PIN,Invesco India ETF,
Date,Price,Annualized Dividend
01/20/2015,21.68,0.207
01/21/2015,21.83,0.207
01/21/2015,22.11,0.207
01/22/2015,22.07,0.207
01/22/2015,22.47,0.207
01/23/2015,22.18,0.207
01/23/2015,22.13,0.207
01/26/2015,22.19,0.207
01/26/2015,22.3,0.207
01/27/2015,22.16,0.207
01/27/2015,22.21,0.207
01/28/2015,22.34,0.207
01/28/2015,22.11,0.207
01/29/2015,22.27,0.207
01/29/2015,22.33,0.207
01/30/2015,21.92,0.207
01/30/2015,21.62,0.207
02/02/2015,21.88,0.207
02/02/2015,22.05,0.207
02/03/2015,21.98,0.207
02/03/2015,22.15,0.207
02/04/2015,21.97,0.207
02/04/2015,21.85,0.207
02/05/2015,21.8,0.207
02/05/2015,21.89,0.207
02/06/2015,21.71,0.207
02/06/2015,21.58,0.207
02/09/2015,21.41,0.207
02/09/2015,21.32,0.207
02/10/2015,21.34,0.207
02/10/2015,21.5,0.207
02/11/2015,21.5,0.207
02/11/2015,21.56,0.207
02/12/2015,21.73,0.207
02/12/2015,21.95,0.207
02/13/2015,21.95,0.207
02/13/2015,22.1,0.207
02/17/2015,22.05,0.207
02/17/2015,22.04,0.207
02/18/2015,22.05,0.207
02/18/2015,22.19,0.207
02/19/2015,22.23,0.207
02/19/2015,22.26,0.207
02/20/2015,21.98,0.207
02/20/2015,22.12,0.207
02/23/2015,21.77,0.207
02/23/2015,21.7,0.207
02/24/2015,21.72,0.207
02/24/2015,21.88,0.207
02/25/2015,21.85,0.207
02/25/2015,21.96,0.207
02/26/2015,21.76,0.207
02/26/2015,21.8,0.207
02/27/2015,22.1,0.207
02/27/2015,22.31,0.207
03/02/2015,22.24,0.207
03/02/2015,22.4,0.207
03/03/2015,22.42,0.207
03/03/2015,22.48,0.207
03/04/2015,22.25,0.207
03/04/2015,22.24,0.207
03/05/2015,22.27,0.207
03/05/2015,22.3,0.207
03/06/2015,22.08,0.207
03/06/2015,21.85,0.207
03/09/2015,21.78,0.207
03/09/2015,21.68,0.207
03/10/2015,21.59,0.207
03/10/2015,21.46,0.207
03/11/2015,21.63,0.207
03/11/2015,21.7,0.207
03/12/2015,22.03,0.207
03/12/2015,22.18,0.207
03/13/2015,21.72,0.207
03/13/2015,21.57,0.207
03/16/2015,21.66,0.207
03/16/2015,21.79,0.207
03/17/2015,21.86,0.207
03/17/2015,22.02,0.207
03/18/2015,21.76,0.207
03/18/2015,22.39,0.207
03/19/2015,21.85,0.207
03/19/2015,21.72,0.207
03/20/2015,21.86,0.207
03/20/2015,21.83,0.207
03/23/2015,21.82,0.207
03/23/2015,21.68,0.207
03/24/2015,21.76,0.207
03/24/2015,21.78,0.207
03/25/2015,21.71,0.207
03/25/2015,21.36,0.207
03/26/2015,21.18,0.207
03/26/2015,21.15,0.207
03/27/2015,21.17,0.146
03/27/2015,21.08,0.146
03/30/2015,21.44,0.146
03/30/2015,21.65,0.146
03/31/2015,21.53,0.146
03/31/2015,21.67,0.146
04/01/2015,21.83,0.146
04/01/2015,21.98,0.146
04/02/2015,21.92,0.146
04/02/2015,22.1,0.146
04/06/2015,22.14,0.146
04/06/2015,22.23,0.146
04/07/2015,22.24,0.146
04/07/2015,22.15,0.146
04/08/2015,22.37,0.146
04/08/2015,22.42,0.146
04/09/2015,22.45,0.146
04/09/2015,22.55,0.146
04/10/2015,22.58,0.146
04/10/2015,22.68,0.146
04/13/2015,22.75,0.146
04/13/2015,22.53,0.146
04/14/2015,22.62,0.146
04/14/2015,22.67,0.146
04/15/2015,22.47,0.146
04/15/2015,22.48,0.146
04/16/2015,22.34,0.146
04/16/2015,22.31,0.146
04/17/2015,21.99,0.146
04/17/2015,21.9,0.146
04/20/2015,21.42,0.146
04/20/2015,21.35,0.146
04/21/2015,21.2,0.146
04/21/2015,21.2,0.146
04/22/2015,21.26,0.146
04/22/2015,21.4,0.146
04/23/2015,21.02,0.146
04/23/2015,21.11,0.146
04/24/2015,20.74,0.146
04/24/2015,20.58,0.146
04/27/2015,20.48,0.146
04/27/2015,20.45,0.146
04/28/2015,20.61,0.146
04/28/2015,20.69,0.146
04/29/2015,20.49,0.146
04/29/2015,20.36,0.146
04/30/2015,20.31,0.146
04/30/2015,20.18,0.146
05/01/2015,20.2,0.146
05/01/2015,20.45,0.146
05/04/2015,20.84,0.146
05/04/2015,20.89,0.146
05/05/2015,20.95,0.146
05/05/2015,20.96,0.146
05/06/2015,20.44,0.146
05/06/2015,20.2,0.146
05/07/2015,20.17,0.146
05/07/2015,20.24,0.146
05/08/2015,20.52,0.146
05/08/2015,20.67,0.146
05/11/2015,20.77,0.146
05/11/2015,20.57,0.146
05/12/2015,20.16,0.146
05/12/2015,20.05,0.146
05/13/2015,20.32,0.146
05/13/2015,20.29,0.146
05/14/2015,20.55,0.146
05/14/2015,20.61,0.146
05/15/2015,20.57,0.146
05/15/2015,20.65,0.146
05/18/2015,20.76,0.146
05/18/2015,20.7,0.146
05/19/2015,20.77,0.146
05/19/2015,20.7,0.146
05/20/2015,20.92,0.146
05/20/2015,20.99,0.146
05/21/2015,20.91,0.146
05/21/2015,20.94,0.146
05/22/2015,21.03,0.146
05/22/2015,21.01,0.146
05/26/2015,20.73,0.146
05/26/2015,20.6,0.146
05/27/2015,20.65,0.146
05/27/2015,20.73,0.146
05/28/2015,20.6,0.146
05/28/2015,20.52,0.146
05/29/2015,20.93,0.146
05/29/2015,20.91,0.146
06/01/2015,20.88,0.146
06/01/2015,20.78,0.146
06/02/2015,20.4,0.146
06/02/2015,20.44,0.146
06/03/2015,20.21,0.146
06/03/2015,20.1,0.146
06/04/2015,20.1,0.146
06/04/2015,20.03,0.146
06/05/2015,20.11,0.146
06/05/2015,20.13,0.146
06/08/2015,19.95,0.146
06/08/2015,19.83,0.146
06/09/2015,19.84,0.146
06/09/2015,19.73,0.146
06/10/2015,20.1,0.146
06/10/2015,20.27,0.146
06/11/2015,19.81,0.146
06/11/2015,19.62,0.146
06/12/2015,19.65,0.146
06/12/2015,19.67,0.146
06/15/2015,19.82,0.146
06/15/2015,19.82,0.146
06/16/2015,19.92,0.146
06/16/2015,19.95,0.146
06/17/2015,19.99,0.146
06/17/2015,20.29,0.146
06/18/2015,20.54,0.146
06/18/2015,20.71,0.146
06/19/2015,20.76,0.172
06/19/2015,20.79,0.172
06/22/2015,20.95,0.172
06/22/2015,20.98,0.172
06/23/2015,20.97,0.172
06/23/2015,21.1,0.172
06/24/2015,20.98,0.172
06/24/2015,20.8,0.172
06/25/2015,20.91,0.172
06/25/2015,20.89,0.172
06/26/2015,20.94,0.172
06/26/2015,21.02,0.172
06/29/2015,20.62,0.172
06/29/2015,20.41,0.172
06/30/2015,20.91,0.172
06/30/2015,20.84,0.172
07/01/2015,21.11,0.172
07/01/2015,21.09,0.172
07/02/2015,21.17,0.172
07/02/2015,21.19,0.172
07/06/2015,21.24,0.172
07/06/2015,21.32,0.172
07/07/2015,21.2,0.172
07/07/2015,21.15,0.172
07/08/2015,20.85,0.172
07/08/2015,20.65,0.172
07/09/2015,20.86,0.172
07/09/2015,20.74,0.172
07/10/2015,20.84,0.172
07/10/2015,20.94,0.172
07/13/2015,21.01,0.172
07/13/2015,21.1,0.172
07/14/2015,21.15,0.172
07/14/2015,21.21,0.172
07/15/2015,21.25,0.172
07/15/2015,21.16,0.172
07/16/2015,21.46,0.172
07/16/2015,21.58,0.172
07/17/2015,21.53,0.172
07/17/2015,21.49,0.172
07/20/2015,21.45,0.172
07/20/2015,21.38,0.172
07/21/2015,21.29,0.172
07/21/2015,21.15,0.172
07/22/2015,21.43,0.172
07/22/2015,21.42,0.172
07/23/2015,21.33,0.172
07/23/2015,21.16,0.172
07/24/2015,21.08,0.172
07/24/2015,20.94,0.172
07/27/2015,20.64,0.172
07/27/2015,20.53,0.172
07/28/2015,20.65,0.172
07/28/2015,20.68,0.172
07/29/2015,20.84,0.172
07/29/2015,20.87,0.172
07/30/2015,20.85,0.172
07/30/2015,20.79,0.172
07/31/2015,21.06,0.172
07/31/2015,21.07,0.172
08/03/2015,21.06,0.172
08/03/2015,20.82,0.172
08/04/2015,20.97,0.172
08/04/2015,20.99,0.172
08/05/2015,21.34,0.172
08/05/2015,21.21,0.172
08/06/2015,21.2,0.172
08/06/2015,21.03,0.172
08/07/2015,21.14,0.172
08/07/2015,21.13,0.172
08/10/2015,20.95,0.172
08/10/2015,21.05,0.172
08/11/2015,20.7,0.172
08/11/2015,20.62,0.172
08/12/2015,20.3,0.172
08/12/2015,20.15,0.172
08/13/2015,20.06,0.172
08/13/2015,20.13,0.172
08/14/2015,20.44,0.172
08/14/2015,20.51,0.172
08/17/2015,20.23,0.172
08/17/2015,20.21,0.172
08/18/2015,20.17,0.172
08/18/2015,20.1,0.172
08/19/2015,20.26,0.172
08/19/2015,20.27,0.172
08/20/2015,19.86,0.172
08/20/2015,19.65,0.172
08/21/2015,19.47,0.172
08/21/2015,19.0,0.172
08/24/2015,17.47,0.172
08/24/2015,17.82,0.172
08/25/2015,18.79,0.172
08/25/2015,18.25,0.172
08/26/2015,18.53,0.172
08/26/2015,18.71,0.172
08/27/2015,18.97,0.172
08/27/2015,19.19,0.172
08/28/2015,18.99,0.172
08/28/2015,19.01,0.172
08/31/2015,18.84,0.172
08/31/2015,18.84,0.172
09/01/2015,18.51,0.172
09/01/2015,18.27,0.172
09/02/2015,18.54,0.172
09/02/2015,18.58,0.172
09/03/2015,18.7,0.172
09/03/2015,18.73,0.172
09/04/2015,18.09,0.172
09/04/2015,17.99,0.172
09/08/2015,18.22,0.172
09/08/2015,18.31,0.172
09/09/2015,18.54,0.172
09/09/2015,18.17,0.172
09/10/2015,18.26,0.172
09/10/2015,18.36,0.172
09/11/2015,18.33,0.172
09/11/2015,18.52,0.172
09/14/2015,18.54,0.172
09/14/2015,18.55,0.172
09/15/2015,18.56,0.172
09/15/2015,18.69,0.172
09/16/2015,18.73,0.172
09/16/2015,18.99,0.172
09/17/2015,18.81,0.172
09/17/2015,19.08,0.172
09/18/2015,18.83,0.14400000000000002
09/18/2015,18.73,0.14400000000000002
09/21/2015,19.0,0.14400000000000002
09/21/2015,18.98,0.14400000000000002
09/22/2015,18.54,0.14400000000000002
09/22/2015,18.49,0.14400000000000002
09/23/2015,18.57,0.14400000000000002
09/23/2015,18.44,0.14400000000000002
09/24/2015,18.35,0.14400000000000002
09/24/2015,18.56,0.14400000000000002
09/25/2015,18.68,0.14400000000000002
09/25/2015,18.5,0.14400000000000002
09/28/2015,18.3,0.14400000000000002
09/28/2015,18.11,0.14400000000000002
09/29/2015,18.29,0.14400000000000002
09/29/2015,18.4,0.14400000000000002
09/30/2015,18.89,0.14400000000000002
09/30/2015,19.15,0.14400000000000002
10/01/2015,18.94,0.14400000000000002
10/01/2015,18.94,0.14400000000000002
10/02/2015,18.81,0.14400000000000002
10/02/2015,19.29,0.14400000000000002
10/05/2015,19.54,0.14400000000000002
10/05/2015,19.76,0.14400000000000002
10/06/2015,19.61,0.14400000000000002
10/06/2015,19.52,0.14400000000000002
10/07/2015,19.72,0.14400000000000002
10/07/2015,19.85,0.14400000000000002
10/08/2015,19.63,0.14400000000000002
10/08/2015,19.83,0.14400000000000002
10/09/2015,19.85,0.14400000000000002
10/09/2015,19.87,0.14400000000000002
10/12/2015,19.73,0.14400000000000002
10/12/2015,19.57,0.14400000000000002
10/13/2015,19.39,0.14400000000000002
10/13/2015,19.3,0.14400000000000002
10/14/2015,19.42,0.14400000000000002
10/14/2015,19.38,0.14400000000000002
10/15/2015,19.53,0.14400000000000002
10/15/2015,19.63,0.14400000000000002
10/16/2015,19.77,0.14400000000000002
10/16/2015,19.89,0.14400000000000002
10/19/2015,19.87,0.14400000000000002
10/19/2015,19.8,0.14400000000000002
10/20/2015,19.75,0.14400000000000002
10/20/2015,19.82,0.14400000000000002
10/21/2015,19.76,0.14400000000000002
10/21/2015,19.65,0.14400000000000002
10/22/2015,19.83,0.14400000000000002
10/22/2015,20.06,0.14400000000000002
10/23/2015,20.05,0.14400000000000002
10/23/2015,20.06,0.14400000000000002
10/26/2015,19.84,0.14400000000000002
10/26/2015,19.77,0.14400000000000002
10/27/2015,19.66,0.14400000000000002
10/27/2015,19.66,0.14400000000000002
10/28/2015,19.69,0.14400000000000002
10/28/2015,19.55,0.14400000000000002
10/29/2015,19.33,0.14400000000000002
10/29/2015,19.3,0.14400000000000002
10/30/2015,19.34,0.14400000000000002
10/30/2015,19.22,0.14400000000000002
11/02/2015,19.27,0.14400000000000002
11/02/2015,19.41,0.14400000000000002
11/03/2015,19.31,0.14400000000000002
11/03/2015,19.51,0.14400000000000002
11/04/2015,19.46,0.14400000000000002
11/04/2015,19.21,0.14400000000000002
11/05/2015,19.11,0.14400000000000002
11/05/2015,19.01,0.14400000000000002
11/06/2015,18.9,0.14400000000000002
11/06/2015,19.04,0.14400000000000002
11/09/2015,18.73,0.14400000000000002
11/09/2015,18.57,0.14400000000000002
11/10/2015,18.43,0.14400000000000002
11/10/2015,18.41,0.14400000000000002
11/11/2015,18.61,0.14400000000000002
11/11/2015,18.43,0.14400000000000002
11/12/2015,18.46,0.14400000000000002
11/12/2015,18.33,0.14400000000000002
11/13/2015,18.35,0.14400000000000002
11/13/2015,18.28,0.14400000000000002
11/16/2015,18.35,0.14400000000000002
11/16/2015,18.7,0.14400000000000002
11/17/2015,18.57,0.14400000000000002
11/17/2015,18.45,0.14400000000000002
11/18/2015,18.24,0.14400000000000002
11/18/2015,18.44,0.14400000000000002
11/19/2015,18.46,0.14400000000000002
11/19/2015,18.45,0.14400000000000002
11/20/2015,18.56,0.14400000000000002
11/20/2015,18.67,0.14400000000000002
11/23/2015,18.57,0.14400000000000002
11/23/2015,18.4,0.14400000000000002
11/24/2015,18.4,0.14400000000000002
11/24/2015,18.58,0.14400000000000002
11/25/2015,18.49,0.14400000000000002
11/25/2015,18.49,0.14400000000000002
11/27/2015,18.52,0.14400000000000002
11/27/2015,18.45,0.14400000000000002
11/30/2015,18.54,0.14400000000000002
11/30/2015,18.61,0.14400000000000002
12/01/2015,18.66,0.14400000000000002
12/01/2015,18.74,0.14400000000000002
12/02/2015,18.6,0.14400000000000002
12/02/2015,18.43,0.14400000000000002
12/03/2015,18.4,0.14400000000000002
12/03/2015,18.18,0.14400000000000002
12/04/2015,18.26,0.14400000000000002
12/04/2015,18.49,0.14400000000000002
12/07/2015,18.31,0.14400000000000002
12/07/2015,18.18,0.14400000000000002
12/08/2015,17.95,0.14400000000000002
12/08/2015,17.94,0.14400000000000002
12/09/2015,17.8,0.14400000000000002
12/09/2015,17.73,0.14400000000000002
12/10/2015,17.93,0.14400000000000002
12/10/2015,17.97,0.14400000000000002
12/11/2015,17.72,0.14400000000000002
12/11/2015,17.56,0.14400000000000002
12/14/2015,17.77,0.14400000000000002
12/14/2015,17.95,0.14400000000000002
12/15/2015,18.17,0.14400000000000002
12/15/2015,18.19,0.14400000000000002
12/16/2015,18.37,0.14400000000000002
12/16/2015,18.57,0.14400000000000002
12/17/2015,18.7,0.14400000000000002
12/17/2015,18.56,0.14400000000000002
12/18/2015,18.5,0.11800000000000001
12/18/2015,18.46,0.11800000000000001
12/21/2015,18.72,0.11800000000000001
12/21/2015,18.71,0.11800000000000001
12/22/2015,18.61,0.11800000000000001
12/22/2015,18.62,0.11800000000000001
12/23/2015,18.88,0.11800000000000001
12/23/2015,18.97,0.11800000000000001
12/24/2015,18.9,0.11800000000000001
12/24/2015,18.92,0.11800000000000001
12/28/2015,18.94,0.11800000000000001
12/28/2015,18.94,0.11800000000000001
12/29/2015,18.97,0.11800000000000001
12/29/2015,18.9,0.11800000000000001
12/30/2015,18.75,0.11800000000000001
12/30/2015,18.69,0.11800000000000001
12/31/2015,18.9,0.11800000000000001
12/31/2015,18.85,0.11800000000000001
01/04/2016,18.51,0.11800000000000001
01/04/2016,18.49,0.11800000000000001
01/05/2016,18.65,0.11800000000000001
01/05/2016,18.71,0.11800000000000001
01/06/2016,18.47,0.11800000000000001
01/06/2016,18.43,0.11800000000000001
01/07/2016,18.03,0.11800000000000001
01/07/2016,17.87,0.11800000000000001
01/08/2016,18.09,0.11800000000000001
01/08/2016,17.84,0.11800000000000001
01/11/2016,18.1,0.11800000000000001
01/11/2016,18.09,0.11800000000000001
01/12/2016,18.07,0.11800000000000001
01/12/2016,18.07,0.11800000000000001
01/13/2016,18.17,0.11800000000000001
01/13/2016,17.86,0.11800000000000001
01/14/2016,17.89,0.11800000000000001
01/14/2016,18.05,0.11800000000000001
01/15/2016,17.58,0.11800000000000001
01/15/2016,17.48,0.11800000000000001
01/19/2016,17.55,0.11800000000000001
01/19/2016,17.43,0.11800000000000001
01/20/2016,17.21,0.11800000000000001
01/20/2016,17.16,0.11800000000000001
01/21/2016,17.1,0.11800000000000001
01/21/2016,17.07,0.11800000000000001
01/22/2016,17.43,0.11800000000000001
01/22/2016,17.51,0.11800000000000001
01/25/2016,17.44,0.11800000000000001
01/25/2016,17.25,0.11800000000000001
01/26/2016,17.42,0.11800000000000001
01/26/2016,17.5,0.11800000000000001
01/27/2016,17.49,0.11800000000000001
01/27/2016,17.32,0.11800000000000001
01/28/2016,17.52,0.11800000000000001
01/28/2016,17.44,0.11800000000000001
01/29/2016,17.77,0.11800000000000001
01/29/2016,17.97,0.11800000000000001
02/01/2016,17.73,0.11800000000000001
02/01/2016,17.77,0.11800000000000001
02/02/2016,17.48,0.11800000000000001
02/02/2016,17.26,0.11800000000000001
02/03/2016,17.29,0.11800000000000001
02/03/2016,17.52,0.11800000000000001
02/04/2016,17.53,0.11800000000000001
02/04/2016,17.51,0.11800000000000001
02/05/2016,17.61,0.11800000000000001
02/05/2016,17.45,0.11800000000000001
02/08/2016,17.37,0.11800000000000001
02/08/2016,17.3,0.11800000000000001
02/09/2016,16.94,0.11800000000000001
02/09/2016,17.02,0.11800000000000001
02/10/2016,17.01,0.11800000000000001
02/10/2016,16.82,0.11800000000000001
02/11/2016,16.37,0.11800000000000001
02/11/2016,16.31,0.11800000000000001
02/12/2016,16.45,0.11800000000000001
02/12/2016,16.54,0.11800000000000001
02/16/2016,16.56,0.11800000000000001
02/16/2016,16.57,0.11800000000000001
02/17/2016,16.79,0.11800000000000001
02/17/2016,16.89,0.11800000000000001
02/18/2016,16.88,0.11800000000000001
02/18/2016,16.76,0.11800000000000001
02/19/2016,16.73,0.11800000000000001
02/19/2016,16.75,0.11800000000000001
02/22/2016,16.99,0.11800000000000001
02/22/2016,17.12,0.11800000000000001
02/23/2016,16.84,0.11800000000000001
02/23/2016,16.68,0.11800000000000001
02/24/2016,16.56,0.11800000000000001
02/24/2016,16.71,0.11800000000000001
02/25/2016,16.58,0.11800000000000001
02/25/2016,16.62,0.11800000000000001
02/26/2016,16.64,0.11800000000000001
02/26/2016,16.46,0.11800000000000001
02/29/2016,16.56,0.11800000000000001
02/29/2016,16.59,0.11800000000000001
03/01/2016,17.08,0.11800000000000001
03/01/2016,17.33,0.11800000000000001
03/02/2016,17.4,0.11800000000000001
03/02/2016,17.64,0.11800000000000001
03/03/2016,17.68,0.11800000000000001
03/03/2016,17.82,0.11800000000000001
03/04/2016,17.91,0.11800000000000001
03/04/2016,18.12,0.11800000000000001
03/07/2016,17.9,0.11800000000000001
03/07/2016,18.0,0.11800000000000001
03/08/2016,17.78,0.11800000000000001
03/08/2016,17.65,0.11800000000000001
03/09/2016,17.89,0.11800000000000001
03/09/2016,17.93,0.11800000000000001
03/10/2016,17.89,0.11800000000000001
03/10/2016,17.75,0.11800000000000001
03/11/2016,17.85,0.11800000000000001
03/11/2016,18.03,0.11800000000000001
03/14/2016,17.89,0.11800000000000001
03/14/2016,17.89,0.11800000000000001
03/15/2016,17.63,0.11800000000000001
03/15/2016,17.65,0.11800000000000001
03/16/2016,17.65,0.11800000000000001
03/16/2016,18.07,0.11800000000000001
03/17/2016,17.9,0.11800000000000001
03/17/2016,18.09,0.11800000000000001
03/18/2016,18.21,0.223
03/18/2016,18.26,0.223
03/21/2016,18.4,0.223
03/21/2016,18.48,0.223
03/22/2016,18.33,0.223
03/22/2016,18.35,0.223
03/23/2016,18.41,0.223
03/23/2016,18.33,0.223
03/24/2016,18.19,0.223
03/24/2016,18.3,0.223
03/28/2016,18.26,0.223
03/28/2016,18.19,0.223
03/29/2016,18.18,0.223
03/29/2016,18.44,0.223
03/30/2016,18.56,0.223
03/30/2016,18.64,0.223
03/31/2016,18.64,0.223
03/31/2016,18.66,0.223
04/01/2016,18.27,0.223
04/01/2016,18.53,0.223
04/04/2016,18.6,0.223
04/04/2016,18.46,0.223
04/05/2016,18.2,0.223
04/05/2016,18.08,0.223
04/06/2016,18.13,0.223
04/06/2016,18.34,0.223
04/07/2016,18.1,0.223
04/07/2016,17.86,0.223
04/08/2016,18.12,0.223
04/08/2016,18.02,0.223
04/11/2016,18.32,0.223
04/11/2016,18.37,0.223
04/12/2016,18.44,0.223
04/12/2016,18.58,0.223
04/13/2016,18.74,0.223
04/13/2016,18.83,0.223
04/14/2016,18.84,0.223
04/14/2016,18.85,0.223
04/15/2016,18.85,0.223
04/15/2016,18.86,0.223
04/18/2016,18.87,0.223
04/18/2016,18.98,0.223
04/19/2016,19.16,0.223
04/19/2016,19.23,0.223
04/20/2016,18.96,0.223
04/20/2016,18.95,0.223
04/21/2016,18.91,0.223
04/21/2016,18.77,0.223
04/22/2016,18.79,0.223
04/22/2016,18.77,0.223
04/25/2016,18.68,0.223
04/25/2016,18.58,0.223
04/26/2016,18.91,0.223
04/26/2016,19.0,0.223
04/27/2016,19.0,0.223
04/27/2016,19.14,0.223
04/28/2016,18.73,0.223
04/28/2016,18.62,0.223
04/29/2016,18.55,0.223
04/29/2016,18.63,0.223
05/02/2016,18.65,0.223
05/02/2016,18.63,0.223
05/03/2016,18.41,0.223
05/03/2016,18.23,0.223
05/04/2016,18.35,0.223
05/04/2016,18.13,0.223
05/05/2016,18.25,0.223
05/05/2016,18.28,0.223
05/06/2016,18.34,0.223
05/06/2016,18.36,0.223
05/09/2016,18.46,0.223
05/09/2016,18.4,0.223
05/10/2016,18.54,0.223
05/10/2016,18.56,0.223
05/11/2016,18.48,0.223
05/11/2016,18.38,0.223
05/12/2016,18.53,0.223
05/12/2016,18.42,0.223
05/13/2016,18.38,0.223
05/13/2016,18.07,0.223
05/16/2016,18.35,0.223
05/16/2016,18.38,0.223
05/17/2016,18.38,0.223
05/17/2016,18.25,0.223
05/18/2016,18.27,0.223
05/18/2016,18.14,0.223
05/19/2016,17.89,0.223
05/19/2016,17.87,0.223
05/20/2016,17.91,0.223
05/20/2016,17.93,0.223
05/23/2016,17.74,0.223
05/23/2016,17.74,0.223
05/24/2016,17.83,0.223
05/24/2016,17.89,0.223
05/25/2016,18.15,0.223
05/25/2016,18.28,0.223
05/26/2016,18.45,0.223
05/26/2016,18.53,0.223
05/27/2016,18.74,0.223
05/27/2016,18.77,0.223
05/31/2016,18.76,0.223
05/31/2016,18.62,0.223
06/01/2016,18.69,0.223
06/01/2016,18.64,0.223
06/02/2016,18.68,0.223
06/02/2016,18.84,0.223
06/03/2016,18.85,0.223
06/03/2016,18.97,0.223
06/06/2016,18.87,0.223
06/06/2016,18.9,0.223
06/07/2016,18.88,0.223
06/07/2016,19.05,0.223
06/08/2016,19.08,0.223
06/08/2016,19.15,0.223
06/09/2016,18.81,0.223
06/09/2016,18.92,0.223
06/10/2016,18.83,0.223
06/10/2016,18.65,0.223
06/13/2016,18.53,0.223
06/13/2016,18.46,0.223
06/14/2016,18.58,0.223
06/14/2016,18.49,0.223
06/15/2016,18.83,0.223
06/15/2016,18.83,0.223
06/16/2016,18.62,0.223
06/16/2016,18.69,0.223
06/17/2016,18.76,0.22899999999999998
06/17/2016,18.77,0.22899999999999998
06/20/2016,18.86,0.22899999999999998
06/20/2016,18.81,0.22899999999999998
06/21/2016,18.82,0.22899999999999998
06/21/2016,18.76,0.22899999999999998
06/22/2016,18.89,0.22899999999999998
06/22/2016,18.72,0.22899999999999998
06/23/2016,19.01,0.22899999999999998
06/23/2016,19.15,0.22899999999999998
06/24/2016,18.34,0.22899999999999998
06/24/2016,18.17,0.22899999999999998
06/27/2016,18.24,0.22899999999999998
06/27/2016,18.2,0.22899999999999998
06/28/2016,18.52,0.22899999999999998
06/28/2016,18.64,0.22899999999999998
06/29/2016,18.89,0.22899999999999998
06/29/2016,19.01,0.22899999999999998
06/30/2016,18.97,0.22899999999999998
06/30/2016,19.06,0.22899999999999998
07/01/2016,19.24,0.22899999999999998
07/01/2016,19.3,0.22899999999999998
07/05/2016,19.3,0.22899999999999998
07/05/2016,19.1,0.22899999999999998
07/06/2016,19.07,0.22899999999999998
07/06/2016,19.2,0.22899999999999998
07/07/2016,19.28,0.22899999999999998
07/07/2016,19.13,0.22899999999999998
07/08/2016,19.32,0.22899999999999998
07/08/2016,19.48,0.22899999999999998
07/11/2016,19.69,0.22899999999999998
07/11/2016,19.66,0.22899999999999998
07/12/2016,19.8,0.22899999999999998
07/12/2016,19.85,0.22899999999999998
07/13/2016,19.86,0.22899999999999998
07/13/2016,19.78,0.22899999999999998
07/14/2016,19.91,0.22899999999999998
07/14/2016,19.95,0.22899999999999998
07/15/2016,19.86,0.22899999999999998
07/15/2016,19.74,0.22899999999999998
07/18/2016,19.54,0.22899999999999998
07/18/2016,19.6,0.22899999999999998
07/19/2016,19.57,0.22899999999999998
07/19/2016,19.59,0.22899999999999998
07/20/2016,19.69,0.22899999999999998
07/20/2016,19.73,0.22899999999999998
07/21/2016,19.7,0.22899999999999998
07/21/2016,19.58,0.22899999999999998
07/22/2016,19.77,0.22899999999999998
07/22/2016,19.8,0.22899999999999998
07/25/2016,19.95,0.22899999999999998
07/25/2016,19.85,0.22899999999999998
07/26/2016,19.83,0.22899999999999998
07/26/2016,19.8,0.22899999999999998
07/27/2016,19.92,0.22899999999999998
07/27/2016,20.01,0.22899999999999998
07/28/2016,20.01,0.22899999999999998
07/28/2016,20.12,0.22899999999999998
07/29/2016,20.13,0.22899999999999998
07/29/2016,20.2,0.22899999999999998
08/01/2016,20.15,0.22899999999999998
08/01/2016,20.05,0.22899999999999998
08/02/2016,20.17,0.22899999999999998
08/02/2016,20.04,0.22899999999999998
08/03/2016,19.86,0.22899999999999998
08/03/2016,20.03,0.22899999999999998
08/04/2016,19.96,0.22899999999999998
08/04/2016,19.97,0.22899999999999998
08/05/2016,20.19,0.22899999999999998
08/05/2016,20.34,0.22899999999999998
08/08/2016,20.33,0.22899999999999998
08/08/2016,20.29,0.22899999999999998
08/09/2016,20.31,0.22899999999999998
08/09/2016,20.27,0.22899999999999998
08/10/2016,20.1,0.22899999999999998
08/10/2016,19.94,0.22899999999999998
08/11/2016,20.09,0.22899999999999998
08/11/2016,20.22,0.22899999999999998
08/12/2016,20.26,0.22899999999999998
08/12/2016,20.22,0.22899999999999998
08/15/2016,20.25,0.22899999999999998
08/15/2016,20.3,0.22899999999999998
08/16/2016,20.14,0.22899999999999998
08/16/2016,20.05,0.22899999999999998
08/17/2016,20.07,0.22899999999999998
08/17/2016,20.05,0.22899999999999998
08/18/2016,20.19,0.22899999999999998
08/18/2016,20.22,0.22899999999999998
08/19/2016,20.09,0.22899999999999998
08/19/2016,20.13,0.22899999999999998
08/22/2016,19.95,0.22899999999999998
08/22/2016,19.86,0.22899999999999998
08/23/2016,20.02,0.22899999999999998
08/23/2016,19.91,0.22899999999999998
08/24/2016,20.03,0.22899999999999998
08/24/2016,20.13,0.22899999999999998
08/25/2016,19.95,0.22899999999999998
08/25/2016,19.96,0.22899999999999998
08/26/2016,19.99,0.22899999999999998
08/26/2016,19.8,0.22899999999999998
08/29/2016,19.94,0.22899999999999998
08/29/2016,20.08,0.22899999999999998
