BCE,"BCE, Inc.",
Date,Price,Annualized Dividend
06/28/1990,0.64,2.90931
06/28/1990,0.64,2.90931
06/29/1990,0.64,2.90931
06/29/1990,0.64,2.90931
07/02/1990,0.63,2.90931
07/02/1990,0.63,2.90931
07/03/1990,0.63,2.90931
07/03/1990,0.64,2.90931
07/05/1990,0.64,2.90931
07/05/1990,0.63,2.90931
07/06/1990,0.63,2.90931
07/06/1990,0.63,2.90931
07/09/1990,0.63,2.90931
07/09/1990,0.63,2.90931
07/10/1990,0.62,2.90931
07/10/1990,0.62,2.90931
07/11/1990,0.62,2.90931
07/11/1990,0.62,2.90931
07/12/1990,0.62,2.90931
07/12/1990,0.63,2.90931
07/13/1990,0.63,2.90931
07/13/1990,0.62,2.90931
07/16/1990,0.63,2.90931
07/16/1990,0.63,2.90931
07/17/1990,0.63,2.90931
07/17/1990,0.63,2.90931
07/18/1990,0.63,2.90931
07/18/1990,0.63,2.90931
07/19/1990,0.63,2.90931
07/19/1990,0.63,2.90931
07/20/1990,0.63,2.90931
07/20/1990,0.63,2.90931
07/23/1990,0.62,2.90931
07/23/1990,0.62,2.90931
07/24/1990,0.62,2.90931
07/24/1990,0.62,2.90931
07/25/1990,0.62,2.90931
07/25/1990,0.62,2.90931
07/26/1990,0.62,2.90931
07/26/1990,0.61,2.90931
07/27/1990,0.61,2.90931
07/27/1990,0.61,2.90931
07/30/1990,0.61,2.90931
07/30/1990,0.61,2.90931
07/31/1990,0.61,2.90931
07/31/1990,0.62,2.90931
08/01/1990,0.62,2.90931
08/01/1990,0.62,2.90931
08/02/1990,0.62,2.90931
08/02/1990,0.62,2.90931
08/03/1990,0.62,2.90931
08/03/1990,0.63,2.90931
08/06/1990,0.62,2.90931
08/06/1990,0.61,2.90931
08/07/1990,0.62,2.90931
08/07/1990,0.61,2.90931
08/08/1990,0.61,2.90931
08/08/1990,0.62,2.90931
08/09/1990,0.62,2.90931
08/09/1990,0.62,2.90931
08/10/1990,0.62,2.90931
08/10/1990,0.62,2.90931
08/13/1990,0.61,2.90931
08/13/1990,0.61,2.90931
08/14/1990,0.61,2.90931
08/14/1990,0.62,2.90931
08/15/1990,0.62,2.90931
08/15/1990,0.62,2.90931
08/16/1990,0.62,2.90931
08/16/1990,0.62,2.90931
08/17/1990,0.62,2.90931
08/17/1990,0.62,2.90931
08/20/1990,0.62,2.90931
08/20/1990,0.62,2.90931
08/21/1990,0.62,2.90931
08/21/1990,0.62,2.90931
08/22/1990,0.62,2.90931
08/22/1990,0.61,2.90931
08/23/1990,0.61,2.90931
08/23/1990,0.6,2.90931
08/24/1990,0.6,2.90931
08/24/1990,0.6,2.90931
08/27/1990,0.6,2.90931
08/27/1990,0.6,2.90931
08/28/1990,0.6,2.90931
08/28/1990,0.61,2.90931
08/29/1990,0.61,2.90931
08/29/1990,0.61,2.90931
08/30/1990,0.61,2.90931
08/30/1990,0.61,2.90931
08/31/1990,0.6,2.90931
08/31/1990,0.61,2.90931
09/04/1990,0.61,2.90931
09/04/1990,0.61,2.90931
09/05/1990,0.61,2.90931
09/05/1990,0.61,2.90931
09/06/1990,0.6,2.90931
09/06/1990,0.6,2.90931
09/07/1990,0.6,2.90931
09/07/1990,0.59,2.90931
09/10/1990,0.6,2.9201099999999998
09/10/1990,0.6,2.9201099999999998
09/11/1990,0.61,2.9201099999999998
09/11/1990,0.6,2.9201099999999998
09/12/1990,0.62,3.2351099999999997
09/12/1990,0.61,3.2351099999999997
09/13/1990,0.62,3.2351099999999997
09/13/1990,0.61,3.2351099999999997
09/14/1990,0.61,3.2351099999999997
09/14/1990,0.61,3.2351099999999997
09/17/1990,0.61,3.2351099999999997
09/17/1990,0.61,3.2351099999999997
09/18/1990,0.61,3.2351099999999997
09/18/1990,0.62,3.2351099999999997
09/19/1990,0.62,3.2351099999999997
09/19/1990,0.62,3.2351099999999997
09/20/1990,0.62,3.2351099999999997
09/20/1990,0.62,3.2351099999999997
09/21/1990,0.62,3.2351099999999997
09/21/1990,0.62,3.2351099999999997
09/24/1990,0.62,3.2351099999999997
09/24/1990,0.61,3.2351099999999997
09/25/1990,0.61,3.2351099999999997
09/25/1990,0.61,3.2351099999999997
09/26/1990,0.61,3.2351099999999997
09/26/1990,0.61,3.2351099999999997
09/27/1990,0.61,3.2351099999999997
09/27/1990,0.61,3.2351099999999997
09/28/1990,0.61,3.2351099999999997
09/28/1990,0.61,3.2351099999999997
10/01/1990,0.61,3.2351099999999997
10/01/1990,0.61,3.2351099999999997
10/02/1990,0.61,3.2351099999999997
10/02/1990,0.62,3.2351099999999997
10/03/1990,0.62,3.2351099999999997
10/03/1990,0.61,3.2351099999999997
10/04/1990,0.61,3.2351099999999997
10/04/1990,0.62,3.2351099999999997
10/05/1990,0.61,3.2351099999999997
10/05/1990,0.61,3.2351099999999997
10/08/1990,0.61,3.2351099999999997
10/08/1990,0.61,3.2351099999999997
10/09/1990,0.6,3.2351099999999997
10/09/1990,0.6,3.2351099999999997
10/10/1990,0.6,3.2351099999999997
10/10/1990,0.61,3.2351099999999997
10/11/1990,0.61,3.2351099999999997
10/11/1990,0.61,3.2351099999999997
10/12/1990,0.61,3.2351099999999997
10/12/1990,0.61,3.2351099999999997
10/15/1990,0.61,3.2351099999999997
10/15/1990,0.61,3.2351099999999997
10/16/1990,0.61,3.2351099999999997
10/16/1990,0.61,3.2351099999999997
10/17/1990,0.61,3.2351099999999997
10/17/1990,0.61,3.2351099999999997
10/18/1990,0.61,3.2351099999999997
10/18/1990,0.61,3.2351099999999997
10/19/1990,0.62,3.2351099999999997
10/19/1990,0.62,3.2351099999999997
10/22/1990,0.62,3.2351099999999997
10/22/1990,0.62,3.2351099999999997
10/23/1990,0.62,3.2351099999999997
10/23/1990,0.62,3.2351099999999997
10/24/1990,0.62,3.2351099999999997
10/24/1990,0.63,3.2351099999999997
10/25/1990,0.63,3.2351099999999997
10/25/1990,0.64,3.2351099999999997
10/26/1990,0.63,3.2351099999999997
10/26/1990,0.64,3.2351099999999997
10/29/1990,0.64,3.2351099999999997
10/29/1990,0.64,3.2351099999999997
10/30/1990,0.64,3.2351099999999997
10/30/1990,0.65,3.2351099999999997
10/31/1990,0.64,3.2351099999999997
10/31/1990,0.64,3.2351099999999997
11/01/1990,0.64,3.2351099999999997
11/01/1990,0.64,3.2351099999999997
11/02/1990,0.64,3.2351099999999997
11/02/1990,0.65,3.2351099999999997
11/05/1990,0.65,3.2351099999999997
11/05/1990,0.66,3.2351099999999997
11/06/1990,0.66,3.2351099999999997
11/06/1990,0.67,3.2351099999999997
11/07/1990,0.67,3.2351099999999997
11/07/1990,0.66,3.2351099999999997
11/08/1990,0.66,3.2351099999999997
11/08/1990,0.66,3.2351099999999997
11/09/1990,0.66,3.2351099999999997
11/09/1990,0.67,3.2351099999999997
11/12/1990,0.67,3.2351099999999997
11/12/1990,0.68,3.2351099999999997
11/13/1990,0.67,3.2351099999999997
11/13/1990,0.68,3.2351099999999997
11/14/1990,0.68,3.2351099999999997
11/14/1990,0.68,3.2351099999999997
11/15/1990,0.68,3.2351099999999997
11/15/1990,0.68,3.2351099999999997
11/16/1990,0.68,3.2351099999999997
11/16/1990,0.67,3.2351099999999997
11/19/1990,0.67,3.2351099999999997
11/19/1990,0.67,3.2351099999999997
11/20/1990,0.67,3.2351099999999997
11/20/1990,0.67,3.2351099999999997
11/21/1990,0.66,3.2351099999999997
11/21/1990,0.66,3.2351099999999997
11/23/1990,0.66,3.2351099999999997
11/23/1990,0.67,3.2351099999999997
11/26/1990,0.67,3.2351099999999997
11/26/1990,0.67,3.2351099999999997
11/27/1990,0.67,3.2351099999999997
11/27/1990,0.67,3.2351099999999997
11/28/1990,0.67,3.2351099999999997
11/28/1990,0.67,3.2351099999999997
11/29/1990,0.67,3.2351099999999997
11/29/1990,0.67,3.2351099999999997
11/30/1990,0.67,3.2351099999999997
11/30/1990,0.68,3.2351099999999997
12/03/1990,0.68,3.2351099999999997
12/03/1990,0.68,3.2351099999999997
12/04/1990,0.68,3.2351099999999997
12/04/1990,0.67,3.2351099999999997
12/05/1990,0.68,3.2351099999999997
12/05/1990,0.69,3.2351099999999997
12/06/1990,0.69,3.2351099999999997
12/06/1990,0.69,3.2351099999999997
12/07/1990,0.69,3.2351099999999997
12/07/1990,0.69,3.2351099999999997
12/10/1990,0.7,2.93823
12/10/1990,0.71,2.93823
12/11/1990,0.71,2.93823
12/11/1990,0.71,2.93823
12/12/1990,0.71,2.93823
12/12/1990,0.71,2.93823
12/13/1990,0.71,2.93823
12/13/1990,0.71,2.93823
12/14/1990,0.7,2.93823
12/14/1990,0.71,2.93823
12/17/1990,0.71,2.93823
12/17/1990,0.7,2.93823
12/18/1990,0.7,2.93823
12/18/1990,0.71,2.93823
12/19/1990,0.71,2.93823
12/19/1990,0.7,2.93823
12/20/1990,0.7,2.93823
12/20/1990,0.7,2.93823
12/21/1990,0.7,2.93823
12/21/1990,0.69,2.93823
12/24/1990,0.69,2.93823
12/24/1990,0.69,2.93823
12/26/1990,0.69,2.93823
12/26/1990,0.69,2.93823
12/27/1990,0.69,2.93823
12/27/1990,0.69,2.93823
12/28/1990,0.69,2.93823
12/28/1990,0.7,2.93823
12/31/1990,0.7,2.93823
12/31/1990,0.7,2.93823
01/02/1991,0.7,2.93823
01/02/1991,0.7,2.93823
01/03/1991,0.7,2.93823
01/03/1991,0.7,2.93823
01/04/1991,0.7,2.93823
01/04/1991,0.7,2.93823
01/07/1991,0.7,2.93823
01/07/1991,0.7,2.93823
01/08/1991,0.7,2.93823
01/08/1991,0.7,2.93823
01/09/1991,0.7,2.93823
01/09/1991,0.7,2.93823
01/10/1991,0.7,2.93823
01/10/1991,0.7,2.93823
01/11/1991,0.7,2.93823
01/11/1991,0.7,2.93823
01/14/1991,0.7,2.93823
01/14/1991,0.7,2.93823
01/15/1991,0.69,2.93823
01/15/1991,0.69,2.93823
01/16/1991,0.68,2.93823
01/16/1991,0.69,2.93823
01/17/1991,0.69,2.93823
01/17/1991,0.69,2.93823
01/18/1991,0.69,2.93823
01/18/1991,0.69,2.93823
01/21/1991,0.69,2.93823
01/21/1991,0.7,2.93823
01/22/1991,0.7,2.93823
01/22/1991,0.7,2.93823
01/23/1991,0.7,2.93823
01/23/1991,0.7,2.93823
01/24/1991,0.7,2.93823
01/24/1991,0.7,2.93823
01/25/1991,0.7,2.93823
01/25/1991,0.71,2.93823
01/28/1991,0.71,2.93823
01/28/1991,0.71,2.93823
01/29/1991,0.71,2.93823
01/29/1991,0.7,2.93823
01/30/1991,0.7,2.93823
01/30/1991,0.7,2.93823
01/31/1991,0.71,2.93823
01/31/1991,0.7,2.93823
02/01/1991,0.71,2.93823
02/01/1991,0.71,2.93823
02/04/1991,0.71,2.93823
02/04/1991,0.72,2.93823
02/05/1991,0.72,2.93823
02/05/1991,0.72,2.93823
02/06/1991,0.72,2.93823
02/06/1991,0.73,2.93823
02/07/1991,0.73,2.93823
02/07/1991,0.74,2.93823
02/08/1991,0.74,2.93823
02/08/1991,0.74,2.93823
02/11/1991,0.74,2.93823
02/11/1991,0.75,2.93823
02/12/1991,0.76,2.93823
02/12/1991,0.76,2.93823
02/13/1991,0.76,2.93823
02/13/1991,0.76,2.93823
02/14/1991,0.77,2.93823
02/14/1991,0.77,2.93823
02/15/1991,0.77,2.93823
02/15/1991,0.77,2.93823
02/19/1991,0.77,2.93823
02/19/1991,0.76,2.93823
02/20/1991,0.76,2.93823
02/20/1991,0.75,2.93823
02/21/1991,0.74,2.93823
02/21/1991,0.75,2.93823
02/22/1991,0.75,2.93823
02/22/1991,0.75,2.93823
02/25/1991,0.76,2.93823
02/25/1991,0.75,2.93823
02/26/1991,0.75,2.93823
02/26/1991,0.74,2.93823
02/27/1991,0.74,2.93823
02/27/1991,0.74,2.93823
02/28/1991,0.75,2.93823
02/28/1991,0.75,2.93823
03/01/1991,0.74,2.93823
03/01/1991,0.75,2.93823
03/04/1991,0.74,2.93823
03/04/1991,0.75,2.93823
03/05/1991,0.75,2.93823
03/05/1991,0.76,2.93823
03/06/1991,0.76,2.93823
03/06/1991,0.76,2.93823
03/07/1991,0.76,2.93823
03/07/1991,0.75,2.93823
03/08/1991,0.75,2.93823
03/08/1991,0.75,2.93823
03/11/1991,0.76,2.6364099999999997
03/11/1991,0.76,2.6364099999999997
03/12/1991,0.76,2.6364099999999997
03/12/1991,0.76,2.6364099999999997
03/13/1991,0.76,2.6364099999999997
03/13/1991,0.76,2.6364099999999997
03/14/1991,0.77,2.6364099999999997
03/14/1991,0.77,2.6364099999999997
03/15/1991,0.76,2.6364099999999997
03/15/1991,0.76,2.6364099999999997
03/18/1991,0.76,2.6364099999999997
03/18/1991,0.76,2.6364099999999997
03/19/1991,0.76,2.6364099999999997
03/19/1991,0.75,2.6364099999999997
03/20/1991,0.75,2.6364099999999997
03/20/1991,0.75,2.6364099999999997
03/21/1991,0.75,2.6364099999999997
03/21/1991,0.75,2.6364099999999997
03/22/1991,0.75,2.6364099999999997
03/22/1991,0.75,2.6364099999999997
03/25/1991,0.75,2.6364099999999997
03/25/1991,0.76,2.6364099999999997
03/26/1991,0.75,2.6364099999999997
03/26/1991,0.75,2.6364099999999997
03/27/1991,0.75,2.6364099999999997
03/27/1991,0.76,2.6364099999999997
03/28/1991,0.76,2.6364099999999997
03/28/1991,0.76,2.6364099999999997
04/01/1991,0.76,2.6364099999999997
04/01/1991,0.75,2.6364099999999997
04/02/1991,0.75,2.6364099999999997
04/02/1991,0.75,2.6364099999999997
04/03/1991,0.76,2.6364099999999997
04/03/1991,0.76,2.6364099999999997
04/04/1991,0.76,2.6364099999999997
04/04/1991,0.76,2.6364099999999997
04/05/1991,0.77,2.6364099999999997
04/05/1991,0.76,2.6364099999999997
04/08/1991,0.76,2.6364099999999997
04/08/1991,0.76,2.6364099999999997
04/09/1991,0.76,2.6364099999999997
04/09/1991,0.76,2.6364099999999997
04/10/1991,0.76,2.6364099999999997
04/10/1991,0.76,2.6364099999999997
04/11/1991,0.76,2.6364099999999997
04/11/1991,0.76,2.6364099999999997
04/12/1991,0.76,2.6364099999999997
04/12/1991,0.76,2.6364099999999997
04/15/1991,0.76,2.6364099999999997
04/15/1991,0.76,2.6364099999999997
04/16/1991,0.76,2.6364099999999997
04/16/1991,0.76,2.6364099999999997
04/17/1991,0.76,2.6364099999999997
04/17/1991,0.75,2.6364099999999997
04/18/1991,0.75,2.6364099999999997
04/18/1991,0.74,2.6364099999999997
04/19/1991,0.74,2.6364099999999997
04/19/1991,0.73,2.6364099999999997
04/22/1991,0.72,2.6364099999999997
04/22/1991,0.73,2.6364099999999997
04/23/1991,0.73,2.6364099999999997
04/23/1991,0.74,2.6364099999999997
04/24/1991,0.74,2.6364099999999997
04/24/1991,0.74,2.6364099999999997
04/25/1991,0.74,2.6364099999999997
04/25/1991,0.75,2.6364099999999997
04/26/1991,0.74,2.6364099999999997
04/26/1991,0.75,2.6364099999999997
04/29/1991,0.74,2.6364099999999997
04/29/1991,0.74,2.6364099999999997
04/30/1991,0.74,2.6364099999999997
04/30/1991,0.75,2.6364099999999997
05/01/1991,0.75,2.6364099999999997
05/01/1991,0.75,2.6364099999999997
05/02/1991,0.76,2.6364099999999997
05/02/1991,0.77,2.6364099999999997
05/03/1991,0.77,2.6364099999999997
05/03/1991,0.77,2.6364099999999997
05/06/1991,0.77,2.6364099999999997
05/06/1991,0.77,2.6364099999999997
05/07/1991,0.77,2.6364099999999997
05/07/1991,0.78,2.6364099999999997
05/08/1991,0.77,2.6364099999999997
05/08/1991,0.77,2.6364099999999997
05/09/1991,0.78,2.6364099999999997
05/09/1991,0.79,2.6364099999999997
05/10/1991,0.79,2.6364099999999997
05/10/1991,0.79,2.6364099999999997
05/13/1991,0.79,2.6364099999999997
05/13/1991,0.79,2.6364099999999997
05/14/1991,0.79,2.6364099999999997
05/14/1991,0.78,2.6364099999999997
05/15/1991,0.78,2.6364099999999997
05/15/1991,0.78,2.6364099999999997
05/16/1991,0.78,2.6364099999999997
05/16/1991,0.78,2.6364099999999997
05/17/1991,0.78,2.6364099999999997
05/17/1991,0.78,2.6364099999999997
05/20/1991,0.78,2.6364099999999997
05/20/1991,0.78,2.6364099999999997
05/21/1991,0.78,2.6364099999999997
05/21/1991,0.78,2.6364099999999997
05/22/1991,0.78,2.6364099999999997
05/22/1991,0.78,2.6364099999999997
05/23/1991,0.78,2.6364099999999997
05/23/1991,0.78,2.6364099999999997
05/24/1991,0.78,2.6364099999999997
05/24/1991,0.78,2.6364099999999997
05/28/1991,0.78,2.6364099999999997
05/28/1991,0.78,2.6364099999999997
05/29/1991,0.78,2.6364099999999997
05/29/1991,0.78,2.6364099999999997
05/30/1991,0.78,2.6364099999999997
05/30/1991,0.78,2.6364099999999997
05/31/1991,0.78,2.6364099999999997
05/31/1991,0.78,2.6364099999999997
06/03/1991,0.78,2.6364099999999997
06/03/1991,0.78,2.6364099999999997
06/04/1991,0.78,2.6364099999999997
06/04/1991,0.78,2.6364099999999997
06/05/1991,0.78,2.6364099999999997
06/05/1991,0.78,2.6364099999999997
06/06/1991,0.78,2.6364099999999997
06/06/1991,0.78,2.6364099999999997
06/07/1991,0.78,2.6364099999999997
06/07/1991,0.78,2.6364099999999997
06/10/1991,0.79,2.32965
06/10/1991,0.8,2.32965
06/11/1991,0.8,2.32965
06/11/1991,0.8,2.32965
06/12/1991,0.79,2.32965
06/12/1991,0.79,2.32965
06/13/1991,0.79,2.32965
06/13/1991,0.79,2.32965
06/14/1991,0.8,2.32965
06/14/1991,0.8,2.32965
06/17/1991,0.8,2.32965
06/17/1991,0.79,2.32965
06/18/1991,0.79,2.32965
06/18/1991,0.79,2.32965
06/19/1991,0.79,2.32965
06/19/1991,0.79,2.32965
06/20/1991,0.79,2.32965
06/20/1991,0.79,2.32965
06/21/1991,0.79,2.32965
06/21/1991,0.79,2.32965
06/24/1991,0.79,2.32965
06/24/1991,0.79,2.32965
06/25/1991,0.8,2.32965
06/25/1991,0.79,2.32965
06/26/1991,0.8,2.32965
06/26/1991,0.8,2.32965
06/27/1991,0.79,2.32965
06/27/1991,0.8,2.32965
06/28/1991,0.79,2.32965
06/28/1991,0.79,2.32965
07/01/1991,0.79,2.32965
07/01/1991,0.8,2.32965
07/02/1991,0.79,2.32965
07/02/1991,0.8,2.32965
07/03/1991,0.8,2.32965
07/03/1991,0.8,2.32965
07/05/1991,0.8,2.32965
07/05/1991,0.8,2.32965
07/08/1991,0.8,2.32965
07/08/1991,0.8,2.32965
07/09/1991,0.81,2.32965
07/09/1991,0.81,2.32965
07/10/1991,0.81,2.32965
07/10/1991,0.81,2.32965
07/11/1991,0.81,2.32965
07/11/1991,0.81,2.32965
07/12/1991,0.81,2.32965
07/12/1991,0.81,2.32965
07/15/1991,0.81,2.32965
07/15/1991,0.82,2.32965
07/16/1991,0.81,2.32965
07/16/1991,0.81,2.32965
07/17/1991,0.81,2.32965
07/17/1991,0.81,2.32965
07/18/1991,0.81,2.32965
07/18/1991,0.81,2.32965
07/19/1991,0.81,2.32965
07/19/1991,0.81,2.32965
07/22/1991,0.81,2.32965
07/22/1991,0.81,2.32965
07/23/1991,0.81,2.32965
07/23/1991,0.81,2.32965
07/24/1991,0.81,2.32965
07/24/1991,0.81,2.32965
07/25/1991,0.81,2.32965
07/25/1991,0.81,2.32965
07/26/1991,0.82,2.32965
07/26/1991,0.82,2.32965
07/29/1991,0.82,2.32965
07/29/1991,0.83,2.32965
07/30/1991,0.83,2.32965
07/30/1991,0.83,2.32965
07/31/1991,0.83,2.32965
07/31/1991,0.84,2.32965
08/01/1991,0.83,2.32965
08/01/1991,0.84,2.32965
08/02/1991,0.84,2.32965
08/02/1991,0.84,2.32965
08/05/1991,0.83,2.32965
08/05/1991,0.84,2.32965
08/06/1991,0.84,2.32965
08/06/1991,0.84,2.32965
08/07/1991,0.84,2.32965
08/07/1991,0.84,2.32965
08/08/1991,0.85,2.32965
08/08/1991,0.85,2.32965
08/09/1991,0.84,2.32965
08/09/1991,0.84,2.32965
08/12/1991,0.84,2.32965
08/12/1991,0.84,2.32965
08/13/1991,0.84,2.32965
08/13/1991,0.85,2.32965
08/14/1991,0.85,2.32965
08/14/1991,0.85,2.32965
08/15/1991,0.85,2.32965
08/15/1991,0.85,2.32965
08/16/1991,0.85,2.32965
08/16/1991,0.85,2.32965
08/19/1991,0.83,2.32965
08/19/1991,0.84,2.32965
08/20/1991,0.84,2.32965
08/20/1991,0.84,2.32965
08/21/1991,0.84,2.32965
08/21/1991,0.84,2.32965
08/22/1991,0.85,2.32965
08/22/1991,0.86,2.32965
08/23/1991,0.85,2.32965
08/23/1991,0.85,2.32965
08/26/1991,0.85,2.32965
08/26/1991,0.85,2.32965
08/27/1991,0.85,2.32965
08/27/1991,0.85,2.32965
08/28/1991,0.85,2.32965
08/28/1991,0.85,2.32965
08/29/1991,0.86,2.32965
08/29/1991,0.85,2.32965
08/30/1991,0.85,2.32965
08/30/1991,0.85,2.32965
09/03/1991,0.85,2.32965
09/03/1991,0.85,2.32965
09/04/1991,0.85,2.32965
09/04/1991,0.84,2.32965
09/05/1991,0.85,2.32965
09/05/1991,0.85,2.32965
09/06/1991,0.85,2.32965
09/06/1991,0.85,2.32965
09/09/1991,0.86,2.0421
09/09/1991,0.86,2.0421
09/10/1991,0.86,2.0421
09/10/1991,0.86,2.0421
09/11/1991,0.86,2.0421
09/11/1991,0.87,2.0421
09/12/1991,0.87,2.0421
09/12/1991,0.86,2.0421
09/13/1991,0.87,2.0421
09/13/1991,0.87,2.0421
09/16/1991,0.86,2.0421
09/16/1991,0.86,2.0421
09/17/1991,0.86,2.0421
09/17/1991,0.86,2.0421
09/18/1991,0.86,2.0421
09/18/1991,0.86,2.0421
09/19/1991,0.86,2.0421
09/19/1991,0.86,2.0421
09/20/1991,0.86,2.0421
09/20/1991,0.86,2.0421
09/23/1991,0.85,2.0421
09/23/1991,0.85,2.0421
09/24/1991,0.85,2.0421
09/24/1991,0.85,2.0421
09/25/1991,0.85,2.0421
09/25/1991,0.85,2.0421
09/26/1991,0.85,2.0421
09/26/1991,0.86,2.0421
09/27/1991,0.86,2.0421
09/27/1991,0.86,2.0421
09/30/1991,0.86,2.0421
09/30/1991,0.87,2.0421
10/01/1991,0.87,2.0421
10/01/1991,0.87,2.0421
10/02/1991,0.87,2.0421
10/02/1991,0.87,2.0421
10/03/1991,0.87,2.0421
10/03/1991,0.88,2.0421
10/04/1991,0.88,2.0421
10/04/1991,0.88,2.0421
10/07/1991,0.88,2.0421
10/07/1991,0.89,2.0421
10/08/1991,0.89,2.0421
10/08/1991,0.9,2.0421
10/09/1991,0.9,2.0421
10/09/1991,0.89,2.0421
10/10/1991,0.88,2.0421
10/10/1991,0.89,2.0421
10/11/1991,0.89,2.0421
10/11/1991,0.89,2.0421
10/14/1991,0.89,2.0421
10/14/1991,0.89,2.0421
10/15/1991,0.89,2.0421
10/15/1991,0.89,2.0421
10/16/1991,0.89,2.0421
10/16/1991,0.89,2.0421
10/17/1991,0.89,2.0421
10/17/1991,0.89,2.0421
10/18/1991,0.89,2.0421
10/18/1991,0.89,2.0421
10/21/1991,0.9,2.0421
10/21/1991,0.89,2.0421
10/22/1991,0.89,2.0421
10/22/1991,0.9,2.0421
10/23/1991,0.89,2.0421
10/23/1991,0.89,2.0421
10/24/1991,0.89,2.0421
10/24/1991,0.89,2.0421
10/25/1991,0.89,2.0421
10/25/1991,0.89,2.0421
10/28/1991,0.89,2.0421
10/28/1991,0.89,2.0421
10/29/1991,0.89,2.0421
10/29/1991,0.9,2.0421
10/30/1991,0.9,2.0421
10/30/1991,0.9,2.0421
10/31/1991,0.89,2.0421
10/31/1991,0.9,2.0421
11/01/1991,0.9,2.0421
11/01/1991,0.9,2.0421
11/04/1991,0.9,2.0421
11/04/1991,0.91,2.0421
11/05/1991,0.91,2.0421
11/05/1991,0.91,2.0421
11/06/1991,0.92,2.0421
11/06/1991,0.92,2.0421
11/07/1991,0.92,2.0421
11/07/1991,0.93,2.0421
11/08/1991,0.93,2.0421
11/08/1991,0.92,2.0421
11/11/1991,0.92,2.0421
11/11/1991,0.93,2.0421
11/12/1991,0.93,2.0421
11/12/1991,0.94,2.0421
11/13/1991,0.94,2.0421
11/13/1991,0.95,2.0421
11/14/1991,0.95,2.0421
11/14/1991,0.95,2.0421
11/15/1991,0.95,2.0421
11/15/1991,0.94,2.0421
11/18/1991,0.93,2.0421
11/18/1991,0.94,2.0421
11/19/1991,0.94,2.0421
11/19/1991,0.93,2.0421
11/20/1991,0.93,2.0421
11/20/1991,0.92,2.0421
11/21/1991,0.93,2.0421
11/21/1991,0.92,2.0421
11/22/1991,0.92,2.0421
11/22/1991,0.91,2.0421
11/25/1991,0.91,2.0421
11/25/1991,0.91,2.0421
11/26/1991,0.92,2.0421
11/26/1991,0.92,2.0421
11/27/1991,0.92,2.0421
11/27/1991,0.92,2.0421
11/29/1991,0.92,2.0421
11/29/1991,0.92,2.0421
12/02/1991,0.92,2.0421
12/02/1991,0.93,2.0421
12/03/1991,0.93,2.0421
12/03/1991,0.93,2.0421
12/04/1991,0.93,2.0421
12/04/1991,0.92,2.0421
12/05/1991,0.92,2.0421
12/05/1991,0.92,2.0421
12/06/1991,0.92,2.0421
12/06/1991,0.92,2.0421
12/09/1991,0.94,2.0550900000000003
12/09/1991,0.94,2.0550900000000003
12/10/1991,0.93,2.0550900000000003
12/10/1991,0.93,2.0550900000000003
12/11/1991,0.93,2.0550900000000003
12/11/1991,0.93,2.0550900000000003
12/12/1991,0.93,2.0550900000000003
12/12/1991,0.93,2.0550900000000003
12/13/1991,0.94,2.0550900000000003
12/13/1991,0.93,2.0550900000000003
12/16/1991,0.93,2.0550900000000003
12/16/1991,0.93,2.0550900000000003
12/17/1991,0.93,2.0550900000000003
12/17/1991,0.93,2.0550900000000003
12/18/1991,0.93,2.0550900000000003
12/18/1991,0.93,2.0550900000000003
12/19/1991,0.93,2.0550900000000003
12/19/1991,0.92,2.0550900000000003
12/20/1991,0.92,2.0550900000000003
12/20/1991,0.92,2.0550900000000003
12/23/1991,0.92,2.0550900000000003
12/23/1991,0.92,2.0550900000000003
12/24/1991,0.93,2.0550900000000003
12/24/1991,0.92,2.0550900000000003
12/26/1991,0.92,2.0550900000000003
12/26/1991,0.92,2.0550900000000003
12/27/1991,0.92,2.0550900000000003
12/27/1991,0.93,2.0550900000000003
12/30/1991,0.93,2.0550900000000003
12/30/1991,0.94,2.0550900000000003
12/31/1991,0.95,2.0550900000000003
12/31/1991,0.94,2.0550900000000003
01/02/1992,0.95,2.0550900000000003
01/02/1992,0.95,2.0550900000000003
01/03/1992,0.95,2.0550900000000003
01/03/1992,0.95,2.0550900000000003
01/06/1992,0.95,2.0550900000000003
01/06/1992,0.96,2.0550900000000003
01/07/1992,0.96,2.0550900000000003
01/07/1992,0.95,2.0550900000000003
01/08/1992,0.95,2.0550900000000003
01/08/1992,0.95,2.0550900000000003
01/09/1992,0.95,2.0550900000000003
01/09/1992,0.97,2.0550900000000003
01/10/1992,0.97,2.0550900000000003
01/10/1992,0.97,2.0550900000000003
01/13/1992,0.97,2.0550900000000003
01/13/1992,0.99,2.0550900000000003
01/14/1992,0.99,2.0550900000000003
01/14/1992,0.98,2.0550900000000003
01/15/1992,0.99,2.0550900000000003
01/15/1992,0.98,2.0550900000000003
01/16/1992,0.98,2.0550900000000003
01/16/1992,0.97,2.0550900000000003
01/17/1992,0.97,2.0550900000000003
01/17/1992,0.96,2.0550900000000003
01/20/1992,0.96,2.0550900000000003
01/20/1992,0.97,2.0550900000000003
01/21/1992,0.96,2.0550900000000003
01/21/1992,0.96,2.0550900000000003
01/22/1992,0.96,2.0550900000000003
01/22/1992,0.97,2.0550900000000003
