BNS,Bank Nova Scotia Halifax Pfd 3,
Date,Price,Annualized Dividend
10/06/2017,57.63,3.05
10/09/2017,57.73,3.05
10/09/2017,57.31,3.05
10/10/2017,57.8,3.05
10/10/2017,57.94,3.05
10/11/2017,58.03,3.05
10/11/2017,58.3,3.05
10/12/2017,58.12,3.05
10/12/2017,57.8,3.05
10/13/2017,57.96,3.05
10/13/2017,57.98,3.05
10/16/2017,57.82,3.05
10/16/2017,57.85,3.05
10/17/2017,57.81,3.05
10/17/2017,57.83,3.05
10/18/2017,58.05,3.05
10/18/2017,58.08,3.05
10/19/2017,57.75,3.05
10/19/2017,58.18,3.05
10/20/2017,57.93,3.05
10/20/2017,57.58,3.05
10/23/2017,57.7,3.05
10/23/2017,57.69,3.05
10/24/2017,57.87,3.05
10/24/2017,58.03,3.05
10/25/2017,58.14,3.05
10/25/2017,57.67,3.05
10/26/2017,57.7,3.05
10/26/2017,57.7,3.05
10/27/2017,57.5,3.05
10/27/2017,57.97,3.05
10/30/2017,57.9,3.05
10/30/2017,57.99,3.05
10/31/2017,57.87,3.05
10/31/2017,57.91,3.05
11/01/2017,58.18,3.05
11/01/2017,57.97,3.05
11/02/2017,58.14,3.05
11/02/2017,58.64,3.05
11/03/2017,58.83,3.05
11/03/2017,58.82,3.05
11/06/2017,58.77,3.05
11/06/2017,59.08,3.05
11/07/2017,58.72,3.05
11/07/2017,58.82,3.05
11/08/2017,58.99,3.05
11/08/2017,59.06,3.05
11/09/2017,58.76,3.05
11/09/2017,59.19,3.05
11/10/2017,59.1,3.05
11/10/2017,58.87,3.05
11/13/2017,58.4,3.05
11/13/2017,58.65,3.05
11/14/2017,58.51,3.05
11/14/2017,58.6,3.05
11/15/2017,58.25,3.05
11/15/2017,58.49,3.05
11/16/2017,58.8,3.05
11/16/2017,59.1,3.05
11/17/2017,58.95,3.05
11/17/2017,59.47,3.05
11/20/2017,59.41,3.05
11/20/2017,59.49,3.05
11/21/2017,59.76,3.05
11/21/2017,59.08,3.05
11/22/2017,59.31,3.05
11/22/2017,59.37,3.05
11/24/2017,59.36,3.05
11/24/2017,59.38,3.05
11/27/2017,59.41,3.05
11/27/2017,58.74,3.05
11/28/2017,57.91,3.05
11/28/2017,57.27,3.05
11/29/2017,57.48,3.05
11/29/2017,57.07,3.05
11/30/2017,57.15,3.05
11/30/2017,56.77,3.05
12/01/2017,57.55,3.05
12/01/2017,57.85,3.05
12/04/2017,58.27,3.05
12/04/2017,57.66,3.05
12/05/2017,57.94,3.05
12/05/2017,57.35,3.05
12/06/2017,57.23,3.05
12/06/2017,57.36,3.05
12/07/2017,57.4,3.05
12/07/2017,57.83,3.05
12/08/2017,57.93,3.05
12/08/2017,58.34,3.05
12/11/2017,58.34,3.05
12/11/2017,58.11,3.05
12/12/2017,58.0,3.05
12/12/2017,57.96,3.05
12/13/2017,58.05,3.05
12/13/2017,58.09,3.05
12/14/2017,57.99,3.05
12/14/2017,58.03,3.05
12/15/2017,58.06,3.05
12/15/2017,57.29,3.05
12/18/2017,57.44,3.05
12/18/2017,57.59,3.05
12/19/2017,57.66,3.05
12/19/2017,57.43,3.05
12/20/2017,57.67,3.05
12/20/2017,57.5,3.05
12/21/2017,57.85,3.05
12/21/2017,58.04,3.05
12/22/2017,57.83,3.05
12/22/2017,58.07,3.05
12/26/2017,58.12,3.05
12/26/2017,58.08,3.05
12/27/2017,58.39,3.05
12/27/2017,58.02,3.05
12/28/2017,58.34,3.05
12/28/2017,58.41,3.05
12/29/2017,58.77,3.1
12/29/2017,58.63,3.1
01/02/2018,58.68,3.1
01/02/2018,59.19,3.1
01/03/2018,59.23,3.1
01/03/2018,59.15,3.1
01/04/2018,59.3,3.1
01/04/2018,59.53,3.1
01/05/2018,60.12,3.1
01/05/2018,60.41,3.1
01/08/2018,60.22,3.1
01/08/2018,60.36,3.1
01/09/2018,60.5,3.1
01/09/2018,60.38,3.1
01/10/2018,60.2,3.1
01/10/2018,59.84,3.1
01/11/2018,59.82,3.1
01/11/2018,59.8,3.1
01/12/2018,59.84,3.1
01/12/2018,59.79,3.1
01/16/2018,59.86,3.1
01/16/2018,59.52,3.1
01/17/2018,59.67,3.1
01/17/2018,59.67,3.1
01/18/2018,59.63,3.1
01/18/2018,59.75,3.1
01/19/2018,59.77,3.1
01/19/2018,59.59,3.1
01/22/2018,59.99,3.1
01/22/2018,60.05,3.1
01/23/2018,59.91,3.1
01/23/2018,60.0,3.1
01/24/2018,60.37,3.1
01/24/2018,60.29,3.1
01/25/2018,60.42,3.1
01/25/2018,60.16,3.1
01/26/2018,60.19,3.1
01/26/2018,60.25,3.1
01/29/2018,60.09,3.1
01/29/2018,60.04,3.1
01/30/2018,59.81,3.1
01/30/2018,60.2,3.1
01/31/2018,60.36,3.1
01/31/2018,60.41,3.1
02/01/2018,60.22,3.1
02/01/2018,59.81,3.1
02/02/2018,59.08,3.1
02/02/2018,58.5,3.1
02/05/2018,57.9,3.1
02/05/2018,56.6,3.1
02/06/2018,55.41,3.1
02/06/2018,56.78,3.1
02/07/2018,56.89,3.1
02/07/2018,56.12,3.1
02/08/2018,56.24,3.1
02/08/2018,54.93,3.1
02/09/2018,55.17,3.1
02/09/2018,55.23,3.1
02/12/2018,56.01,3.1
02/12/2018,55.51,3.1
02/13/2018,55.42,3.1
02/13/2018,55.45,3.1
02/14/2018,55.21,3.1
02/14/2018,56.5,3.1
02/15/2018,57.04,3.1
02/15/2018,56.38,3.1
02/16/2018,56.2,3.1
02/16/2018,55.9,3.1
02/20/2018,55.71,3.1
02/20/2018,55.45,3.1
02/21/2018,55.53,3.1
02/21/2018,55.89,3.1
02/22/2018,55.95,3.1
02/22/2018,55.63,3.1
02/23/2018,55.91,3.1
02/23/2018,56.23,3.1
02/26/2018,56.33,3.1
02/26/2018,56.67,3.1
02/27/2018,56.79,3.1
02/27/2018,56.81,3.1
02/28/2018,56.92,3.1
02/28/2018,56.3,3.1
03/01/2018,56.34,3.1
03/01/2018,56.16,3.1
03/02/2018,55.5,3.1
03/02/2018,55.62,3.1
03/05/2018,54.88,3.1
03/05/2018,55.31,3.1
03/06/2018,55.73,3.1
03/06/2018,55.92,3.1
03/07/2018,55.52,3.1
03/07/2018,55.96,3.1
03/08/2018,56.13,3.1
03/08/2018,56.38,3.1
03/09/2018,56.78,3.1
03/09/2018,57.26,3.1
03/12/2018,57.22,3.1
03/12/2018,57.16,3.1
03/13/2018,57.3,3.1
03/13/2018,56.94,3.1
03/14/2018,57.38,3.1
03/14/2018,57.46,3.1
03/15/2018,57.42,3.1
03/15/2018,57.14,3.1
03/16/2018,57.11,3.1
03/16/2018,57.11,3.1
03/19/2018,57.2,3.1
03/19/2018,57.25,3.1
03/20/2018,57.27,3.1
03/20/2018,56.91,3.1
03/21/2018,57.29,3.1
03/21/2018,57.47,3.1
03/22/2018,57.06,3.1
03/22/2018,56.63,3.1
03/23/2018,56.94,3.1
03/23/2018,55.94,3.1
03/26/2018,56.25,3.1
03/26/2018,55.97,3.1
03/27/2018,56.03,3.1
03/27/2018,55.34,3.1
03/28/2018,55.25,3.1
03/28/2018,55.18,3.1
03/29/2018,55.53,3.1
03/29/2018,56.06,3.1
04/02/2018,56.15,3.1599999999999997
04/02/2018,55.49,3.1599999999999997
04/03/2018,55.8,3.1599999999999997
04/03/2018,55.73,3.1599999999999997
04/04/2018,55.03,3.1599999999999997
04/04/2018,55.42,3.1599999999999997
04/05/2018,55.78,3.1599999999999997
04/05/2018,56.16,3.1599999999999997
04/06/2018,55.77,3.1599999999999997
04/06/2018,55.57,3.1599999999999997
04/09/2018,55.81,3.1599999999999997
04/09/2018,56.06,3.1599999999999997
04/10/2018,56.77,3.1599999999999997
04/10/2018,56.68,3.1599999999999997
04/11/2018,56.42,3.1599999999999997
04/11/2018,56.46,3.1599999999999997
04/12/2018,56.47,3.1599999999999997
04/12/2018,56.21,3.1599999999999997
04/13/2018,56.58,3.1599999999999997
04/13/2018,55.86,3.1599999999999997
04/16/2018,56.09,3.1599999999999997
04/16/2018,56.01,3.1599999999999997
04/17/2018,56.35,3.1599999999999997
04/17/2018,56.03,3.1599999999999997
04/18/2018,56.09,3.1599999999999997
04/18/2018,56.05,3.1599999999999997
04/19/2018,56.11,3.1599999999999997
04/19/2018,55.54,3.1599999999999997
04/20/2018,55.31,3.1599999999999997
04/20/2018,55.51,3.1599999999999997
04/23/2018,55.44,3.1599999999999997
04/23/2018,55.54,3.1599999999999997
04/24/2018,55.89,3.1599999999999997
04/24/2018,55.65,3.1599999999999997
04/25/2018,55.48,3.1599999999999997
04/25/2018,55.67,3.1599999999999997
04/26/2018,55.89,3.1599999999999997
04/26/2018,56.21,3.1599999999999997
04/27/2018,56.35,3.1599999999999997
04/27/2018,56.83,3.1599999999999997
04/30/2018,56.81,3.1599999999999997
04/30/2018,56.59,3.1599999999999997
05/01/2018,56.53,3.1599999999999997
05/01/2018,56.5,3.1599999999999997
05/02/2018,56.57,3.1599999999999997
05/02/2018,56.56,3.1599999999999997
05/03/2018,56.51,3.1599999999999997
05/03/2018,56.37,3.1599999999999997
05/04/2018,56.03,3.1599999999999997
05/04/2018,56.53,3.1599999999999997
05/07/2018,56.53,3.1599999999999997
05/07/2018,56.68,3.1599999999999997
05/08/2018,56.45,3.1599999999999997
05/08/2018,56.59,3.1599999999999997
05/09/2018,57.06,3.1599999999999997
05/09/2018,57.26,3.1599999999999997
05/10/2018,57.68,3.1599999999999997
05/10/2018,57.73,3.1599999999999997
05/11/2018,57.73,3.1599999999999997
05/11/2018,57.62,3.1599999999999997
05/14/2018,57.88,3.1599999999999997
05/14/2018,57.86,3.1599999999999997
05/15/2018,57.43,3.1599999999999997
05/15/2018,57.61,3.1599999999999997
05/16/2018,57.65,3.1599999999999997
05/16/2018,58.11,3.1599999999999997
05/17/2018,58.1,3.1599999999999997
05/17/2018,57.97,3.1599999999999997
05/18/2018,57.5,3.1599999999999997
05/18/2018,57.41,3.1599999999999997
05/21/2018,57.57,3.1599999999999997
05/21/2018,57.69,3.1599999999999997
05/22/2018,58.1,3.1599999999999997
05/22/2018,57.73,3.1599999999999997
05/23/2018,57.19,3.1599999999999997
05/23/2018,57.61,3.1599999999999997
05/24/2018,57.51,3.1599999999999997
05/24/2018,57.33,3.1599999999999997
05/25/2018,56.92,3.1599999999999997
05/25/2018,56.9,3.1599999999999997
05/29/2018,55.98,3.1599999999999997
05/29/2018,54.45,3.1599999999999997
05/30/2018,54.97,3.1599999999999997
05/30/2018,55.65,3.1599999999999997
05/31/2018,55.46,3.1599999999999997
05/31/2018,55.55,3.1599999999999997
06/01/2018,54.6,3.1599999999999997
06/01/2018,54.68,3.1599999999999997
06/04/2018,54.9,3.1599999999999997
06/04/2018,54.74,3.1599999999999997
06/05/2018,54.51,3.1599999999999997
06/05/2018,54.19,3.1599999999999997
06/06/2018,54.74,3.1599999999999997
06/06/2018,54.35,3.1599999999999997
06/07/2018,54.45,3.1599999999999997
06/07/2018,54.03,3.1599999999999997
06/08/2018,54.09,3.1599999999999997
06/08/2018,54.34,3.1599999999999997
06/11/2018,53.98,3.1599999999999997
06/11/2018,53.79,3.1599999999999997
06/12/2018,53.85,3.1599999999999997
06/12/2018,53.55,3.1599999999999997
06/13/2018,53.69,3.1599999999999997
06/13/2018,53.94,3.1599999999999997
06/14/2018,54.07,3.1599999999999997
06/14/2018,53.46,3.1599999999999997
06/15/2018,53.13,3.1599999999999997
06/15/2018,53.11,3.1599999999999997
06/18/2018,53.07,3.1599999999999997
06/18/2018,53.13,3.1599999999999997
06/19/2018,52.78,3.1599999999999997
06/19/2018,52.61,3.1599999999999997
06/20/2018,52.75,3.1599999999999997
06/20/2018,52.77,3.1599999999999997
06/21/2018,52.82,3.1599999999999997
06/21/2018,53.14,3.1599999999999997
06/22/2018,53.23,3.1599999999999997
06/22/2018,53.4,3.1599999999999997
06/25/2018,53.27,3.1599999999999997
06/25/2018,52.53,3.1599999999999997
06/26/2018,52.59,3.1599999999999997
06/26/2018,52.45,3.1599999999999997
06/27/2018,52.51,3.1599999999999997
06/27/2018,52.08,3.1599999999999997
06/28/2018,52.28,3.1599999999999997
06/28/2018,52.12,3.1599999999999997
06/29/2018,52.89,3.2199999999999998
06/29/2018,53.46,3.2199999999999998
07/02/2018,52.79,3.2199999999999998
07/02/2018,52.48,3.2199999999999998
07/03/2018,52.93,3.2199999999999998
07/03/2018,52.67,3.2199999999999998
07/05/2018,53.02,3.2199999999999998
07/05/2018,53.28,3.2199999999999998
07/06/2018,53.24,3.2199999999999998
07/06/2018,53.53,3.2199999999999998
07/09/2018,53.91,3.2199999999999998
07/09/2018,53.57,3.2199999999999998
07/10/2018,53.68,3.2199999999999998
07/10/2018,53.57,3.2199999999999998
07/11/2018,53.32,3.2199999999999998
07/11/2018,53.08,3.2199999999999998
07/12/2018,53.38,3.2199999999999998
07/12/2018,53.56,3.2199999999999998
07/13/2018,53.48,3.2199999999999998
07/13/2018,53.59,3.2199999999999998
07/16/2018,53.73,3.2199999999999998
07/16/2018,54.0,3.2199999999999998
07/17/2018,53.89,3.2199999999999998
07/17/2018,53.9,3.2199999999999998
07/18/2018,53.81,3.2199999999999998
07/18/2018,53.93,3.2199999999999998
07/19/2018,53.61,3.2199999999999998
07/19/2018,53.66,3.2199999999999998
07/20/2018,54.06,3.2199999999999998
07/20/2018,54.11,3.2199999999999998
07/23/2018,54.0,3.2199999999999998
07/23/2018,54.02,3.2199999999999998
07/24/2018,54.14,3.2199999999999998
07/24/2018,54.31,3.2199999999999998
07/25/2018,54.34,3.2199999999999998
07/25/2018,54.9,3.2199999999999998
07/26/2018,54.74,3.2199999999999998
07/26/2018,54.61,3.2199999999999998
07/27/2018,54.6,3.2199999999999998
07/27/2018,54.81,3.2199999999999998
07/30/2018,54.96,3.2199999999999998
07/30/2018,55.03,3.2199999999999998
07/31/2018,55.16,3.2199999999999998
07/31/2018,55.36,3.2199999999999998
08/01/2018,55.4,3.2199999999999998
08/01/2018,55.4,3.2199999999999998
08/02/2018,55.08,3.2199999999999998
08/02/2018,55.27,3.2199999999999998
08/03/2018,55.08,3.2199999999999998
08/03/2018,55.36,3.2199999999999998
08/06/2018,55.36,3.2199999999999998
08/06/2018,55.21,3.2199999999999998
08/07/2018,55.36,3.2199999999999998
08/07/2018,54.65,3.2199999999999998
08/08/2018,54.63,3.2199999999999998
08/08/2018,55.01,3.2199999999999998
08/09/2018,55.02,3.2199999999999998
08/09/2018,55.15,3.2199999999999998
08/10/2018,54.69,3.2199999999999998
08/10/2018,54.31,3.2199999999999998
08/13/2018,54.21,3.2199999999999998
08/13/2018,54.2,3.2199999999999998
08/14/2018,54.56,3.2199999999999998
08/14/2018,54.91,3.2199999999999998
08/15/2018,54.39,3.2199999999999998
08/15/2018,54.29,3.2199999999999998
08/16/2018,54.53,3.2199999999999998
08/16/2018,54.39,3.2199999999999998
08/17/2018,54.73,3.2199999999999998
08/17/2018,55.4,3.2199999999999998
08/20/2018,55.39,3.2199999999999998
08/20/2018,55.63,3.2199999999999998
08/21/2018,55.81,3.2199999999999998
08/21/2018,55.5,3.2199999999999998
08/22/2018,55.67,3.2199999999999998
08/22/2018,56.05,3.2199999999999998
08/23/2018,55.8,3.2199999999999998
08/23/2018,55.63,3.2199999999999998
08/24/2018,55.86,3.2199999999999998
08/24/2018,55.82,3.2199999999999998
08/27/2018,56.05,3.2199999999999998
08/27/2018,56.49,3.2199999999999998
08/28/2018,56.49,3.2199999999999998
08/28/2018,55.54,3.2199999999999998
08/29/2018,55.48,3.2199999999999998
08/29/2018,54.98,3.2199999999999998
08/30/2018,54.73,3.2199999999999998
08/30/2018,54.55,3.2199999999999998
08/31/2018,54.31,3.2199999999999998
08/31/2018,54.1,3.2199999999999998
09/04/2018,53.44,3.2199999999999998
09/04/2018,53.32,3.2199999999999998
09/05/2018,53.25,3.2199999999999998
09/05/2018,53.16,3.2199999999999998
09/06/2018,53.06,3.2199999999999998
09/06/2018,53.47,3.2199999999999998
09/07/2018,53.36,3.2199999999999998
09/07/2018,53.17,3.2199999999999998
09/10/2018,53.34,3.2199999999999998
09/10/2018,53.19,3.2199999999999998
09/11/2018,53.18,3.2199999999999998
09/11/2018,53.89,3.2199999999999998
09/12/2018,54.02,3.2199999999999998
09/12/2018,53.89,3.2199999999999998
09/13/2018,54.1,3.2199999999999998
09/13/2018,53.98,3.2199999999999998
09/14/2018,54.0,3.2199999999999998
09/14/2018,54.06,3.2199999999999998
09/17/2018,54.12,3.2199999999999998
09/17/2018,54.54,3.2199999999999998
09/18/2018,54.74,3.2199999999999998
09/18/2018,55.16,3.2199999999999998
09/19/2018,55.23,3.2199999999999998
09/19/2018,55.51,3.2199999999999998
09/20/2018,55.89,3.2199999999999998
09/20/2018,56.2,3.2199999999999998
09/21/2018,56.16,3.2199999999999998
09/21/2018,56.41,3.2199999999999998
09/24/2018,56.5,3.2199999999999998
09/24/2018,56.14,3.2199999999999998
09/25/2018,56.24,3.2199999999999998
09/25/2018,55.77,3.2199999999999998
09/26/2018,55.63,3.2199999999999998
09/26/2018,55.7,3.2199999999999998
09/27/2018,55.64,3.2199999999999998
09/27/2018,55.67,3.2199999999999998
09/28/2018,55.77,3.2199999999999998
09/28/2018,55.72,3.2199999999999998
10/01/2018,57.12,3.28
10/01/2018,56.37,3.28
10/02/2018,56.2,3.28
10/02/2018,55.77,3.28
10/03/2018,55.98,3.28
10/03/2018,55.67,3.28
10/04/2018,55.46,3.28
10/04/2018,55.05,3.28
10/05/2018,55.08,3.28
10/05/2018,55.08,3.28
10/08/2018,55.13,3.28
10/08/2018,54.9,3.28
10/09/2018,54.83,3.28
10/09/2018,54.54,3.28
10/10/2018,54.43,3.28
10/10/2018,53.66,3.28
10/11/2018,53.19,3.28
10/11/2018,52.41,3.28
10/12/2018,53.08,3.28
10/12/2018,52.14,3.28
10/15/2018,52.35,3.28
10/15/2018,51.9,3.28
10/16/2018,52.24,3.28
10/16/2018,52.55,3.28
10/17/2018,52.55,3.28
10/17/2018,52.58,3.28
10/18/2018,52.29,3.28
10/18/2018,51.76,3.28
10/19/2018,51.84,3.28
10/19/2018,51.4,3.28
10/22/2018,51.54,3.28
10/22/2018,51.27,3.28
10/23/2018,50.76,3.28
10/23/2018,51.22,3.28
10/24/2018,51.08,3.28
10/24/2018,50.22,3.28
10/25/2018,50.66,3.28
10/25/2018,50.86,3.28
10/26/2018,50.18,3.28
10/26/2018,50.66,3.28
10/29/2018,51.19,3.28
10/29/2018,50.18,3.28
10/30/2018,50.24,3.28
10/30/2018,50.6,3.28
10/31/2018,51.12,3.28
10/31/2018,50.91,3.28
11/01/2018,51.33,3.28
11/01/2018,51.19,3.28
11/02/2018,51.43,3.28
11/02/2018,51.44,3.28
11/05/2018,51.54,3.28
11/05/2018,51.32,3.28
11/06/2018,51.19,3.28
11/06/2018,51.38,3.28
11/07/2018,51.69,3.28
11/07/2018,51.34,3.28
11/08/2018,51.35,3.28
11/08/2018,51.45,3.28
11/09/2018,51.3,3.28
11/09/2018,50.8,3.28
11/12/2018,50.78,3.28
11/12/2018,50.41,3.28
11/13/2018,50.5,3.28
11/13/2018,50.75,3.28
11/14/2018,51.04,3.28
11/14/2018,50.92,3.28
11/15/2018,50.77,3.28
11/15/2018,51.11,3.28
11/16/2018,50.97,3.28
11/16/2018,51.1,3.28
11/19/2018,51.1,3.28
11/19/2018,50.9,3.28
11/20/2018,50.45,3.28
11/20/2018,49.56,3.28
11/21/2018,49.89,3.28
11/21/2018,50.31,3.28
11/23/2018,49.94,3.28
11/23/2018,50.05,3.28
11/26/2018,50.57,3.28
11/26/2018,50.23,3.28
11/27/2018,50.14,3.28
11/27/2018,50.0,3.28
11/28/2018,50.08,3.28
11/28/2018,51.34,3.28
11/29/2018,51.43,3.28
11/29/2018,51.85,3.28
11/30/2018,51.75,3.28
11/30/2018,51.55,3.28
12/03/2018,52.49,3.28
12/03/2018,52.03,3.28
12/04/2018,51.89,3.28
12/04/2018,51.23,3.28
12/06/2018,50.24,3.28
12/06/2018,50.69,3.28
12/07/2018,50.94,3.28
12/07/2018,51.01,3.28
12/10/2018,50.92,3.28
12/10/2018,50.79,3.28
12/11/2018,51.14,3.28
12/11/2018,50.6,3.28
12/12/2018,51.23,3.28
12/12/2018,51.28,3.28
12/13/2018,51.34,3.28
12/13/2018,51.13,3.28
12/14/2018,50.78,3.28
12/14/2018,51.08,3.28
12/17/2018,50.88,3.28
12/17/2018,50.65,3.28
12/18/2018,50.59,3.28
12/18/2018,50.03,3.28
12/19/2018,50.13,3.28
12/19/2018,49.11,3.28
12/20/2018,49.04,3.28
12/20/2018,48.65,3.28
12/21/2018,48.52,3.28
12/21/2018,46.84,3.28
12/24/2018,46.51,3.28
12/24/2018,46.56,3.28
12/26/2018,46.65,3.28
12/26/2018,47.71,3.28
12/27/2018,47.27,3.28
12/27/2018,47.55,3.28
12/28/2018,47.82,3.28
12/28/2018,47.75,3.28
12/31/2018,48.24,3.34
12/31/2018,48.08,3.34
01/02/2019,47.73,3.34
01/02/2019,48.49,3.34
01/03/2019,48.49,3.34
01/03/2019,48.51,3.34
01/04/2019,49.17,3.34
01/04/2019,49.34,3.34
01/07/2019,49.66,3.34
01/07/2019,49.85,3.34
01/08/2019,50.2,3.34
01/08/2019,50.29,3.34
01/09/2019,50.59,3.34
01/09/2019,51.45,3.34
01/10/2019,51.29,3.34
01/10/2019,51.84,3.34
01/11/2019,51.67,3.34
01/11/2019,51.84,3.34
01/14/2019,51.67,3.34
01/14/2019,51.7,3.34
01/15/2019,51.81,3.34
01/15/2019,52.03,3.34
01/16/2019,52.3,3.34
01/16/2019,52.57,3.34
01/17/2019,52.27,3.34
01/17/2019,53.12,3.34
01/18/2019,53.6,3.34
01/18/2019,53.26,3.34
01/22/2019,52.99,3.34
01/22/2019,53.27,3.34
01/23/2019,53.38,3.34
01/23/2019,53.0,3.34
01/24/2019,52.97,3.34
01/24/2019,53.08,3.34
01/25/2019,53.56,3.34
01/25/2019,53.63,3.34
01/28/2019,53.2,3.34
01/28/2019,53.68,3.34
01/29/2019,53.67,3.34
01/29/2019,54.07,3.34
01/30/2019,54.41,3.34
01/30/2019,54.63,3.34
01/31/2019,54.52,3.34
01/31/2019,54.9,3.34
02/01/2019,54.95,3.34
02/01/2019,54.39,3.34
02/04/2019,54.45,3.34
02/04/2019,54.62,3.34
02/05/2019,54.64,3.34
02/05/2019,54.74,3.34
02/06/2019,54.58,3.34
02/06/2019,54.52,3.34
02/07/2019,54.28,3.34
02/07/2019,54.23,3.34
02/08/2019,54.16,3.34
02/08/2019,54.12,3.34
02/11/2019,54.2,3.34
02/11/2019,53.97,3.34
02/12/2019,54.35,3.34
02/12/2019,54.33,3.34
02/13/2019,54.45,3.34
02/13/2019,54.27,3.34
02/14/2019,53.95,3.34
02/14/2019,53.93,3.34
02/15/2019,54.18,3.34
02/15/2019,54.45,3.34
02/19/2019,54.27,3.34
02/19/2019,54.62,3.34
02/20/2019,54.71,3.34
02/20/2019,55.35,3.34
02/21/2019,55.21,3.34
02/21/2019,55.05,3.34
02/22/2019,55.18,3.34
02/22/2019,55.29,3.34
02/25/2019,55.45,3.34
02/25/2019,55.13,3.34
02/26/2019,53.5,3.34
02/26/2019,53.52,3.34
02/27/2019,53.65,3.34
02/27/2019,53.33,3.34
02/28/2019,53.05,3.34
02/28/2019,53.57,3.34
03/01/2019,53.65,3.34
03/01/2019,52.67,3.34
03/04/2019,52.81,3.34
03/04/2019,52.73,3.34
03/05/2019,52.75,3.34
03/05/2019,52.31,3.34
03/06/2019,52.19,3.34
03/06/2019,52.15,3.34
03/07/2019,52.16,3.34
03/07/2019,51.81,3.34
03/08/2019,51.69,3.34
03/08/2019,51.97,3.34
03/11/2019,52.0,3.34
03/11/2019,52.22,3.34
03/12/2019,52.42,3.34
03/12/2019,52.56,3.34
03/13/2019,52.78,3.34
03/13/2019,52.8,3.34
03/14/2019,52.73,3.34
03/14/2019,52.68,3.34
03/15/2019,52.84,3.34
03/15/2019,52.82,3.34
03/18/2019,52.84,3.34
03/18/2019,53.21,3.34
03/19/2019,53.52,3.34
03/19/2019,53.24,3.34
03/20/2019,53.01,3.34
03/20/2019,52.81,3.34
03/21/2019,52.52,3.34
03/21/2019,52.24,3.34
03/22/2019,51.85,3.34
03/22/2019,51.23,3.34
03/25/2019,51.17,3.34
03/25/2019,50.91,3.34
03/26/2019,51.26,3.34
03/26/2019,50.87,3.34
03/27/2019,50.7,3.34
03/27/2019,50.88,3.34
03/28/2019,50.78,3.34
03/28/2019,51.16,3.34
03/29/2019,51.63,3.34
03/29/2019,51.37,3.34
04/01/2019,51.81,3.172
04/01/2019,52.09,3.172
04/02/2019,52.07,3.172
04/02/2019,51.77,3.172
04/03/2019,51.97,3.172
04/03/2019,51.97,3.172
04/04/2019,51.97,3.172
04/04/2019,52.12,3.172
04/05/2019,52.08,3.172
04/05/2019,52.03,3.172
04/08/2019,52.05,3.172
04/08/2019,52.22,3.172
04/09/2019,52.08,3.172
04/09/2019,52.05,3.172
04/10/2019,52.06,3.172
04/10/2019,52.25,3.172
04/11/2019,52.08,3.172
04/11/2019,52.06,3.172
04/12/2019,52.45,3.172
04/12/2019,52.53,3.172
04/15/2019,52.56,3.172
04/15/2019,52.58,3.172
04/16/2019,52.65,3.172
04/16/2019,53.02,3.172
04/17/2019,53.32,3.172
04/17/2019,53.28,3.172
04/18/2019,53.16,3.172
04/18/2019,53.35,3.172
04/22/2019,53.24,3.172
04/22/2019,53.08,3.172
04/23/2019,52.87,3.172
04/23/2019,53.16,3.172
04/24/2019,52.9,3.172
04/24/2019,52.48,3.172
04/25/2019,52.46,3.172
04/25/2019,52.76,3.172
04/26/2019,52.81,3.172
04/26/2019,53.25,3.172
04/29/2019,53.23,3.172
04/29/2019,53.41,3.172
04/30/2019,53.43,3.172
04/30/2019,53.74,3.172
05/01/2019,53.76,3.172
05/01/2019,53.45,3.172
05/02/2019,53.48,3.172
05/02/2019,52.97,3.172
05/03/2019,53.16,3.172
05/03/2019,53.36,3.172
05/06/2019,52.8,3.172
05/06/2019,53.34,3.172
