SIG,Signet Jewelers Limited,
Date,Price,Annualized Dividend
05/04/2016,96.44,1.36
05/05/2016,96.28,1.36
05/05/2016,95.76,1.36
05/06/2016,95.15,1.36
05/06/2016,95.13,1.36
05/09/2016,95.08,1.36
05/09/2016,94.8,1.36
05/10/2016,94.42,1.36
05/10/2016,95.24,1.36
05/11/2016,94.06,1.36
05/11/2016,91.6,1.36
05/12/2016,91.6,1.36
05/12/2016,91.7,1.36
05/13/2016,91.6,1.36
05/13/2016,90.82,1.36
05/16/2016,90.76,1.36
05/16/2016,93.55,1.36
05/17/2016,93.66,1.36
05/17/2016,93.47,1.36
05/18/2016,92.78,1.36
05/18/2016,94.05,1.36
05/19/2016,93.43,1.36
05/19/2016,95.73,1.36
05/20/2016,95.59,1.36
05/20/2016,94.43,1.36
05/23/2016,94.58,1.36
05/23/2016,95.1,1.36
05/24/2016,95.17,1.36
05/24/2016,93.18,1.36
05/25/2016,93.35,1.36
05/25/2016,95.47,1.36
05/26/2016,96.0,1.36
05/26/2016,85.45,1.36
05/27/2016,84.64,1.36
05/27/2016,87.72,1.36
05/31/2016,87.54,1.36
05/31/2016,87.18,1.36
06/01/2016,87.0,1.36
06/01/2016,86.97,1.36
06/02/2016,86.91,1.36
06/02/2016,81.25,1.36
06/03/2016,81.17,1.36
06/03/2016,77.69,1.36
06/06/2016,77.05,1.36
06/06/2016,76.1,1.36
06/07/2016,76.2,1.36
06/07/2016,75.67,1.36
06/08/2016,76.5,1.36
06/08/2016,78.67,1.36
06/09/2016,78.4,1.36
06/09/2016,78.93,1.36
06/10/2016,77.72,1.36
06/10/2016,78.52,1.36
06/13/2016,78.4,1.36
06/13/2016,75.33,1.36
06/14/2016,75.38,1.36
06/14/2016,73.88,1.36
06/15/2016,74.31,1.36
06/15/2016,73.11,1.36
06/16/2016,72.96,1.36
06/16/2016,72.25,1.36
06/17/2016,72.24,1.36
06/17/2016,74.79,1.36
06/20/2016,75.6,1.36
06/20/2016,75.77,1.36
06/21/2016,75.84,1.36
06/21/2016,75.08,1.36
06/22/2016,74.98,1.36
06/22/2016,75.29,1.36
06/23/2016,75.35,1.36
06/23/2016,76.25,1.36
06/24/2016,74.31,1.36
06/24/2016,72.25,1.36
06/27/2016,71.5,1.36
06/27/2016,69.82,1.36
06/28/2016,71.36,1.36
06/28/2016,71.11,1.36
06/29/2016,71.8,1.36
06/29/2016,72.24,1.36
06/30/2016,72.24,1.36
06/30/2016,72.6,1.36
07/01/2016,72.47,1.36
07/01/2016,74.13,1.36
07/05/2016,73.01,1.36
07/05/2016,71.61,1.36
07/06/2016,71.2,1.36
07/06/2016,72.31,1.36
07/07/2016,72.54,1.36
07/07/2016,72.65,1.36
07/08/2016,72.65,1.36
07/08/2016,74.2,1.36
07/11/2016,74.68,1.36
07/11/2016,77.33,1.36
07/12/2016,77.85,1.36
07/12/2016,78.46,1.36
07/13/2016,78.45,1.36
07/13/2016,78.2,1.36
07/14/2016,78.98,1.36
07/14/2016,80.68,1.36
07/15/2016,80.78,1.36
07/15/2016,79.58,1.36
07/18/2016,79.71,1.36
07/18/2016,81.27,1.36
07/19/2016,80.9,1.36
07/19/2016,79.63,1.36
07/20/2016,80.13,1.36
07/20/2016,78.89,1.36
07/21/2016,78.89,1.36
07/21/2016,77.05,1.36
07/22/2016,77.36,1.36
07/22/2016,78.87,1.36
07/25/2016,78.88,1.36
07/25/2016,78.28,1.36
07/26/2016,78.6,1.36
07/26/2016,78.81,1.36
07/27/2016,78.09,1.1800000000000002
07/27/2016,77.06,1.1800000000000002
07/28/2016,77.06,1.1800000000000002
07/28/2016,76.79,1.1800000000000002
07/29/2016,76.82,1.1800000000000002
07/29/2016,77.67,1.1800000000000002
08/01/2016,77.62,1.1800000000000002
08/01/2016,76.59,1.1800000000000002
08/02/2016,76.44,1.1800000000000002
08/02/2016,73.85,1.1800000000000002
08/03/2016,73.27,1.1800000000000002
08/03/2016,74.56,1.1800000000000002
08/04/2016,74.74,1.1800000000000002
08/04/2016,76.17,1.1800000000000002
08/05/2016,76.55,1.1800000000000002
08/05/2016,76.86,1.1800000000000002
08/08/2016,76.89,1.1800000000000002
08/08/2016,77.66,1.1800000000000002
08/09/2016,77.45,1.1800000000000002
08/09/2016,77.46,1.1800000000000002
08/10/2016,77.52,1.1800000000000002
08/10/2016,76.93,1.1800000000000002
08/11/2016,77.9,1.1800000000000002
08/11/2016,80.06,1.1800000000000002
08/12/2016,79.6,1.1800000000000002
08/12/2016,80.59,1.1800000000000002
08/15/2016,80.63,1.1800000000000002
08/15/2016,81.87,1.1800000000000002
08/16/2016,81.53,1.1800000000000002
08/16/2016,81.66,1.1800000000000002
08/17/2016,81.78,1.1800000000000002
08/17/2016,80.36,1.1800000000000002
08/18/2016,80.11,1.1800000000000002
08/18/2016,82.11,1.1800000000000002
08/19/2016,81.85,1.1800000000000002
08/19/2016,82.21,1.1800000000000002
08/22/2016,81.3,1.1800000000000002
08/22/2016,81.64,1.1800000000000002
08/23/2016,81.8,1.1800000000000002
08/23/2016,83.92,1.1800000000000002
08/24/2016,83.7,1.1800000000000002
08/24/2016,84.37,1.1800000000000002
08/25/2016,75.36,1.1800000000000002
08/25/2016,73.72,1.1800000000000002
08/26/2016,72.7,1.1800000000000002
08/26/2016,71.25,1.1800000000000002
08/29/2016,70.99,1.1800000000000002
08/29/2016,70.84,1.1800000000000002
08/30/2016,69.24,1.1800000000000002
08/30/2016,70.62,1.1800000000000002
08/31/2016,70.65,1.1800000000000002
08/31/2016,72.43,1.1800000000000002
09/01/2016,71.87,1.1800000000000002
09/01/2016,71.24,1.1800000000000002
09/02/2016,71.91,1.1800000000000002
09/02/2016,72.45,1.1800000000000002
09/06/2016,72.53,1.1800000000000002
09/06/2016,71.65,1.1800000000000002
09/07/2016,71.9,1.1800000000000002
09/07/2016,72.87,1.1800000000000002
09/08/2016,72.8,1.1800000000000002
09/08/2016,72.24,1.1800000000000002
09/09/2016,71.29,1.1800000000000002
09/09/2016,67.94,1.1800000000000002
09/12/2016,67.68,1.1800000000000002
09/12/2016,69.39,1.1800000000000002
09/13/2016,68.13,1.1800000000000002
09/13/2016,69.77,1.1800000000000002
09/14/2016,69.82,1.1800000000000002
09/14/2016,69.96,1.1800000000000002
09/15/2016,69.52,1.1800000000000002
09/15/2016,69.8,1.1800000000000002
09/16/2016,69.57,1.1800000000000002
09/16/2016,68.71,1.1800000000000002
09/19/2016,68.83,1.1800000000000002
09/19/2016,68.21,1.1800000000000002
09/20/2016,68.37,1.1800000000000002
09/20/2016,66.72,1.1800000000000002
09/21/2016,67.15,1.1800000000000002
09/21/2016,66.98,1.1800000000000002
09/22/2016,67.55,1.1800000000000002
09/22/2016,68.27,1.1800000000000002
09/23/2016,67.98,1.1800000000000002
09/23/2016,69.77,1.1800000000000002
09/26/2016,69.42,1.1800000000000002
09/26/2016,67.42,1.1800000000000002
09/27/2016,67.37,1.1800000000000002
09/27/2016,65.99,1.1800000000000002
09/28/2016,66.22,1.1800000000000002
09/28/2016,66.17,1.1800000000000002
09/29/2016,66.08,1.1800000000000002
09/29/2016,64.64,1.1800000000000002
09/30/2016,65.1,1.1800000000000002
09/30/2016,65.85,1.1800000000000002
10/03/2016,65.63,1.1800000000000002
10/03/2016,66.9,1.1800000000000002
10/04/2016,67.31,1.1800000000000002
10/04/2016,68.75,1.1800000000000002
10/05/2016,69.24,1.1800000000000002
10/05/2016,71.94,1.1800000000000002
10/06/2016,71.88,1.1800000000000002
10/06/2016,72.03,1.1800000000000002
10/07/2016,72.47,1.1800000000000002
10/07/2016,70.74,1.1800000000000002
10/10/2016,70.94,1.1800000000000002
10/10/2016,72.06,1.1800000000000002
10/11/2016,71.54,1.1800000000000002
10/11/2016,71.03,1.1800000000000002
10/12/2016,71.03,1.1800000000000002
10/12/2016,71.62,1.1800000000000002
10/13/2016,71.03,1.1800000000000002
10/13/2016,71.61,1.1800000000000002
10/14/2016,72.29,1.1800000000000002
10/14/2016,71.61,1.1800000000000002
10/17/2016,71.41,1.1800000000000002
10/17/2016,70.4,1.1800000000000002
10/18/2016,70.68,1.1800000000000002
10/18/2016,71.03,1.1800000000000002
10/19/2016,71.09,1.1800000000000002
10/19/2016,71.47,1.1800000000000002
10/20/2016,71.47,1.1800000000000002
10/20/2016,71.5,1.1800000000000002
10/21/2016,70.83,1.1800000000000002
10/21/2016,70.69,1.1800000000000002
10/24/2016,70.99,1.1800000000000002
10/24/2016,70.43,1.1800000000000002
10/25/2016,69.78,1.1800000000000002
10/25/2016,71.7,1.1800000000000002
10/26/2016,71.22,1.22
10/26/2016,73.09,1.22
10/27/2016,73.24,1.22
10/27/2016,71.05,1.22
10/28/2016,70.83,1.22
10/28/2016,71.27,1.22
10/31/2016,71.62,1.22
10/31/2016,72.02,1.22
11/01/2016,71.94,1.22
11/01/2016,71.54,1.22
11/02/2016,71.31,1.22
11/02/2016,71.08,1.22
11/03/2016,71.43,1.22
11/03/2016,71.6,1.22
11/04/2016,71.62,1.22
11/04/2016,72.14,1.22
11/07/2016,73.04,1.22
11/07/2016,74.12,1.22
11/08/2016,74.11,1.22
11/08/2016,73.45,1.22
11/09/2016,72.11,1.22
11/09/2016,76.89,1.22
11/10/2016,77.49,1.22
11/10/2016,79.58,1.22
11/11/2016,79.56,1.22
11/11/2016,79.88,1.22
11/14/2016,80.54,1.22
11/14/2016,81.93,1.22
11/15/2016,82.65,1.22
11/15/2016,79.41,1.22
11/16/2016,78.97,1.22
11/16/2016,80.52,1.22
11/17/2016,80.77,1.22
11/17/2016,81.65,1.22
11/18/2016,80.98,1.22
11/18/2016,78.85,1.22
11/21/2016,79.09,1.22
11/21/2016,78.78,1.22
11/22/2016,87.72,1.22
11/22/2016,80.47,1.22
11/23/2016,80.58,1.22
11/23/2016,83.19,1.22
11/25/2016,83.57,1.22
11/25/2016,82.49,1.22
11/28/2016,82.37,1.22
11/28/2016,81.75,1.22
11/29/2016,82.4,1.22
11/29/2016,81.38,1.22
11/30/2016,81.24,1.22
11/30/2016,80.91,1.22
12/01/2016,81.39,1.22
12/01/2016,80.88,1.22
12/02/2016,81.21,1.22
12/02/2016,81.6,1.22
12/05/2016,82.16,1.22
12/05/2016,83.0,1.22
12/06/2016,81.76,1.22
12/06/2016,83.3,1.22
12/07/2016,83.76,1.22
12/07/2016,84.46,1.22
12/08/2016,84.2,1.22
12/08/2016,86.9,1.22
12/09/2016,86.59,1.22
12/09/2016,87.5,1.22
12/12/2016,87.29,1.22
12/12/2016,85.43,1.22
12/13/2016,85.5,1.22
12/13/2016,85.24,1.22
12/14/2016,85.6,1.22
12/14/2016,84.17,1.22
12/15/2016,84.48,1.22
12/15/2016,84.22,1.22
12/16/2016,84.17,1.22
12/16/2016,83.38,1.22
12/19/2016,83.31,1.22
12/19/2016,83.68,1.22
12/20/2016,84.2,1.22
12/20/2016,84.36,1.22
12/21/2016,84.25,1.22
12/21/2016,83.99,1.22
12/22/2016,83.56,1.22
12/22/2016,82.78,1.22
12/23/2016,83.06,1.22
12/23/2016,82.61,1.22
12/27/2016,82.55,1.22
12/27/2016,83.06,1.22
12/28/2016,83.47,1.22
12/28/2016,83.05,1.22
12/29/2016,83.08,1.22
12/29/2016,83.27,1.22
12/30/2016,83.23,1.22
12/30/2016,83.55,1.22
01/03/2017,84.01,1.22
01/03/2017,84.15,1.22
01/04/2017,84.53,1.22
01/04/2017,84.76,1.22
01/05/2017,83.71,1.22
01/05/2017,77.97,1.22
01/06/2017,78.01,1.22
01/06/2017,78.19,1.22
01/09/2017,77.85,1.22
01/09/2017,76.33,1.22
01/10/2017,76.19,1.22
01/10/2017,77.52,1.22
01/11/2017,72.37,1.22
01/11/2017,75.07,1.22
01/12/2017,74.57,1.22
01/12/2017,74.77,1.22
01/13/2017,75.16,1.22
01/13/2017,71.6,1.22
01/17/2017,71.51,1.22
01/17/2017,71.93,1.22
01/18/2017,72.0,1.22
01/18/2017,72.71,1.22
01/19/2017,72.65,1.22
01/19/2017,71.59,1.22
01/20/2017,71.84,1.22
01/20/2017,71.54,1.22
01/23/2017,71.37,1.22
01/23/2017,71.71,1.22
01/24/2017,72.16,1.22
01/24/2017,73.33,1.22
01/25/2017,73.51,1.04
01/25/2017,73.78,1.04
01/26/2017,73.91,1.04
01/26/2017,72.86,1.04
01/27/2017,72.85,1.04
01/27/2017,71.12,1.04
01/30/2017,71.01,1.04
01/30/2017,70.38,1.04
01/31/2017,69.94,1.04
01/31/2017,69.06,1.04
02/01/2017,68.63,1.04
02/01/2017,68.47,1.04
02/02/2017,68.68,1.04
02/02/2017,67.68,1.04
02/03/2017,68.17,1.04
02/03/2017,67.84,1.04
02/06/2017,67.77,1.04
02/06/2017,65.85,1.04
02/07/2017,66.06,1.04
02/07/2017,63.97,1.04
02/08/2017,63.84,1.04
02/08/2017,64.42,1.04
02/09/2017,64.42,1.04
02/09/2017,65.46,1.04
02/10/2017,65.56,1.04
02/10/2017,64.81,1.04
02/13/2017,65.35,1.04
02/13/2017,64.99,1.04
02/14/2017,64.91,1.04
02/14/2017,66.35,1.04
02/15/2017,66.36,1.04
02/15/2017,67.08,1.04
02/16/2017,66.77,1.04
02/16/2017,65.33,1.04
02/17/2017,65.26,1.04
02/17/2017,65.71,1.04
02/21/2017,66.16,1.04
02/21/2017,66.23,1.04
02/22/2017,66.26,1.04
02/22/2017,65.45,1.04
02/23/2017,65.5,1.04
02/23/2017,64.35,1.04
02/24/2017,64.36,1.04
02/24/2017,65.62,1.04
02/27/2017,65.57,1.04
02/27/2017,64.8,1.04
02/28/2017,61.5,1.04
02/28/2017,56.54,1.04
03/01/2017,56.73,1.04
03/01/2017,57.69,1.04
03/02/2017,57.69,1.04
03/02/2017,58.65,1.04
03/03/2017,58.59,1.04
03/03/2017,57.42,1.04
03/06/2017,57.13,1.04
03/06/2017,58.33,1.04
03/07/2017,57.51,1.04
03/07/2017,56.24,1.04
03/08/2017,56.18,1.04
03/08/2017,57.26,1.04
03/09/2017,55.91,1.04
03/09/2017,62.26,1.04
03/10/2017,62.45,1.04
03/10/2017,62.07,1.04
03/13/2017,62.18,1.04
03/13/2017,61.06,1.04
03/14/2017,61.19,1.04
03/14/2017,60.31,1.04
03/15/2017,60.55,1.04
03/15/2017,60.78,1.04
03/16/2017,60.68,1.04
03/16/2017,61.22,1.04
03/17/2017,61.72,1.04
03/17/2017,60.68,1.04
03/20/2017,60.68,1.04
03/20/2017,60.02,1.04
03/21/2017,60.43,1.04
03/21/2017,59.14,1.04
03/22/2017,59.03,1.04
03/22/2017,60.01,1.04
03/23/2017,60.15,1.04
03/23/2017,60.67,1.04
03/24/2017,60.59,1.04
03/24/2017,60.7,1.04
03/27/2017,60.07,1.04
03/27/2017,61.94,1.04
03/28/2017,61.92,1.04
03/28/2017,62.65,1.04
03/29/2017,62.96,1.04
03/29/2017,63.15,1.04
03/30/2017,62.85,1.04
03/30/2017,62.83,1.04
03/31/2017,62.76,1.04
03/31/2017,61.59,1.04
04/03/2017,61.66,1.04
04/03/2017,60.54,1.04
04/04/2017,60.24,1.04
04/04/2017,58.88,1.04
04/05/2017,59.14,1.04
04/05/2017,59.1,1.04
04/06/2017,59.52,1.04
04/06/2017,60.02,1.04
04/07/2017,59.92,1.04
04/07/2017,60.62,1.04
04/10/2017,60.82,1.04
04/10/2017,61.03,1.04
04/11/2017,60.94,1.04
04/11/2017,60.42,1.04
04/12/2017,60.35,1.04
04/12/2017,59.62,1.04
04/13/2017,59.56,1.04
04/13/2017,59.28,1.04
04/17/2017,59.55,1.04
04/17/2017,59.5,1.04
04/18/2017,59.41,1.04
04/18/2017,58.56,1.04
04/19/2017,58.9,1.04
04/19/2017,58.83,1.04
04/20/2017,59.25,1.04
04/20/2017,59.94,1.04
04/21/2017,59.9,1.04
04/21/2017,58.81,1.04
04/24/2017,59.65,1.04
04/24/2017,58.77,1.04
04/25/2017,59.02,1.04
04/25/2017,59.46,1.04
04/26/2017,59.46,1.09
04/26/2017,60.13,1.09
04/27/2017,60.07,1.09
04/27/2017,59.2,1.09
04/28/2017,59.27,1.09
04/28/2017,58.81,1.09
05/01/2017,58.91,1.09
05/01/2017,58.42,1.09
05/02/2017,58.43,1.09
05/02/2017,58.67,1.09
05/03/2017,58.67,1.09
05/03/2017,58.07,1.09
05/04/2017,58.3,1.09
05/04/2017,57.08,1.09
05/05/2017,57.29,1.09
05/05/2017,58.07,1.09
05/08/2017,58.24,1.09
05/08/2017,57.58,1.09
05/09/2017,57.66,1.09
05/09/2017,58.02,1.09
05/10/2017,58.0,1.09
05/10/2017,56.31,1.09
05/11/2017,55.95,1.09
05/11/2017,55.1,1.09
05/12/2017,54.77,1.09
05/12/2017,53.71,1.09
05/15/2017,53.77,1.09
05/15/2017,53.77,1.09
05/16/2017,53.73,1.09
05/16/2017,52.27,1.09
05/17/2017,52.27,1.09
05/17/2017,52.61,1.09
05/18/2017,52.77,1.09
05/18/2017,53.0,1.09
05/19/2017,52.93,1.09
05/19/2017,52.39,1.09
05/22/2017,52.27,1.09
05/22/2017,53.39,1.09
05/23/2017,53.34,1.09
05/23/2017,52.15,1.09
05/24/2017,49.5,1.09
05/24/2017,48.71,1.09
05/25/2017,49.35,1.09
05/25/2017,44.93,1.09
05/26/2017,44.8,1.09
05/26/2017,44.05,1.09
05/30/2017,43.92,1.09
05/30/2017,42.77,1.09
05/31/2017,42.74,1.09
05/31/2017,42.97,1.09
06/01/2017,43.17,1.09
06/01/2017,46.82,1.09
06/02/2017,46.6,1.09
06/02/2017,47.35,1.09
06/05/2017,47.18,1.09
06/05/2017,47.23,1.09
06/06/2017,46.38,1.09
06/06/2017,48.19,1.09
06/07/2017,48.45,1.09
06/07/2017,50.12,1.09
06/08/2017,50.12,1.09
06/08/2017,50.89,1.09
06/09/2017,51.0,1.09
06/09/2017,53.14,1.09
06/12/2017,53.13,1.09
06/12/2017,53.5,1.09
06/13/2017,53.47,1.09
06/13/2017,52.85,1.09
06/14/2017,53.04,1.09
06/14/2017,53.57,1.09
06/15/2017,53.46,1.09
06/15/2017,53.52,1.09
06/16/2017,53.35,1.09
06/16/2017,53.99,1.09
06/19/2017,54.06,1.09
06/19/2017,54.36,1.09
06/20/2017,54.36,1.09
06/20/2017,53.15,1.09
06/21/2017,53.1,1.09
06/21/2017,50.2,1.09
06/22/2017,50.32,1.09
06/22/2017,50.9,1.09
06/23/2017,50.64,1.09
06/23/2017,52.18,1.09
06/26/2017,52.18,1.09
06/26/2017,53.82,1.09
06/27/2017,53.82,1.09
06/27/2017,56.28,1.09
06/28/2017,56.47,1.09
06/28/2017,56.32,1.09
06/29/2017,56.5,1.09
06/29/2017,56.9,1.09
06/30/2017,56.88,1.09
06/30/2017,56.49,1.09
07/03/2017,57.11,1.09
07/03/2017,56.76,1.09
07/05/2017,56.65,1.09
07/05/2017,57.25,1.09
07/06/2017,56.83,1.09
07/06/2017,55.0,1.09
07/07/2017,54.92,1.09
07/07/2017,55.42,1.09
07/10/2017,55.23,1.09
07/10/2017,54.43,1.09
07/11/2017,54.47,1.09
07/11/2017,53.69,1.09
07/12/2017,53.83,1.09
07/12/2017,52.78,1.09
07/13/2017,53.04,1.09
07/13/2017,54.06,1.09
07/14/2017,54.17,1.09
07/14/2017,53.49,1.09
07/17/2017,53.29,1.09
07/17/2017,52.31,1.09
07/18/2017,52.34,1.09
07/18/2017,51.01,1.09
07/19/2017,51.49,1.09
07/19/2017,52.18,1.09
07/20/2017,52.46,1.09
07/20/2017,52.51,1.09
07/21/2017,52.63,1.09
07/21/2017,52.48,1.09
07/24/2017,52.27,1.09
07/24/2017,52.05,1.09
07/25/2017,52.27,1.09
07/25/2017,54.91,1.09
07/26/2017,55.0,1.1400000000000001
07/26/2017,54.67,1.1400000000000001
07/27/2017,54.77,1.1400000000000001
07/27/2017,55.96,1.1400000000000001
07/28/2017,55.89,1.1400000000000001
07/28/2017,55.22,1.1400000000000001
07/31/2017,55.33,1.1400000000000001
07/31/2017,54.91,1.1400000000000001
08/01/2017,54.93,1.1400000000000001
08/01/2017,55.12,1.1400000000000001
08/02/2017,54.68,1.1400000000000001
08/02/2017,52.86,1.1400000000000001
08/03/2017,52.62,1.1400000000000001
08/03/2017,53.8,1.1400000000000001
08/04/2017,53.96,1.1400000000000001
08/04/2017,54.64,1.1400000000000001
08/07/2017,54.67,1.1400000000000001
08/07/2017,55.64,1.1400000000000001
08/08/2017,55.43,1.1400000000000001
08/08/2017,55.66,1.1400000000000001
08/09/2017,55.14,1.1400000000000001
08/09/2017,54.09,1.1400000000000001
08/10/2017,53.37,1.1400000000000001
08/10/2017,49.96,1.1400000000000001
08/11/2017,49.76,1.1400000000000001
08/11/2017,50.76,1.1400000000000001
08/14/2017,51.27,1.1400000000000001
08/14/2017,50.55,1.1400000000000001
08/15/2017,50.42,1.1400000000000001
08/15/2017,48.09,1.1400000000000001
08/16/2017,48.42,1.1400000000000001
08/16/2017,48.38,1.1400000000000001
08/17/2017,48.22,1.1400000000000001
08/17/2017,48.57,1.1400000000000001
08/18/2017,48.27,1.1400000000000001
08/18/2017,48.11,1.1400000000000001
08/21/2017,48.2,1.1400000000000001
08/21/2017,47.42,1.1400000000000001
08/22/2017,47.53,1.1400000000000001
08/22/2017,46.82,1.1400000000000001
08/23/2017,46.7,1.1400000000000001
08/23/2017,46.59,1.1400000000000001
08/24/2017,55.92,1.1400000000000001
08/24/2017,54.35,1.1400000000000001
08/25/2017,55.66,1.1400000000000001
08/25/2017,56.27,1.1400000000000001
08/28/2017,57.18,1.1400000000000001
08/28/2017,56.28,1.1400000000000001
08/29/2017,55.85,1.1400000000000001
08/29/2017,56.35,1.1400000000000001
08/30/2017,56.13,1.1400000000000001
08/30/2017,56.49,1.1400000000000001
08/31/2017,56.81,1.1400000000000001
08/31/2017,56.62,1.1400000000000001
09/01/2017,56.76,1.1400000000000001
09/01/2017,57.78,1.1400000000000001
09/05/2017,57.79,1.1400000000000001
09/05/2017,57.96,1.1400000000000001
09/06/2017,58.34,1.1400000000000001
09/06/2017,58.96,1.1400000000000001
09/07/2017,59.19,1.1400000000000001
09/07/2017,58.26,1.1400000000000001
09/08/2017,58.69,1.1400000000000001
09/08/2017,58.8,1.1400000000000001
09/11/2017,59.0,1.1400000000000001
09/11/2017,59.47,1.1400000000000001
09/12/2017,59.8,1.1400000000000001
09/12/2017,61.32,1.1400000000000001
09/13/2017,61.23,1.1400000000000001
09/13/2017,61.71,1.1400000000000001
09/14/2017,61.71,1.1400000000000001
09/14/2017,61.84,1.1400000000000001
09/15/2017,61.59,1.1400000000000001
09/15/2017,62.62,1.1400000000000001
09/18/2017,62.8,1.1400000000000001
09/18/2017,60.6,1.1400000000000001
09/19/2017,60.65,1.1400000000000001
09/19/2017,60.24,1.1400000000000001
09/20/2017,60.56,1.1400000000000001
09/20/2017,58.28,1.1400000000000001
09/21/2017,58.28,1.1400000000000001
09/21/2017,57.98,1.1400000000000001
09/22/2017,57.74,1.1400000000000001
09/22/2017,57.81,1.1400000000000001
09/25/2017,57.81,1.1400000000000001
09/25/2017,58.98,1.1400000000000001
09/26/2017,58.61,1.1400000000000001
09/26/2017,58.76,1.1400000000000001
09/27/2017,58.82,1.1400000000000001
09/27/2017,59.75,1.1400000000000001
09/28/2017,59.8,1.1400000000000001
09/28/2017,60.24,1.1400000000000001
09/29/2017,60.48,1.1400000000000001
09/29/2017,59.75,1.1400000000000001
10/02/2017,59.96,1.1400000000000001
10/02/2017,59.37,1.1400000000000001
10/03/2017,59.48,1.1400000000000001
10/03/2017,60.72,1.1400000000000001
10/04/2017,60.6,1.1400000000000001
10/04/2017,60.04,1.1400000000000001
10/05/2017,60.06,1.1400000000000001
10/05/2017,60.74,1.1400000000000001
10/06/2017,60.51,1.1400000000000001
10/06/2017,60.44,1.1400000000000001
10/09/2017,60.65,1.1400000000000001
10/09/2017,58.86,1.1400000000000001
10/10/2017,58.77,1.1400000000000001
10/10/2017,59.66,1.1400000000000001
10/11/2017,59.51,1.1400000000000001
10/11/2017,57.54,1.1400000000000001
10/12/2017,57.21,1.1400000000000001
10/12/2017,55.29,1.1400000000000001
10/13/2017,55.36,1.1400000000000001
10/13/2017,53.88,1.1400000000000001
10/16/2017,53.89,1.1400000000000001
10/16/2017,54.41,1.1400000000000001
10/17/2017,54.54,1.1400000000000001
10/17/2017,54.93,1.1400000000000001
10/18/2017,55.1,1.1400000000000001
10/18/2017,55.17,1.1400000000000001
10/19/2017,54.94,1.1400000000000001
10/19/2017,56.48,1.1400000000000001
10/20/2017,56.91,1.1400000000000001
10/20/2017,59.22,1.1400000000000001
10/23/2017,59.06,1.1400000000000001
10/23/2017,58.54,1.1400000000000001
10/24/2017,58.81,1.1400000000000001
10/24/2017,59.72,1.1400000000000001
10/25/2017,59.54,1.1400000000000001
10/25/2017,58.81,1.1400000000000001
10/26/2017,58.92,1.1900000000000002
10/26/2017,59.39,1.1900000000000002
10/27/2017,59.15,1.1900000000000002
10/27/2017,60.22,1.1900000000000002
10/30/2017,59.64,1.1900000000000002
10/30/2017,58.06,1.1900000000000002
10/31/2017,57.99,1.1900000000000002
10/31/2017,59.15,1.1900000000000002
11/01/2017,59.81,1.1900000000000002
11/01/2017,59.96,1.1900000000000002
11/02/2017,59.99,1.1900000000000002
11/02/2017,59.89,1.1900000000000002
11/03/2017,59.87,1.1900000000000002
11/03/2017,58.99,1.1900000000000002
11/06/2017,58.76,1.1900000000000002
11/06/2017,60.89,1.1900000000000002
11/07/2017,60.97,1.1900000000000002
11/07/2017,60.28,1.1900000000000002
11/08/2017,60.16,1.1900000000000002
11/08/2017,60.7,1.1900000000000002
11/09/2017,60.53,1.1900000000000002
11/09/2017,63.91,1.1900000000000002
11/10/2017,63.85,1.1900000000000002
11/10/2017,63.87,1.1900000000000002
11/13/2017,63.79,1.1900000000000002
11/13/2017,62.68,1.1900000000000002
11/14/2017,62.09,1.1900000000000002
11/14/2017,65.32,1.1900000000000002
11/15/2017,64.95,1.1900000000000002
11/15/2017,66.54,1.1900000000000002
11/16/2017,66.71,1.1900000000000002
11/16/2017,66.93,1.1900000000000002
11/17/2017,67.61,1.1900000000000002
11/17/2017,69.08,1.1900000000000002
11/20/2017,69.13,1.1900000000000002
11/20/2017,68.41,1.1900000000000002
11/21/2017,53.22,1.1900000000000002
11/21/2017,47.62,1.1900000000000002
11/22/2017,48.31,1.1900000000000002
11/22/2017,47.82,1.1900000000000002
11/24/2017,47.79,1.1900000000000002
11/24/2017,44.92,1.1900000000000002
11/27/2017,45.33,1.1900000000000002
11/27/2017,47.13,1.1900000000000002
11/28/2017,46.77,1.1900000000000002
11/28/2017,47.89,1.1900000000000002
11/29/2017,47.65,1.1900000000000002
11/29/2017,47.25,1.1900000000000002
11/30/2017,46.54,1.1900000000000002
11/30/2017,47.17,1.1900000000000002
12/01/2017,47.49,1.1900000000000002
12/01/2017,46.9,1.1900000000000002
12/04/2017,46.52,1.1900000000000002
12/04/2017,45.22,1.1900000000000002
12/05/2017,45.08,1.1900000000000002
12/05/2017,45.49,1.1900000000000002
12/06/2017,45.58,1.1900000000000002
12/06/2017,45.93,1.1900000000000002
12/07/2017,46.01,1.1900000000000002
12/07/2017,46.28,1.1900000000000002
12/08/2017,46.1,1.1900000000000002
12/08/2017,48.01,1.1900000000000002
12/11/2017,48.04,1.1900000000000002
12/11/2017,47.59,1.1900000000000002
12/12/2017,47.73,1.1900000000000002
12/12/2017,47.83,1.1900000000000002
12/13/2017,47.81,1.1900000000000002
12/13/2017,48.61,1.1900000000000002
12/14/2017,48.47,1.1900000000000002
12/14/2017,48.04,1.1900000000000002
12/15/2017,48.49,1.1900000000000002
12/15/2017,48.49,1.1900000000000002
12/18/2017,48.53,1.1900000000000002
