PSX,Phillips 66,
Date,Price,Annualized Dividend
07/25/2012,26.751182556152344,0.2
07/26/2012,27.023230684093,0.2
07/26/2012,27.174367904663086,0.2
07/27/2012,27.378396845113215,0.2
07/27/2012,27.597545623779297,0.2
07/30/2012,27.854475355256664,0.2
07/30/2012,28.451465606689453,0.2
07/31/2012,28.519488649147043,0.2
07/31/2012,28.4136905670166,0.2
08/01/2012,29.53209289735619,0.2
08/01/2012,28.91998863220215,0.2
08/02/2012,28.670616805747866,0.2
08/02/2012,28.942663192749023,0.2
08/03/2012,29.169364691693392,0.2
08/03/2012,29.97794532775879,0.2
08/06/2012,30.181976624304408,0.2
08/06/2012,30.280216217041016,0.2
08/07/2012,30.52203134127599,0.2
08/07/2012,30.053508758544922,0.2
08/08/2012,29.925051136297878,0.2
08/08/2012,30.340679168701172,0.2
08/09/2012,30.15176116472195,0.2
08/09/2012,30.469146728515625,0.2
08/10/2012,30.423797946927877,0.2
08/10/2012,30.22732162475586,0.2
08/13/2012,30.1215303666526,0.2
08/13/2012,30.340679168701172,0.2
08/14/2012,30.370899534575184,0.2
08/14/2012,30.174423217773438,0.2
08/15/2012,30.635397596159468,0.2
08/15/2012,30.499374389648438,0.2
08/16/2012,30.627834835273294,0.2
08/16/2012,31.119029998779297,0.2
08/17/2012,31.451531324911233,0.2
08/17/2012,32.3205680847168,0.2
08/20/2012,32.39613832504789,0.2
08/20/2012,32.54727554321289,0.2
08/21/2012,32.781539472442375,0.2
08/21/2012,31.398637771606445,0.2
08/22/2012,31.255054382457033,0.2
08/22/2012,31.345735549926758,0.2
08/23/2012,31.345744034112123,0.2
08/23/2012,31.232393264770508,0.2
08/24/2012,31.096363607329543,0.2
08/24/2012,31.255056381225586,0.2
08/27/2012,31.307946453137,0.2
08/27/2012,31.035900115966797,0.2
08/28/2012,30.90744324941177,0.2
08/28/2012,31.708465576171875,0.2
08/29/2012,31.663118636761734,0.2
08/29/2012,31.72357177734375,0.2
08/30/2012,31.58000474900558,0.2
08/30/2012,32.10142517089844,0.2
08/31/2012,32.26766427791569,0.2
08/31/2012,31.738685607910156,0.2
09/04/2012,31.79158298928519,0.2
09/04/2012,32.04851531982422,0.2
09/05/2012,32.10896604924777,0.2
09/05/2012,31.542203903198242,0.2
09/06/2012,31.859593070317466,0.2
09/06/2012,32.81175231933594,0.2
09/07/2012,32.85710504685636,0.2
09/07/2012,33.446537017822266,0.2
09/10/2012,33.197152142067196,0.2
09/10/2012,33.658119201660156,0.2
09/11/2012,33.73370319979747,0.2
09/11/2012,34.451602935791016,0.2
09/12/2012,34.86721204675484,0.2
09/12/2012,34.97300720214844,0.2
09/13/2012,34.988131379924816,0.2
09/13/2012,35.24506378173828,0.2
09/14/2012,35.638027729451565,0.2
09/14/2012,35.31308364868164,0.2
09/17/2012,34.88989140545004,0.2
09/17/2012,34.86722183227539,0.2
09/18/2012,34.40625246242955,0.2
09/18/2012,34.39869689941406,0.2
09/19/2012,34.40625345748909,0.2
09/19/2012,34.43648147583008,0.2
09/20/2012,34.30044557504889,0.2
09/20/2012,34.59516143798828,0.2
09/21/2012,34.791645012145466,0.2
09/21/2012,35.38107681274414,0.2
09/24/2012,35.28284646958694,0.2
09/24/2012,35.32063293457031,0.2
09/25/2012,35.51710445392874,0.2
09/25/2012,34.746307373046875,0.2
09/26/2012,34.52715535040851,0.2
09/26/2012,34.406246185302734,0.2
09/27/2012,34.61027806935278,0.2
09/27/2012,35.16192626953125,0.2
09/28/2012,35.08636909613738,0.2
09/28/2012,35.0410270690918,0.2
10/01/2012,35.2148297766082,0.2
10/01/2012,35.18460464477539,0.2
10/02/2012,35.27527554132247,0.2
10/02/2012,35.07879638671875,0.2
10/03/2012,34.96544881655241,0.2
10/03/2012,34.12664031982422,0.2
10/04/2012,34.45159037260979,0.2
10/04/2012,34.300453186035156,0.2
10/05/2012,34.66318902575502,0.2
10/05/2012,34.77654266357422,0.2
10/08/2012,34.731196182906935,0.2
10/08/2012,34.708526611328125,0.2
10/09/2012,34.88232338542032,0.2
10/09/2012,34.82942581176758,0.2
10/10/2012,34.77653448361936,0.2
10/10/2012,34.11909103393555,0.2
10/11/2012,34.48384145412116,0.45
10/11/2012,33.8911247253418,0.45
10/12/2012,33.68596294008548,0.45
10/12/2012,33.37440490722656,0.45
10/15/2012,33.32119785964573,0.45
10/15/2012,33.723941802978516,0.45
10/16/2012,34.02031083416479,0.45
10/16/2012,35.32732391357422,0.45
10/17/2012,35.3729075147506,0.45
10/17/2012,35.44889831542969,0.45
10/18/2012,35.426099096741275,0.45
10/18/2012,34.6206169128418,0.45
10/19/2012,34.59782638009428,0.45
10/19/2012,33.92152404785156,0.45
10/22/2012,33.98990592258109,0.45
10/22/2012,34.63581466674805,0.45
10/23/2012,34.126683528611146,0.45
10/23/2012,34.134281158447266,0.45
10/24/2012,34.19508522500752,0.45
10/24/2012,34.02790832519531,0.45
10/25/2012,34.30146104901216,0.45
10/25/2012,34.217872619628906,0.45
10/26/2012,34.62822477179395,0.45
10/26/2012,36.09481430053711,0.45
10/31/2012,36.33797259461007,0.45
10/31/2012,35.83644485473633,0.45
11/01/2012,35.71485710223268,0.45
11/01/2012,36.00361633300781,0.45
11/02/2012,36.482346414440464,0.45
11/02/2012,35.11454391479492,0.45
11/05/2012,35.129749355763764,0.45
11/05/2012,36.292381286621094,0.45
11/06/2012,36.47475507494234,0.45
11/06/2012,38.024932861328125,0.45
11/07/2012,37.40942726013072,0.45
11/07/2012,37.58420181274414,0.45
11/08/2012,37.493004966999415,0.45
11/08/2012,37.234642028808594,0.45
11/09/2012,36.558336959687566,0.45
11/09/2012,36.02641296386719,0.45
11/12/2012,36.041612343157574,0.45
11/12/2012,35.98081970214844,0.45
11/13/2012,35.71486277998461,0.45
11/13/2012,35.60847854614258,0.45
11/14/2012,35.84404407185543,0.45
11/14/2012,34.77259826660156,0.45
11/15/2012,34.597819797445695,0.45
11/15/2012,34.45344161987305,0.45
11/16/2012,34.62062459194303,0.45
11/16/2012,34.78020095825195,0.45
11/19/2012,35.25892710339889,0.45
11/19/2012,36.56593704223633,0.45
11/20/2012,36.619128356404005,0.45
11/20/2012,37.280235290527344,0.45
11/21/2012,37.47780992639386,0.45
11/21/2012,37.531002044677734,0.45
11/23/2012,37.67539300124236,0.45
11/23/2012,37.857765197753906,0.45
11/26/2012,37.65257860889049,0.45
11/26/2012,37.660179138183594,0.45
11/27/2012,37.622180853248985,0.45
11/27/2012,38.040122985839844,0.45
11/28/2012,37.73617141198723,0.45
11/28/2012,38.754425048828125,0.45
11/29/2012,38.90640864210867,0.45
11/29/2012,39.179969787597656,0.45
11/30/2012,39.27114770407867,0.45
11/30/2012,39.79547119140625,0.45
12/03/2012,40.00825085643783,0.45
12/03/2012,39.179969787597656,0.45
12/04/2012,39.11917713359864,0.45
12/04/2012,39.179969787597656,0.45
12/05/2012,39.096378438431316,0.45
12/05/2012,38.51885986328125,0.45
12/06/2012,38.51884947151188,0.45
12/06/2012,38.73162078857422,0.45
12/07/2012,38.89879920136516,0.45
12/07/2012,39.772674560546875,0.45
12/10/2012,39.673883207074944,0.45
12/10/2012,40.714935302734375,0.45
12/11/2012,40.821329486521414,0.45
12/11/2012,40.304603576660156,0.45
12/12/2012,40.52496999331442,0.45
12/12/2012,40.312198638916016,0.45
12/13/2012,39.970246042530576,0.45
12/13/2012,39.67388916015625,0.45
12/14/2012,39.514315066734014,0.45
12/14/2012,40.63135528564453,0.45
12/17/2012,40.69974981095561,0.45
12/17/2012,40.66935348510742,0.45
12/18/2012,40.60855982329277,0.45
12/18/2012,40.40338897705078,0.45
12/19/2012,40.48697420493256,0.45
12/19/2012,39.89426040649414,0.45
12/20/2012,39.955050860210875,0.45
12/20/2012,39.833465576171875,0.45
12/21/2012,39.29394719711419,0.45
12/21/2012,39.63589859008789,0.45
12/24/2012,39.681488766666284,0.45
12/24/2012,39.49151611328125,0.45
12/26/2012,39.635892691058004,0.45
12/26/2012,39.02798080444336,0.45
12/27/2012,39.134375297098394,0.45
12/27/2012,39.179969787597656,0.45
12/28/2012,38.80001336343147,0.45
12/28/2012,38.42766571044922,0.45
12/31/2012,38.29849779516815,0.45
12/31/2012,40.35020065307617,0.45
01/02/2013,41.22407724672456,0.45
01/02/2013,41.9915657043457,0.45
01/03/2013,41.81678183811422,0.45
01/03/2013,40.418582916259766,0.45
01/04/2013,40.365397997221685,0.45
01/04/2013,40.38059616088867,0.45
01/07/2013,39.879057445703864,0.45
01/07/2013,39.02798080444336,0.45
01/08/2013,38.906413256642615,0.45
01/08/2013,39.2027702331543,0.45
01/09/2013,39.17995648324821,0.45
01/09/2013,38.997581481933594,0.45
01/10/2013,39.240750549471635,0.45
01/10/2013,39.141963958740234,0.45
01/11/2013,38.96720111197218,0.45
01/11/2013,38.435279846191406,0.45
01/14/2013,38.50365984148204,0.45
01/14/2013,39.0203857421875,0.45
01/15/2013,39.0203844790696,0.45
01/15/2013,39.69668960571289,0.45
01/16/2013,39.61309922950998,0.45
01/16/2013,41.429237365722656,0.45
01/17/2013,41.77879131379575,0.45
01/17/2013,41.90797424316406,0.45
01/18/2013,41.95356364397985,0.45
01/18/2013,41.8471794128418,0.45
01/22/2013,41.97635144356027,0.45
01/22/2013,41.49761962890625,0.45
01/23/2013,41.581213180941496,0.45
01/23/2013,42.189125061035156,0.45
