PEIX,"Pacific Ethanol, Inc.",
Date,Price,Annualized Dividend
08/10/2010,51.45,0.0
08/10/2010,51.45,0.0
08/11/2010,52.5,0.0
08/11/2010,51.45,0.0
08/12/2010,50.4,0.0
08/12/2010,51.45,0.0
08/13/2010,52.5,0.0
08/13/2010,53.55,0.0
08/16/2010,53.55,0.0
08/16/2010,54.6,0.0
08/17/2010,63.0,0.0
08/17/2010,75.6,0.0
08/18/2010,79.8,0.0
08/18/2010,68.25,0.0
08/19/2010,65.1,0.0
08/19/2010,66.15,0.0
08/20/2010,73.5,0.0
08/20/2010,67.2,0.0
08/23/2010,70.35,0.0
08/23/2010,67.2,0.0
08/24/2010,66.15,0.0
08/24/2010,61.95,0.0
08/25/2010,63.0,0.0
08/25/2010,63.0,0.0
08/26/2010,64.05,0.0
08/26/2010,66.15,0.0
08/27/2010,70.35,0.0
08/27/2010,64.05,0.0
08/30/2010,65.1,0.0
08/30/2010,60.9,0.0
08/31/2010,60.9,0.0
08/31/2010,59.85,0.0
09/01/2010,63.0,0.0
09/01/2010,60.9,0.0
09/02/2010,59.85,0.0
09/02/2010,59.85,0.0
09/03/2010,59.85,0.0
09/03/2010,61.95,0.0
09/07/2010,60.9,0.0
09/07/2010,61.95,0.0
09/08/2010,64.05,0.0
09/08/2010,67.2,0.0
09/09/2010,71.4,0.0
09/09/2010,69.3,0.0
09/10/2010,71.4,0.0
09/10/2010,68.25,0.0
09/13/2010,73.5,0.0
09/13/2010,80.85,0.0
09/14/2010,78.75,0.0
09/14/2010,75.6,0.0
09/15/2010,80.85,0.0
09/15/2010,81.9,0.0
09/16/2010,81.9,0.0
09/16/2010,78.75,0.0
09/17/2010,78.75,0.0
09/17/2010,86.1,0.0
09/20/2010,89.25,0.0
09/20/2010,99.75,0.0
09/21/2010,102.9,0.0
09/21/2010,114.45,0.0
09/22/2010,120.75,0.0
09/22/2010,106.05,0.0
09/23/2010,107.1,0.0
09/23/2010,114.45,0.0
09/24/2010,120.75,0.0
09/24/2010,114.45,0.0
09/27/2010,108.15,0.0
09/27/2010,113.4,0.0
09/28/2010,107.1,0.0
09/28/2010,103.95,0.0
09/29/2010,102.9,0.0
09/29/2010,93.45,0.0
09/30/2010,96.6,0.0
09/30/2010,93.45,0.0
10/01/2010,92.4,0.0
10/01/2010,108.15,0.0
10/04/2010,105.0,0.0
10/04/2010,110.25,0.0
10/05/2010,110.25,0.0
10/05/2010,110.25,0.0
10/06/2010,109.2,0.0
10/06/2010,105.0,0.0
10/07/2010,108.15,0.0
10/07/2010,108.15,0.0
10/08/2010,107.1,0.0
10/08/2010,108.15,0.0
10/11/2010,109.2,0.0
10/11/2010,107.1,0.0
10/12/2010,105.0,0.0
10/12/2010,105.0,0.0
10/13/2010,114.45,0.0
10/13/2010,115.5,0.0
10/14/2010,114.45,0.0
10/14/2010,113.4,0.0
10/15/2010,113.4,0.0
10/15/2010,107.1,0.0
10/18/2010,113.4,0.0
10/18/2010,106.05,0.0
10/19/2010,106.05,0.0
10/19/2010,102.9,0.0
10/20/2010,102.9,0.0
10/20/2010,99.75,0.0
10/21/2010,102.9,0.0
10/21/2010,97.65,0.0
10/22/2010,98.7,0.0
10/22/2010,97.65,0.0
10/25/2010,99.75,0.0
10/25/2010,95.55,0.0
10/26/2010,94.5,0.0
10/26/2010,94.5,0.0
10/27/2010,92.4,0.0
10/27/2010,89.25,0.0
10/28/2010,89.25,0.0
10/28/2010,91.35,0.0
10/29/2010,91.35,0.0
10/29/2010,88.2,0.0
11/01/2010,88.2,0.0
11/01/2010,81.9,0.0
11/02/2010,80.85,0.0
11/02/2010,86.1,0.0
11/03/2010,87.15,0.0
11/03/2010,85.05,0.0
11/04/2010,87.15,0.0
11/04/2010,86.1,0.0
11/05/2010,86.1,0.0
11/05/2010,87.15,0.0
11/08/2010,89.25,0.0
11/08/2010,89.25,0.0
11/09/2010,94.5,0.0
11/09/2010,87.15,0.0
11/10/2010,89.25,0.0
11/10/2010,84.0,0.0
11/11/2010,88.2,0.0
11/11/2010,95.55,0.0
11/12/2010,94.5,0.0
11/12/2010,90.3,0.0
11/15/2010,90.3,0.0
11/15/2010,87.15,0.0
11/16/2010,89.25,0.0
11/16/2010,85.05,0.0
11/17/2010,84.0,0.0
11/17/2010,81.9,0.0
11/18/2010,81.9,0.0
11/18/2010,77.7,0.0
11/19/2010,77.7,0.0
11/19/2010,79.8,0.0
11/22/2010,80.85,0.0
11/22/2010,77.7,0.0
11/23/2010,73.5,0.0
11/23/2010,73.5,0.0
11/24/2010,74.55,0.0
11/24/2010,77.7,0.0
11/26/2010,74.55,0.0
11/26/2010,74.55,0.0
11/29/2010,74.55,0.0
11/29/2010,76.65,0.0
11/30/2010,76.65,0.0
11/30/2010,73.5,0.0
12/01/2010,76.65,0.0
12/01/2010,70.35,0.0
12/02/2010,70.35,0.0
12/02/2010,73.5,0.0
12/03/2010,72.45,0.0
12/03/2010,71.4,0.0
12/06/2010,71.4,0.0
12/06/2010,67.2,0.0
12/07/2010,67.2,0.0
12/07/2010,65.1,0.0
12/08/2010,65.1,0.0
12/08/2010,63.0,0.0
12/09/2010,63.0,0.0
12/09/2010,72.45,0.0
12/10/2010,78.75,0.0
12/10/2010,78.75,0.0
12/13/2010,77.7,0.0
12/13/2010,84.0,0.0
12/14/2010,84.0,0.0
12/14/2010,81.9,0.0
12/15/2010,82.95,0.0
12/15/2010,77.7,0.0
12/16/2010,78.75,0.0
12/16/2010,78.75,0.0
12/17/2010,80.85,0.0
12/17/2010,75.6,0.0
12/20/2010,80.85,0.0
12/20/2010,81.9,0.0
12/21/2010,81.9,0.0
12/21/2010,84.0,0.0
12/22/2010,80.85,0.0
12/22/2010,79.8,0.0
12/23/2010,79.8,0.0
12/23/2010,77.7,0.0
12/27/2010,76.65,0.0
12/27/2010,74.55,0.0
12/28/2010,76.65,0.0
12/28/2010,77.7,0.0
12/29/2010,76.65,0.0
12/29/2010,79.8,0.0
12/30/2010,79.8,0.0
12/30/2010,77.7,0.0
12/31/2010,77.7,0.0
12/31/2010,75.6,0.0
01/03/2011,77.7,0.0
01/03/2011,76.65,0.0
01/04/2011,78.75,0.0
01/04/2011,100.8,0.0
01/05/2011,112.35,0.0
01/05/2011,109.2,0.0
01/06/2011,108.15,0.0
01/06/2011,95.55,0.0
01/07/2011,96.6,0.0
01/07/2011,90.3,0.0
01/10/2011,85.05,0.0
01/10/2011,91.35,0.0
01/11/2011,95.55,0.0
01/11/2011,97.65,0.0
01/12/2011,97.65,0.0
01/12/2011,96.6,0.0
01/13/2011,96.6,0.0
01/13/2011,93.45,0.0
01/14/2011,94.5,0.0
01/14/2011,90.3,0.0
01/18/2011,91.35,0.0
01/18/2011,94.5,0.0
01/19/2011,94.5,0.0
01/19/2011,91.35,0.0
01/20/2011,91.35,0.0
01/20/2011,85.05,0.0
01/21/2011,91.35,0.0
01/21/2011,89.25,0.0
01/24/2011,90.3,0.0
01/24/2011,87.15,0.0
01/25/2011,87.15,0.0
01/25/2011,88.2,0.0
01/26/2011,91.35,0.0
01/26/2011,89.25,0.0
01/27/2011,91.35,0.0
01/27/2011,92.4,0.0
01/28/2011,94.5,0.0
01/28/2011,90.3,0.0
01/31/2011,90.3,0.0
01/31/2011,89.25,0.0
02/01/2011,90.3,0.0
02/01/2011,87.15,0.0
02/02/2011,86.1,0.0
02/02/2011,86.1,0.0
02/03/2011,87.15,0.0
02/03/2011,88.2,0.0
02/04/2011,87.15,0.0
02/04/2011,85.05,0.0
02/07/2011,87.15,0.0
02/07/2011,79.8,0.0
02/08/2011,80.85,0.0
02/08/2011,80.85,0.0
02/09/2011,82.95,0.0
02/09/2011,81.9,0.0
02/10/2011,84.0,0.0
02/10/2011,79.8,0.0
02/11/2011,81.9,0.0
02/11/2011,76.65,0.0
02/14/2011,76.65,0.0
02/14/2011,78.75,0.0
02/15/2011,80.85,0.0
02/15/2011,77.7,0.0
02/16/2011,78.75,0.0
02/16/2011,77.7,0.0
02/17/2011,80.85,0.0
02/17/2011,77.7,0.0
02/18/2011,80.85,0.0
02/18/2011,77.7,0.0
02/22/2011,78.75,0.0
02/22/2011,77.7,0.0
02/23/2011,78.75,0.0
02/23/2011,75.6,0.0
02/24/2011,77.7,0.0
02/24/2011,75.6,0.0
02/25/2011,76.65,0.0
02/25/2011,74.55,0.0
02/28/2011,73.5,0.0
02/28/2011,71.4,0.0
03/01/2011,70.35,0.0
03/01/2011,69.3,0.0
03/02/2011,69.3,0.0
03/02/2011,74.55,0.0
03/03/2011,77.7,0.0
03/03/2011,78.75,0.0
03/04/2011,78.75,0.0
03/04/2011,72.45,0.0
03/07/2011,74.55,0.0
03/07/2011,75.6,0.0
03/08/2011,77.7,0.0
03/08/2011,77.7,0.0
03/09/2011,75.6,0.0
03/09/2011,74.55,0.0
03/10/2011,74.55,0.0
03/10/2011,73.5,0.0
03/11/2011,71.4,0.0
03/11/2011,72.45,0.0
03/14/2011,72.45,0.0
03/14/2011,71.4,0.0
03/15/2011,70.35,0.0
03/15/2011,69.3,0.0
03/16/2011,68.25,0.0
03/16/2011,70.35,0.0
03/17/2011,71.4,0.0
03/17/2011,71.4,0.0
03/18/2011,72.45,0.0
03/18/2011,71.4,0.0
03/21/2011,72.45,0.0
03/21/2011,72.45,0.0
03/22/2011,73.5,0.0
03/22/2011,73.5,0.0
03/23/2011,73.5,0.0
03/23/2011,73.5,0.0
03/24/2011,74.55,0.0
03/24/2011,73.5,0.0
03/25/2011,74.55,0.0
03/25/2011,72.45,0.0
03/28/2011,75.6,0.0
03/28/2011,71.4,0.0
03/29/2011,73.5,0.0
03/29/2011,64.05,0.0
03/30/2011,64.05,0.0
03/30/2011,64.05,0.0
03/31/2011,67.2,0.0
03/31/2011,66.15,0.0
04/01/2011,68.25,0.0
04/01/2011,65.1,0.0
04/04/2011,65.1,0.0
04/04/2011,63.0,0.0
04/05/2011,63.0,0.0
04/05/2011,58.8,0.0
04/06/2011,58.8,0.0
04/06/2011,56.7,0.0
04/07/2011,55.65,0.0
04/07/2011,53.55,0.0
04/08/2011,54.6,0.0
04/08/2011,54.6,0.0
04/11/2011,54.6,0.0
04/11/2011,53.55,0.0
04/12/2011,53.55,0.0
04/12/2011,48.3,0.0
04/13/2011,49.35,0.0
04/13/2011,51.45,0.0
04/14/2011,55.65,0.0
04/14/2011,53.55,0.0
04/15/2011,55.65,0.0
04/15/2011,54.6,0.0
04/18/2011,56.7,0.0
04/18/2011,54.6,0.0
04/19/2011,54.6,0.0
04/19/2011,51.45,0.0
04/20/2011,52.5,0.0
04/20/2011,49.35,0.0
04/21/2011,48.3,0.0
04/21/2011,49.35,0.0
04/25/2011,50.4,0.0
04/25/2011,49.35,0.0
04/26/2011,50.4,0.0
04/26/2011,49.35,0.0
04/27/2011,51.45,0.0
04/27/2011,48.3,0.0
04/28/2011,50.4,0.0
04/28/2011,49.35,0.0
04/29/2011,50.4,0.0
04/29/2011,49.35,0.0
05/02/2011,50.4,0.0
05/02/2011,45.15,0.0
05/03/2011,46.2,0.0
05/03/2011,43.05,0.0
05/04/2011,45.15,0.0
05/04/2011,43.05,0.0
05/05/2011,44.1,0.0
05/05/2011,42.0,0.0
05/06/2011,45.15,0.0
05/06/2011,43.05,0.0
05/09/2011,44.1,0.0
05/09/2011,43.05,0.0
05/10/2011,42.0,0.0
05/10/2011,42.0,0.0
05/11/2011,40.95,0.0
05/11/2011,40.95,0.0
05/12/2011,48.3,0.0
05/12/2011,50.4,0.0
05/13/2011,52.5,0.0
05/13/2011,47.25,0.0
05/16/2011,47.25,0.0
05/16/2011,45.15,0.0
05/17/2011,45.15,0.0
05/17/2011,42.0,0.0
05/18/2011,42.0,0.0
05/18/2011,40.95,0.0
05/19/2011,42.0,0.0
05/19/2011,39.9,0.0
05/20/2011,40.95,0.0
05/20/2011,39.9,0.0
05/23/2011,40.95,0.0
05/23/2011,37.8,0.0
05/24/2011,38.85,0.0
05/24/2011,39.9,0.0
05/25/2011,42.0,0.0
05/25/2011,42.0,0.0
05/26/2011,42.0,0.0
05/26/2011,39.9,0.0
05/27/2011,39.9,0.0
05/27/2011,42.0,0.0
05/31/2011,42.0,0.0
05/31/2011,39.9,0.0
06/01/2011,40.95,0.0
06/01/2011,37.8,0.0
06/02/2011,38.85,0.0
06/02/2011,35.7,0.0
06/03/2011,36.75,0.0
06/03/2011,33.6,0.0
06/06/2011,33.6,0.0
06/06/2011,30.45,0.0
06/07/2011,29.4,0.0
06/07/2011,26.25,0.0
06/08/2011,23.1,0.0
06/08/2011,23.25,0.0
06/09/2011,23.25,0.0
06/09/2011,22.65,0.0
06/10/2011,22.5,0.0
06/10/2011,19.8,0.0
06/13/2011,21.3,0.0
06/13/2011,21.9,0.0
06/14/2011,20.7,0.0
06/14/2011,22.5,0.0
06/15/2011,22.8,0.0
06/15/2011,21.75,0.0
06/16/2011,21.15,0.0
06/16/2011,19.05,0.0
06/17/2011,19.35,0.0
06/17/2011,22.5,0.0
06/20/2011,22.05,0.0
06/20/2011,25.05,0.0
06/21/2011,27.75,0.0
06/21/2011,23.4,0.0
06/22/2011,23.55,0.0
06/22/2011,22.2,0.0
06/23/2011,21.75,0.0
06/23/2011,21.9,0.0
06/24/2011,21.9,0.0
06/24/2011,21.6,0.0
06/27/2011,21.6,0.0
06/27/2011,20.85,0.0
06/28/2011,20.85,0.0
06/28/2011,19.8,0.0
06/29/2011,19.95,0.0
06/29/2011,17.55,0.0
06/30/2011,17.7,0.0
06/30/2011,16.2,0.0
07/01/2011,17.25,0.0
07/01/2011,16.65,0.0
07/05/2011,16.5,0.0
07/05/2011,17.1,0.0
07/06/2011,17.7,0.0
07/06/2011,16.95,0.0
07/07/2011,17.55,0.0
07/07/2011,16.65,0.0
07/08/2011,16.65,0.0
07/08/2011,15.6,0.0
07/11/2011,15.9,0.0
07/11/2011,16.05,0.0
07/12/2011,16.2,0.0
07/12/2011,15.15,0.0
07/13/2011,15.6,0.0
07/13/2011,15.0,0.0
07/14/2011,14.7,0.0
07/14/2011,14.25,0.0
07/15/2011,14.55,0.0
07/15/2011,14.85,0.0
07/18/2011,14.85,0.0
07/18/2011,14.55,0.0
07/19/2011,14.55,0.0
07/19/2011,15.0,0.0
07/20/2011,15.3,0.0
07/20/2011,15.15,0.0
07/21/2011,15.15,0.0
07/21/2011,14.7,0.0
07/22/2011,15.0,0.0
07/22/2011,14.7,0.0
07/25/2011,15.15,0.0
07/25/2011,14.85,0.0
07/26/2011,15.0,0.0
07/26/2011,14.7,0.0
07/27/2011,15.15,0.0
07/27/2011,14.7,0.0
07/28/2011,15.15,0.0
07/28/2011,16.2,0.0
07/29/2011,14.55,0.0
07/29/2011,12.9,0.0
08/01/2011,13.5,0.0
08/01/2011,12.9,0.0
08/02/2011,13.05,0.0
08/02/2011,11.55,0.0
08/03/2011,11.7,0.0
08/03/2011,10.8,0.0
08/04/2011,10.8,0.0
08/04/2011,9.6,0.0
08/05/2011,9.75,0.0
08/05/2011,9.45,0.0
08/08/2011,9.15,0.0
08/08/2011,9.45,0.0
08/09/2011,9.3,0.0
08/09/2011,8.55,0.0
08/10/2011,8.85,0.0
08/10/2011,7.65,0.0
08/11/2011,7.95,0.0
08/11/2011,7.35,0.0
08/12/2011,7.8,0.0
08/12/2011,6.75,0.0
08/15/2011,6.75,0.0
08/15/2011,6.15,0.0
08/16/2011,6.3,0.0
08/16/2011,5.7,0.0
08/17/2011,6.15,0.0
08/17/2011,5.4,0.0
08/18/2011,5.55,0.0
08/18/2011,5.25,0.0
08/19/2011,5.4,0.0
08/19/2011,5.25,0.0
08/22/2011,5.7,0.0
08/22/2011,5.1,0.0
08/23/2011,5.25,0.0
08/23/2011,5.1,0.0
08/24/2011,5.1,0.0
08/24/2011,5.1,0.0
08/25/2011,5.25,0.0
08/25/2011,5.25,0.0
08/26/2011,5.55,0.0
08/26/2011,6.45,0.0
08/29/2011,7.2,0.0
08/29/2011,6.75,0.0
08/30/2011,7.05,0.0
08/30/2011,6.9,0.0
08/31/2011,7.05,0.0
08/31/2011,6.9,0.0
09/01/2011,7.05,0.0
09/01/2011,6.45,0.0
09/02/2011,6.6,0.0
09/02/2011,7.05,0.0
09/06/2011,7.05,0.0
09/06/2011,6.45,0.0
09/07/2011,6.6,0.0
09/07/2011,6.45,0.0
09/08/2011,6.9,0.0
09/08/2011,5.85,0.0
09/09/2011,5.7,0.0
09/09/2011,5.7,0.0
09/12/2011,5.55,0.0
09/12/2011,5.55,0.0
09/13/2011,5.7,0.0
09/13/2011,5.4,0.0
09/14/2011,5.85,0.0
09/14/2011,5.55,0.0
09/15/2011,5.85,0.0
09/15/2011,5.7,0.0
09/16/2011,6.0,0.0
09/16/2011,5.25,0.0
09/19/2011,5.1,0.0
09/19/2011,4.35,0.0
09/20/2011,4.5,0.0
09/20/2011,4.35,0.0
09/21/2011,4.2,0.0
09/21/2011,4.2,0.0
09/22/2011,4.2,0.0
09/22/2011,4.35,0.0
09/23/2011,4.2,0.0
09/23/2011,4.8,0.0
09/26/2011,4.95,0.0
09/26/2011,4.65,0.0
09/27/2011,4.8,0.0
09/27/2011,4.65,0.0
09/28/2011,4.65,0.0
09/28/2011,4.5,0.0
09/29/2011,4.5,0.0
09/29/2011,4.35,0.0
09/30/2011,4.35,0.0
09/30/2011,4.35,0.0
10/03/2011,4.05,0.0
10/03/2011,4.05,0.0
10/04/2011,4.05,0.0
10/04/2011,4.2,0.0
10/05/2011,4.35,0.0
10/05/2011,4.35,0.0
10/06/2011,4.35,0.0
10/06/2011,4.35,0.0
10/07/2011,4.05,0.0
10/07/2011,4.35,0.0
10/10/2011,4.5,0.0
10/10/2011,4.65,0.0
10/11/2011,4.65,0.0
10/11/2011,4.65,0.0
10/12/2011,4.8,0.0
10/12/2011,4.65,0.0
10/13/2011,4.8,0.0
10/13/2011,4.95,0.0
10/14/2011,4.95,0.0
10/14/2011,4.5,0.0
10/17/2011,4.65,0.0
10/17/2011,4.65,0.0
10/18/2011,4.65,0.0
10/18/2011,4.65,0.0
10/19/2011,4.5,0.0
10/19/2011,4.5,0.0
10/20/2011,4.8,0.0
10/20/2011,4.5,0.0
10/21/2011,4.65,0.0
10/21/2011,4.8,0.0
10/24/2011,4.8,0.0
10/24/2011,5.1,0.0
10/25/2011,5.1,0.0
10/25/2011,4.65,0.0
10/26/2011,4.8,0.0
10/26/2011,5.1,0.0
10/27/2011,6.3,0.0
10/27/2011,5.55,0.0
10/28/2011,5.85,0.0
10/28/2011,6.3,0.0
10/31/2011,6.75,0.0
10/31/2011,6.9,0.0
11/01/2011,6.75,0.0
11/01/2011,6.3,0.0
11/02/2011,7.05,0.0
11/02/2011,7.95,0.0
11/03/2011,9.0,0.0
11/03/2011,10.65,0.0
11/04/2011,10.65,0.0
11/04/2011,10.35,0.0
11/07/2011,10.8,0.0
11/07/2011,9.15,0.0
11/08/2011,9.6,0.0
11/08/2011,10.05,0.0
11/09/2011,9.3,0.0
11/09/2011,10.2,0.0
11/10/2011,10.95,0.0
11/10/2011,10.5,0.0
11/11/2011,11.25,0.0
11/11/2011,13.05,0.0
11/14/2011,13.05,0.0
11/14/2011,15.15,0.0
11/15/2011,15.45,0.0
11/15/2011,19.95,0.0
11/16/2011,20.1,0.0
11/16/2011,20.85,0.0
11/17/2011,20.25,0.0
11/17/2011,21.0,0.0
11/18/2011,22.35,0.0
11/18/2011,19.05,0.0
11/21/2011,17.55,0.0
11/21/2011,17.25,0.0
11/22/2011,17.25,0.0
11/22/2011,18.45,0.0
11/23/2011,18.9,0.0
11/23/2011,18.15,0.0
11/25/2011,19.05,0.0
11/25/2011,18.9,0.0
11/28/2011,21.0,0.0
11/28/2011,18.6,0.0
11/29/2011,18.75,0.0
11/29/2011,17.25,0.0
11/30/2011,17.55,0.0
11/30/2011,15.75,0.0
12/01/2011,16.8,0.0
12/01/2011,20.25,0.0
12/02/2011,21.15,0.0
12/02/2011,22.35,0.0
12/05/2011,23.25,0.0
12/05/2011,20.55,0.0
12/06/2011,19.95,0.0
12/06/2011,19.95,0.0
12/07/2011,19.5,0.0
12/07/2011,19.05,0.0
12/08/2011,18.75,0.0
12/08/2011,19.35,0.0
12/09/2011,18.75,0.0
12/09/2011,18.15,0.0
12/12/2011,18.15,0.0
12/12/2011,18.15,0.0
12/13/2011,18.75,0.0
12/13/2011,17.25,0.0
12/14/2011,16.8,0.0
12/14/2011,15.9,0.0
12/15/2011,15.0,0.0
12/15/2011,12.9,0.0
12/16/2011,12.9,0.0
12/16/2011,13.65,0.0
12/19/2011,13.8,0.0
12/19/2011,12.75,0.0
12/20/2011,13.8,0.0
12/20/2011,13.8,0.0
12/21/2011,14.25,0.0
12/21/2011,13.65,0.0
12/22/2011,13.5,0.0
12/22/2011,12.75,0.0
12/23/2011,13.05,0.0
12/23/2011,12.75,0.0
12/27/2011,13.35,0.0
12/27/2011,13.2,0.0
12/28/2011,13.8,0.0
12/28/2011,17.25,0.0
12/29/2011,17.55,0.0
12/29/2011,17.1,0.0
12/30/2011,16.05,0.0
12/30/2011,15.9,0.0
01/03/2012,16.65,0.0
01/03/2012,16.65,0.0
01/04/2012,16.5,0.0
01/04/2012,16.35,0.0
01/05/2012,16.65,0.0
01/05/2012,16.65,0.0
01/06/2012,17.4,0.0
01/06/2012,15.45,0.0
01/09/2012,16.2,0.0
01/09/2012,15.6,0.0
01/10/2012,15.9,0.0
01/10/2012,15.6,0.0
01/11/2012,15.9,0.0
01/11/2012,15.9,0.0
01/12/2012,15.9,0.0
01/12/2012,17.1,0.0
01/13/2012,17.1,0.0
01/13/2012,17.55,0.0
01/17/2012,18.0,0.0
01/17/2012,16.95,0.0
01/18/2012,17.25,0.0
01/18/2012,17.4,0.0
01/19/2012,17.85,0.0
01/19/2012,17.25,0.0
01/20/2012,17.25,0.0
01/20/2012,17.4,0.0
01/23/2012,17.25,0.0
01/23/2012,18.6,0.0
01/24/2012,18.75,0.0
01/24/2012,18.3,0.0
01/25/2012,18.0,0.0
01/25/2012,17.85,0.0
01/26/2012,17.85,0.0
01/26/2012,16.35,0.0
01/27/2012,16.5,0.0
01/27/2012,15.9,0.0
01/30/2012,15.6,0.0
01/30/2012,15.9,0.0
01/31/2012,16.05,0.0
01/31/2012,15.6,0.0
02/01/2012,16.05,0.0
02/01/2012,16.35,0.0
02/02/2012,16.05,0.0
02/02/2012,16.35,0.0
02/03/2012,16.5,0.0
02/03/2012,16.35,0.0
02/06/2012,16.35,0.0
02/06/2012,16.5,0.0
02/07/2012,16.5,0.0
02/07/2012,16.35,0.0
02/08/2012,16.35,0.0
02/08/2012,16.95,0.0
02/09/2012,17.25,0.0
02/09/2012,17.7,0.0
02/10/2012,17.7,0.0
02/10/2012,17.1,0.0
02/13/2012,17.4,0.0
02/13/2012,17.4,0.0
02/14/2012,17.55,0.0
02/14/2012,16.5,0.0
02/15/2012,16.5,0.0
02/15/2012,15.75,0.0
02/16/2012,15.75,0.0
02/16/2012,16.05,0.0
02/17/2012,16.2,0.0
02/17/2012,16.35,0.0
02/21/2012,16.65,0.0
02/21/2012,16.5,0.0
02/22/2012,17.1,0.0
02/22/2012,16.8,0.0
02/23/2012,16.95,0.0
02/23/2012,16.35,0.0
02/24/2012,17.25,0.0
02/24/2012,20.85,0.0
02/27/2012,21.6,0.0
02/27/2012,24.15,0.0
02/28/2012,18.75,0.0
02/28/2012,18.3,0.0
02/29/2012,18.3,0.0
02/29/2012,18.45,0.0
03/01/2012,18.75,0.0
03/01/2012,17.85,0.0
03/02/2012,18.45,0.0
03/02/2012,17.1,0.0
03/05/2012,17.25,0.0
03/05/2012,16.35,0.0
03/06/2012,16.05,0.0
03/06/2012,15.6,0.0
03/07/2012,15.75,0.0
03/07/2012,16.2,0.0
03/08/2012,16.2,0.0
03/08/2012,16.05,0.0
03/09/2012,16.05,0.0
03/09/2012,15.9,0.0
03/12/2012,16.2,0.0
03/12/2012,17.25,0.0
03/13/2012,17.25,0.0
03/13/2012,16.95,0.0
03/14/2012,16.8,0.0
03/14/2012,16.65,0.0
03/15/2012,16.95,0.0
03/15/2012,17.1,0.0
03/16/2012,17.4,0.0
03/16/2012,17.55,0.0
03/19/2012,17.85,0.0
03/19/2012,17.55,0.0
03/20/2012,17.7,0.0
03/20/2012,16.95,0.0
03/21/2012,17.1,0.0
03/21/2012,16.8,0.0
03/22/2012,16.65,0.0
03/22/2012,16.5,0.0
03/23/2012,16.35,0.0
03/23/2012,16.2,0.0
03/26/2012,16.05,0.0
03/26/2012,16.65,0.0
03/27/2012,16.8,0.0
03/27/2012,16.2,0.0
03/28/2012,16.2,0.0
03/28/2012,16.05,0.0
03/29/2012,16.65,0.0
03/29/2012,16.5,0.0
03/30/2012,16.5,0.0
03/30/2012,16.5,0.0
04/02/2012,16.35,0.0
04/02/2012,16.2,0.0
04/03/2012,16.95,0.0
04/03/2012,16.5,0.0
04/04/2012,16.35,0.0
04/04/2012,16.05,0.0
04/05/2012,15.9,0.0
04/05/2012,16.35,0.0
04/09/2012,15.9,0.0
04/09/2012,16.05,0.0
04/10/2012,16.05,0.0
04/10/2012,14.4,0.0
04/11/2012,15.0,0.0
04/11/2012,15.3,0.0
04/12/2012,15.3,0.0
04/12/2012,15.3,0.0
04/13/2012,15.15,0.0
04/13/2012,14.85,0.0
04/16/2012,13.8,0.0
04/16/2012,12.6,0.0
04/17/2012,12.9,0.0
04/17/2012,13.35,0.0
04/18/2012,13.65,0.0
04/18/2012,13.2,0.0
04/19/2012,13.05,0.0
04/19/2012,12.75,0.0
04/20/2012,13.65,0.0
04/20/2012,15.3,0.0
04/23/2012,15.6,0.0
04/23/2012,15.15,0.0
04/24/2012,15.3,0.0
04/24/2012,14.85,0.0
04/25/2012,15.0,0.0
04/25/2012,15.15,0.0
04/26/2012,15.0,0.0
04/26/2012,14.85,0.0
04/27/2012,14.7,0.0
04/27/2012,13.65,0.0
04/30/2012,14.1,0.0
04/30/2012,13.95,0.0
05/01/2012,13.95,0.0
05/01/2012,13.8,0.0
05/02/2012,13.5,0.0
05/02/2012,13.35,0.0
05/03/2012,13.35,0.0
05/03/2012,13.35,0.0
05/04/2012,13.65,0.0
05/04/2012,13.5,0.0
05/07/2012,13.5,0.0
05/07/2012,13.2,0.0
05/08/2012,13.35,0.0
05/08/2012,12.9,0.0
05/09/2012,13.05,0.0
05/09/2012,14.85,0.0
05/10/2012,15.45,0.0
05/10/2012,14.1,0.0
05/11/2012,12.15,0.0
05/11/2012,12.3,0.0
05/14/2012,12.45,0.0
05/14/2012,11.7,0.0
05/15/2012,12.0,0.0
05/15/2012,10.65,0.0
05/16/2012,10.5,0.0
05/16/2012,10.2,0.0
05/17/2012,10.2,0.0
05/17/2012,10.05,0.0
05/18/2012,10.2,0.0
05/18/2012,8.7,0.0
05/21/2012,8.4,0.0
05/21/2012,8.85,0.0
05/22/2012,9.45,0.0
05/22/2012,9.9,0.0
05/23/2012,10.05,0.0
05/23/2012,10.35,0.0
05/24/2012,10.65,0.0
05/24/2012,11.25,0.0
05/25/2012,11.25,0.0
05/25/2012,10.8,0.0
05/29/2012,10.65,0.0
05/29/2012,10.35,0.0
05/30/2012,10.35,0.0
05/30/2012,9.45,0.0
05/31/2012,10.05,0.0
05/31/2012,9.6,0.0
06/01/2012,9.45,0.0
06/01/2012,9.6,0.0
06/04/2012,9.6,0.0
06/04/2012,8.85,0.0
06/05/2012,8.85,0.0
06/05/2012,9.0,0.0
06/06/2012,9.3,0.0
06/06/2012,9.6,0.0
06/07/2012,9.6,0.0
06/07/2012,9.9,0.0
06/08/2012,9.75,0.0
06/08/2012,9.9,0.0
06/11/2012,9.45,0.0
06/11/2012,9.6,0.0
06/12/2012,9.6,0.0
06/12/2012,9.3,0.0
