ELP,Companhia Paranaense de Energia,
Date,Price,Annualized Dividend
06/03/2009,3.6864492893218994,0.2165
06/04/2009,3.673235928520711,0.2165
06/04/2009,3.837078332901001,0.2165
06/05/2009,3.9110713377534907,0.2165
06/05/2009,3.8476486206054688,0.2165
06/08/2009,3.76308529695106,0.2165
06/08/2009,3.7974393367767334,0.2165
06/09/2009,3.8820025704665158,0.2165
06/09/2009,3.837078332901001,0.2165
06/10/2009,3.9374977642912605,0.2165
06/10/2009,3.9427831172943115,0.2165
06/11/2009,3.829150454581819,0.2165
06/11/2009,4.130408763885498,0.2165
06/12/2009,4.037916476563526,0.2165
06/12/2009,4.156834125518799,0.2165
06/15/2009,4.051129235375482,0.2165
06/15/2009,4.027345657348633,0.2165
06/16/2009,3.858219147787717,0.2165
06/16/2009,3.736658811569214,0.2165
06/17/2009,3.649453403466572,0.2165
06/17/2009,3.6045289039611816,0.2165
06/18/2009,3.630954813831755,0.2165
06/18/2009,3.5966007709503174,0.2165
06/19/2009,3.6838063980243563,0.2165
06/19/2009,3.8212225437164307,0.2165
06/22/2009,3.75515659233611,0.2165
06/22/2009,3.689091205596924,0.2165
06/23/2009,3.765727183549844,0.2165
06/23/2009,3.6494522094726562,0.2165
06/24/2009,3.7181604025012387,0.2165
06/24/2009,3.64152455329895,0.2165
06/25/2009,3.644167446454654,0.2165
06/25/2009,3.673236131668091,0.2165
06/26/2009,3.694377525235648,0.2165
06/26/2009,3.657381057739258,0.2165
06/29/2009,3.7023049850178382,0.2165
06/29/2009,3.7234458923339844,0.2165
06/30/2009,3.7895108803198507,0.2165
06/30/2009,3.734015941619873,0.2165
07/01/2009,3.7895118740894906,0.2165
07/01/2009,3.747230052947998,0.2165
07/02/2009,3.710233379228693,0.2165
07/02/2009,3.699662923812866,0.2165
07/06/2009,3.599242577056377,0.2165
07/06/2009,3.652094841003418,0.2165
07/07/2009,3.591315079569073,0.2165
07/07/2009,3.572816848754883,0.2165
07/08/2009,3.538461879951792,0.2165
07/08/2009,3.556960105895996,0.2165
07/09/2009,3.5701738690195643,0.2165
07/09/2009,3.623026132583618,0.2165
07/10/2009,3.4908952202110064,0.2165
07/10/2009,3.586029291152954,0.2165
07/13/2009,3.5833879825286536,0.2165
07/13/2009,3.710233449935913,0.2165
07/14/2009,3.6917349551785947,0.2165
07/14/2009,3.591315507888794,0.2165
07/15/2009,3.6732359840144913,0.2165
07/15/2009,3.7577998638153076,0.2165
07/16/2009,3.7075898296812873,0.2165
07/16/2009,3.755156993865967,0.2165
07/17/2009,3.778940601795488,0.2165
07/17/2009,3.7842257022857666,0.2165
07/20/2009,3.8212227156475973,0.2165
07/20/2009,3.855576753616333,0.2165
07/21/2009,3.9110718989462208,0.2165
07/21/2009,3.903144121170044,0.2165
07/22/2009,3.8899309324660547,0.2165
07/22/2009,3.8317933082580566,0.2165
07/23/2009,3.860861224166571,0.2165
07/23/2009,3.926926612854004,0.2165
07/24/2009,3.908428886942094,0.2165
07/24/2009,3.9401402473449707,0.2165
07/27/2009,3.9295706252119857,0.2165
07/27/2009,4.022062301635742,0.2165
07/28/2009,3.9559960406640027,0.2165
07/28/2009,4.016776084899902,0.2165
07/29/2009,3.955996604886484,0.2165
07/29/2009,3.995635747909546,0.2165
07/30/2009,4.059056940229311,0.2165
07/30/2009,4.093410968780518,0.2165
07/31/2009,4.088126212424497,0.2165
07/31/2009,4.101339340209961,0.2165
08/03/2009,4.156835173348204,0.2165
08/03/2009,4.241398811340332,0.2165
08/04/2009,4.193831158091533,0.2165
08/04/2009,4.212329387664795,0.2165
08/05/2009,4.191188377338713,0.2165
08/05/2009,4.233470439910889,0.2165
08/06/2009,4.251968536100673,0.2165
08/06/2009,4.196473598480225,0.2165
08/07/2009,4.251969809025468,0.2165
08/07/2009,4.222900867462158,0.2165
08/10/2009,4.193831486259063,0.2165
08/10/2009,4.130408763885498,0.2165
08/11/2009,4.125122562418382,0.2165
08/11/2009,4.0775556564331055,0.2165
08/12/2009,4.051130180641234,0.2165
08/12/2009,4.103982448577881,0.2165
08/13/2009,4.093411479249716,0.2165
08/13/2009,4.029988765716553,0.2165
08/14/2009,4.082841638733601,0.2165
08/14/2009,4.066986083984375,0.2165
08/17/2009,3.895214620984266,0.2165
08/17/2009,3.9216408729553223,0.2165
08/18/2009,3.934854845938025,0.2165
08/18/2009,3.974493980407715,0.2165
08/19/2009,3.8952143997799276,0.2165
08/19/2009,4.014132022857666,0.2165
08/20/2009,3.9771355746224684,0.2165
08/20/2009,4.014132022857666,0.2165
08/21/2009,4.022061567186133,0.2165
08/21/2009,4.114552974700928,0.2165
08/24/2009,4.096054922108456,0.2165
08/24/2009,4.177976131439209,0.2165
08/25/2009,4.1541925565772075,0.2165
08/25/2009,4.072271347045898,0.2165
08/26/2009,4.088125869321563,0.2165
08/26/2009,4.093410968780518,0.2165
08/27/2009,4.048487600750946,0.2165
08/27/2009,4.066986083984375,0.2165
08/28/2009,4.082840756200605,0.2165
08/28/2009,4.0775556564331055,0.2165
08/31/2009,4.04320266083518,0.2165
08/31/2009,4.072271347045898,0.2165
09/01/2009,4.090768364073942,0.2165
09/01/2009,4.027345657348633,0.2165
09/02/2009,3.974494210290803,0.2165
09/02/2009,4.035274505615234,0.2165
09/03/2009,4.048487062562967,0.2165
09/03/2009,4.117195129394531,0.2165
09/04/2009,4.135694579397726,0.2165
09/04/2009,4.1753339767456055,0.2165
09/08/2009,4.259896648610351,0.2165
09/08/2009,4.267824172973633,0.2165
09/09/2009,4.312749760021762,0.2165
09/09/2009,4.349746227264404,0.2165
09/10/2009,4.365602243493324,0.2165
09/10/2009,4.442237854003906,0.2165
09/11/2009,4.436951438147906,0.2165
09/11/2009,4.328603744506836,0.2165
09/14/2009,4.323319569306578,0.2165
09/14/2009,4.315391540527344,0.2165
09/15/2009,4.368244513141385,0.2165
09/15/2009,4.436952590942383,0.2165
09/16/2009,4.558512545092627,0.2165
09/16/2009,4.598151683807373,0.2165
09/17/2009,4.526800964806292,0.2165
09/17/2009,4.505660057067871,0.2165
09/18/2009,4.563798004943495,0.2165
09/18/2009,4.590224266052246,0.2165
09/21/2009,4.547941695537696,0.2165
09/21/2009,4.577010631561279,0.2165
09/22/2009,4.574367976537918,0.2165
09/22/2009,4.635148525238037,0.2165
09/23/2009,4.577010582101629,0.2165
09/23/2009,4.51887321472168,0.2165
09/24/2009,4.52680059320534,0.2165
09/24/2009,4.497732162475586,0.2165
09/25/2009,4.471304507307018,0.2165
09/25/2009,4.558510780334473,0.2165
09/28/2009,4.58494000227688,0.2165
09/28/2009,4.582297325134277,0.2165
09/29/2009,4.5822957033194704,0.2165
09/29/2009,4.563797473907471,0.2165
09/30/2009,4.606079715214236,0.2165
09/30/2009,4.658931732177734,0.2165
10/01/2009,4.632505299542886,0.2165
10/01/2009,4.579652786254883,0.2165
10/02/2009,4.529443425122643,0.2165
10/02/2009,4.640433311462402,0.2165
10/05/2009,4.664216506465667,0.2165
10/05/2009,4.817488193511963,0.2165
10/06/2009,4.835986199135272,0.2165
10/06/2009,4.8307013511657715,0.2165
10/07/2009,4.820130647148951,0.2165
10/07/2009,4.8307013511657715,0.2165
10/08/2009,4.923193892907875,0.2165
10/08/2009,4.9549055099487305,0.2165
10/09/2009,4.91790889854391,0.2165
10/09/2009,4.994544506072998,0.2165
10/12/2009,4.891482560684823,0.2165
10/12/2009,5.118747711181641,0.2165
10/13/2009,4.989259249856105,0.2165
10/13/2009,5.0183281898498535,0.2165
10/14/2009,5.04739680328598,0.2165
10/14/2009,5.129317760467529,0.2165
10/15/2009,5.079107159292648,0.2165
10/15/2009,5.147815227508545,0.2165
10/16/2009,4.991901978085229,0.2165
10/16/2009,5.044754505157471,0.2165
10/19/2009,5.055324804785964,0.2165
10/19/2009,5.158387184143066,0.2165
10/20/2009,5.031540572524375,0.2165
10/20/2009,5.020969867706299,0.2165
10/21/2009,4.978687671880428,0.2165
10/21/2009,5.015684127807617,0.2165
10/22/2009,5.01832619420407,0.2165
10/22/2009,5.023611545562744,0.2165
10/23/2009,5.028897676037795,0.2165
10/23/2009,4.944333553314209,0.2165
10/26/2009,4.957547328087423,0.2165
10/26/2009,4.917908191680908,0.2165
10/27/2009,4.894124198544189,0.2165
10/27/2009,4.822773456573486,0.2165
10/28/2009,4.791062230409489,0.2165
10/28/2009,4.616649627685547,0.2165
10/29/2009,4.6932852637734,0.2165
10/29/2009,4.859769821166992,0.2165
10/30/2009,4.76463541891726,0.2165
10/30/2009,4.651002883911133,0.2165
11/02/2009,4.682714207258673,0.2165
11/02/2009,4.637789726257324,0.2165
11/03/2009,4.516230880090006,0.2165
11/03/2009,4.648361682891846,0.2165
11/04/2009,4.754066224376878,0.2165
11/04/2009,4.709141731262207,0.2165
11/05/2009,4.7382097047959135,0.2165
11/05/2009,4.862412452697754,0.2165
11/06/2009,4.7963475584852615,0.2165
11/06/2009,4.92055082321167,0.2165
11/09/2009,5.0315405004098945,0.2165
11/09/2009,5.147815227508545,0.2165
11/10/2009,5.076464531797027,0.2165
11/10/2009,5.113461494445801,0.2165
11/11/2009,5.129318145241814,0.2165
11/11/2009,5.044754505157471,0.2165
11/12/2009,5.068537887341323,0.2165
11/12/2009,4.968118190765381,0.2165
11/13/2009,5.045743602574769,0.40049999999999997
11/13/2009,5.220943450927734,0.40049999999999997
11/16/2009,5.309890938342454,0.40049999999999997
11/16/2009,5.404228687286377,0.40049999999999997
11/17/2009,5.317977965134777,0.40049999999999997
11/17/2009,5.379971504211426,0.40049999999999997
11/18/2009,5.369189430102064,0.40049999999999997
11/18/2009,5.342235565185547,0.40049999999999997
11/19/2009,5.37188533298041,0.40049999999999997
11/19/2009,5.2910237312316895,0.40049999999999997
11/20/2009,5.207466952766188,0.40049999999999997
11/20/2009,5.164340972900391,0.40049999999999997
11/23/2009,5.334149784234642,0.40049999999999997
11/23/2009,5.3934478759765625,0.40049999999999997
11/24/2009,5.369189865964193,0.40049999999999997
11/24/2009,5.452746391296387,0.40049999999999997
11/25/2009,5.493177181142124,0.40049999999999997
11/25/2009,5.458137512207031,0.40049999999999997
11/27/2009,5.207467057556955,0.40049999999999997
11/27/2009,5.40962028503418,0.40049999999999997
11/30/2009,5.406924448236355,0.40049999999999997
11/30/2009,5.441964626312256,0.40049999999999997
12/01/2009,5.498566175178966,0.40049999999999997
12/01/2009,5.428486347198486,0.40049999999999997
12/02/2009,5.4419660557184475,0.40049999999999997
12/02/2009,5.665682315826416,0.40049999999999997
12/03/2009,5.708807514616199,0.40049999999999997
12/03/2009,5.598297119140625,0.40049999999999997
12/04/2009,5.770799572569771,0.40049999999999997
12/04/2009,5.627944469451904,0.40049999999999997
12/07/2009,5.5497791455143295,0.40049999999999997
12/07/2009,5.654898643493652,0.40049999999999997
12/08/2009,5.568647644175941,0.40049999999999997
12/08/2009,5.625250816345215,0.40049999999999997
12/09/2009,5.627944780638257,0.40049999999999997
12/09/2009,5.81662130355835,0.40049999999999997
12/10/2009,5.894787822126857,0.40049999999999997
12/10/2009,6.026861190795898,0.40049999999999997
12/11/2009,6.034948066895743,0.40049999999999997
12/11/2009,6.069988250732422,0.40049999999999997
12/14/2009,6.158935646356285,0.40049999999999997
12/14/2009,6.059206485748291,0.40049999999999997
12/15/2009,5.910960845803269,0.40049999999999997
12/15/2009,5.924437522888184,0.40049999999999997
12/16/2009,5.870529117721887,0.40049999999999997
12/16/2009,5.889396667480469,0.40049999999999997
12/17/2009,5.784276736924774,0.40049999999999997
12/17/2009,5.760018825531006,0.40049999999999997
12/18/2009,5.668376509197759,0.40049999999999997
12/18/2009,5.689939498901367,0.40049999999999997
12/21/2009,5.835490128929807,0.40049999999999997
12/21/2009,5.89478874206543,0.40049999999999997
12/22/2009,5.900179316155394,0.40049999999999997
12/22/2009,5.786973476409912,0.40049999999999997
12/23/2009,5.795058554551228,0.40049999999999997
12/23/2009,5.851661205291748,0.40049999999999997
12/24/2009,5.843576492451499,0.40049999999999997
12/24/2009,5.946000576019287,0.40049999999999997
12/28/2009,5.940610014598984,0.40049999999999997
12/28/2009,5.830099105834961,0.40049999999999997
12/29/2009,5.854357914782099,0.40049999999999997
12/29/2009,5.848967552185059,0.40049999999999997
12/30/2009,5.813927234240503,0.40049999999999997
12/30/2009,5.87592077255249,0.40049999999999997
12/31/2009,5.843575886868459,0.40049999999999997
12/31/2009,5.781582355499268,0.40049999999999997
01/04/2010,5.9406084181162795,0.40049999999999997
01/04/2010,6.029555797576904,0.40049999999999997
01/05/2010,6.086161380034053,0.40049999999999997
01/05/2010,6.091552257537842,0.40049999999999997
01/06/2010,6.080768843002226,0.40049999999999997
01/06/2010,6.0969414710998535,0.40049999999999997
01/07/2010,6.0780745254469934,0.40049999999999997
01/07/2010,5.97834587097168,0.40049999999999997
01/08/2010,5.962172654899701,0.40049999999999997
01/08/2010,6.0969414710998535,0.40049999999999997
01/11/2010,6.091551663119798,0.40049999999999997
01/11/2010,6.180499076843262,0.40049999999999997
01/12/2010,6.048424757357867,0.40049999999999997
01/12/2010,6.231710433959961,0.40049999999999997
01/13/2010,6.161630785523148,0.40049999999999997
01/13/2010,6.043034076690674,0.40049999999999997
01/14/2010,5.9999080754724705,0.40049999999999997
01/14/2010,5.870530128479004,0.40049999999999997
01/15/2010,5.8840072120202676,0.40049999999999997
01/15/2010,5.797755241394043,0.40049999999999997
01/19/2010,5.719588330951752,0.40049999999999997
01/19/2010,5.873225212097168,0.40049999999999997
01/20/2010,5.722283975154393,0.40049999999999997
01/20/2010,5.7357611656188965,0.40049999999999997
01/21/2010,5.773497091884508,0.40049999999999997
01/21/2010,5.630641937255859,0.40049999999999997
01/22/2010,5.58751498295642,0.40049999999999997
01/22/2010,5.538998126983643,0.40049999999999997
01/25/2010,5.6710722209560505,0.40049999999999997
01/25/2010,5.574038505554199,0.40049999999999997
01/26/2010,5.512045090826694,0.40049999999999997
01/26/2010,5.536303520202637,0.40049999999999997
01/27/2010,5.517435865226827,0.40049999999999997
01/27/2010,5.595602035522461,0.40049999999999997
01/28/2010,5.595602037005762,0.40049999999999997
01/28/2010,5.555171489715576,0.40049999999999997
01/29/2010,5.617164106193227,0.40049999999999997
01/29/2010,5.485090732574463,0.40049999999999997
02/01/2010,5.644118072927479,0.40049999999999997
02/01/2010,5.719588279724121,0.40049999999999997
02/02/2010,5.7654105484315705,0.40049999999999997
02/02/2010,5.687244892120361,0.40049999999999997
02/03/2010,5.665680814705258,0.40049999999999997
02/03/2010,5.603687286376953,0.40049999999999997
02/04/2010,5.487786430162835,0.40049999999999997
02/04/2010,5.358407974243164,0.40049999999999997
02/05/2010,5.458136867445646,0.40049999999999997
02/05/2010,5.485090732574463,0.40049999999999997
02/08/2010,5.487786275553689,0.40049999999999997
02/08/2010,5.4365739822387695,0.40049999999999997
02/09/2010,5.598296771925058,0.40049999999999997
02/09/2010,5.681853294372559,0.40049999999999997
02/10/2010,5.69533044857956,0.40049999999999997
02/10/2010,5.722284317016602,0.40049999999999997
02/11/2010,5.671071840408025,0.40049999999999997
02/11/2010,5.808535575866699,0.40049999999999997
02/12/2010,5.724979647072569,0.40049999999999997
02/12/2010,5.81123161315918,0.40049999999999997
02/16/2010,5.85435738238733,0.40049999999999997
02/16/2010,5.948695659637451,0.40049999999999997
02/17/2010,5.9352193866789875,0.40049999999999997
02/17/2010,5.87592077255249,0.40049999999999997
02/18/2010,5.800449928518113,0.40049999999999997
02/18/2010,5.873225212097168,0.40049999999999997
02/19/2010,5.795058250427246,0.40049999999999997
02/19/2010,5.795058250427246,0.40049999999999997
02/22/2010,5.846271918269568,0.40049999999999997
02/22/2010,5.692635536193848,0.40049999999999997
02/23/2010,5.6090781600616815,0.40049999999999997
02/23/2010,5.563256740570068,0.40049999999999997
02/24/2010,5.555171665689752,0.40049999999999997
02/24/2010,5.487787246704102,0.40049999999999997
02/25/2010,5.415010370900133,0.40049999999999997
02/25/2010,5.544388294219971,0.40049999999999997
02/26/2010,5.579428884903869,0.40049999999999997
02/26/2010,5.522825717926025,0.40049999999999997
03/01/2010,5.614469598446189,0.40049999999999997
03/01/2010,5.687244892120361,0.40049999999999997
03/02/2010,5.757323496570297,0.40049999999999997
03/02/2010,5.751932621002197,0.40049999999999997
03/03/2010,5.811231784677767,0.40049999999999997
03/03/2010,5.78427791595459,0.40049999999999997
03/04/2010,5.835489444076321,0.40049999999999997
03/04/2010,5.7384562492370605,0.40049999999999997
03/05/2010,5.848966830471406,0.40049999999999997
03/05/2010,5.843575954437256,0.40049999999999997
03/08/2010,5.870530100013519,0.40049999999999997
03/08/2010,5.768105506896973,0.40049999999999997
03/09/2010,5.703415579384701,0.40049999999999997
03/09/2010,5.889396667480469,0.40049999999999997
03/10/2010,5.910960783508216,0.40049999999999997
03/10/2010,5.862443923950195,0.40049999999999997
03/11/2010,5.873225446690455,0.40049999999999997
03/11/2010,5.908265113830566,0.40049999999999997
03/12/2010,5.95678256373419,0.40049999999999997
03/12/2010,5.900179386138916,0.40049999999999997
03/15/2010,5.862442560016608,0.40049999999999997
03/15/2010,5.884005546569824,0.40049999999999997
03/16/2010,5.908263970704962,0.40049999999999997
03/16/2010,5.884005546569824,0.40049999999999997
03/17/2010,5.902874409262474,0.40049999999999997
03/17/2010,5.921741962432861,0.40049999999999997
03/18/2010,5.884007138458319,0.40049999999999997
03/18/2010,5.765410423278809,0.40049999999999997
03/19/2010,5.673767566680908,0.40049999999999997
03/19/2010,5.673767566680908,0.40049999999999997
03/22/2010,5.614469297717246,0.40049999999999997
03/22/2010,5.741151809692383,0.40049999999999997
03/23/2010,5.68994109152539,0.40049999999999997
03/23/2010,5.7438483238220215,0.40049999999999997
03/24/2010,5.63603205469511,0.40049999999999997
03/24/2010,5.625250816345215,0.40049999999999997
03/25/2010,5.644117911143923,0.40049999999999997
03/25/2010,5.503958225250244,0.40049999999999997
03/26/2010,5.503959544668969,0.40049999999999997
03/26/2010,5.512045860290527,0.40049999999999997
03/29/2010,5.592906474481363,0.40049999999999997
03/29/2010,5.633337020874023,0.40049999999999997
03/30/2010,5.652203597957364,0.40049999999999997
03/30/2010,5.582123756408691,0.40049999999999997
03/31/2010,5.584820569782477,0.40049999999999997
03/31/2010,5.520131587982178,0.40049999999999997
04/01/2010,5.611773930715592,0.40049999999999997
04/01/2010,5.692635536193848,0.40049999999999997
04/05/2010,5.743846584305356,0.40049999999999997
04/05/2010,5.716892719268799,0.40049999999999997
04/06/2010,5.65220377789896,0.40049999999999997
04/06/2010,5.7384562492370605,0.40049999999999997
04/07/2010,5.727675193113351,0.40049999999999997
04/07/2010,5.641423225402832,0.40049999999999997
04/08/2010,5.619858603681026,0.40049999999999997
04/08/2010,5.606381416320801,0.40049999999999997
04/09/2010,5.598296332319205,0.40049999999999997
04/09/2010,5.571342468261719,0.40049999999999997
04/12/2010,5.560560833429819,0.40049999999999997
04/12/2010,5.533607482910156,0.40049999999999997
04/13/2010,5.5416940060714195,0.40049999999999997
04/13/2010,5.6198601722717285,0.40049999999999997
04/14/2010,5.614469021949616,0.40049999999999997
04/14/2010,5.7357611656188965,0.40049999999999997
04/15/2010,5.6548998899548515,0.40049999999999997
04/15/2010,5.549780368804932,0.40049999999999997
04/16/2010,5.503958389299685,0.40049999999999997
04/16/2010,5.4365739822387695,0.40049999999999997
04/19/2010,5.4554415208026485,0.40049999999999997
04/19/2010,5.425792217254639,0.40049999999999997
04/20/2010,5.4608327160303745,0.40049999999999997
04/20/2010,5.423097610473633,0.40049999999999997
04/21/2010,5.455441301509323,0.40049999999999997
04/21/2010,5.441964626312256,0.40049999999999997
04/22/2010,5.433879252449989,0.40049999999999997
04/22/2010,5.471614360809326,0.40049999999999997
04/23/2010,5.503958873732251,0.40049999999999997
04/23/2010,5.517435550689697,0.40049999999999997
04/26/2010,5.603687750537815,0.40049999999999997
04/26/2010,5.5929059982299805,0.40049999999999997
04/27/2010,5.582124227261544,0.40049999999999997
04/27/2010,5.50126314163208,0.40049999999999997
04/28/2010,5.53225519525542,0.271
04/28/2010,5.524099349975586,0.271
04/29/2010,5.543127767772938,0.271
04/29/2010,5.627403259277344,0.271
04/30/2010,5.649153426725939,0.271
04/30/2010,5.621967792510986,0.271
05/03/2010,5.635560295666787,0.271
05/03/2010,5.670901775360107,0.271
05/04/2010,5.624686184608125,0.271
05/04/2010,5.513225555419922,0.271
05/05/2010,5.409919599825708,0.271
05/05/2010,5.355548858642578,0.271
05/06/2010,5.284866473841874,0.271
05/06/2010,5.1543755531311035,0.271
05/07/2010,5.129909683764327,0.271
05/07/2010,5.287585735321045,0.271
05/10/2010,5.583906816135826,0.271
05/10/2010,5.597499370574951,0.271
05/11/2010,5.5757507023660535,0.271
05/11/2010,5.529535293579102,0.271
05/12/2010,5.524098065509763,0.271
05/12/2010,5.56215763092041,0.271
05/13/2010,5.477883558172142,0.271
05/13/2010,5.393608570098877,0.271
05/14/2010,5.3446740111481414,0.271
05/14/2010,5.241369247436523,0.271
05/17/2010,5.249525779323424,0.271
05/17/2010,5.3093342781066895,0.271
05/18/2010,5.377297259620167,0.271
05/18/2010,5.170687198638916,0.271
05/19/2010,5.16796947213132,0.271
05/19/2010,5.252244472503662,0.271
05/20/2010,5.102723385959332,0.271
05/20/2010,4.9695143699646,0.271
05/21/2010,4.847178471163696,0.271
05/21/2010,5.072818279266357,0.271
05/24/2010,5.021167449947433,0.271
05/24/2010,5.002137660980225,0.271
05/25/2010,4.795527454009138,0.271
05/25/2010,4.9559221267700195,0.271
05/26/2010,5.01572951456074,0.271
05/26/2010,4.950483798980713,0.271
05/27/2010,5.110878924815363,0.271
05/27/2010,5.102723598480225,0.271
05/28/2010,5.072819111939141,0.271
05/28/2010,5.042914867401123,0.271
06/01/2010,4.958640461558216,0.271
06/01/2010,4.9124250411987305,0.271
06/02/2010,4.917861863289692,0.271
06/02/2010,5.007574081420898,0.271
06/03/2010,5.138064097203387,0.271
06/03/2010,5.09456729888916,0.271
06/04/2010,4.977670332530299,0.271
06/04/2010,4.99941873550415,0.271
06/07/2010,4.993980926931465,0.271
06/07/2010,4.961358070373535,0.271
06/08/2010,4.999418399938558,0.271
06/08/2010,5.021166801452637,0.271
06/09/2010,5.064665342833549,0.271
06/09/2010,5.0157318115234375,0.271
06/10/2010,5.075537778560205,0.271
06/10/2010,5.129909038543701,0.271
06/11/2010,5.007573376142367,0.271
06/11/2010,5.083693027496338,0.271
06/14/2010,5.119034624848282,0.271
06/14/2010,5.097286224365234,0.271
06/15/2010,5.0782557777034105,0.271
06/15/2010,5.108160018920898,0.271
06/16/2010,5.10816113208623,0.271
06/16/2010,5.138064861297607,0.271
06/17/2010,5.216902754829557,0.271
06/17/2010,5.208746910095215,0.271
06/18/2010,5.206028906970458,0.271
06/18/2010,5.246807098388672,0.271
06/21/2010,5.325645590220469,0.271
06/21/2010,5.331082820892334,0.271
06/22/2010,5.366423012856045,0.271
06/22/2010,5.320207595825195,0.271
06/23/2010,5.263116671050249,0.271
06/23/2010,5.265835285186768,0.271
06/24/2010,5.271272255638929,0.271
06/24/2010,5.390888690948486,0.271
06/25/2010,5.428949785163034,0.271
06/25/2010,5.461572647094727,0.271
06/28/2010,5.491475728174326,0.271
06/28/2010,5.529535293579102,0.271
06/29/2010,5.423513821215979,0.271
06/29/2010,5.505070209503174,0.271
06/30/2010,5.7143976904468845,0.271
06/30/2010,5.613811016082764,0.271
07/01/2010,5.640996358574786,0.271
07/01/2010,5.537691593170166,0.271
07/02/2010,5.608373205475989,0.271
07/02/2010,5.7524566650390625,0.271
07/06/2010,5.877510904855941,0.271
07/06/2010,5.831295490264893,0.271
07/07/2010,5.904696439510956,0.271
07/07/2010,5.929163455963135,0.271
07/08/2010,5.907414042846529,0.271
07/08/2010,5.776923656463623,0.271
07/09/2010,5.73886482468848,0.271
07/09/2010,5.828577041625977,0.271
07/12/2010,5.839451570000545,0.271
07/12/2010,5.714398384094238,0.271
07/13/2010,5.8503256090793405,0.271
07/13/2010,5.8258585929870605,0.271
07/14/2010,5.823138899788879,0.271
07/14/2010,5.795953273773193,0.271
07/15/2010,5.760611973648143,0.271
07/15/2010,5.809545993804932,0.271
07/16/2010,5.752457985913277,0.271
07/16/2010,5.689931392669678,0.271
07/19/2010,5.7035234966577155,0.271
07/19/2010,5.665463924407959,0.271
07/20/2010,5.640995449371973,0.271
07/20/2010,5.73070764541626,0.271
07/21/2010,5.70896184992188,0.271
07/21/2010,5.679057598114014,0.271
07/22/2010,5.793234308070898,0.271
07/22/2010,5.809545993804932,0.271
07/23/2010,5.75245740007864,0.271
07/23/2010,5.836732387542725,0.271
07/26/2010,5.817703193984564,0.271
07/26/2010,5.866637229919434,0.271
07/27/2010,5.910134087536572,0.271
07/27/2010,5.994409084320068,0.271
07/28/2010,6.005283545078109,0.271
07/28/2010,5.994409084320068,0.271
07/29/2010,6.0243137114045044,0.271
07/29/2010,5.915571689605713,0.271
07/30/2010,5.899259845936971,0.271
07/30/2010,5.9590678215026855,0.271
08/02/2010,6.027032749905773,0.271
08/02/2010,6.133056163787842,0.271
08/03/2010,6.11402350283846,0.271
08/03/2010,6.157520294189453,0.271
08/04/2010,6.14936606670317,0.271
08/04/2010,6.16295862197876,0.271
08/05/2010,6.097713706843883,0.271
08/05/2010,6.1901445388793945,0.271
08/06/2010,6.171114913926252,0.271
08/06/2010,6.220048427581787,0.271
08/09/2010,6.220047473954579,0.271
08/09/2010,6.203736305236816,0.271
08/10/2010,6.209174373145683,0.271
08/10/2010,6.141210556030273,0.271
08/11/2010,6.111305423356947,0.271
08/11/2010,6.08411979675293,0.271
08/12/2010,5.950911594433366,0.271
08/12/2010,6.029749870300293,0.271
08/13/2010,6.005283499490137,0.271
08/13/2010,6.010720729827881,0.271
08/16/2010,5.94003639032913,0.271
08/16/2010,6.067808151245117,0.271
08/17/2010,6.105868793308768,0.271
08/17/2010,6.130335807800293,0.271
08/18/2010,6.1711148920122385,0.271
08/18/2010,6.228204250335693,0.271
08/19/2010,6.266265005834312,0.271
08/19/2010,6.304325103759766,0.271
08/20/2010,6.268981909957624,0.271
08/20/2010,6.309760093688965,0.271
08/23/2010,6.356356781425967,0.366
08/23/2010,6.235753059387207,0.366
08/24/2010,6.150783796706822,0.366
08/24/2010,6.216567516326904,0.366
08/25/2010,6.249458616602667,0.366
08/25/2010,6.189157009124756,0.366
08/26/2010,6.211085367174505,0.366
08/26/2010,6.043884754180908,0.366
08/27/2010,6.164486932365887,0.366
08/27/2010,6.219306945800781,0.366
08/30/2010,6.233013568488306,0.366
08/30/2010,6.164488792419434,0.366
08/31/2010,6.148041487865224,0.366
08/31/2010,6.0959625244140625,0.366
09/01/2010,6.156266018497174,0.366
09/01/2010,6.1590070724487305,0.366
09/02/2010,6.189157542776953,0.366
09/02/2010,6.139819622039795,0.366
09/03/2010,6.227529705732149,0.366
09/03/2010,6.134335994720459,0.366
09/07/2010,6.131595977262835,0.366
09/07/2010,6.098703861236572,0.366
09/08/2010,6.131596346889871,0.366
09/08/2010,5.9753594398498535,0.366
09/09/2010,6.008251120932073,0.366
09/09/2010,6.030179023742676,0.366
09/10/2010,6.109669997162069,0.366
09/10/2010,6.126115798950195,0.366
09/13/2010,6.18915575320808,0.366
09/13/2010,6.263162612915039,0.366
09/14/2010,6.304278393464219,0.366
09/14/2010,6.331688404083252,0.366
09/15/2010,6.3070200110695955,0.366
09/15/2010,6.3371710777282715,0.366
09/16/2010,6.249458370253613,0.366
09/16/2010,6.241235733032227,0.366
09/17/2010,6.216566210545172,0.366
09/17/2010,6.235753059387207,0.366
09/20/2010,6.249457926665536,0.366
09/20/2010,6.254940032958984,0.366
09/21/2010,6.222049997475015,0.366
09/21/2010,6.301538467407227,0.366
09/22/2010,6.339911019150697,0.366
09/22/2010,6.213825702667236,0.366
