SSSS,SuRo Capital Corp.,
Date,Price,Dividend,Annualized Dividend
08/08/2016,4.081360494597108,0.0,2.76
08/09/2016,3.946965228257838,0.0,2.76
08/10/2016,3.9398919998879154,0.0,2.76
08/11/2016,3.96818546526651,0.0,2.76
08/12/2016,3.932972992420754,0.04,2.8
08/15/2016,3.861723892330354,0.0,2.8
08/16/2016,3.7049749138956556,0.0,2.8
08/17/2016,3.726349175777677,0.0,2.8
08/18/2016,3.690724066259517,0.0,2.8
08/19/2016,3.712099221047477,0.0,2.8
08/22/2016,3.697850015533183,0.0,2.8
08/23/2016,3.6479748383404638,0.0,2.8
08/24/2016,3.6337248579646277,0.0,2.8
08/25/2016,3.526850963240813,0.0,2.8
08/26/2016,3.484101473351294,0.0,2.8
08/29/2016,3.4342266783857376,0.0,2.8
08/30/2016,3.4841013198615416,0.0,2.8
08/31/2016,3.5126007952209646,0.0,2.8
09/01/2016,3.455601692199707,0.0,2.8
09/02/2016,3.4413507247770756,0.0,2.8
09/06/2016,3.3914767830440704,0.0,2.8
09/07/2016,3.3772267909579305,0.0,2.8
09/08/2016,3.38435223932074,0.0,2.8
09/09/2016,3.4556013512643244,0.0,2.8
09/12/2016,3.348727012618179,0.0,2.8
09/13/2016,3.384351968765259,0.0,2.8
09/14/2016,3.384351279606477,0.0,2.8
09/15/2016,3.362976861687008,0.0,2.8
09/16/2016,3.2774776284507716,0.0,2.8
09/19/2016,3.3273522209402144,0.0,2.8
09/20/2016,3.298852009065882,0.0,2.8
09/21/2016,3.3273522419573927,0.0,2.8
09/22/2016,3.4983509042572196,0.0,2.8
09/23/2016,3.4342272323755316,0.0,2.8
09/26/2016,3.5268507878752247,0.0,2.8
09/27/2016,3.526850041477902,0.0,2.8
09/28/2016,3.4271016367378278,0.0,2.8
09/29/2016,3.4627265955667648,0.0,2.8
09/30/2016,3.3487271381888477,0.0,2.8
10/03/2016,3.3701019688788283,0.0,2.8
10/04/2016,3.441351262013871,0.0,2.8
10/05/2016,3.4199773409442726,0.0,2.8
10/06/2016,3.4983512098095657,0.0,2.8
10/07/2016,3.49122640851016,0.0,2.8
10/10/2016,3.5767251977595795,0.0,2.8
10/11/2016,3.4912263094119416,0.0,2.8
10/12/2016,3.3843511803098574,0.0,2.8
10/13/2016,3.448476376056632,0.0,2.8
10/14/2016,3.4199765993738613,0.0,2.8
10/17/2016,3.3914763927459717,0.0,2.8
10/18/2016,3.4057267975571093,0.0,2.8
10/19/2016,3.5054761985035703,0.0,2.8
10/20/2016,3.4342264877152466,0.0,2.8
10/21/2016,3.3914770830218814,0.0,2.8
10/24/2016,3.434226052350657,0.0,2.8
10/25/2016,3.391477019871963,0.0,2.8
10/26/2016,3.3202272585142563,0.0,2.8
10/27/2016,3.3131023323176416,0.0,2.8
10/28/2016,3.2774775276872714,0.0,2.8
10/31/2016,3.284602573706028,0.0,2.8
11/01/2016,3.4271014412982272,0.0,2.8
11/02/2016,3.313101843508467,0.0,2.8
11/03/2016,3.2489772695540218,0.0,2.8
11/04/2016,3.2347277952302043,0.0,2.8
11/07/2016,3.2062283418999833,0.0,2.8
11/08/2016,3.2774771373658234,0.0,2.8
11/09/2016,3.24185258898061,0.0,2.8
11/10/2016,3.270352853272351,0.0,2.8
11/11/2016,3.38435244249402,0.0,2.8
11/14/2016,3.5197257766172836,0.0,2.8
11/15/2016,3.391477354480732,0.0,2.8
11/16/2016,3.491226434707641,0.0,2.8
11/17/2016,3.498350601188823,0.0,2.8
11/18/2016,3.548225529481726,0.0,2.8
11/21/2016,3.5482260538085524,0.0,2.8
11/22/2016,3.576725834180976,0.0,2.8
11/23/2016,3.548226178404638,0.0,2.8
11/25/2016,3.6123503540090818,0.0,2.8
11/28/2016,3.683599292755469,0.0,2.8
11/29/2016,3.6622247923549645,0.0,2.8
11/30/2016,3.5624756398404465,0.0,2.8
12/01/2016,3.476975789429864,0.0,2.8
12/02/2016,3.526850837446162,0.0,2.8
12/05/2016,3.5411012482378688,0.0,2.8
12/06/2016,3.512601073399717,0.0,2.8
12/07/2016,3.5268502409841225,0.0,2.8
12/08/2016,3.469850693292565,0.0,2.8
12/09/2016,3.4912258718555544,0.0,2.8
12/12/2016,3.555350641654728,0.0,2.8
12/13/2016,3.427101563947385,0.0,2.8
12/14/2016,3.512600354061233,0.0,2.8
12/15/2016,3.4698511290832172,0.0,2.8
12/16/2016,3.4556012381469814,0.0,2.8
12/19/2016,3.412851052676267,0.0,2.8
12/20/2016,3.3629762799320875,0.0,2.8
12/21/2016,3.3914768226910907,0.0,2.8
12/22/2016,3.4556012615094542,0.0,2.8
12/23/2016,3.38435244249402,0.0,2.8
12/27/2016,3.5054755631346906,0.0,2.8
12/28/2016,3.5126005140303453,0.0,2.8
12/29/2016,3.519726013181028,0.0,2.8
12/30/2016,3.4769758230416654,0.0,2.8
01/03/2017,3.6266003044076327,0.0,2.8
01/04/2017,3.6479752390284754,0.0,2.8
01/05/2017,3.7548492392528714,0.0,2.8
01/06/2017,3.833223469844435,0.0,2.8
01/09/2017,3.8617234187474176,0.0,0.04
01/10/2017,3.8332238177562274,0.0,0.04
01/11/2017,3.7833493000705727,0.0,0.04
01/12/2017,3.790473982306388,0.0,0.04
01/13/2017,3.854598457875603,0.0,0.04
01/17/2017,3.7904738519744403,0.0,0.04
01/18/2017,3.8118488147211207,0.0,0.04
01/19/2017,3.804723192690509,0.0,0.04
01/20/2017,3.676474021094951,0.0,0.04
01/23/2017,3.7690989930844965,0.0,0.04
01/24/2017,3.7120989063124785,0.0,0.04
01/25/2017,3.776224070764963,0.0,0.04
01/26/2017,3.7477242946624756,0.0,0.04
01/27/2017,3.754849130359896,0.0,0.04
01/30/2017,3.6978497025606987,0.0,0.04
01/31/2017,3.733474694791454,0.0,0.04
02/01/2017,3.7334739177262883,0.0,0.04
02/02/2017,3.847473152210289,0.0,0.04
02/03/2017,3.8047240173337484,0.0,0.04
02/06/2017,3.8403482023806634,0.0,0.04
02/07/2017,3.818973734918693,0.0,0.04
02/08/2017,3.740598831920873,0.0,0.04
02/09/2017,3.7833483370034493,0.0,0.04
02/10/2017,3.776224070764963,0.0,0.04
02/13/2017,3.776223563806395,0.0,0.04
02/14/2017,3.747724446089785,0.0,0.04
02/15/2017,3.783349149498257,0.0,0.04
02/16/2017,3.783349039121133,0.0,0.04
02/17/2017,3.826098572310691,0.0,0.04
02/21/2017,3.8830985385907515,0.0,0.04
02/22/2017,3.918723126851296,0.0,0.04
02/23/2017,3.826098315052027,0.0,0.04
02/24/2017,3.826098375495073,0.0,0.04
02/27/2017,3.797598925945765,0.0,0.04
02/28/2017,3.7690991483950547,0.0,0.04
03/01/2017,3.8474738114548406,0.0,0.04
03/02/2017,3.9828477724135616,0.0,0.04
03/03/2017,3.8617234230041504,0.0,0.04
03/06/2017,3.8474736856623473,0.0,0.04
03/07/2017,3.8759734860807744,0.0,0.04
03/08/2017,3.8403485942519437,0.0,0.04
03/09/2017,3.833224084122126,0.0,0.04
03/10/2017,3.8332242079795678,0.0,0.04
03/13/2017,3.854598131195383,0.0,0.04
03/14/2017,3.8260988170935635,0.0,0.04
03/15/2017,3.783349014427136,0.0,0.04
03/16/2017,3.818973754375883,0.0,0.04
03/17/2017,3.5482256644621715,0.0,0.04
03/20/2017,3.2917270177933515,0.0,0.04
03/21/2017,3.434226598181899,0.0,0.04
03/22/2017,3.370101751367059,0.0,0.04
03/23/2017,3.2988519636407525,0.0,0.04
03/24/2017,3.1563529367949084,0.0,0.04
03/27/2017,3.1706026449564995,0.0,0.04
03/28/2017,3.142102947976145,0.0,0.04
03/29/2017,3.2418533018063074,0.0,0.04
03/30/2017,3.2133527396635504,0.0,0.04
03/31/2017,3.1919777393341064,0.0,0.04
04/03/2017,3.184853014867536,0.0,0.04
04/04/2017,3.2276030458659584,0.0,0.04
04/05/2017,3.213353132034879,0.0,0.04
04/06/2017,3.1991029284768073,0.0,0.04
04/07/2017,3.206228042760132,0.0,0.04
04/10/2017,3.2133527221907983,0.0,0.04
04/11/2017,3.213352898917228,0.0,0.04
04/12/2017,3.256102476283518,0.0,0.04
04/13/2017,3.2418532371520996,0.0,0.04
04/17/2017,3.227602575340246,0.0,0.04
04/18/2017,3.34160223790532,0.0,0.04
04/19/2017,3.377226854517177,0.0,0.04
04/20/2017,3.327352373023282,0.0,0.04
04/21/2017,3.3273525780641626,0.0,0.04
04/24/2017,3.2489771414684947,0.0,0.04
04/25/2017,3.234727820405135,0.0,0.04
04/26/2017,3.220477495765802,0.0,0.04
04/27/2017,3.2133528674343004,0.0,0.04
04/28/2017,3.191978240471903,0.0,0.04
05/01/2017,3.1777277516948033,0.0,0.04
05/02/2017,3.2276030458659584,0.0,0.04
05/03/2017,3.2062280409242265,0.0,0.04
05/04/2017,3.191978153937631,0.0,0.04
05/05/2017,3.2133535209338984,0.0,0.04
05/08/2017,3.2062274824714985,0.0,0.04
05/09/2017,3.2204779535946937,0.0,0.04
05/10/2017,3.2276026266351447,0.0,0.04
05/11/2017,3.163478376292628,0.0,0.04
05/12/2017,3.2204773688038304,0.0,0.04
05/15/2017,3.1991029284768073,0.0,0.04
05/16/2017,3.213353157043457,0.0,0.04
05/17/2017,3.184852752613773,0.0,0.04
05/18/2017,3.1991029284768073,0.0,0.04
05/19/2017,3.2347272551361628,0.0,0.04
05/22/2017,3.2204775132772956,0.0,0.04
05/23/2017,3.184853014867536,0.0,0.04
05/24/2017,3.2062284058437025,0.0,0.04
05/25/2017,3.2276033470000893,0.0,0.04
05/26/2017,3.2347272551361628,0.0,0.04
05/30/2017,3.213352898917228,0.0,0.04
05/31/2017,3.248977709227636,0.0,0.04
06/01/2017,3.2133527221907983,0.0,0.04
06/02/2017,3.2347275605618955,0.0,0.04
06/05/2017,3.263227156448132,0.0,0.04
06/06/2017,3.2204779065186058,0.0,0.04
06/07/2017,3.2276030458659584,0.0,0.04
06/08/2017,3.2204773688038304,0.0,0.04
06/09/2017,3.234727820405135,0.0,0.04
06/12/2017,3.199103290753507,0.0,0.04
06/13/2017,3.213353132034879,0.0,0.04
06/14/2017,3.213352595509709,0.0,0.04
06/15/2017,3.206227531200813,0.0,0.04
06/16/2017,3.206228042760132,0.0,0.04
06/19/2017,3.206228080290847,0.0,0.04
06/20/2017,3.1991026797889335,0.0,0.04
06/21/2017,3.134978683172039,0.0,0.04
06/22/2017,3.0922288894653316,0.0,0.04
06/23/2017,3.077979000839673,0.0,0.04
06/26/2017,3.077979326248169,0.0,0.04
06/27/2017,3.0851039255973234,0.0,0.04
06/28/2017,3.0566043211778116,0.0,0.04
06/29/2017,3.0779791756287143,0.0,0.04
06/30/2017,3.0637291122140136,0.0,0.04
07/03/2017,3.1064783253584674,0.0,0.04
07/05/2017,3.15635301664465,0.0,0.04
07/06/2017,3.070853886654771,0.0,0.04
07/07/2017,3.092228886923965,0.0,0.04
07/10/2017,3.0423542828507357,0.0,0.04
07/11/2017,2.956854820251465,0.0,0.04
07/12/2017,2.963979895076074,0.0,0.04
07/13/2017,2.9711045563944514,0.0,0.04
07/14/2017,2.9426047989950477,0.0,0.04
07/17/2017,2.99960437690385,0.0,0.04
07/18/2017,2.9996043517537867,0.0,0.04
07/19/2017,3.0067290808395204,0.0,0.04
07/20/2017,2.935479727721887,0.0,0.04
07/21/2017,2.885605223468328,0.0,0.04
07/24/2017,2.88560537432793,0.0,0.04
07/25/2017,2.914105090042004,0.0,0.04
07/26/2017,2.9212297737893884,0.0,0.04
07/27/2017,2.885605183058973,0.0,0.04
07/28/2017,2.864230221480387,0.0,0.04
07/31/2017,2.88560504655551,0.0,0.04
08/01/2017,2.8286056955655883,0.0,0.04
08/02/2017,2.814355655128023,0.0,0.04
08/03/2017,2.792980844458546,0.0,0.04
08/04/2017,2.7787309560580082,0.0,0.04
08/07/2017,2.778730783413771,0.0,0.04
08/08/2017,2.7716060302176198,0.0,0.04
08/09/2017,2.8998553418191237,0.0,0.04
08/10/2017,3.156353552103061,0.0,0.04
08/11/2017,3.0637286657117477,0.0,0.04
08/14/2017,3.163477871554093,0.0,0.04
08/15/2017,3.1777278350834717,0.0,0.04
08/16/2017,3.2418523681743734,0.0,0.04
08/17/2017,3.227602713310352,0.0,0.04
08/18/2017,3.156352834870255,0.0,0.0
08/21/2017,3.206228590983993,0.0,0.0
08/22/2017,3.191978515407498,0.0,0.0
08/23/2017,3.1706028961396515,0.0,0.0
08/24/2017,3.248977362760008,0.0,0.0
08/25/2017,3.291727479966472,0.0,0.0
08/28/2017,3.298852506032726,0.0,0.0
08/29/2017,3.248977725039176,0.0,0.0
08/30/2017,3.291727479966472,0.0,0.0
08/31/2017,3.327352728074318,0.0,0.0
09/01/2017,3.448476117542051,0.0,0.0
09/05/2017,3.47697589208834,0.0,0.0
09/06/2017,3.484101682512833,0.0,0.0
09/07/2017,3.5126012545028806,0.0,0.0
09/08/2017,3.4841007388866436,0.0,0.0
09/11/2017,3.6266002008940497,0.0,0.0
09/12/2017,3.5767258998645635,0.0,0.0
09/13/2017,3.690724595205914,0.0,0.0
09/14/2017,3.6337251909919344,0.0,0.0
09/15/2017,3.647974635734488,0.0,0.0
09/18/2017,3.840348243713379,0.0,0.0
09/19/2017,3.8688483465652963,0.0,0.0
09/20/2017,3.861723399072424,0.0,0.0
09/21/2017,3.740599693940851,0.0,0.0
09/22/2017,3.5268506798693573,0.0,0.0
09/25/2017,3.5696005314745167,0.0,0.0
09/26/2017,3.526850376126662,0.0,0.0
09/27/2017,3.555350109525993,0.0,0.0
09/28/2017,3.498351175639702,0.0,0.0
09/29/2017,3.8260989809871795,0.0,0.0
10/02/2017,3.8688484753287016,0.0,0.0
10/03/2017,3.925848458923742,0.0,0.0
10/04/2017,3.9685982269477895,0.0,0.0
10/05/2017,4.01847241115998,0.0,0.0
10/06/2017,4.0968464014924,0.0,0.0
10/09/2017,4.061222125156077,0.0,0.0
10/10/2017,3.918723068221818,0.0,0.0
10/11/2017,4.075471670076757,0.0,0.0
10/12/2017,4.239345244123027,0.0,0.0
10/13/2017,4.232221037391364,0.0,0.0
10/16/2017,4.168096718997612,0.0,0.0
10/17/2017,4.139596290078752,0.0,0.0
10/18/2017,4.160971593612549,0.0,0.0
10/19/2017,4.153846479362594,0.0,0.0
10/20/2017,4.210846037130524,0.0,0.0
10/23/2017,4.025597232477864,0.0,0.0
10/24/2017,4.153846306204318,0.0,0.0
10/25/2017,4.054097082760173,0.0,0.0
10/26/2017,3.8545983943864925,0.0,0.0
10/27/2017,3.989972679753088,0.0,0.0
10/30/2017,3.918722430218334,0.0,0.0
10/31/2017,4.018472482044188,0.0,0.0
11/01/2017,3.9828472903850938,0.0,0.0
11/02/2017,3.9187225705471067,0.0,0.0
11/03/2017,3.9400982608926567,0.0,0.0
11/06/2017,3.8973480597514425,0.0,0.0
11/07/2017,4.025597359189443,0.0,0.0
11/08/2017,4.246470798194741,0.0,0.0
11/09/2017,4.453094800313314,0.0,0.0
11/10/2017,4.2749707798616505,0.0,0.0
11/13/2017,4.631218393530322,0.0,0.0
11/14/2017,4.51009421512909,0.0,0.0
11/15/2017,4.467344152908519,0.0,0.0
11/16/2017,4.424595122465147,0.0,0.0
11/17/2017,4.559968215817351,0.0,0.0
11/20/2017,4.488719033170013,0.0,0.0
11/21/2017,4.581343046992481,0.0,0.0
11/22/2017,4.595593664059722,0.0,0.0
11/24/2017,4.702467355501163,0.0,0.0
11/27/2017,4.716717896092084,0.0,0.0
11/28/2017,4.666842806139682,0.0,0.0
11/29/2017,4.730967351937425,0.0,0.0
11/30/2017,4.631217815837977,0.0,0.0
12/01/2017,4.52434375029328,0.0,0.0
12/04/2017,4.488719289648604,0.0,0.0
12/05/2017,4.4958439290240335,0.0,0.0
12/06/2017,4.396094574063249,0.0,0.0
12/07/2017,4.274970871552754,0.0,0.0
12/08/2017,4.4887195508510755,0.0,0.0
12/11/2017,4.381844686454621,0.0,0.0
12/12/2017,4.289220327979521,0.0,0.0
12/13/2017,4.246471014602891,0.0,0.0
12/14/2017,4.182346215067297,0.0,0.0
12/15/2017,4.12534657031307,0.0,0.0
12/18/2017,4.089721272122915,0.0,0.0
12/19/2017,3.9187228408206884,0.0,0.0
12/20/2017,3.797598364007504,0.0,0.0
12/21/2017,3.9685977771064938,0.0,0.0
12/22/2017,3.9685983349986436,0.0,0.0
12/26/2017,3.847473574612911,0.0,0.0
12/27/2017,3.9044726990995513,0.0,0.0
12/28/2017,3.7334742363337057,0.0,0.0
12/29/2017,3.8830981254577637,0.0,0.0
01/02/2018,3.975722551345825,0.0,0.0
01/03/2018,3.99709770068819,0.0,0.0
01/04/2018,4.609843216522812,0.0,0.0
01/05/2018,4.852091312408447,0.0,0.0
01/08/2018,4.802216758233667,0.0,0.0
01/09/2018,4.994590668208046,0.0,0.0
01/10/2018,4.94471619019837,0.0,0.0
01/11/2018,4.973215132283413,0.0,0.0
01/12/2018,5.422088051835403,0.0,0.0
01/16/2018,5.6999603472255975,0.0,0.0
01/17/2018,5.60021179359894,0.0,0.0
01/18/2018,5.5503371009623805,0.0,0.0
01/19/2018,5.585961771130829,0.0,0.0
01/22/2018,5.628711571500683,0.0,0.0
01/23/2018,5.4862111488603915,0.0,0.0
01/24/2018,5.101464879855721,0.0,0.0
01/25/2018,5.194089548980264,0.0,0.0
01/26/2018,5.087214770297374,0.0,0.0
01/29/2018,4.9162156834862625,0.0,0.0
01/30/2018,4.937590776487675,0.0,0.0
01/31/2018,4.980340571323335,0.0,0.0
02/01/2018,4.844966927645067,0.0,0.0
02/02/2018,4.844967062714991,0.0,0.0
02/05/2018,4.695342581526516,0.0,0.0
02/06/2018,4.602718728118986,0.0,0.0
02/07/2018,4.873467005466743,0.0,0.0
02/08/2018,4.930466220169082,0.0,0.0
02/09/2018,4.880591257116198,0.0,0.0
02/12/2018,4.809342295873267,0.0,0.0
02/13/2018,4.866341927924892,0.0,0.0
02/14/2018,4.951841352154876,0.0,0.0
02/15/2018,5.008841164927587,0.0,0.0
02/16/2018,4.916216243537325,0.0,0.0
02/20/2018,4.844966927645067,0.0,0.0
02/21/2018,4.859216643445518,0.0,0.0
02/22/2018,4.894840810582383,0.0,0.0
02/23/2018,4.9874656905647194,0.0,0.0
02/26/2018,5.521837330591789,0.0,0.0
02/27/2018,5.258213567781103,0.0,0.0
02/28/2018,5.486212005903385,0.0,0.0
03/01/2018,5.842459809183113,0.0,0.0
03/02/2018,5.6999603173488715,0.0,0.0
03/05/2018,5.6999607590390955,0.0,0.0
03/06/2018,5.9422084697446795,0.0,0.0
03/07/2018,6.034833609497291,0.0,0.0
03/08/2018,6.369706673599755,0.0,0.0
03/09/2018,6.6048296775809625,0.0,0.0
03/12/2018,6.405330971236939,0.0,0.0
03/13/2018,6.4267056287495885,0.0,0.0
03/14/2018,6.41245643848817,0.0,0.0
03/15/2018,6.291331688683465,0.0,0.0
03/16/2018,6.255707695124955,0.0,0.0
03/19/2018,6.205832570138966,0.0,0.0
03/20/2018,6.248581913984673,0.0,0.0
03/21/2018,6.227206184963981,0.0,0.0
03/22/2018,6.49795501866449,0.0,0.0
03/23/2018,6.127458641680155,0.0,0.0
03/26/2018,5.764085406375246,0.0,0.0
03/27/2018,5.450587963237638,0.0,0.0
03/28/2018,5.407837951659409,0.0,0.0
03/29/2018,5.386463252951135,0.0,0.0
04/02/2018,5.5218371941844095,0.0,0.0
04/03/2018,5.201214653745413,0.0,0.0
04/04/2018,5.186964802575622,0.0,0.0
04/05/2018,5.322338146434093,0.0,0.0
04/06/2018,5.201214568543901,0.0,0.0
04/09/2018,5.293838503917899,0.0,0.0
04/10/2018,5.372212795245797,0.0,0.0
04/11/2018,5.300964232696513,0.0,0.0
04/12/2018,5.258214211031033,0.0,0.0
04/13/2018,5.343713903152431,0.0,0.0
04/16/2018,5.258213994342364,0.0,0.0
04/17/2018,5.208339041317216,0.0,0.0
04/18/2018,5.201214217789189,0.0,0.0
04/19/2018,5.06584054554821,0.0,0.0
04/20/2018,5.044465542240572,0.0,0.0
04/23/2018,5.129965056344246,0.0,0.0
04/24/2018,5.008840818014525,0.0,0.0
04/25/2018,4.844966073229867,0.0,0.0
04/26/2018,4.9090913939556655,0.0,0.0
04/27/2018,4.773716930907233,0.0,0.0
04/30/2018,4.837841899033241,0.0,0.0
05/01/2018,4.809341821034773,0.0,0.0
05/02/2018,4.787966819009423,0.0,0.0
05/03/2018,4.809341816669915,0.0,0.0
05/04/2018,4.759467388858981,0.0,0.0
05/07/2018,4.809341649625515,0.0,0.0
05/08/2018,4.85209182870843,0.0,0.0
05/09/2018,4.702467745543174,0.0,0.0
05/10/2018,4.75234205897819,0.0,0.0
05/11/2018,4.809341910901791,0.0,0.0
05/14/2018,4.873466918919788,0.0,0.0
05/15/2018,5.080090395846647,0.0,0.0
05/16/2018,5.001715974118431,0.0,0.0
05/17/2018,4.809341827608777,0.0,0.0
05/18/2018,5.030215097247462,0.0,0.0
05/21/2018,5.12996514668914,0.0,0.0
05/22/2018,5.015965939918428,0.0,0.0
05/23/2018,4.951840754771548,0.0,0.0
05/24/2018,4.966090547710117,0.0,0.0
05/25/2018,4.887716419909023,0.0,0.0
05/29/2018,4.8805913527441005,0.0,0.0
05/30/2018,4.852091082956747,0.0,0.0
05/31/2018,4.745217064714584,0.0,0.0
06/01/2018,4.830717174294529,0.0,0.0
06/04/2018,4.816467111180619,0.0,0.0
06/05/2018,4.830716997277815,0.0,0.0
06/06/2018,4.795091928580658,0.0,0.0
06/07/2018,4.7950921058654785,0.0,0.0
06/08/2018,4.795092232059863,0.0,0.0
06/11/2018,4.809341910901791,0.0,0.0
06/12/2018,4.852092053652086,0.0,0.0
06/13/2018,4.844967189518142,0.0,0.0
06/14/2018,4.894841116077143,0.0,0.0
06/15/2018,4.9518407975335315,0.0,0.0
06/18/2018,5.00171570352656,0.0,0.0
06/19/2018,5.129964953453391,0.0,0.0
06/20/2018,5.315213502304025,0.0,0.0
06/21/2018,5.101464496948016,0.0,0.0
06/22/2018,5.194089638535554,0.0,0.0
06/25/2018,5.051590304446245,0.0,0.0
06/26/2018,4.88059139251709,0.0,0.0
06/27/2018,4.866341464375639,0.0,0.0
06/28/2018,4.866341853909736,0.0,0.0
06/29/2018,4.866342241172499,0.0,0.0
07/02/2018,4.8520916155479155,0.0,0.0
07/03/2018,4.8805913059210795,0.0,0.0
07/05/2018,4.894842022458742,0.0,0.0
07/06/2018,4.866340910006268,0.0,0.0
07/09/2018,4.987466160466723,0.0,0.0
07/10/2018,4.951840230477031,0.0,0.0
07/11/2018,4.987465858459473,0.0,0.0
07/12/2018,5.001715003957026,0.0,0.0
07/13/2018,4.958965692239957,0.0,0.0
07/16/2018,5.008841251790948,0.0,0.0
07/17/2018,4.973215969596497,0.0,0.0
07/18/2018,4.966091154668973,0.0,0.0
07/19/2018,5.008841251790948,0.0,0.0
07/20/2018,4.987465467733188,0.0,0.0
07/23/2018,4.9732162707408705,0.0,0.0
07/24/2018,4.966090466241203,0.0,0.0
07/25/2018,4.966090723424615,0.0,0.0
07/26/2018,4.901966226374588,0.0,0.0
07/27/2018,4.9660909415933014,0.0,0.0
07/30/2018,4.916216499578248,0.0,0.0
07/31/2018,4.9090912591990294,0.0,0.0
08/01/2018,4.901966308140776,0.0,0.0
08/02/2018,4.880591606929648,0.0,0.0
08/03/2018,4.880591520464591,0.0,0.0
08/06/2018,4.916216412482057,0.0,0.0
08/07/2018,4.923340584812584,0.0,0.0
08/08/2018,4.95184096642996,0.0,0.0
08/09/2018,5.023090665414213,0.0,0.0
08/10/2018,5.051590656725395,0.0,0.0
08/13/2018,5.122840054687434,0.0,0.0
08/14/2018,5.158464608402175,0.0,0.0
08/15/2018,5.236838589447733,0.0,0.0
08/16/2018,5.065840116459091,0.0,0.0
08/17/2018,5.17271452935526,0.0,0.0
08/20/2018,5.137089259980659,0.0,0.0
08/21/2018,5.186964195092119,0.0,0.0
08/22/2018,5.044465666094721,0.0,0.0
08/23/2018,5.151339663008872,0.0,0.0
08/24/2018,5.051590743823753,0.0,0.0
08/27/2018,5.0658401599211205,0.0,0.0
08/28/2018,5.229714392745823,0.0,0.0
08/29/2018,5.151339831996926,0.0,0.0
08/30/2018,5.129965128753548,0.0,0.0
08/31/2018,5.1584646075441265,0.0,0.0
09/04/2018,5.179839087455819,0.0,0.0
09/05/2018,5.0943397555963035,0.0,0.0
09/06/2018,5.058715217096213,0.0,0.0
09/07/2018,5.030215050553113,0.0,0.0
09/10/2018,5.023090444196167,0.0,0.0
09/11/2018,5.037340244718404,0.0,0.0
09/12/2018,4.987465117211898,0.0,0.0
09/13/2018,4.937591075897217,0.0,0.0
09/14/2018,4.937590690747972,0.0,0.0
09/17/2018,4.966090552475796,0.0,0.0
09/18/2018,4.966091156005859,0.0,0.0
09/19/2018,4.966090117222158,0.0,0.0
09/20/2018,4.987465685379635,0.0,0.0
09/21/2018,4.837841641225822,0.0,0.0
09/24/2018,4.8948409751913795,0.0,0.0
09/25/2018,4.852091702142445,0.0,0.0
09/26/2018,4.837841939597821,0.0,0.0
09/27/2018,4.909091082384585,0.0,0.0
09/28/2018,4.880591606929648,0.0,0.0
10/01/2018,4.92334088376896,0.0,0.0
10/02/2018,4.909091082384585,0.0,0.0
10/03/2018,4.887716506631453,0.0,0.0
10/04/2018,4.87346666567485,0.0,0.0
10/05/2018,4.81646728515625,0.0,0.0
10/08/2018,4.81646728515625,0.0,0.0
10/09/2018,4.809341821034773,0.0,0.0
10/10/2018,4.837841505248771,0.0,0.0
10/11/2018,4.6240928033153095,0.0,0.0
10/12/2018,4.738092203449877,0.0,0.0
10/15/2018,4.6810929523996885,0.0,0.0
10/16/2018,4.695342758908295,0.0,0.0
10/17/2018,4.880590901575459,0.0,0.0
10/18/2018,4.7095925201451845,0.0,0.0
10/19/2018,4.8449672619039195,0.0,0.0
10/22/2018,5.023091141763922,0.0,0.0
10/23/2018,4.987465387996721,0.0,0.0
10/24/2018,5.051590526506618,0.0,0.0
10/25/2018,4.930466303007571,0.0,0.0
10/26/2018,4.9874658150340965,0.0,0.0
10/29/2018,4.887716730847642,0.0,0.0
10/30/2018,4.82359192672902,0.0,0.0
10/31/2018,4.958965822758358,0.0,0.0
11/01/2018,5.023090704420164,0.0,0.0
11/02/2018,5.108590172443545,0.0,0.0
11/05/2018,4.944716191870547,0.0,0.0
11/06/2018,5.015965812560183,0.0,0.0
11/07/2018,5.0444646641924065,0.0,0.0
11/08/2018,4.987465852811725,0.0,0.0
11/09/2018,5.094340275640558,0.0,0.0
11/12/2018,5.0729644376826615,0.0,0.0
11/13/2018,5.015966026905347,0.0,0.0
11/14/2018,5.001715437533145,0.0,0.0
11/15/2018,4.859215959455787,0.0,0.0
11/16/2018,4.880591087597069,0.0,0.0
11/19/2018,4.8805916164064245,0.0,0.0
11/20/2018,4.773717057651057,0.0,0.0
11/21/2018,4.666843452133466,0.0,0.0
11/23/2018,4.702467831609164,0.0,0.0
11/26/2018,4.759467170526026,0.0,0.0
11/27/2018,4.880592016597266,0.0,0.0
11/28/2018,4.70246753204231,0.0,0.0
11/29/2018,4.70959285985293,0.0,0.0
11/30/2018,4.752342264312888,0.0,0.0
12/03/2018,4.773716973184259,0.0,0.0
12/04/2018,4.738092244606767,0.0,0.0
12/06/2018,4.773716578819537,0.0,0.0
12/07/2018,4.723842570506229,0.0,0.0
12/10/2018,4.5457191470677385,0.0,0.0
12/11/2018,4.474469061339087,0.0,0.0
12/12/2018,4.595593191293148,0.0,0.0
12/13/2018,4.481594175533717,0.0,0.0
12/14/2018,4.488719501934743,0.0,0.0
12/17/2018,4.453093886576331,0.0,0.0
12/18/2018,4.225095662659867,0.0,0.0
12/19/2018,4.239346114000607,0.0,0.0
12/20/2018,4.253595726298146,0.0,0.0
