AMZN,"Amazon.com, Inc.",
Date,Price,Dividend,Annualized Dividend
01/12/2016,625.25,0.0,0.0
01/13/2016,620.8800048828125,0.0,0.0
01/14/2016,580.25,0.0,0.0
01/15/2016,572.239990234375,0.0,0.0
01/19/2016,577.0900268554688,0.0,0.0
01/20/2016,564.3599853515625,0.0,0.0
01/21/2016,573.5800170898438,0.0,0.0
01/22/2016,588.72998046875,0.0,0.0
01/25/2016,597.989990234375,0.0,0.0
01/26/2016,603.4500122070312,0.0,0.0
01/27/2016,601.989990234375,0.0,0.0
01/28/2016,608.3699951171875,0.0,0.0
01/29/2016,571.97998046875,0.0,0.0
02/01/2016,578.1500244140625,0.0,0.0
02/02/2016,570.0,0.0,0.0
02/03/2016,553.5,0.0,0.0
02/04/2016,525.0,0.0,0.0
02/05/2016,529.280029296875,0.0,0.0
02/08/2016,486.4700012207031,0.0,0.0
02/09/2016,478.010009765625,0.0,0.0
02/10/2016,491.760009765625,0.0,0.0
02/11/2016,491.1700134277344,0.0,0.0
02/12/2016,510.70001220703125,0.0,0.0
02/16/2016,519.47998046875,0.0,0.0
02/17/2016,528.739990234375,0.0,0.0
02/18/2016,541.1900024414062,0.0,0.0
02/19/2016,520.7100219726562,0.0,0.0
02/22/2016,542.2000122070312,0.0,0.0
02/23/2016,555.5499877929688,0.0,0.0
02/24/2016,545.75,0.0,0.0
02/25/2016,555.52001953125,0.0,0.0
02/26/2016,560.1199951171875,0.0,0.0
02/29/2016,554.0,0.0,0.0
03/01/2016,556.2899780273438,0.0,0.0
03/02/2016,581.75,0.0,0.0
03/03/2016,577.9600219726562,0.0,0.0
03/04/2016,581.0700073242188,0.0,0.0
03/07/2016,573.5399780273438,0.0,0.0
03/08/2016,557.8699951171875,0.0,0.0
03/09/2016,559.5599975585938,0.0,0.0
03/10/2016,566.739990234375,0.0,0.0
03/11/2016,566.9500122070312,0.0,0.0
03/14/2016,567.0,0.0,0.0
03/15/2016,571.0,0.0,0.0
03/16/2016,576.6400146484375,0.0,0.0
03/17/2016,569.510009765625,0.0,0.0
03/18/2016,560.9400024414062,0.0,0.0
03/21/2016,548.9099731445312,0.0,0.0
03/22/2016,545.1099853515625,0.0,0.0
03/23/2016,561.0,0.0,0.0
03/24/2016,567.1099853515625,0.0,0.0
03/28/2016,584.4000244140625,0.0,0.0
03/29/2016,580.1500244140625,0.0,0.0
03/30/2016,596.7100219726562,0.0,0.0
03/31/2016,599.280029296875,0.0,0.0
04/01/2016,590.489990234375,0.0,0.0
04/04/2016,599.0,0.0,0.0
04/05/2016,590.77001953125,0.0,0.0
04/06/2016,587.52001953125,0.0,0.0
04/07/2016,598.760009765625,0.0,0.0
04/08/2016,594.3200073242188,0.0,0.0
04/11/2016,596.1400146484375,0.0,0.0
04/12/2016,598.4000244140625,0.0,0.0
04/13/2016,607.6799926757812,0.0,0.0
04/14/2016,615.0700073242188,0.0,0.0
04/15/2016,621.9199829101562,0.0,0.0
04/18/2016,625.3499755859375,0.0,0.0
04/19/2016,637.1400146484375,0.0,0.0
04/20/2016,630.0,0.0,0.0
04/21/2016,631.0,0.0,0.0
04/22/2016,624.469970703125,0.0,0.0
04/25/2016,616.6099853515625,0.0,0.0
04/26/2016,626.1699829101562,0.0,0.0
04/27/2016,611.7999877929688,0.0,0.0
04/28/2016,615.5399780273438,0.0,0.0
04/29/2016,666.0,0.0,0.0
05/02/2016,663.9199829101562,0.0,0.0
05/03/2016,677.3599853515625,0.0,0.0
05/04/2016,662.5900268554688,0.0,0.0
05/05/2016,673.3099975585938,0.0,0.0
05/06/2016,656.0499877929688,0.0,0.0
05/09/2016,673.9500122070312,0.0,0.0
05/10/2016,694.0,0.0,0.0
05/11/2016,705.7899780273438,0.0,0.0
05/12/2016,717.3800048828125,0.0,0.0
05/13/2016,714.6400146484375,0.0,0.0
05/16/2016,710.1300048828125,0.0,0.0
05/17/2016,709.9000244140625,0.0,0.0
05/18/2016,689.5599975585938,0.0,0.0
05/19/2016,691.8800048828125,0.0,0.0
05/20/2016,701.0499877929688,0.0,0.0
05/23/2016,704.25,0.0,0.0
05/24/2016,698.010009765625,0.0,0.0
05/25/2016,708.0,0.0,0.0
05/26/2016,708.3300170898438,0.0,0.0
05/27/2016,715.0,0.0,0.0
05/31/2016,712.3300170898438,0.0,0.0
06/01/2016,720.9000244140625,0.0,0.0
06/02/2016,720.969970703125,0.0,0.0
06/03/2016,726.739990234375,0.0,0.0
06/06/2016,726.5,0.0,0.0
06/07/2016,729.8900146484375,0.0,0.0
06/08/2016,726.4000244140625,0.0,0.0
06/09/2016,723.0999755859375,0.0,0.0
06/10/2016,722.3499755859375,0.0,0.0
06/13/2016,714.010009765625,0.0,0.0
06/14/2016,712.3300170898438,0.0,0.0
06/15/2016,722.0,0.0,0.0
06/16/2016,712.0499877929688,0.0,0.0
06/17/2016,718.1900024414062,0.0,0.0
06/20/2016,713.5,0.0,0.0
06/21/2016,715.719970703125,0.0,0.0
06/22/2016,716.5800170898438,0.0,0.0
06/23/2016,715.5,0.0,0.0
06/24/2016,693.0,0.0,0.0
06/27/2016,692.010009765625,0.0,0.0
06/28/2016,700.0,0.0,0.0
06/29/2016,715.75,0.0,0.0
06/30/2016,717.2000122070312,0.0,0.0
07/01/2016,717.3200073242188,0.0,0.0
07/05/2016,722.7999877929688,0.0,0.0
07/06/2016,725.7100219726562,0.0,0.0
07/07/2016,739.3300170898438,0.0,0.0
07/08/2016,740.1400146484375,0.0,0.0
07/11/2016,750.0,0.0,0.0
07/12/2016,756.8599853515625,0.0,0.0
07/13/2016,746.760009765625,0.0,0.0
07/14/2016,748.8599853515625,0.0,0.0
07/15/2016,746.5499877929688,0.0,0.0
07/18/2016,735.489990234375,0.0,0.0
07/19/2016,732.5,0.0,0.0
07/20/2016,744.0,0.0,0.0
07/21/2016,747.5,0.0,0.0
07/22/2016,747.7899780273438,0.0,0.0
07/25/2016,746.5499877929688,0.0,0.0
07/26/2016,742.7100219726562,0.0,0.0
07/27/2016,737.969970703125,0.0,0.0
07/28/2016,745.97998046875,0.0,0.0
07/29/2016,765.0,0.0,0.0
08/01/2016,759.8699951171875,0.0,0.0
08/02/2016,763.8099975585938,0.0,0.0
08/03/2016,757.0599975585938,0.0,0.0
08/04/2016,753.7000122070312,0.0,0.0
08/05/2016,764.8099975585938,0.0,0.0
08/08/2016,766.8099975585938,0.0,0.0
08/09/2016,767.3900146484375,0.0,0.0
08/10/2016,769.7999877929688,0.0,0.0
08/11/2016,769.9400024414062,0.0,0.0
08/12/2016,768.4600219726562,0.0,0.0
08/15/2016,771.9000244140625,0.0,0.0
08/16/2016,768.6199951171875,0.0,0.0
08/17/2016,764.4099731445312,0.0,0.0
08/18/2016,764.0,0.0,0.0
08/19/2016,761.9000244140625,0.0,0.0
08/22/2016,757.5,0.0,0.0
08/23/2016,763.3099975585938,0.0,0.0
08/24/2016,763.0,0.0,0.0
08/25/2016,756.0,0.0,0.0
08/26/2016,760.0499877929688,0.0,0.0
08/29/2016,768.719970703125,0.0,0.0
08/30/2016,771.0499877929688,0.0,0.0
08/31/2016,766.5999755859375,0.0,0.0
09/01/2016,770.9000244140625,0.0,0.0
09/02/2016,774.1099853515625,0.0,0.0
09/06/2016,774.0399780273438,0.0,0.0
09/07/2016,789.530029296875,0.0,0.0
09/08/2016,783.8900146484375,0.0,0.0
09/09/2016,779.3599853515625,0.0,0.0
09/12/2016,757.3499755859375,0.0,0.0
09/13/2016,768.77001953125,0.0,0.0
09/14/2016,762.2000122070312,0.0,0.0
09/15/2016,762.0,0.0,0.0
09/16/2016,773.280029296875,0.0,0.0
09/19/2016,779.969970703125,0.0,0.0
09/20/2016,776.0,0.0,0.0
09/21/2016,783.25,0.0,0.0
09/22/2016,794.27001953125,0.0,0.0
09/23/2016,803.1300048828125,0.0,0.0
09/26/2016,801.7999877929688,0.0,0.0
09/27/2016,801.8499755859375,0.0,0.0
09/28/2016,818.0,0.0,0.0
09/29/2016,828.260009765625,0.0,0.0
09/30/2016,832.6099853515625,0.0,0.0
10/03/2016,836.0,0.0,0.0
10/04/2016,840.9099731445312,0.0,0.0
10/05/2016,838.0,0.0,0.0
10/06/2016,843.7000122070312,0.0,0.0
10/07/2016,845.7899780273438,0.0,0.0
10/10/2016,843.25,0.0,0.0
10/11/2016,841.02001953125,0.0,0.0
10/12/2016,834.0,0.0,0.0
10/13/2016,829.0,0.0,0.0
10/14/2016,835.0800170898438,0.0,0.0
10/17/2016,821.5,0.0,0.0
10/18/2016,822.1099853515625,0.0,0.0
10/19/2016,820.4000244140625,0.0,0.0
10/20/2016,813.989990234375,0.0,0.0
10/21/2016,809.3599853515625,0.0,0.0
10/24/2016,824.9500122070312,0.0,0.0
10/25/2016,839.2999877929688,0.0,0.0
10/26/2016,832.760009765625,0.0,0.0
10/27/2016,831.239990234375,0.0,0.0
10/28/2016,782.0,0.0,0.0
10/31/2016,781.030029296875,0.0,0.0
11/01/2016,799.0,0.0,0.0
11/02/2016,783.9299926757812,0.0,0.0
11/03/2016,765.0499877929688,0.0,0.0
11/04/2016,762.7899780273438,0.0,0.0
11/07/2016,771.6400146484375,0.0,0.0
11/08/2016,784.969970703125,0.0,0.0
11/09/2016,764.0,0.0,0.0
11/10/2016,778.8099975585938,0.0,0.0
11/11/2016,735.72998046875,0.0,0.0
11/14/2016,745.510009765625,0.0,0.0
11/15/2016,730.0,0.0,0.0
11/16/2016,739.8800048828125,0.0,0.0
11/17/2016,749.3200073242188,0.0,0.0
11/18/2016,761.0,0.0,0.0
11/21/2016,766.0,0.0,0.0
11/22/2016,788.1699829101562,0.0,0.0
11/23/2016,781.72998046875,0.0,0.0
11/25/2016,786.5,0.0,0.0
11/28/2016,776.989990234375,0.0,0.0
11/29/2016,768.0,0.0,0.0
11/30/2016,762.0,0.0,0.0
12/01/2016,752.4099731445312,0.0,0.0
12/02/2016,743.4000244140625,0.0,0.0
12/05/2016,745.0,0.0,0.0
12/06/2016,763.989990234375,0.0,0.0
12/07/2016,764.5499877929688,0.0,0.0
12/08/2016,771.8699951171875,0.0,0.0
12/09/2016,770.0,0.0,0.0
12/12/2016,766.4000244140625,0.0,0.0
12/13/2016,764.9600219726562,0.0,0.0
12/14/2016,778.25,0.0,0.0
12/15/2016,766.280029296875,0.0,0.0
12/16/2016,765.0,0.0,0.0
12/19/2016,758.8900146484375,0.0,0.0
12/20/2016,768.6500244140625,0.0,0.0
12/21/2016,770.0,0.0,0.0
12/22/2016,768.1199951171875,0.0,0.0
12/23/2016,764.5499877929688,0.0,0.0
12/27/2016,763.4000244140625,0.0,0.0
12/28/2016,776.25,0.0,0.0
12/29/2016,772.4000244140625,0.0,0.0
12/30/2016,766.469970703125,0.0,0.0
01/03/2017,757.9199829101562,0.0,0.0
01/04/2017,758.3900146484375,0.0,0.0
01/05/2017,761.5499877929688,0.0,0.0
01/06/2017,782.3599853515625,0.0,0.0
01/09/2017,798.0,0.0,0.0
01/10/2017,796.5999755859375,0.0,0.0
01/11/2017,793.6599731445312,0.0,0.0
01/12/2017,800.3099975585938,0.0,0.0
01/13/2017,814.3200073242188,0.0,0.0
01/17/2017,815.7000122070312,0.0,0.0
01/18/2017,809.5,0.0,0.0
01/19/2017,810.0,0.0,0.0
01/20/2017,815.280029296875,0.0,0.0
01/23/2017,806.7999877929688,0.0,0.0
01/24/2017,822.0,0.0,0.0
01/25/2017,825.7899780273438,0.0,0.0
01/26/2017,835.530029296875,0.0,0.0
01/27/2017,839.0,0.0,0.0
01/30/2017,833.0,0.0,0.0
01/31/2017,823.75,0.0,0.0
02/01/2017,829.2100219726562,0.0,0.0
02/02/2017,836.5900268554688,0.0,0.0
02/03/2017,806.719970703125,0.0,0.0
02/06/2017,809.7999877929688,0.0,0.0
02/07/2017,809.3099975585938,0.0,0.0
02/08/2017,812.6900024414062,0.0,0.0
02/09/2017,821.5999755859375,0.0,0.0
02/10/2017,823.8200073242188,0.0,0.0
02/13/2017,831.6199951171875,0.0,0.0
02/14/2017,837.0,0.0,0.0
02/15/2017,834.0,0.0,0.0
02/16/2017,841.8400268554688,0.0,0.0
02/17/2017,842.0,0.0,0.0
02/21/2017,848.8400268554688,0.0,0.0
02/22/2017,856.9500122070312,0.0,0.0
02/23/2017,857.5700073242188,0.0,0.0
02/24/2017,844.6900024414062,0.0,0.0
02/27/2017,842.3800048828125,0.0,0.0
02/28/2017,851.4500122070312,0.0,0.0
03/01/2017,853.0499877929688,0.0,0.0
03/02/2017,853.0800170898438,0.0,0.0
03/03/2017,847.2000122070312,0.0,0.0
03/06/2017,845.22998046875,0.0,0.0
03/07/2017,845.47998046875,0.0,0.0
03/08/2017,848.0,0.0,0.0
03/09/2017,851.0,0.0,0.0
03/10/2017,857.0,0.0,0.0
03/13/2017,851.77001953125,0.0,0.0
03/14/2017,853.5499877929688,0.0,0.0
03/15/2017,854.3300170898438,0.0,0.0
03/16/2017,855.2999877929688,0.0,0.0
03/17/2017,853.489990234375,0.0,0.0
03/20/2017,851.510009765625,0.0,0.0
03/21/2017,858.8400268554688,0.0,0.0
03/22/2017,840.4299926757812,0.0,0.0
03/23/2017,848.2000122070312,0.0,0.0
03/24/2017,851.6799926757812,0.0,0.0
03/27/2017,838.0700073242188,0.0,0.0
03/28/2017,851.75,0.0,0.0
03/29/2017,859.0499877929688,0.0,0.0
03/30/2017,874.9500122070312,0.0,0.0
03/31/2017,877.0,0.0,0.0
04/03/2017,888.0,0.0,0.0
04/04/2017,891.5,0.0,0.0
04/05/2017,910.8200073242188,0.0,0.0
04/06/2017,913.7999877929688,0.0,0.0
04/07/2017,899.6500244140625,0.0,0.0
04/10/2017,899.6300048828125,0.0,0.0
04/11/2017,907.0399780273438,0.0,0.0
04/12/2017,903.0900268554688,0.0,0.0
04/13/2017,891.4500122070312,0.0,0.0
04/17/2017,887.5,0.0,0.0
04/18/2017,900.989990234375,0.0,0.0
04/19/2017,907.8400268554688,0.0,0.0
04/20/2017,899.7000122070312,0.0,0.0
04/21/2017,902.6699829101562,0.0,0.0
04/24/2017,908.6799926757812,0.0,0.0
04/25/2017,907.0399780273438,0.0,0.0
04/26/2017,910.2999877929688,0.0,0.0
04/27/2017,914.3900146484375,0.0,0.0
04/28/2017,948.8300170898438,0.0,0.0
05/01/2017,927.7999877929688,0.0,0.0
05/02/2017,946.6500244140625,0.0,0.0
05/03/2017,946.0,0.0,0.0
05/04/2017,944.75,0.0,0.0
05/05/2017,940.52001953125,0.0,0.0
05/08/2017,940.9500122070312,0.0,0.0
05/09/2017,952.7999877929688,0.0,0.0
05/10/2017,953.5,0.0,0.0
05/11/2017,945.1099853515625,0.0,0.0
05/12/2017,954.5,0.0,0.0
05/15/2017,958.72998046875,0.0,0.0
05/16/2017,961.0,0.0,0.0
05/17/2017,954.7000122070312,0.0,0.0
05/18/2017,944.7999877929688,0.0,0.0
05/19/2017,962.8400268554688,0.0,0.0
05/22/2017,964.0,0.0,0.0
05/23/2017,975.02001953125,0.0,0.0
05/24/2017,976.0,0.0,0.0
05/25/2017,984.8499755859375,0.0,0.0
05/26/2017,995.0,0.0,0.0
05/30/2017,996.510009765625,0.0,0.0
05/31/2017,1000.0,0.0,0.0
06/01/2017,998.5900268554688,0.0,0.0
06/02/2017,998.989990234375,0.0,0.0
06/05/2017,1007.22998046875,0.0,0.0
06/06/2017,1012.0,0.0,0.0
06/07/2017,1005.9500122070312,0.0,0.0
06/08/2017,1012.0599975585938,0.0,0.0
06/09/2017,1012.5,0.0,0.0
06/12/2017,967.0,0.0,0.0
06/13/2017,977.989990234375,0.0,0.0
06/14/2017,988.5900268554688,0.0,0.0
06/15/2017,958.7000122070312,0.0,0.0
06/16/2017,996.0,0.0,0.0
06/19/2017,1017.0,0.0,0.0
06/20/2017,998.0,0.0,0.0
06/21/2017,998.7000122070312,0.0,0.0
06/22/2017,1002.22998046875,0.0,0.0
06/23/2017,1002.5399780273438,0.0,0.0
06/26/2017,1008.5,0.0,0.0
06/27/2017,990.6900024414062,0.0,0.0
06/28/2017,978.5499877929688,0.0,0.0
06/29/2017,979.0,0.0,0.0
06/30/2017,980.1199951171875,0.0,0.0
07/03/2017,972.7899780273438,0.0,0.0
07/05/2017,961.530029296875,0.0,0.0
07/06/2017,964.6599731445312,0.0,0.0
07/07/2017,969.5499877929688,0.0,0.0
07/10/2017,985.0,0.0,0.0
07/11/2017,993.0,0.0,0.0
07/12/2017,1000.6500244140625,0.0,0.0
07/13/2017,1004.6199951171875,0.0,0.0
07/14/2017,1002.4000244140625,0.0,0.0
07/17/2017,1004.6900024414062,0.0,0.0
07/18/2017,1006.0,0.0,0.0
07/19/2017,1025.0,0.0,0.0
07/20/2017,1031.5899658203125,0.0,0.0
07/21/2017,1021.280029296875,0.0,0.0
07/24/2017,1028.3399658203125,0.0,0.0
07/25/2017,1038.050048828125,0.0,0.0
07/26/2017,1043.199951171875,0.0,0.0
07/27/2017,1069.550048828125,0.0,0.0
07/28/2017,1012.1400146484375,0.0,0.0
07/31/2017,1019.0499877929688,0.0,0.0
08/01/2017,996.1099853515625,0.0,0.0
08/02/2017,1001.77001953125,0.0,0.0
08/03/2017,999.469970703125,0.0,0.0
08/04/2017,989.6799926757812,0.0,0.0
08/07/2017,990.6500244140625,0.0,0.0
08/08/2017,994.3499755859375,0.0,0.0
08/09/2017,982.5999755859375,0.0,0.0
08/10/2017,976.2999877929688,0.0,0.0
08/11/2017,960.0,0.0,0.0
08/14/2017,978.4099731445312,0.0,0.0
08/15/2017,988.9000244140625,0.0,0.0
08/16/2017,981.6500244140625,0.0,0.0
08/17/2017,977.8400268554688,0.0,0.0
08/18/2017,961.4000244140625,0.0,0.0
08/21/2017,957.5700073242188,0.0,0.0
08/22/2017,955.52001953125,0.0,0.0
08/23/2017,959.3800048828125,0.0,0.0
08/24/2017,957.4199829101562,0.0,0.0
08/25/2017,956.0,0.0,0.0
08/28/2017,946.5399780273438,0.0,0.0
08/29/2017,940.0,0.0,0.0
08/30/2017,958.4400024414062,0.0,0.0
08/31/2017,974.7000122070312,0.0,0.0
09/01/2017,984.2000122070312,0.0,0.0
09/05/2017,975.4000244140625,0.0,0.0
09/06/2017,968.3200073242188,0.0,0.0
09/07/2017,974.0,0.0,0.0
09/08/2017,979.0999755859375,0.0,0.0
09/11/2017,974.4600219726562,0.0,0.0
09/12/2017,983.27001953125,0.0,0.0
09/13/2017,983.969970703125,0.0,0.0
09/14/2017,996.7999877929688,0.0,0.0
09/15/2017,993.010009765625,0.0,0.0
09/18/2017,990.4000244140625,0.0,0.0
09/19/2017,977.25,0.0,0.0
09/20/2017,971.7899780273438,0.0,0.0
09/21/2017,971.3099975585938,0.0,0.0
09/22/2017,961.010009765625,0.0,0.0
09/25/2017,949.3099975585938,0.0,0.0
09/26/2017,945.489990234375,0.0,0.0
09/27/2017,948.0,0.0,0.0
09/28/2017,951.8599853515625,0.0,0.0
09/29/2017,960.1099853515625,0.0,0.0
10/02/2017,964.0,0.0,0.0
10/03/2017,958.0,0.0,0.0
10/04/2017,954.2100219726562,0.0,0.0
10/05/2017,970.0,0.0,0.0
10/06/2017,975.6400146484375,0.0,0.0
10/09/2017,993.239990234375,0.0,0.0
10/10/2017,996.6699829101562,0.0,0.0
10/11/2017,991.27001953125,0.0,0.0
10/12/2017,996.8099975585938,0.0,0.0
10/13/2017,1007.0,0.0,0.0
10/16/2017,1008.4400024414062,0.0,0.0
10/17/2017,1005.5900268554688,0.0,0.0
10/18/2017,1009.27001953125,0.0,0.0
10/19/2017,990.0,0.0,0.0
10/20/2017,993.530029296875,0.0,0.0
10/23/2017,986.72998046875,0.0,0.0
10/24/2017,969.0,0.0,0.0
10/25/2017,978.0,0.0,0.0
10/26/2017,980.3300170898438,0.0,0.0
10/27/2017,1058.1400146484375,0.0,0.0
10/30/2017,1095.010009765625,0.0,0.0
10/31/2017,1109.0,0.0,0.0
11/01/2017,1105.4000244140625,0.0,0.0
11/02/2017,1097.81005859375,0.0,0.0
11/03/2017,1091.1500244140625,0.0,0.0
11/06/2017,1109.1500244140625,0.0,0.0
11/07/2017,1124.739990234375,0.0,0.0
11/08/2017,1122.8199462890625,0.0,0.0
11/09/2017,1125.9599609375,0.0,0.0
11/10/2017,1126.0999755859375,0.0,0.0
11/13/2017,1123.0,0.0,0.0
11/14/2017,1130.1099853515625,0.0,0.0
11/15/2017,1127.010009765625,0.0,0.0
11/16/2017,1130.1600341796875,0.0,0.0
11/17/2017,1138.280029296875,0.0,0.0
11/20/2017,1129.77001953125,0.0,0.0
11/21/2017,1132.8599853515625,0.0,0.0
11/22/2017,1141.0,0.0,0.0
11/24/2017,1160.699951171875,0.0,0.0
11/27/2017,1202.6600341796875,0.0,0.0
11/28/2017,1204.8800048828125,0.0,0.0
11/29/2017,1194.800048828125,0.0,0.0
11/30/2017,1167.0999755859375,0.0,0.0
12/01/2017,1172.050048828125,0.0,0.0
12/04/2017,1173.8499755859375,0.0,0.0
12/05/2017,1128.260009765625,0.0,0.0
12/06/2017,1137.989990234375,0.0,0.0
12/07/2017,1156.5899658203125,0.0,0.0
12/08/2017,1170.4000244140625,0.0,0.0
12/11/2017,1164.5999755859375,0.0,0.0
12/12/2017,1166.510009765625,0.0,0.0
12/13/2017,1170.0,0.0,0.0
12/14/2017,1163.7099609375,0.0,0.0
12/15/2017,1179.030029296875,0.0,0.0
12/18/2017,1187.3699951171875,0.0,0.0
12/19/2017,1189.1500244140625,0.0,0.0
12/20/2017,1190.5,0.0,0.0
12/21/2017,1175.9000244140625,0.0,0.0
12/22/2017,1172.0799560546875,0.0,0.0
12/26/2017,1168.3599853515625,0.0,0.0
12/27/2017,1179.9100341796875,0.0,0.0
12/28/2017,1189.0,0.0,0.0
12/29/2017,1182.3499755859375,0.0,0.0
01/02/2018,1172.0,0.0,0.0
01/03/2018,1188.300048828125,0.0,0.0
01/04/2018,1205.0,0.0,0.0
01/05/2018,1217.510009765625,0.0,0.0
01/08/2018,1236.0,0.0,0.0
01/09/2018,1256.9000244140625,0.0,0.0
01/10/2018,1245.1500244140625,0.0,0.0
01/11/2018,1259.739990234375,0.0,0.0
01/12/2018,1273.3900146484375,0.0,0.0
01/16/2018,1323.0,0.0,0.0
01/17/2018,1312.239990234375,0.0,0.0
01/18/2018,1293.949951171875,0.0,0.0
01/19/2018,1312.0,0.0,0.0
01/22/2018,1297.1700439453125,0.0,0.0
01/23/2018,1338.0899658203125,0.0,0.0
01/24/2018,1374.8199462890625,0.0,0.0
01/25/2018,1368.0,0.0,0.0
01/26/2018,1392.010009765625,0.0,0.0
01/29/2018,1409.1800537109375,0.0,0.0
01/30/2018,1403.1700439453125,0.0,0.0
01/31/2018,1451.300048828125,0.0,0.0
02/01/2018,1445.0,0.0,0.0
02/02/2018,1477.3900146484375,0.0,0.0
02/05/2018,1402.6199951171875,0.0,0.0
02/06/2018,1361.4599609375,0.0,0.0
02/07/2018,1449.0,0.0,0.0
02/08/2018,1429.6800537109375,0.0,0.0
02/09/2018,1373.489990234375,0.0,0.0
02/12/2018,1364.6700439453125,0.0,0.0
02/13/2018,1385.9300537109375,0.0,0.0
02/14/2018,1406.25,0.0,0.0
02/15/2018,1466.8900146484375,0.0,0.0
02/16/2018,1457.3699951171875,0.0,0.0
02/20/2018,1446.489990234375,0.0,0.0
02/21/2018,1485.0,0.0,0.0
02/22/2018,1495.3599853515625,0.0,0.0
02/23/2018,1495.3399658203125,0.0,0.0
02/26/2018,1509.199951171875,0.0,0.0
02/27/2018,1524.5,0.0,0.0
02/28/2018,1519.510009765625,0.0,0.0
03/01/2018,1513.5999755859375,0.0,0.0
03/02/2018,1469.0999755859375,0.0,0.0
03/05/2018,1494.239990234375,0.0,0.0
03/06/2018,1533.199951171875,0.0,0.0
03/07/2018,1526.52001953125,0.0,0.0
03/08/2018,1550.0,0.0,0.0
03/09/2018,1563.5,0.0,0.0
03/12/2018,1592.5999755859375,0.0,0.0
03/13/2018,1615.9599609375,0.0,0.0
03/14/2018,1597.0,0.0,0.0
03/15/2018,1595.0,0.0,0.0
03/16/2018,1583.449951171875,0.0,0.0
03/19/2018,1554.530029296875,0.0,0.0
03/20/2018,1550.3399658203125,0.0,0.0
03/21/2018,1586.449951171875,0.0,0.0
03/22/2018,1565.469970703125,0.0,0.0
03/23/2018,1539.010009765625,0.0,0.0
03/26/2018,1530.0,0.0,0.0
03/27/2018,1572.4000244140625,0.0,0.0
03/28/2018,1447.0,0.0,0.0
03/29/2018,1406.0,0.0,0.0
04/02/2018,1417.6199951171875,0.0,0.0
04/03/2018,1391.3800048828125,0.0,0.0
04/04/2018,1358.239990234375,0.0,0.0
04/05/2018,1441.989990234375,0.0,0.0
04/06/2018,1429.969970703125,0.0,0.0
04/09/2018,1425.030029296875,0.0,0.0
04/10/2018,1431.989990234375,0.0,0.0
04/11/2018,1439.43994140625,0.0,0.0
04/12/2018,1439.5,0.0,0.0
04/13/2018,1449.1400146484375,0.0,0.0
04/16/2018,1445.0,0.0,0.0
04/17/2018,1462.300048828125,0.0,0.0
04/18/2018,1514.6500244140625,0.0,0.0
04/19/2018,1543.219970703125,0.0,0.0
04/20/2018,1561.199951171875,0.0,0.0
04/23/2018,1546.68994140625,0.0,0.0
04/24/2018,1535.800048828125,0.0,0.0
04/25/2018,1458.0,0.0,0.0
04/26/2018,1485.010009765625,0.0,0.0
04/27/2018,1634.010009765625,0.0,0.0
04/30/2018,1582.5,0.0,0.0
05/01/2018,1563.219970703125,0.0,0.0
05/02/2018,1580.97998046875,0.0,0.0
05/03/2018,1560.010009765625,0.0,0.0
05/04/2018,1562.449951171875,0.0,0.0
05/07/2018,1589.3399658203125,0.0,0.0
05/08/2018,1595.0,0.0,0.0
05/09/2018,1600.0,0.0,0.0
05/10/2018,1608.47998046875,0.0,0.0
05/11/2018,1610.989990234375,0.0,0.0
05/14/2018,1604.0,0.0,0.0
05/15/2018,1587.800048828125,0.0,0.0
05/16/2018,1577.5,0.0,0.0
05/17/2018,1580.56005859375,0.0,0.0
05/18/2018,1581.3299560546875,0.0,0.0
05/21/2018,1585.0,0.0,0.0
05/22/2018,1589.8900146484375,0.0,0.0
05/23/2018,1571.050048828125,0.0,0.0
05/24/2018,1598.030029296875,0.0,0.0
05/25/2018,1603.0,0.0,0.0
05/29/2018,1600.7099609375,0.0,0.0
05/30/2018,1618.0999755859375,0.0,0.0
05/31/2018,1623.0,0.0,0.0
06/01/2018,1637.030029296875,0.0,0.0
06/04/2018,1648.9000244140625,0.0,0.0
06/05/2018,1672.989990234375,0.0,0.0
06/06/2018,1704.510009765625,0.0,0.0
06/07/2018,1698.56005859375,0.0,0.0
06/08/2018,1681.1199951171875,0.0,0.0
06/11/2018,1681.510009765625,0.0,0.0
06/12/2018,1693.0,0.0,0.0
06/13/2018,1702.81005859375,0.0,0.0
06/14/2018,1713.47998046875,0.0,0.0
06/15/2018,1714.0,0.0,0.0
06/18/2018,1706.260009765625,0.0,0.0
06/19/2018,1709.0400390625,0.0,0.0
06/20/2018,1742.5,0.0,0.0
06/21/2018,1760.0,0.0,0.0
06/22/2018,1742.6199951171875,0.0,0.0
06/25/2018,1702.510009765625,0.0,0.0
06/26/2018,1672.3699951171875,0.0,0.0
06/27/2018,1708.1099853515625,0.0,0.0
06/28/2018,1672.5400390625,0.0,0.0
06/29/2018,1717.0,0.0,0.0
07/02/2018,1682.699951171875,0.0,0.0
07/03/2018,1723.9599609375,0.0,0.0
07/05/2018,1705.3800048828125,0.0,0.0
07/06/2018,1696.0,0.0,0.0
07/09/2018,1724.050048828125,0.0,0.0
07/10/2018,1738.530029296875,0.0,0.0
07/11/2018,1737.989990234375,0.0,0.0
07/12/2018,1764.510009765625,0.0,0.0
07/13/2018,1803.9300537109375,0.0,0.0
