FSLR,"First Solar, Inc.",
Date,Price,Annualized Dividend
12/15/2009,138.99000549316406,0.0
12/16/2009,139.6999969482422,0.0
12/16/2009,136.74000549316406,0.0
12/17/2009,137.41000366210938,0.0
12/17/2009,135.72999572753906,0.0
12/18/2009,135.63999938964844,0.0
12/18/2009,135.6699981689453,0.0
12/21/2009,135.74000549316406,0.0
12/21/2009,136.99000549316406,0.0
12/22/2009,137.10000610351562,0.0
12/22/2009,135.5,0.0
12/23/2009,135.1999969482422,0.0
12/23/2009,132.5800018310547,0.0
12/24/2009,132.8000030517578,0.0
12/24/2009,133.8000030517578,0.0
12/28/2009,134.77999877929688,0.0
12/28/2009,134.8300018310547,0.0
12/29/2009,135.5,0.0
12/29/2009,135.5399932861328,0.0
12/30/2009,134.63999938964844,0.0
12/30/2009,136.7899932861328,0.0
12/31/2009,137.10000610351562,0.0
12/31/2009,135.39999389648438,0.0
01/04/2010,136.0,0.0
01/04/2010,135.4600067138672,0.0
01/05/2010,135.42999267578125,0.0
01/05/2010,137.39999389648438,0.0
01/06/2010,138.42999267578125,0.0
01/06/2010,140.02000427246094,0.0
01/07/2010,141.0,0.0
01/07/2010,140.47999572753906,0.0
01/08/2010,139.6999969482422,0.0
01/08/2010,139.67999267578125,0.0
01/11/2010,141.0,0.0
01/11/2010,138.24000549316406,0.0
01/12/2010,137.0,0.0
01/12/2010,132.97999572753906,0.0
01/13/2010,133.52000427246094,0.0
01/13/2010,132.1199951171875,0.0
01/14/2010,131.52000427246094,0.0
01/14/2010,124.83999633789062,0.0
01/15/2010,125.88999938964844,0.0
01/15/2010,124.06999969482422,0.0
01/19/2010,123.12999725341797,0.0
01/19/2010,123.94000244140625,0.0
01/20/2010,120.61000061035156,0.0
01/20/2010,119.5,0.0
01/21/2010,119.08000183105469,0.0
01/21/2010,119.12000274658203,0.0
01/22/2010,119.54000091552734,0.0
01/22/2010,112.38999938964844,0.0
01/25/2010,114.68000030517578,0.0
01/25/2010,111.72000122070312,0.0
01/26/2010,112.0199966430664,0.0
01/26/2010,115.12999725341797,0.0
01/27/2010,115.05999755859375,0.0
01/27/2010,114.13999938964844,0.0
01/28/2010,115.30000305175781,0.0
01/28/2010,114.3499984741211,0.0
01/29/2010,114.63999938964844,0.0
01/29/2010,113.30000305175781,0.0
02/01/2010,114.88999938964844,0.0
02/01/2010,117.48999786376953,0.0
02/02/2010,117.48999786376953,0.0
02/02/2010,117.37000274658203,0.0
02/03/2010,117.86000061035156,0.0
02/03/2010,119.06999969482422,0.0
02/04/2010,116.55999755859375,0.0
02/04/2010,113.45999908447266,0.0
02/05/2010,113.91999816894531,0.0
02/05/2010,114.19000244140625,0.0
02/08/2010,111.9800033569336,0.0
02/08/2010,111.20999908447266,0.0
02/09/2010,112.94000244140625,0.0
02/09/2010,113.29000091552734,0.0
02/10/2010,112.6500015258789,0.0
02/10/2010,109.33000183105469,0.0
02/11/2010,110.6500015258789,0.0
02/11/2010,113.80999755859375,0.0
02/12/2010,113.20999908447266,0.0
02/12/2010,115.0999984741211,0.0
02/16/2010,116.83999633789062,0.0
02/16/2010,121.36000061035156,0.0
02/17/2010,123.47000122070312,0.0
02/17/2010,124.22000122070312,0.0
02/18/2010,125.62999725341797,0.0
02/18/2010,126.29000091552734,0.0
02/19/2010,116.68000030517578,0.0
02/19/2010,116.0,0.0
02/22/2010,114.76000213623047,0.0
02/22/2010,113.08999633789062,0.0
02/23/2010,109.0,0.0
02/23/2010,105.77999877929688,0.0
02/24/2010,106.5999984741211,0.0
02/24/2010,105.12999725341797,0.0
02/25/2010,100.55000305175781,0.0
02/25/2010,102.97000122070312,0.0
02/26/2010,105.26000213623047,0.0
02/26/2010,105.75,0.0
03/01/2010,107.58999633789062,0.0
03/01/2010,105.62000274658203,0.0
03/02/2010,106.27999877929688,0.0
03/02/2010,107.26000213623047,0.0
03/03/2010,108.5,0.0
03/03/2010,107.63999938964844,0.0
03/04/2010,108.80000305175781,0.0
03/04/2010,108.05000305175781,0.0
03/05/2010,108.7300033569336,0.0
03/05/2010,108.62000274658203,0.0
03/08/2010,109.19999694824219,0.0
03/08/2010,108.63999938964844,0.0
03/09/2010,105.9000015258789,0.0
03/09/2010,106.22000122070312,0.0
03/10/2010,106.25,0.0
03/10/2010,110.94999694824219,0.0
03/11/2010,110.69999694824219,0.0
03/11/2010,113.69000244140625,0.0
03/12/2010,114.5,0.0
03/12/2010,115.52999877929688,0.0
03/15/2010,115.52999877929688,0.0
03/15/2010,114.91999816894531,0.0
03/16/2010,115.80999755859375,0.0
03/16/2010,115.23999786376953,0.0
03/17/2010,116.25,0.0
03/17/2010,114.52999877929688,0.0
03/18/2010,114.05000305175781,0.0
03/18/2010,115.12999725341797,0.0
03/19/2010,113.30000305175781,0.0
03/19/2010,113.30000305175781,0.0
03/22/2010,110.22000122070312,0.0
03/22/2010,109.36000061035156,0.0
03/23/2010,109.93000030517578,0.0
03/23/2010,112.0199966430664,0.0
03/24/2010,111.1500015258789,0.0
03/24/2010,109.44999694824219,0.0
03/25/2010,112.80999755859375,0.0
03/25/2010,112.05000305175781,0.0
03/26/2010,113.58999633789062,0.0
03/26/2010,116.5,0.0
03/29/2010,118.22000122070312,0.0
03/29/2010,119.37000274658203,0.0
03/30/2010,120.0,0.0
03/30/2010,122.18000030517578,0.0
03/31/2010,121.68000030517578,0.0
03/31/2010,122.6500015258789,0.0
04/01/2010,122.33000183105469,0.0
04/01/2010,121.30000305175781,0.0
04/05/2010,122.4800033569336,0.0
04/05/2010,122.27999877929688,0.0
04/06/2010,122.26000213623047,0.0
04/06/2010,120.52999877929688,0.0
04/07/2010,122.9800033569336,0.0
04/07/2010,126.5999984741211,0.0
04/08/2010,125.4000015258789,0.0
04/08/2010,126.25,0.0
04/09/2010,126.44999694824219,0.0
04/09/2010,124.08999633789062,0.0
04/12/2010,123.94000244140625,0.0
04/12/2010,127.86000061035156,0.0
04/13/2010,128.0,0.0
04/13/2010,126.75,0.0
04/14/2010,128.25,0.0
04/14/2010,132.60000610351562,0.0
04/15/2010,133.3300018310547,0.0
04/15/2010,137.89999389648438,0.0
04/16/2010,138.02000427246094,0.0
04/16/2010,134.32000732421875,0.0
04/19/2010,132.10000610351562,0.0
04/19/2010,132.8000030517578,0.0
04/20/2010,134.8800048828125,0.0
04/20/2010,134.1199951171875,0.0
04/21/2010,132.0,0.0
04/21/2010,130.49000549316406,0.0
04/22/2010,129.5,0.0
04/22/2010,133.94000244140625,0.0
04/23/2010,132.47999572753906,0.0
04/23/2010,133.8699951171875,0.0
04/26/2010,132.9600067138672,0.0
04/26/2010,131.9499969482422,0.0
04/27/2010,131.94000244140625,0.0
04/27/2010,128.36000061035156,0.0
04/28/2010,128.38999938964844,0.0
04/28/2010,128.1300048828125,0.0
04/29/2010,141.8300018310547,0.0
04/29/2010,150.8699951171875,0.0
04/30/2010,148.64999389648438,0.0
04/30/2010,143.97999572753906,0.0
05/03/2010,145.75,0.0
05/03/2010,146.91000366210938,0.0
05/04/2010,143.5500030517578,0.0
05/04/2010,139.72999572753906,0.0
05/05/2010,135.19000244140625,0.0
05/05/2010,133.9499969482422,0.0
05/06/2010,132.5,0.0
05/06/2010,122.23999786376953,0.0
05/07/2010,123.33999633789062,0.0
05/07/2010,122.55000305175781,0.0
05/10/2010,129.1999969482422,0.0
05/10/2010,130.17999267578125,0.0
05/11/2010,129.8000030517578,0.0
05/11/2010,127.44999694824219,0.0
05/12/2010,128.91000366210938,0.0
05/12/2010,128.6199951171875,0.0
05/13/2010,126.86000061035156,0.0
05/13/2010,126.0,0.0
05/14/2010,123.5,0.0
05/14/2010,120.30999755859375,0.0
05/17/2010,119.70999908447266,0.0
05/17/2010,113.16999816894531,0.0
05/18/2010,115.88999938964844,0.0
05/18/2010,110.05999755859375,0.0
05/19/2010,108.1500015258789,0.0
05/19/2010,110.0,0.0
05/20/2010,107.98999786376953,0.0
05/20/2010,109.62000274658203,0.0
05/21/2010,107.41999816894531,0.0
05/21/2010,113.94999694824219,0.0
05/24/2010,115.41000366210938,0.0
05/24/2010,109.20999908447266,0.0
05/25/2010,106.0,0.0
05/25/2010,112.62000274658203,0.0
05/26/2010,115.18000030517578,0.0
05/26/2010,110.3499984741211,0.0
05/27/2010,114.70999908447266,0.0
05/27/2010,115.80000305175781,0.0
05/28/2010,115.63999938964844,0.0
05/28/2010,112.36000061035156,0.0
06/01/2010,112.22000122070312,0.0
06/01/2010,107.11000061035156,0.0
06/02/2010,108.37999725341797,0.0
06/02/2010,110.9800033569336,0.0
06/03/2010,112.66999816894531,0.0
06/03/2010,112.95999908447266,0.0
06/04/2010,109.97000122070312,0.0
06/04/2010,109.83999633789062,0.0
06/07/2010,110.02999877929688,0.0
06/07/2010,104.9800033569336,0.0
06/08/2010,105.30999755859375,0.0
06/08/2010,104.37999725341797,0.0
06/09/2010,105.95999908447266,0.0
06/09/2010,103.06999969482422,0.0
06/10/2010,106.30000305175781,0.0
06/10/2010,109.36000061035156,0.0
06/11/2010,105.75,0.0
06/11/2010,107.2699966430664,0.0
06/14/2010,109.02999877929688,0.0
06/14/2010,107.52999877929688,0.0
06/15/2010,109.29000091552734,0.0
06/15/2010,117.2699966430664,0.0
06/16/2010,115.80000305175781,0.0
06/16/2010,118.7699966430664,0.0
06/17/2010,124.93000030517578,0.0
06/17/2010,123.44999694824219,0.0
06/18/2010,125.0999984741211,0.0
06/18/2010,123.68000030517578,0.0
06/21/2010,125.5,0.0
06/21/2010,122.44999694824219,0.0
06/22/2010,122.66999816894531,0.0
06/22/2010,119.83999633789062,0.0
06/23/2010,120.08000183105469,0.0
06/23/2010,120.75,0.0
06/24/2010,120.0,0.0
06/24/2010,116.87999725341797,0.0
06/25/2010,116.87999725341797,0.0
06/25/2010,119.26000213623047,0.0
06/28/2010,121.8499984741211,0.0
06/28/2010,119.2300033569336,0.0
06/29/2010,116.22000122070312,0.0
06/29/2010,114.41999816894531,0.0
06/30/2010,114.4800033569336,0.0
06/30/2010,113.83000183105469,0.0
07/01/2010,113.61000061035156,0.0
07/01/2010,117.44999694824219,0.0
07/02/2010,118.45999908447266,0.0
07/02/2010,120.5199966430664,0.0
07/06/2010,123.51000213623047,0.0
07/06/2010,121.87999725341797,0.0
07/07/2010,122.55999755859375,0.0
07/07/2010,128.47999572753906,0.0
07/08/2010,129.9600067138672,0.0
07/08/2010,130.64999389648438,0.0
07/09/2010,130.0,0.0
07/09/2010,132.1300048828125,0.0
07/12/2010,131.60000610351562,0.0
07/12/2010,129.7100067138672,0.0
07/13/2010,131.33999633789062,0.0
07/13/2010,130.63999938964844,0.0
07/14/2010,129.77000427246094,0.0
07/14/2010,133.2100067138672,0.0
07/15/2010,133.00999450683594,0.0
07/15/2010,131.4600067138672,0.0
07/16/2010,131.4600067138672,0.0
07/16/2010,128.9199981689453,0.0
07/19/2010,129.13999938964844,0.0
07/19/2010,131.5500030517578,0.0
07/20/2010,128.6199951171875,0.0
07/20/2010,136.22000122070312,0.0
07/21/2010,136.3699951171875,0.0
07/21/2010,135.10000610351562,0.0
07/22/2010,136.49000549316406,0.0
07/22/2010,137.67999267578125,0.0
07/23/2010,137.52999877929688,0.0
07/23/2010,139.99000549316406,0.0
07/26/2010,137.47999572753906,0.0
07/26/2010,139.39999389648438,0.0
07/27/2010,139.47999572753906,0.0
07/27/2010,136.74000549316406,0.0
07/28/2010,137.0800018310547,0.0
07/28/2010,137.0399932861328,0.0
07/29/2010,137.83999633789062,0.0
07/29/2010,135.5,0.0
07/30/2010,129.0500030517578,0.0
07/30/2010,125.44999694824219,0.0
08/02/2010,126.33999633789062,0.0
08/02/2010,126.13999938964844,0.0
08/03/2010,127.0199966430664,0.0
08/03/2010,126.69999694824219,0.0
08/04/2010,127.33000183105469,0.0
08/04/2010,131.4499969482422,0.0
08/05/2010,130.8000030517578,0.0
08/05/2010,129.72999572753906,0.0
08/06/2010,128.0800018310547,0.0
08/06/2010,129.33999633789062,0.0
08/09/2010,130.0,0.0
08/09/2010,129.9499969482422,0.0
08/10/2010,128.3800048828125,0.0
08/10/2010,129.22000122070312,0.0
08/11/2010,126.94999694824219,0.0
08/11/2010,125.44000244140625,0.0
08/12/2010,123.01000213623047,0.0
08/12/2010,124.6500015258789,0.0
08/13/2010,124.06999969482422,0.0
08/13/2010,124.5199966430664,0.0
08/16/2010,123.91000366210938,0.0
08/16/2010,125.05000305175781,0.0
08/17/2010,127.41000366210938,0.0
08/17/2010,125.86000061035156,0.0
08/18/2010,126.45999908447266,0.0
08/18/2010,125.08000183105469,0.0
08/19/2010,124.20999908447266,0.0
08/19/2010,123.20999908447266,0.0
08/20/2010,122.81999969482422,0.0
08/20/2010,125.02999877929688,0.0
08/23/2010,128.22999572753906,0.0
08/23/2010,126.29000091552734,0.0
08/24/2010,124.11000061035156,0.0
08/24/2010,125.16000366210938,0.0
08/25/2010,123.68000030517578,0.0
08/25/2010,124.9800033569336,0.0
08/26/2010,126.95999908447266,0.0
08/26/2010,126.68000030517578,0.0
08/27/2010,127.9800033569336,0.0
08/27/2010,128.8800048828125,0.0
08/30/2010,128.13999938964844,0.0
08/30/2010,126.27999877929688,0.0
08/31/2010,125.0,0.0
08/31/2010,127.8499984741211,0.0
09/01/2010,129.3000030517578,0.0
09/01/2010,130.1699981689453,0.0
09/02/2010,130.0,0.0
09/02/2010,134.88999938964844,0.0
09/03/2010,136.9499969482422,0.0
09/03/2010,136.4499969482422,0.0
09/07/2010,134.6699981689453,0.0
09/07/2010,134.7899932861328,0.0
09/08/2010,135.5500030517578,0.0
09/08/2010,137.25,0.0
09/09/2010,139.22000122070312,0.0
09/09/2010,138.33999633789062,0.0
09/10/2010,137.49000549316406,0.0
09/10/2010,138.41000366210938,0.0
09/13/2010,140.0,0.0
09/13/2010,138.85000610351562,0.0
09/14/2010,138.0800018310547,0.0
09/14/2010,141.27000427246094,0.0
09/15/2010,141.27000427246094,0.0
09/15/2010,140.25999450683594,0.0
09/16/2010,141.6999969482422,0.0
09/16/2010,144.74000549316406,0.0
09/17/2010,144.80999755859375,0.0
09/17/2010,144.8800048828125,0.0
09/20/2010,146.1300048828125,0.0
09/20/2010,145.82000732421875,0.0
09/21/2010,145.19000244140625,0.0
09/21/2010,146.0,0.0
09/22/2010,146.10000610351562,0.0
09/22/2010,143.5500030517578,0.0
09/23/2010,143.0,0.0
09/23/2010,143.22999572753906,0.0
09/24/2010,145.27000427246094,0.0
09/24/2010,147.08999633789062,0.0
09/27/2010,147.24000549316406,0.0
09/27/2010,147.91000366210938,0.0
09/28/2010,149.8000030517578,0.0
09/28/2010,148.52000427246094,0.0
09/29/2010,147.99000549316406,0.0
09/29/2010,149.27000427246094,0.0
09/30/2010,150.89999389648438,0.0
09/30/2010,147.35000610351562,0.0
10/01/2010,148.9600067138672,0.0
10/01/2010,147.22999572753906,0.0
10/04/2010,146.10000610351562,0.0
10/04/2010,142.27000427246094,0.0
10/05/2010,144.0800018310547,0.0
10/05/2010,142.6300048828125,0.0
10/06/2010,141.8000030517578,0.0
10/06/2010,138.63999938964844,0.0
10/07/2010,142.0,0.0
10/07/2010,140.55999755859375,0.0
10/08/2010,140.0,0.0
10/08/2010,137.6199951171875,0.0
10/11/2010,138.8000030517578,0.0
10/11/2010,139.5,0.0
10/12/2010,138.41000366210938,0.0
10/12/2010,137.00999450683594,0.0
10/13/2010,137.64999389648438,0.0
10/13/2010,136.92999267578125,0.0
10/14/2010,138.27000427246094,0.0
10/14/2010,142.27000427246094,0.0
10/15/2010,143.42999267578125,0.0
10/15/2010,144.55999755859375,0.0
10/18/2010,143.9600067138672,0.0
10/18/2010,147.07000732421875,0.0
10/19/2010,144.0,0.0
10/19/2010,143.9199981689453,0.0
10/20/2010,143.72000122070312,0.0
10/20/2010,143.38999938964844,0.0
10/21/2010,144.57000732421875,0.0
10/21/2010,145.07000732421875,0.0
10/22/2010,145.14999389648438,0.0
10/22/2010,145.5500030517578,0.0
10/25/2010,146.8699951171875,0.0
10/25/2010,147.14999389648438,0.0
10/26/2010,147.25999450683594,0.0
10/26/2010,148.14999389648438,0.0
10/27/2010,147.47000122070312,0.0
10/27/2010,150.3000030517578,0.0
10/28/2010,151.8800048828125,0.0
10/28/2010,151.14999389648438,0.0
10/29/2010,139.14999389648438,0.0
10/29/2010,137.67999267578125,0.0
11/01/2010,137.83999633789062,0.0
11/01/2010,134.44000244140625,0.0
11/02/2010,134.4199981689453,0.0
11/02/2010,137.63999938964844,0.0
11/03/2010,137.63999938964844,0.0
11/03/2010,137.63999938964844,0.0
11/04/2010,140.19000244140625,0.0
11/04/2010,136.47999572753906,0.0
11/05/2010,135.8300018310547,0.0
11/05/2010,138.8300018310547,0.0
11/08/2010,138.2100067138672,0.0
11/08/2010,140.25999450683594,0.0
11/09/2010,140.77000427246094,0.0
11/09/2010,138.6199951171875,0.0
11/10/2010,138.0,0.0
11/10/2010,140.11000061035156,0.0
11/11/2010,137.5399932861328,0.0
11/11/2010,140.9499969482422,0.0
11/12/2010,139.64999389648438,0.0
11/12/2010,138.38999938964844,0.0
11/15/2010,138.97999572753906,0.0
11/15/2010,139.66000366210938,0.0
11/16/2010,138.05999755859375,0.0
11/16/2010,130.69000244140625,0.0
11/17/2010,129.07000732421875,0.0
11/17/2010,122.83000183105469,0.0
11/18/2010,123.70999908447266,0.0
11/18/2010,123.63999938964844,0.0
11/19/2010,123.7699966430664,0.0
11/19/2010,126.75,0.0
11/22/2010,126.44999694824219,0.0
11/22/2010,124.52999877929688,0.0
11/23/2010,123.0,0.0
11/23/2010,124.19999694824219,0.0
11/24/2010,125.0,0.0
11/24/2010,126.38999938964844,0.0
11/26/2010,126.0,0.0
11/26/2010,126.22000122070312,0.0
11/29/2010,127.44999694824219,0.0
11/29/2010,122.3499984741211,0.0
11/30/2010,120.91999816894531,0.0
11/30/2010,122.8499984741211,0.0
12/01/2010,124.98999786376953,0.0
12/01/2010,126.73999786376953,0.0
12/02/2010,126.7300033569336,0.0
12/02/2010,131.47000122070312,0.0
12/03/2010,129.75,0.0
12/03/2010,131.0399932861328,0.0
12/06/2010,131.97000122070312,0.0
12/06/2010,134.0500030517578,0.0
12/07/2010,134.9600067138672,0.0
12/07/2010,130.97999572753906,0.0
12/08/2010,132.24000549316406,0.0
12/08/2010,133.5,0.0
12/09/2010,134.7899932861328,0.0
12/09/2010,133.22000122070312,0.0
12/10/2010,134.33999633789062,0.0
12/10/2010,138.1999969482422,0.0
12/13/2010,139.07000732421875,0.0
12/13/2010,136.8000030517578,0.0
12/14/2010,137.6199951171875,0.0
12/14/2010,137.0399932861328,0.0
12/15/2010,140.0,0.0
12/15/2010,135.14999389648438,0.0
12/16/2010,135.27999877929688,0.0
12/16/2010,135.61000061035156,0.0
12/17/2010,134.92999267578125,0.0
12/17/2010,133.25,0.0
12/20/2010,133.9499969482422,0.0
12/20/2010,132.24000549316406,0.0
12/21/2010,132.5399932861328,0.0
12/21/2010,133.02999877929688,0.0
12/22/2010,133.64999389648438,0.0
12/22/2010,131.66000366210938,0.0
12/23/2010,131.75,0.0
12/23/2010,131.92999267578125,0.0
12/27/2010,131.35000610351562,0.0
12/27/2010,131.17999267578125,0.0
12/28/2010,130.9199981689453,0.0
12/28/2010,129.27000427246094,0.0
12/29/2010,129.08999633789062,0.0
12/29/2010,129.82000732421875,0.0
12/30/2010,129.72000122070312,0.0
12/30/2010,131.08999633789062,0.0
12/31/2010,130.74000549316406,0.0
12/31/2010,130.13999938964844,0.0
01/03/2011,131.85000610351562,0.0
01/03/2011,132.77999877929688,0.0
01/04/2011,133.5,0.0
01/04/2011,131.1199951171875,0.0
01/05/2011,130.52000427246094,0.0
01/05/2011,131.60000610351562,0.0
01/06/2011,131.9499969482422,0.0
01/06/2011,134.52999877929688,0.0
01/07/2011,135.5,0.0
01/07/2011,133.5800018310547,0.0
01/10/2011,133.77000427246094,0.0
01/10/2011,136.42999267578125,0.0
01/11/2011,137.38999938964844,0.0
01/11/2011,137.69000244140625,0.0
01/12/2011,139.0,0.0
01/12/2011,139.8300018310547,0.0
01/13/2011,139.5,0.0
01/13/2011,141.5500030517578,0.0
01/14/2011,140.77000427246094,0.0
01/14/2011,140.83999633789062,0.0
01/18/2011,140.00999450683594,0.0
01/18/2011,147.9499969482422,0.0
01/19/2011,146.27999877929688,0.0
01/19/2011,143.67999267578125,0.0
01/20/2011,141.97999572753906,0.0
01/20/2011,147.38999938964844,0.0
01/21/2011,148.16000366210938,0.0
01/21/2011,147.41000366210938,0.0
01/24/2011,150.25,0.0
01/24/2011,156.39999389648438,0.0
01/25/2011,154.30999755859375,0.0
01/25/2011,150.6199951171875,0.0
01/26/2011,150.88999938964844,0.0
01/26/2011,151.86000061035156,0.0
01/27/2011,151.5500030517578,0.0
01/27/2011,151.02000427246094,0.0
01/28/2011,151.3000030517578,0.0
01/28/2011,147.49000549316406,0.0
01/31/2011,147.77000427246094,0.0
01/31/2011,154.5800018310547,0.0
02/01/2011,155.89999389648438,0.0
02/01/2011,156.10000610351562,0.0
02/02/2011,157.32000732421875,0.0
02/02/2011,164.39999389648438,0.0
02/03/2011,162.19000244140625,0.0
02/03/2011,162.1699981689453,0.0
02/04/2011,159.22999572753906,0.0
02/04/2011,157.94000244140625,0.0
02/07/2011,158.6999969482422,0.0
02/07/2011,159.3000030517578,0.0
02/08/2011,156.36000061035156,0.0
02/08/2011,158.47999572753906,0.0
02/09/2011,159.49000549316406,0.0
02/09/2011,155.27999877929688,0.0
02/10/2011,154.97000122070312,0.0
02/10/2011,157.47000122070312,0.0
02/11/2011,157.92999267578125,0.0
02/11/2011,166.11000061035156,0.0
02/14/2011,164.88999938964844,0.0
02/14/2011,167.75,0.0
02/15/2011,167.75,0.0
02/15/2011,166.25999450683594,0.0
02/16/2011,167.42999267578125,0.0
02/16/2011,169.0,0.0
02/17/2011,169.88999938964844,0.0
02/17/2011,170.8000030517578,0.0
02/18/2011,174.7100067138672,0.0
02/18/2011,168.22000122070312,0.0
02/22/2011,166.0,0.0
02/22/2011,164.10000610351562,0.0
02/23/2011,164.88999938964844,0.0
02/23/2011,163.02000427246094,0.0
02/24/2011,164.16000366210938,0.0
02/24/2011,164.67999267578125,0.0
02/25/2011,161.50999450683594,0.0
02/25/2011,155.72000122070312,0.0
02/28/2011,153.77000427246094,0.0
02/28/2011,147.38999938964844,0.0
03/01/2011,148.3000030517578,0.0
03/01/2011,147.3699951171875,0.0
03/02/2011,148.19000244140625,0.0
03/02/2011,145.63999938964844,0.0
03/03/2011,149.00999450683594,0.0
03/03/2011,145.91000366210938,0.0
03/04/2011,146.17999267578125,0.0
03/04/2011,146.57000732421875,0.0
03/07/2011,147.4499969482422,0.0
03/07/2011,142.5500030517578,0.0
03/08/2011,142.3000030517578,0.0
03/08/2011,143.1699981689453,0.0
03/09/2011,143.58999633789062,0.0
03/09/2011,142.6999969482422,0.0
03/10/2011,141.0,0.0
03/10/2011,140.0500030517578,0.0
03/11/2011,137.5399932861328,0.0
03/11/2011,139.74000549316406,0.0
03/14/2011,146.6999969482422,0.0
03/14/2011,146.91000366210938,0.0
03/15/2011,151.82000732421875,0.0
03/15/2011,158.91000366210938,0.0
03/16/2011,157.5800018310547,0.0
03/16/2011,155.0800018310547,0.0
03/17/2011,156.3699951171875,0.0
03/17/2011,154.0,0.0
03/18/2011,154.4600067138672,0.0
03/18/2011,149.66000366210938,0.0
03/21/2011,151.75,0.0
03/21/2011,150.17999267578125,0.0
03/22/2011,151.82000732421875,0.0
03/22/2011,149.0,0.0
03/23/2011,148.82000732421875,0.0
03/23/2011,149.85000610351562,0.0
03/24/2011,151.49000549316406,0.0
03/24/2011,150.17999267578125,0.0
03/25/2011,150.8699951171875,0.0
03/25/2011,150.44000244140625,0.0
03/28/2011,153.02000427246094,0.0
03/28/2011,153.27999877929688,0.0
03/29/2011,153.3800048828125,0.0
03/29/2011,156.0800018310547,0.0
03/30/2011,158.0,0.0
03/30/2011,155.38999938964844,0.0
03/31/2011,155.42999267578125,0.0
03/31/2011,160.83999633789062,0.0
04/01/2011,163.0,0.0
04/01/2011,160.39999389648438,0.0
04/04/2011,161.3800048828125,0.0
04/04/2011,156.25999450683594,0.0
04/05/2011,156.10000610351562,0.0
04/05/2011,153.00999450683594,0.0
04/06/2011,154.3800048828125,0.0
04/06/2011,150.60000610351562,0.0
04/07/2011,147.9499969482422,0.0
04/07/2011,148.8000030517578,0.0
04/08/2011,150.69000244140625,0.0
04/08/2011,147.32000732421875,0.0
04/11/2011,148.2100067138672,0.0
04/11/2011,144.39999389648438,0.0
04/12/2011,144.1999969482422,0.0
04/12/2011,143.64999389648438,0.0
04/13/2011,145.24000549316406,0.0
04/13/2011,144.72999572753906,0.0
04/14/2011,141.57000732421875,0.0
04/14/2011,140.89999389648438,0.0
04/15/2011,141.97000122070312,0.0
04/15/2011,137.63999938964844,0.0
04/18/2011,136.4600067138672,0.0
04/18/2011,136.94000244140625,0.0
04/19/2011,137.4600067138672,0.0
04/19/2011,134.25999450683594,0.0
04/20/2011,135.52000427246094,0.0
04/20/2011,138.47000122070312,0.0
04/21/2011,139.85000610351562,0.0
04/21/2011,137.22000122070312,0.0
04/25/2011,137.58999633789062,0.0
04/25/2011,134.7100067138672,0.0
04/26/2011,134.75999450683594,0.0
04/26/2011,136.49000549316406,0.0
04/27/2011,137.8000030517578,0.0
04/27/2011,138.58999633789062,0.0
04/28/2011,138.67999267578125,0.0
04/28/2011,138.38999938964844,0.0
04/29/2011,145.16000366210938,0.0
04/29/2011,139.57000732421875,0.0
05/02/2011,140.83999633789062,0.0
05/02/2011,137.52999877929688,0.0
05/03/2011,136.89999389648438,0.0
05/03/2011,134.66000366210938,0.0
05/04/2011,126.61000061035156,0.0
05/04/2011,126.30999755859375,0.0
05/05/2011,125.54000091552734,0.0
05/05/2011,127.91000366210938,0.0
05/06/2011,129.5500030517578,0.0
05/06/2011,129.9600067138672,0.0
05/09/2011,131.1699981689453,0.0
05/09/2011,130.0399932861328,0.0
05/10/2011,129.13999938964844,0.0
05/10/2011,128.50999450683594,0.0
05/11/2011,128.92999267578125,0.0
05/11/2011,124.30000305175781,0.0
05/12/2011,124.54000091552734,0.0
05/12/2011,132.07000732421875,0.0
05/13/2011,131.27999877929688,0.0
05/13/2011,125.6500015258789,0.0
05/16/2011,125.0,0.0
05/16/2011,125.27999877929688,0.0
05/17/2011,124.83999633789062,0.0
05/17/2011,126.62000274658203,0.0
05/18/2011,127.27999877929688,0.0
05/18/2011,129.24000549316406,0.0
05/19/2011,130.57000732421875,0.0
05/19/2011,128.3699951171875,0.0
05/20/2011,127.93000030517578,0.0
05/20/2011,126.37999725341797,0.0
05/23/2011,124.12000274658203,0.0
05/23/2011,124.0999984741211,0.0
05/24/2011,125.08000183105469,0.0
05/24/2011,123.88999938964844,0.0
05/25/2011,122.95999908447266,0.0
05/25/2011,120.62000274658203,0.0
05/26/2011,120.12000274658203,0.0
05/26/2011,117.95999908447266,0.0
05/27/2011,118.97000122070312,0.0
05/27/2011,121.37000274658203,0.0
05/31/2011,126.37000274658203,0.0
05/31/2011,124.25,0.0
06/01/2011,125.83000183105469,0.0
06/01/2011,119.70999908447266,0.0
06/02/2011,122.2699966430664,0.0
06/02/2011,120.54000091552734,0.0
06/03/2011,119.0,0.0
06/03/2011,118.66000366210938,0.0
06/06/2011,118.2699966430664,0.0
06/06/2011,116.62999725341797,0.0
06/07/2011,117.13999938964844,0.0
06/07/2011,117.86000061035156,0.0
06/08/2011,117.75,0.0
06/08/2011,114.38999938964844,0.0
06/09/2011,114.80000305175781,0.0
06/09/2011,114.05999755859375,0.0
06/10/2011,113.41000366210938,0.0
06/10/2011,117.08999633789062,0.0
06/13/2011,118.4800033569336,0.0
