NEP,"NextEra Energy Partners, LP",
Date,Price,Annualized Dividend
12/03/2015,20.226233523666178,0.905
12/03/2015,19.982446670532227,0.905
12/04/2015,19.8036707329339,0.905
12/04/2015,19.909311294555664,0.905
12/07/2015,19.68990353693054,0.905
12/07/2015,18.698501586914062,0.905
12/08/2015,18.470965700903957,0.905
12/08/2015,19.09668731689453,0.905
12/09/2015,19.072306856815654,0.905
12/09/2015,20.73006248474121,0.905
12/10/2015,20.665050794951544,0.905
12/10/2015,20.965721130371094,0.905
12/11/2015,20.559407574448,0.905
12/11/2015,20.80319595336914,0.905
12/14/2015,20.681303944266332,0.905
12/14/2015,20.925090789794922,0.905
12/15/2015,21.030734155630224,0.905
12/15/2015,21.73771858215332,0.905
12/16/2015,22.13590938176611,0.905
12/16/2015,23.46048927307129,0.905
12/17/2015,23.931808967707557,0.905
12/17/2015,23.5986328125,0.905
12/18/2015,23.48485730795493,0.905
12/18/2015,23.88304328918457,0.905
12/21/2015,24.09432940138129,0.905
12/21/2015,24.256855010986328,0.905
12/22/2015,24.378750109397508,0.905
12/22/2015,25.077608108520508,0.905
12/23/2015,25.248256290015874,0.905
12/23/2015,24.525020599365234,0.905
12/24/2015,24.5656542627962,0.905
12/24/2015,24.134963989257812,0.905
12/28/2015,23.761152471599917,0.905
12/28/2015,24.037445068359375,0.905
12/29/2015,24.029318552959477,0.905
12/29/2015,24.354368209838867,0.905
12/30/2015,23.988686532416715,0.905
12/30/2015,24.232473373413086,0.905
12/31/2015,24.02119303205493,0.905
12/31/2015,24.256855010986328,0.905
01/04/2016,24.20809610723724,0.905
01/04/2016,23.75302505493164,0.905
01/05/2016,23.83428828430841,0.905
01/05/2016,23.24919891357422,0.905
01/06/2016,22.964782360783904,0.905
01/06/2016,22.981035232543945,0.905
01/07/2016,22.469078642560735,0.905
01/07/2016,22.030261993408203,0.905
01/08/2016,22.347185747160694,0.905
01/08/2016,22.81850814819336,0.905
01/11/2016,22.842891259622586,0.905
01/11/2016,23.2004451751709,0.905
01/12/2016,23.403596242913714,0.905
01/12/2016,23.28982925415039,0.905
01/13/2016,23.47673840471943,0.905
01/13/2016,21.11199951171875,0.905
01/14/2016,20.949470834578783,0.905
01/14/2016,22.704740524291992,0.905
01/15/2016,21.965254790111647,0.905
01/15/2016,21.680835723876953,0.905
01/19/2016,22.08714805650494,0.905
01/19/2016,21.404542922973633,0.905
01/20/2016,21.01448581657242,0.905
01/20/2016,20.754446029663086,0.905
01/21/2016,20.356255441578927,0.905
01/21/2016,20.218109130859375,0.905
01/22/2016,20.608169592670883,0.905
01/22/2016,20.990102767944336,0.905
01/25/2016,20.681305513676666,0.905
01/25/2016,20.41313934326172,0.905
01/26/2016,20.624421275910255,0.905
01/26/2016,21.542688369750977,0.905
01/27/2016,21.29890180104024,0.905
01/27/2016,21.33140754699707,0.905
01/28/2016,21.916496758201895,0.905
01/28/2016,21.201387405395508,0.905
01/29/2016,21.323280038149104,0.905
01/29/2016,21.932748794555664,0.905
02/01/2016,21.672710188066134,0.905
02/01/2016,22.135906219482422,0.905
02/02/2016,21.875863974318133,0.905
02/02/2016,21.664581298828125,0.905
02/03/2016,22.147990033466098,1.018
02/03/2016,23.718244552612305,1.018
02/04/2016,23.73468858305786,1.018
02/04/2016,24.00598907470703,1.018
02/05/2016,23.866225388453284,1.018
02/05/2016,23.973100662231445,1.018
02/08/2016,23.422279117703308,1.018
02/08/2016,23.866226196289062,1.018
02/09/2016,23.364731666057665,1.018
02/09/2016,22.337078094482422,1.018
02/10/2016,22.15621387775704,1.018
02/10/2016,21.37519645690918,1.018
02/11/2016,21.153218285670377,1.018
02/11/2016,20.462635040283203,1.018
02/12/2016,21.054569347102984,1.018
02/12/2016,21.630054473876953,1.018
02/16/2016,22.197318716685388,1.018
02/16/2016,22.361743927001953,1.018
02/17/2016,22.50972236458149,1.018
02/17/2016,22.205537796020508,1.018
02/18/2016,22.57548771791848,1.018
02/18/2016,22.772798538208008,1.018
02/19/2016,22.369961972201782,1.018
02/19/2016,22.5179443359375,1.018
02/22/2016,22.698813361992688,1.018
02/22/2016,23.12631607055664,1.018
02/23/2016,21.25188022980985,1.018
02/23/2016,21.235437393188477,1.018
02/24/2016,21.04634652458633,1.018
02/24/2016,21.268320083618164,1.018
02/25/2016,21.44918489110807,1.018
02/25/2016,21.342308044433594,1.018
02/26/2016,21.37519554183369,1.018
02/26/2016,21.325868606567383,1.018
02/29/2016,21.268320254077523,1.018
02/29/2016,21.325868606567383,1.018
03/01/2016,21.37519398020877,1.018
03/01/2016,21.440963745117188,1.018
03/02/2016,21.498512819732472,1.018
03/02/2016,21.29298210144043,1.018
03/03/2016,21.21076955432041,1.018
03/03/2016,21.054567337036133,1.018
03/04/2016,21.079229864364535,1.018
03/04/2016,20.59417724609375,1.018
03/07/2016,20.709271546083517,1.018
03/07/2016,21.177881240844727,1.018
03/08/2016,21.350529751354284,1.018
03/08/2016,21.062788009643555,1.018
03/09/2016,21.366967973734905,1.018
03/09/2016,21.547834396362305,1.018
03/10/2016,21.59716588236116,1.018
03/10/2016,21.53961753845215,1.018
03/11/2016,21.531398487335167,1.018
03/11/2016,21.29298210144043,1.018
03/14/2016,21.317646352142454,1.018
03/14/2016,21.29298210144043,1.018
03/15/2016,21.12856004482953,1.018
03/15/2016,21.457408905029297,1.018
03/16/2016,21.383414618527144,1.018
03/16/2016,21.687599182128906,1.018
03/17/2016,21.76159264922155,1.018
03/17/2016,21.284761428833008,1.018
03/18/2016,21.490291002599417,1.018
03/18/2016,21.41629981994629,1.018
03/21/2016,21.227208812840324,1.018
03/21/2016,21.391633987426758,1.018
03/22/2016,21.202551811392887,1.018
03/22/2016,21.531400680541992,1.018
03/23/2016,21.5231765893352,1.018
03/23/2016,21.399858474731445,1.018
03/24/2016,21.243654140389932,1.018
03/24/2016,21.983564376831055,1.018
03/28/2016,22.115103578815415,1.018
03/28/2016,22.008228302001953,1.018
03/29/2016,21.860246877725768,1.018
03/29/2016,22.197317123413086,1.018
03/30/2016,22.32063890858087,1.018
03/30/2016,22.27953338623047,1.018
03/31/2016,22.197315668156698,1.018
03/31/2016,22.353519439697266,1.018
04/01/2016,22.19732052153049,1.018
04/01/2016,22.180877685546875,1.018
04/04/2016,22.238422723950585,1.018
04/04/2016,21.69582176208496,1.018
04/05/2016,21.276535600092064,1.018
04/05/2016,21.473846435546875,1.018
04/06/2016,21.547840771073346,1.018
04/06/2016,21.3834171295166,1.018
04/07/2016,21.416300673711053,1.018
04/07/2016,21.588947296142578,1.018
04/08/2016,21.835582826847357,1.018
04/08/2016,21.876689910888672,1.018
04/11/2016,22.032890827349032,1.018
04/11/2016,21.687599182128906,1.018
04/12/2016,21.860251228913356,1.018
04/12/2016,21.572507858276367,1.018
04/13/2016,21.712260505888576,1.018
04/13/2016,21.86024284362793,1.018
04/14/2016,22.016454027204066,1.018
04/14/2016,21.901355743408203,1.018
04/15/2016,21.852021659297904,1.018
04/15/2016,22.057552337646484,1.018
04/18/2016,22.08222015753733,1.018
04/18/2016,22.098661422729492,1.018
04/19/2016,22.271306928783865,1.018
04/19/2016,21.991785049438477,1.018
04/20/2016,22.03289453304126,1.018
04/20/2016,21.630054473876953,1.018
04/21/2016,21.621830471972455,1.018
04/21/2016,22.57549285888672,1.018
04/22/2016,22.72347784251526,1.018
04/22/2016,23.10987663269043,1.018
04/25/2016,22.961894250757393,1.018
04/25/2016,23.10987663269043,1.018
04/26/2016,23.257854398679235,1.018
04/26/2016,23.356508255004883,1.018
04/27/2016,23.323622924518254,1.018
04/27/2016,23.948434829711914,1.018
04/28/2016,24.047094019582765,1.018
04/28/2016,24.071758270263672,1.018
04/29/2016,24.38416413497279,1.018
04/29/2016,23.751129150390625,1.018
05/02/2016,23.66069633165453,1.018
05/02/2016,23.49627113342285,1.018
05/03/2016,23.101652847343782,1.018
05/03/2016,22.81390953063965,1.018
05/04/2016,22.47208669586949,1.132
05/04/2016,23.28713607788086,1.132
05/05/2016,23.445157011171734,1.132
05/05/2016,23.203968048095703,1.132
05/06/2016,23.26218431177681,1.132
05/06/2016,23.727928161621094,1.132
05/09/2016,23.78614815963067,1.132
05/09/2016,24.093870162963867,1.132
05/10/2016,24.093865335379448,1.132
05/10/2016,24.459806442260742,1.132
05/11/2016,24.451495124227336,1.132
05/11/2016,24.135456085205078,1.132
05/12/2016,24.16040398515009,1.132
05/12/2016,24.301790237426758,1.132
05/13/2016,24.285157995058206,1.132
05/13/2016,24.160404205322266,1.132
05/16/2016,24.559614934774988,1.132
05/16/2016,24.11882209777832,1.132
05/17/2016,24.45149101106567,1.132
05/17/2016,23.686342239379883,1.132
05/18/2016,23.5200111496665,1.132
05/18/2016,23.38694190979004,1.132
05/19/2016,23.312086313779186,1.132
05/19/2016,23.511690139770508,1.132
05/20/2016,23.578226089477543,1.132
05/20/2016,23.57822608947754,1.132
05/23/2016,23.49505693571908,1.132
05/23/2016,23.28713607788086,1.132
05/24/2016,23.89260361819632,1.132
05/24/2016,23.245553970336914,1.132
05/25/2016,23.328718116092244,1.132
05/25/2016,23.004362106323242,1.132
05/26/2016,23.12911378315184,1.132
05/26/2016,23.661392211914062,1.132
05/27/2016,23.61980975231271,1.132
05/27/2016,23.544958114624023,1.132
05/31/2016,23.553273821351937,1.132
05/31/2016,23.727928161621094,1.132
06/01/2016,23.503372264282987,1.132
06/01/2016,23.827728271484375,1.132
06/02/2016,23.702979751855874,1.132
06/02/2016,23.861000061035156,1.132
06/03/2016,23.952486314553205,1.132
06/03/2016,24.04397201538086,1.132
06/06/2016,24.16872410425922,1.132
06/06/2016,24.077239990234375,1.132
06/07/2016,24.193671890891686,1.132
06/07/2016,24.10218620300293,1.132
06/08/2016,24.293474255763993,1.132
06/08/2016,24.52634620666504,1.132
06/09/2016,24.17703536208711,1.132
06/09/2016,24.168718338012695,1.132
06/10/2016,23.87763248906272,1.132
06/10/2016,23.952484130859375,1.132
06/13/2016,23.894266576156358,1.132
06/13/2016,23.861000061035156,1.132
06/14/2016,23.702977730581907,1.132
06/14/2016,23.303770065307617,1.132
06/15/2016,23.170701028497387,1.132
06/15/2016,23.253868103027344,1.132
06/16/2016,23.120799672885177,1.132
06/16/2016,23.295454025268555,1.132
06/17/2016,23.320407289851808,1.132
06/17/2016,23.38694190979004,1.132
06/20/2016,23.686345003961442,1.132
06/20/2016,23.461790084838867,1.132
06/21/2016,23.578226882959374,1.132
06/21/2016,24.03565216064453,1.132
06/22/2016,24.22693672264348,1.132
06/22/2016,24.210304260253906,1.132
06/23/2016,24.38495481616434,1.132
06/23/2016,24.459806442260742,1.132
06/24/2016,23.977435206895056,1.132
06/24/2016,23.952484130859375,1.132
06/27/2016,23.89426365513073,1.132
06/27/2016,23.960798263549805,1.132
06/28/2016,24.193671898660337,1.132
06/28/2016,24.35169219970703,1.132
06/29/2016,24.61783038070479,1.132
06/29/2016,24.925552368164062,1.132
06/30/2016,25.125154288502785,1.132
06/30/2016,25.26654052734375,1.132
07/01/2016,25.432880207735597,1.132
07/01/2016,25.2332763671875,1.132
07/05/2016,25.416245976390904,1.132
07/05/2016,25.699018478393555,1.132
07/06/2016,25.85703644535071,1.132
07/06/2016,25.981788635253906,1.132
07/07/2016,25.82376918643916,1.132
07/07/2016,25.416244506835938,1.132
07/08/2016,25.30812826471331,1.132
07/08/2016,25.665752410888672,1.132
07/11/2016,25.765556676819262,1.132
07/11/2016,25.840408325195312,1.132
07/12/2016,25.798816859763512,1.132
07/12/2016,25.74891471862793,1.132
07/13/2016,25.848720045564143,1.132
07/13/2016,25.89862060546875,1.132
07/14/2016,25.807138500268646,1.132
07/14/2016,25.540998458862305,1.132
07/15/2016,25.374664835955016,1.132
07/15/2016,25.97347640991211,1.132
07/18/2016,25.88198901590027,1.132
07/18/2016,25.582582473754883,1.132
07/19/2016,25.382980717549795,1.132
07/19/2016,25.782188415527344,1.132
07/20/2016,25.308123517540515,1.132
07/20/2016,25.765548706054688,1.132
07/21/2016,25.95683791991805,1.132
07/21/2016,26.056640625,1.132
07/22/2016,25.707336355968287,1.132
07/22/2016,26.38931655883789,1.132
07/25/2016,26.439217785778606,1.132
07/25/2016,26.380998611450195,1.132
07/26/2016,26.439218710006656,1.132
07/26/2016,26.38931655883789,1.132
07/27/2016,26.96317573636517,1.132
07/27/2016,25.96515655517578,1.132
07/28/2016,25.36634277253548,1.132
07/28/2016,25.906936645507812,1.132
07/29/2016,25.78218957763129,1.132
07/29/2016,25.97347640991211,1.132
08/01/2016,25.78218646080346,1.132
08/01/2016,25.45783042907715,1.132
08/02/2016,25.483052081633843,1.227
08/02/2016,25.12993812561035,1.227
08/03/2016,25.19719788516966,1.227
08/03/2016,25.4242000579834,1.227
08/04/2016,25.00383089604331,1.227
08/04/2016,25.516687393188477,1.227
08/05/2016,25.331720351808695,1.227
08/05/2016,25.6259822845459,1.227
08/08/2016,25.701642465917132,1.227
08/08/2016,25.1551570892334,1.227
08/09/2016,25.22242152629714,1.227
08/09/2016,25.533498764038086,1.227
08/10/2016,25.676425171519657,1.227
08/10/2016,25.878204345703125,1.227
08/11/2016,25.7436890623153,1.227
08/11/2016,25.836170196533203,1.227
08/12/2016,25.69323748067999,1.227
08/12/2016,26.273353576660156,1.227
08/15/2016,26.458318377061318,1.227
08/15/2016,26.19768714904785,1.227
08/16/2016,26.634879842906308,1.227
08/16/2016,25.77731704711914,1.227
08/17/2016,25.558723077405013,1.227
08/17/2016,25.60076141357422,1.227
08/18/2016,25.52509170732606,1.227
08/18/2016,25.760499954223633,1.227
08/19/2016,25.684834055943714,1.227
08/19/2016,25.953874588012695,1.227
08/22/2016,25.827759264267154,1.227
08/22/2016,25.659610748291016,1.227
08/23/2016,25.760498751064457,1.227
08/23/2016,26.012723922729492,1.227
08/24/2016,25.88661148853143,1.227
08/24/2016,25.903425216674805,1.227
08/25/2016,25.752090438196355,1.227
08/25/2016,25.903425216674805,1.227
08/26/2016,26.05476368306036,1.227
08/26/2016,25.6259822845459,1.227
08/29/2016,25.483051727936743,1.227
08/29/2016,25.020641326904297,1.227
08/30/2016,24.911344478950433,1.227
08/30/2016,24.768417358398438,1.227
08/31/2016,24.591859088117086,1.227
08/31/2016,24.490968704223633,1.227
09/01/2016,24.524599293794992,1.227
09/01/2016,24.49937629699707,1.227
09/02/2016,24.684344471254263,1.227
09/02/2016,24.886123657226562,1.227
09/06/2016,24.928158913823815,1.227
09/06/2016,25.432607650756836,1.227
09/07/2016,25.298086566350573,1.227
09/07/2016,25.85297966003418,1.227
09/08/2016,26.172465159023904,1.227
09/08/2016,25.819351196289062,1.227
09/09/2016,24.01174177539532,1.227
09/09/2016,24.297595977783203,1.227
09/12/2016,24.255564596785714,1.227
09/12/2016,24.33963966369629,1.227
09/13/2016,24.24715498258129,1.227
09/13/2016,23.751113891601562,1.227
09/14/2016,23.566146113863457,1.227
09/14/2016,23.767925262451172,1.227
09/15/2016,23.59977647381095,1.227
09/15/2016,23.801555633544922,1.227
09/16/2016,23.700669423525547,1.227
09/16/2016,23.759521484375,1.227
09/19/2016,23.725891996782565,1.227
09/19/2016,24.39849090576172,1.227
09/20/2016,24.364859251587514,1.227
09/20/2016,24.179895401000977,1.227
09/21/2016,24.028558833044144,1.227
09/21/2016,24.465747833251953,1.227
09/22/2016,24.650713860889663,1.227
09/22/2016,24.583454132080078,1.227
09/23/2016,24.27237733908552,1.227
09/23/2016,24.533008575439453,1.227
09/26/2016,24.54982480752677,1.227
09/26/2016,24.020153045654297,1.227
09/27/2016,24.129451160040784,1.227
09/27/2016,23.717483520507812,1.227
09/28/2016,24.036965455033663,1.227
09/28/2016,23.801555633544922,1.227
09/29/2016,23.75952028023695,1.227
09/29/2016,23.414813995361328,1.227
09/30/2016,23.57455686381534,1.227
09/30/2016,23.515703201293945,1.227
10/03/2016,23.465257544637378,1.227
10/03/2016,22.876733779907227,1.227
10/04/2016,22.85992252008703,1.227
10/04/2016,22.25458335876465,1.227
10/05/2016,22.32184295952682,1.227
10/05/2016,22.56566047668457,1.227
10/06/2016,22.39750722944495,1.227
10/06/2016,22.52362060546875,1.227
10/07/2016,22.70017761264713,1.227
10/07/2016,22.876733779907227,1.227
10/10/2016,22.952398433826545,1.227
10/10/2016,22.363876342773438,1.227
10/11/2016,22.33025157894115,1.227
10/11/2016,22.19573211669922,1.227
10/12/2016,22.178916644306483,1.227
10/12/2016,22.50680923461914,1.227
10/13/2016,22.229362709908315,1.227
10/13/2016,22.204139709472656,1.227
10/14/2016,22.195730999326358,1.227
10/14/2016,22.733810424804688,1.227
10/17/2016,23.414814881127977,1.227
10/17/2016,22.901958465576172,1.227
10/18/2016,23.095327717253856,1.227
10/18/2016,23.507293701171875,1.227
10/19/2016,23.49889004684056,1.227
10/19/2016,23.63340950012207,1.227
10/20/2016,23.68385245257755,1.227
10/20/2016,24.0285587310791,1.227
10/21/2016,24.062193472521358,1.227
10/21/2016,24.14626693725586,1.227
10/24/2016,24.230335011666547,1.227
10/24/2016,23.95288848876953,1.227
10/25/2016,23.877226430957393,1.227
10/25/2016,23.70067024230957,1.227
10/26/2016,23.658627221614385,1.227
10/26/2016,23.919260025024414,1.227
10/27/2016,23.860408418345983,1.227
10/27/2016,23.902446746826172,1.227
10/28/2016,23.961297579073943,1.227
10/28/2016,23.255069732666016,1.227
10/31/2016,24.21352476852377,1.227
10/31/2016,22.994441986083984,1.227
11/01/2016,23.540925258114786,1.227
11/01/2016,22.725400924682617,1.227
11/02/2016,22.62451327770993,1.227
11/02/2016,22.22095489501953,1.227
11/03/2016,22.136879225271212,1.227
11/03/2016,22.700180053710938,1.227
11/04/2016,22.632909381080864,1.298
11/04/2016,22.539243698120117,1.298
11/07/2016,22.896877496164162,1.298
11/07/2016,22.83727264404297,1.298
11/08/2016,22.922423387648795,1.298
11/08/2016,23.06717872619629,1.298
11/09/2016,21.636657280904853,1.298
11/09/2016,21.73883819580078,1.298
11/10/2016,21.645169313928204,1.298
11/10/2016,21.577049255371094,1.298
11/11/2016,21.33011248604491,1.298
11/11/2016,20.904361724853516,1.298
11/14/2016,20.75960638694288,1.298
11/14/2016,21.117237091064453,1.298
11/15/2016,21.1768394478635,1.298
11/15/2016,21.296049118041992,1.298
11/16/2016,21.074662439191865,1.298
11/16/2016,21.37268829345703,1.298
11/17/2016,21.287535529469483,1.298
11/17/2016,21.49189567565918,1.298
11/18/2016,21.577047249069437,1.298
11/18/2016,21.500411987304688,1.298
11/21/2016,21.747351292802495,1.298
11/21/2016,21.79844093322754,1.298
11/22/2016,21.96874012847929,1.298
11/22/2016,22.14755630493164,1.298
11/23/2016,21.883591443479144,1.298
11/23/2016,22.300827026367188,1.298
11/25/2016,22.39448947528867,1.298
11/25/2016,22.547760009765625,1.298
11/28/2016,22.52221349802212,1.298
11/28/2016,22.709543228149414,1.298
11/29/2016,22.56479300576295,1.298
11/29/2016,22.15607261657715,1.298
11/30/2016,22.17309932656203,1.298
11/30/2016,21.80695343017578,1.298
12/01/2016,21.662200145366846,1.298
12/01/2016,21.457839965820312,1.298
12/02/2016,21.57704764456937,1.298
12/02/2016,21.594078063964844,1.298
12/05/2016,21.491897678748128,1.298
12/05/2016,21.568532943725586,1.298
12/06/2016,21.577047448233028,1.298
12/06/2016,21.440807342529297,1.298
12/07/2016,21.483382896061837,1.298
12/07/2016,21.253477096557617,1.298
12/08/2016,21.14278091224795,1.298
12/08/2016,21.193870544433594,1.298
12/09/2016,20.963968441244784,1.298
12/09/2016,21.56001853942871,1.298
12/12/2016,21.37269038608793,1.298
12/12/2016,21.54298973083496,1.298
12/13/2016,21.55150295249528,1.298
12/13/2016,21.253477096557617,1.298
12/14/2016,21.142783332989175,1.298
12/14/2016,20.93842315673828,1.298
12/15/2016,20.86178901622562,1.298
12/15/2016,20.73406410217285,1.298
12/16/2016,20.691491262266307,1.298
12/16/2016,20.41049575805664,1.298
12/19/2016,20.393462616404502,1.298
12/19/2016,20.64891242980957,1.298
12/20/2016,20.529701715076705,1.298
12/20/2016,21.14278221130371,1.298
12/21/2016,21.066148337384377,1.298
12/21/2016,21.1683292388916,1.298
12/22/2016,21.0576324143729,1.298
12/22/2016,21.483383178710938,1.298
12/23/2016,21.594080995958436,1.298
12/23/2016,21.54298973083496,1.298
12/27/2016,21.6707129299175,1.298
12/27/2016,21.500411987304688,1.298
12/28/2016,21.781409431042423,1.298
12/28/2016,21.577049255371094,1.298
12/29/2016,21.534476144091453,1.298
12/29/2016,21.54298973083496,1.298
12/30/2016,21.61962415904507,1.298
12/30/2016,21.747350692749023,1.298
01/03/2017,21.934679126143457,1.298
01/03/2017,22.011314392089844,1.298
01/04/2017,22.139038585296355,1.298
01/04/2017,22.539243698120117,1.298
01/05/2017,22.564794166794353,1.298
01/05/2017,22.471128463745117,1.298
01/06/2017,22.479639645437306,1.298
01/06/2017,22.74360466003418,1.298
01/09/2017,22.80321342459246,1.298
01/09/2017,22.83727264404297,1.298
01/10/2017,22.93093702919072,1.298
01/10/2017,22.88836097717285,1.298
01/11/2017,22.922420985427486,1.298
01/11/2017,23.092721939086914,1.298
01/12/2017,23.07569193650057,1.298
01/12/2017,22.990541458129883,1.298
01/13/2017,22.973508628903,1.298
01/13/2017,23.228960037231445,1.298
01/17/2017,23.365200551897363,1.298
01/17/2017,23.55253028869629,1.298
01/18/2017,23.552534189974565,1.298
01/18/2017,23.629169464111328,1.298
01/19/2017,23.501442263858664,1.298
01/19/2017,23.53550148010254,1.298
01/20/2017,23.612138121023747,1.298
01/20/2017,23.773923873901367,1.298
01/23/2017,23.91867984089776,1.298
01/23/2017,23.612138748168945,1.298
01/24/2017,23.705804089911968,1.298
01/24/2017,24.020858764648438,1.298
01/25/2017,24.088978739596413,1.298
01/25/2017,23.961252212524414,1.298
01/26/2017,24.003828854697925,1.298
01/26/2017,23.99531364440918,1.298
01/27/2017,24.514733721013236,1.298
01/27/2017,23.475900650024414,1.298
01/30/2017,24.68502960681379,1.298
01/30/2017,26.43060874938965,1.298
01/31/2017,26.439123089731826,1.298
01/31/2017,26.84784507751465,1.298
02/01/2017,26.737146663089785,1.298
02/01/2017,27.409832000732422,1.298
02/02/2017,27.37577501306542,1.298
02/02/2017,27.23101806640625,1.298
02/03/2017,27.19915723660565,1.343
02/03/2017,27.207767486572266,1.343
02/06/2017,27.121670728366045,1.343
02/06/2017,27.104450225830078,1.343
02/07/2017,27.104451856500685,1.343
02/07/2017,26.854761123657227,1.343
02/08/2017,26.40703666908306,1.343
02/08/2017,26.90641975402832,1.343
02/09/2017,26.906420344512014,1.343
02/09/2017,26.73421859741211,1.343
02/10/2017,26.742827682668267,1.343
02/10/2017,27.07862091064453,1.343
02/13/2017,27.0614008010732,1.343
02/13/2017,26.846149444580078,1.343
02/14/2017,26.93225233392777,1.343
02/14/2017,26.71700096130371,1.343
02/15/2017,26.803097145573776,1.343
02/15/2017,26.605066299438477,1.343
02/16/2017,26.673946665148037,1.343
02/16/2017,26.605066299438477,1.343
02/17/2017,26.82031386928792,1.343
02/17/2017,26.510353088378906,1.343
02/21/2017,26.596454817881963,1.343
02/21/2017,26.65672492980957,1.343
02/22/2017,26.49313991955881,1.343
02/22/2017,26.579240798950195,1.343
02/23/2017,26.63089474291215,1.343
02/23/2017,26.48452377319336,1.343
02/24/2017,26.4673018394768,1.343
02/24/2017,26.510353088378906,1.343
02/27/2017,26.43286724254017,1.343
02/27/2017,26.49313735961914,1.343
02/28/2017,26.3209332468099,1.343
02/28/2017,26.501745223999023,1.343
03/01/2017,26.46730603549929,1.343
03/01/2017,26.27788543701172,1.343
03/02/2017,26.09707289229647,1.343
03/02/2017,26.38120460510254,1.343
03/03/2017,26.41564673159384,1.343
03/03/2017,26.846149444580078,1.343
03/06/2017,26.639506627229594,1.343
03/06/2017,26.55340576171875,1.343
03/07/2017,26.44147481503923,1.343
03/07/2017,26.605066299438477,1.343
03/08/2017,26.510357486160327,1.343
03/08/2017,26.33815574645996,1.343
03/09/2017,26.33815574645996,1.343
03/09/2017,26.33815574645996,1.343
03/10/2017,26.613679614952346,1.343
03/10/2017,26.363988876342773,1.343
03/13/2017,26.36398887634277,1.343
03/13/2017,26.363988876342773,1.343
03/14/2017,26.389817795849225,1.343
03/14/2017,26.587848663330078,1.343
03/15/2017,26.630899717020093,1.343
03/15/2017,27.810476303100586,1.343
03/16/2017,27.94823624761977,1.343
03/16/2017,28.55954933166504,1.343
03/17/2017,28.53372001118266,1.343
03/17/2017,28.852291107177734,1.343
03/20/2017,29.02449131365179,1.343
03/20/2017,28.654258728027344,1.343
03/21/2017,28.671485684691234,1.343
03/21/2017,28.680097579956055,1.343
03/22/2017,28.7920182672106,1.343
03/22/2017,28.327077865600586,1.343
03/23/2017,27.55217398488911,1.343
03/23/2017,28.025726318359375,1.343
03/24/2017,28.068774758575458,1.343
03/24/2017,28.051557540893555,1.343
03/27/2017,27.827693176589143,1.343
03/27/2017,28.327077865600586,1.343
03/28/2017,28.30124793852701,1.343
03/28/2017,28.54233169555664,1.343
03/29/2017,28.1118271060492,1.343
03/29/2017,28.12043571472168,1.343
03/30/2017,28.15487448835747,1.343
03/30/2017,28.671476364135742,1.343
03/31/2017,28.76619455623206,1.343
03/31/2017,28.525114059448242,1.343
04/03/2017,28.56816332109164,1.343
04/03/2017,28.370132446289062,1.343
04/04/2017,28.404574178442758,1.343
04/04/2017,28.645654678344727,1.343
04/05/2017,28.835074493613774,1.343
04/05/2017,28.36151885986328,1.343
04/06/2017,28.344297374710433,1.343
04/06/2017,28.447620391845703,1.343
04/07/2017,28.361518423277687,1.343
04/07/2017,28.69731330871582,1.343
04/10/2017,28.67148075143527,1.343
04/10/2017,28.852291107177734,1.343
04/11/2017,28.81785320950632,1.343
04/11/2017,28.439008712768555,1.343
04/12/2017,28.413179988702446,1.343
04/12/2017,28.240978240966797,1.343
04/13/2017,28.249589740489338,1.343
04/13/2017,28.154878616333008,1.343
04/17/2017,28.309859484732982,1.343
04/17/2017,28.31846809387207,1.343
04/18/2017,28.189320974371686,1.343
04/18/2017,28.223758697509766,1.343
04/19/2017,28.26681082562952,1.343
04/19/2017,28.017118453979492,1.343
04/20/2017,27.9998974008594,1.343
04/20/2017,27.767425537109375,1.343
04/21/2017,27.758815613157804,1.343
04/21/2017,27.913793563842773,1.343
04/24/2017,28.33568893870832,1.343
04/24/2017,29.179473876953125,1.343
04/25/2017,29.033109797263357,1.343
04/25/2017,28.57677459716797,1.343
04/26/2017,28.55954797261172,1.343
04/26/2017,28.84368133544922,1.343
04/27/2017,28.5165007442576,1.343
04/27/2017,29.446388244628906,1.343
04/28/2017,29.566926551211463,1.343
04/28/2017,29.833839416503906,1.343
05/01/2017,29.86827486841827,1.343
05/01/2017,29.997426986694336,1.343
05/02/2017,29.334450603885365,1.343
05/02/2017,29.962984085083008,1.343
05/03/2017,29.919942486909232,1.343
05/03/2017,29.799402236938477,1.343
05/04/2017,29.812445855146557,1.389
05/04/2017,29.66451644897461,1.389
05/05/2017,29.699327777803195,1.389
05/05/2017,29.603607177734375,1.389
05/08/2017,28.985779837966916,1.389
05/08/2017,29.037988662719727,1.389
05/09/2017,29.10760015269014,1.389
05/09/2017,28.820438385009766,1.389
05/10/2017,28.811747341161333,1.389
05/10/2017,28.98578453063965,1.389
05/11/2017,28.95097014753474,1.389
05/11/2017,28.9422664642334,1.389
05/12/2017,28.846550254458876,1.389
05/12/2017,29.003183364868164,1.389
05/15/2017,29.151116119073848,1.389
05/15/2017,29.29904556274414,1.389
05/16/2017,29.429568150014287,1.389
05/16/2017,29.35125160217285,1.389
05/17/2017,29.299045681202337,1.389
05/17/2017,29.368661880493164,1.389
05/18/2017,29.272933808095175,1.389
05/18/2017,29.185916900634766,1.389
05/19/2017,29.34255103079716,1.389
