ARR,"ARMOUR Residential REIT, Inc.",
Date,Price,Dividend,Annualized Dividend
10/17/2014,14.191223807948832,0.0,4.8
10/20/2014,14.084253607889437,0.0,4.8
10/21/2014,14.155564593587155,0.0,4.8
10/22/2014,14.333846092224123,0.0,4.8
10/23/2014,14.333846092224123,0.0,4.8
10/24/2014,14.298185678174118,0.0,4.8
10/27/2014,14.405158996582033,0.0,4.8
10/28/2014,14.405159077793424,0.0,4.8
10/29/2014,14.440812636019245,0.0,4.8
10/30/2014,14.26253512695369,0.0,4.8
10/31/2014,14.119911193847656,0.0,4.8
11/03/2014,14.155567500898243,0.0,4.8
11/04/2014,14.084253011404844,0.0,4.8
11/05/2014,14.012941653879555,0.0,4.8
11/06/2014,14.155567500898243,0.0,4.8
11/07/2014,14.155563034034929,0.0,4.8
11/10/2014,14.155565561865968,0.0,4.8
11/11/2014,14.226875625633038,0.0,4.8
11/12/2014,14.226874035030676,0.0,4.8
11/13/2014,14.262531857943001,0.4,4.8
11/14/2014,14.19031657650524,0.0,4.8
11/17/2014,14.226424217224121,0.0,4.8
11/18/2014,14.190320014953613,0.0,4.8
11/19/2014,14.190319646516448,0.0,4.8
11/20/2014,14.118106842041016,0.0,4.8
11/21/2014,14.118104716017402,0.0,4.8
11/24/2014,14.226424217224121,0.0,4.8
11/25/2014,14.226427664421717,0.0,4.8
11/26/2014,14.262531857943001,0.0,4.8
11/28/2014,14.226427664421717,0.0,4.8
12/01/2014,14.190320014953613,0.0,4.8
12/02/2014,14.190315053157896,0.0,4.8
12/03/2014,14.262530326843262,0.0,4.8
12/04/2014,14.226427295047054,0.0,4.8
12/05/2014,14.154210298767719,0.0,4.8
12/08/2014,14.045889914108763,0.0,4.8
12/09/2014,13.612598462100005,0.0,4.8
12/10/2014,13.901458301789113,0.0,4.8
12/11/2014,13.539893389890858,0.4,4.8
12/12/2014,13.466703290905906,0.0,4.8
12/15/2014,13.430113569166275,0.0,4.8
12/16/2014,13.210544704226518,0.0,4.8
12/17/2014,13.210542428106447,0.0,4.8
12/18/2014,13.43011045813614,0.0,4.8
12/19/2014,13.5398918625242,0.0,4.8
12/22/2014,13.722864512207881,0.0,4.8
12/23/2014,13.283737935401518,0.0,4.8
12/24/2014,13.430112116241798,0.0,4.8
12/26/2014,13.46670639152544,0.0,4.8
12/29/2014,13.430114555002104,0.0,4.8
12/30/2014,13.53989740078838,0.0,4.8
12/31/2014,13.613078555616491,0.0,4.8
01/02/2015,13.50329640695671,0.0,4.8
01/05/2015,13.576486091480067,0.0,4.8
01/06/2015,13.466701950630128,0.0,4.8
01/07/2015,13.393519289923715,0.0,4.8
01/08/2015,13.356919160982116,0.0,4.8
01/09/2015,13.320327793378139,0.0,4.8
01/12/2015,12.990980715327916,0.0,4.8
01/13/2015,13.1369390601578,0.32,4.72
01/14/2015,12.877906857764884,0.0,4.72
01/15/2015,12.729885081835533,0.0,4.72
01/16/2015,12.766892358779245,0.0,4.72
01/20/2015,12.91490652822829,0.0,4.72
01/21/2015,12.470846176147461,0.0,4.72
01/22/2015,12.396833378909665,0.0,4.72
01/23/2015,12.581862466660455,0.0,4.72
01/26/2015,12.507850576794402,0.0,4.72
01/27/2015,12.618863108713734,0.0,4.72
01/28/2015,12.544856085715447,0.0,4.72
01/29/2015,12.507852522510765,0.0,4.72
01/30/2015,12.322816842838222,0.0,4.72
02/02/2015,12.137795632260085,0.0,4.72
02/03/2015,11.434693301987135,0.0,4.72
02/04/2015,11.50870326680709,0.0,4.72
02/05/2015,11.582715966980263,0.0,4.72
02/06/2015,11.582712155458827,0.0,4.72
02/09/2015,11.656727766769695,0.0,4.72
02/10/2015,11.656727766769695,0.0,4.72
02/11/2015,11.656253335549204,0.32,4.64
02/12/2015,11.656249128840459,0.0,4.64
02/13/2015,11.693728995096903,0.0,4.64
02/17/2015,11.693728912316809,0.0,4.64
02/18/2015,11.656249513183191,0.0,4.64
02/19/2015,11.581287384033205,0.0,4.64
02/20/2015,11.581289314343435,0.0,4.64
02/23/2015,11.581289314343435,0.0,4.64
02/24/2015,11.431370876419548,0.0,4.64
02/25/2015,11.768689665637647,0.0,4.64
02/26/2015,11.843649398433577,0.0,4.64
02/27/2015,11.881130701883693,0.0,4.64
03/02/2015,11.918610572814941,0.0,4.64
03/03/2015,11.956090927124023,0.0,4.64
03/04/2015,11.956087604704402,0.0,4.64
03/05/2015,11.99357746451362,0.0,4.64
03/06/2015,11.956090927124023,0.0,4.64
03/09/2015,11.918611054677486,0.0,4.64
03/10/2015,11.91861767796469,0.0,4.64
03/11/2015,11.879236432240017,0.32,4.56
03/12/2015,11.917189598083496,0.0,4.56
03/13/2015,11.879241732114558,0.0,4.56
03/16/2015,11.95514735491872,0.0,4.56
03/17/2015,11.993102631237011,0.0,4.56
03/18/2015,11.95514337945862,0.0,4.56
03/19/2015,12.03104897702179,0.0,4.56
03/20/2015,12.069002740200755,0.0,4.56
03/23/2015,12.144907373366546,0.0,4.56
03/24/2015,12.182861708597324,0.0,4.56
03/25/2015,12.106954574584961,0.0,4.56
03/26/2015,12.10695610146127,0.0,4.56
03/27/2015,12.182861514049453,0.0,4.56
03/30/2015,12.069003105163574,0.0,4.56
03/31/2015,12.031055450439453,0.0,4.56
04/01/2015,12.069001775803375,0.0,4.56
04/02/2015,12.144907373366546,0.0,4.56
04/06/2015,12.10695761882434,0.0,4.56
04/07/2015,12.182863235473633,0.0,4.56
04/08/2015,12.220812970929716,0.0,4.56
04/09/2015,12.144907373366546,0.0,4.56
04/10/2015,12.144910427148986,0.0,4.56
04/13/2015,12.259726650765614,0.32,4.4799999999999995
04/14/2015,12.182860795777742,0.0,4.4799999999999995
04/15/2015,12.221292495727539,0.0,4.4799999999999995
04/16/2015,12.221294943119624,0.0,4.4799999999999995
04/17/2015,12.221294943119624,0.0,4.4799999999999995
04/20/2015,12.182863235473633,0.0,4.4799999999999995
04/21/2015,12.221295486581068,0.0,4.4799999999999995
04/22/2015,12.221294943119624,0.0,4.4799999999999995
04/23/2015,12.182860795777742,0.0,4.4799999999999995
04/24/2015,12.221295486581068,0.0,4.4799999999999995
04/27/2015,12.221294943119624,0.0,4.4799999999999995
04/28/2015,12.221295486581068,0.0,4.4799999999999995
04/29/2015,12.105998039245605,0.0,4.4799999999999995
04/30/2015,12.06756570442432,0.0,4.4799999999999995
05/01/2015,11.52952066177519,0.0,4.4799999999999995
05/04/2015,11.72167946564907,0.0,4.4799999999999995
05/05/2015,11.875405951766215,0.0,4.4799999999999995
05/06/2015,11.721677780151369,0.0,4.4799999999999995
05/07/2015,11.68325479737358,0.0,4.4799999999999995
05/08/2015,11.644819940318811,0.0,4.4799999999999995
05/11/2015,11.79854679107666,0.0,4.4799999999999995
05/12/2015,11.721683365697736,0.0,4.4799999999999995
05/13/2015,11.798548698425293,0.32,4.3999999999999995
05/14/2015,11.876421928405763,0.0,4.3999999999999995
05/15/2015,11.876421928405763,0.0,4.3999999999999995
05/18/2015,11.876421928405763,0.0,4.3999999999999995
05/19/2015,11.837481498718262,0.0,4.3999999999999995
05/20/2015,11.837481498718262,0.0,4.3999999999999995
05/21/2015,11.837481498718262,0.0,4.3999999999999995
05/22/2015,11.83748255545429,0.0,4.3999999999999995
05/26/2015,11.720666999040382,0.0,4.3999999999999995
05/27/2015,11.68172550201416,0.0,4.3999999999999995
05/28/2015,11.681726352626765,0.0,4.3999999999999995
05/29/2015,11.681727943032154,0.0,4.3999999999999995
06/01/2015,11.681726879239406,0.0,4.3999999999999995
06/02/2015,11.720664549885669,0.0,4.3999999999999995
06/03/2015,11.72066593170166,0.0,4.3999999999999995
06/04/2015,11.720664549885669,0.0,4.3999999999999995
06/05/2015,11.64278923499993,0.0,4.3999999999999995
06/08/2015,11.370215192810532,0.0,4.3999999999999995
06/09/2015,11.136579733933116,0.0,4.3999999999999995
06/10/2015,10.98082382511591,0.0,4.3999999999999995
06/11/2015,11.018655861946604,0.32,4.319999999999999
06/12/2015,11.097639303209693,0.0,4.319999999999999
06/15/2015,10.979164960064253,0.0,4.319999999999999
06/16/2015,11.255613543305964,0.0,4.319999999999999
06/17/2015,11.255618493220929,0.0,4.319999999999999
06/18/2015,11.37409957269146,0.0,4.319999999999999
06/19/2015,11.492572721035362,0.0,4.319999999999999
06/22/2015,11.532066059254914,0.0,4.319999999999999
06/23/2015,11.61105382629421,0.0,4.319999999999999
06/24/2015,11.8480105569826,0.0,4.319999999999999
06/25/2015,11.769026088572232,0.0,4.319999999999999
06/26/2015,11.650547631180952,0.0,4.319999999999999
06/29/2015,11.413586976354232,0.0,4.319999999999999
06/30/2015,11.25561147926469,0.0,4.319999999999999
07/01/2015,11.137134123797548,0.0,4.319999999999999
07/02/2015,11.097642568071283,0.0,4.319999999999999
07/06/2015,11.137133509771708,0.0,4.319999999999999
07/07/2015,11.255615548247551,0.0,4.319999999999999
07/08/2015,11.453081130981447,0.0,4.319999999999999
07/09/2015,11.5320678964815,0.0,4.319999999999999
07/10/2015,11.37409422669201,0.0,4.319999999999999
07/13/2015,11.493682847855476,0.32,4.239999999999999
07/14/2015,11.413588527242995,0.0,4.239999999999999
07/15/2015,11.533733368880656,0.0,4.239999999999999
07/16/2015,11.41358947749503,0.0,4.239999999999999
07/17/2015,11.333492292525383,0.0,4.239999999999999
07/20/2015,11.41358757019043,0.0,4.239999999999999
07/21/2015,11.333494186445401,0.0,4.239999999999999
07/22/2015,11.413591398278799,0.0,4.239999999999999
07/23/2015,11.293446540514196,0.0,4.239999999999999
07/24/2015,10.933015772841829,0.0,4.239999999999999
07/27/2015,10.652685180928561,0.0,4.239999999999999
07/28/2015,10.452443157814521,0.0,4.239999999999999
07/29/2015,10.652683272370403,0.0,4.239999999999999
07/30/2015,10.8929719188416,0.0,4.239999999999999
07/31/2015,11.41358947749503,0.0,4.239999999999999
08/03/2015,11.323478518242892,0.0,4.239999999999999
08/04/2015,11.513704973966409,0.0,4.239999999999999
08/05/2015,11.38355613399181,0.0,4.239999999999999
08/06/2015,11.328490260471257,0.0,4.239999999999999
08/07/2015,11.263405704698421,0.0,4.239999999999999
08/10/2015,11.063169771897586,0.0,4.239999999999999
08/11/2015,11.268414738558867,0.0,4.239999999999999
08/12/2015,11.27341988331451,0.0,4.239999999999999
08/13/2015,11.312730435129925,0.33,4.169999999999999
08/14/2015,11.317811323422232,0.0,4.169999999999999
08/17/2015,11.388929807099784,0.0,4.169999999999999
08/18/2015,11.439724464476173,0.0,4.169999999999999
08/19/2015,11.282251750505024,0.0,4.169999999999999
08/20/2015,11.327966561195666,0.0,4.169999999999999
08/21/2015,11.073976301884656,0.0,4.169999999999999
08/24/2015,10.703153855628377,0.0,4.169999999999999
08/25/2015,10.80474767389097,0.0,4.169999999999999
08/26/2015,10.616799605039757,0.0,4.169999999999999
08/27/2015,10.83522505420116,0.0,4.169999999999999
08/28/2015,11.073981042275559,0.0,4.169999999999999
08/31/2015,10.926669692005275,0.0,4.169999999999999
09/01/2015,10.72855231000235,0.0,4.169999999999999
09/02/2015,10.733636174397375,0.0,4.169999999999999
09/03/2015,10.667594456216625,0.0,4.169999999999999
09/04/2015,10.525363174710801,0.0,4.169999999999999
09/08/2015,10.5456795400343,0.0,4.169999999999999
09/09/2015,10.555840554915111,0.0,4.169999999999999
09/10/2015,10.444083856646012,0.0,4.169999999999999
09/11/2015,10.249543125980328,0.33,4.1
09/14/2015,10.445759663487864,0.0,4.1
09/15/2015,10.2495451456415,0.0,4.1
09/16/2015,10.14627452045219,0.0,4.1
09/17/2015,10.197904381355952,0.0,4.1
09/18/2015,10.290849200323853,0.0,4.1
09/21/2015,10.332162359931191,0.0,4.1
09/22/2015,10.543867160530558,0.0,4.1
09/23/2015,10.714261543340072,0.0,4.1
09/24/2015,10.843348928036436,0.0,4.1
09/25/2015,10.812366855115116,0.0,4.1
09/28/2015,10.683275213473042,0.0,4.1
09/29/2015,10.414774850580793,0.0,4.1
09/30/2015,10.301178017490104,0.0,4.1
10/01/2015,10.363144005554204,0.0,4.1
10/02/2015,10.275360176980103,0.0,4.1
10/05/2015,10.280525174193462,0.0,4.1
10/06/2015,10.667789084635354,0.0,4.1
10/07/2015,10.7917110592562,0.0,4.1
10/08/2015,10.951783228600087,0.0,4.1
10/09/2015,11.080870730973173,0.0,4.1
10/12/2015,11.091196796284846,0.0,4.1
10/13/2015,11.075063705444336,0.33,4.029999999999999
10/14/2015,11.080305484714092,0.0,4.029999999999999
10/15/2015,11.080306365246704,0.0,4.029999999999999
10/16/2015,11.13799008491771,0.0,4.029999999999999
10/19/2015,11.153714193631664,0.0,4.029999999999999
10/20/2015,11.096031290830478,0.0,4.029999999999999
10/21/2015,11.132745646489084,0.0,4.029999999999999
10/22/2015,11.153721376728505,0.0,4.029999999999999
10/23/2015,11.216647311046442,0.0,4.029999999999999
10/26/2015,11.137984801157407,0.0,4.029999999999999
10/27/2015,11.106522685633335,0.0,4.029999999999999
10/28/2015,10.844330362034462,0.0,4.029999999999999
10/29/2015,10.933479213331237,0.0,4.029999999999999
10/30/2015,10.823354349178912,0.0,4.029999999999999
11/02/2015,10.74994255084319,0.0,4.029999999999999
11/03/2015,10.928230761661585,0.0,4.029999999999999
11/04/2015,10.975427273229727,0.0,4.029999999999999
11/05/2015,10.922984951385137,0.0,4.029999999999999
11/06/2015,10.676526200415621,0.0,4.029999999999999
11/09/2015,10.744694032680247,0.0,4.029999999999999
11/10/2015,10.922989380680859,0.0,4.029999999999999
11/11/2015,10.985917796350035,0.0,4.029999999999999
11/12/2015,11.053753880794824,0.33,3.96
11/13/2015,10.798051834106445,0.0,3.96
11/16/2015,10.776742001423575,0.0,3.96
11/17/2015,10.984504779715097,0.0,3.96
11/18/2015,10.957865682810349,0.0,3.96
11/19/2015,11.075061859487992,0.0,3.96
11/20/2015,11.15496633469932,0.0,3.96
11/23/2015,11.133657449323275,0.0,3.96
11/24/2015,11.091043469733748,0.0,3.96
11/25/2015,11.16562557220459,0.0,3.96
11/27/2015,11.186929722134638,0.0,3.96
11/30/2015,11.282815961700363,0.0,3.96
12/01/2015,11.277484882169823,0.0,3.96
12/02/2015,11.26683517243974,0.0,3.96
12/03/2015,11.138984680175781,0.0,3.96
12/04/2015,11.160299337350622,0.0,3.96
12/07/2015,11.192258849819922,0.0,3.96
12/08/2015,11.138985624038645,0.0,3.96
12/09/2015,11.080389017749827,0.0,3.96
12/10/2015,11.112346740778928,0.0,3.96
12/11/2015,11.213567699554467,0.0,3.96
12/14/2015,10.978396389795835,0.33,3.8900000000000006
12/15/2015,10.696897114280713,0.0,3.8900000000000006
12/16/2015,11.092079387514959,0.0,3.8900000000000006
12/17/2015,11.276133721898686,0.0,3.8900000000000006
12/18/2015,11.400644035715276,0.0,3.8900000000000006
12/21/2015,11.6388353376307,0.0,3.8900000000000006
12/22/2015,11.53597579372345,0.0,3.8900000000000006
12/23/2015,11.844541893295558,0.0,3.8900000000000006
12/24/2015,11.812059400140447,0.0,3.8900000000000006
12/28/2015,11.801233766642936,0.0,3.8900000000000006
12/29/2015,11.866197474497174,0.0,3.8900000000000006
12/30/2015,11.828306175109859,0.0,3.8900000000000006
12/31/2015,11.714621588130107,0.0,3.8900000000000006
01/04/2016,11.590113802411643,0.0,3.8900000000000006
01/05/2016,11.774169138890631,0.0,3.8900000000000006
01/06/2016,11.817477765066615,0.0,3.8900000000000006
01/07/2016,11.774170773782801,0.0,3.8900000000000006
01/08/2016,11.68755562698582,0.0,3.8900000000000006
01/11/2016,11.606355207552397,0.0,3.8900000000000006
01/12/2016,11.682143409423084,0.0,3.8900000000000006
01/13/2016,11.406055282083631,0.33,3.9000000000000004
01/14/2016,11.076079413630238,0.0,3.9000000000000004
01/15/2016,10.740610827509661,0.0,3.9000000000000004
01/19/2016,10.57012493173376,0.0,3.9000000000000004
01/20/2016,9.921178218464524,0.0,3.9000000000000004
01/21/2016,9.761694750461034,0.0,3.9000000000000004
01/22/2016,9.756197288725124,0.0,3.9000000000000004
01/25/2016,10.113661636360433,0.0,3.9000000000000004
01/26/2016,9.899185651792335,0.0,3.9000000000000004
01/27/2016,10.16316132968342,0.0,3.9000000000000004
01/28/2016,10.295147317264629,0.0,3.9000000000000004
01/29/2016,10.482135807607277,0.0,3.9000000000000004
02/01/2016,10.471134263741522,0.0,3.9000000000000004
02/02/2016,10.278653432259388,0.0,3.9000000000000004
02/03/2016,10.388640491834236,0.0,3.9000000000000004
02/04/2016,10.509633255442527,0.0,3.9000000000000004
02/05/2016,10.669117450950383,0.0,3.9000000000000004
02/08/2016,10.515130151247448,0.0,3.9000000000000004
02/09/2016,10.438136833132717,0.0,3.9000000000000004
02/10/2016,10.30144001834346,0.33,3.9100000000000006
02/11/2016,10.066296796371303,0.0,3.9100000000000006
02/12/2016,9.931930884524004,0.0,3.9100000000000006
02/16/2016,10.200668591143591,0.0,3.9100000000000006
02/17/2016,10.430209921418134,0.0,3.9100000000000006
02/18/2016,10.637356187617991,0.0,3.9100000000000006
02/19/2016,10.69894269273679,0.0,3.9100000000000006
02/22/2016,10.906087531038361,0.0,3.9100000000000006
02/23/2016,10.96767322294083,0.0,3.9100000000000006
02/24/2016,10.732529425119498,0.0,3.9100000000000006
02/25/2016,10.69893731162458,0.0,3.9100000000000006
02/26/2016,10.894892002752837,0.0,3.9100000000000006
02/29/2016,10.810912212257897,0.0,3.9100000000000006
03/01/2016,10.805312744783711,0.0,3.9100000000000006
03/02/2016,10.911686960282081,0.0,3.9100000000000006
03/03/2016,11.14123428557246,0.0,3.9100000000000006
03/04/2016,11.359581664277478,0.0,3.9100000000000006
03/07/2016,11.34837929761128,0.0,3.9100000000000006
03/08/2016,11.572325037205426,0.0,3.9100000000000006
03/09/2016,11.549930659281575,0.0,3.9100000000000006
03/10/2016,11.56112409262038,0.0,3.9100000000000006
03/11/2016,11.528359776129125,0.33,3.9200000000000004
03/14/2016,11.636475089669986,0.0,3.9200000000000004
03/15/2016,11.516979814581841,0.0,3.9200000000000004
03/16/2016,11.465763503031024,0.0,3.9200000000000004
03/17/2016,11.636473438675035,0.0,3.9200000000000004
03/18/2016,11.915294165974128,0.0,3.9200000000000004
03/21/2016,11.949439238592852,0.0,3.9200000000000004
03/22/2016,12.108759898924477,0.0,3.9200000000000004
03/23/2016,12.091691381391504,0.0,3.9200000000000004
03/24/2016,11.82994105009591,0.0,3.9200000000000004
03/28/2016,12.029097442582852,0.0,3.9200000000000004
03/29/2016,12.06324392556643,0.0,3.9200000000000004
03/30/2016,12.290843066732313,0.0,3.9200000000000004
03/31/2016,12.154279265448801,0.0,3.9200000000000004
04/01/2016,12.245329135338785,0.0,3.9200000000000004
04/04/2016,12.17704248252335,0.0,3.9200000000000004
04/05/2016,12.120142571566088,0.0,3.9200000000000004
04/06/2016,12.177043078862553,0.0,3.9200000000000004
04/07/2016,12.24532580971868,0.0,3.9200000000000004
04/08/2016,12.404653435212033,0.0,3.9200000000000004
04/11/2016,12.38758040628223,0.0,3.9200000000000004
04/12/2016,12.4615520485973,0.0,3.9200000000000004
04/13/2016,12.626924514770508,0.27,3.8700000000000006
04/14/2016,12.638444123367439,0.0,3.8700000000000006
04/15/2016,12.442588084306589,0.0,3.8700000000000006
04/18/2016,12.454105292466133,0.0,3.8700000000000006
04/19/2016,12.48290826821426,0.0,3.8700000000000006
04/20/2016,12.609635185963414,0.0,3.8700000000000006
04/21/2016,12.477152852850137,0.0,3.8700000000000006
04/22/2016,12.35042185328168,0.0,3.8700000000000006
04/25/2016,12.206410703381142,0.0,3.8700000000000006
04/26/2016,12.338902490042951,0.0,3.8700000000000006
04/27/2016,12.333136790600465,0.0,3.8700000000000006
04/28/2016,12.240969890406548,0.0,3.8700000000000006
04/29/2016,12.166083032371425,0.0,3.8700000000000006
05/02/2016,12.2582465879545,0.0,3.8700000000000006
05/03/2016,11.66492557677559,0.0,3.8700000000000006
05/04/2016,11.284735973017453,0.0,3.8700000000000006
05/05/2016,11.555474608399532,0.0,3.8700000000000006
05/06/2016,11.572763320648042,0.0,3.8700000000000006
05/09/2016,11.659166260014162,0.0,3.8700000000000006
05/10/2016,11.693722189731098,0.0,3.8700000000000006
05/11/2016,11.76285615144132,0.0,3.8700000000000006
05/12/2016,11.826528313573613,0.22,3.7700000000000005
05/13/2016,11.698421614717745,0.0,3.7700000000000005
05/16/2016,11.715893639858352,0.0,3.7700000000000005
05/17/2016,11.64601968147857,0.0,3.7700000000000005
05/18/2016,11.471328165980152,0.0,3.7700000000000005
05/19/2016,11.069539189017474,0.0,3.7700000000000005
05/20/2016,11.098653867239294,0.0,3.7700000000000005
05/23/2016,11.23258596664755,0.0,3.7700000000000005
05/24/2016,11.180179737023053,0.0,3.7700000000000005
05/25/2016,11.238407135009766,0.0,3.7700000000000005
05/26/2016,11.255877487322836,0.0,3.7700000000000005
05/27/2016,11.261693829272572,0.0,3.7700000000000005
05/31/2016,11.2151100816056,0.0,3.7700000000000005
06/01/2016,11.27917212924666,0.0,3.7700000000000005
06/02/2016,11.366511450757967,0.0,3.7700000000000005
06/03/2016,11.477146124524799,0.0,3.7700000000000005
06/06/2016,11.535376411106675,0.0,3.7700000000000005
06/07/2016,11.512089820701481,0.0,3.7700000000000005
06/08/2016,11.56449528494484,0.0,3.7700000000000005
06/09/2016,11.669307849082111,0.0,3.7700000000000005
06/10/2016,11.669310481370061,0.0,3.7700000000000005
06/13/2016,11.552198806881794,0.22,3.670000000000001
06/14/2016,11.375559889640845,0.0,3.670000000000001
06/15/2016,11.31668247582116,0.0,3.670000000000001
06/16/2016,11.369671260229907,0.0,3.670000000000001
06/17/2016,11.428549599450305,0.0,3.670000000000001
06/20/2016,11.44032804093685,0.0,3.670000000000001
06/21/2016,11.340231138095088,0.0,3.670000000000001
06/22/2016,11.281354041663068,0.0,3.670000000000001
06/23/2016,11.28724153930481,0.0,3.670000000000001
06/24/2016,11.104711156130897,0.0,3.670000000000001
06/27/2016,11.104714272758196,0.0,3.670000000000001
06/28/2016,11.116487981800939,0.0,3.670000000000001
06/29/2016,11.4403294913856,0.0,3.670000000000001
06/30/2016,11.59930410960933,0.0,3.670000000000001
07/01/2016,11.781830787658691,0.0,3.670000000000001
07/05/2016,11.775942871034124,0.0,3.670000000000001
07/06/2016,11.876039322818412,0.0,3.670000000000001
07/07/2016,11.976135289868198,0.0,3.670000000000001
07/08/2016,11.881928591037548,0.0,3.670000000000001
07/11/2016,11.929033442318481,0.0,3.670000000000001
07/12/2016,12.058562917364439,0.0,3.670000000000001
07/13/2016,12.14112300753372,0.22,3.5700000000000007
07/14/2016,12.200638594450774,0.0,3.5700000000000007
07/15/2016,12.08756182023166,0.0,3.5700000000000007
07/18/2016,12.063750358978238,0.0,3.5700000000000007
07/19/2016,12.158977053476574,0.0,3.5700000000000007
07/20/2016,12.26610551118859,0.0,3.5700000000000007
07/21/2016,12.319671266770618,0.0,3.5700000000000007
07/22/2016,12.426796149610459,0.0,3.5700000000000007
07/25/2016,12.527970440992547,0.0,3.5700000000000007
07/26/2016,12.510117521948757,0.0,3.5700000000000007
07/27/2016,12.5755830547206,0.0,3.5700000000000007
07/28/2016,12.599392119148575,0.0,3.5700000000000007
07/29/2016,12.682711730152466,0.0,3.5700000000000007
08/01/2016,12.670807390923635,0.0,3.5700000000000007
08/02/2016,12.99814247223063,0.0,3.5700000000000007
08/03/2016,12.902918501258018,0.0,3.5700000000000007
08/04/2016,13.402844519602597,0.0,3.5700000000000007
08/05/2016,13.438555804169695,0.0,3.5700000000000007
08/08/2016,13.706372045010058,0.0,3.5700000000000007
08/09/2016,13.688521799054136,0.0,3.5700000000000007
08/10/2016,13.813501386467903,0.0,3.5700000000000007
08/11/2016,13.635071762516851,0.22,3.460000000000001
08/12/2016,13.466811969695385,0.0,3.460000000000001
08/15/2016,13.406720831152843,0.0,3.460000000000001
08/16/2016,13.268509425827597,0.0,3.460000000000001
08/17/2016,13.226440752328678,0.0,3.460000000000001
08/18/2016,13.226439951324334,0.0,3.460000000000001
08/19/2016,13.250474104819505,0.0,3.460000000000001
08/22/2016,13.274515608910937,0.0,3.460000000000001
08/23/2016,13.496858727270206,0.0,3.460000000000001
08/24/2016,13.50286834486722,0.0,3.460000000000001
08/25/2016,13.418740089172305,0.0,3.460000000000001
08/26/2016,13.520894857342583,0.0,3.460000000000001
08/29/2016,13.29854742397613,0.0,3.460000000000001
08/30/2016,13.322588607397686,0.0,3.460000000000001
08/31/2016,13.37066491983604,0.0,3.460000000000001
09/01/2016,13.358641313053772,0.0,3.460000000000001
09/02/2016,13.250477894912715,0.0,3.460000000000001
09/06/2016,13.472820433931664,0.0,3.460000000000001
09/07/2016,13.653097625178734,0.0,3.460000000000001
09/08/2016,13.791312071869369,0.0,3.460000000000001
09/09/2016,13.683148844493637,0.0,3.460000000000001
09/12/2016,13.16634997194949,0.0,3.460000000000001
09/13/2016,13.328058317139549,0.22,3.350000000000001
09/14/2016,13.24916092337817,0.0,3.350000000000001
09/15/2016,13.27343643281505,0.0,3.350000000000001
09/16/2016,13.4008897492929,0.0,3.350000000000001
09/19/2016,13.303782188157768,0.0,3.350000000000001
09/20/2016,13.382678979595845,0.0,3.350000000000001
09/21/2016,13.425168114182842,0.0,3.350000000000001
09/22/2016,13.522275099188535,0.0,3.350000000000001
09/23/2016,13.692217674883224,0.0,3.350000000000001
09/26/2016,13.62545394897461,0.0,3.350000000000001
09/27/2016,13.63151721260881,0.0,3.350000000000001
09/28/2016,13.710420643921932,0.0,3.350000000000001
09/29/2016,13.619382226366088,0.0,3.350000000000001
09/30/2016,13.740768113327263,0.0,3.350000000000001
10/03/2016,13.680074802417264,0.0,3.350000000000001
10/04/2016,13.564758643094397,0.0,3.350000000000001
10/05/2016,13.455513117451533,0.0,3.350000000000001
10/06/2016,13.334125650844827,0.0,3.350000000000001
10/07/2016,13.206675841553706,0.0,3.350000000000001
10/10/2016,13.352336091275935,0.0,3.350000000000001
10/11/2016,13.33413404544365,0.0,3.350000000000001
10/12/2016,13.388994952010663,0.22,3.240000000000001
10/13/2016,13.480950848228982,0.0,3.240000000000001
10/14/2016,13.591307740818701,0.0,3.240000000000001
10/17/2016,13.523865468281109,0.0,3.240000000000001
10/18/2016,13.60969410651346,0.0,3.240000000000001
10/19/2016,13.566785256121396,0.0,3.240000000000001
10/20/2016,13.658735047001334,0.0,3.240000000000001
10/21/2016,13.628083890344232,0.0,3.240000000000001
10/24/2016,13.836524956667324,0.0,3.240000000000001
10/25/2016,13.836520054960923,0.0,3.240000000000001
10/26/2016,13.922347570187878,0.0,3.240000000000001
10/27/2016,13.97139284304572,0.0,3.240000000000001
10/28/2016,13.842657505973788,0.0,3.240000000000001
10/31/2016,13.854911033970986,0.0,3.240000000000001
11/01/2016,13.92848544095702,0.0,3.240000000000001
11/02/2016,13.854912752642504,0.0,3.240000000000001
11/03/2016,14.008181472034266,0.0,3.240000000000001
11/04/2016,14.155309755192626,0.0,3.240000000000001
11/07/2016,14.112394332885742,0.0,3.240000000000001
11/08/2016,14.14917884454589,0.0,3.240000000000001
11/09/2016,14.24113758309839,0.0,3.240000000000001
11/10/2016,14.340340186147673,0.22,3.1300000000000012
11/11/2016,14.024686222675935,0.0,3.1300000000000012
11/14/2016,14.061824412793,0.0,3.1300000000000012
11/15/2016,13.826634601949149,0.0,3.1300000000000012
11/16/2016,13.746176287077871,0.0,3.1300000000000012
11/17/2016,13.851395506748068,0.0,3.1300000000000012
11/18/2016,13.770934688101207,0.0,3.1300000000000012
11/21/2016,13.81425677522417,0.0,3.1300000000000012
11/22/2016,13.925661021101286,0.0,3.1300000000000012
11/23/2016,13.907086627377618,0.0,3.1300000000000012
11/25/2016,13.739988678510683,0.0,3.1300000000000012
11/28/2016,13.789499427205744,0.0,3.1300000000000012
