EFC,Ellington Financial Inc.,
Date,Price,Dividend,Annualized Dividend
01/03/2018,10.100623115538173,0.0,1.76
01/04/2018,10.10062360033977,0.0,1.76
01/05/2018,10.072760802599648,0.0,1.76
01/08/2018,10.121521011022777,0.0,1.76
01/09/2018,10.114555727615373,0.0,1.76
01/10/2018,10.184215491971818,0.0,1.76
01/11/2018,10.219043419194776,0.0,1.76
01/12/2018,10.386228050849708,0.0,1.76
01/16/2018,10.462854372373114,0.0,1.76
01/17/2018,10.428023044257342,0.0,1.76
01/18/2018,10.50464772397649,0.0,1.76
01/19/2018,10.51161433013557,0.0,1.76
01/22/2018,10.511616165689418,0.0,1.76
01/23/2018,10.53947757489025,0.0,1.76
01/24/2018,10.56734107824056,0.0,1.76
01/25/2018,10.609137376125581,0.0,1.76
01/26/2018,10.53251420899132,0.0,1.76
01/29/2018,10.434988642150364,0.0,1.76
01/30/2018,10.177249714302544,0.0,1.76
01/31/2018,10.205113951638879,0.0,1.76
02/01/2018,10.0936581450531,0.0,1.76
02/02/2018,10.10062452602061,0.0,1.76
02/05/2018,10.100622739343338,0.0,1.76
02/06/2018,9.99613557251574,0.0,1.76
02/07/2018,10.19118165285236,0.0,1.76
02/08/2018,10.2678053420071,0.0,1.76
02/09/2018,10.386225984986083,0.0,1.76
02/12/2018,10.344431440664255,0.0,1.76
02/13/2018,10.135454452473788,0.0,1.76
02/14/2018,10.246909472356787,0.0,1.76
02/15/2018,10.372295011337961,0.0,1.76
02/16/2018,10.532511468661125,0.0,1.76
02/20/2018,10.497682449854356,0.0,1.76
02/21/2018,10.344433201444554,0.0,1.76
02/22/2018,10.483749462042441,0.0,1.76
02/23/2018,10.379260500413224,0.0,1.76
02/26/2018,10.448923122677561,0.0,1.76
02/27/2018,10.50464712703326,0.0,1.76
02/28/2018,10.302833672645491,0.41,1.72
03/01/2018,10.11655341822997,0.0,1.72
03/02/2018,10.138047422603195,0.0,1.72
03/05/2018,10.159539792072763,0.0,1.72
03/06/2018,10.295671194339098,0.0,1.72
03/07/2018,10.417469967420026,0.0,1.72
03/08/2018,10.438964580818782,0.0,1.72
03/09/2018,10.532107640277786,0.0,1.72
03/12/2018,10.510609128469307,0.0,1.72
03/13/2018,10.675396568210735,0.0,1.72
03/14/2018,10.797197625440601,0.0,1.72
03/15/2018,10.868846499804832,0.0,1.72
03/16/2018,10.8545151439387,0.0,1.72
03/19/2018,10.811527709729699,0.0,1.72
03/20/2018,10.711222544188654,0.0,1.72
03/21/2018,10.639575875410625,0.0,1.72
03/22/2018,10.625248898233018,0.0,1.72
03/23/2018,10.567930686322386,0.0,1.72
03/26/2018,10.453291067034783,0.0,1.72
03/27/2018,10.517774514943694,0.0,1.72
03/28/2018,10.524938772794378,0.0,1.72
03/29/2018,10.546433757922726,0.0,1.72
04/02/2018,10.546433367797606,0.0,1.72
04/03/2018,10.517775768755849,0.0,1.72
04/04/2018,10.596586629542156,0.0,1.72
04/05/2018,10.696896163809575,0.0,1.72
04/06/2018,10.567927171004364,0.0,1.72
04/09/2018,10.589421768694628,0.0,1.72
04/10/2018,10.7255532157058,0.0,1.72
04/11/2018,10.682563760201447,0.0,1.72
04/12/2018,10.661068714262417,0.0,1.72
04/13/2018,10.639574815596044,0.0,1.72
04/16/2018,10.6897312132915,0.0,1.72
04/17/2018,10.618081373998413,0.0,1.72
04/18/2018,10.646740136391006,0.0,1.72
04/19/2018,10.610919768424122,0.0,1.72
04/20/2018,10.596587473023666,0.0,1.72
04/23/2018,10.661070823669434,0.0,1.72
04/24/2018,10.6395758863097,0.0,1.72
04/25/2018,10.696893504602865,0.0,1.72
04/26/2018,10.682562064107438,0.0,1.72
04/27/2018,10.704057588797932,0.0,1.72
04/30/2018,10.646737401668233,0.0,1.72
05/01/2018,10.632410287589124,0.0,1.72
05/02/2018,10.711221707350632,0.0,1.72
05/03/2018,10.754212580055379,0.0,1.72
05/04/2018,10.775703940104705,0.0,1.72
05/07/2018,10.918997444667015,0.0,1.72
05/08/2018,11.076621926749803,0.0,1.72
05/09/2018,11.10528214318229,0.0,1.72
05/10/2018,11.24857607131501,0.0,1.72
05/11/2018,11.262904574188509,0.0,1.72
05/14/2018,11.413361886231769,0.0,1.72
05/15/2018,11.520833875681843,0.0,1.72
05/16/2018,11.528000462154433,0.0,1.72
05/17/2018,11.535161756204758,0.0,1.72
05/18/2018,11.499337574364807,0.0,1.72
05/21/2018,11.535163041394554,0.0,1.72
05/22/2018,11.599646363470319,0.0,1.72
05/23/2018,11.599646661316738,0.0,1.72
05/24/2018,11.621137524547242,0.0,1.72
05/25/2018,11.642634484792413,0.0,1.72
05/29/2018,11.578149182401177,0.0,1.72
05/30/2018,11.6784555652012,0.0,1.72
05/31/2018,11.721079619617585,0.41,1.68
06/01/2018,11.750474161287919,0.0,1.68
06/04/2018,11.67698664918067,0.0,1.68
06/05/2018,11.684334009436693,0.0,1.68
06/06/2018,11.706378678438275,0.0,1.68
06/07/2018,11.61084900422005,0.0,1.68
06/08/2018,11.574103982387411,0.0,1.68
06/11/2018,11.640242368301852,0.0,1.68
06/12/2018,11.684334551716505,0.0,1.68
06/13/2018,11.618194739072571,0.0,1.68
06/14/2018,11.654940026712746,0.0,1.68
06/15/2018,11.647593255870214,0.0,1.68
06/18/2018,11.647590057684344,0.0,1.68
06/19/2018,11.625544966594383,0.0,1.68
06/20/2018,11.625543428941342,0.0,1.68
06/21/2018,11.632893025914836,0.0,1.68
06/22/2018,11.676983775635444,0.0,1.68
06/25/2018,11.588800220791134,0.0,1.68
06/26/2018,11.581454064613723,0.0,1.68
06/27/2018,11.610847006634003,0.0,1.68
06/28/2018,11.522665931865621,0.0,1.68
06/29/2018,11.544711452348816,0.0,1.68
07/02/2018,11.449179094504972,0.0,1.68
07/03/2018,11.544710905259532,0.0,1.68
07/05/2018,11.574103935938808,0.0,1.68
07/06/2018,11.537360608676455,0.0,1.68
07/09/2018,11.552056102548462,0.0,1.68
07/10/2018,11.544711482170488,0.0,1.68
07/11/2018,11.581451796433525,0.0,1.68
07/12/2018,11.66228924960828,0.0,1.68
07/13/2018,11.640244839087014,0.0,1.68
07/16/2018,11.721076593343232,0.0,1.68
07/17/2018,11.750472155034384,0.0,1.68
07/18/2018,11.787213982825717,0.0,1.68
07/19/2018,11.79456358770221,0.0,1.68
07/20/2018,11.838656425476074,0.0,1.68
07/23/2018,11.868050249017166,0.0,1.68
07/24/2018,11.809261524916636,0.0,1.68
07/25/2018,11.8974462106623,0.0,1.68
07/26/2018,11.95623472408286,0.0,1.68
07/27/2018,11.978276672238762,0.0,1.68
07/30/2018,11.948884339940722,0.0,1.68
07/31/2018,12.015021128644715,0.0,1.68
08/01/2018,12.1252503973836,0.0,1.68
08/02/2018,12.073811441219807,0.0,1.68
08/03/2018,12.073810151370125,0.0,1.68
08/06/2018,12.051764488220213,0.0,1.68
08/07/2018,12.110555653994204,0.0,1.68
08/08/2018,12.05911329347116,0.0,1.68
08/09/2018,12.059114128345954,0.0,1.68
08/10/2018,12.132600993307832,0.0,1.68
08/13/2018,12.088508514474949,0.0,1.68
08/14/2018,12.029720217843105,0.0,1.68
08/15/2018,12.073809824971928,0.0,1.68
08/16/2018,11.978279939545281,0.0,1.68
08/17/2018,12.088507565791256,0.0,1.68
08/20/2018,12.088508817352642,0.0,1.68
08/21/2018,12.154648774442164,0.0,1.68
08/22/2018,12.198738634497843,0.0,1.68
08/23/2018,12.184040484725932,0.0,1.68
08/24/2018,12.19873979305911,0.0,1.68
08/27/2018,12.286921501159668,0.0,1.68
08/28/2018,12.308967172397187,0.0,1.68
08/29/2018,12.338362812589326,0.0,1.68
08/30/2018,12.308967884120182,0.41,1.64
08/31/2018,12.339099193617498,0.0,1.64
09/04/2018,12.165839910244719,0.0,1.64
09/05/2018,12.324034653552092,0.0,1.64
09/06/2018,12.286368267899567,0.0,1.64
09/07/2018,12.286367416381836,0.0,1.64
09/10/2018,12.21103877209391,0.0,1.64
09/11/2018,12.128176191482195,0.0,1.64
09/12/2018,12.022713324907588,0.0,1.64
09/13/2018,12.045312958345324,0.0,1.64
09/14/2018,11.932316666153383,0.0,1.64
09/17/2018,12.135707533299717,0.0,1.64
09/18/2018,12.16584014892578,0.0,1.64
09/19/2018,12.158305364956844,0.0,1.64
09/20/2018,12.203506151682058,0.0,1.64
09/21/2018,12.180905745363631,0.0,1.64
09/24/2018,12.120642113950968,0.0,1.64
09/25/2018,12.052844747302506,0.0,1.64
09/26/2018,12.045311717653378,0.0,1.64
09/27/2018,12.015180460184741,0.0,1.64
09/28/2018,12.022712790733069,0.0,1.64
10/01/2018,12.075447320277812,0.0,1.64
10/02/2018,11.985046260463747,0.0,1.64
10/03/2018,12.000116734705761,0.0,1.64
10/04/2018,11.954915325415197,0.0,1.64
10/05/2018,11.894649719760045,0.0,1.64
10/08/2018,11.94738314057126,0.0,1.64
10/09/2018,12.022713460696218,0.0,1.64
10/10/2018,12.082977423563193,0.0,1.64
10/11/2018,11.87205415320416,0.0,1.64
10/12/2018,11.7590573744565,0.0,1.64
10/15/2018,11.638529270432977,0.0,1.64
10/16/2018,11.79672444818388,0.0,1.64
10/17/2018,11.781657010951786,0.0,1.64
10/18/2018,11.71385546199465,0.0,1.64
10/19/2018,11.676194938185434,0.0,1.64
10/22/2018,11.668660699259565,0.0,1.64
10/23/2018,11.585797392533053,0.0,1.64
10/24/2018,11.608397689962219,0.0,1.64
10/25/2018,11.691259892359307,0.0,1.64
10/26/2018,11.600863075277285,0.0,1.64
10/29/2018,11.661126327376207,0.0,1.64
10/30/2018,11.533067830253446,0.0,1.64
10/31/2018,11.653591799989721,0.0,1.64
11/01/2018,11.62346417248992,0.0,1.64
11/02/2018,11.56319760121468,0.0,1.64
11/05/2018,11.570732480086722,0.0,1.64
11/06/2018,11.615929476427064,0.0,1.64
11/07/2018,11.63852699041711,0.0,1.64
11/08/2018,12.05284529233407,0.0,1.64
11/09/2018,12.10557465535105,0.0,1.64
11/12/2018,12.188441247482684,0.0,1.64
11/13/2018,12.195972951130802,0.0,1.64
11/14/2018,12.16584027613051,0.0,1.64
11/15/2018,12.180909277991834,0.0,1.64
11/16/2018,11.962449899624009,0.0,1.64
11/19/2018,11.977515046520216,0.0,1.64
11/20/2018,11.992582865181127,0.0,1.64
11/21/2018,11.954917445934958,0.0,1.64
11/23/2018,11.894653268840841,0.0,1.64
11/26/2018,12.045314511324426,0.0,1.64
11/27/2018,11.962450647673139,0.0,1.64
11/28/2018,12.022712692221843,0.0,1.64
11/29/2018,11.871050070816732,0.41,1.64
11/30/2018,12.025721810379306,0.0,1.64
12/03/2018,12.010254947994206,0.0,1.64
12/04/2018,12.079858256032232,0.0,1.64
12/06/2018,11.886517324040177,0.0,1.64
12/07/2018,12.010253938207494,0.0,1.64
12/10/2018,12.041188363942066,0.0,1.64
12/11/2018,12.064389614905602,0.0,1.64
12/12/2018,12.172658208310557,0.0,1.64
12/13/2018,11.909714787656528,0.0,1.64
12/14/2018,11.871049724096167,0.0,1.64
12/17/2018,11.909715742902513,0.0,1.64
12/18/2018,11.762780159228646,0.0,1.64
12/19/2018,11.73184476943946,0.0,1.64
12/20/2018,11.59264174457874,0.0,1.64
12/21/2018,11.561708208637109,0.0,1.64
12/24/2018,11.530772209167479,0.0,1.64
12/26/2018,11.51530691951212,0.0,1.64
12/27/2018,11.71637886560936,0.0,1.64
12/28/2018,11.909717145085219,0.0,1.64
12/31/2018,11.925186518195815,0.0,1.64
01/02/2019,11.770510739346568,0.0,1.64
01/03/2019,11.801448963740878,0.0,1.64
01/04/2019,11.98705374755821,0.0,1.64
01/07/2019,11.971586442223222,0.0,1.64
01/08/2019,12.149462259984901,0.0,1.64
01/09/2019,12.126256439066692,0.0,1.64
01/10/2019,12.15719452711371,0.0,1.64
01/11/2019,12.13399181231912,0.0,1.64
01/14/2019,12.041188236236934,0.0,1.64
01/15/2019,11.909715778456551,0.0,1.64
01/16/2019,11.979319759617955,0.0,1.64
01/17/2019,12.09532282881368,0.0,1.64
01/18/2019,12.064388239907773,0.0,1.64
01/22/2019,12.03345622947668,0.0,1.64
01/23/2019,12.103057717511927,0.0,1.64
01/24/2019,12.327330281502782,0.0,1.64
01/25/2019,12.667607906032087,0.0,1.64
01/28/2019,12.590273918427425,0.0,1.64
01/29/2019,12.675342746317046,0.0,1.64
01/30/2019,12.613470156324059,0.0,1.64
01/31/2019,12.652144654653656,0.0,1.64
02/01/2019,12.845482040708792,0.0,1.64
02/04/2019,12.806811708675578,0.0,1.64
02/05/2019,12.822281294454845,0.0,1.64
02/06/2019,12.938285118744352,0.0,1.64
02/07/2019,12.969219974381488,0.0,1.64
02/08/2019,13.000151094616434,0.0,1.64
02/11/2019,12.9924204401918,0.0,1.64
02/12/2019,12.992419781003077,0.0,1.64
02/13/2019,12.984684889024715,0.0,1.64
02/14/2019,13.046553585547127,0.0,1.64
02/15/2019,13.410031138211687,0.0,1.64
02/19/2019,13.464167821153579,0.0,1.64
02/20/2019,13.224427162308217,0.0,1.64
02/21/2019,13.154822763291603,0.0,1.64
02/22/2019,13.147089292580436,0.0,1.64
02/25/2019,13.16255598118215,0.0,1.64
02/26/2019,13.147092525444847,0.0,1.64
02/27/2019,13.170288626839803,0.0,1.64
02/28/2019,13.312737537321459,0.41,1.64
03/01/2019,13.193875228925215,0.0,1.64
03/04/2019,13.39197834112326,0.0,1.64
03/05/2019,13.708952200441596,0.0,1.64
03/06/2019,13.669327735900879,0.0,1.64
03/07/2019,13.64555444789743,0.0,1.64
03/08/2019,13.7010250708845,0.0,1.64
03/11/2019,13.86743590390633,0.0,1.64
03/12/2019,13.804038769264016,0.0,1.64
03/13/2019,13.835734904264232,0.0,1.64
03/14/2019,13.938750230323835,0.0,1.64
03/15/2019,14.049696568010182,0.0,1.64
03/18/2019,14.144784227020224,0.0,1.64
03/19/2019,14.160630760891795,0.0,1.64
03/20/2019,14.081389077697768,0.0,1.64
03/21/2019,14.002146313810169,0.0,1.64
03/22/2019,14.152707373595732,0.0,1.64
03/25/2019,14.184403692607448,0.0,1.64
03/26/2019,14.271572561115558,0.0,1.64
03/27/2019,14.255724547269956,0.0,1.64
03/28/2019,14.240122977531197,0.14,1.7799999999999998
03/29/2019,14.216163648554277,0.0,1.7799999999999998
04/01/2019,14.319991605817476,0.0,1.7799999999999998
04/02/2019,14.28804106235586,0.0,1.7799999999999998
04/03/2019,14.22414946214861,0.0,1.7799999999999998
04/04/2019,14.327976599084861,0.0,1.7799999999999998
04/05/2019,14.527644007677214,0.0,1.7799999999999998
04/08/2019,14.607508966527753,0.0,1.7799999999999998
04/09/2019,14.631467819213865,0.0,1.7799999999999998
04/10/2019,14.60751205120099,0.0,1.7799999999999998
04/11/2019,14.655428195224793,0.0,1.7799999999999998
04/12/2019,14.655428137356036,0.0,1.7799999999999998
04/15/2019,14.503679712785475,0.0,1.7799999999999998
04/16/2019,14.415828948167292,0.0,1.7799999999999998
04/17/2019,14.47173644705381,0.0,1.7799999999999998
04/18/2019,14.43978858752418,0.0,1.7799999999999998
04/22/2019,14.399857159824084,0.0,1.7799999999999998
04/23/2019,14.559588157015577,0.0,1.7799999999999998
04/24/2019,14.551603242489687,0.0,1.7799999999999998
04/25/2019,14.551602091079358,0.0,1.7799999999999998
04/26/2019,14.53563117980957,0.0,1.7799999999999998
04/29/2019,14.503435607470971,0.14,1.92
04/30/2019,14.575872560808959,0.0,1.92
05/01/2019,14.511481495988022,0.0,1.92
05/02/2019,14.567822625633603,0.0,1.92
05/03/2019,14.503434522094825,0.0,1.92
05/06/2019,14.406849880759621,0.0,1.92
05/07/2019,14.479288442116115,0.0,1.92
05/08/2019,14.46319082986671,0.0,1.92
05/09/2019,14.535625913857247,0.0,1.92
05/10/2019,14.543675292600081,0.0,1.92
05/13/2019,14.495386633427355,0.0,1.92
05/14/2019,14.503436859988657,0.0,1.92
05/15/2019,14.600010651300405,0.0,1.92
05/16/2019,14.575870755129072,0.0,1.92
05/17/2019,14.575873878984732,0.0,1.92
05/20/2019,14.624164581298828,0.0,1.92
05/21/2019,14.68050129066091,0.0,1.92
05/22/2019,14.704648702196112,0.0,1.92
05/23/2019,14.672453816233824,0.0,1.92
05/24/2019,14.608067168816213,0.0,1.92
05/28/2019,14.688551895582028,0.0,1.92
05/29/2019,14.36661369217108,0.0,1.92
05/30/2019,14.488227300329042,0.14,1.6500000000000004
05/31/2019,14.171857904637974,0.0,1.6500000000000004
06/03/2019,14.1150717437593,0.0,1.6500000000000004
06/04/2019,14.236751075598999,0.0,1.6500000000000004
06/05/2019,14.285427137271496,0.0,1.6500000000000004
06/06/2019,14.179965003944497,0.0,1.6500000000000004
06/07/2019,14.317871157852828,0.0,1.6500000000000004
06/10/2019,14.618020852313153,0.0,1.6500000000000004
06/11/2019,14.47200207748427,0.0,1.6500000000000004
06/12/2019,14.488229409396444,0.0,1.6500000000000004
06/13/2019,14.528789341763307,0.0,1.6500000000000004
06/14/2019,14.472004153187664,0.0,1.6500000000000004
06/17/2019,14.601795297065346,0.0,1.6500000000000004
06/18/2019,14.772148285732337,0.0,1.6500000000000004
06/19/2019,14.73970584588105,0.0,1.6500000000000004
06/20/2019,14.950620308586785,0.0,1.6500000000000004
06/21/2019,14.98306761803496,0.0,1.6500000000000004
06/24/2019,14.788371361186089,0.0,1.6500000000000004
06/25/2019,14.845159770041695,0.0,1.6500000000000004
06/26/2019,14.593687011167205,0.0,1.6500000000000004
06/27/2019,14.674617283319325,0.14,1.7900000000000005
06/28/2019,14.519283775480078,0.0,1.7900000000000005
07/01/2019,14.748196922331504,0.0,1.7900000000000005
07/02/2019,14.862650630906181,0.0,1.7900000000000005
07/03/2019,14.666444212328114,0.0,1.7900000000000005
07/05/2019,14.67461301231674,0.0,1.7900000000000005
07/08/2019,14.78089675249255,0.0,1.7900000000000005
07/09/2019,14.895347298341314,0.0,1.7900000000000005
07/10/2019,14.86265027392553,0.0,1.7900000000000005
07/11/2019,14.862648787402106,0.0,1.7900000000000005
07/12/2019,14.887175619604447,0.0,1.7900000000000005
07/15/2019,15.116078636442769,0.0,1.7900000000000005
07/16/2019,14.862649039154505,0.0,1.7900000000000005
07/17/2019,14.977102456548382,0.0,1.7900000000000005
07/18/2019,14.462061316478511,0.0,1.7900000000000005
07/19/2019,14.437534434014841,0.0,1.7900000000000005
07/22/2019,14.39665999237964,0.0,1.7900000000000005
07/23/2019,14.502934925865672,0.0,1.7900000000000005
07/24/2019,14.560160852491558,0.0,1.7900000000000005
07/25/2019,14.633741018566889,0.0,1.7900000000000005
07/26/2019,14.527464263665225,0.0,1.7900000000000005
07/29/2019,14.625567367812323,0.0,1.7900000000000005
07/30/2019,14.518836362286155,0.14,1.9300000000000006
07/31/2019,14.584756215238658,0.0,1.9300000000000006
08/01/2019,14.345794259533813,0.0,1.9300000000000006
08/02/2019,14.164515401734663,0.0,1.9300000000000006
08/05/2019,14.131556182136343,0.0,1.9300000000000006
08/06/2019,14.222193522790946,0.0,1.9300000000000006
08/07/2019,14.312834889596985,0.0,1.9300000000000006
08/08/2019,14.419949867835644,0.0,1.9300000000000006
08/09/2019,14.510594271731202,0.0,1.9300000000000006
08/12/2019,14.354034479698186,0.0,1.9300000000000006
08/13/2019,14.576515934712727,0.0,1.9300000000000006
08/14/2019,14.560031834126068,0.0,1.9300000000000006
08/15/2019,14.378753157259364,0.0,1.9300000000000006
08/16/2019,14.477630739687168,0.0,1.9300000000000006
08/19/2019,14.617712174660495,0.0,1.9300000000000006
08/20/2019,14.675393470037058,0.0,1.9300000000000006
08/21/2019,14.658913604708914,0.0,1.9300000000000006
08/22/2019,14.527071952819822,0.0,1.9300000000000006
08/23/2019,14.518837019091617,0.0,1.9300000000000006
08/26/2019,14.452915363215247,0.0,1.9300000000000006
08/27/2019,14.601228877786394,0.0,1.9300000000000006
08/28/2019,14.386995039876696,0.0,1.9300000000000006
08/29/2019,14.510989586888348,0.14,1.6600000000000006
08/30/2019,14.5691351112846,0.0,1.6600000000000006
09/03/2019,14.394703149456044,0.0,1.6600000000000006
09/04/2019,14.494379918619364,0.0,1.6600000000000006
09/05/2019,14.56082812937526,0.0,1.6600000000000006
09/06/2019,14.569139234410132,0.0,1.6600000000000006
09/09/2019,14.627277767993881,0.0,1.6600000000000006
09/10/2019,14.743564680445154,0.0,1.6600000000000006
09/11/2019,14.826631700244745,0.0,1.6600000000000006
09/12/2019,14.793403057609432,0.0,1.6600000000000006
09/13/2019,14.901386524924558,0.0,1.6600000000000006
09/16/2019,14.7934056101654,0.0,1.6600000000000006
09/17/2019,14.760180461897212,0.0,1.6600000000000006
09/18/2019,14.818325105697232,0.0,1.6600000000000006
09/19/2019,14.884769199928177,0.0,1.6600000000000006
09/20/2019,14.834934386795064,0.0,1.6600000000000006
09/23/2019,14.926301399877424,0.0,1.6600000000000006
09/24/2019,14.959532737731934,0.0,1.6600000000000006
09/25/2019,14.951221393756434,0.0,1.6600000000000006
09/26/2019,14.876465231991057,0.0,1.6600000000000006
09/27/2019,15.11027594484221,0.14,1.8000000000000007
09/30/2019,15.110279667155616,0.0,1.8000000000000007
10/01/2019,15.135394749350795,0.0,1.8000000000000007
10/02/2019,15.060047784279954,0.0,1.8000000000000007
10/03/2019,14.976336756400382,0.0,1.8000000000000007
10/04/2019,14.942851159230958,0.0,1.8000000000000007
10/07/2019,14.884251504834412,0.0,1.8000000000000007
10/08/2019,14.900993476164844,0.0,1.8000000000000007
10/09/2019,14.951221693874007,0.0,1.8000000000000007
10/10/2019,15.001449170614537,0.0,1.8000000000000007
10/11/2019,15.143764311797632,0.0,1.8000000000000007
10/14/2019,15.127018339750263,0.0,1.8000000000000007
10/15/2019,15.076789010240535,0.0,1.8000000000000007
10/16/2019,15.244216640804941,0.0,1.8000000000000007
10/17/2019,15.252594204795034,0.0,1.8000000000000007
10/18/2019,15.219103902458786,0.0,1.8000000000000007
10/21/2019,15.403273081922901,0.0,1.8000000000000007
10/22/2019,15.378161889706679,0.0,1.8000000000000007
10/23/2019,15.411642664990222,0.0,1.8000000000000007
10/24/2019,15.470244091021994,0.0,1.8000000000000007
10/25/2019,15.453502250640225,0.0,1.8000000000000007
10/28/2019,15.386532632450804,0.0,1.8000000000000007
10/29/2019,15.436759859606383,0.0,1.8000000000000007
10/30/2019,15.520859838404784,0.14,1.9400000000000008
10/31/2019,15.52928524253536,0.0,1.9400000000000008
11/01/2019,15.546164588948278,0.0,1.9400000000000008
11/04/2019,15.579903602600098,0.0,1.9400000000000008
11/05/2019,15.596771370801498,0.0,1.9400000000000008
11/06/2019,15.377455868786363,0.0,1.9400000000000008
11/07/2019,15.630513844873857,0.0,1.9400000000000008
11/08/2019,15.757041822583195,0.0,1.9400000000000008
11/11/2019,15.86670131223316,0.0,1.9400000000000008
11/12/2019,15.917312574152254,0.0,1.9400000000000008
11/13/2019,15.697996522444866,0.0,1.9400000000000008
11/14/2019,15.706434646506086,0.0,1.9400000000000008
11/15/2019,15.706429927928163,0.0,1.9400000000000008
11/18/2019,15.892008404637807,0.0,1.9400000000000008
11/19/2019,15.267799069678208,0.0,1.9400000000000008
11/20/2019,15.40276329856788,0.0,1.9400000000000008
11/21/2019,15.318410495378512,0.0,1.9400000000000008
11/22/2019,15.284670339440305,0.0,1.9400000000000008
11/25/2019,15.335281185492532,0.0,1.9400000000000008
11/26/2019,15.267797444990618,0.0,1.9400000000000008
11/27/2019,15.411522364215026,0.14,1.6700000000000004
11/29/2019,15.479529890777464,0.0,1.6700000000000004
12/02/2019,15.428522534917562,0.0,1.6700000000000004
12/03/2019,15.369022593038904,0.0,1.6700000000000004
12/04/2019,15.471028473962228,0.0,1.6700000000000004
12/05/2019,15.454028573603404,0.0,1.6700000000000004
12/06/2019,15.454024549601453,0.0,1.6700000000000004
12/09/2019,15.479527465809353,0.0,1.6700000000000004
12/10/2019,15.445524378793916,0.0,1.6700000000000004
12/11/2019,15.530534899253785,0.0,1.6700000000000004
12/12/2019,15.479529232824799,0.0,1.6700000000000004
12/13/2019,15.411523013391426,0.0,1.6700000000000004
12/16/2019,15.47952812141165,0.0,1.6700000000000004
12/17/2019,15.360520079416489,0.0,1.6700000000000004
12/18/2019,15.488025960161249,0.0,1.6700000000000004
12/19/2019,15.513528529136163,0.0,1.6700000000000004
12/20/2019,15.547534942626953,0.0,1.6700000000000004
12/23/2019,15.564532939736223,0.0,1.6700000000000004
12/24/2019,15.55603518033101,0.0,1.6700000000000004
12/26/2019,15.624040084865149,0.0,1.6700000000000004
12/27/2019,15.72604192151452,0.0,1.6700000000000004
12/30/2019,15.683670270319036,0.14,1.8100000000000005
12/31/2019,15.666539222692936,0.0,1.8100000000000005
01/02/2020,15.683677589621308,0.0,1.8100000000000005
01/03/2020,15.54662196810109,0.0,1.8100000000000005
01/06/2020,15.62371498015448,0.0,1.8100000000000005
01/07/2020,15.777892736327118,0.0,1.8100000000000005
01/08/2020,15.709370782347897,0.0,1.8100000000000005
01/09/2020,15.846420777288122,0.0,1.8100000000000005
01/10/2020,15.760762513380126,0.0,1.8100000000000005
01/13/2020,15.820723607264503,0.0,1.8100000000000005
01/14/2020,15.837855070406965,0.0,1.8100000000000005
01/15/2020,15.949209548801953,0.0,1.8100000000000005
01/16/2020,16.103383798808842,0.0,1.8100000000000005
01/17/2020,16.077693718530817,0.0,1.8100000000000005
01/21/2020,16.060560769581777,0.0,1.8100000000000005
01/22/2020,15.769327012893259,0.0,1.8100000000000005
01/23/2020,15.717933033569293,0.0,1.8100000000000005
01/24/2020,15.786458411757195,0.0,1.8100000000000005
01/27/2020,15.632278342518298,0.0,1.8100000000000005
01/28/2020,15.666543439282009,0.0,1.8100000000000005
01/29/2020,15.820721948953704,0.0,1.8100000000000005
01/30/2020,15.811531463518373,0.15,1.9600000000000004
01/31/2020,15.828797465149453,0.0,1.9600000000000004
02/03/2020,15.759717388094222,0.0,1.9600000000000004
02/04/2020,15.846067564287361,0.0,1.9600000000000004
02/05/2020,15.871974950299185,0.0,1.9600000000000004
02/06/2020,16.018781384777256,0.0,1.9600000000000004
02/07/2020,16.06195831640603,0.0,1.9600000000000004
02/10/2020,16.10513087767761,0.0,1.9600000000000004
02/11/2020,16.139674869393588,0.0,1.9600000000000004
02/12/2020,16.105132248087436,0.0,1.9600000000000004
02/13/2020,15.897883011954073,0.0,1.9600000000000004
02/14/2020,16.26920591080017,0.0,1.9600000000000004
02/18/2020,16.269209447349986,0.0,1.9600000000000004
02/19/2020,16.338292532486474,0.0,1.9600000000000004
02/20/2020,16.45055334151308,0.0,1.9600000000000004
02/21/2020,16.47646061595155,0.0,1.9600000000000004
02/24/2020,15.975600660913225,0.0,1.9600000000000004
02/25/2020,16.087860842400307,0.0,1.9600000000000004
02/26/2020,15.552467242365479,0.0,1.9600000000000004
02/27/2020,15.145197797966166,0.15,1.7000000000000002
02/28/2020,14.51814292165974,0.0,1.7000000000000002
03/02/2020,14.448468530897843,0.0,1.7000000000000002
03/03/2020,14.944885544116993,0.0,1.7000000000000002
03/04/2020,14.805541164438656,0.0,1.7000000000000002
03/05/2020,14.518143366854629,0.0,1.7000000000000002
03/06/2020,14.239447611121939,0.0,1.7000000000000002
03/09/2020,13.333697373849088,0.0,1.7000000000000002
03/10/2020,13.664644008474522,0.0,1.7000000000000002
03/11/2020,13.429497873800054,0.0,1.7000000000000002
03/12/2020,12.062161385267501,0.0,1.7000000000000002
03/13/2020,10.616443748238362,0.0,1.7000000000000002
03/16/2020,9.606180721602506,0.0,1.7000000000000002
03/17/2020,8.055955516319914,0.0,1.7000000000000002
03/18/2020,5.965762034545638,0.0,1.7000000000000002
03/19/2020,4.807446353997118,0.0,1.7000000000000002
03/20/2020,5.730615068898436,0.0,1.7000000000000002
