TAN,Invesco Solar ETF,
Date,Price,Dividend,Annualized Dividend
06/30/2015,36.09723580349658,0.0,0.64
07/01/2015,36.079006746154704,0.0,0.64
07/02/2015,35.46826724813627,0.0,0.64
07/06/2015,33.93686923807344,0.0,0.64
07/07/2015,32.779206270555534,0.0,0.64
07/08/2015,32.25051177828282,0.0,0.64
07/09/2015,32.54220891902395,0.0,0.64
07/10/2015,32.75186187440628,0.0,0.64
07/13/2015,33.754561547070985,0.0,0.64
07/14/2015,34.301491295026324,0.0,0.64
07/15/2015,34.4564523135189,0.0,0.64
07/16/2015,34.16475524835632,0.0,0.64
07/17/2015,34.38352942886533,0.0,0.64
07/20/2015,34.83930172859949,0.0,0.64
07/21/2015,34.30149109870737,0.0,0.64
07/22/2015,33.69986833896638,0.0,0.64
07/23/2015,33.19851594895151,0.0,0.64
07/24/2015,32.760970602234245,0.0,0.64
07/27/2015,31.694465204132925,0.0,0.64
07/28/2015,31.812970658423744,0.0,0.64
07/29/2015,32.42370500846828,0.0,0.64
07/30/2015,32.90682082229027,0.0,0.64
07/31/2015,32.76097378999532,0.0,0.64
08/03/2015,31.90412022962203,0.0,0.64
08/04/2015,31.293388091512345,0.0,0.64
08/05/2015,31.539496610367472,0.0,0.64
08/06/2015,32.596893115170566,0.0,0.64
08/07/2015,31.047268032188725,0.0,0.64
08/10/2015,30.864958813011324,0.0,0.64
08/11/2015,30.782919834408442,0.0,0.64
08/12/2015,29.579679055955317,0.0,0.64
08/13/2015,30.41830177875156,0.0,0.64
08/14/2015,30.30891398886481,0.0,0.64
08/17/2015,30.217763922769045,0.0,0.64
08/18/2015,30.573262473231605,0.0,0.64
08/19/2015,29.734640439135692,0.0,0.64
08/20/2015,28.622553729892182,0.0,0.64
08/21/2015,26.899732004246946,0.0,0.64
08/24/2015,23.37204890876684,0.0,0.64
08/25/2015,25.122215297527145,0.0,0.64
08/26/2015,25.696492695569876,0.0,0.64
08/27/2015,26.525999757599212,0.0,0.64
08/28/2015,26.74477033431662,0.0,0.64
08/31/2015,27.018233779317747,0.0,0.64
09/01/2015,26.480420186411624,0.0,0.64
09/02/2015,26.835925487502728,0.0,0.64
09/03/2015,26.88150185719889,0.0,0.64
09/04/2015,26.726537173975434,0.0,0.64
09/08/2015,27.401084556352913,0.0,0.64
09/09/2015,28.148549820782314,0.0,0.64
09/10/2015,27.656316186322517,0.0,0.64
09/11/2015,27.164080773201274,0.0,0.64
09/14/2015,27.55604633740318,0.0,0.64
09/15/2015,27.082040642959885,0.0,0.64
09/16/2015,27.583391292386526,0.0,0.64
09/17/2015,27.656316326218942,0.0,0.64
09/18/2015,27.346390062448005,0.0,0.64
09/21/2015,27.07292678384885,0.0,0.64
09/22/2015,26.6536168499789,0.0,0.64
09/23/2015,26.298110847667967,0.0,0.64
09/24/2015,24.80317371295033,0.0,0.64
09/25/2015,25.23160237714584,0.0,0.64
09/28/2015,24.383862879015936,0.0,0.64
09/29/2015,23.235317759644467,0.0,0.64
09/30/2015,23.764014025782497,0.0,0.64
10/01/2015,24.329172946021036,0.0,0.64
10/02/2015,24.26536435316882,0.0,0.64
10/05/2015,26.471307978710687,0.0,0.64
10/06/2015,27.136734697599245,0.0,0.64
10/07/2015,28.075626135600032,0.0,0.64
10/08/2015,28.33997750486061,0.0,0.64
10/09/2015,28.914249040064053,0.0,0.64
10/12/2015,28.968941836696295,0.0,0.64
10/13/2015,28.303513531169447,0.0,0.64
10/14/2015,28.686363885238745,0.0,0.64
10/15/2015,29.561450121548813,0.0,0.64
10/16/2015,29.707293978911274,0.0,0.64
10/19/2015,29.069210951511607,0.0,0.64
10/20/2015,28.74105778208156,0.0,0.64
10/21/2015,28.73194131734755,0.0,0.64
10/22/2015,28.04828254862259,0.0,0.64
10/23/2015,28.321746372650757,0.0,0.64
10/26/2015,28.339976153886536,0.0,0.64
10/27/2015,27.54693007310741,0.0,0.64
10/28/2015,26.67184629776522,0.0,0.64
10/29/2015,27.455777633508504,0.0,0.64
10/30/2015,27.364620969454077,0.0,0.64
11/02/2015,27.19142888762488,0.0,0.64
11/03/2015,27.601625030760417,0.0,0.64
11/04/2015,28.185013619850444,0.0,0.64
11/05/2015,27.856852853222424,0.0,0.64
11/06/2015,27.346389536329507,0.0,0.64
11/09/2015,27.556045441740018,0.0,0.64
11/10/2015,27.401083313780376,0.0,0.64
11/11/2015,25.805878052892364,0.0,0.64
11/12/2015,24.939908778318756,0.0,0.64
11/13/2015,24.35651595501261,0.0,0.64
11/16/2015,24.383865072902832,0.0,0.64
11/17/2015,25.268063928745438,0.0,0.64
11/18/2015,23.8551665189444,0.0,0.64
11/19/2015,23.982786576864655,0.0,0.64
11/20/2015,23.736665292512605,0.0,0.64
11/23/2015,24.010130428500307,0.0,0.64
11/24/2015,24.019246794991158,0.0,0.64
11/25/2015,24.292709920529553,0.0,0.64
11/27/2015,24.53882914958522,0.0,0.64
11/30/2015,24.01924763999668,0.0,0.64
12/01/2015,24.383864608674937,0.0,0.64
12/02/2015,24.876099591981202,0.0,0.64
12/03/2015,25.295411578015884,0.0,0.64
12/04/2015,25.468607467403725,0.0,0.64
12/07/2015,25.277179312054606,0.0,0.64
12/08/2015,24.83052312387641,0.0,0.64
12/09/2015,25.359219101692194,0.0,0.64
12/10/2015,24.821406907405475,0.0,0.64
12/11/2015,24.538829297672443,0.0,0.64
12/14/2015,24.8396357945233,0.0,0.64
12/15/2015,26.024648905085275,0.0,0.64
12/16/2015,28.166783661215135,0.0,0.64
12/17/2015,29.771102462217744,0.0,0.64
12/18/2015,28.32174652931829,0.0,0.64
12/21/2015,29.84402979817064,0.0,0.64
12/22/2015,29.752874034977083,0.0,0.64
12/23/2015,28.741057431881046,0.0,0.64
12/24/2015,28.89416451292555,0.49,0.49
12/28/2015,29.19041997466863,0.0,0.49
12/29/2015,28.82010038575839,0.0,0.49
12/30/2015,28.29239494032525,0.0,0.49
12/31/2015,28.20907690724119,0.0,0.49
01/04/2016,27.820240446506368,0.0,0.49
01/05/2016,28.755296102067142,0.0,0.49
01/06/2016,27.54250115044391,0.0,0.49
01/07/2016,26.56115494705699,0.0,0.49
01/08/2016,25.90383705137094,0.0,0.49
01/11/2016,25.39464874628943,0.0,0.49
01/12/2016,24.95952095677149,0.0,0.49
01/13/2016,24.209625348285492,0.0,0.49
01/14/2016,22.996830977441608,0.0,0.49
01/15/2016,21.92290404560349,0.0,0.49
01/19/2016,22.29322228167515,0.0,0.49
01/20/2016,20.673075900921862,0.0,0.49
01/21/2016,21.413715355404218,0.0,0.49
01/22/2016,22.376546092542576,0.0,0.49
01/25/2016,22.552448207495804,0.0,0.49
01/26/2016,22.04325921958598,0.0,0.49
01/27/2016,22.81167029474967,0.0,0.49
01/28/2016,22.913508910689,0.0,0.49
01/29/2016,22.932024557318808,0.0,0.49
02/01/2016,23.107925939177754,0.0,0.49
02/02/2016,23.163473223119016,0.0,0.49
02/03/2016,22.515415041469232,0.0,0.49
02/04/2016,22.570962219156378,0.0,0.49
02/05/2016,22.691319080507693,0.0,0.49
02/08/2016,21.506294614019172,0.0,0.49
02/09/2016,20.52494858079207,0.0,0.49
02/10/2016,19.858375024314864,0.0,0.49
02/11/2016,19.191798925755112,0.0,0.49
02/12/2016,19.18254119620336,0.0,0.49
02/16/2016,19.515826854774904,0.0,0.49
02/17/2016,20.423112387403688,0.0,0.49
02/18/2016,20.941558764381263,0.0,0.49
02/19/2016,20.506433873966007,0.0,0.49
02/22/2016,20.534209127896872,0.0,0.49
02/23/2016,20.719365683032965,0.0,0.49
02/24/2016,20.108340265287165,0.0,0.49
02/25/2016,20.802687760037568,0.0,0.49
02/26/2016,21.543328401374627,0.0,0.49
02/29/2016,21.635908582969975,0.0,0.49
03/01/2016,21.765520800667765,0.0,0.49
03/02/2016,21.598876688848605,0.0,0.49
03/03/2016,22.080289840698242,0.0,0.49
03/04/2016,22.33025550842285,0.0,0.49
03/07/2016,22.441351619109867,0.0,0.49
03/08/2016,23.070895326738068,0.0,0.49
03/09/2016,22.61725387439121,0.0,0.49
03/10/2016,22.672800823146584,0.0,0.49
03/11/2016,22.598734683658435,0.0,0.49
03/14/2016,22.654283975236353,0.0,0.49
03/15/2016,22.487642213113865,0.0,0.49
03/16/2016,22.04325842314765,0.0,0.49
03/17/2016,22.469126964814244,0.0,0.49
03/18/2016,23.015347606760788,0.0,0.49
03/21/2016,22.607994390660668,0.0,0.49
03/22/2016,22.385803591631504,0.0,0.49
03/23/2016,21.700712946131674,0.0,0.49
03/24/2016,20.626787494353565,0.0,0.49
03/28/2016,20.737882003963147,0.0,0.49
03/29/2016,20.228694002000424,0.0,0.49
03/30/2016,20.96933150684097,0.0,0.49
03/31/2016,20.978591918945312,0.0,0.49
04/01/2016,20.80268957852757,0.0,0.49
04/04/2016,20.96007657544591,0.0,0.49
04/05/2016,20.19166107065741,0.0,0.49
04/06/2016,20.589754264460506,0.0,0.49
04/07/2016,21.080429947394144,0.0,0.49
04/08/2016,20.978590698718286,0.0,0.49
04/11/2016,21.015622094334308,0.0,0.49
04/12/2016,21.19152162000949,0.0,0.49
04/13/2016,21.45074775127002,0.0,0.49
04/14/2016,21.747003397992582,0.0,0.49
04/15/2016,21.709970846740653,0.0,0.49
04/18/2016,21.358166820946323,0.0,0.49
04/19/2016,22.09880723118436,0.0,0.49
04/20/2016,21.876614815235314,0.0,0.49
04/21/2016,22.274706733452916,0.0,0.49
04/22/2016,22.441351470343097,0.0,0.49
04/25/2016,22.506158693489162,0.0,0.49
04/26/2016,22.237676471958615,0.0,0.49
04/27/2016,22.645027292529846,0.0,0.49
04/28/2016,22.68206032932606,0.0,0.49
04/29/2016,22.450610519724485,0.0,0.49
05/02/2016,22.015486232619615,0.0,0.49
05/03/2016,21.700715783724757,0.0,0.49
05/04/2016,21.200780233744236,0.0,0.49
05/05/2016,20.987850704599577,0.0,0.49
05/06/2016,20.38608032748652,0.0,0.49
05/09/2016,20.4323705598188,0.0,0.49
05/10/2016,19.719502112047024,0.0,0.49
05/11/2016,19.98798583650431,0.0,0.49
05/12/2016,20.17314737908881,0.0,0.49
05/13/2016,19.61766685605386,0.0,0.49
05/16/2016,19.525086595335218,0.0,0.49
05/17/2016,19.747278900103712,0.0,0.49
05/18/2016,19.525088034946414,0.0,0.49
05/19/2016,19.432506251033406,0.0,0.49
05/20/2016,19.562118745369403,0.0,0.49
05/23/2016,19.96946862751081,0.0,0.49
05/24/2016,20.27498526174361,0.0,0.49
05/25/2016,20.478662268947947,0.0,0.49
05/26/2016,20.617528992138478,0.0,0.49
05/27/2016,20.339786453464846,0.0,0.49
05/31/2016,20.302757721949078,0.0,0.49
06/01/2016,20.478658524830923,0.0,0.49
06/02/2016,20.450885087702787,0.0,0.49
06/03/2016,20.210176678478035,0.0,0.49
06/06/2016,19.95095426924054,0.0,0.49
06/07/2016,20.321273812529185,0.0,0.49
06/08/2016,20.506433337422965,0.0,0.49
06/09/2016,20.386081496857493,0.0,0.49
06/10/2016,19.654699823659673,0.0,0.49
06/13/2016,18.858513348983678,0.0,0.49
06/14/2016,18.636321718919273,0.0,0.49
06/15/2016,18.636319655338514,0.0,0.49
06/16/2016,18.404868170671293,0.0,0.49
06/17/2016,18.645577770681697,0.0,0.49
06/20/2016,19.247350018561196,0.0,0.49
06/21/2016,19.099220045169353,0.0,0.49
06/22/2016,19.2195737493056,0.0,0.49
06/23/2016,19.117734228987132,0.0,0.49
06/24/2016,18.28451796710832,0.0,0.49
06/27/2016,18.20119467840701,0.0,0.49
06/28/2016,18.21971138305231,0.0,0.49
06/29/2016,18.821481534541572,0.0,0.49
06/30/2016,19.201054870439734,0.0,0.49
07/01/2016,19.469541327071056,0.0,0.49
07/05/2016,19.47879931420392,0.0,0.49
07/06/2016,19.173283222489893,0.0,0.49
07/07/2016,19.626926903394086,0.0,0.49
07/08/2016,19.756537090139513,0.0,0.49
07/11/2016,19.96947013488609,0.0,0.49
07/12/2016,20.210179980621156,0.0,0.49
07/13/2016,20.089825063899017,0.0,0.49
07/14/2016,20.089823753261573,0.0,0.49
07/15/2016,19.969469835835902,0.0,0.49
07/18/2016,19.812084271000103,0.0,0.49
07/19/2016,20.089822826456576,0.0,0.49
07/20/2016,19.802824876401477,0.0,0.49
07/21/2016,20.293499910678605,0.0,0.49
07/22/2016,20.07130782643002,0.0,0.49
07/25/2016,20.099081645105493,0.0,0.49
07/26/2016,20.228694535526408,0.0,0.49
07/27/2016,20.423108435332374,0.0,0.49
07/28/2016,20.228692211450138,0.0,0.49
07/29/2016,19.793567956911346,0.0,0.49
08/01/2016,19.756538219741792,0.0,0.49
08/02/2016,20.06205124467307,0.0,0.49
08/03/2016,19.876888973999066,0.0,0.49
08/04/2016,20.32127457240014,0.0,0.49
08/05/2016,20.01576043782958,0.0,0.49
08/08/2016,20.460142672828255,0.0,0.49
08/09/2016,20.626788338667403,0.0,0.49
08/10/2016,19.895405415928348,0.0,0.49
08/11/2016,19.765793159867183,0.0,0.49
08/12/2016,19.950952066314677,0.0,0.49
08/15/2016,19.88614843727359,0.0,0.49
08/16/2016,20.173147828781435,0.0,0.49
08/17/2016,19.821342309913806,0.0,0.49
08/18/2016,20.015761342754026,0.0,0.49
08/19/2016,20.108340764206954,0.0,0.49
08/22/2016,19.89540564392144,0.0,0.49
08/23/2016,19.83985870892844,0.0,0.49
08/24/2016,19.913921424098106,0.0,0.49
08/25/2016,19.534345626831055,0.0,0.49
08/26/2016,19.543602065401583,0.0,0.49
08/29/2016,19.599152994300596,0.0,0.49
08/30/2016,19.58063507080078,0.0,0.49
08/31/2016,19.441764294761715,0.0,0.49
09/01/2016,19.3862163513312,0.0,0.49
09/02/2016,19.460283809056513,0.0,0.49
09/06/2016,19.626925049900933,0.0,0.49
09/07/2016,19.663956756001504,0.0,0.49
09/08/2016,19.53434623067305,0.0,0.49
09/09/2016,19.543603360319146,0.0,0.49
09/12/2016,18.969607699990167,0.0,0.49
09/13/2016,19.006640477775164,0.0,0.49
09/14/2016,18.562257259330462,0.0,0.49
09/15/2016,18.219710022590405,0.0,0.49
09/16/2016,18.247483972685767,0.0,0.49
09/19/2016,18.145648275783433,0.0,0.49
09/20/2016,18.080842979421973,0.0,0.49
09/21/2016,18.0993545623226,0.0,0.49
09/22/2016,18.28451916339205,0.0,0.49
09/23/2016,18.34932266670742,0.0,0.49
09/26/2016,18.460420608520508,0.0,0.49
09/27/2016,18.4233857108835,0.0,0.49
09/28/2016,18.74741486649959,0.0,0.49
09/29/2016,18.914059670798324,0.0,0.49
09/30/2016,18.74741395072955,0.0,0.49
10/03/2016,18.784451398038716,0.0,0.49
10/04/2016,18.69186797184408,0.0,0.49
10/05/2016,18.664096168963972,0.0,0.49
10/06/2016,19.293639314726974,0.0,0.49
10/07/2016,19.173281670952488,0.0,0.49
10/10/2016,18.81222084721032,0.0,0.49
10/11/2016,18.98812531928094,0.0,0.49
10/12/2016,18.765935153852162,0.0,0.49
10/13/2016,18.506707698669928,0.0,0.49
10/14/2016,18.710384368896484,0.0,0.49
10/17/2016,18.728898614070676,0.0,0.49
10/18/2016,18.8862837225613,0.0,0.49
10/19/2016,18.895545855464366,0.0,0.49
10/20/2016,19.136251683065073,0.0,0.49
10/21/2016,19.126994632617638,0.0,0.49
10/24/2016,18.849255145377064,0.0,0.49
10/25/2016,18.627062297730514,0.0,0.49
10/26/2016,18.358581235382893,0.0,0.49
10/27/2016,18.46967836927471,0.0,0.49
10/28/2016,18.108614646210196,0.0,0.49
10/31/2016,17.997518432743554,0.0,0.49
11/01/2016,17.775328368745825,0.0,0.49
11/02/2016,17.571651374274243,0.0,0.49
11/03/2016,17.562393870685078,0.0,0.49
11/04/2016,16.979141009331148,0.0,0.49
11/07/2016,17.451296516754574,0.0,0.49
11/08/2016,17.247622969104036,0.0,0.49
11/09/2016,15.840410382649896,0.0,0.49
11/10/2016,16.534758374424513,0.0,0.49
11/11/2016,16.26627723865841,0.0,0.49
11/14/2016,16.164438925999526,0.0,0.49
11/15/2016,16.405145569962386,0.0,0.49
11/16/2016,16.442178038824192,0.0,0.49
11/17/2016,16.099634692692504,0.0,0.49
11/18/2016,16.14592477224714,0.0,0.49
11/21/2016,16.06260057959195,0.0,0.49
11/22/2016,15.96076285928631,0.0,0.49
11/23/2016,16.164437637930504,0.0,0.49
11/25/2016,16.525499429411983,0.0,0.49
11/28/2016,16.729174402617446,0.0,0.49
11/29/2016,16.59956295255771,0.0,0.49
11/30/2016,16.25701705002178,0.0,0.49
12/01/2016,16.395889228444027,0.0,0.49
12/02/2016,16.016310683556146,0.0,0.49
12/05/2016,16.00705339915911,0.0,0.49
12/06/2016,16.469952093331315,0.0,0.49
12/07/2016,16.65511072052816,0.0,0.49
12/08/2016,17.11801345564635,0.0,0.49
12/09/2016,16.969883190492773,0.0,0.49
12/12/2016,16.97914309323096,0.0,0.49
12/13/2016,16.71991852037849,0.0,0.49
12/14/2016,16.497726825697846,0.0,0.49
12/15/2016,16.210728154371303,0.0,0.49
12/16/2016,16.284792257010228,0.0,0.49
12/19/2016,16.497725827928058,0.0,0.49
12/20/2016,16.77546561518551,0.0,0.49
12/21/2016,16.627336792727874,0.0,0.49
12/22/2016,16.39588721532919,0.0,0.49
12/23/2016,16.402583327766767,0.835,0.835
12/27/2016,16.285977710950736,0.0,0.835
12/28/2016,16.53862389060508,0.0,0.835
12/29/2016,16.30541176936419,0.0,0.835
12/30/2016,16.276260145092024,0.0,0.835
01/03/2017,16.256825504212948,0.0,0.835
01/04/2017,16.626079208611184,0.0,0.835
01/05/2017,16.907876389684258,0.0,0.835
01/06/2017,17.005049047909637,0.0,0.835
01/09/2017,16.956463354485848,0.0,0.835
01/10/2017,16.975894644626965,0.0,0.835
01/11/2017,17.160522747561302,0.0,0.835
01/12/2017,17.131369787130037,0.0,0.835
01/13/2017,17.024481323781682,0.0,0.835
01/17/2017,17.19939197565804,0.0,0.835
01/18/2017,17.44231932754353,0.0,0.835
01/19/2017,17.13137109262979,0.0,0.835
01/20/2017,17.34514702573136,0.0,0.835
01/23/2017,17.238260882237785,0.0,0.835
01/24/2017,17.121656718490943,0.0,0.835
01/25/2017,17.19939148341952,0.0,0.835
01/26/2017,17.335431004080576,0.0,0.835
01/27/2017,17.1896743775378,0.0,0.835
01/30/2017,16.956461540573567,0.0,0.835
01/31/2017,16.635795285179423,0.0,0.835
02/01/2017,16.898159892776416,0.0,0.835
02/02/2017,16.83985655315164,0.0,0.835
02/03/2017,16.88844214926269,0.0,0.835
02/06/2017,17.005049598733724,0.0,0.835
02/07/2017,16.91759224174909,0.0,0.835
02/08/2017,16.694101535442154,0.0,0.835
02/09/2017,16.869008440043885,0.0,0.835
02/10/2017,17.01476473616208,0.0,0.835
02/13/2017,17.354866493714656,0.0,0.835
02/14/2017,17.578360675136906,0.0,0.835
02/15/2017,17.75326884890895,0.0,0.835
02/16/2017,18.11280504943559,0.0,0.835
02/17/2017,17.78242216156144,0.0,0.835
02/21/2017,18.28771394921779,0.0,0.835
02/22/2017,18.47234105074587,0.0,0.835
02/23/2017,18.248847632246115,0.0,0.835
02/24/2017,18.29743134178863,0.0,0.835
02/27/2017,18.48205809248073,0.0,0.835
02/28/2017,18.608379188235883,0.0,0.835
03/01/2017,18.472343024406896,0.0,0.835
03/02/2017,17.96704841363581,0.0,0.835
03/03/2017,17.90874650274971,0.0,0.835
03/06/2017,17.753269715951856,0.0,0.835
03/07/2017,17.694965730709843,0.0,0.835
03/08/2017,17.588076725730893,0.0,0.835
03/09/2017,17.37429893332409,0.0,0.835
03/10/2017,17.41316907877236,0.0,0.835
03/13/2017,17.422886961722273,0.0,0.835
03/14/2017,17.452037322881953,0.0,0.835
03/15/2017,17.35486515235857,0.0,0.835
03/16/2017,17.694966714559804,0.0,0.835
03/17/2017,17.860159057708486,0.0,0.835
03/20/2017,17.490907735590657,0.0,0.835
03/21/2017,17.422885997344782,0.0,0.835
03/22/2017,16.995332205126047,0.0,0.835
03/23/2017,16.869008732137825,0.0,0.835
03/24/2017,16.80098724365234,0.0,0.835
03/27/2017,16.76211767535141,0.0,0.835
03/28/2017,16.723251864814994,0.0,0.835
03/29/2017,16.859292436352415,0.0,0.835
03/30/2017,16.800987738629452,0.0,0.835
03/31/2017,16.771836423994372,0.0,0.835
04/03/2017,16.87872478822823,0.0,0.835
04/04/2017,16.810706559740403,0.0,0.835
04/05/2017,16.95646122300165,0.0,0.835
04/06/2017,16.616361561003377,0.0,0.835
04/07/2017,16.72324703218838,0.0,0.835
04/10/2017,16.713533036607465,0.0,0.835
04/11/2017,17.073068650293862,0.0,0.835
04/12/2017,16.995330810546875,0.0,0.835
04/13/2017,16.89815850689805,0.0,0.835
04/17/2017,16.98561399719348,0.0,0.835
04/18/2017,16.89815902709961,0.0,0.835
04/19/2017,16.86900605054541,0.0,0.835
04/20/2017,16.752402514235683,0.0,0.835
04/21/2017,16.645512523181868,0.0,0.835
04/24/2017,16.732965758245584,0.0,0.835
04/25/2017,16.820420671514814,0.0,0.835
04/26/2017,16.946746530158638,0.0,0.835
04/27/2017,17.073068936075007,0.0,0.835
04/28/2017,17.063351257170144,0.0,0.835
05/01/2017,17.043918037725508,0.0,0.835
05/02/2017,17.053631645958163,0.0,0.835
05/03/2017,17.29656277329526,0.0,0.835
05/04/2017,17.257695146521918,0.0,0.835
05/05/2017,17.131370253237936,0.0,0.835
05/08/2017,17.296562481578924,0.0,0.835
05/09/2017,17.364584457813443,0.0,0.835
05/10/2017,17.45203562833619,0.0,0.835
05/11/2017,17.665815353393555,0.0,0.835
05/12/2017,17.665816976151156,0.0,0.835
05/15/2017,17.636664210105142,0.0,0.835
05/16/2017,17.831006501234206,0.0,0.835
05/17/2017,17.510342234847446,0.0,0.835
05/18/2017,17.179958856818516,0.0,0.835
05/19/2017,17.29656080147191,0.0,0.835
05/22/2017,17.58807806754354,0.0,0.835
05/23/2017,17.665814544689688,0.0,0.835
05/24/2017,17.82129036485392,0.0,0.835
05/25/2017,17.976764104848684,0.0,0.835
05/26/2017,18.035067471289373,0.0,0.835
05/30/2017,17.918462150328622,0.0,0.835
05/31/2017,18.151674591059948,0.0,0.835
06/01/2017,18.073937535313725,0.0,0.835
06/02/2017,18.05450274945972,0.0,0.835
06/05/2017,18.044787341266836,0.0,0.835
06/06/2017,17.87959152228908,0.0,0.835
06/07/2017,18.073936198559156,0.0,0.835
06/08/2017,17.937895284521012,0.0,0.835
06/09/2017,18.28771353389652,0.0,0.835
06/12/2017,18.04478402193425,0.0,0.835
06/13/2017,18.0739356308408,0.0,0.835
06/14/2017,18.16139087503081,0.0,0.835
06/15/2017,17.8893103740529,0.0,0.835
06/16/2017,17.694966714559804,0.0,0.835
06/19/2017,17.947612760057847,0.0,0.835
06/20/2017,18.18082430677022,0.0,0.835
06/21/2017,18.112805698760926,0.0,0.835
06/22/2017,18.43347342431022,0.0,0.835
06/23/2017,18.9290486879079,0.0,0.835
06/26/2017,19.42462186555254,0.0,0.835
06/27/2017,19.239995721935678,0.0,0.835
06/28/2017,19.2594334449697,0.0,0.835
06/29/2017,19.385757463417495,0.0,0.835
06/30/2017,19.3468845826583,0.0,0.835
07/03/2017,19.473210716722246,0.0,0.835
07/05/2017,19.44405784052577,0.0,0.835
07/06/2017,18.958199123461796,0.0,0.835
07/07/2017,19.006783866001054,0.0,0.835
07/10/2017,19.239997863769528,0.0,0.835
07/11/2017,19.327451991162565,0.0,0.835
07/12/2017,19.444058980574223,0.0,0.835
07/13/2017,19.774441077091463,0.0,0.835
07/14/2017,19.71613870906818,0.0,0.835
07/17/2017,20.182561868980294,0.0,0.835
07/18/2017,20.11454325190693,0.0,0.835
07/19/2017,20.687857390238346,0.0,0.835
07/20/2017,20.862763314706918,0.0,0.835
07/21/2017,20.823896149224186,0.0,0.835
07/24/2017,20.755877058462513,0.0,0.835
07/25/2017,20.89191604445232,0.0,0.835
07/26/2017,20.80446409538696,0.0,0.835
07/27/2017,20.736441208229365,0.0,0.835
07/28/2017,21.008522843740092,0.0,0.835
07/31/2017,21.086260365363252,0.0,0.835
08/01/2017,21.19314768721379,0.0,0.835
08/02/2017,21.066825932700997,0.0,0.835
08/03/2017,20.979370665837475,0.0,0.835
08/04/2017,20.998806453917936,0.0,0.835
08/07/2017,21.338905554148443,0.0,0.835
08/08/2017,21.620703345670066,0.0,0.835
08/09/2017,21.202866696455754,0.0,0.835
08/10/2017,21.047392034669414,0.0,0.835
08/11/2017,20.580967378300116,0.0,0.835
08/14/2017,20.94050184326305,0.0,0.835
08/15/2017,21.222302541564247,0.0,0.835
08/16/2017,21.329189330327708,0.0,0.835
08/17/2017,21.008524314814103,0.0,0.835
08/18/2017,20.872478992985428,0.0,0.835
08/21/2017,20.891915251613415,0.0,0.835
08/22/2017,20.67813954355638,0.0,0.835
08/23/2017,20.58096824333066,0.0,0.835
08/24/2017,20.78502491038011,0.0,0.835
08/25/2017,20.989089164154745,0.0,0.835
08/28/2017,20.891916854191475,0.0,0.835
08/29/2017,20.600402705326612,0.0,0.835
08/30/2017,20.930783935202566,0.0,0.835
08/31/2017,20.97937227549329,0.0,0.835
09/01/2017,21.15427830583313,0.0,0.835
09/05/2017,21.270887410579473,0.0,0.835
09/06/2017,21.105694354629975,0.0,0.835
09/07/2017,21.300037902061376,0.0,0.835
09/08/2017,21.368058676586845,0.0,0.835
09/11/2017,21.32919118777593,0.0,0.835
09/12/2017,21.261169203148118,0.0,0.835
09/13/2017,21.29032161395754,0.0,0.835
09/14/2017,21.494381669761857,0.0,0.835
09/15/2017,21.8636347242483,0.0,0.835
09/18/2017,21.93165299270256,0.0,0.835
09/19/2017,21.931651519828904,0.0,0.835
09/20/2017,21.980241303717186,0.0,0.835
09/21/2017,21.591550904976962,0.0,0.835
09/22/2017,21.377775959345193,0.0,0.835
09/25/2017,21.34862324674057,0.0,0.835
09/26/2017,20.648985743019566,0.0,0.835
09/27/2017,20.823896321538175,0.0,0.835
09/28/2017,20.9793704054732,0.0,0.835
09/29/2017,20.89191486793703,0.0,0.835
10/02/2017,21.037671234584323,0.0,0.835
10/03/2017,21.08626249008712,0.0,0.835
10/04/2017,21.21258431972405,0.0,0.835
10/05/2017,21.338906747946208,0.0,0.835
10/06/2017,21.319474626499918,0.0,0.835
10/09/2017,21.280600173447286,0.0,0.835
10/10/2017,21.144563038280438,0.0,0.835
10/11/2017,21.290320569861063,0.0,0.835
10/12/2017,21.416642804990587,0.0,0.835
10/13/2017,21.679006547526907,0.0,0.835
10/16/2017,21.902502059936527,0.0,0.835
10/17/2017,21.96080422042467,0.0,0.835
10/18/2017,21.88306667726641,0.0,0.835
10/19/2017,21.649855703592188,0.0,0.835
10/20/2017,21.77617671968859,0.0,0.835
10/23/2017,22.18429915436623,0.0,0.835
10/24/2017,22.252319884396236,0.0,0.835
10/25/2017,22.514683111560085,0.0,0.835
10/26/2017,22.504965638145585,0.0,0.835
10/27/2017,22.806198512018128,0.0,0.835
10/30/2017,22.80619766510553,0.0,0.835
10/31/2017,23.612724145625513,0.0,0.835
11/01/2017,23.340644804029193,0.0,0.835
11/02/2017,23.43781766135271,0.0,0.835
11/03/2017,23.486400288223077,0.0,0.835
11/06/2017,23.8167838533722,0.0,0.835
11/07/2017,24.03056261433668,0.0,0.835
11/08/2017,23.80706700517335,0.0,0.835
11/09/2017,23.768197809562565,0.0,0.835
11/10/2017,23.79735015722512,0.0,0.835
11/13/2017,23.962542898268275,0.0,0.835
11/14/2017,24.331797160205248,0.0,0.835
11/15/2017,23.933390856116457,0.0,0.835
11/16/2017,24.059713075384582,0.0,0.835
11/17/2017,23.836217018059134,0.0,0.835
11/20/2017,24.059714110970738,0.0,0.835
11/21/2017,24.399812687543417,0.0,0.835
11/22/2017,24.312359405228698,0.0,0.835
