FENY,Fidelity MSCI Energy Index ETF,
Date,Price,Annualized Dividend
02/07/2014,19.063783645629883,0.083
02/10/2014,19.110881407570613,0.083
02/10/2014,18.946063995361328,0.083
02/11/2014,18.914665404784557,0.083
02/11/2014,19.228601455688477,0.083
02/12/2014,19.3541814855356,0.083
02/12/2014,19.22075843811035,0.083
02/13/2014,19.118729080768,0.083
02/13/2014,19.307090759277344,0.083
02/14/2014,19.35417654749938,0.083
02/14/2014,19.589628219604492,0.083
02/18/2014,19.675966262817383,0.083
02/18/2014,19.675966262817383,0.083
02/19/2014,19.707360625560845,0.083
02/19/2014,19.675966262817383,0.083
02/20/2014,19.7309012053049,0.083
02/20/2014,19.825082778930664,0.083
02/21/2014,19.90356957715616,0.083
02/21/2014,19.707359313964844,0.083
02/24/2014,19.87217458450152,0.083
02/24/2014,19.982051849365234,0.083
02/25/2014,20.005597880189683,0.083
02/25/2014,19.974205017089844,0.083
02/26/2014,20.068387556165007,0.083
02/26/2014,19.88002586364746,0.083
02/27/2014,19.895722598772082,0.083
02/27/2014,19.85647964477539,0.083
02/28/2014,19.880019486695748,0.083
02/28/2014,19.966352462768555,0.083
03/03/2014,19.919265110816983,0.083
03/03/2014,19.86432647705078,0.083
03/04/2014,20.209658461022826,0.083
03/04/2014,20.107629776000977,0.083
03/05/2014,20.04484165808457,0.083
03/05/2014,19.895721435546875,0.083
03/06/2014,19.92711381319061,0.083
03/06/2014,20.013446807861328,0.083
03/07/2014,20.123319279507825,0.083
03/07/2014,20.084077835083008,0.083
03/10/2014,20.084084003934883,0.083
03/10/2014,20.107629776000977,0.083
03/11/2014,20.170413678144214,0.083
03/11/2014,19.848628997802734,0.083
03/12/2014,19.762299549114584,0.083
03/12/2014,19.85647964477539,0.083
03/13/2014,19.84078766853283,0.083
03/13/2014,19.683818817138672,0.083
03/14/2014,19.660271464429883,0.083
03/14/2014,19.723058700561523,0.083
03/17/2014,19.8564759398832,0.083
03/17/2014,19.84078025817871,0.083
03/18/2014,19.9585081737856,0.083
03/18/2014,20.013446807861328,0.083
03/19/2014,20.09192928116609,0.083
03/19/2014,19.848628997802734,0.083
03/20/2014,19.840781534391976,0.083
03/20/2014,19.950658798217773,0.083
03/21/2014,20.083817071052366,0.182
03/21/2014,20.028663635253906,0.182
03/24/2014,20.202003748357786,0.182
03/24/2014,19.98138999938965,0.182
03/25/2014,20.005024726173442,0.182
03/25/2014,20.13896942138672,0.182
03/26/2014,20.162607851715123,0.182
03/26/2014,20.060178756713867,0.182
03/27/2014,20.138970745676126,0.182
03/27/2014,20.209882736206055,0.182
03/28/2014,20.312313344725457,0.182
03/28/2014,20.477773666381836,0.182
03/31/2014,20.595959825110473,0.182
03/31/2014,20.477773666381836,0.182
04/01/2014,20.564437830260967,0.182
04/01/2014,20.580196380615234,0.182
04/02/2014,20.603835483695732,0.182
04/02/2014,20.674747467041016,0.182
04/03/2014,20.745656455228463,0.182
04/03/2014,20.792930603027344,0.182
04/04/2014,20.95840111506255,0.182
04/04/2014,20.706270217895508,0.182
04/07/2014,20.879601072922277,0.182
04/07/2014,20.38321876525879,0.182
04/08/2014,20.438372433062984,0.182
04/08/2014,20.580196380615234,0.182
04/09/2014,20.62747139116705,0.182
04/09/2014,20.68262481689453,0.182
04/10/2014,20.706266850465063,0.182
04/10/2014,20.41473960876465,0.182
04/11/2014,20.39898348962231,0.182
04/11/2014,20.367467880249023,0.182
04/14/2014,20.469893240475095,0.182
04/14/2014,20.611717224121094,0.182
04/15/2014,20.714140313623904,0.182
04/15/2014,20.8559627532959,0.182
04/16/2014,21.013546814049956,0.182
04/16/2014,21.131732940673828,0.182
04/17/2014,21.21840368539865,0.182
04/17/2014,21.336589813232422,0.182
04/21/2014,21.375985489476243,0.182
04/21/2014,21.462656021118164,0.182
04/22/2014,21.50993256874434,0.182
04/22/2014,21.431142807006836,0.182
04/23/2014,21.517814615680816,0.182
04/23/2014,21.525693893432617,0.182
04/24/2014,21.667514532520958,0.182
04/24/2014,21.49417495727539,0.182
04/25/2014,21.541449754353025,0.182
04/25/2014,21.399625778198242,0.182
04/28/2014,21.691154408486433,0.182
04/28/2014,21.446901321411133,0.182
04/29/2014,21.50205120654188,0.182
04/29/2014,21.628116607666016,0.182
04/30/2014,21.525691966239762,0.182
04/30/2014,21.533571243286133,0.182
05/01/2014,21.79358200742688,0.182
05/01/2014,21.446901321411133,0.182
05/02/2014,21.49417828524398,0.182
05/02/2014,21.525693893432617,0.182
05/05/2014,21.517812069327427,0.182
05/05/2014,21.620241165161133,0.182
05/06/2014,21.65963220653799,0.182
05/06/2014,21.628116607666016,0.182
05/07/2014,21.769941253893766,0.182
05/07/2014,21.80145835876465,0.182
05/08/2014,21.78570071407443,0.182
05/08/2014,21.478416442871094,0.182
05/09/2014,21.53357186861969,0.182
05/09/2014,21.446901321411133,0.182
05/12/2014,21.580841009732193,0.182
05/12/2014,21.60447883605957,0.182
05/13/2014,21.651754304391964,0.182
05/13/2014,21.683271408081055,0.182
05/14/2014,21.722666284874197,0.182
05/14/2014,21.683271408081055,0.182
05/15/2014,21.683273730507803,0.182
05/15/2014,21.399625778198242,0.182
05/16/2014,21.49417800081038,0.182
05/16/2014,21.368112564086914,0.182
05/19/2014,21.368111554296238,0.182
05/19/2014,21.446901321411133,0.182
05/20/2014,21.462656633357433,0.182
05/20/2014,21.375986099243164,0.182
05/21/2014,21.494179069823275,0.182
05/21/2014,21.64388084411621,0.182
05/22/2014,21.699032450232576,0.182
05/22/2014,21.612361907958984,0.182
05/23/2014,21.643877610891277,0.182
05/23/2014,21.572965621948242,0.182
05/27/2014,21.6517529858962,0.182
05/27/2014,21.60447883605957,0.182
05/28/2014,21.604485873661407,0.182
05/28/2014,21.675397872924805,0.182
05/29/2014,21.730547795685922,0.182
05/29/2014,21.832975387573242,0.182
05/30/2014,21.85660984057791,0.182
05/30/2014,21.817214965820312,0.182
06/02/2014,21.903884101404696,0.182
06/02/2014,21.769939422607422,0.182
06/03/2014,21.74630107029237,0.182
06/03/2014,21.825092315673828,0.182
06/04/2014,21.84872863731566,0.182
06/04/2014,21.825092315673828,0.182
06/05/2014,21.801462858911012,0.182
06/05/2014,21.95904541015625,0.182
06/06/2014,22.045708999862764,0.182
06/06/2014,22.13237953186035,0.182
06/09/2014,22.171779570993923,0.182
06/09/2014,22.195417404174805,0.182
06/10/2014,22.20329145588302,0.182
06/10/2014,22.156017303466797,0.182
06/11/2014,22.12450105040303,0.182
06/11/2014,22.258445739746094,0.182
06/12/2014,22.400267214743145,0.182
06/12/2014,22.329355239868164,0.182
06/13/2014,22.455424662831117,0.182
06/13/2014,22.534215927124023,0.182
06/16/2014,22.57361161071243,0.182
06/16/2014,22.652402877807617,0.182
06/17/2014,22.668161491261337,0.182
06/17/2014,22.628765106201172,0.182
06/18/2014,22.6760376334745,0.182
06/18/2014,22.80210304260254,0.182
06/19/2014,22.999080770979113,0.182
06/19/2014,22.951805114746094,0.182
06/20/2014,23.165273208709575,0.28200000000000003
06/20/2014,23.173179626464844,0.28200000000000003
06/23/2014,23.44199401097522,0.28200000000000003
06/23/2014,23.260150909423828,0.28200000000000003
06/24/2014,23.307588628811573,0.28200000000000003
06/24/2014,22.76996421813965,0.28200000000000003
06/25/2014,22.769963257251973,0.28200000000000003
06/25/2014,22.904369354248047,0.28200000000000003
06/26/2014,22.943899154663086,0.28200000000000003
06/26/2014,22.943899154663086,0.28200000000000003
06/27/2014,22.90436851337056,0.28200000000000003
06/27/2014,22.951807022094727,0.28200000000000003
06/30/2014,22.967612764100174,0.28200000000000003
06/30/2014,22.97551918029785,0.28200000000000003
07/01/2014,23.109924864905718,0.28200000000000003
07/01/2014,23.015050888061523,0.28200000000000003
07/02/2014,23.022960905283387,0.28200000000000003
07/02/2014,22.9597110748291,0.28200000000000003
07/03/2014,23.022965526724064,0.28200000000000003
07/03/2014,23.03087043762207,0.28200000000000003
07/07/2014,22.983434273832255,0.28200000000000003
07/07/2014,22.87274742126465,0.28200000000000003
07/08/2014,23.046681660815914,0.28200000000000003
07/08/2014,22.84902572631836,0.28200000000000003
07/09/2014,22.959711211013904,0.28200000000000003
07/09/2014,22.983428955078125,0.28200000000000003
07/10/2014,22.76996408599162,0.28200000000000003
07/10/2014,22.746246337890625,0.28200000000000003
07/11/2014,22.793683647287796,0.28200000000000003
07/11/2014,22.564403533935547,0.28200000000000003
07/14/2014,22.70671011616873,0.28200000000000003
07/14/2014,22.77786636352539,0.28200000000000003
07/15/2014,22.76205406593329,0.28200000000000003
07/15/2014,22.64345932006836,0.28200000000000003
07/16/2014,22.825309447854504,0.28200000000000003
07/16/2014,23.007152557373047,0.28200000000000003
07/17/2014,23.06249386442852,0.28200000000000003
07/17/2014,22.682994842529297,0.28200000000000003
07/18/2014,22.75414939817389,0.28200000000000003
07/18/2014,22.73833656311035,0.28200000000000003
07/21/2014,22.76996421813965,0.28200000000000003
07/21/2014,22.76996421813965,0.28200000000000003
07/22/2014,22.912273619232003,0.28200000000000003
07/22/2014,22.96761703491211,0.28200000000000003
07/23/2014,23.260148825670857,0.28200000000000003
07/23/2014,23.086212158203125,0.28200000000000003
07/24/2014,23.14946212764938,0.28200000000000003
07/24/2014,23.10993003845215,0.28200000000000003
07/25/2014,23.10993609048631,0.28200000000000003
07/25/2014,22.92809295654297,0.28200000000000003
07/28/2014,23.252246494063826,0.28200000000000003
07/28/2014,22.87274742126465,0.28200000000000003
07/29/2014,22.88855623076195,0.28200000000000003
07/29/2014,22.817399978637695,0.28200000000000003
07/30/2014,22.98342585561256,0.28200000000000003
07/30/2014,22.67508316040039,0.28200000000000003
07/31/2014,22.53277732324679,0.28200000000000003
07/31/2014,22.121652603149414,0.28200000000000003
08/01/2014,22.04258685363478,0.28200000000000003
08/01/2014,21.931900024414062,0.28200000000000003
08/04/2014,21.971430219839377,0.28200000000000003
08/04/2014,22.319303512573242,0.28200000000000003
08/05/2014,22.208617706020554,0.28200000000000003
08/05/2014,21.829118728637695,0.28200000000000003
08/06/2014,21.78168188284388,0.28200000000000003
08/06/2014,21.892370223999023,0.28200000000000003
08/07/2014,22.003058481693486,0.28200000000000003
08/07/2014,21.750059127807617,0.28200000000000003
08/08/2014,21.789590109734462,0.28200000000000003
08/08/2014,22.129558563232422,0.28200000000000003
08/11/2014,22.279776114885028,0.28200000000000003
08/11/2014,22.153276443481445,0.28200000000000003
08/12/2014,22.129559530708693,0.28200000000000003
08/12/2014,21.995153427124023,0.28200000000000003
08/13/2014,22.09793754924414,0.28200000000000003
08/13/2014,22.082124710083008,0.28200000000000003
08/14/2014,22.113745488522788,0.28200000000000003
08/14/2014,21.923995971679688,0.28200000000000003
08/15/2014,22.003054557251335,0.28200000000000003
08/15/2014,22.1058349609375,0.28200000000000003
08/18/2014,22.25605785647909,0.28200000000000003
08/18/2014,22.169090270996094,0.28200000000000003
08/19/2014,22.240246625881337,0.28200000000000003
08/19/2014,22.350934982299805,0.28200000000000003
08/20/2014,22.350936629900346,0.28200000000000003
08/20/2014,22.414186477661133,0.28200000000000003
08/21/2014,22.50906049530465,0.28200000000000003
08/21/2014,22.414186477661133,0.28200000000000003
08/22/2014,22.350938996990404,0.28200000000000003
08/22/2014,22.25606346130371,0.28200000000000003
08/25/2014,22.36674116434246,0.28200000000000003
08/25/2014,22.485334396362305,0.28200000000000003
08/26/2014,22.485340985115467,0.28200000000000003
08/26/2014,22.58812141418457,0.28200000000000003
08/27/2014,22.580214863549525,0.28200000000000003
08/27/2014,22.564403533935547,0.28200000000000003
08/28/2014,22.51696502110802,0.28200000000000003
08/28/2014,22.564403533935547,0.28200000000000003
08/29/2014,22.6355564672533,0.28200000000000003
08/29/2014,22.70671272277832,0.28200000000000003
09/02/2014,22.77786923844876,0.28200000000000003
09/02/2014,22.374650955200195,0.28200000000000003
09/03/2014,22.580208378780277,0.28200000000000003
09/03/2014,22.485334396362305,0.28200000000000003
09/04/2014,22.50114978584378,0.28200000000000003
09/04/2014,22.153276443481445,0.28200000000000003
09/05/2014,22.14536830498946,0.28200000000000003
09/05/2014,22.327211380004883,0.28200000000000003
09/08/2014,22.271871049999127,0.28200000000000003
09/08/2014,21.979339599609375,0.28200000000000003
09/09/2014,22.050495902688187,0.28200000000000003
09/09/2014,21.860746383666992,0.28200000000000003
09/10/2014,21.81331016450932,0.28200000000000003
09/10/2014,21.821216583251953,0.28200000000000003
09/11/2014,21.702621099467503,0.28200000000000003
09/11/2014,21.85283851623535,0.28200000000000003
09/12/2014,21.86074665550391,0.28200000000000003
09/12/2014,21.528684616088867,0.28200000000000003
09/15/2014,21.504967805502552,0.28200000000000003
09/15/2014,21.6630916595459,0.28200000000000003
09/16/2014,21.65518423198226,0.28200000000000003
09/16/2014,21.91609001159668,0.28200000000000003
09/17/2014,21.955623147538258,0.28200000000000003
09/17/2014,21.813310623168945,0.28200000000000003
09/18/2014,21.876560056056242,0.28200000000000003
09/18/2014,21.70262336730957,0.28200000000000003
09/19/2014,21.75347182036861,0.41600000000000004
09/19/2014,21.697856903076172,0.41600000000000004
09/22/2014,21.666072863951346,0.41600000000000004
09/22/2014,21.3482723236084,0.41600000000000004
09/23/2014,21.348270983074762,0.41600000000000004
09/23/2014,21.316490173339844,0.41600000000000004
09/24/2014,21.284710878997338,0.41600000000000004
09/24/2014,21.316490173339844,0.41600000000000004
09/25/2014,21.292657610469092,0.41600000000000004
09/25/2014,20.990747451782227,0.41600000000000004
09/26/2014,20.998694929352492,0.41600000000000004
09/26/2014,21.2529354095459,0.41600000000000004
09/29/2014,21.07814589994652,0.41600000000000004
09/29/2014,21.19732093811035,0.41600000000000004
09/30/2014,21.221151626638612,0.41600000000000004
09/30/2014,20.943077087402344,0.41600000000000004
10/01/2014,20.935133528907663,0.41600000000000004
10/01/2014,20.506101608276367,0.41600000000000004
10/02/2014,20.418704310588545,0.41600000000000004
10/02/2014,20.434593200683594,0.41600000000000004
10/03/2014,20.514047410366157,0.41600000000000004
10/03/2014,20.410762786865234,0.41600000000000004
10/06/2014,20.474323717314768,0.41600000000000004
10/06/2014,20.41870880126953,0.41600000000000004
10/07/2014,20.323368076120026,0.41600000000000004
10/07/2014,20.12474250793457,0.41600000000000004
10/08/2014,20.09295849328428,0.41600000000000004
10/08/2014,20.291584014892578,0.41600000000000004
10/09/2014,20.148572521469934,0.41600000000000004
10/09/2014,19.512969970703125,0.41600000000000004
10/10/2014,19.505025973237785,0.41600000000000004
10/10/2014,19.26667594909668,0.41600000000000004
10/13/2014,19.234902341996154,0.41600000000000004
10/13/2014,18.646970748901367,0.41600000000000004
10/14/2014,18.75819566038769,0.41600000000000004
10/14/2014,18.40066909790039,0.41600000000000004
10/15/2014,18.17820706380817,0.41600000000000004
10/15/2014,18.567514419555664,0.41600000000000004
10/16/2014,18.146429317791092,0.41600000000000004
10/16/2014,18.901206970214844,0.41600000000000004
10/17/2014,19.242846367218245,0.41600000000000004
10/17/2014,19.052165985107422,0.41600000000000004
10/20/2014,19.036270323906464,0.41600000000000004
10/20/2014,19.195171356201172,0.41600000000000004
10/21/2014,19.409688745128935,0.41600000000000004
10/21/2014,19.767213821411133,0.41600000000000004
10/22/2014,19.838717690383877,0.41600000000000004
10/22/2014,19.393796920776367,0.41600000000000004
10/23/2014,19.66392717167373,0.41600000000000004
10/23/2014,19.743377685546875,0.41600000000000004
10/24/2014,19.75926976075598,0.41600000000000004
10/24/2014,19.70365333557129,0.41600000000000004
10/27/2014,19.46530229392085,0.41600000000000004
10/27/2014,19.274621963500977,0.41600000000000004
10/28/2014,19.346124243239665,0.41600000000000004
10/28/2014,19.719539642333984,0.41600000000000004
10/29/2014,19.965840715451808,0.41600000000000004
10/29/2014,19.798995971679688,0.41600000000000004
10/30/2014,19.69570964736611,0.41600000000000004
10/30/2014,19.70365333557129,0.41600000000000004
10/31/2014,19.81488630881504,0.41600000000000004
10/31/2014,20.116796493530273,0.41600000000000004
11/03/2014,20.220081342663512,0.41600000000000004
11/03/2014,19.767213821411133,0.41600000000000004
11/04/2014,19.616257681818514,0.41600000000000004
11/04/2014,19.330236434936523,0.41600000000000004
11/05/2014,19.584479557008102,0.41600000000000004
11/05/2014,19.65598487854004,0.41600000000000004
11/06/2014,19.616256853613223,0.41600000000000004
11/06/2014,19.894332885742188,0.41600000000000004
11/07/2014,19.965837514154718,0.41600000000000004
11/07/2014,20.16446304321289,0.41600000000000004
11/10/2014,20.41075975401915,0.41600000000000004
11/10/2014,19.965837478637695,0.41600000000000004
11/11/2014,20.013510979415763,0.41600000000000004
11/11/2014,20.029399871826172,0.41600000000000004
11/12/2014,19.97379204284516,0.41600000000000004
11/12/2014,19.86256217956543,0.41600000000000004
11/13/2014,19.806936496798215,0.41600000000000004
11/13/2014,19.59242057800293,0.41600000000000004
11/14/2014,19.687766142498273,0.41600000000000004
11/14/2014,19.798995971679688,0.41600000000000004
11/17/2014,19.751324557158167,0.41600000000000004
11/17/2014,19.70365333557129,0.41600000000000004
11/18/2014,19.711593627929688,0.41600000000000004
11/18/2014,19.711593627929688,0.41600000000000004
11/19/2014,19.71160104617698,0.41600000000000004
11/19/2014,19.806941986083984,0.41600000000000004
11/20/2014,19.783103247892313,0.41600000000000004
11/20/2014,20.053234100341797,0.41600000000000004
11/21/2014,20.355145355511855,0.41600000000000004
11/21/2014,20.30747413635254,0.41600000000000004
11/24/2014,20.315418869607008,0.41600000000000004
11/24/2014,20.16446304321289,0.41600000000000004
11/25/2014,20.22802429134321,0.41600000000000004
11/25/2014,19.83871841430664,0.41600000000000004
11/26/2014,19.783100889579046,0.41600000000000004
11/26/2014,19.59242057800293,0.41600000000000004
11/28/2014,18.92504409076146,0.41600000000000004
11/28/2014,18.297388076782227,0.41600000000000004
12/01/2014,18.2735478423844,0.41600000000000004
12/01/2014,18.289438247680664,0.41600000000000004
12/02/2014,18.289437343985636,0.41600000000000004
12/02/2014,18.51984214782715,0.41600000000000004
12/03/2014,18.662854954179725,0.41600000000000004
12/03/2014,18.758195877075195,0.41600000000000004
12/04/2014,18.694636686587014,0.41600000000000004
12/04/2014,18.591350555419922,0.41600000000000004
12/05/2014,18.575459992141926,0.41600000000000004
12/05/2014,18.3688907623291,0.41600000000000004
12/08/2014,18.265602401375723,0.41600000000000004
12/08/2014,17.614110946655273,0.41600000000000004
12/09/2014,17.5982235561593,0.41600000000000004
12/09/2014,17.804794311523438,0.41600000000000004
12/10/2014,17.66178221404387,0.41600000000000004
12/10/2014,17.232751846313477,0.41600000000000004
12/11/2014,17.29631032712185,0.41600000000000004
12/11/2014,17.216859817504883,0.41600000000000004
12/12/2014,17.073851420146223,0.41600000000000004
12/12/2014,16.88317108154297,0.41600000000000004
12/15/2014,17.05001520404855,0.41600000000000004
12/15/2014,16.716325759887695,0.41600000000000004
12/16/2014,16.620985707974157,0.41600000000000004
12/16/2014,16.867280960083008,0.41600000000000004
12/17/2014,17.248640279815614,0.41600000000000004
12/17/2014,17.60616683959961,0.41600000000000004
12/18/2014,18.035197831647828,0.41600000000000004
12/18/2014,17.971637725830078,0.41600000000000004
12/19/2014,18.165585667722866,0.436
12/19/2014,18.548690795898438,0.436
12/22/2014,18.59658358448866,0.436
12/22/2014,18.33319854736328,0.436
12/23/2014,18.4529206771477,0.436
12/23/2014,18.588603973388672,0.436
12/24/2014,18.588598945090673,0.436
12/24/2014,18.436952590942383,0.436
12/26/2014,18.58061020046033,0.436
12/26/2014,18.420982360839844,0.436
12/29/2014,18.508790764492424,0.436
12/29/2014,18.484846115112305,0.436
12/30/2014,18.476863389854373,0.436
12/30/2014,18.33319854736328,0.436
12/31/2014,18.357137874237804,0.436
12/31/2014,18.221454620361328,0.436
01/02/2015,18.24539810562325,0.436
01/02/2015,18.27732276916504,0.436
01/05/2015,18.101736408928144,0.436
01/05/2015,17.574966430664062,0.436
01/06/2015,17.590929447738226,0.436
01/06/2015,17.319562911987305,0.436
01/07/2015,17.57496546008646,0.436
01/07/2015,17.33552360534668,0.436
01/08/2015,17.52707557919007,0.436
01/08/2015,17.742572784423828,0.436
01/09/2015,17.822389577338196,0.436
01/09/2015,17.6148738861084,0.436
01/12/2015,17.48717203498295,0.436
01/12/2015,17.104066848754883,0.436
01/13/2015,17.18387859819238,0.436
01/13/2015,16.984344482421875,0.436
01/14/2015,16.832695583664318,0.436
01/14/2015,17.024248123168945,0.436
01/15/2015,17.271674302744213,0.436
01/15/2015,16.80077362060547,0.436
01/16/2015,17.008289159283294,0.436
01/16/2015,17.35148811340332,0.436
01/20/2015,17.287634646485667,0.436
01/20/2015,17.343503952026367,0.436
01/21/2015,17.40735446894282,0.436
01/21/2015,17.662757873535156,0.436
01/22/2015,17.918166626881053,0.436
01/22/2015,17.77450180053711,0.436
01/23/2015,17.790464906093064,0.436
01/23/2015,17.6148738861084,0.436
01/26/2015,17.726607604006325,0.436
01/26/2015,17.878253936767578,0.436
01/27/2015,17.790460463115842,0.436
01/27/2015,17.86229133605957,0.436
01/28/2015,17.846331636026534,0.436
01/28/2015,17.16791534423828,0.436
01/29/2015,17.295617269675212,0.436
01/29/2015,17.19186019897461,0.436
01/30/2015,17.159932941728524,0.436
01/30/2015,17.343503952026367,0.436
02/02/2015,17.551022070886198,0.436
02/02/2015,17.85431480407715,0.436
02/03/2015,18.141642574847676,0.436
02/03/2015,18.381084442138672,0.436
02/04/2015,18.24539681861754,0.436
02/04/2015,18.077787399291992,0.436
02/05/2015,18.253376335468186,0.436
02/05/2015,18.373096466064453,0.436
02/06/2015,18.540707976973657,0.436
02/06/2015,18.34915542602539,0.436
02/09/2015,18.420991687610385,0.436
02/09/2015,18.39704704284668,0.436
02/10/2015,18.54071426181432,0.436
02/10/2015,18.33319854736328,0.436
02/11/2015,18.165588413351472,0.436
02/11/2015,18.213476181030273,0.436
02/12/2015,18.468879909090692,0.436
02/12/2015,18.49282455444336,0.436
02/13/2015,18.788131801521875,0.436
02/13/2015,18.883907318115234,0.436
02/17/2015,18.94776132520609,0.436
02/17/2015,18.923816680908203,0.436
02/18/2015,18.812076060813208,0.436
02/18/2015,18.668411254882812,0.436
02/19/2015,18.293284313428877,0.436
02/19/2015,18.556669235229492,0.436
02/20/2015,18.588598274956947,0.436
02/20/2015,18.476858139038086,0.436
02/23/2015,18.381085468662214,0.436
02/23/2015,18.39704704284668,0.436
02/24/2015,18.564654303175317,0.436
02/24/2015,18.436952590942383,0.436
02/25/2015,18.476862689331554,0.436
02/25/2015,18.532732009887695,0.436
02/26/2015,19.426640811305436,0.436
02/26/2015,18.221454620361328,0.436
02/27/2015,18.349151716771328,0.436
02/27/2015,18.16558074951172,0.436
03/02/2015,18.165586675915076,0.436
03/02/2015,18.029903411865234,0.436
03/03/2015,18.053851406457454,0.436
03/03/2015,18.09375762939453,0.436
03/04/2015,18.125677235993383,0.436
03/04/2015,18.05384635925293,0.436
03/05/2015,18.069809374781066,0.436
03/05/2015,17.958070755004883,0.436
03/06/2015,17.878254740631593,0.436
03/06/2015,17.65477752685547,0.436
03/09/2015,17.694687601949145,0.436
03/09/2015,17.543041229248047,0.436
03/10/2015,17.439283370424384,0.436
03/10/2015,17.27965545654297,0.436
03/11/2015,17.375431342298896,0.436
03/11/2015,17.33552360534668,0.436
03/12/2015,17.399374381191283,0.436
03/12/2015,17.239748001098633,0.436
03/13/2015,17.183879640940876,0.436
03/13/2015,17.159934997558594,0.436
03/16/2015,17.120026729863564,0.436
03/16/2015,17.343503952026367,0.436
03/17/2015,17.27167510986328,0.436
03/17/2015,17.27167510986328,0.436
03/18/2015,17.231769854254207,0.436
03/18/2015,17.766521453857422,0.436
03/19/2015,17.58294751581841,0.436
03/19/2015,17.479188919067383,0.436
03/20/2015,17.691906931052706,0.462
03/20/2015,17.70796012878418,0.462
03/23/2015,17.76415101418836,0.462
03/23/2015,17.66782569885254,0.462
03/24/2015,17.860480112619072,0.462
03/24/2015,17.547420501708984,0.462
03/25/2015,17.67585428145604,0.462
03/25/2015,17.756126403808594,0.462
03/26/2015,18.004969865419007,0.462
03/26/2015,17.74810028076172,0.462
03/27/2015,17.732045786480708,0.462
03/27/2015,17.60361099243164,0.462
03/30/2015,17.82836920626546,0.462
03/30/2015,17.94877815246582,0.462
03/31/2015,17.828370094569582,0.462
03/31/2015,17.81231689453125,0.462
04/01/2015,17.94074956247527,0.462
04/01/2015,17.860477447509766,0.462
04/02/2015,17.8685072691223,0.462
04/02/2015,17.940752029418945,0.462
04/06/2015,17.988913293787025,0.462
04/06/2015,18.24578285217285,0.462
04/07/2015,18.342113992393312,0.462
04/07/2015,18.301977157592773,0.462
04/08/2015,18.422382812328674,0.462
04/08/2015,18.133403778076172,0.462
04/09/2015,18.141429293497964,0.462
04/09/2015,18.382244110107422,0.462
04/10/2015,18.462519356355635,0.462
04/10/2015,18.47054672241211,0.462
04/13/2015,18.58292770022884,0.462
04/13/2015,18.33408546447754,0.462
04/14/2015,18.44646155410701,0.462
04/14/2015,18.631086349487305,0.462
04/15/2015,18.815714010070344,0.462
04/15/2015,19.088638305664062,0.462
04/16/2015,20.05992836387058,0.462
04/16/2015,19.040475845336914,0.462
04/17/2015,19.032454782936853,0.462
04/17/2015,18.871912002563477,0.462
04/20/2015,18.992312344998712,0.462
04/20/2015,18.952177047729492,0.462
04/21/2015,19.00034006288675,0.462
04/21/2015,18.735443115234375,0.462
04/22/2015,18.775574295543972,0.462
04/22/2015,18.855846405029297,0.462
04/23/2015,18.97626122117614,0.462
04/23/2015,19.000343322753906,0.462
04/24/2015,19.128773268471978,0.462
04/24/2015,18.863876342773438,0.462
04/27/2015,18.968230858958652,0.462
04/27/2015,18.83979606628418,0.462
04/28/2015,18.855850766235484,0.462
04/28/2015,18.93612289428711,0.462
04/29/2015,18.9200670695438,0.462
04/29/2015,19.120746612548828,0.462
04/30/2015,19.217078181277916,0.462
04/30/2015,19.080615997314453,0.462
05/01/2015,19.144828708892256,0.462
05/01/2015,19.120746612548828,0.462
05/04/2015,19.136797717877165,0.462
05/04/2015,19.072580337524414,0.462
05/05/2015,19.19299909437425,0.462
05/05/2015,18.871912002563477,0.462
05/06/2015,19.01639651948076,0.462
05/06/2015,18.783607482910156,0.462
05/07/2015,18.711361166766014,0.462
05/07/2015,18.566871643066406,0.462
05/08/2015,18.727422428482623,0.462
05/08/2015,18.871912002563477,0.462
05/11/2015,18.94415370032682,0.462
05/11/2015,18.534767150878906,0.462
05/12/2015,18.486599983812393,0.462
05/12/2015,18.623062133789062,0.462
05/13/2015,18.727413011201392,0.462
05/13/2015,18.55081558227539,0.462
05/14/2015,18.67122097693503,0.462
05/14/2015,18.526731491088867,0.462
05/15/2015,18.494629158784452,0.462
05/15/2015,18.598981857299805,0.462
05/18/2015,18.623062133789062,0.462
05/18/2015,18.623062133789062,0.462
05/19/2015,18.518702688785552,0.462
05/19/2015,18.3581600189209,0.462
05/20/2015,18.4223822667274,0.462
05/20/2015,18.398300170898438,0.462
05/21/2015,18.478571208815108,0.462
05/21/2015,18.582923889160156,0.462
05/22/2015,18.4464571001622,0.462
05/22/2015,18.49462127685547,0.462
05/26/2015,18.30197307693294,0.462
05/26/2015,18.197620391845703,0.462
05/27/2015,18.181569389521343,0.462
05/27/2015,18.173542022705078,0.462
05/28/2015,18.14143612447889,0.462
05/28/2015,18.101299285888672,0.462
05/29/2015,18.09326934814453,0.462
05/29/2015,18.09326934814453,0.462
06/01/2015,18.10932304262248,0.462
06/01/2015,18.053133010864258,0.462
06/02/2015,18.09327141666977,0.462
06/02/2015,18.173542022705078,0.462
06/03/2015,18.141436926000434,0.462
06/03/2015,18.03708267211914,0.462
06/04/2015,17.988915598848706,0.462
06/04/2015,17.804290771484375,0.462
06/05/2015,17.748099845649044,0.462
06/05/2015,17.940752029418945,0.462
06/08/2015,17.924699909984273,0.462
