NHI,"National Health Investors, Inc.",
Date,Price,Dividend,Annualized Dividend
01/03/1994,3.803910619503743,0.0,2.175
01/04/1994,3.8383345043604273,0.0,2.175
01/05/1994,3.735060930252075,0.0,2.175
01/06/1994,3.6834259076949656,0.0,2.175
01/07/1994,3.7522739231858626,0.0,2.175
01/10/1994,3.769485454954859,0.0,2.175
01/11/1994,3.735061657483175,0.0,2.175
01/12/1994,3.7522739231858626,0.0,2.175
01/13/1994,3.769486313516443,0.0,2.175
01/14/1994,3.7866984545912374,0.0,2.175
01/17/1994,3.7866984545912374,0.0,2.175
01/18/1994,3.769485454954859,0.0,2.175
01/19/1994,3.735062719485082,0.0,2.175
01/20/1994,3.7866970424738406,0.0,2.175
01/21/1994,3.8039108460599724,0.0,2.175
01/24/1994,3.7866970424738406,0.0,2.175
01/25/1994,3.7866983542571195,0.0,2.175
01/26/1994,3.821122884750366,0.0,2.175
01/27/1994,3.821121561041785,0.0,2.175
01/28/1994,3.8039099796576434,0.0,2.175
01/31/1994,3.735062719485082,0.0,2.175
02/01/1994,3.786699531275198,0.0,2.175
02/02/1994,3.7522729319195416,0.0,2.175
02/03/1994,3.717849391780488,0.0,2.175
02/04/1994,3.7866983542571195,0.0,2.175
02/07/1994,3.7866984545912374,0.0,2.175
02/08/1994,3.7866970424738406,0.0,2.175
02/09/1994,3.769486313516443,0.0,2.175
02/10/1994,3.786698579788208,0.0,2.175
02/11/1994,3.7522739231858626,0.0,2.175
02/14/1994,3.76948618888855,0.0,2.175
02/15/1994,3.7694860890104964,0.0,2.175
02/16/1994,3.821122884750366,0.0,2.175
02/17/1994,3.821122884750366,0.0,2.175
02/18/1994,3.821123112331737,0.0,2.175
02/22/1994,3.8039093017578125,0.0,2.175
02/23/1994,3.8039093017578125,0.0,2.175
02/24/1994,3.8039093017578125,0.0,2.175
02/25/1994,3.7866970424738406,0.0,2.175
02/28/1994,3.7694860890104964,0.0,2.175
03/01/1994,3.821122884750366,0.0,2.175
03/02/1994,3.7866983542571195,0.0,2.175
03/03/1994,3.8211247836594033,0.0,2.175
03/04/1994,3.889972571234346,0.0,2.175
03/07/1994,3.9416098594665527,0.0,2.175
03/08/1994,3.9416098594665527,0.0,2.175
03/09/1994,3.9416098594665527,0.0,2.175
03/10/1994,3.941609267566515,0.0,2.175
03/11/1994,3.958821643291591,0.0,2.175
03/14/1994,3.9243960380554195,0.0,2.175
03/15/1994,3.9416098594665527,0.0,2.175
03/16/1994,3.958821420545702,0.0,2.175
03/17/1994,3.976033802654432,0.0,2.175
03/18/1994,3.958821420545702,0.0,2.175
03/21/1994,3.993245840072632,0.0,2.175
03/22/1994,3.958821420545702,0.0,2.175
03/23/1994,3.9932460701983907,0.0,2.175
03/24/1994,3.9760336875915527,0.0,2.175
03/25/1994,3.968309164047241,0.57,2.215
03/28/1994,3.950750586148855,0.0,2.215
03/29/1994,3.898072216608753,0.0,2.215
03/30/1994,3.845395948480351,0.0,2.215
03/31/1994,3.8102794477233184,0.0,2.215
04/04/1994,3.7575995290002155,0.0,2.215
04/05/1994,3.8453972371848857,0.0,2.215
04/06/1994,3.8980724095229076,0.0,2.215
04/07/1994,3.9156328031608654,0.0,2.215
04/08/1994,3.915631294250488,0.0,2.215
04/11/1994,3.915631294250488,0.0,2.215
04/12/1994,3.8980724095229076,0.0,2.215
04/13/1994,3.915631294250488,0.0,2.215
04/14/1994,3.915630510875157,0.0,2.215
04/15/1994,3.9331901789780686,0.0,2.215
04/18/1994,3.93319169465486,0.0,2.215
04/19/1994,3.9156319199644063,0.0,2.215
04/20/1994,3.880514144897461,0.0,2.215
04/21/1994,3.8629561286788805,0.0,2.215
04/22/1994,3.8805150201728753,0.0,2.215
04/25/1994,3.8629538672310963,0.0,2.215
04/26/1994,3.915631294250488,0.0,2.215
04/28/1994,3.8980716640299016,0.0,2.215
04/29/1994,3.8805150201728753,0.0,2.215
05/02/1994,3.8980730324309336,0.0,2.215
05/03/1994,3.915630510875157,0.0,2.215
05/04/1994,3.9331893920898438,0.0,2.215
05/05/1994,3.9331893920898438,0.0,2.215
05/06/1994,3.93319169465486,0.0,2.215
05/09/1994,3.93319169465486,0.0,2.215
05/10/1994,3.898073905044132,0.0,2.215
05/11/1994,3.7927205562591557,0.0,2.215
05/12/1994,3.792719456033969,0.0,2.215
05/13/1994,3.7927192916518533,0.0,2.215
05/16/1994,3.8278366811743614,0.0,2.215
05/17/1994,3.8453961151455522,0.0,2.215
05/18/1994,3.8278361385518855,0.0,2.215
05/19/1994,3.8629550015160796,0.0,2.215
05/20/1994,3.8453950199213893,0.0,2.215
05/23/1994,3.8629539012908936,0.0,2.215
05/24/1994,3.8629552573639883,0.0,2.215
05/25/1994,3.880514144897461,0.0,2.215
05/26/1994,3.880514144897461,0.0,2.215
05/27/1994,3.880513332750155,0.0,2.215
05/31/1994,3.8629552573639883,0.0,2.215
06/01/1994,3.880514144897461,0.0,2.215
06/02/1994,3.880514144897461,0.0,2.215
06/03/1994,3.880514144897461,0.0,2.215
06/06/1994,3.880514144897461,0.0,2.215
06/07/1994,3.880514144897461,0.0,2.215
06/08/1994,3.8805150201728753,0.0,2.215
06/09/1994,3.91563249372803,0.0,2.215
06/10/1994,3.9858659344469096,0.0,2.215
06/13/1994,4.020983695983887,0.0,2.215
06/14/1994,4.0209816087756245,0.0,2.215
06/15/1994,4.003425457166589,0.0,2.215
06/16/1994,4.038542576752375,0.0,2.215
06/17/1994,4.038543224334717,0.0,2.215
06/20/1994,4.038543224334717,0.0,2.215
06/21/1994,4.038542576752375,0.0,2.215
06/22/1994,4.020983695983887,0.0,2.215
06/23/1994,4.0209816087756245,0.0,2.215
06/24/1994,3.977626085281372,0.57,2.2499999999999996
06/27/1994,3.9417902700501872,0.0,2.2499999999999996
06/28/1994,3.9597082896666094,0.0,2.2499999999999996
06/29/1994,3.94179105758667,0.0,2.2499999999999996
06/30/1994,3.941790970093613,0.0,2.2499999999999996
07/01/1994,3.905956506729126,0.0,2.2499999999999996
07/05/1994,3.888037919998169,0.0,2.2499999999999996
07/06/1994,3.905956506729126,0.0,2.2499999999999996
07/07/1994,3.9238738255067305,0.0,2.2499999999999996
07/08/1994,3.92387318611145,0.0,2.2499999999999996
07/11/1994,3.9238737384113693,0.0,2.2499999999999996
07/12/1994,3.905956899678266,0.0,2.2499999999999996
07/13/1994,3.888039275046882,0.0,2.2499999999999996
07/14/1994,3.905956506729126,0.0,2.2499999999999996
07/15/1994,3.905956506729126,0.0,2.2499999999999996
07/18/1994,3.905955369983401,0.0,2.2499999999999996
07/19/1994,4.013459062154314,0.0,2.2499999999999996
07/20/1994,4.0492940690782335,0.0,2.2499999999999996
07/21/1994,4.031376838684082,0.0,2.2499999999999996
07/22/1994,4.031376838684082,0.0,2.2499999999999996
07/25/1994,4.049293181725911,0.0,2.2499999999999996
07/26/1994,4.031375955258097,0.0,2.2499999999999996
07/27/1994,4.0134591840511,0.0,2.2499999999999996
07/28/1994,3.959707917107476,0.0,2.2499999999999996
07/29/1994,4.031376988363908,0.0,2.2499999999999996
08/01/1994,3.9955415023224696,0.0,2.2499999999999996
08/02/1994,4.0134597573045125,0.0,2.2499999999999996
08/03/1994,4.0134596082899305,0.0,2.2499999999999996
08/04/1994,4.031377164277736,0.0,2.2499999999999996
08/05/1994,4.049293518066406,0.0,2.2499999999999996
08/08/1994,4.049291485234311,0.0,2.2499999999999996
08/09/1994,4.049293518066406,0.0,2.2499999999999996
08/10/1994,4.067211299472385,0.0,2.2499999999999996
08/11/1994,4.049293518066406,0.0,2.2499999999999996
08/12/1994,4.0492940690782335,0.0,2.2499999999999996
08/15/1994,4.013458728790283,0.0,2.2499999999999996
08/16/1994,4.049293518066406,0.0,2.2499999999999996
08/17/1994,4.049293518066406,0.0,2.2499999999999996
08/18/1994,4.04929502375491,0.0,2.2499999999999996
08/19/1994,3.9776251475016275,0.0,2.2499999999999996
08/22/1994,4.0134597573045125,0.0,2.2499999999999996
08/23/1994,3.977626085281372,0.0,2.2499999999999996
08/24/1994,3.959707049386842,0.0,2.2499999999999996
08/25/1994,3.9776255217465484,0.0,2.2499999999999996
08/26/1994,3.9238736020075367,0.0,2.2499999999999996
08/29/1994,3.995542526245117,0.0,2.2499999999999996
08/30/1994,3.959707498550415,0.0,2.2499999999999996
08/31/1994,3.995542753826488,0.0,2.2499999999999996
09/01/1994,3.959707917107476,0.0,2.2499999999999996
09/02/1994,4.04929439611897,0.0,2.2499999999999996
09/06/1994,4.067211299472385,0.0,2.2499999999999996
09/07/1994,4.049293518066406,0.0,2.2499999999999996
09/08/1994,4.067210408193724,0.0,2.2499999999999996
09/09/1994,4.049291485234311,0.0,2.2499999999999996
09/12/1994,4.1030431421179525,0.0,2.2499999999999996
09/13/1994,4.04929439611897,0.0,2.2499999999999996
09/14/1994,4.067211627960205,0.0,2.2499999999999996
09/15/1994,4.085125923156738,0.0,2.2499999999999996
09/16/1994,4.120964758385916,0.0,2.2499999999999996
09/19/1994,4.1747130008454025,0.0,2.2499999999999996
09/20/1994,4.21054744720459,0.0,2.2499999999999996
09/21/1994,4.192631944433435,0.0,2.2499999999999996
09/22/1994,4.156799234545794,0.0,2.2499999999999996
09/23/1994,4.1747132025916,0.0,2.2499999999999996
09/26/1994,4.156065940856934,0.62,2.33
09/27/1994,4.156063588602202,0.0,2.33
09/28/1994,4.119447216523432,0.0,2.33
09/29/1994,4.137755870819092,0.0,2.33
09/30/1994,4.119447261228689,0.0,2.33
10/03/1994,4.08282995223999,0.0,2.33
10/04/1994,4.082831404230616,0.0,2.33
10/05/1994,4.06452087506856,0.0,2.33
10/06/1994,4.0462131673639465,0.0,2.33
10/07/1994,3.991287196766246,0.0,2.33
10/10/1994,4.046212673187256,0.0,2.33
10/11/1994,4.046212673187256,0.0,2.33
10/12/1994,4.046212673187256,0.0,2.33
10/13/1994,4.046212673187256,0.0,2.33
10/14/1994,4.027904510498047,0.0,2.33
10/17/1994,4.064521824229847,0.0,2.33
10/18/1994,4.046212222478161,0.0,2.33
10/19/1994,4.046212673187256,0.0,2.33
10/20/1994,4.064521327817062,0.0,2.33
10/21/1994,4.027904510498047,0.0,2.33
10/24/1994,4.027905421214061,0.0,2.33
10/25/1994,4.064521268208821,0.0,2.33
10/26/1994,4.027904510498047,0.0,2.33
10/27/1994,4.027904510498047,0.0,2.33
10/28/1994,4.027904510498047,0.0,2.33
10/31/1994,4.027903569887762,0.0,2.33
11/01/1994,4.027904510498047,0.0,2.33
11/02/1994,4.046212673187256,0.0,2.33
11/03/1994,4.046214082219579,0.0,2.33
11/04/1994,4.027904510498047,0.0,2.33
11/07/1994,4.0462131673639465,0.0,2.33
11/08/1994,4.027903569887762,0.0,2.33
11/09/1994,4.027904304889364,0.0,2.33
11/10/1994,3.9912860514381516,0.0,2.33
11/11/1994,3.9912869930267334,0.0,2.33
11/14/1994,4.009594917297363,0.0,2.33
11/15/1994,3.972978337095418,0.0,2.33
11/16/1994,3.972977183585943,0.0,2.33
11/17/1994,3.936359916093214,0.0,2.33
11/18/1994,3.863126293818156,0.0,2.33
11/21/1994,3.8448185118559364,0.0,2.33
11/22/1994,3.881433930507926,0.0,2.33
11/23/1994,3.9363621139978346,0.0,2.33
11/25/1994,3.8631274700164795,0.0,2.33
11/28/1994,3.863125313003108,0.0,2.33
11/29/1994,3.881435831016469,0.0,2.33
11/30/1994,3.89974445104599,0.0,2.33
12/01/1994,3.9546704292297363,0.0,2.33
12/02/1994,3.97297739982605,0.0,2.33
12/05/1994,3.972979088624318,0.0,2.33
12/06/1994,3.9363609155019126,0.0,2.33
12/07/1994,3.8265080004230914,0.0,2.33
12/08/1994,3.8814349653618185,0.0,2.33
12/09/1994,3.826508011458055,0.0,2.33
12/12/1994,3.844818809021141,0.0,2.33
12/13/1994,3.8631265679231057,0.0,2.33
12/14/1994,3.789891941043047,0.0,2.33
12/15/1994,3.844817638397217,0.0,2.33
12/16/1994,3.8631253018625467,0.0,2.33
12/19/1994,3.9180512540217296,0.0,2.33
12/20/1994,3.8997425811235296,0.0,2.33
12/21/1994,3.9363618097572686,0.0,2.33
12/22/1994,3.918053150177002,0.0,2.33
12/23/1994,3.9360442458157334,0.62,2.38
12/27/1994,3.898559969947452,0.0,2.38
12/28/1994,3.9360460470307546,0.0,2.38
12/29/1994,3.9360442458157334,0.0,2.38
12/30/1994,3.9173011779785156,0.0,2.38
01/03/1995,3.8985598942018904,0.0,2.38
01/04/1995,3.9735322770618255,0.0,2.38
01/05/1995,3.936047886426632,0.0,2.38
01/06/1995,3.898561716079712,0.0,2.38
01/09/1995,3.898558110141298,0.0,2.38
01/10/1995,3.898561716079712,0.0,2.38
01/11/1995,3.898561716079712,0.0,2.38
01/12/1995,3.898561716079712,0.0,2.38
01/13/1995,3.8985620517175175,0.0,2.38
01/16/1995,3.842332791356207,0.0,2.38
01/17/1995,3.8610742499188677,0.0,2.38
01/18/1995,3.8235862255096436,0.0,2.38
01/19/1995,3.823588092152665,0.0,2.38
01/20/1995,3.804843155776753,0.0,2.38
01/23/1995,3.8235877339202577,0.0,2.38
01/24/1995,3.786099880199714,0.0,2.38
01/25/1995,3.804842948913574,0.0,2.38
01/26/1995,3.8048446567931977,0.0,2.38
01/27/1995,3.8048446567931977,0.0,2.38
01/30/1995,3.7861015796661377,0.0,2.38
01/31/1995,3.7861016188094863,0.0,2.38
02/01/1995,3.729871269315481,0.0,2.38
02/02/1995,3.6174130095649013,0.0,2.38
02/03/1995,3.636157115300496,0.0,2.38
02/06/1995,3.711127310234883,0.0,2.38
02/07/1995,3.692385299918578,0.0,2.38
02/08/1995,3.6736416816711426,0.0,2.38
02/09/1995,3.6549001932144165,0.0,2.38
02/10/1995,3.7111294269561768,0.0,2.38
02/13/1995,3.711127310234883,0.0,2.38
02/14/1995,3.6548981085646575,0.0,2.38
02/15/1995,3.692385365615538,0.0,2.38
02/16/1995,3.7673568114858544,0.0,2.38
02/17/1995,3.767357382774353,0.0,2.38
02/21/1995,3.7486137427719943,0.0,2.38
02/22/1995,3.804846617782,0.0,2.38
02/23/1995,3.786099880199714,0.0,2.38
02/24/1995,3.8235860176274343,0.0,2.38
02/27/1995,3.8235860176274343,0.0,2.38
02/28/1995,3.767357382774353,0.0,2.38
03/01/1995,3.7673565119051085,0.0,2.38
03/02/1995,3.6736420249938964,0.0,2.38
03/03/1995,3.748615425412017,0.0,2.38
03/06/1995,3.8048446567931977,0.0,2.38
03/07/1995,3.786100454330444,0.0,2.38
03/08/1995,3.7673585025390772,0.0,2.38
03/09/1995,3.7673585025390772,0.0,2.38
03/10/1995,3.7861015796661377,0.0,2.38
03/13/1995,3.7861015796661377,0.0,2.38
03/14/1995,3.786099880199714,0.0,2.38
03/15/1995,3.804843155776753,0.0,2.38
03/16/1995,3.8235860176274343,0.0,2.38
03/17/1995,3.7673585414886475,0.0,2.38
03/20/1995,3.7861035309948967,0.0,2.38
03/21/1995,3.861072745300145,0.0,2.38
03/22/1995,3.842331171035766,0.0,2.38
03/23/1995,3.8610758781433105,0.0,2.38
03/24/1995,3.8610719744668622,0.0,2.38
03/27/1995,3.897335013922523,0.62,2.43
03/28/1995,3.916535231146482,0.0,2.43
03/29/1995,3.8973348140716553,0.0,2.43
03/30/1995,3.8781378269195557,0.0,2.43
03/31/1995,3.8397404226926297,0.0,2.43
04/03/1995,3.878137873179877,0.0,2.43
04/04/1995,3.8397404226926297,0.0,2.43
04/05/1995,3.878137873179877,0.0,2.43
04/06/1995,3.8781378269195557,0.0,2.43
04/07/1995,3.897335013922523,0.0,2.43
04/10/1995,3.8973365755223517,0.0,2.43
04/11/1995,3.858939124806093,0.0,2.43
04/12/1995,3.8589391708374023,0.0,2.43
04/13/1995,3.8973365755223517,0.0,2.43
04/17/1995,3.858939124806093,0.0,2.43
04/18/1995,3.8973348140716553,0.0,2.43
04/19/1995,3.897336529033019,0.0,2.43
04/20/1995,3.8781361204062774,0.0,2.43
04/21/1995,3.897336529033019,0.0,2.43
04/24/1995,3.858939124806093,0.0,2.43
04/25/1995,3.8973386970538537,0.0,2.43
04/26/1995,3.9549340147238508,0.0,2.43
04/27/1995,3.9933299110049294,0.0,2.43
04/28/1995,4.031727313995361,0.0,2.43
05/01/1995,4.012528612500145,0.0,2.43
05/02/1995,4.031728849961207,0.0,2.43
05/03/1995,3.9933314323425293,0.0,2.43
05/04/1995,3.99332861048012,0.0,2.43
05/05/1995,3.9933296312088085,0.0,2.43
05/08/1995,4.070123394890011,0.0,2.43
05/09/1995,4.108522509628872,0.0,2.43
05/10/1995,4.070123394890011,0.0,2.43
05/11/1995,4.070124064650491,0.0,2.43
05/12/1995,4.108521461486816,0.0,2.43
05/15/1995,4.127719992891364,0.0,2.43
05/16/1995,4.181426405906677,0.35,2.7800000000000002
05/17/1995,4.259220385551453,0.0,2.7800000000000002
05/18/1995,4.25921911028673,0.0,2.7800000000000002
05/19/1995,4.220322553501573,0.0,2.7800000000000002
05/22/1995,4.22032421771611,0.0,2.7800000000000002
05/23/1995,4.161978721618652,0.0,2.7800000000000002
05/24/1995,4.181427220317805,0.0,2.7800000000000002
05/25/1995,4.181427220317805,0.0,2.7800000000000002
05/26/1995,4.16197863987514,0.0,2.7800000000000002
05/30/1995,4.084184605341691,0.0,2.7800000000000002
05/31/1995,4.045285911375774,0.0,2.7800000000000002
06/01/1995,4.0452845450223345,0.0,2.7800000000000002
06/02/1995,4.064735718493192,0.0,2.7800000000000002
06/05/1995,4.123081424224998,0.0,2.7800000000000002
06/06/1995,4.123080517764383,0.0,2.7800000000000002
06/07/1995,4.142529703536123,0.0,2.7800000000000002
06/08/1995,4.084184429656838,0.0,2.7800000000000002
06/09/1995,4.123081207275391,0.0,2.7800000000000002
06/12/1995,4.142529010772705,0.0,2.7800000000000002
06/13/1995,4.142529010772705,0.0,2.7800000000000002
06/14/1995,4.161978721618652,0.0,2.7800000000000002
06/15/1995,4.161977503781028,0.0,2.7800000000000002
06/16/1995,4.123080517764383,0.0,2.7800000000000002
06/19/1995,4.123080517764383,0.0,2.7800000000000002
06/20/1995,4.1425302229195,0.0,2.7800000000000002
06/21/1995,4.161977080411689,0.0,2.7800000000000002
06/22/1995,4.18142557144165,0.0,2.7800000000000002
06/23/1995,4.181425153934461,0.0,2.7800000000000002
06/26/1995,4.200874328613281,0.0,2.7800000000000002
06/27/1995,4.200875719016958,0.0,2.7800000000000002
06/28/1995,4.184769944609883,0.27,2.48
06/29/1995,4.224061012268066,0.0,2.48
06/30/1995,4.224061506603836,0.0,2.48
07/03/1995,4.282999658364854,0.0,2.48
07/05/1995,4.263355409657514,0.0,2.48
07/06/1995,4.224061012268066,0.0,2.48
07/07/1995,4.184769944609883,0.0,2.48
07/10/1995,4.24370830430897,0.0,2.48
07/11/1995,4.283003013784236,0.0,2.48
07/12/1995,4.34194405658825,0.0,2.48
07/13/1995,4.34194405658825,0.0,2.48
07/14/1995,4.3419420066970345,0.0,2.48
07/17/1995,4.381236397794315,0.0,2.48
07/18/1995,4.361588803107429,0.0,2.48
07/19/1995,4.3812376679600895,0.0,2.48
07/20/1995,4.381236387054305,0.0,2.48
07/21/1995,4.322296619415283,0.0,2.48
07/24/1995,4.361588803107429,0.0,2.48
07/25/1995,4.381236397794315,0.0,2.48
07/26/1995,4.400882587098239,0.0,2.48
07/27/1995,4.4794697761535645,0.0,2.48
07/28/1995,4.4991167441658355,0.0,2.48
07/31/1995,4.499115943908691,0.0,2.48
08/01/1995,4.499115029285694,0.0,2.48
08/02/1995,4.558057138194209,0.0,2.48
08/03/1995,4.499116573417396,0.0,2.48
08/04/1995,4.459824562072754,0.0,2.48
08/07/1995,4.440175560364036,0.0,2.48
08/08/1995,4.518763542175293,0.0,2.48
08/09/1995,4.518762738423576,0.0,2.48
08/10/1995,4.4991167441658355,0.0,2.48
08/11/1995,4.538410186767578,0.0,2.48
08/14/1995,4.518761819806592,0.0,2.48
08/15/1995,4.558055400848389,0.0,2.48
08/16/1995,4.558055400848389,0.0,2.48
08/17/1995,4.558055400848389,0.0,2.48
08/18/1995,4.558059053871253,0.0,2.48
08/21/1995,4.577702191369287,0.0,2.48
08/22/1995,4.55805794805543,0.0,2.48
08/23/1995,4.5777058601379395,0.0,2.48
08/24/1995,4.57770474955567,0.0,2.48
08/25/1995,4.577703968953278,0.0,2.48
08/28/1995,4.63664436340332,0.0,2.48
08/29/1995,4.656291161553334,0.0,2.48
08/30/1995,4.636642562931981,0.0,2.48
08/31/1995,4.558056984112892,0.0,2.48
09/01/1995,4.558055400848389,0.0,2.48
09/05/1995,4.558055910151055,0.0,2.48
09/06/1995,4.6169962882995605,0.0,2.48
09/07/1995,4.636645634969075,0.0,2.48
09/08/1995,4.675938606262207,0.0,2.48
09/11/1995,4.695585260706499,0.0,2.48
09/12/1995,4.774172461722508,0.0,2.48
09/13/1995,4.754525661468506,0.0,2.48
09/14/1995,4.774172776937484,0.0,2.48
09/15/1995,4.695585570732752,0.0,2.48
09/18/1995,4.754525661468506,0.0,2.48
09/19/1995,4.754526296591858,0.0,2.48
09/20/1995,4.734878861214504,0.0,2.48
09/21/1995,4.734878861214504,0.0,2.48
09/22/1995,4.754525661468506,0.0,2.48
09/25/1995,4.754525661468506,0.0,2.48
09/26/1995,4.754525031572507,0.0,2.48
09/27/1995,4.761312661050749,0.67,2.53
09/28/1995,4.801495222099723,0.0,2.53
09/29/1995,4.801494624003891,0.0,2.53
10/02/1995,4.841672368410255,0.0,2.53
10/03/1995,4.8014936447143555,0.0,2.53
10/04/1995,4.741225407596379,0.0,2.53
10/05/1995,4.761313009262085,0.0,2.53
10/06/1995,4.821582794189453,0.0,2.53
10/09/1995,4.781402937571207,0.0,2.53
10/10/1995,4.821583576282198,0.0,2.53
10/11/1995,4.801492865880331,0.0,2.53
10/12/1995,4.801492865880331,0.0,2.53
10/13/1995,4.821583576282198,0.0,2.53
10/16/1995,4.801492865880331,0.0,2.53
10/17/1995,4.821583576282198,0.0,2.53
10/18/1995,4.821582794189453,0.0,2.53
10/19/1995,4.821583576282198,0.0,2.53
10/20/1995,4.801492865880331,0.0,2.53
10/23/1995,4.821583576282198,0.0,2.53
10/24/1995,4.821583576282198,0.0,2.53
10/25/1995,4.801492514730501,0.0,2.53
10/26/1995,4.801492157628981,0.0,2.53
10/27/1995,4.761315012992696,0.0,2.53
10/30/1995,4.721133918442986,0.0,2.53
10/31/1995,4.841672722498576,0.0,2.53
11/01/1995,4.841676235198975,0.0,2.53
11/02/1995,4.841676235198975,0.0,2.53
11/03/1995,4.841672722498576,0.0,2.53
11/06/1995,4.821582794189453,0.0,2.53
11/07/1995,4.821582794189453,0.0,2.53
11/08/1995,4.821585160267504,0.0,2.53
11/09/1995,4.76131534576416,0.0,2.53
11/10/1995,4.761313781578671,0.0,2.53
11/13/1995,4.821586292314332,0.0,2.53
11/14/1995,4.841674495334467,0.0,2.53
11/15/1995,4.861764430999756,0.0,2.53
11/16/1995,4.861764430999756,0.0,2.53
11/17/1995,4.861766178083617,0.0,2.53
11/20/1995,4.901944802731883,0.0,2.53
11/21/1995,4.942124992120461,0.0,2.53
11/22/1995,4.9220344068582165,0.0,2.53
11/24/1995,4.901944802731883,0.0,2.53
11/27/1995,4.922034740447998,0.0,2.53
11/28/1995,4.922034430310009,0.0,2.53
11/29/1995,4.942124366760254,0.0,2.53
11/30/1995,4.942123108064597,0.0,2.53
12/01/1995,4.962213039398193,0.0,2.53
12/04/1995,4.962213853276877,0.0,2.53
12/05/1995,5.0425735917914825,0.0,2.53
12/06/1995,5.042570888519287,0.0,2.53
12/07/1995,5.0425740490114785,0.0,2.53
12/08/1995,4.982302970731789,0.0,2.53
12/11/1995,4.982305383493777,0.0,2.53
12/12/1995,5.0224852656187275,0.0,2.53
12/13/1995,5.1028453471168636,0.0,2.53
12/14/1995,5.062665147743678,0.0,2.53
12/15/1995,5.102844219283754,0.0,2.53
12/18/1995,5.082755088806152,0.0,2.53
12/19/1995,5.082755088806152,0.0,2.53
12/20/1995,5.102845668792725,0.0,2.53
12/21/1995,5.1430213841195345,0.0,2.53
12/22/1995,5.243471665815873,0.0,2.53
12/26/1995,5.343922782926524,0.0,2.53
12/27/1995,5.3968426446269335,0.7,2.6100000000000003
12/28/1995,5.478927969932556,0.0,2.6100000000000003
12/29/1995,5.499445767672556,0.0,2.6100000000000003
01/02/1996,5.41736662789677,0.0,2.6100000000000003
01/03/1996,5.458403587341309,0.0,2.6100000000000003
01/04/1996,5.499447080015226,0.0,2.6100000000000003
01/05/1996,5.396846652030945,0.0,2.6100000000000003
01/08/1996,5.458403587341309,0.0,2.6100000000000003
01/09/1996,5.499444215817559,0.0,2.6100000000000003
01/10/1996,5.499444215817559,0.0,2.6100000000000003
01/11/1996,5.458405127615299,0.0,2.6100000000000003
01/12/1996,5.437883273103184,0.0,2.6100000000000003
01/15/1996,5.478927969932556,0.0,2.6100000000000003
01/16/1996,5.478923389392586,0.0,2.6100000000000003
01/17/1996,5.540484326352053,0.0,2.6100000000000003
01/18/1996,5.561009048532556,0.0,2.6100000000000003
01/19/1996,5.561004638671875,0.0,2.6100000000000003
01/22/1996,5.5610072462089,0.0,2.6100000000000003
01/23/1996,5.5404887199401855,0.0,2.6100000000000003
01/24/1996,5.54048692426717,0.0,2.6100000000000003
01/25/1996,5.5199682685766325,0.0,2.6100000000000003
01/26/1996,5.499446333371676,0.0,2.6100000000000003
01/29/1996,5.376323847500783,0.0,2.6100000000000003
01/30/1996,5.458403587341309,0.0,2.6100000000000003
