VYM,Vanguard High Dividend Yield ET,
Date,Price,Annualized Dividend
02/12/2018,75.62451701384663,2.401
02/12/2018,75.94135284423828,2.401
02/13/2018,75.62451970375966,2.401
02/13/2018,76.19482421875,2.401
02/14/2018,75.79651294912694,2.401
02/14/2018,76.90996551513672,2.401
02/15/2018,77.4440615702607,2.401
02/15/2018,77.82426452636719,2.401
02/16/2018,77.67037474343745,2.401
02/16/2018,77.92384338378906,2.401
02/20/2018,77.53460170126102,2.401
02/20/2018,77.17250061035156,2.401
02/21/2018,77.28113269247658,2.401
02/21/2018,76.6021957397461,2.401
02/22/2018,76.85566531733525,2.401
02/22/2018,76.70177459716797,2.401
02/23/2018,77.10913124555024,2.401
02/23/2018,77.96006774902344,2.401
02/26/2018,78.30404870975329,2.401
02/26/2018,78.88340759277344,2.401
02/27/2018,78.99203758705833,2.401
02/27/2018,77.92384338378906,2.401
02/28/2018,78.28596094371903,2.401
02/28/2018,76.89187622070312,2.401
03/01/2018,76.90090192137146,2.401
03/01/2018,76.04997253417969,2.401
03/02/2018,75.53398947289158,2.401
03/02/2018,76.33966064453125,2.401
03/05/2018,75.9866187356173,2.401
03/05/2018,77.21775817871094,2.401
03/06/2018,77.4983748138835,2.401
03/06/2018,77.26300811767578,2.401
03/07/2018,76.56597511876835,2.401
03/07/2018,77.10912322998047,2.401
03/08/2018,77.32639657919316,2.401
03/08/2018,77.48934173583984,2.401
03/09/2018,77.96008075239257,2.401
03/09/2018,78.65711975097656,2.401
03/12/2018,78.75668404179682,2.401
03/12/2018,78.43079376220703,2.401
03/13/2018,78.72953178219989,2.401
03/13/2018,78.03248596191406,2.401
03/14/2018,78.40364549849649,2.401
03/14/2018,77.48934173583984,2.401
03/15/2018,77.64321961784341,2.401
03/15/2018,77.4078598022461,2.401
03/16/2018,77.48028649243393,2.401
03/16/2018,77.62512969970703,2.401
03/19/2018,77.45311254667578,2.401
03/19/2018,76.6655502319336,2.401
03/20/2018,76.85566626090284,2.401
03/20/2018,76.71082305908203,2.401
03/21/2018,76.68366837957656,2.401
03/21/2018,76.67461395263672,2.401
03/22/2018,75.99566921463907,2.401
03/22/2018,74.73737335205078,2.401
03/23/2018,74.87315430657308,2.401
03/23/2018,73.27086639404297,2.401
03/26/2018,74.31796123329258,2.449
03/26/2018,75.12973022460938,2.449
03/27/2018,75.41248948065966,2.449
03/27/2018,74.28148651123047,2.449
03/28/2018,74.4456562131779,2.449
03/28/2018,74.36356353759766,2.449
03/29/2018,74.74663874749649,2.449
03/29/2018,75.23917388916016,2.449
04/02/2018,75.0567712112796,2.449
04/02/2018,73.55180358886719,2.449
04/03/2018,73.88015169591922,2.449
04/03/2018,74.58246612548828,2.449
04/04/2018,73.52443404926396,2.449
04/04/2018,75.44896697998047,2.449
04/05/2018,75.76820989043588,2.449
04/05/2018,75.93238830566406,2.449
04/06/2018,75.34863460613357,2.449
04/06/2018,74.40917205810547,2.449
04/09/2018,74.87434240356544,2.449
04/09/2018,74.69192504882812,2.449
04/10/2018,75.62228319381734,2.449
04/10/2018,75.92327117919922,2.449
04/11/2018,75.47632669453176,2.449
04/11/2018,75.52193450927734,2.449
04/12/2018,75.90500426996871,2.449
04/12/2018,76.02357482910156,2.449
04/13/2018,76.43402747989113,2.449
04/13/2018,75.86852264404297,2.449
04/16/2018,76.32457768932193,2.449
04/16/2018,76.49787902832031,2.449
04/17/2018,76.93568491068875,2.449
04/17/2018,76.98129272460938,2.449
04/18/2018,77.12723795900152,2.449
04/18/2018,76.88097381591797,2.449
04/19/2018,76.61644448696678,2.449
04/19/2018,76.29721069335938,2.449
04/20/2018,76.38844201297447,2.449
04/20/2018,75.82293701171875,2.449
04/23/2018,75.98709106445312,2.449
04/23/2018,75.98709106445312,2.449
04/24/2018,76.42491698939438,2.449
04/24/2018,75.24830627441406,2.449
04/25/2018,75.3030344513197,2.449
04/25/2018,75.40336608886719,2.449
04/26/2018,75.56753504451002,2.449
04/26/2018,75.99622344970703,2.449
04/27/2018,76.08742410039793,2.449
04/27/2018,76.07830810546875,2.449
04/30/2018,76.31547087529518,2.449
04/30/2018,75.33952331542969,2.449
05/01/2018,75.15708814030039,2.449
05/01/2018,75.19357299804688,2.449
05/02/2018,75.04765876492337,2.449
05/02/2018,74.47303771972656,2.449
05/03/2018,74.30884807940896,2.449
05/03/2018,74.45478057861328,2.449
05/04/2018,74.15379753107358,2.449
05/04/2018,75.25743865966797,2.449
05/07/2018,75.51282068222163,2.449
05/07/2018,75.40336608886719,2.449
05/08/2018,75.27566818147334,2.449
05/08/2018,75.24830627441406,2.449
05/09/2018,75.50368178447609,2.449
05/09/2018,75.95973205566406,2.449
05/10/2018,76.23336579457623,2.449
05/10/2018,76.6529312133789,2.449
05/11/2018,76.73504017346387,2.449
05/11/2018,76.87185668945312,2.449
05/14/2018,77.13635873808062,2.449
05/14/2018,76.99954223632812,2.449
05/15/2018,76.71679727873202,2.449
05/15/2018,76.63470458984375,2.449
05/16/2018,76.67118830409935,2.449
05/16/2018,76.97218322753906,2.449
05/17/2018,76.89920043945311,2.449
05/17/2018,76.89920043945312,2.449
05/18/2018,76.85359629236312,2.449
05/18/2018,76.70765686035156,2.449
05/21/2018,77.11810163699491,2.449
05/21/2018,77.327880859375,2.449
05/22/2018,77.48294647560118,2.449
05/22/2018,77.12722778320312,2.449
05/23/2018,76.78063060284518,2.449
05/23/2018,77.2914047241211,2.449
05/24/2018,77.17282905825077,2.449
05/24/2018,77.09073638916016,2.449
05/25/2018,76.91744921247295,2.449
05/25/2018,76.82624053955078,2.449
05/29/2018,76.333697331196,2.449
05/29/2018,76.00534057617188,2.449
05/30/2018,76.40666167031762,2.449
05/30/2018,77.13634490966797,2.449
05/31/2018,77.05426866261898,2.449
05/31/2018,76.54348754882812,2.449
06/01/2018,76.93569871271951,2.449
06/01/2018,77.19108581542969,2.449
06/04/2018,77.48294537155164,2.449
06/04/2018,77.46470642089844,2.449
06/05/2018,77.4464722002762,2.449
06/05/2018,77.49207305908203,2.449
06/06/2018,77.62888701907404,2.449
06/06/2018,78.0393295288086,2.449
06/07/2018,78.16702270507812,2.449
06/07/2018,78.16702270507812,2.449
06/08/2018,78.07581398755256,2.449
06/08/2018,78.42241668701172,2.449
06/11/2018,78.49538821693767,2.449
06/11/2018,78.4315414428711,2.449
06/12/2018,78.54098185310086,2.449
06/12/2018,78.3950424194336,2.449
06/13/2018,78.40417808277164,2.449
06/13/2018,77.90252685546875,2.449
06/14/2018,78.19439994490288,2.449
06/14/2018,77.9116439819336,2.449
06/15/2018,77.7292288137398,2.449
06/15/2018,77.83867645263672,2.449
06/18/2018,77.38262176513672,2.449
06/18/2018,77.38262176513672,2.449
06/19/2018,76.68943056329434,2.449
06/19/2018,77.2093276977539,2.449
06/20/2018,77.44647987691651,2.449
06/20/2018,77.19108581542969,2.449
06/21/2018,77.11810920535133,2.449
06/21/2018,76.6802978515625,2.449
06/22/2018,77.19492657094472,2.483
06/22/2018,77.06626892089844,2.483
06/25/2018,76.79975887133554,2.483
06/25/2018,76.45054626464844,2.483
06/26/2018,76.57922653973861,2.483
06/26/2018,76.34947967529297,2.483
06/27/2018,76.48732543630695,2.483
06/27/2018,75.92674255371094,2.483
06/28/2018,75.9267307966216,2.483
06/28/2018,76.24837493896484,2.483
06/29/2018,76.54246970966317,2.483
06/29/2018,76.32191467285156,2.483
07/02/2018,75.88078431833593,2.483
07/02/2018,76.28514099121094,2.483
07/03/2018,76.58839064192193,2.483
07/03/2018,76.2667465209961,2.483
07/05/2018,76.62515448677945,2.483
07/05/2018,76.88247680664062,2.483
07/06/2018,76.88248378316777,2.483
07/06/2018,77.37873077392578,2.483
07/09/2018,77.5992997194615,2.483
07/09/2018,77.81985473632812,2.483
07/10/2018,78.03120774487944,2.483
07/10/2018,78.35285186767578,2.483
07/11/2018,77.9484964858168,2.483
07/11/2018,77.61766052246094,2.483
07/12/2018,77.90255100115805,2.483
07/12/2018,77.95769500732422,2.483
07/13/2018,77.82903512337651,2.483
07/13/2018,77.89336395263672,2.483
07/16/2018,77.90255704282579,2.483
07/16/2018,77.9485092163086,2.483
07/17/2018,77.87497742687658,2.483
07/17/2018,78.12310791015625,2.483
07/18/2018,78.07716400495319,2.483
07/18/2018,78.17825317382812,2.483
07/19/2018,78.04959488849826,2.483
07/19/2018,77.97607421875,2.483
07/20/2018,77.83823173206542,2.483
07/20/2018,77.7739028930664,2.483
07/23/2018,77.71876048604658,2.483
07/23/2018,77.83822631835938,2.483
07/24/2018,78.02202731551348,2.483
07/24/2018,78.27934265136719,2.483
07/25/2018,78.21501314236957,2.483
07/25/2018,78.720458984375,2.483
07/26/2018,78.93181260703233,2.483
07/26/2018,79.1064224243164,2.483
07/27/2018,78.87667752485213,2.483
07/27/2018,78.92262268066406,2.483
07/30/2018,78.95939508244525,2.483
07/30/2018,79.0512924194336,2.483
07/31/2018,79.26264701256903,2.483
07/31/2018,79.44644165039062,2.483
08/01/2018,79.29941400326236,2.483
08/01/2018,78.94100952148438,2.483
08/02/2018,78.5274613474765,2.483
08/02/2018,79.04209899902344,2.483
08/03/2018,79.03290431784636,2.483
08/03/2018,79.62105560302734,2.483
08/06/2018,79.51996169664986,2.483
08/06/2018,79.74051666259766,2.483
08/07/2018,79.89675395516835,2.483
08/07/2018,79.91513061523438,2.483
08/08/2018,79.92433519118113,2.483
08/08/2018,79.74972534179688,2.483
08/09/2018,79.81404558938036,2.483
08/09/2018,79.59349060058594,2.483
08/10/2018,79.1891279095671,2.483
08/10/2018,79.1064224243164,2.483
08/13/2018,79.19833603630353,2.483
08/13/2018,78.76641082763672,2.483
08/14/2018,78.92262902009803,2.483
08/14/2018,79.16156768798828,2.483
08/15/2018,78.82153892141362,2.483
08/15/2018,78.8582992553711,2.483
08/16/2018,79.30860993884095,2.483
08/16/2018,79.81404876708984,2.483
08/17/2018,79.73135018277596,2.483
08/17/2018,80.25517272949219,2.483
08/20/2018,80.3194888422715,2.483
08/20/2018,80.42057800292969,2.483
08/21/2018,80.50328380864958,2.483
08/21/2018,80.52166748046875,2.483
08/22/2018,80.45735108284187,2.483
08/22/2018,80.25517272949219,2.483
08/23/2018,80.2092202838206,2.483
08/23/2018,80.00704193115234,2.483
08/24/2018,80.12650774456829,2.483
08/24/2018,80.35625457763672,2.483
08/27/2018,80.61356004545067,2.483
08/27/2018,80.78816986083984,2.483
08/28/2018,80.9260145704107,2.483
08/28/2018,80.70545959472656,2.483
08/29/2018,80.7330280864121,2.483
08/29/2018,80.85250091552734,2.483
08/30/2018,80.74223077458161,2.483
08/30/2018,80.42977142333984,2.483
08/31/2018,80.282729777025,2.483
08/31/2018,80.32868194580078,2.483
09/04/2018,80.28272628976248,2.483
09/04/2018,80.2092056274414,2.483
09/05/2018,80.0897527648603,2.483
09/05/2018,80.64114379882812,2.483
09/06/2018,80.63194434693577,2.483
09/06/2018,80.49409484863281,2.483
09/07/2018,80.28273168671211,2.483
09/07/2018,80.29192352294922,2.483
09/10/2018,80.57680224403478,2.483
09/10/2018,80.45733642578125,2.483
09/11/2018,80.28272725164288,2.483
09/11/2018,80.36543273925781,2.483
09/12/2018,80.3470519446415,2.483
09/12/2018,80.48490142822266,2.483
09/13/2018,80.75141175765272,2.483
09/13/2018,80.85250091552734,2.483
09/14/2018,80.87087821834749,2.483
09/14/2018,80.90763854980469,2.483
09/17/2018,81.137385362925,2.483
09/17/2018,80.90763854980469,2.483
09/18/2018,80.98116303500336,2.483
09/18/2018,81.18333435058594,2.483
09/19/2018,81.15576107204915,2.483
09/19/2018,81.24766540527344,2.483
09/20/2018,81.56012881300691,2.483
09/20/2018,81.91853332519531,2.483
09/21/2018,82.22180592117329,2.483
09/21/2018,82.10233306884766,2.483
09/24/2018,82.00123211576783,2.483
09/24/2018,81.43145751953125,2.483
09/25/2018,81.56013018108557,2.483
09/25/2018,80.98117065429688,2.483
09/26/2018,81.08487466180178,2.553
09/26/2018,80.61259460449219,2.553
09/27/2018,80.65889283049748,2.553
09/27/2018,80.61259460449219,2.553
09/28/2018,80.45516579730035,2.553
09/28/2018,80.6496353149414,2.553
10/01/2018,81.08485889471552,2.553
10/01/2018,81.01078033447266,2.553
10/02/2018,81.01079758863767,2.553
10/02/2018,81.3626937866211,2.553
10/03/2018,81.63124682097256,2.553
10/03/2018,81.39973449707031,2.553
10/04/2018,81.28861826798892,2.553
10/04/2018,81.31639862060547,2.553
10/05/2018,81.37195806484263,2.553
10/05/2018,81.07562255859375,2.553
10/08/2018,80.90892531167947,2.553
10/08/2018,81.47381591796875,2.553
10/09/2018,81.36270224265604,2.553
10/09/2018,81.21453094482422,2.553
10/10/2018,81.07562116292542,2.553
10/10/2018,79.40872955322266,2.553
10/11/2018,79.18646316977039,2.553
10/11/2018,77.21397399902344,2.553
10/12/2018,78.09373216654454,2.553
10/12/2018,77.6121826171875,2.553
10/15/2018,77.52885475715537,2.553
10/15/2018,77.51959228515625,2.553
10/16/2018,77.89926172609114,2.553
10/16/2018,78.66787719726562,2.553
10/17/2018,78.57527420699591,2.553
10/17/2018,78.92717742919922,2.553
10/18/2018,78.75123690098573,2.553
10/18/2018,78.21412658691406,2.553
10/19/2018,78.26042003279142,2.553
10/19/2018,78.28820037841797,2.553
10/22/2018,78.4178633468309,2.553
10/22/2018,77.7418441772461,2.553
10/23/2018,76.80653365486172,2.553
10/23/2018,77.32511901855469,2.553
10/24/2018,77.22326213409123,2.553
10/24/2018,75.62120056152344,2.553
10/25/2018,76.04716942206976,2.553
10/25/2018,76.3527603149414,2.553
10/26/2018,75.81564583872722,2.553
10/26/2018,75.38040161132812,2.553
10/29/2018,76.18607344968855,2.553
10/29/2018,75.66748809814453,2.553
10/30/2018,75.74158012428379,2.553
10/30/2018,76.98248291015625,2.553
10/31/2018,77.48255900160937,2.553
10/31/2018,77.1028823852539,2.553
11/01/2018,77.37141831113894,2.553
11/01/2018,77.68627166748047,2.553
11/02/2018,78.28820380742283,2.553
11/02/2018,77.44549560546875,2.553
11/05/2018,77.5751423303146,2.553
11/05/2018,78.22338104248047,2.553
11/06/2018,78.22338131398,2.553
11/06/2018,78.73270416259766,2.553
11/07/2018,79.26982781972322,2.553
11/07/2018,79.80693817138672,2.553
11/08/2018,79.59393096799525,2.553
11/08/2018,79.7606201171875,2.553
11/09/2018,79.49207060110996,2.553
11/09/2018,79.40872955322266,2.553
11/12/2018,79.27907695198684,2.553
11/12/2018,78.4734115600586,2.553
11/13/2018,78.6308474472229,2.553
11/13/2018,78.30672454833984,2.553
11/14/2018,78.7975240461779,2.553
11/14/2018,77.8807373046875,2.553
11/15/2018,77.52886154128211,2.553
11/15/2018,78.56603240966797,2.553
11/16/2018,78.39007891995809,2.553
11/16/2018,78.98274993896484,2.553
11/19/2018,78.88088061394255,2.553
11/19/2018,78.64936828613281,2.553
11/20/2018,77.95483419385774,2.553
11/20/2018,77.30660247802734,2.553
11/21/2018,77.51958129567677,2.553
11/21/2018,77.18620300292969,2.553
11/23/2018,76.75095539448455,2.553
11/23/2018,76.72317504882812,2.553
11/26/2018,77.25102986697038,2.553
11/26/2018,77.63996887207031,2.553
11/27/2018,77.38994199223124,2.553
11/27/2018,77.97335052490234,2.553
11/28/2018,78.19559428017445,2.553
11/28/2018,79.11238098144531,2.553
11/29/2018,78.91791360334318,2.553
11/29/2018,79.0753402709961,2.553
11/30/2018,79.00126300367799,2.553
11/30/2018,79.8439712524414,2.553
12/03/2018,80.732980662846,2.553
12/03/2018,80.3162612915039,2.553
12/04/2018,80.21438794148878,2.553
12/04/2018,78.2326431274414,2.553
12/06/2018,77.20472704264766,2.553
12/06/2018,77.85295867919922,2.553
12/07/2018,77.84370501741346,2.553
12/07/2018,76.53797912597656,2.553
12/10/2018,76.51945249740656,2.553
12/10/2018,76.43611145019531,2.553
12/11/2018,77.29733240348575,2.553
12/11/2018,76.38980102539062,2.553
12/12/2018,77.24177855942585,2.553
12/12/2018,76.6676254272461,2.553
12/13/2018,76.86209359952652,2.553
12/13/2018,76.68614196777344,2.553
12/14/2018,76.0934836592587,2.553
12/14/2018,75.43598937988281,2.553
12/17/2018,75.14891464654195,2.553
12/17/2018,74.03765106201172,2.553
12/18/2018,74.53770256479788,2.553
12/18/2018,73.66722106933594,2.553
12/19/2018,73.75982596319474,2.553
12/19/2018,72.7319107055664,2.553
12/20/2018,72.39853684054792,2.553
12/20/2018,71.87995147705078,2.553
12/21/2018,71.87067287361944,2.553
12/21/2018,70.9816665649414,2.553
12/24/2018,70.56933028362265,2.649
12/24/2018,68.92361450195312,2.649
12/26/2018,69.22282488796198,2.649
12/26/2018,71.64464569091797,2.649
12/27/2018,70.83113264703299,2.649
12/27/2018,72.34593963623047,2.649
12/28/2018,72.78541710659754,2.649
12/28/2018,72.29918670654297,2.649
12/31/2018,72.67320257301134,2.649
12/31/2018,72.92566680908203,2.649
01/02/2019,72.0654055799576,2.649
01/02/2019,73.04722595214844,2.649
01/03/2019,72.7199707400713,2.649
01/03/2019,71.71945190429688,2.649
01/04/2019,72.57970200121234,2.649
01/04/2019,73.80463409423828,2.649
01/07/2019,73.84204699957235,2.649
01/07/2019,74.15996551513672,2.649
01/08/2019,74.82385518597874,2.649
01/08/2019,74.76775360107422,2.649
01/09/2019,75.00153402643198,2.649
01/09/2019,74.75841522216797,2.649
01/10/2019,74.45918098111468,2.649
01/10/2019,75.10437774658203,2.649
01/11/2019,74.86125982317083,2.649
01/11/2019,75.19788360595703,2.649
01/14/2019,74.68360321208428,2.649
01/14/2019,74.78646087646484,2.649
01/15/2019,74.78646256299227,2.649
01/15/2019,75.22593688964844,2.649
01/16/2019,75.26333534016884,2.649
01/16/2019,75.16983032226562,2.649
01/17/2019,74.94540215977044,2.649
01/17/2019,75.75890350341797,2.649
01/18/2019,76.34801191477449,2.649
01/18/2019,76.81554412841797,2.649
01/22/2019,76.4228244964464,2.649
01/22/2019,75.96463775634766,2.649
01/23/2019,76.29190228284793,2.649
01/23/2019,76.22644805908203,2.649
01/24/2019,76.17970590766201,2.649
01/24/2019,76.13294982910156,2.649
01/25/2019,76.4882704357966,2.649
01/25/2019,76.29190063476562,2.649
01/28/2019,75.78698299771067,2.649
01/28/2019,75.90853881835938,2.649
01/29/2019,75.98334520484174,2.649
01/29/2019,76.15165710449219,2.649
01/30/2019,76.33867361630271,2.649
01/30/2019,76.72205352783203,2.649
01/31/2019,76.5817835205924,2.649
01/31/2019,77.3765869140625,2.649
02/01/2019,77.58230226414818,2.649
02/01/2019,77.6290512084961,2.649
02/04/2019,77.6290568465448,2.649
02/04/2019,77.85347747802734,2.649
02/05/2019,77.9750197153724,2.649
02/05/2019,78.04047393798828,2.649
02/06/2019,77.93762125943695,2.649
02/06/2019,78.0965805053711,2.649
02/07/2019,77.77866411262484,2.649
02/07/2019,77.5355453491211,2.649
02/08/2019,77.18022275931506,2.649
02/08/2019,77.6103515625,2.649
02/11/2019,77.76932443422243,2.649
02/11/2019,77.67581939697266,2.649
02/12/2019,78.11529342632704,2.649
02/12/2019,78.59217834472656,2.649
02/13/2019,78.816580078331,2.649
02/13/2019,78.88203430175781,2.649
02/14/2019,78.5921713715307,2.649
02/14/2019,78.51736450195312,2.649
02/15/2019,79.0877614299743,2.649
02/15/2019,79.59269714355469,2.649
02/19/2019,79.41503177304803,2.649
02/19/2019,79.75165557861328,2.649
02/20/2019,79.71425247924142,2.649
02/20/2019,80.0882797241211,2.649
02/21/2019,79.91061002784642,2.649
02/21/2019,79.86386108398438,2.649
02/22/2019,80.06956699543639,2.649
02/22/2019,80.25658416748047,2.649
02/25/2019,80.62125892085037,2.649
02/25/2019,80.42489624023438,2.649
02/26/2019,80.32204851969034,2.649
02/26/2019,80.2846450805664,2.649
02/27/2019,80.16308247125137,2.649
02/27/2019,80.37814331054688,2.649
02/28/2019,80.35010794537935,2.649
02/28/2019,80.29400634765625,2.649
03/01/2019,80.77085956397987,2.649
03/01/2019,80.61190032958984,2.649
03/04/2019,80.86436197765394,2.649
03/04/2019,80.3407211303711,2.649
03/05/2019,80.35944148765685,2.649
03/05/2019,80.17242431640625,2.649
03/06/2019,80.14436478472766,2.649
03/06/2019,79.65813446044922,2.649
03/07/2019,79.57398551864364,2.649
03/07/2019,79.19061279296875,2.649
03/08/2019,78.75112604754639,2.649
03/08/2019,79.05034637451172,2.649
03/11/2019,79.12515059178587,2.649
03/11/2019,79.93865203857422,2.649
03/12/2019,80.04152281113484,2.649
03/12/2019,79.9947738647461,2.649
03/13/2019,80.20982827538313,2.649
03/13/2019,80.42489624023438,2.649
03/14/2019,80.39684361044402,2.649
03/14/2019,80.32203674316406,2.649
03/15/2019,80.49970130585426,2.649
03/15/2019,80.817626953125,2.649
03/18/2019,80.88307557147436,2.649
03/18/2019,81.08879089355469,2.649
03/19/2019,81.35062095531627,2.649
03/19/2019,80.90178680419922,2.649
03/20/2019,80.78956896270056,2.649
03/20/2019,80.32203674316406,2.649
03/21/2019,80.10697002315315,2.649
03/21/2019,81.00463104248047,2.649
03/22/2019,80.63995984925617,2.649
03/22/2019,79.78905487060547,2.649
03/25/2019,79.67785853610363,2.693
03/25/2019,79.61190032958984,2.693
03/26/2019,80.035921911515,2.693
03/26/2019,80.43167114257812,2.693
03/27/2019,80.43167116760017,2.693
03/27/2019,80.11129760742188,2.693
03/28/2019,80.30918591984508,2.693
03/28/2019,80.29033660888672,2.693
03/29/2019,80.66723938281073,2.693
03/29/2019,80.71435546875,2.693
04/01/2019,81.13836942059007,2.693
04/01/2019,81.53411865234375,2.693
04/02/2019,81.52469792245962,2.693
04/02/2019,81.34567260742188,2.693
04/03/2019,81.666031867475,2.693
04/03/2019,81.45873260498047,2.693
04/04/2019,81.534122796423,2.693
04/04/2019,81.72257995605469,2.693
04/05/2019,81.86390822455232,2.693
04/05/2019,82.06178283691406,2.693
04/08/2019,81.99582573030204,2.693
04/08/2019,82.203125,2.693
04/09/2019,81.92986355807828,2.693
04/09/2019,81.63776397705078,2.693
04/10/2019,81.77911472841451,2.693
04/10/2019,81.8921890258789,2.693
04/11/2019,82.005251375993,2.693
04/11/2019,81.9958267211914,2.693
04/12/2019,82.36332213796543,2.693
04/12/2019,82.4386978149414,2.693
04/15/2019,82.49522550906667,2.693
04/15/2019,82.40099334716797,2.693
04/16/2019,82.59888840975174,2.693
04/16/2019,82.81560516357422,2.693
04/17/2019,83.07002027999123,2.693
04/17/2019,82.75907135009766,2.693
04/18/2019,82.9381056015736,2.693
04/18/2019,82.60831451416016,2.693
04/22/2019,82.41984611123553,2.693
04/22/2019,82.53291320800781,2.693
04/23/2019,82.60831221145591,2.693
04/23/2019,82.96637725830078,2.693
04/24/2019,82.84386613765598,2.693
04/24/2019,82.69310760498047,2.693
04/25/2019,82.34447383634141,2.693
04/25/2019,82.23139953613281,2.693
04/26/2019,82.11833154701523,2.693
04/26/2019,82.46696472167969,2.693
04/29/2019,82.48580736819872,2.693
04/29/2019,82.58003234863281,2.693
04/30/2019,82.74964303368765,2.693
04/30/2019,83.0040512084961,2.693
05/01/2019,83.07943656910362,2.693
05/01/2019,82.26908874511719,2.693
05/02/2019,82.25024833080843,2.693
05/02/2019,82.11833190917969,2.693
05/03/2019,82.44813483704675,2.693
05/03/2019,82.76850128173828,2.693
05/06/2019,81.73198985791821,2.693
05/06/2019,82.47637939453125,2.693
05/07/2019,81.8544908436259,2.693
05/07/2019,81.33624267578125,2.693
05/08/2019,81.2891320367292,2.693
05/08/2019,81.0535659790039,2.693
05/09/2019,80.55416561107926,2.693
05/09/2019,80.82742309570312,2.693
05/10/2019,80.54474435611525,2.693
05/10/2019,81.36450958251953,2.693
05/13/2019,80.15841735841558,2.693
05/13/2019,79.86631774902344,2.693
05/14/2019,80.10188245978743,2.693
05/14/2019,80.42224884033203,2.693
05/15/2019,80.0359284998329,2.693
05/15/2019,80.63897705078125,2.693
05/16/2019,80.86510755115839,2.693
05/16/2019,81.28912353515625,2.693
05/17/2019,80.7049300806615,2.693
05/17/2019,80.97818756103516,2.693
05/20/2019,80.6295479518404,2.693
05/20/2019,80.71435546875,2.693
05/21/2019,81.11009823846406,2.693
05/21/2019,81.28912353515625,2.693
05/22/2019,80.98760777039705,2.693
05/22/2019,81.0535659790039,2.693
05/23/2019,80.45051718911105,2.693
05/23/2019,80.24322509765625,2.693
05/24/2019,80.6578249052479,2.693
05/24/2019,80.41283416748047,2.693
05/28/2019,80.45993705936894,2.693
05/28/2019,79.2726821899414,2.693
05/29/2019,78.95232575411903,2.693
05/29/2019,78.829833984375,2.693
05/30/2019,78.98058209048426,2.693
05/30/2019,78.83924102783203,2.693
05/31/2019,78.10427609948103,2.693
05/31/2019,77.76506042480469,2.693
06/03/2019,77.9440990266781,2.693
06/03/2019,78.61310577392578,2.693
06/04/2019,79.26327578127936,2.693
06/04/2019,80.07362365722656,2.693
06/05/2019,80.41283263736024,2.693
06/05/2019,80.50706481933594,2.693
06/06/2019,80.62954748008295,2.693
06/06/2019,81.03472137451172,2.693
06/07/2019,81.28912202440365,2.693
06/07/2019,81.38335418701172,2.693
06/10/2019,81.7979544067266,2.693
06/10/2019,81.55297088623047,2.693
06/11/2019,81.97698284195646,2.693
06/11/2019,81.71315002441406,2.693
06/12/2019,81.69430738443181,2.693
06/12/2019,81.60008239746094,2.693
06/13/2019,81.8450679267167,2.693
06/13/2019,81.93929290771484,2.693
06/14/2019,81.76026458891056,2.693
06/14/2019,81.80738067626953,2.693
06/17/2019,81.84060222570864,3.318
06/17/2019,81.62230682373047,3.318
06/18/2019,81.93550492651069,3.318
06/18/2019,82.32463073730469,3.318
06/19/2019,82.37209754769476,3.318
06/19/2019,82.41954803466797,3.318
06/20/2019,83.09340426287257,3.318
06/20/2019,83.10289001464844,3.318
06/21/2019,83.06492799571222,3.318
06/21/2019,83.15984344482422,3.318
06/24/2019,83.1408676924184,3.318
06/24/2019,83.04595947265625,3.318
06/25/2019,82.98901657195499,3.318
06/25/2019,82.46701049804688,3.318
06/26/2019,82.61886118530467,3.318
06/26/2019,82.09685516357422,3.318
06/27/2019,82.3436279296875,3.318
06/27/2019,82.3436279296875,3.318
06/28/2019,82.67581494557795,2.688
06/28/2019,82.93206787109375,2.688
07/01/2019,83.52048905883598,2.688
07/01/2019,83.43507385253906,2.688
07/02/2019,83.37813011134966,2.688
07/02/2019,83.60591125488281,2.688
07/03/2019,83.74828140258356,2.688
07/03/2019,84.2323226928711,2.688
07/05/2019,83.92860270655208,2.688
07/05/2019,84.07096862792969,2.688
07/08/2019,83.81471637199519,2.688
07/08/2019,83.6628646850586,2.688
07/09/2019,83.3781325195585,2.688
07/09/2019,83.59642791748047,2.688
07/10/2019,83.9001361414847,2.688
07/10/2019,83.84318542480469,2.688
07/11/2019,83.90962913443668,2.688
07/11/2019,83.84318542480469,2.688
07/12/2019,84.01402613173416,2.688
07/12/2019,84.20384979248047,2.688
07/15/2019,84.29876032645767,2.688
07/15/2019,84.26079559326172,2.688
07/16/2019,84.21334595762745,2.688
07/16/2019,83.98555755615234,2.688
07/17/2019,84.04250299722177,2.688
07/17/2019,83.50151824951172,2.688
07/18/2019,83.45407219828108,2.688
07/18/2019,83.95709228515625,2.688
07/19/2019,84.1563889893673,2.688
07/19/2019,83.60591125488281,2.688
07/22/2019,83.66286050729973,2.688
07/22/2019,83.51100158691406,2.688
07/23/2019,83.80523355256074,2.688
07/23/2019,84.08995819091797,2.688
07/24/2019,84.06148245728652,2.688
07/24/2019,84.58348846435547,2.688
07/25/2019,84.52654507094466,2.688
07/25/2019,84.27978515625,2.688
07/26/2019,84.37468751598475,2.688
07/26/2019,84.67839813232422,2.688
07/29/2019,84.6499284195035,2.688
07/29/2019,84.66890716552734,2.688
07/30/2019,84.36520414637947,2.688
07/30/2019,84.431640625,2.688
