QCLN,First Trust NASDAQ Clean Edge G,
Date,Price,Dividend,Annualized Dividend
10/15/2012,7.963204757979558,0.0,0.073
10/16/2012,8.00059086857754,0.0,0.073
10/17/2012,8.337064177276522,0.0,0.073
10/18/2012,8.224910736083984,0.0,0.073
10/19/2012,8.112749987652471,0.0,0.073
10/22/2012,7.963206028594593,0.0,0.073
10/23/2012,7.860393610580935,0.0,0.073
10/24/2012,7.953858060099964,0.0,0.073
10/25/2012,7.981900215148926,0.0,0.073
10/26/2012,8.037976769729063,0.0,0.073
10/31/2012,7.981897694435388,0.0,0.073
11/01/2012,8.009939188814315,0.0,0.073
11/02/2012,8.215559805971964,0.0,0.073
11/05/2012,8.159482156981944,0.0,0.073
11/06/2012,8.374452645055708,0.0,0.073
11/07/2012,8.309026058814887,0.0,0.073
11/08/2012,8.094057720601427,0.0,0.073
11/09/2012,8.000591091206418,0.0,0.073
11/12/2012,7.963207471106094,0.0,0.073
11/13/2012,7.953858060099964,0.0,0.073
11/14/2012,7.860395637935462,0.0,0.073
11/15/2012,7.832356802828107,0.0,0.073
11/16/2012,7.608041809198189,0.0,0.073
11/19/2012,7.813662835220991,0.0,0.073
11/20/2012,7.841703154152383,0.0,0.073
11/21/2012,7.785623651469822,0.0,0.073
11/23/2012,7.935167312622069,0.0,0.073
11/26/2012,7.907124913030806,0.0,0.073
11/27/2012,7.963203657916585,0.0,0.073
11/28/2012,7.981898614264561,0.0,0.073
11/29/2012,8.262294824128416,0.0,0.073
11/30/2012,8.299681944988238,0.0,0.073
12/03/2012,8.337064814350015,0.0,0.073
12/04/2012,8.374450719247761,0.0,0.073
12/05/2012,8.449223256262956,0.0,0.073
12/06/2012,8.439875639221185,0.0,0.073
12/07/2012,8.505301250184095,0.0,0.073
12/10/2012,8.458570598730697,0.0,0.073
12/11/2012,8.748309958407974,0.0,0.073
12/12/2012,8.785695448963967,0.0,0.073
12/13/2012,8.832429798218213,0.0,0.073
12/14/2012,8.645500954642289,0.0,0.073
12/17/2012,8.72027280941956,0.0,0.073
12/18/2012,8.869817558156516,0.0,0.073
12/19/2012,9.000665664672852,0.0,0.073
12/20/2012,8.907200419008257,0.0,0.073
12/21/2012,8.71260490153363,0.043,0.11599999999999999
12/24/2012,8.731384898948031,0.0,0.11599999999999999
12/26/2012,8.862822088486185,0.0,0.11599999999999999
12/27/2012,8.721994789779616,0.0,0.11599999999999999
12/28/2012,8.524833669429967,0.0,0.11599999999999999
12/31/2012,8.73137938000063,0.0,0.11599999999999999
01/02/2013,8.919155753472657,0.0,0.11599999999999999
01/03/2013,9.435524940490723,0.0,0.11599999999999999
01/04/2013,9.444914311165428,0.0,0.11599999999999999
01/07/2013,9.435526344838914,0.0,0.11599999999999999
01/08/2013,9.285308195788298,0.0,0.11599999999999999
01/09/2013,9.266531559830762,0.0,0.11599999999999999
01/10/2013,9.388581455116803,0.0,0.11599999999999999
01/11/2013,9.304088992794794,0.0,0.11599999999999999
01/14/2013,9.144479494961852,0.0,0.11599999999999999
01/15/2013,9.0975371522556,0.0,0.11599999999999999
01/16/2013,9.257142953625888,0.0,0.11599999999999999
01/17/2013,9.294698838919782,0.0,0.11599999999999999
01/18/2013,9.182034167326686,0.0,0.11599999999999999
01/22/2013,9.341640088299119,0.0,0.11599999999999999
01/23/2013,9.416747113954372,0.0,0.11599999999999999
01/24/2013,9.585745047529048,0.0,0.11599999999999999
01/25/2013,9.67024210978809,0.0,0.11599999999999999
01/28/2013,9.726573551792304,0.0,0.11599999999999999
01/29/2013,9.773516543127675,0.0,0.11599999999999999
01/30/2013,9.754739714163186,0.0,0.11599999999999999
01/31/2013,9.65146483441294,0.0,0.11599999999999999
02/01/2013,9.782902660246432,0.0,0.11599999999999999
02/04/2013,9.801681843414363,0.0,0.11599999999999999
02/05/2013,9.811070442199709,0.0,0.11599999999999999
02/06/2013,9.839236396566902,0.0,0.11599999999999999
02/07/2013,10.055177018073769,0.0,0.11599999999999999
02/08/2013,10.008228939198307,0.0,0.11599999999999999
02/11/2013,10.120894597326483,0.0,0.11599999999999999
02/12/2013,10.233555849197854,0.0,0.11599999999999999
02/13/2013,10.318053245544434,0.0,0.11599999999999999
02/14/2013,10.562158272023778,0.0,0.11599999999999999
02/15/2013,10.552764991354833,0.0,0.11599999999999999
02/19/2013,10.449494022019277,0.0,0.11599999999999999
02/20/2013,10.646652723307277,0.0,0.11599999999999999
02/21/2013,10.364996685708423,0.0,0.11599999999999999
02/22/2013,10.16783731180962,0.0,0.11599999999999999
02/25/2013,10.364997163720345,0.0,0.11599999999999999
02/26/2013,10.045783677750356,0.0,0.11599999999999999
02/27/2013,10.0645612736131,0.0,0.11599999999999999
02/28/2013,10.130283188518236,0.0,0.11599999999999999
03/01/2013,10.064563794653601,0.0,0.11599999999999999
03/04/2013,9.942509331630117,0.0,0.11599999999999999
03/05/2013,10.149058472727722,0.0,0.11599999999999999
03/06/2013,10.25233068125259,0.0,0.11599999999999999
03/07/2013,9.998839906978898,0.0,0.11599999999999999
03/08/2013,10.468271706053546,0.0,0.11599999999999999
03/11/2013,10.411940620505028,0.0,0.11599999999999999
03/12/2013,10.487048778997083,0.0,0.11599999999999999
03/13/2013,10.515215167297288,0.0,0.11599999999999999
03/14/2013,10.52460155325778,0.0,0.11599999999999999
03/15/2013,10.543378898601944,0.0,0.11599999999999999
03/18/2013,10.411938220884037,0.0,0.11599999999999999
03/19/2013,10.421327850339333,0.0,0.11599999999999999
03/20/2013,10.533993324674574,0.0,0.11599999999999999
03/21/2013,10.525485514086217,0.011,0.127
03/22/2013,10.610068422546727,0.0,0.127
03/25/2013,10.4690985262887,0.0,0.127
03/26/2013,10.553678536469699,0.0,0.127
03/27/2013,10.375122101959283,0.0,0.127
03/28/2013,10.337531103957884,0.0,0.127
04/01/2013,10.619463908528125,0.0,0.127
04/02/2013,10.393919523648895,0.0,0.127
04/03/2013,10.158974167487388,0.0,0.127
04/04/2013,9.88644160209238,0.0,0.127
04/05/2013,9.773666803245584,0.0,0.127
04/08/2013,10.008610223481607,0.0,0.127
04/09/2013,10.187167136171958,0.0,0.127
04/10/2013,10.54428240185059,0.0,0.127
04/11/2013,10.779226303100586,0.0,0.127
04/12/2013,10.751032404765532,0.0,0.127
04/15/2013,10.553679036919428,0.0,0.127
04/16/2013,10.431508995007624,0.0,0.127
04/17/2013,10.422112485709956,0.0,0.127
04/18/2013,10.215359231785389,0.0,0.127
04/19/2013,10.187166213989258,0.0,0.127
04/22/2013,10.243553158971453,0.0,0.127
04/23/2013,10.807419785879311,0.0,0.127
04/24/2013,10.807418832199618,0.0,0.127
04/25/2013,11.042362671502504,0.0,0.127
04/26/2013,11.12694022764907,0.0,0.127
04/29/2013,11.841175278845805,0.0,0.127
04/30/2013,11.277310351745033,0.0,0.127
05/01/2013,11.455861542854693,0.0,0.127
05/02/2013,11.446466436308949,0.0,0.127
05/03/2013,11.672013764061159,0.0,0.127
05/06/2013,11.37128533075839,0.0,0.127
05/07/2013,11.775387838523816,0.0,0.127
05/08/2013,11.521650302692185,0.0,0.127
05/09/2013,11.822378113621735,0.0,0.127
05/10/2013,12.17009445201649,0.0,0.127
05/13/2013,12.433230849812524,0.0,0.127
05/14/2013,12.818542068726762,0.0,0.127
05/15/2013,12.58359617366634,0.0,0.127
05/16/2013,13.109869987986379,0.0,0.127
05/17/2013,12.987696670584869,0.0,0.127
05/20/2013,13.09107536961444,0.0,0.127
05/21/2013,13.617349242908736,0.0,0.127
05/22/2013,13.33541397714383,0.0,0.127
05/23/2013,12.658777623929401,0.0,0.127
05/24/2013,13.128663982589835,0.0,0.127
05/28/2013,13.542165769245589,0.0,0.127
05/29/2013,13.720724590856147,0.0,0.127
05/30/2013,13.626744719540977,0.0,0.127
05/31/2013,13.767712689350052,0.0,0.127
06/03/2013,13.495177796878655,0.0,0.127
06/04/2013,13.344813387207244,0.0,0.127
06/05/2013,13.203845494096804,0.0,0.127
06/06/2013,13.128663982589835,0.0,0.127
06/07/2013,13.3260178565914,0.0,0.127
06/10/2013,13.476379854409291,0.0,0.127
06/11/2013,13.438790308567977,0.0,0.127
06/12/2013,13.156858499549195,0.0,0.127
06/13/2013,13.100470542907715,0.0,0.127
06/14/2013,13.18505002160764,0.0,0.127
06/17/2013,13.363612254890336,0.0,0.127
06/18/2013,13.26963420503909,0.0,0.127
06/19/2013,13.382402913974325,0.0,0.127
06/20/2013,13.147460977705913,0.0,0.127
06/21/2013,13.09923938982012,0.038,0.165
06/24/2013,12.599772186489105,0.0,0.165
06/25/2013,12.722286659466437,0.0,0.165
06/26/2013,12.976730185433155,0.0,0.165
06/27/2013,13.212328507260978,0.0,0.165
06/28/2013,13.278295779323585,0.0,0.165
07/01/2013,13.429076232620776,0.0,0.165
07/02/2013,13.598708072791597,0.0,0.165
07/03/2013,13.551587478320299,0.0,0.165
07/05/2013,13.777762330155829,0.0,0.165
07/08/2013,14.908631561898437,0.0,0.165
07/09/2013,14.013359304212953,0.0,0.165
07/10/2013,13.90969721359235,0.0,0.165
07/11/2013,14.324351051210103,0.0,0.165
07/12/2013,14.362040284252938,0.0,0.165
07/15/2013,14.65418487882053,0.0,0.165
07/16/2013,14.833240107437582,0.0,0.165
07/17/2013,14.701305121987494,0.0,0.165
07/18/2013,14.86151056851723,0.0,0.165
07/19/2013,14.418589164659812,0.0,0.165
07/22/2013,14.559947092457302,0.0,0.165
07/23/2013,14.889783316165039,0.0,0.165
07/24/2013,14.88036031786629,0.0,0.165
07/25/2013,14.399742468208899,0.0,0.165
07/26/2013,14.597641677926891,0.0,0.165
07/29/2013,14.65418659408261,0.0,0.165
07/30/2013,14.616490576808188,0.0,0.165
07/31/2013,14.870935785423665,0.0,0.165
08/01/2013,15.134802994230819,0.0,0.165
08/02/2013,14.823818120458126,0.0,0.165
08/05/2013,14.729579242683474,0.0,0.165
08/06/2013,14.974601862598977,0.0,0.165
08/07/2013,14.53167716580791,0.0,0.165
08/08/2013,14.324350423975513,0.0,0.165
08/09/2013,14.503405309813395,0.0,0.165
08/12/2013,14.399740561009375,0.0,0.165
08/13/2013,14.70130704173262,0.0,0.165
08/14/2013,14.362048087619371,0.0,0.165
08/15/2013,13.881425737416814,0.0,0.165
08/16/2013,13.721220820745618,0.0,0.165
08/19/2013,13.919122615392409,0.0,0.165
08/20/2013,13.69294722037264,0.0,0.165
08/21/2013,13.994512984152651,0.0,0.165
08/22/2013,14.06990356228518,0.0,0.165
08/23/2013,14.314923876448091,0.0,0.165
08/26/2013,14.475132576579751,0.0,0.165
08/27/2013,14.258383598960318,0.0,0.165
08/28/2013,13.985087350886422,0.0,0.165
08/29/2013,13.994513363997461,0.0,0.165
08/30/2013,14.305500543902944,0.0,0.165
09/03/2013,14.333773961774334,0.0,0.165
09/04/2013,14.324348798120614,0.0,0.165
09/05/2013,14.607065629400822,0.0,0.165
09/06/2013,14.833240403690507,0.0,0.165
09/09/2013,14.654185481728042,0.0,0.165
09/10/2013,14.776697344682514,0.0,0.165
09/11/2013,15.02171965639793,0.0,0.165
09/12/2013,14.965174551286124,0.0,0.165
09/13/2013,14.870936452247435,0.0,0.165
09/16/2013,14.880360847663916,0.0,0.165
09/17/2013,14.918056758725522,0.0,0.165
09/18/2013,14.79554412912515,0.0,0.165
09/19/2013,15.078261696779148,0.0,0.165
09/20/2013,15.28951009394654,0.014,0.106
09/23/2013,15.298938668898277,0.0,0.106
09/24/2013,14.959383349305028,0.0,0.106
09/25/2013,15.166891621493436,0.0,0.106
09/26/2013,15.298942530007626,0.0,0.106
09/27/2013,15.364966236104966,0.0,0.106
09/30/2013,15.280081048250826,0.0,0.106
10/01/2013,15.478150299538289,0.0,0.106
10/02/2013,15.798848521523716,0.0,0.106
10/03/2013,15.657366655765738,0.0,0.106
10/04/2013,15.676225643435366,0.0,0.106
10/07/2013,15.789413694195678,0.0,0.106
10/08/2013,16.053511903791026,0.0,0.106
10/09/2013,15.355536710066868,0.0,0.106
10/10/2013,15.468722968728748,0.0,0.106
10/11/2013,15.77054711999727,0.0,0.106
10/14/2013,15.949759891922627,0.0,0.106
10/15/2013,16.317615749804062,0.0,0.106
10/16/2013,16.213859693824663,0.0,0.106
10/17/2013,16.525117473666484,0.0,0.106
10/18/2013,16.628878843655784,0.0,0.106
10/21/2013,17.062750350525693,0.0,0.106
10/22/2013,16.93070325578294,0.0,0.106
10/23/2013,16.676039356941498,0.0,0.106
10/24/2013,16.477957973332924,0.0,0.106
10/25/2013,16.666601113916936,0.0,0.106
10/28/2013,16.336475931283307,0.0,0.106
10/29/2013,16.119542434128842,0.0,0.106
10/30/2013,16.45909601294213,0.0,0.106
10/31/2013,15.921464571790482,0.0,0.106
11/01/2013,16.24215114538037,0.0,0.106
11/04/2013,16.581715763919313,0.0,0.106
11/05/2013,17.185369740269653,0.0,0.106
11/06/2013,17.06275781119712,0.0,0.106
11/07/2013,16.600575711489952,0.0,0.106
11/08/2013,16.13840003262821,0.0,0.106
11/11/2013,16.44966418999513,0.0,0.106
11/12/2013,16.666599338008556,0.0,0.106
11/13/2013,16.553415028278632,0.0,0.106
11/14/2013,16.911840893151627,0.0,0.106
11/15/2013,17.006163455839474,0.0,0.106
11/18/2013,16.798650090008252,0.0,0.106
11/19/2013,16.393067664775117,0.0,0.106
11/20/2013,16.119542694762973,0.0,0.106
11/21/2013,16.30817731909368,0.0,0.106
11/22/2013,16.30818262017694,0.0,0.106
11/25/2013,16.223295308079734,0.0,0.106
11/26/2013,15.921462162654922,0.0,0.106
11/27/2013,16.044081718530265,0.0,0.106
11/29/2013,16.496823266295138,0.0,0.106
12/02/2013,16.39307255842711,0.0,0.106
12/03/2013,16.327049059958796,0.0,0.106
12/04/2013,16.468523311776725,0.0,0.106
12/05/2013,16.411938543034598,0.0,0.106
12/06/2013,16.487393560203945,0.0,0.106
12/09/2013,16.242157400638998,0.0,0.106
12/10/2013,15.883735296137472,0.0,0.106
12/11/2013,16.213858280885173,0.0,0.106
12/12/2013,15.798845001708356,0.0,0.106
12/13/2013,15.742254257202148,0.0,0.106
12/16/2013,15.732821526140185,0.0,0.106
12/17/2013,16.02521854404823,0.0,0.106
12/18/2013,16.23272065578213,0.01,0.073
12/19/2013,16.053411503127315,0.0,0.073
12/20/2013,16.487541485149848,0.0,0.073
12/23/2013,16.563040457477864,0.0,0.073
12/24/2013,16.64797831267539,0.0,0.073
12/26/2013,16.883921648253242,0.0,0.073
12/27/2013,16.836731433921106,0.0,0.073
12/30/2013,16.82729397023278,0.0,0.073
12/31/2013,16.949981025726633,0.0,0.073
01/02/2014,16.846165894741038,0.0,0.073
01/03/2014,17.176494088920013,0.0,0.073
01/06/2014,17.450180316114725,0.0,0.073
01/07/2014,17.3180474490929,0.0,0.073
01/08/2014,17.58230562230248,0.0,0.073
01/09/2014,17.752183760657744,0.0,0.073
01/10/2014,17.5256806257528,0.0,0.073
01/13/2014,17.582301759232198,0.0,0.073
01/14/2014,17.082109470334515,0.0,0.073
01/15/2014,17.950372411095504,0.0,0.073
01/16/2014,17.988124712428593,0.0,0.073
01/17/2014,18.299563800135903,0.0,0.073
01/21/2014,18.205189517701122,0.0,0.073
01/22/2014,18.290123291261597,0.0,0.073
01/23/2014,18.384501742526542,0.0,0.073
01/24/2014,17.88431646051968,0.0,0.073
01/27/2014,17.35580562547289,0.0,0.073
01/28/2014,17.412426857346592,0.0,0.073
01/29/2014,17.572865855315253,0.0,0.073
01/30/2014,17.601181957877024,0.0,0.073
01/31/2014,17.69555826192553,0.0,0.073
02/03/2014,17.723874201633542,0.0,0.073
02/04/2014,17.11041831970215,0.0,0.073
02/05/2014,17.1009858992495,0.0,0.073
02/06/2014,17.05379972364119,0.0,0.073
02/07/2014,17.270862947076736,0.0,0.073
02/10/2014,17.733311715309554,0.0,0.073
02/11/2014,17.931497197758205,0.0,0.073
02/12/2014,17.893750206512507,0.0,0.073
02/13/2014,17.71443212429492,0.0,0.073
02/14/2014,18.29013104005501,0.0,0.073
02/18/2014,18.327880512244587,0.0,0.073
02/19/2014,18.733692593587815,0.0,0.073
02/20/2014,18.54494426829008,0.0,0.073
02/21/2014,18.922448191586383,0.0,0.073
02/24/2014,18.771449807369656,0.0,0.073
02/25/2014,19.148956453750056,0.0,0.073
02/26/2014,19.432087479009688,0.0,0.073
02/27/2014,19.790710934551957,0.0,0.073
02/28/2014,19.705774644780288,0.0,0.073
03/03/2014,19.347144221658244,0.0,0.073
03/04/2014,19.97002723284634,0.0,0.073
03/05/2014,20.234274625265826,0.0,0.073
03/06/2014,20.205968009983074,0.0,0.073
03/07/2014,20.35696299534432,0.0,0.073
03/10/2014,20.026653430983743,0.0,0.073
03/11/2014,19.932270810511916,0.0,0.073
03/12/2014,19.328264168677983,0.0,0.073
03/13/2014,19.83789874417976,0.0,0.073
03/14/2014,19.328265482979216,0.0,0.073
03/17/2014,19.526455494056567,0.0,0.073
03/18/2014,19.573643872367768,0.0,0.073
03/19/2014,20.054964439140086,0.0,0.073
03/20/2014,20.26258581925566,0.0,0.073
03/21/2014,20.404151713816965,0.0,0.073
03/24/2014,20.111591814552682,0.0,0.073
03/25/2014,19.74838474693613,0.015,0.077
03/26/2014,19.81449541760801,0.0,0.077
03/27/2014,18.794495020004383,0.0,0.077
03/28/2014,18.87948900616982,0.0,0.077
03/31/2014,19.219493750248795,0.0,0.077
04/01/2014,19.228932820744237,0.0,0.077
04/02/2014,19.880605688298974,0.0,0.077
04/03/2014,20.003383760474797,0.0,0.077
04/04/2014,19.738935890633414,0.0,0.077
04/07/2014,18.718934346586757,0.0,0.077
04/08/2014,18.435599079839353,0.0,0.077
04/09/2014,18.936156718226137,0.0,0.077
04/10/2014,19.12504779409348,0.0,0.077
04/11/2014,18.08615942185197,0.0,0.077
04/14/2014,18.14281723932866,0.0,0.077
04/15/2014,17.972823096062072,0.0,0.077
04/16/2014,18.08615469946368,0.0,0.077
04/17/2014,18.256153249885436,0.0,0.077
04/21/2014,18.435604334954817,0.0,0.077
04/22/2014,18.690603401025605,0.0,0.077
04/23/2014,19.115599894935418,0.0,0.077
04/24/2014,19.040045264205737,0.0,0.077
04/25/2014,18.709494871153815,0.0,0.077
04/28/2014,18.37893671775643,0.0,0.077
04/29/2014,17.821712884006953,0.0,0.077
04/30/2014,17.67059505736948,0.0,0.077
05/01/2014,17.793374124397666,0.0,0.077
05/02/2014,17.831155767301173,0.0,0.077
05/05/2014,17.58559601843157,0.0,0.077
05/06/2014,17.765041690150497,0.0,0.077
05/07/2014,17.528932705772814,0.0,0.077
05/08/2014,16.83948784946794,0.0,0.077
05/09/2014,16.782817208563145,0.0,0.077
05/12/2014,16.877264433490822,0.0,0.077
05/13/2014,17.198378108293962,0.0,0.077
05/14/2014,17.094484797745743,0.0,0.077
05/15/2014,16.820600163888553,0.0,0.077
05/16/2014,16.527821602505274,0.0,0.077
05/19/2014,16.593923509119882,0.0,0.077
05/20/2014,16.754480407143117,0.0,0.077
05/21/2014,16.66003840018172,0.0,0.077
05/22/2014,16.801706756358037,0.0,0.077
05/23/2014,17.141712418010336,0.0,0.077
05/27/2014,17.443930300125693,0.0,0.077
05/28/2014,17.557266363904525,0.0,0.077
05/29/2014,17.680050697767285,0.0,0.077
05/30/2014,17.92560831002114,0.0,0.077
06/02/2014,17.689487688403588,0.0,0.077
06/03/2014,17.462818512712822,0.0,0.077
06/04/2014,17.302269314898048,0.0,0.077
06/05/2014,17.62337330346407,0.0,0.077
06/06/2014,17.87837945834539,0.0,0.077
06/09/2014,17.68948909982551,0.0,0.077
06/10/2014,17.74615758876678,0.0,0.077
06/11/2014,17.68003973955541,0.0,0.077
06/12/2014,17.736712523243675,0.0,0.077
06/13/2014,17.925597009923177,0.0,0.077
06/16/2014,18.123931080992314,0.0,0.077
06/17/2014,18.51115849145708,0.0,0.077
06/18/2014,19.13449009051071,0.0,0.077
06/19/2014,19.35171701855207,0.0,0.077
06/20/2014,19.1156021060749,0.0,0.077
06/23/2014,19.162828566484247,0.0,0.077
06/24/2014,19.221353073253443,0.032,0.07100000000000001
06/25/2014,18.861898770231882,0.0,0.07100000000000001
06/26/2014,19.202430922013477,0.0,0.07100000000000001
06/27/2014,19.192980007206323,0.0,0.07100000000000001
06/30/2014,19.29702760933346,0.0,0.07100000000000001
07/01/2014,19.59026265613371,0.0,0.07100000000000001
07/02/2014,19.6564823479902,0.0,0.07100000000000001
07/03/2014,19.542970241964664,0.0,0.07100000000000001
07/07/2014,19.334865818157315,0.0,0.07100000000000001
07/08/2014,18.947035012114945,0.0,0.07100000000000001
07/09/2014,18.73892664677913,0.0,0.07100000000000001
07/10/2014,18.360551308380757,0.0,0.07100000000000001
07/11/2014,18.738923595396688,0.0,0.07100000000000001
07/14/2014,18.80514566780764,0.0,0.07100000000000001
07/15/2014,18.842975303051343,0.0,0.07100000000000001
07/16/2014,18.729471212572633,0.0,0.07100000000000001
07/17/2014,18.4456858715677,0.0,0.07100000000000001
07/18/2014,18.351096325841826,0.0,0.07100000000000001
07/21/2014,18.568660451221078,0.0,0.07100000000000001
07/22/2014,18.9186582064651,0.0,0.07100000000000001
07/23/2014,18.947033366818058,0.0,0.07100000000000001
07/24/2014,18.65379148947116,0.0,0.07100000000000001
07/25/2014,18.38893094438483,0.0,0.07100000000000001
07/28/2014,18.256505749546097,0.0,0.07100000000000001
07/29/2014,18.568658093964288,0.0,0.07100000000000001
07/30/2014,18.52135991980585,0.0,0.07100000000000001
07/31/2014,18.436228329817776,0.0,0.07100000000000001
08/01/2014,17.982184863760665,0.0,0.07100000000000001
08/04/2014,18.010563596894652,0.0,0.07100000000000001
08/05/2014,17.963263574207655,0.0,0.07100000000000001
08/06/2014,18.001101183824172,0.0,0.07100000000000001
08/07/2014,18.492985976117527,0.0,0.07100000000000001
08/08/2014,18.492984972219702,0.0,0.07100000000000001
08/11/2014,18.597040477879048,0.0,0.07100000000000001
08/12/2014,18.833522279988365,0.0,0.07100000000000001
08/13/2014,18.634880459460494,0.0,0.07100000000000001
08/14/2014,18.83351940312459,0.0,0.07100000000000001
08/15/2014,18.956491661162726,0.0,0.07100000000000001
08/18/2014,19.070000936304893,0.0,0.07100000000000001
08/19/2014,19.211893304398153,0.0,0.07100000000000001
08/20/2014,19.259188306281587,0.0,0.07100000000000001
08/21/2014,19.609183557200126,0.0,0.07100000000000001
08/22/2014,19.53351013818441,0.0,0.07100000000000001
08/25/2014,19.864591299641283,0.0,0.07100000000000001
08/26/2014,19.798373271064253,0.0,0.07100000000000001
08/27/2014,19.798374575167955,0.0,0.07100000000000001
08/28/2014,19.60918788134012,0.0,0.07100000000000001
08/29/2014,19.79837508012217,0.0,0.07100000000000001
09/02/2014,19.921342849731445,0.0,0.07100000000000001
09/03/2014,19.98755632850849,0.0,0.07100000000000001
09/04/2014,19.978100825301162,0.0,0.07100000000000001
09/05/2014,20.044315830290213,0.0,0.07100000000000001
09/08/2014,20.02539775839798,0.0,0.07100000000000001
09/09/2014,20.110528744567976,0.0,0.07100000000000001
09/10/2014,19.7227005195978,0.0,0.07100000000000001
09/11/2014,19.609180792745324,0.0,0.07100000000000001
09/12/2014,19.703781528795357,0.0,0.07100000000000001
09/15/2014,19.609188484310472,0.0,0.07100000000000001
09/16/2014,19.06054267200023,0.0,0.07100000000000001
09/17/2014,19.19297560626466,0.0,0.07100000000000001
09/18/2014,19.39162323891957,0.0,0.07100000000000001
09/19/2014,19.34432536211667,0.0,0.07100000000000001
09/22/2014,18.899740359189952,0.0,0.07100000000000001
09/23/2014,18.377426374865248,0.038,0.095
09/24/2014,18.557506393098016,0.0,0.095
09/25/2014,18.737589002785136,0.0,0.095
09/26/2014,18.41533838637482,0.0,0.095
09/29/2014,18.263697096008514,0.0,0.095
09/30/2014,18.510120870701666,0.0,0.095
10/01/2014,18.05518004455637,0.0,0.095
10/02/2014,17.581292171175647,0.0,0.095
10/03/2014,17.85614701837768,0.0,0.095
10/06/2014,17.950935941525415,0.0,0.095
10/07/2014,17.06002133142577,0.0,0.095
10/08/2014,16.87993762243511,0.0,0.095
10/09/2014,17.116884200224405,0.0,0.095
10/10/2014,16.207017735057104,0.0,0.095
10/13/2014,15.676262003298435,0.0,0.095
10/14/2014,15.230805147882197,0.0,0.095
10/15/2014,14.880126684829072,0.0,0.095
10/16/2014,15.136023825528852,0.0,0.095
10/17/2014,16.15015313733645,0.0,0.095
10/20/2014,15.752089893817331,0.0,0.095
10/21/2014,16.26387883929095,0.0,0.095
10/22/2014,16.557699149590917,0.0,0.095
10/23/2014,16.301796802417144,0.0,0.095
10/24/2014,16.434484730816532,0.0,0.095
10/27/2014,16.37761744700887,0.0,0.095
10/28/2014,16.34918011438928,0.0,0.095
10/29/2014,16.785159456140352,0.0,0.095
10/30/2014,16.586128903404735,0.0,0.095
10/31/2014,17.183227716227883,0.0,0.095
11/03/2014,17.32539939880371,0.0,0.095
11/04/2014,17.315917143001585,0.0,0.095
11/05/2014,17.34434771282337,0.0,0.095
11/06/2014,16.984197952265543,0.0,0.095
11/07/2014,16.76620677987517,0.0,0.095
11/10/2014,16.775686856341324,0.0,0.095
11/11/2014,16.908374580689117,0.0,0.095
11/12/2014,16.756730296091558,0.0,0.095
11/13/2014,16.73777420193731,0.0,0.095
11/14/2014,16.43448391554274,0.0,0.095
11/17/2014,16.510305716360765,0.0,0.095
11/18/2014,16.529262331384025,0.0,0.095
11/19/2014,16.984196211218734,0.0,0.095
11/20/2014,16.642990045457186,0.0,0.095
11/21/2014,17.06002010150154,0.0,0.095
11/24/2014,17.060017099859966,0.0,0.095
11/25/2014,17.154794692993164,0.0,0.095
11/26/2014,17.10740325293437,0.0,0.095
11/28/2014,17.12636442564925,0.0,0.095
12/01/2014,16.690382667753184,0.0,0.095
12/02/2014,16.33970648814767,0.0,0.095
12/03/2014,16.48187130061445,0.0,0.095
12/04/2014,16.74725297063137,0.0,0.095
12/05/2014,16.633512958498397,0.0,0.095
12/08/2014,16.74724825133733,0.0,0.095
12/09/2014,16.055375905193678,0.0,0.095
12/10/2014,16.396573090217192,0.0,0.095
12/11/2014,16.017459573907992,0.0,0.095
12/12/2014,15.799471855419222,0.0,0.095
12/15/2014,15.875294724381146,0.0,0.095
12/16/2014,15.41087874848424,0.0,0.095
12/17/2014,15.410879571215482,0.0,0.095
12/18/2014,16.02693907390189,0.0,0.095
12/19/2014,16.178582582948103,0.0,0.095
12/22/2014,16.282843219965418,0.0,0.095
12/23/2014,16.472720945647158,0.05,0.135
12/24/2014,16.444212965377275,0.0,0.135
12/26/2014,16.586785265354305,0.0,0.135
12/29/2014,16.634317253775965,0.0,0.135
12/30/2014,16.501241728072674,0.0,0.135
12/31/2014,16.320642661944415,0.0,0.135
01/02/2015,16.453716913546238,0.0,0.135
01/05/2015,16.320640425961827,0.0,0.135
01/06/2015,15.854880333726694,0.0,0.135
01/07/2015,15.645758361671222,0.0,0.135
01/08/2015,15.81686103796196,0.0,0.135
01/09/2015,16.12103303721228,0.0,0.135
01/12/2015,16.0449823416841,0.0,0.135
01/13/2015,16.102023076420963,0.0,0.135
01/14/2015,15.769335165195333,0.0,0.135
01/15/2015,15.930921639968727,0.0,0.135
01/16/2015,15.436641581766649,0.0,0.135
01/20/2015,15.674280956006399,0.0,0.135
01/21/2015,15.436645241760043,0.0,0.135
01/22/2015,15.664769477188718,0.0,0.135
01/23/2015,15.750314732782178,0.0,0.135
01/26/2015,15.978446322957298,0.0,0.135
01/27/2015,16.063999291623976,0.0,0.135
01/28/2015,16.358657887410864,0.0,0.135
01/29/2015,15.978452820650167,0.0,0.135
01/30/2015,15.873887922304931,0.0,0.135
02/02/2015,15.85488131514797,0.0,0.135
02/03/2015,16.31113216799592,0.0,0.135
02/04/2015,16.615309120445453,0.0,0.135
02/05/2015,16.662835040960193,0.0,0.135
