F,Ford Motor Company,
Date,Price,Annualized Dividend
04/02/1985,0.68,0.13380999999999998
04/03/1985,0.67,0.13380999999999998
04/04/1985,0.67,0.13380999999999998
04/08/1985,0.67,0.13380999999999998
04/09/1985,0.67,0.13380999999999998
04/10/1985,0.68,0.13380999999999998
04/11/1985,0.69,0.13380999999999998
04/12/1985,0.69,0.13380999999999998
04/15/1985,0.69,0.13380999999999998
04/16/1985,0.7,0.13380999999999998
04/17/1985,0.69,0.13380999999999998
04/18/1985,0.7,0.13380999999999998
04/19/1985,0.68,0.13380999999999998
04/22/1985,0.68,0.13380999999999998
04/23/1985,0.68,0.13380999999999998
04/24/1985,0.68,0.13380999999999998
04/25/1985,0.68,0.13380999999999998
04/26/1985,0.69,0.14598
04/29/1985,0.68,0.14598
04/30/1985,0.66,0.14598
05/01/1985,0.64,0.14598
05/02/1985,0.65,0.14598
05/03/1985,0.65,0.14598
05/06/1985,0.66,0.14598
05/07/1985,0.66,0.14598
05/08/1985,0.66,0.14598
05/09/1985,0.66,0.14598
05/10/1985,0.68,0.14598
05/13/1985,0.69,0.14598
05/14/1985,0.68,0.14598
05/15/1985,0.66,0.14598
05/16/1985,0.66,0.14598
05/17/1985,0.66,0.14598
05/20/1985,0.67,0.14598
05/21/1985,0.69,0.14598
05/22/1985,0.69,0.14598
05/23/1985,0.69,0.14598
05/24/1985,0.68,0.14598
05/28/1985,0.7,0.14598
05/29/1985,0.7,0.14598
05/30/1985,0.71,0.14598
05/31/1985,0.7,0.14598
06/03/1985,0.7,0.14598
06/04/1985,0.7,0.14598
06/05/1985,0.72,0.14598
06/06/1985,0.72,0.14598
06/07/1985,0.73,0.14598
06/10/1985,0.73,0.14598
06/11/1985,0.73,0.14598
06/12/1985,0.73,0.14598
06/13/1985,0.73,0.14598
06/14/1985,0.72,0.14598
06/17/1985,0.73,0.14598
06/18/1985,0.73,0.14598
06/19/1985,0.72,0.14598
06/20/1985,0.71,0.14598
06/21/1985,0.72,0.14598
06/24/1985,0.71,0.14598
06/25/1985,0.72,0.14598
06/26/1985,0.71,0.14598
06/27/1985,0.71,0.14598
06/28/1985,0.72,0.14598
07/01/1985,0.72,0.14598
07/02/1985,0.74,0.14598
07/03/1985,0.72,0.14598
07/05/1985,0.72,0.14598
07/08/1985,0.72,0.14598
07/09/1985,0.7,0.14598
07/10/1985,0.7,0.14598
07/11/1985,0.7,0.14598
07/12/1985,0.7,0.14598
07/15/1985,0.69,0.14598
07/16/1985,0.68,0.14598
07/17/1985,0.69,0.14598
07/18/1985,0.7,0.14598
07/19/1985,0.69,0.14598
07/22/1985,0.69,0.14598
07/23/1985,0.69,0.14598
07/24/1985,0.7,0.14598
07/25/1985,0.7,0.14598
07/26/1985,0.71,0.14598
07/29/1985,0.71,0.14598
07/30/1985,0.71,0.15815
07/31/1985,0.71,0.15815
08/01/1985,0.73,0.15815
08/02/1985,0.73,0.15815
08/05/1985,0.72,0.15815
08/06/1985,0.72,0.15815
08/07/1985,0.71,0.15815
08/08/1985,0.72,0.15815
08/09/1985,0.73,0.15815
08/12/1985,0.72,0.15815
08/13/1985,0.72,0.15815
08/14/1985,0.71,0.15815
08/15/1985,0.71,0.15815
08/16/1985,0.71,0.15815
08/19/1985,0.7,0.15815
08/20/1985,0.71,0.15815
08/21/1985,0.71,0.15815
08/22/1985,0.72,0.15815
08/23/1985,0.71,0.15815
08/26/1985,0.71,0.15815
08/27/1985,0.71,0.15815
08/28/1985,0.71,0.15815
08/29/1985,0.71,0.15815
08/30/1985,0.71,0.15815
09/03/1985,0.71,0.15815
09/04/1985,0.71,0.15815
09/05/1985,0.71,0.15815
09/06/1985,0.72,0.15815
09/09/1985,0.72,0.15815
09/10/1985,0.72,0.15815
09/11/1985,0.72,0.15815
09/12/1985,0.72,0.15815
09/13/1985,0.72,0.15815
09/16/1985,0.72,0.15815
09/17/1985,0.73,0.15815
09/18/1985,0.71,0.15815
09/19/1985,0.7,0.15815
09/20/1985,0.71,0.15815
09/23/1985,0.71,0.15815
09/24/1985,0.71,0.15815
09/25/1985,0.71,0.15815
09/26/1985,0.71,0.15815
09/30/1985,0.72,0.15815
10/01/1985,0.72,0.15815
10/02/1985,0.73,0.15815
10/03/1985,0.74,0.15815
10/04/1985,0.74,0.15815
10/07/1985,0.72,0.15815
10/08/1985,0.72,0.15815
10/09/1985,0.72,0.15815
10/10/1985,0.72,0.15815
10/11/1985,0.74,0.15815
10/14/1985,0.76,0.15815
10/15/1985,0.77,0.15815
10/16/1985,0.76,0.15815
10/17/1985,0.76,0.15815
10/18/1985,0.77,0.15815
10/21/1985,0.77,0.15815
10/22/1985,0.77,0.15815
10/23/1985,0.76,0.15815
10/24/1985,0.76,0.15815
10/25/1985,0.75,0.15815
10/28/1985,0.75,0.1764
10/29/1985,0.75,0.1764
10/30/1985,0.76,0.1764
10/31/1985,0.77,0.1764
11/01/1985,0.77,0.1764
11/04/1985,0.78,0.1764
11/05/1985,0.78,0.1764
11/06/1985,0.8,0.1764
11/07/1985,0.79,0.1764
11/08/1985,0.77,0.1764
11/11/1985,0.78,0.1764
11/12/1985,0.79,0.1764
11/13/1985,0.79,0.1764
11/14/1985,0.8,0.1764
11/15/1985,0.85,0.1764
11/18/1985,0.88,0.1764
11/19/1985,0.9,0.1764
11/20/1985,0.9,0.1764
11/21/1985,0.89,0.1764
11/22/1985,0.9,0.1764
11/25/1985,0.9,0.1764
11/26/1985,0.9,0.1764
11/27/1985,0.9,0.1764
11/29/1985,0.9,0.1764
12/02/1985,0.89,0.14599
12/03/1985,0.88,0.14599
12/04/1985,0.89,0.14599
12/05/1985,0.92,0.14599
12/06/1985,0.91,0.14599
12/09/1985,0.9,0.14599
12/10/1985,0.92,0.14599
12/11/1985,0.93,0.14599
12/12/1985,0.93,0.14599
12/13/1985,0.93,0.14599
12/16/1985,0.95,0.14599
12/17/1985,0.97,0.14599
12/18/1985,0.96,0.14599
12/19/1985,0.97,0.14599
12/20/1985,0.97,0.14599
12/23/1985,0.94,0.14599
12/24/1985,0.91,0.14599
12/26/1985,0.9,0.14599
12/27/1985,0.93,0.14599
12/30/1985,0.95,0.14599
12/31/1985,0.95,0.14599
01/02/1986,0.95,0.14599
01/03/1986,0.95,0.14599
01/06/1986,0.94,0.14599
01/07/1986,0.94,0.14599
01/08/1986,0.95,0.14599
01/09/1986,0.92,0.14599
01/10/1986,0.91,0.14599
01/13/1986,0.92,0.14599
01/14/1986,0.94,0.14599
01/15/1986,0.94,0.14599
01/16/1986,0.95,0.14599
01/17/1986,0.98,0.14599
01/20/1986,0.98,0.14599
01/21/1986,0.99,0.14599
01/22/1986,0.99,0.14599
01/23/1986,0.99,0.14599
01/24/1986,0.99,0.15816
01/27/1986,1.01,0.15816
01/28/1986,1.01,0.15816
01/29/1986,1.04,0.15816
01/30/1986,1.07,0.15816
01/31/1986,1.04,0.15816
02/03/1986,1.04,0.15816
02/04/1986,1.07,0.15816
02/05/1986,1.07,0.15816
02/06/1986,1.06,0.15816
02/07/1986,1.05,0.15816
02/10/1986,1.08,0.15816
02/11/1986,1.11,0.15816
02/12/1986,1.14,0.15816
02/13/1986,1.16,0.15816
02/14/1986,1.18,0.15816
02/18/1986,1.17,0.15816
02/19/1986,1.17,0.15816
02/20/1986,1.15,0.15816
02/21/1986,1.21,0.15816
02/24/1986,1.2,0.15816
02/25/1986,1.19,0.15816
02/26/1986,1.16,0.15816
02/27/1986,1.18,0.15816
02/28/1986,1.21,0.15816
03/03/1986,1.18,0.15816
03/04/1986,1.2,0.15816
03/05/1986,1.2,0.15816
03/06/1986,1.2,0.15816
03/07/1986,1.21,0.15816
03/10/1986,1.21,0.15816
03/11/1986,1.21,0.15816
03/12/1986,1.21,0.15816
03/13/1986,1.2,0.15816
03/14/1986,1.22,0.15816
03/17/1986,1.21,0.15816
03/18/1986,1.21,0.15816
03/19/1986,1.23,0.15816
03/20/1986,1.27,0.15816
03/21/1986,1.33,0.15816
03/24/1986,1.33,0.15816
03/25/1986,1.35,0.15816
03/26/1986,1.38,0.15816
03/27/1986,1.39,0.15816
03/31/1986,1.39,0.15816
04/01/1986,1.37,0.15816
04/02/1986,1.35,0.15816
04/03/1986,1.38,0.15816
04/04/1986,1.35,0.15816
04/07/1986,1.32,0.15816
04/08/1986,1.32,0.15816
04/09/1986,1.35,0.15816
04/10/1986,1.34,0.15816
04/11/1986,1.4,0.15816
04/14/1986,1.37,0.15816
04/15/1986,1.36,0.15816
04/16/1986,1.39,0.15816
04/17/1986,1.4,0.15816
04/18/1986,1.39,0.15816
04/21/1986,1.39,0.15816
04/22/1986,1.42,0.15816
04/23/1986,1.41,0.15816
04/24/1986,1.4,0.15816
04/25/1986,1.37,0.15816
04/28/1986,1.34,0.17184
04/29/1986,1.34,0.17184
04/30/1986,1.31,0.17184
05/01/1986,1.27,0.17184
05/02/1986,1.31,0.17184
05/05/1986,1.31,0.17184
05/06/1986,1.34,0.17184
05/07/1986,1.34,0.17184
05/08/1986,1.38,0.17184
05/09/1986,1.35,0.17184
05/12/1986,1.34,0.17184
05/13/1986,1.34,0.17184
05/14/1986,1.32,0.17184
05/15/1986,1.33,0.17184
05/16/1986,1.29,0.17184
05/19/1986,1.29,0.17184
05/20/1986,1.28,0.17184
05/21/1986,1.29,0.17184
05/22/1986,1.31,0.17184
05/23/1986,1.34,0.17184
05/27/1986,1.32,0.17184
05/28/1986,1.35,0.17184
05/29/1986,1.36,0.17184
05/30/1986,1.37,0.17184
06/02/1986,1.36,0.17184
06/03/1986,1.35,0.17184
06/04/1986,1.37,0.17184
06/05/1986,1.35,0.17184
06/06/1986,1.35,0.17184
06/09/1986,1.35,0.17184
06/10/1986,1.31,0.17184
06/11/1986,1.33,0.17184
06/12/1986,1.33,0.17184
06/13/1986,1.35,0.17184
06/16/1986,1.38,0.17184
06/17/1986,1.37,0.17184
06/18/1986,1.34,0.17184
06/19/1986,1.34,0.17184
06/20/1986,1.34,0.17184
06/23/1986,1.35,0.17184
06/24/1986,1.36,0.17184
06/25/1986,1.38,0.17184
06/26/1986,1.39,0.17184
06/27/1986,1.4,0.17184
06/30/1986,1.39,0.17184
07/01/1986,1.39,0.17184
07/02/1986,1.4,0.17184
07/03/1986,1.39,0.17184
07/07/1986,1.38,0.17184
07/08/1986,1.31,0.17184
07/09/1986,1.3,0.17184
07/10/1986,1.32,0.17184
07/11/1986,1.33,0.17184
07/14/1986,1.32,0.17184
07/15/1986,1.34,0.17184
07/16/1986,1.34,0.17184
07/17/1986,1.36,0.17184
07/18/1986,1.39,0.17184
07/21/1986,1.39,0.17184
07/22/1986,1.42,0.17184
07/23/1986,1.43,0.17184
07/24/1986,1.41,0.17184
07/25/1986,1.42,0.17184
07/28/1986,1.45,0.17184
07/29/1986,1.41,0.18552000000000002
07/30/1986,1.39,0.18552000000000002
07/31/1986,1.39,0.18552000000000002
08/01/1986,1.37,0.18552000000000002
08/04/1986,1.36,0.18552000000000002
08/05/1986,1.41,0.18552000000000002
08/06/1986,1.4,0.18552000000000002
08/07/1986,1.39,0.18552000000000002
08/08/1986,1.39,0.18552000000000002
08/11/1986,1.42,0.18552000000000002
08/12/1986,1.46,0.18552000000000002
08/13/1986,1.5,0.18552000000000002
08/14/1986,1.53,0.18552000000000002
08/15/1986,1.53,0.18552000000000002
08/18/1986,1.51,0.18552000000000002
08/19/1986,1.53,0.18552000000000002
08/20/1986,1.55,0.18552000000000002
08/21/1986,1.59,0.18552000000000002
08/22/1986,1.58,0.18552000000000002
08/25/1986,1.58,0.18552000000000002
08/26/1986,1.57,0.18552000000000002
08/27/1986,1.59,0.18552000000000002
08/28/1986,1.59,0.18552000000000002
08/29/1986,1.57,0.18552000000000002
09/02/1986,1.53,0.18552000000000002
09/03/1986,1.47,0.18552000000000002
09/04/1986,1.47,0.18552000000000002
09/05/1986,1.48,0.18552000000000002
09/08/1986,1.49,0.18552000000000002
09/09/1986,1.48,0.18552000000000002
09/10/1986,1.48,0.18552000000000002
09/11/1986,1.46,0.18552000000000002
09/12/1986,1.4,0.18552000000000002
09/15/1986,1.36,0.18552000000000002
09/16/1986,1.36,0.18552000000000002
09/17/1986,1.36,0.18552000000000002
09/18/1986,1.35,0.18552000000000002
09/19/1986,1.35,0.18552000000000002
09/22/1986,1.34,0.18552000000000002
09/23/1986,1.39,0.18552000000000002
09/24/1986,1.39,0.18552000000000002
09/25/1986,1.36,0.18552000000000002
09/26/1986,1.32,0.18552000000000002
09/29/1986,1.3,0.18552000000000002
09/30/1986,1.37,0.18552000000000002
10/01/1986,1.37,0.18552000000000002
10/02/1986,1.38,0.18552000000000002
10/03/1986,1.4,0.18552000000000002
10/06/1986,1.38,0.18552000000000002
10/07/1986,1.4,0.18552000000000002
10/08/1986,1.41,0.18552000000000002
10/09/1986,1.42,0.18552000000000002
10/10/1986,1.38,0.18552000000000002
10/13/1986,1.38,0.18552000000000002
10/14/1986,1.39,0.18552000000000002
10/15/1986,1.41,0.18552000000000002
10/16/1986,1.42,0.18552000000000002
10/17/1986,1.42,0.18552000000000002
10/20/1986,1.4,0.18552000000000002
10/21/1986,1.4,0.18552000000000002
10/22/1986,1.39,0.18552000000000002
10/23/1986,1.45,0.18552000000000002
10/24/1986,1.5,0.18552000000000002
10/27/1986,1.5,0.20224
10/28/1986,1.5,0.20224
10/29/1986,1.48,0.20224
10/30/1986,1.51,0.20224
10/31/1986,1.49,0.20224
11/03/1986,1.49,0.20224
11/04/1986,1.51,0.20224
11/05/1986,1.5,0.20224
11/06/1986,1.52,0.20224
11/07/1986,1.52,0.20224
11/10/1986,1.49,0.20224
11/11/1986,1.47,0.20224
11/12/1986,1.48,0.20224
11/13/1986,1.48,0.20224
11/14/1986,1.45,0.20224
11/17/1986,1.42,0.20224
11/18/1986,1.45,0.20224
11/19/1986,1.42,0.20224
11/20/1986,1.48,0.20224
11/21/1986,1.5,0.20224
11/24/1986,1.52,0.20224
11/25/1986,1.54,0.20224
11/26/1986,1.52,0.20224
11/28/1986,1.52,0.20224
12/01/1986,1.5,0.20224
12/02/1986,1.55,0.20224
12/03/1986,1.55,0.20224
12/04/1986,1.52,0.20224
12/05/1986,1.51,0.20224
12/08/1986,1.5,0.20224
12/09/1986,1.48,0.20224
12/10/1986,1.48,0.20224
12/11/1986,1.49,0.20224
12/12/1986,1.45,0.20224
12/15/1986,1.44,0.20224
12/16/1986,1.49,0.20224
12/17/1986,1.47,0.20224
12/18/1986,1.48,0.20224
12/19/1986,1.48,0.20224
12/22/1986,1.5,0.20224
12/23/1986,1.48,0.20224
12/24/1986,1.45,0.20224
12/26/1986,1.49,0.20224
12/29/1986,1.49,0.20224
12/30/1986,1.48,0.20224
12/31/1986,1.48,0.20224
01/02/1987,1.47,0.20224
01/05/1987,1.5,0.20224
01/06/1987,1.55,0.20224
01/07/1987,1.57,0.20224
01/08/1987,1.63,0.20224
01/09/1987,1.61,0.20224
01/12/1987,1.64,0.20224
01/13/1987,1.66,0.20224
01/14/1987,1.7,0.20224
01/15/1987,1.78,0.20224
01/16/1987,1.82,0.20224
01/19/1987,1.79,0.20224
01/20/1987,1.83,0.20224
01/21/1987,1.82,0.20224
01/22/1987,1.86,0.20224
01/23/1987,1.97,0.20224
01/26/1987,1.91,0.21896
01/27/1987,1.91,0.21896
01/28/1987,1.95,0.21896
01/29/1987,1.97,0.21896
01/30/1987,1.92,0.21896
02/02/1987,1.94,0.21896
02/03/1987,1.99,0.21896
02/04/1987,1.97,0.21896
02/05/1987,2.0,0.21896
02/06/1987,2.05,0.21896
02/09/1987,2.01,0.21896
02/10/1987,1.94,0.21896
02/11/1987,1.92,0.21896
02/12/1987,1.97,0.21896
02/13/1987,1.95,0.21896
02/17/1987,1.99,0.21896
02/18/1987,2.07,0.21896
02/19/1987,2.06,0.21896
02/20/1987,2.06,0.21896
02/23/1987,2.03,0.21896
02/24/1987,2.01,0.21896
02/25/1987,1.99,0.21896
02/26/1987,2.02,0.21896
02/27/1987,1.98,0.21896
03/02/1987,1.99,0.21896
03/03/1987,2.01,0.21896
03/04/1987,2.05,0.21896
03/05/1987,2.07,0.21896
03/06/1987,2.08,0.21896
03/09/1987,2.11,0.21896
03/10/1987,2.14,0.21896
03/11/1987,2.15,0.21896
03/12/1987,2.17,0.21896
03/13/1987,2.13,0.21896
03/16/1987,2.08,0.21896
03/17/1987,2.03,0.21896
03/18/1987,2.11,0.21896
03/19/1987,2.09,0.21896
03/20/1987,2.11,0.21896
03/23/1987,2.13,0.21896
03/24/1987,2.14,0.21896
03/25/1987,2.12,0.21896
03/26/1987,2.18,0.21896
03/27/1987,2.19,0.21896
03/30/1987,2.12,0.21896
03/31/1987,2.14,0.21896
04/01/1987,2.18,0.21896
04/02/1987,2.28,0.21896
04/03/1987,2.24,0.21896
04/06/1987,2.32,0.21896
04/07/1987,2.34,0.21896
04/08/1987,2.32,0.21896
04/09/1987,2.31,0.21896
04/10/1987,2.23,0.21896
04/13/1987,2.24,0.21896
04/14/1987,2.19,0.21896
04/15/1987,2.18,0.21896
04/16/1987,2.17,0.21896
04/20/1987,2.2,0.21896
04/21/1987,2.14,0.21896
04/22/1987,2.22,0.21896
04/23/1987,2.21,0.21896
04/24/1987,2.2,0.21896
04/27/1987,2.12,0.23720999999999998
04/28/1987,2.14,0.23720999999999998
04/29/1987,2.18,0.23720999999999998
04/30/1987,2.39,0.23720999999999998
05/01/1987,2.41,0.23720999999999998
05/04/1987,2.56,0.23720999999999998
05/05/1987,2.58,0.23720999999999998
05/06/1987,2.57,0.23720999999999998
05/07/1987,2.62,0.23720999999999998
05/08/1987,2.64,0.23720999999999998
05/11/1987,2.63,0.23720999999999998
05/12/1987,2.55,0.23720999999999998
05/13/1987,2.55,0.23720999999999998
05/14/1987,2.57,0.23720999999999998
05/15/1987,2.52,0.23720999999999998
05/18/1987,2.45,0.23720999999999998
05/19/1987,2.4,0.23720999999999998
05/20/1987,2.34,0.23720999999999998
05/21/1987,2.34,0.23720999999999998
05/22/1987,2.37,0.23720999999999998
05/26/1987,2.44,0.23720999999999998
05/27/1987,2.41,0.23720999999999998
05/28/1987,2.42,0.23720999999999998
05/29/1987,2.42,0.23720999999999998
06/01/1987,2.42,0.23720999999999998
06/02/1987,2.41,0.23720999999999998
06/03/1987,2.42,0.23720999999999998
06/04/1987,2.48,0.23720999999999998
06/05/1987,2.47,0.23720999999999998
06/08/1987,2.46,0.23720999999999998
06/09/1987,2.5,0.23720999999999998
06/10/1987,2.5,0.23720999999999998
06/11/1987,2.47,0.23720999999999998
06/12/1987,2.48,0.23720999999999998
06/15/1987,2.48,0.23720999999999998
06/16/1987,2.55,0.23720999999999998
06/17/1987,2.58,0.23720999999999998
06/18/1987,2.49,0.23720999999999998
06/19/1987,2.51,0.23720999999999998
06/22/1987,2.54,0.23720999999999998
06/23/1987,2.55,0.23720999999999998
06/24/1987,2.54,0.23720999999999998
06/25/1987,2.56,0.23720999999999998
06/26/1987,2.62,0.23720999999999998
06/29/1987,2.68,0.23720999999999998
06/30/1987,2.64,0.23720999999999998
07/01/1987,2.59,0.23720999999999998
07/02/1987,2.59,0.23720999999999998
07/06/1987,2.63,0.23720999999999998
07/07/1987,2.58,0.23720999999999998
07/08/1987,2.62,0.23720999999999998
07/09/1987,2.66,0.23720999999999998
07/10/1987,2.66,0.23720999999999998
07/13/1987,2.69,0.23720999999999998
07/14/1987,2.75,0.23720999999999998
07/15/1987,2.79,0.23720999999999998
07/16/1987,2.8,0.23720999999999998
07/17/1987,2.83,0.23720999999999998
07/20/1987,2.83,0.23720999999999998
07/21/1987,2.78,0.23720999999999998
07/22/1987,2.8,0.23720999999999998
07/23/1987,2.79,0.23720999999999998
07/24/1987,2.73,0.23720999999999998
07/27/1987,2.74,0.23720999999999998
07/28/1987,2.72,0.25546
07/29/1987,2.69,0.25546
07/30/1987,2.7,0.25546
07/31/1987,2.69,0.25546
08/03/1987,2.65,0.25546
08/04/1987,2.73,0.25546
08/05/1987,2.8,0.25546
08/06/1987,2.78,0.25546
08/07/1987,2.77,0.25546
08/10/1987,2.73,0.25546
08/11/1987,2.84,0.25546
08/12/1987,2.82,0.25546
08/13/1987,2.85,0.25546
08/14/1987,2.89,0.25546
08/17/1987,2.94,0.25546
08/18/1987,2.92,0.25546
08/19/1987,2.87,0.25546
08/20/1987,2.9,0.25546
08/21/1987,2.93,0.25546
08/24/1987,2.92,0.25546
08/25/1987,2.92,0.25546
08/26/1987,2.97,0.25546
08/27/1987,2.93,0.25546
08/28/1987,2.81,0.25546
08/31/1987,2.84,0.25546
09/01/1987,2.86,0.25546
09/02/1987,2.81,0.25546
09/03/1987,2.81,0.25546
09/04/1987,2.74,0.25546
09/08/1987,2.7,0.25546
09/09/1987,2.75,0.25546
09/10/1987,2.75,0.25546
09/11/1987,2.72,0.25546
09/14/1987,2.75,0.25546
09/15/1987,2.82,0.25546
09/16/1987,2.75,0.25546
09/17/1987,2.77,0.25546
09/18/1987,2.78,0.25546
09/21/1987,2.74,0.25546
09/22/1987,2.69,0.25546
09/23/1987,2.73,0.25546
09/24/1987,2.73,0.25546
09/25/1987,2.62,0.25546
09/28/1987,2.62,0.25546
09/29/1987,2.6,0.25546
09/30/1987,2.54,0.25546
10/01/1987,2.6,0.25546
10/02/1987,2.68,0.25546
10/05/1987,2.65,0.25546
10/06/1987,2.61,0.25546
10/07/1987,2.53,0.25546
10/08/1987,2.53,0.25546
10/09/1987,2.51,0.25546
10/12/1987,2.5,0.25546
10/13/1987,2.52,0.25546
10/14/1987,2.48,0.25546
10/15/1987,2.38,0.25546
10/16/1987,2.31,0.25546
10/19/1987,2.12,0.25546
10/20/1987,1.95,0.25546
10/21/1987,2.07,0.25546
10/22/1987,1.91,0.25546
10/23/1987,1.89,0.25546
10/26/1987,1.91,0.25546
10/27/1987,1.83,0.2874
10/28/1987,1.83,0.2874
10/29/1987,1.96,0.2874
10/30/1987,2.03,0.2874
11/02/1987,2.03,0.2874
11/03/1987,2.04,0.2874
11/04/1987,2.03,0.2874
11/05/1987,2.05,0.2874
11/06/1987,2.1,0.2874
11/09/1987,1.98,0.2874
11/10/1987,1.94,0.2874
11/11/1987,1.96,0.2874
11/12/1987,1.96,0.2874
11/13/1987,2.01,0.2874
11/16/1987,2.04,0.2874
11/17/1987,2.05,0.2874
11/18/1987,2.04,0.2874
11/19/1987,2.05,0.2874
11/20/1987,2.0,0.2874
11/23/1987,2.02,0.2874
11/24/1987,2.06,0.2874
11/25/1987,2.02,0.2874
11/27/1987,2.0,0.2874
11/30/1987,1.92,0.2874
12/01/1987,1.93,0.2874
12/02/1987,1.99,0.2874
12/03/1987,2.02,0.2874
12/04/1987,1.95,0.2874
12/07/1987,1.96,0.2874
12/08/1987,2.02,0.2874
12/09/1987,2.02,0.2874
12/10/1987,2.0,0.2874
12/11/1987,1.98,0.2874
12/14/1987,2.0,0.2874
12/15/1987,2.04,0.2874
12/16/1987,2.04,0.2874
12/17/1987,2.08,0.2874
12/18/1987,2.06,0.2874
12/21/1987,2.07,0.2874
12/22/1987,2.1,0.2874
12/23/1987,2.13,0.2874
12/24/1987,2.12,0.2874
12/28/1987,2.1,0.2874
12/29/1987,2.07,0.2874
12/30/1987,2.06,0.2874
12/31/1987,2.05,0.2874
01/04/1988,2.05,0.2874
01/05/1988,2.15,0.2874
01/06/1988,2.15,0.2874
01/07/1988,2.16,0.2874
01/08/1988,2.2,0.2874
01/11/1988,2.1,0.2874
01/12/1988,2.15,0.2874
01/13/1988,2.13,0.2874
01/14/1988,2.13,0.2874
01/15/1988,2.2,0.2874
01/18/1988,2.24,0.2874
01/19/1988,2.3,0.2874
01/20/1988,2.27,0.2874
01/21/1988,2.19,0.2874
01/22/1988,2.24,0.2874
01/25/1988,2.25,0.31934
01/26/1988,2.29,0.31934
01/27/1988,2.34,0.31934
01/28/1988,2.33,0.31934
01/29/1988,2.34,0.31934
02/01/1988,2.35,0.31934
02/02/1988,2.33,0.31934
02/03/1988,2.33,0.31934
02/04/1988,2.32,0.31934
02/05/1988,2.31,0.31934
02/08/1988,2.19,0.31934
02/09/1988,2.2,0.31934
02/10/1988,2.26,0.31934
02/11/1988,2.35,0.31934
02/12/1988,2.33,0.31934
02/16/1988,2.35,0.31934
02/17/1988,2.39,0.31934
02/18/1988,2.42,0.31934
02/19/1988,2.3,0.31934
02/22/1988,2.42,0.31934
02/23/1988,2.43,0.31934
02/24/1988,2.43,0.31934
02/25/1988,2.46,0.31934
02/26/1988,2.42,0.31934
02/29/1988,2.41,0.31934
03/01/1988,2.44,0.31934
03/02/1988,2.49,0.31934
03/03/1988,2.49,0.31934
03/04/1988,2.5,0.31934
03/07/1988,2.5,0.31934
03/08/1988,2.5,0.31934
03/09/1988,2.49,0.31934
03/10/1988,2.46,0.31934
03/11/1988,2.37,0.31934
03/14/1988,2.42,0.31934
03/15/1988,2.41,0.31934
03/16/1988,2.38,0.31934
03/17/1988,2.41,0.31934
03/18/1988,2.44,0.31934
03/21/1988,2.41,0.31934
03/22/1988,2.39,0.31934
03/23/1988,2.39,0.31934
03/24/1988,2.36,0.31934
03/25/1988,2.36,0.31934
03/28/1988,2.26,0.31934
03/29/1988,2.32,0.31934
03/30/1988,2.31,0.31934
03/31/1988,2.35,0.31934
04/04/1988,2.29,0.31934
04/05/1988,2.36,0.31934
04/06/1988,2.44,0.31934
04/07/1988,2.51,0.31934
04/08/1988,2.5,0.31934
04/11/1988,2.57,0.31934
04/12/1988,2.57,0.31934
04/13/1988,2.57,0.31934
04/14/1988,2.5,0.31934
04/15/1988,2.46,0.31934
04/18/1988,2.46,0.31934
04/19/1988,2.5,0.31934
04/20/1988,2.46,0.31934
04/21/1988,2.46,0.31934
04/22/1988,2.47,0.31934
04/25/1988,2.5,0.31934
04/26/1988,2.56,0.36040000000000005
04/27/1988,2.6,0.36040000000000005
04/28/1988,2.62,0.36040000000000005
04/29/1988,2.63,0.36040000000000005
05/02/1988,2.62,0.36040000000000005
05/03/1988,2.64,0.36040000000000005
05/04/1988,2.68,0.36040000000000005
05/05/1988,2.65,0.36040000000000005
05/06/1988,2.63,0.36040000000000005
05/09/1988,2.58,0.36040000000000005
05/10/1988,2.6,0.36040000000000005
05/11/1988,2.58,0.36040000000000005
05/12/1988,2.58,0.36040000000000005
05/13/1988,2.61,0.36040000000000005
05/16/1988,2.66,0.36040000000000005
05/17/1988,2.7,0.36040000000000005
05/18/1988,2.66,0.36040000000000005
05/19/1988,2.57,0.36040000000000005
05/20/1988,2.6,0.36040000000000005
05/23/1988,2.58,0.36040000000000005
05/24/1988,2.54,0.36040000000000005
05/25/1988,2.54,0.36040000000000005
05/26/1988,2.55,0.36040000000000005
05/27/1988,2.55,0.36040000000000005
05/31/1988,2.54,0.36040000000000005
06/01/1988,2.67,0.36040000000000005
06/02/1988,2.69,0.36040000000000005
06/03/1988,2.71,0.36040000000000005
06/06/1988,2.72,0.36040000000000005
06/07/1988,2.78,0.36040000000000005
06/08/1988,2.77,0.36040000000000005
06/09/1988,2.84,0.36040000000000005
06/10/1988,2.85,0.36040000000000005
06/13/1988,2.85,0.36040000000000005
06/14/1988,2.87,0.36040000000000005
06/15/1988,2.9,0.36040000000000005
06/16/1988,2.9,0.36040000000000005
06/17/1988,2.87,0.36040000000000005
06/20/1988,2.89,0.36040000000000005
06/21/1988,2.88,0.36040000000000005
06/22/1988,2.98,0.36040000000000005
06/23/1988,2.94,0.36040000000000005
06/24/1988,2.93,0.36040000000000005
06/27/1988,2.87,0.36040000000000005
06/28/1988,2.84,0.36040000000000005
06/29/1988,2.94,0.36040000000000005
06/30/1988,2.92,0.36040000000000005
07/01/1988,2.93,0.36040000000000005
07/05/1988,2.89,0.36040000000000005
07/06/1988,2.97,0.36040000000000005
