PBW,Invesco WilderHill Clean Energy,
Date,Price,Dividend,Annualized Dividend
04/18/2012,21.46911542516581,0.0,0.7050000000000001
04/19/2012,21.138826370239258,0.0,0.7050000000000001
04/20/2012,21.26268921646417,0.0,0.7050000000000001
04/23/2012,20.684673589883285,0.0,0.7050000000000001
04/24/2012,20.519527435302734,0.0,0.7050000000000001
04/25/2012,20.973675004930666,0.0,0.7050000000000001
04/26/2012,20.84981925155492,0.0,0.7050000000000001
04/27/2012,21.0562525159679,0.0,0.7050000000000001
04/30/2012,21.097538582361498,0.0,0.7050000000000001
05/01/2012,20.891104229301206,0.0,0.7050000000000001
05/02/2012,20.973677098585668,0.0,0.7050000000000001
05/03/2012,21.014970701743664,0.0,0.7050000000000001
05/04/2012,20.643382169762436,0.0,0.7050000000000001
05/07/2012,20.2305192670747,0.0,0.7050000000000001
05/08/2012,19.941509837823713,0.0,0.7050000000000001
05/09/2012,19.36349183690802,0.0,0.7050000000000001
05/10/2012,19.776364229031287,0.0,0.7050000000000001
05/11/2012,19.404782654595447,0.0,0.7050000000000001
05/14/2012,19.239634813220015,0.0,0.7050000000000001
05/15/2012,19.198345666549645,0.0,0.7050000000000001
05/16/2012,18.86805778383705,0.0,0.7050000000000001
05/17/2012,18.413897901364326,0.0,0.7050000000000001
05/18/2012,17.918454100851836,0.0,0.7050000000000001
05/21/2012,17.340444356979734,0.0,0.7050000000000001
05/22/2012,17.7120211041654,0.0,0.7050000000000001
05/23/2012,17.25786928069707,0.0,0.7050000000000001
05/24/2012,17.629447267148265,0.0,0.7050000000000001
05/25/2012,17.588162715704822,0.0,0.7050000000000001
05/29/2012,17.877164840698242,0.0,0.7050000000000001
05/30/2012,17.546873430131132,0.0,0.7050000000000001
05/31/2012,17.505587299105034,0.0,0.7050000000000001
06/01/2012,17.134004932513783,0.0,0.7050000000000001
06/04/2012,17.25786443087301,0.0,0.7050000000000001
06/05/2012,16.803712811922583,0.0,0.7050000000000001
06/06/2012,17.423018216529854,0.0,0.7050000000000001
06/07/2012,17.959741040251863,0.0,0.7050000000000001
06/08/2012,17.46430435882223,0.0,0.7050000000000001
06/11/2012,17.794593139067505,0.0,0.7050000000000001
06/12/2012,17.299156995043905,0.0,0.7050000000000001
06/13/2012,17.753312683105467,0.0,0.7050000000000001
06/14/2012,17.546873430131132,0.0,0.7050000000000001
06/15/2012,17.592402155259077,0.555,1.2600000000000002
06/18/2012,18.058709431377626,0.0,1.2600000000000002
06/19/2012,18.228270129565885,0.0,1.2600000000000002
06/20/2012,18.525012893019095,0.0,1.2600000000000002
06/21/2012,18.821745602167248,0.0,1.2600000000000002
06/22/2012,18.397838662887146,0.0,1.2600000000000002
06/25/2012,18.525012264125387,0.0,1.2600000000000002
06/26/2012,18.440223098124502,0.0,1.2600000000000002
06/27/2012,18.35544698998109,0.0,1.2600000000000002
06/28/2012,18.31305624439035,0.0,1.2600000000000002
06/29/2012,18.736968994140625,0.0,1.2600000000000002
07/02/2012,18.948926283607765,0.0,1.2600000000000002
07/03/2012,18.948921924380933,0.0,1.2600000000000002
07/05/2012,19.288057984246148,0.0,1.2600000000000002
07/06/2012,19.076099395751953,0.0,1.2600000000000002
07/09/2012,18.48262281349542,0.0,1.2600000000000002
07/10/2012,18.48261826887588,0.0,1.2600000000000002
07/11/2012,18.01631723201258,0.0,1.2600000000000002
07/12/2012,17.761961139655405,0.0,1.2600000000000002
07/13/2012,17.973926544189453,0.0,1.2600000000000002
07/16/2012,18.01631666669228,0.0,1.2600000000000002
07/17/2012,17.84674378732934,0.0,1.2600000000000002
07/18/2012,17.59239523751395,0.0,1.2600000000000002
07/19/2012,17.889141223820413,0.0,1.2600000000000002
07/20/2012,17.761965541330344,0.0,1.2600000000000002
07/23/2012,17.083710392478164,0.0,1.2600000000000002
07/24/2012,17.422836284863635,0.0,1.2600000000000002
07/25/2012,16.95653337446459,0.0,1.2600000000000002
07/26/2012,16.914138793945312,0.0,1.2600000000000002
07/27/2012,16.956538447627313,0.0,1.2600000000000002
07/30/2012,17.1684883115198,0.0,1.2600000000000002
07/31/2012,16.87174650000796,0.0,1.2600000000000002
08/01/2012,17.083704497848558,0.0,1.2600000000000002
08/02/2012,16.659792655070508,0.0,1.2600000000000002
08/03/2012,16.87174650000796,0.0,1.2600000000000002
08/06/2012,16.914145077429342,0.0,1.2600000000000002
08/07/2012,17.550007166671595,0.0,1.2600000000000002
08/08/2012,17.55000949748667,0.0,1.2600000000000002
08/09/2012,17.550010351213057,0.0,1.2600000000000002
08/10/2012,17.59240388537699,0.0,1.2600000000000002
08/13/2012,17.973923629096458,0.0,1.2600000000000002
08/14/2012,17.931536820167302,0.0,1.2600000000000002
08/15/2012,17.76196931353233,0.0,1.2600000000000002
08/16/2012,17.804359923165418,0.0,1.2600000000000002
08/17/2012,18.18588473969394,0.0,1.2600000000000002
08/20/2012,18.14349095986423,0.0,1.2600000000000002
08/21/2012,18.48261996219271,0.0,1.2600000000000002
08/22/2012,18.270666122436523,0.0,1.2600000000000002
08/23/2012,18.143488502887966,0.0,1.2600000000000002
08/24/2012,18.101097249442574,0.0,1.2600000000000002
08/27/2012,18.101098444614465,0.0,1.2600000000000002
08/28/2012,18.058706283569336,0.0,1.2600000000000002
08/29/2012,18.058706143859308,0.0,1.2600000000000002
08/30/2012,17.889137995756727,0.0,1.2600000000000002
08/31/2012,17.50761662508678,0.0,1.2600000000000002
09/04/2012,17.63479724318749,0.0,1.2600000000000002
09/05/2012,17.46523229795222,0.0,1.2600000000000002
09/06/2012,17.465227372216212,0.0,1.2600000000000002
09/07/2012,17.931534239265247,0.0,1.2600000000000002
09/10/2012,17.889141223820413,0.0,1.2600000000000002
09/11/2012,18.058707275227373,0.0,1.2600000000000002
09/12/2012,18.35544629059662,0.0,1.2600000000000002
09/13/2012,18.482617438021855,0.0,1.2600000000000002
09/14/2012,18.65218350451538,0.0,1.2600000000000002
09/17/2012,18.86414337158203,0.0,1.2600000000000002
09/18/2012,18.77936038132325,0.0,1.2600000000000002
09/19/2012,18.82175268500316,0.0,1.2600000000000002
09/20/2012,18.94892895268855,0.0,1.2600000000000002
09/21/2012,18.767353978650323,0.135,0.935
09/24/2012,18.554084030117213,0.0,0.935
09/25/2012,18.383469261198627,0.0,0.935
09/26/2012,17.658378626748657,0.0,0.935
09/27/2012,17.82898082410307,0.0,0.935
09/28/2012,17.956938636789516,0.0,0.935
10/01/2012,17.914286796301255,0.0,0.935
10/02/2012,17.914296497304264,0.0,0.935
10/03/2012,17.57306154990683,0.0,0.935
10/04/2012,17.402459129106912,0.0,0.935
10/05/2012,17.6583657888181,0.0,0.935
10/08/2012,17.44510269165039,0.0,0.935
10/09/2012,17.44510354495883,0.0,0.935
10/10/2012,17.189185046491048,0.0,0.935
10/11/2012,17.274490638789917,0.0,0.935
10/12/2012,17.189185046491048,0.0,0.935
10/15/2012,17.018573760986328,0.0,0.935
10/16/2012,17.018574510720047,0.0,0.935
10/17/2012,17.27448736407008,0.0,0.935
10/18/2012,17.402452769307843,0.0,0.935
10/19/2012,17.231843278767776,0.0,0.935
10/22/2012,16.84796171888127,0.0,0.935
10/23/2012,16.634692870652085,0.0,0.935
10/24/2012,16.67734527846076,0.0,0.935
10/25/2012,16.762651721163166,0.0,0.935
10/26/2012,16.634695053100586,0.0,0.935
10/31/2012,16.592043963859005,0.0,0.935
11/01/2012,16.720007617431584,0.0,0.935
11/02/2012,16.933261266347444,0.0,0.935
11/05/2012,16.549386425387635,0.0,0.935
11/06/2012,16.84795868396759,0.0,0.935
11/07/2012,17.01857748540449,0.0,0.935
11/08/2012,16.464084177159204,0.0,0.935
11/09/2012,16.03755568045507,0.0,0.935
11/12/2012,16.12285958364053,0.0,0.935
11/13/2012,15.994898297262617,0.0,0.935
11/14/2012,15.653671936867344,0.0,0.935
11/15/2012,15.056533803514052,0.0,0.935
11/16/2012,15.184494625262797,0.0,0.935
11/19/2012,15.141832789287394,0.0,0.935
11/20/2012,15.440409948669082,0.0,0.935
11/21/2012,15.269796754870596,0.0,0.935
11/23/2012,15.483061226333175,0.0,0.935
11/26/2012,15.440406130049773,0.0,0.935
11/27/2012,15.696328531013611,0.0,0.935
11/28/2012,15.653673137211255,0.0,0.935
11/29/2012,16.080206956863048,0.0,0.935
11/30/2012,16.2508160629187,0.0,0.935
12/03/2012,16.378779048243718,0.0,0.935
12/04/2012,16.165513418255973,0.0,0.935
12/05/2012,16.208166122436523,0.0,0.935
12/06/2012,16.037552905966525,0.0,0.935
12/07/2012,16.293471997814066,0.0,0.935
12/10/2012,16.250820837815485,0.0,0.935
12/11/2012,16.634701132361275,0.0,0.935
12/12/2012,16.933266457761732,0.0,0.935
12/13/2012,17.01857157463928,0.0,0.935
12/14/2012,16.933266457761732,0.0,0.935
12/17/2012,17.27448817682874,0.0,0.935
12/18/2012,17.274500193829113,0.0,0.935
12/19/2012,17.57306261131257,0.0,0.935
12/20/2012,17.57306480407715,0.0,0.935
12/21/2012,17.35979624378438,0.0,0.805
12/24/2012,17.274492263793945,0.0,0.805
12/26/2012,17.274489795918367,0.0,0.805
12/27/2012,17.35980034883146,0.0,0.805
12/28/2012,17.146531776366054,0.0,0.805
12/31/2012,17.103876900186343,0.0,0.805
01/02/2013,17.91429048426011,0.0,0.805
01/03/2013,18.084904506591556,0.0,0.805
01/04/2013,18.852655415356562,0.0,0.805
01/07/2013,18.810001189248446,0.0,0.805
01/08/2013,18.340818116562136,0.0,0.805
01/09/2013,18.426119687029583,0.0,0.805
01/10/2013,18.81000640504022,0.0,0.805
01/11/2013,18.554086383076083,0.0,0.805
01/14/2013,18.596737492218725,0.0,0.805
01/15/2013,18.255508946310005,0.0,0.805
01/16/2013,18.468776987307134,0.0,0.805
01/17/2013,18.426126191928233,0.0,0.805
01/18/2013,18.426126191928233,0.0,0.805
01/22/2013,18.29816588518717,0.0,0.805
01/23/2013,18.810005482158555,0.0,0.805
01/24/2013,18.767343794235064,0.0,0.805
01/25/2013,18.767352459691867,0.0,0.805
01/28/2013,18.810005482158555,0.0,0.805
01/29/2013,18.76734895831081,0.0,0.805
01/30/2013,18.724699030641684,0.0,0.805
01/31/2013,18.63939167416513,0.0,0.805
02/01/2013,18.937959115352704,0.0,0.805
02/04/2013,18.895311957838697,0.0,0.805
02/05/2013,18.895305079496875,0.0,0.805
02/06/2013,19.023267899010282,0.0,0.805
02/07/2013,19.407144835468234,0.0,0.805
02/08/2013,19.279186248779297,0.0,0.805
02/11/2013,19.32184158735386,0.0,0.805
02/12/2013,19.53510011358627,0.0,0.805
02/13/2013,19.961632618175923,0.0,0.805
02/14/2013,19.663059218342795,0.0,0.805
02/15/2013,20.21755111260761,0.0,0.805
02/19/2013,19.748368275587232,0.0,0.805
02/20/2013,20.558775553787243,0.0,0.805
02/21/2013,19.74837158722124,0.0,0.805
02/22/2013,19.279183230575565,0.0,0.805
02/25/2013,19.577761512194638,0.0,0.805
02/26/2013,18.980617828552003,0.0,0.805
02/27/2013,18.682042501265055,0.0,0.805
02/28/2013,18.767353057861328,0.0,0.805
03/01/2013,18.724699030641684,0.0,0.805
03/04/2013,18.55408068504966,0.0,0.805
03/05/2013,18.852658339848308,0.0,0.805
03/06/2013,19.023267899010282,0.0,0.805
03/07/2013,19.449798583984375,0.0,0.805
03/08/2013,19.36449533643753,0.0,0.805
03/11/2013,19.66305979004669,0.0,0.805
03/12/2013,19.620405197143555,0.0,0.805
03/13/2013,19.620412091480805,0.0,0.805
03/14/2013,19.364492132405527,0.0,0.805
03/15/2013,19.407146742660363,0.0,0.805
03/18/2013,19.23652923091803,0.0,0.805
03/19/2013,19.0659201629401,0.0,0.805
03/20/2013,18.895305079496875,0.0,0.805
03/21/2013,18.89531135559082,0.0,0.805
03/22/2013,18.980609064624097,0.0,0.6900000000000001
03/25/2013,18.767353978650323,0.0,0.6900000000000001
03/26/2013,18.639395072394862,0.0,0.6900000000000001
03/27/2013,18.468776987307134,0.0,0.6900000000000001
03/28/2013,18.5114361661394,0.0,0.6900000000000001
04/01/2013,18.511433843291776,0.0,0.6900000000000001
04/02/2013,18.255514739495567,0.0,0.6900000000000001
04/03/2013,18.17019782932866,0.0,0.6900000000000001
04/04/2013,17.828978934046006,0.0,0.6900000000000001
04/05/2013,17.828979212183533,0.0,0.6900000000000001
04/08/2013,17.91429048426011,0.0,0.6900000000000001
04/09/2013,18.127556353111466,0.0,0.6900000000000001
04/10/2013,18.89531076144491,0.0,0.6900000000000001
04/11/2013,19.108575520937062,0.0,0.6900000000000001
04/12/2013,19.02326393289417,0.0,0.6900000000000001
04/15/2013,18.85265075718852,0.0,0.6900000000000001
04/16/2013,18.34081972040204,0.0,0.6900000000000001
04/17/2013,18.42612438425126,0.0,0.6900000000000001
04/18/2013,18.042244236192694,0.0,0.6900000000000001
04/19/2013,17.999594482545962,0.0,0.6900000000000001
04/22/2013,18.468774241540462,0.0,0.6900000000000001
04/23/2013,18.682041373822848,0.0,0.6900000000000001
04/24/2013,19.193876786109172,0.0,0.6900000000000001
04/25/2013,19.535101447598652,0.0,0.6900000000000001
04/26/2013,19.876331026991103,0.0,0.6900000000000001
04/29/2013,19.961635742402486,0.0,0.6900000000000001
04/30/2013,20.430818557739258,0.0,0.6900000000000001
05/01/2013,20.473474689605496,0.0,0.6900000000000001
05/02/2013,20.004287635436718,0.0,0.6900000000000001
05/03/2013,20.68673572007277,0.0,0.6900000000000001
05/06/2013,20.516123578380096,0.0,0.6900000000000001
05/07/2013,20.814694873913595,0.0,0.6900000000000001
05/08/2013,20.51612281587725,0.0,0.6900000000000001
05/09/2013,20.516125450883898,0.0,0.6900000000000001
05/10/2013,21.070615368598087,0.0,0.6900000000000001
05/13/2013,21.667757207433795,0.0,0.6900000000000001
05/14/2013,22.222248077392578,0.0,0.6900000000000001
05/15/2013,22.26489935850005,0.0,0.6900000000000001
05/16/2013,22.563471126889475,0.0,0.6900000000000001
05/17/2013,22.648775317841686,0.0,0.6900000000000001
05/20/2013,23.24592451350098,0.0,0.6900000000000001
05/21/2013,24.39755170837645,0.0,0.6900000000000001
05/22/2013,24.354897504826518,0.0,0.6900000000000001
05/23/2013,22.691432529357378,0.0,0.6900000000000001
05/24/2013,23.416526522804368,0.0,0.6900000000000001
05/28/2013,24.31224446135316,0.0,0.6900000000000001
05/29/2013,23.672449393694215,0.0,0.6900000000000001
05/30/2013,23.757762311332172,0.0,0.6900000000000001
05/31/2013,23.71510295173535,0.0,0.6900000000000001
06/03/2013,23.11796320988257,0.0,0.6900000000000001
06/04/2013,23.37387632953588,0.0,0.6900000000000001
06/05/2013,22.86204126819366,0.0,0.6900000000000001
06/06/2013,22.56346972297989,0.0,0.6900000000000001
06/07/2013,22.99000387805379,0.0,0.6900000000000001
06/10/2013,23.245921505066878,0.0,0.6900000000000001
06/11/2013,23.24591638098109,0.0,0.6900000000000001
06/12/2013,22.81938943224057,0.0,0.6900000000000001
06/13/2013,22.222249802295273,0.0,0.6900000000000001
06/14/2013,22.691425591322975,0.0,0.6900000000000001
06/17/2013,22.77673474749592,0.0,0.6900000000000001
06/18/2013,22.862040349926133,0.0,0.6900000000000001
06/19/2013,23.16061103158923,0.0,0.6900000000000001
06/20/2013,22.648779666214462,0.0,0.6900000000000001
06/21/2013,22.42733966667444,0.285,0.42
06/24/2013,21.651006173168135,0.0,0.42
06/25/2013,21.69413934396499,0.0,0.42
06/26/2013,22.34107884440402,0.0,0.42
06/27/2013,22.297951171125057,0.0,0.42
06/28/2013,23.246803283691406,0.0,0.42
07/01/2013,23.548704666343422,0.0,0.42
07/02/2013,23.7643450175112,0.0,0.42
07/03/2013,23.37618788806165,0.0,0.42
07/05/2013,23.807483056095663,0.0,0.42
07/08/2013,24.066261923028385,0.0,0.42
07/09/2013,24.454425521504458,0.0,0.42
07/10/2013,24.152521256568114,0.0,0.42
07/11/2013,24.71320343017578,0.0,0.42
07/12/2013,24.497555927913762,0.0,0.42
07/15/2013,24.971979689424252,0.0,0.42
07/16/2013,25.61892484304989,0.0,0.42
07/17/2013,25.532658864692635,0.0,0.42
07/18/2013,25.575789087444324,0.0,0.42
07/19/2013,25.40327745710158,0.0,0.42
07/22/2013,25.403277582512736,0.0,0.42
07/23/2013,25.834572606696245,0.0,0.42
07/24/2013,25.877698578750003,0.0,0.42
07/25/2013,24.97197581373891,0.0,0.42
07/26/2013,25.360146843924777,0.0,0.42
07/29/2013,25.273887634277344,0.0,0.42
07/30/2013,25.273882306595656,0.0,0.42
07/31/2013,25.446407821418042,0.0,0.42
08/01/2013,25.748310944034706,0.0,0.42
08/02/2013,25.230756632772035,0.0,0.42
08/05/2013,25.31701648823781,0.0,0.42
08/06/2013,25.705183171705496,0.0,0.42
08/07/2013,25.015102555266527,0.0,0.42
08/08/2013,24.540679372358387,0.0,0.42
08/09/2013,24.799461237160788,0.0,0.42
08/12/2013,24.49754807905985,0.0,0.42
08/13/2013,25.058237565879423,0.0,0.42
08/14/2013,24.756334946086294,0.0,0.42
08/15/2013,23.893743238692736,0.0,0.42
08/16/2013,23.376187665774378,0.0,0.42
08/19/2013,23.591839781021477,0.0,0.42
08/20/2013,22.98801730477098,0.0,0.42
08/21/2013,23.462439955866483,0.0,0.42
08/22/2013,23.80748407263834,0.0,0.42
08/23/2013,24.49755339259348,0.0,0.42
08/26/2013,24.75633135568218,0.0,0.42
08/27/2013,24.152516734291268,0.0,0.42
08/28/2013,23.505571337840564,0.0,0.42
08/29/2013,23.7212251065268,0.0,0.42
08/30/2013,24.0662517447563,0.0,0.42
09/03/2013,23.980004360947664,0.0,0.42
09/04/2013,24.066257080180456,0.0,0.42
09/05/2013,24.842589977496097,0.0,0.42
09/06/2013,25.31700898320958,0.0,0.42
09/09/2013,24.971979689424252,0.0,0.42
09/10/2013,26.007085015594814,0.0,0.42
09/11/2013,25.791443530622548,0.0,0.42
09/12/2013,25.489535925762944,0.0,0.42
09/13/2013,25.230759296037835,0.0,0.42
09/16/2013,25.834565902015303,0.0,0.42
09/17/2013,25.57578796750822,0.0,0.42
09/18/2013,25.446402169134668,0.0,0.42
09/19/2013,25.963957995088222,0.0,0.42
09/20/2013,26.244567677768913,0.125,0.41
09/23/2013,26.244562918733816,0.0,0.41
09/24/2013,25.984721127321333,0.0,0.41
09/25/2013,26.201258865610562,0.0,0.41
09/26/2013,26.89418266360784,0.0,0.41
09/27/2013,26.93749347170245,0.0,0.41
09/30/2013,27.024104405212164,0.0,0.41
10/01/2013,27.457182336436592,0.0,0.41
10/02/2013,27.846956328005348,0.0,0.41
10/03/2013,28.150110037527675,0.0,0.41
10/04/2013,28.10680291125145,0.0,0.41
10/07/2013,28.06350430928232,0.0,0.41
10/08/2013,28.236722462547952,0.0,0.41
10/09/2013,27.457189639212828,0.0,0.41
10/10/2013,27.500496148343956,0.0,0.41
10/11/2013,28.020187153951834,0.0,0.41
10/14/2013,28.40995416415495,0.0,0.41
10/15/2013,28.583187229066485,0.0,0.41
10/16/2013,28.58318887733292,0.0,0.41
10/17/2013,28.886348564203814,0.0,0.41
10/18/2013,29.189503808848446,0.0,0.41
10/21/2013,29.75250304951984,0.0,0.41
10/22/2013,29.579266876190538,0.0,0.41
10/23/2013,29.622579445924874,0.0,0.41
10/24/2013,29.319427141637895,0.0,0.41
10/25/2013,29.579277082879948,0.0,0.41
10/28/2013,28.539878774749333,0.0,0.41
10/29/2013,28.020187153951834,0.0,0.41
10/30/2013,28.66980726134671,0.0,0.41
10/31/2013,27.717035488094698,0.0,0.41
11/01/2013,28.150118737592685,0.0,0.41
11/04/2013,28.193421290811955,0.0,0.41
11/05/2013,29.406042098999023,0.0,0.41
11/06/2013,29.449350073838374,0.0,0.41
11/07/2013,28.88634083165757,0.0,0.41
11/08/2013,27.67372366762579,0.0,0.41
11/11/2013,28.583194789601794,0.0,0.41
11/12/2013,28.799727385793716,0.0,0.41
11/13/2013,28.280041014999775,0.0,0.41
11/14/2013,29.232811084858774,0.0,0.41
11/15/2013,29.016276442983738,0.0,0.41
11/18/2013,29.059575631893075,0.0,0.41
11/19/2013,28.496572741256713,0.0,0.41
11/20/2013,27.89026390571684,0.0,0.41
11/21/2013,27.457190480864508,0.0,0.41
11/22/2013,27.89026252098169,0.0,0.41
11/25/2013,27.760340468780164,0.0,0.41
11/26/2013,27.1107239476106,0.0,0.41
11/27/2013,26.980795555409223,0.0,0.41
11/29/2013,27.500490655698545,0.0,0.41
12/02/2013,27.543799686613706,0.0,0.41
12/03/2013,27.154032805635644,0.0,0.41
12/04/2013,27.024111023224307,0.0,0.41
12/05/2013,27.413880817023767,0.0,0.41
12/06/2013,27.370573570697843,0.0,0.41
12/09/2013,26.59103539336108,0.0,0.41
12/10/2013,26.46110579928651,0.0,0.41
12/11/2013,26.5044192897264,0.0,0.41
12/12/2013,25.594946367309745,0.0,0.41
12/13/2013,25.724873240047707,0.0,0.41
12/16/2013,25.68156403983544,0.0,0.41
12/17/2013,26.07133166345308,0.0,0.41
12/18/2013,26.591031621390496,0.0,0.41
12/19/2013,26.677646483260343,0.0,0.41
12/20/2013,26.707035196557637,0.285,0.695
12/23/2013,26.838166983326847,0.0,0.695
12/24/2013,27.013007457249586,0.0,0.695
12/26/2013,27.056714836598708,0.0,0.695
12/27/2013,27.18785394986515,0.0,0.695
12/30/2013,27.406401616032554,0.0,0.695
12/31/2013,28.01833902996562,0.0,0.695
01/02/2014,27.887209692660505,0.0,0.695
01/03/2014,28.63028711591125,0.0,0.695
01/06/2014,29.067393441730932,0.0,0.695
01/07/2014,29.023687816006714,0.0,0.695
01/08/2014,29.54821094862092,0.0,0.695
01/09/2014,29.59191538852813,0.0,0.695
01/10/2014,29.06738938599973,0.0,0.695
01/13/2014,29.198528345097564,0.0,0.695
01/14/2014,28.586584506637443,0.0,0.695
01/15/2014,29.54820772480882,0.0,0.695
01/16/2014,29.985312306906877,0.0,0.695
01/17/2014,30.203864572413348,0.0,0.695
01/21/2014,29.897892106908763,0.0,0.695
01/22/2014,30.160152131000995,0.0,0.695
01/23/2014,30.203857910690203,0.0,0.695
01/24/2014,29.154812201552676,0.0,0.695
01/27/2014,28.45544570789372,0.0,0.695
01/28/2014,28.23689336224746,0.0,0.695
01/29/2014,28.542870774424845,0.0,0.695
01/30/2014,28.542870382731955,0.0,0.695
01/31/2014,28.324316087697706,0.0,0.695
02/03/2014,28.76141706480866,0.0,0.695
02/04/2014,27.624952976222545,0.0,0.695
02/05/2014,27.53752815325986,0.0,0.695
02/06/2014,27.318978063853784,0.0,0.695
02/07/2014,27.756080565340536,0.0,0.695
02/10/2014,28.06205013437993,0.0,0.695
02/11/2014,28.67399584894274,0.0,0.695
02/12/2014,28.805133123739484,0.0,0.695
02/13/2014,28.368032232820585,0.0,0.695
02/14/2014,29.504489011904475,0.0,0.695
02/18/2014,29.460786260943266,0.0,0.695
02/19/2014,30.072739122909333,0.0,0.695
02/20/2014,29.81046787380852,0.0,0.695
02/21/2014,30.291286884621588,0.0,0.695
02/24/2014,29.985310224853187,0.0,0.695
02/25/2014,30.466119478617994,0.0,0.695
02/26/2014,30.72839686377329,0.0,0.695
02/27/2014,31.29663251155055,0.0,0.695
02/28/2014,32.12712569323286,0.0,0.695
03/03/2014,31.73372619066728,0.0,0.695
03/04/2014,32.52050632528513,0.0,0.695
03/05/2014,34.050382038518514,0.0,0.695
03/06/2014,34.094073251313134,0.0,0.695
03/07/2014,34.57490429479175,0.0,0.695
03/10/2014,34.83716264341918,0.0,0.695
03/11/2014,35.01200141189172,0.0,0.695
03/12/2014,32.782773297800155,0.0,0.695
03/13/2014,33.83182143723087,0.0,0.695
03/14/2014,32.607932146968054,0.0,0.695
03/17/2014,33.307295083301916,0.0,0.695
03/18/2014,32.82648961389321,0.0,0.695
03/19/2014,33.307303283457166,0.0,0.695
03/20/2014,33.176167430829835,0.0,0.695
03/21/2014,33.19377700645712,0.07,0.7649999999999999
03/24/2014,32.97481136186621,0.0,0.7649999999999999
03/25/2014,32.055177430961045,0.0,0.7649999999999999
03/26/2014,32.14278283833946,0.0,0.7649999999999999
03/27/2014,30.434918174740044,0.0,0.7649999999999999
03/28/2014,30.478709680745254,0.0,0.7649999999999999
03/31/2014,30.960409877168747,0.0,0.7649999999999999
04/01/2014,31.223172170801224,0.0,0.7649999999999999
04/02/2014,32.23034783378337,0.0,0.7649999999999999
04/03/2014,32.405520137409745,0.0,0.7649999999999999
04/04/2014,31.83623455934182,0.0,0.7649999999999999
04/07/2014,30.347339299299936,0.0,0.7649999999999999
04/08/2014,29.34013089319127,0.0,0.7649999999999999
04/09/2014,30.084585652500074,0.0,0.7649999999999999
04/10/2014,30.697656105645557,0.0,0.7649999999999999
04/11/2014,29.077392616616585,0.0,0.7649999999999999
04/14/2014,29.03359915541942,0.0,0.7649999999999999
04/15/2014,28.814637628404355,0.0,0.7649999999999999
04/16/2014,28.858436047060216,0.0,0.7649999999999999
04/17/2014,29.296346428234145,0.0,0.7649999999999999
04/21/2014,29.427716725014943,0.0,0.7649999999999999
04/22/2014,30.04079717573165,0.0,0.7649999999999999
04/23/2014,30.653866452469476,0.0,0.7649999999999999
04/24/2014,30.47870587901727,0.0,0.7649999999999999
04/25/2014,30.259752060657334,0.0,0.7649999999999999
04/28/2014,29.778050291377433,0.0,0.7649999999999999
04/29/2014,28.858434700580464,0.0,0.7649999999999999
04/30/2014,28.595685952985228,0.0,0.7649999999999999
05/01/2014,28.770848270173975,0.0,0.7649999999999999
05/02/2014,28.770849227905273,0.0,0.7649999999999999
05/05/2014,28.508104992066922,0.0,0.7649999999999999
05/06/2014,28.727055024471383,0.0,0.7649999999999999
05/07/2014,28.026400390625003,0.0,0.7649999999999999
05/08/2014,27.106787573407182,0.0,0.7649999999999999
05/09/2014,26.53749135936134,0.0,0.7649999999999999
05/12/2014,26.975408061995523,0.0,0.7649999999999999
05/13/2014,27.413322213878626,0.0,0.7649999999999999
05/14/2014,27.325739893995486,0.0,0.7649999999999999
05/15/2014,26.625080134148916,0.0,0.7649999999999999
05/16/2014,26.230958938598633,0.0,0.7649999999999999
05/19/2014,25.924414485343704,0.0,0.7649999999999999
05/20/2014,26.449915441187787,0.0,0.7649999999999999
05/21/2014,26.31854236865188,0.0,0.7649999999999999
05/22/2014,27.150575871873347,0.0,0.7649999999999999
05/23/2014,27.150571368989493,0.0,0.7649999999999999
05/27/2014,27.71985415193855,0.0,0.7649999999999999
05/28/2014,27.93881511449239,0.0,0.7649999999999999
05/29/2014,28.42052432229876,0.0,0.7649999999999999
05/30/2014,28.639481383221277,0.0,0.7649999999999999
06/02/2014,28.113981030924947,0.0,0.7649999999999999
06/03/2014,27.544697302112592,0.0,0.7649999999999999
06/04/2014,27.325737252406483,0.0,0.7649999999999999
06/05/2014,27.58848688573973,0.0,0.7649999999999999
06/06/2014,28.11398101124875,0.0,0.7649999999999999
06/09/2014,28.07018449874367,0.0,0.7649999999999999
06/10/2014,28.113984319625526,0.0,0.7649999999999999
06/11/2014,28.201566696166992,0.0,0.7649999999999999
06/12/2014,28.24535727956174,0.0,0.7649999999999999
06/13/2014,28.201565010543508,0.0,0.7649999999999999
06/16/2014,28.639477938475547,0.0,0.7649999999999999
06/17/2014,29.033595161977512,0.0,0.7649999999999999
06/18/2014,29.86562191244238,0.0,0.7649999999999999
06/19/2014,30.391125680282194,0.0,0.7649999999999999
06/20/2014,30.120073608045086,0.19,0.6699999999999999
06/23/2014,30.4723531470823,0.0,0.6699999999999999
06/24/2014,30.20812784091906,0.0,0.6699999999999999
06/25/2014,29.415497485617166,0.0,0.6699999999999999
06/26/2014,30.07602355999623,0.0,0.6699999999999999
06/27/2014,30.0319881439209,0.0,0.6699999999999999
06/30/2014,30.1200626793002,0.0,0.6699999999999999
07/01/2014,30.56040908671582,0.0,0.6699999999999999
