SIX,Six Flags Entertainment Corpora,
Date,Price,Annualized Dividend
12/20/2016,51.6,2.96
12/21/2016,51.47,2.96
12/21/2016,51.41,2.96
12/22/2016,51.43,2.96
12/22/2016,51.12,2.96
12/23/2016,51.24,2.96
12/23/2016,51.17,2.96
12/27/2016,51.27,2.96
12/27/2016,51.28,2.96
12/28/2016,51.69,2.96
12/28/2016,51.52,2.96
12/29/2016,51.57,2.96
12/29/2016,51.61,2.96
12/30/2016,51.52,2.96
12/30/2016,51.32,2.96
01/03/2017,51.18,2.96
01/03/2017,51.41,2.96
01/04/2017,51.44,2.96
01/04/2017,51.36,2.96
01/05/2017,51.58,2.96
01/05/2017,51.87,2.96
01/06/2017,52.0,2.96
01/06/2017,51.88,2.96
01/09/2017,52.0,2.96
01/09/2017,51.7,2.96
01/10/2017,51.97,2.96
01/10/2017,51.94,2.96
01/11/2017,51.76,2.96
01/11/2017,52.15,2.96
01/12/2017,52.12,2.96
01/12/2017,51.84,2.96
01/13/2017,52.0,2.96
01/13/2017,51.87,2.96
01/17/2017,51.75,2.96
01/17/2017,51.79,2.96
01/18/2017,51.96,2.96
01/18/2017,51.88,2.96
01/19/2017,51.78,2.96
01/19/2017,51.47,2.96
01/20/2017,51.41,2.96
01/20/2017,51.82,2.96
01/23/2017,51.57,2.96
01/23/2017,52.12,2.96
01/24/2017,52.12,2.96
01/24/2017,52.42,2.96
01/25/2017,52.55,2.96
01/25/2017,52.03,2.96
01/26/2017,52.09,2.96
01/26/2017,52.06,2.96
01/27/2017,52.03,2.96
01/27/2017,51.78,2.96
01/30/2017,51.7,2.96
01/30/2017,51.05,2.96
01/31/2017,51.09,2.96
01/31/2017,50.99,2.96
02/01/2017,50.9,2.96
02/01/2017,51.65,2.96
02/02/2017,51.83,2.96
02/02/2017,51.8,2.96
02/03/2017,51.86,2.96
02/03/2017,51.94,2.96
02/06/2017,51.82,2.96
02/06/2017,51.84,2.96
02/07/2017,51.7,2.96
02/07/2017,51.23,2.96
02/08/2017,51.45,2.96
02/08/2017,52.04,2.96
02/09/2017,52.18,2.96
02/09/2017,51.76,2.96
02/10/2017,51.8,2.96
02/10/2017,51.78,2.96
02/13/2017,51.98,2.96
02/13/2017,51.6,2.96
02/14/2017,51.54,2.96
02/14/2017,52.13,2.96
02/15/2017,51.88,2.96
02/15/2017,52.76,2.96
02/16/2017,53.02,2.38
02/16/2017,52.89,2.38
02/17/2017,52.81,1.7999999999999998
02/17/2017,52.77,1.7999999999999998
02/21/2017,52.77,1.7999999999999998
02/21/2017,52.35,1.7999999999999998
02/22/2017,53.07,1.7999999999999998
02/22/2017,50.57,1.7999999999999998
02/23/2017,51.09,1.7999999999999998
02/23/2017,50.81,1.7999999999999998
02/24/2017,50.77,1.7999999999999998
02/24/2017,50.79,1.7999999999999998
02/27/2017,50.75,2.44
02/27/2017,51.92,2.44
02/28/2017,51.94,2.44
02/28/2017,52.44,2.44
03/01/2017,52.94,2.44
03/01/2017,51.78,2.44
03/02/2017,51.61,2.44
03/02/2017,51.72,2.44
03/03/2017,51.73,2.44
03/03/2017,51.18,2.44
03/06/2017,51.06,2.44
03/06/2017,51.78,2.44
03/07/2017,51.6,2.44
03/07/2017,51.16,2.44
03/08/2017,51.41,2.44
03/08/2017,51.23,2.44
03/09/2017,51.36,2.44
03/09/2017,51.31,2.44
03/10/2017,51.46,2.44
03/10/2017,51.65,2.44
03/13/2017,51.84,2.44
03/13/2017,51.24,2.44
03/14/2017,51.15,2.44
03/14/2017,51.0,2.44
03/15/2017,51.07,2.44
03/15/2017,51.08,2.44
03/16/2017,51.08,2.44
03/16/2017,51.0,2.44
03/17/2017,50.88,2.44
03/17/2017,51.38,2.44
03/20/2017,51.38,2.44
03/20/2017,50.63,2.44
03/21/2017,50.74,2.44
03/21/2017,49.98,2.44
03/22/2017,50.01,2.44
03/22/2017,49.82,2.44
03/23/2017,49.79,2.44
03/23/2017,49.88,2.44
03/24/2017,50.18,2.44
03/24/2017,50.71,2.44
03/27/2017,50.41,2.44
03/27/2017,50.63,2.44
03/28/2017,50.69,2.44
03/28/2017,50.43,2.44
03/29/2017,50.44,2.44
03/29/2017,50.63,2.44
03/30/2017,50.93,2.44
03/30/2017,51.65,2.44
03/31/2017,51.7,2.44
03/31/2017,51.47,2.44
04/03/2017,51.42,2.44
04/03/2017,50.99,2.44
04/04/2017,50.78,2.44
04/04/2017,50.46,2.44
04/05/2017,50.65,2.44
04/05/2017,49.83,2.44
04/06/2017,49.38,2.44
04/06/2017,49.97,2.44
04/07/2017,49.93,2.44
04/07/2017,49.78,2.44
04/10/2017,49.72,2.44
04/10/2017,49.72,2.44
04/11/2017,49.62,2.44
04/11/2017,49.99,2.44
04/12/2017,49.94,2.44
04/12/2017,49.84,2.44
04/13/2017,50.09,2.44
04/13/2017,50.19,2.44
04/17/2017,50.21,2.44
04/17/2017,51.74,2.44
04/18/2017,51.65,2.44
04/18/2017,51.58,2.44
04/19/2017,51.64,2.44
04/19/2017,52.16,2.44
04/20/2017,52.24,2.44
04/20/2017,52.9,2.44
04/21/2017,53.39,2.44
04/21/2017,53.27,2.44
04/24/2017,53.51,2.44
04/24/2017,53.57,2.44
04/25/2017,53.78,2.44
04/25/2017,53.27,2.44
04/26/2017,53.64,2.44
04/26/2017,56.14,2.44
04/27/2017,56.24,2.44
04/27/2017,54.4,2.44
04/28/2017,54.43,2.44
04/28/2017,54.17,2.44
05/01/2017,54.47,2.44
05/01/2017,53.69,2.44
05/02/2017,53.69,2.44
05/02/2017,53.47,2.44
05/03/2017,53.48,2.44
05/03/2017,53.42,2.44
05/04/2017,53.49,2.44
05/04/2017,54.91,2.44
05/05/2017,54.92,2.44
05/05/2017,54.96,2.44
05/08/2017,54.85,2.44
05/08/2017,54.32,2.44
05/09/2017,54.36,2.44
05/09/2017,54.27,2.44
05/10/2017,54.15,2.44
05/10/2017,54.22,2.44
05/11/2017,54.21,2.44
05/11/2017,54.19,2.44
05/12/2017,54.01,2.44
05/12/2017,53.64,2.44
05/15/2017,53.77,2.44
05/15/2017,53.57,2.44
05/16/2017,53.52,2.44
05/16/2017,53.64,2.44
05/17/2017,53.43,2.44
05/17/2017,53.0,2.44
05/18/2017,53.0,2.44
05/18/2017,53.42,2.44
05/19/2017,53.57,2.44
05/19/2017,53.16,2.44
05/22/2017,53.22,2.44
05/22/2017,53.45,2.44
05/23/2017,53.4,2.5
05/23/2017,53.59,2.5
05/24/2017,53.71,2.5
05/24/2017,54.07,2.5
05/25/2017,54.1,2.5
05/25/2017,53.36,2.5
05/26/2017,53.31,2.5
05/26/2017,53.2,2.5
05/30/2017,53.27,2.5
05/30/2017,53.23,2.5
05/31/2017,53.31,2.5
05/31/2017,52.79,2.5
06/01/2017,52.87,2.5
06/01/2017,52.66,2.5
06/02/2017,52.83,2.5
06/02/2017,52.32,2.5
06/05/2017,52.3,2.5
06/05/2017,50.9,2.5
06/06/2017,50.77,2.5
06/06/2017,51.01,2.5
06/07/2017,51.17,2.5
06/07/2017,52.15,2.5
06/08/2017,52.19,2.5
06/08/2017,53.34,2.5
06/09/2017,53.37,2.5
06/09/2017,52.89,2.5
06/12/2017,52.79,2.5
06/12/2017,52.48,2.5
06/13/2017,52.68,2.5
06/13/2017,52.06,2.5
06/14/2017,52.16,2.5
06/14/2017,52.15,2.5
06/15/2017,52.0,2.5
06/15/2017,51.19,2.5
06/16/2017,51.15,2.5
06/16/2017,51.08,2.5
06/19/2017,51.18,2.5
06/19/2017,50.91,2.5
06/20/2017,50.81,2.5
06/20/2017,50.51,2.5
06/21/2017,50.59,2.5
06/21/2017,52.05,2.5
06/22/2017,52.02,2.5
06/22/2017,53.16,2.5
06/23/2017,53.08,2.5
06/23/2017,52.51,2.5
06/26/2017,52.6,2.5
06/26/2017,52.53,2.5
06/27/2017,52.46,2.5
06/27/2017,52.89,2.5
06/28/2017,53.11,2.5
06/28/2017,53.56,2.5
06/29/2017,53.52,2.5
06/29/2017,52.84,2.5
06/30/2017,52.94,2.5
06/30/2017,52.12,2.5
07/03/2017,52.24,2.5
07/03/2017,52.07,2.5
07/05/2017,52.07,2.5
07/05/2017,51.19,2.5
07/06/2017,50.98,2.5
07/06/2017,50.43,2.5
07/07/2017,50.52,2.5
07/07/2017,50.19,2.5
07/10/2017,50.24,2.5
07/10/2017,50.45,2.5
07/11/2017,50.44,2.5
07/11/2017,50.91,2.5
07/12/2017,51.15,2.5
07/12/2017,52.03,2.5
07/13/2017,52.0,2.5
07/13/2017,52.12,2.5
07/14/2017,52.05,2.5
07/14/2017,51.27,2.5
07/17/2017,51.29,2.5
07/17/2017,51.63,2.5
07/18/2017,51.8,2.5
07/18/2017,49.84,2.5
07/19/2017,49.84,2.5
07/19/2017,50.09,2.5
07/20/2017,50.18,2.5
07/20/2017,49.2,2.5
07/21/2017,49.45,2.5
07/21/2017,48.85,2.5
07/24/2017,48.87,2.5
07/24/2017,48.63,2.5
07/25/2017,48.72,2.5
07/25/2017,48.78,2.5
07/26/2017,48.29,2.5
07/26/2017,51.78,2.5
07/27/2017,50.66,2.5
07/27/2017,49.83,2.5
07/28/2017,49.64,2.5
07/28/2017,50.7,2.5
07/31/2017,50.74,2.5
07/31/2017,49.72,2.5
08/01/2017,50.04,2.5
08/01/2017,49.71,2.5
08/02/2017,49.71,2.5
08/02/2017,48.36,2.5
08/03/2017,48.44,2.5
08/03/2017,48.61,2.5
08/04/2017,48.7,2.5
08/04/2017,49.2,2.5
08/07/2017,49.28,2.5
08/07/2017,48.37,2.5
08/08/2017,48.22,2.5
08/08/2017,48.41,2.5
08/09/2017,48.28,2.5
08/09/2017,47.74,2.5
08/10/2017,47.56,2.5
08/10/2017,47.66,2.5
08/11/2017,47.44,2.5
08/11/2017,47.49,2.5
08/14/2017,47.75,2.5
08/14/2017,47.05,2.5
08/15/2017,47.15,2.5
08/15/2017,47.04,2.5
08/16/2017,46.81,2.5
08/16/2017,47.58,2.5
08/17/2017,47.61,2.5
08/17/2017,47.87,2.5
08/18/2017,47.79,2.5
08/18/2017,47.12,2.5
08/21/2017,47.08,2.5
08/21/2017,46.54,2.5
08/22/2017,46.59,2.5
08/22/2017,46.53,2.5
08/23/2017,46.42,2.5
08/23/2017,45.71,2.5
08/24/2017,45.8,2.5
08/24/2017,46.16,2.5
08/25/2017,46.21,2.5
08/25/2017,46.4,2.5
08/28/2017,46.5,2.5
08/28/2017,45.38,2.5
08/29/2017,45.39,2.56
08/29/2017,46.37,2.56
08/30/2017,46.72,2.56
08/30/2017,47.02,2.56
08/31/2017,47.57,2.56
08/31/2017,48.31,2.56
09/01/2017,48.05,2.56
09/01/2017,47.46,2.56
09/05/2017,47.33,2.56
09/05/2017,47.12,2.56
09/06/2017,47.1,2.56
09/06/2017,47.45,2.56
09/07/2017,47.4,2.56
09/07/2017,46.12,2.56
09/08/2017,46.17,2.56
09/08/2017,46.62,2.56
09/11/2017,46.69,2.56
09/11/2017,48.81,2.56
09/12/2017,48.81,2.56
09/12/2017,48.94,2.56
09/13/2017,48.86,2.56
09/13/2017,49.7,2.56
09/14/2017,49.52,2.56
09/14/2017,50.81,2.56
09/15/2017,50.74,2.56
09/15/2017,51.0,2.56
09/18/2017,51.0,2.56
09/18/2017,50.52,2.56
09/19/2017,50.71,2.56
09/19/2017,50.24,2.56
09/20/2017,50.37,2.56
09/20/2017,50.24,2.56
09/21/2017,50.24,2.56
09/21/2017,51.18,2.56
09/22/2017,51.28,2.56
09/22/2017,52.19,2.56
09/25/2017,51.34,2.56
09/25/2017,51.14,2.56
09/26/2017,51.18,2.56
09/26/2017,51.36,2.56
09/27/2017,53.01,2.56
09/27/2017,53.05,2.56
09/28/2017,53.05,2.56
09/28/2017,53.89,2.56
09/29/2017,54.0,2.56
09/29/2017,53.94,2.56
10/02/2017,53.54,2.56
10/02/2017,53.71,2.56
10/03/2017,53.58,2.56
10/03/2017,54.06,2.56
10/04/2017,54.1,2.56
10/04/2017,54.73,2.56
10/05/2017,54.55,2.56
10/05/2017,54.2,2.56
10/06/2017,54.0,2.56
10/06/2017,53.26,2.56
10/09/2017,53.26,2.56
10/09/2017,54.25,2.56
10/10/2017,54.55,2.56
10/10/2017,53.93,2.56
10/11/2017,53.81,2.56
10/11/2017,54.13,2.56
10/12/2017,54.0,2.56
10/12/2017,54.32,2.56
10/13/2017,54.32,2.56
10/13/2017,54.86,2.56
10/16/2017,54.62,2.56
10/16/2017,54.45,2.56
10/17/2017,54.09,2.56
10/17/2017,53.02,2.56
10/18/2017,53.01,2.56
10/18/2017,53.43,2.56
10/19/2017,53.26,2.56
10/19/2017,53.69,2.56
10/20/2017,53.98,2.56
10/20/2017,53.84,2.56
10/23/2017,54.04,2.56
10/23/2017,54.24,2.56
10/24/2017,54.4,2.56
10/24/2017,54.96,2.56
10/25/2017,52.38,2.56
10/25/2017,53.73,2.56
10/26/2017,54.89,2.56
10/26/2017,55.44,2.56
10/27/2017,55.57,2.56
10/27/2017,55.52,2.56
10/30/2017,55.42,2.56
10/30/2017,54.88,2.56
10/31/2017,54.88,2.56
10/31/2017,55.58,2.56
11/01/2017,55.87,2.56
11/01/2017,55.85,2.56
11/02/2017,55.72,2.56
11/02/2017,56.87,2.56
11/03/2017,56.87,2.56
11/03/2017,56.48,2.56
11/06/2017,56.59,2.56
11/06/2017,56.61,2.56
11/07/2017,56.81,2.56
11/07/2017,56.9,2.56
11/08/2017,56.92,2.56
11/08/2017,57.29,2.56
11/09/2017,57.31,2.56
11/09/2017,57.63,2.56
11/10/2017,57.76,2.56
11/10/2017,57.25,2.56
11/13/2017,56.87,2.56
11/13/2017,57.3,2.56
11/14/2017,57.3,2.56
11/14/2017,57.78,2.56
11/15/2017,57.66,2.56
11/15/2017,57.24,2.56
11/16/2017,57.36,2.56
11/16/2017,57.5,2.56
11/17/2017,57.31,2.56
11/17/2017,57.97,2.56
11/20/2017,58.18,2.56
11/20/2017,56.82,2.56
11/21/2017,56.79,2.56
11/21/2017,57.1,2.56
11/22/2017,56.9,2.56
11/22/2017,57.18,2.56
11/24/2017,57.28,2.56
11/24/2017,57.63,2.56
11/27/2017,57.61,2.56
11/27/2017,57.01,2.56
11/28/2017,57.04,2.56
11/28/2017,56.5,2.56
11/29/2017,56.44,2.62
11/29/2017,57.42,2.62
11/30/2017,57.49,2.62
11/30/2017,58.55,2.62
12/01/2017,58.78,2.62
12/01/2017,58.91,2.62
12/04/2017,59.15,2.62
12/04/2017,58.7,2.62
12/05/2017,58.93,2.62
12/05/2017,59.19,2.62
12/06/2017,59.29,2.62
12/06/2017,59.17,2.62
12/07/2017,59.12,2.62
12/07/2017,58.35,2.62
12/08/2017,58.66,2.62
12/08/2017,58.44,2.62
12/11/2017,58.44,2.62
12/11/2017,59.4,2.62
12/12/2017,59.49,2.62
12/12/2017,58.62,2.62
12/13/2017,58.91,2.62
12/13/2017,58.6,2.62
12/14/2017,58.72,2.62
12/14/2017,58.8,2.62
12/15/2017,58.96,2.62
12/15/2017,59.88,2.62
12/18/2017,60.32,2.62
12/18/2017,60.42,2.62
12/19/2017,60.47,2.62
12/19/2017,59.29,2.62
12/20/2017,59.66,2.62
12/20/2017,60.02,2.62
12/21/2017,59.96,2.62
12/21/2017,60.28,2.62
12/22/2017,60.21,2.62
12/22/2017,60.43,2.62
12/26/2017,60.58,2.62
12/26/2017,60.49,2.62
12/27/2017,60.49,2.62
12/27/2017,60.26,2.62
12/28/2017,60.46,2.62
12/28/2017,59.92,2.62
12/29/2017,60.01,2.62
12/29/2017,59.58,2.62
01/02/2018,59.97,2.62
01/02/2018,59.82,2.62
01/03/2018,59.82,2.62
01/03/2018,58.65,2.62
01/04/2018,58.95,2.62
01/04/2018,58.25,2.62
01/05/2018,58.67,2.62
01/05/2018,58.8,2.62
01/08/2018,59.04,2.62
01/08/2018,59.09,2.62
01/09/2018,59.3,2.62
01/09/2018,58.97,2.62
01/10/2018,58.78,2.62
01/10/2018,58.84,2.62
01/11/2018,58.9,2.62
01/11/2018,60.13,2.62
01/12/2018,60.21,2.62
01/12/2018,60.83,2.62
01/16/2018,61.45,2.62
01/16/2018,59.94,2.62
01/17/2018,60.12,2.62
01/17/2018,60.23,2.62
01/18/2018,60.32,2.62
01/18/2018,60.19,2.62
01/19/2018,60.2,2.62
01/19/2018,60.74,2.62
01/22/2018,60.97,2.62
01/22/2018,60.86,2.62
01/23/2018,60.78,2.62
01/23/2018,60.69,2.62
01/24/2018,60.85,2.62
01/24/2018,61.94,2.62
01/25/2018,62.05,2.62
01/25/2018,62.25,2.62
01/26/2018,62.2,2.62
01/26/2018,61.52,2.62
01/29/2018,61.19,2.62
01/29/2018,60.78,2.62
01/30/2018,60.63,2.62
01/30/2018,60.34,2.62
01/31/2018,60.61,2.62
01/31/2018,60.47,2.62
02/01/2018,60.42,2.62
02/01/2018,60.91,2.62
02/02/2018,60.82,2.62
02/02/2018,59.25,2.62
02/05/2018,58.86,2.62
02/05/2018,57.84,2.62
02/06/2018,56.72,2.62
02/06/2018,58.19,2.62
02/07/2018,58.24,2.62
02/07/2018,58.18,2.62
02/08/2018,58.3,2.62
02/08/2018,57.28,2.62
02/09/2018,57.93,2.62
02/09/2018,59.11,2.62
02/12/2018,59.26,2.62
02/12/2018,58.87,2.62
02/13/2018,58.63,2.62
02/13/2018,58.54,2.62
02/14/2018,58.37,2.62
02/14/2018,60.35,2.62
02/15/2018,60.43,3.4000000000000004
02/15/2018,61.89,3.4000000000000004
02/16/2018,62.12,3.4000000000000004
02/16/2018,62.82,3.4000000000000004
02/20/2018,62.43,3.4000000000000004
02/20/2018,59.93,3.4000000000000004
02/21/2018,60.28,3.4000000000000004
02/21/2018,60.43,3.4000000000000004
02/22/2018,60.54,3.4000000000000004
02/22/2018,59.26,3.4000000000000004
02/23/2018,59.63,3.4000000000000004
02/23/2018,60.57,3.4000000000000004
02/26/2018,60.62,3.4000000000000004
02/26/2018,60.42,3.4000000000000004
02/27/2018,60.58,3.4000000000000004
02/27/2018,58.83,3.4000000000000004
02/28/2018,59.14,3.4000000000000004
02/28/2018,58.03,3.4000000000000004
03/01/2018,58.03,3.4000000000000004
03/01/2018,57.27,3.4000000000000004
03/02/2018,56.74,3.4000000000000004
03/02/2018,58.09,3.4000000000000004
03/05/2018,57.94,2.76
03/05/2018,58.51,2.76
03/06/2018,58.65,2.76
03/06/2018,57.89,2.76
03/07/2018,57.52,2.76
03/07/2018,58.39,2.76
03/08/2018,58.73,2.76
03/08/2018,58.09,2.76
03/09/2018,58.35,2.76
03/09/2018,58.32,2.76
03/12/2018,58.46,2.76
03/12/2018,57.8,2.76
03/13/2018,57.96,2.76
03/13/2018,57.09,2.76
03/14/2018,57.4,2.76
03/14/2018,57.61,2.76
03/15/2018,57.67,2.76
03/15/2018,56.44,2.76
03/16/2018,56.5,2.76
03/16/2018,56.32,2.76
03/19/2018,56.0,2.76
03/19/2018,55.43,2.76
03/20/2018,55.49,2.76
03/20/2018,54.76,2.76
03/21/2018,54.67,2.76
03/21/2018,55.29,2.76
03/22/2018,54.9,2.76
03/22/2018,54.4,2.76
03/23/2018,54.56,2.76
03/23/2018,53.88,2.76
03/26/2018,54.5,2.76
03/26/2018,54.94,2.76
03/27/2018,55.16,2.76
03/27/2018,54.61,2.76
03/28/2018,54.74,2.76
03/28/2018,55.75,2.76
03/29/2018,55.88,2.76
03/29/2018,56.38,2.76
04/02/2018,56.37,2.76
04/02/2018,54.48,2.76
04/03/2018,54.72,2.76
04/03/2018,55.22,2.76
04/04/2018,54.56,2.76
04/04/2018,55.73,2.76
04/05/2018,55.9,2.76
04/05/2018,56.93,2.76
04/06/2018,56.54,2.76
04/06/2018,56.29,2.76
04/09/2018,56.56,2.76
04/09/2018,55.45,2.76
04/10/2018,56.21,2.76
04/10/2018,56.28,2.76
04/11/2018,56.03,2.76
04/11/2018,56.08,2.76
04/12/2018,56.27,2.76
04/12/2018,56.13,2.76
04/13/2018,56.39,2.76
04/13/2018,55.87,2.76
04/16/2018,56.14,2.76
04/16/2018,55.43,2.76
04/17/2018,55.48,2.76
04/17/2018,55.33,2.76
04/18/2018,55.26,2.76
04/18/2018,56.07,2.76
04/19/2018,55.94,2.76
04/19/2018,55.89,2.76
04/20/2018,55.76,2.76
04/20/2018,55.52,2.76
04/23/2018,55.63,2.76
04/23/2018,55.07,2.76
04/24/2018,55.13,2.76
04/24/2018,53.57,2.76
04/25/2018,57.73,2.76
04/25/2018,58.11,2.76
04/26/2018,58.59,2.76
04/26/2018,57.96,2.76
04/27/2018,58.22,2.76
04/27/2018,57.95,2.76
04/30/2018,58.29,2.76
04/30/2018,57.26,2.76
05/01/2018,57.05,2.76
05/01/2018,56.83,2.76
05/02/2018,56.96,2.76
05/02/2018,57.48,2.76
05/03/2018,57.23,2.76
05/03/2018,56.57,2.76
05/04/2018,56.54,2.76
05/04/2018,57.12,2.76
05/07/2018,57.21,2.76
05/07/2018,56.69,2.76
05/08/2018,56.55,2.76
05/08/2018,56.18,2.76
05/09/2018,56.15,2.76
05/09/2018,55.27,2.76
05/10/2018,55.53,2.76
05/10/2018,56.07,2.76
05/11/2018,56.28,2.76
05/11/2018,56.33,2.76
05/14/2018,56.38,2.76
05/14/2018,57.04,2.76
05/15/2018,56.96,2.76
05/15/2018,57.34,2.76
05/16/2018,57.49,2.76
05/16/2018,57.74,2.76
05/17/2018,57.83,2.76
05/17/2018,58.19,2.76
05/18/2018,58.23,2.76
05/18/2018,58.43,2.76
05/21/2018,58.58,2.76
05/21/2018,58.14,2.76
05/22/2018,58.11,2.76
05/22/2018,58.05,2.76
05/23/2018,57.86,2.76
05/23/2018,57.16,2.76
05/24/2018,57.11,2.76
05/24/2018,57.77,2.76
05/25/2018,57.76,2.76
05/25/2018,58.19,2.76
05/29/2018,57.91,2.12
05/29/2018,58.36,2.12
05/30/2018,58.48,2.9000000000000004
05/30/2018,59.5,2.9000000000000004
05/31/2018,59.7,2.9000000000000004
05/31/2018,59.14,2.9000000000000004
06/01/2018,59.47,2.9000000000000004
06/01/2018,60.71,2.9000000000000004
06/04/2018,60.95,2.9000000000000004
06/04/2018,60.85,2.9000000000000004
06/05/2018,60.74,2.9000000000000004
06/05/2018,61.81,2.9000000000000004
06/06/2018,62.11,2.9000000000000004
06/06/2018,63.92,2.9000000000000004
06/07/2018,64.03,2.9000000000000004
06/07/2018,64.08,2.9000000000000004
06/08/2018,64.15,2.9000000000000004
06/08/2018,64.77,2.9000000000000004
06/11/2018,65.03,2.9000000000000004
06/11/2018,65.22,2.9000000000000004
06/12/2018,65.3,2.9000000000000004
06/12/2018,66.02,2.9000000000000004
06/13/2018,65.99,2.9000000000000004
06/13/2018,65.53,2.9000000000000004
06/14/2018,65.94,2.9000000000000004
06/14/2018,66.32,2.9000000000000004
06/15/2018,65.69,2.9000000000000004
06/15/2018,66.39,2.9000000000000004
06/18/2018,66.05,2.9000000000000004
06/18/2018,66.03,2.9000000000000004
06/19/2018,65.66,2.9000000000000004
06/19/2018,65.98,2.9000000000000004
06/20/2018,66.44,2.9000000000000004
06/20/2018,66.69,2.9000000000000004
06/21/2018,66.73,2.9000000000000004
06/21/2018,66.18,2.9000000000000004
06/22/2018,66.66,2.9000000000000004
06/22/2018,66.64,2.9000000000000004
06/25/2018,66.27,2.9000000000000004
06/25/2018,65.24,2.9000000000000004
06/26/2018,65.49,2.9000000000000004
06/26/2018,65.57,2.9000000000000004
06/27/2018,65.64,2.9000000000000004
06/27/2018,65.06,2.9000000000000004
06/28/2018,65.08,2.9000000000000004
06/28/2018,65.12,2.9000000000000004
06/29/2018,65.15,2.9000000000000004
06/29/2018,64.21,2.9000000000000004
07/02/2018,64.0,2.9000000000000004
07/02/2018,64.28,2.9000000000000004
07/03/2018,64.51,2.9000000000000004
07/03/2018,64.47,2.9000000000000004
07/05/2018,64.83,2.9000000000000004
07/05/2018,65.13,2.9000000000000004
07/06/2018,65.08,2.9000000000000004
07/06/2018,65.78,2.9000000000000004
07/09/2018,65.54,2.9000000000000004
07/09/2018,64.34,2.9000000000000004
07/10/2018,64.12,2.9000000000000004
07/10/2018,63.46,2.9000000000000004
07/11/2018,60.75,2.9000000000000004
07/11/2018,62.61,2.9000000000000004
07/12/2018,62.59,2.9000000000000004
07/12/2018,63.38,2.9000000000000004
07/13/2018,63.35,2.9000000000000004
07/13/2018,63.72,2.9000000000000004
07/16/2018,63.94,2.9000000000000004
07/16/2018,63.99,2.9000000000000004
07/17/2018,63.57,2.9000000000000004
07/17/2018,64.52,2.9000000000000004
07/18/2018,64.72,2.9000000000000004
07/18/2018,64.0,2.9000000000000004
07/19/2018,63.79,2.9000000000000004
07/19/2018,65.09,2.9000000000000004
07/20/2018,63.55,2.9000000000000004
07/20/2018,62.0,2.9000000000000004
07/23/2018,62.14,2.9000000000000004
07/23/2018,61.74,2.9000000000000004
07/24/2018,62.17,2.9000000000000004
07/24/2018,61.56,2.9000000000000004
07/25/2018,64.94,2.9000000000000004
07/25/2018,61.64,2.9000000000000004
07/26/2018,61.12,2.9000000000000004
07/26/2018,60.7,2.9000000000000004
07/27/2018,60.72,2.9000000000000004
07/27/2018,59.66,2.9000000000000004
07/30/2018,59.59,2.9000000000000004
07/30/2018,59.07,2.9000000000000004
07/31/2018,59.13,2.9000000000000004
07/31/2018,59.53,2.9000000000000004
08/01/2018,59.17,2.9000000000000004
08/01/2018,58.04,2.9000000000000004
08/02/2018,57.95,2.9000000000000004
08/02/2018,59.09,2.9000000000000004
08/03/2018,59.45,2.9000000000000004
08/03/2018,59.3,2.9000000000000004
08/06/2018,59.3,2.9000000000000004
08/06/2018,60.18,2.9000000000000004
08/07/2018,60.19,2.9000000000000004
08/07/2018,60.71,2.9000000000000004
08/08/2018,60.63,2.9000000000000004
08/08/2018,60.45,2.9000000000000004
08/09/2018,60.61,2.9000000000000004
08/09/2018,60.44,2.9000000000000004
08/10/2018,60.52,2.9000000000000004
08/10/2018,60.62,2.9000000000000004
08/13/2018,60.49,2.9000000000000004
08/13/2018,60.82,2.9000000000000004
08/14/2018,60.93,2.9000000000000004
08/14/2018,61.56,2.9000000000000004
08/15/2018,61.29,2.9000000000000004
08/15/2018,61.39,2.9000000000000004
08/16/2018,61.37,2.9000000000000004
08/16/2018,61.59,2.9000000000000004
08/17/2018,61.59,2.9000000000000004
08/17/2018,61.83,2.9000000000000004
08/20/2018,61.99,2.9000000000000004
08/20/2018,61.27,2.9000000000000004
08/21/2018,61.52,2.9000000000000004
08/21/2018,61.46,2.9000000000000004
08/22/2018,61.23,2.9000000000000004
08/22/2018,59.75,2.9000000000000004
08/23/2018,59.58,2.9000000000000004
08/23/2018,60.4,2.9000000000000004
08/24/2018,60.28,2.9000000000000004
08/24/2018,60.93,2.9000000000000004
08/27/2018,61.27,2.9000000000000004
08/27/2018,59.77,2.9000000000000004
08/28/2018,59.77,2.9000000000000004
08/28/2018,60.2,2.9000000000000004
08/29/2018,60.37,3.04
08/29/2018,60.55,3.04
08/30/2018,60.38,3.04
08/30/2018,60.54,3.04
08/31/2018,60.47,3.04
08/31/2018,62.66,3.04
09/04/2018,62.59,3.04
09/04/2018,63.44,3.04
09/05/2018,63.51,3.04
09/05/2018,63.48,3.04
09/06/2018,63.53,3.04
09/06/2018,66.32,3.04
09/07/2018,66.22,3.04
09/07/2018,66.61,3.04
09/10/2018,66.91,3.04
09/10/2018,65.51,3.04
09/11/2018,65.16,3.04
09/11/2018,64.73,3.04
09/12/2018,64.63,3.04
09/12/2018,65.12,3.04
09/13/2018,65.3,3.04
09/13/2018,64.38,3.04
09/14/2018,64.1,3.04
09/14/2018,63.46,3.04
09/17/2018,63.45,3.04
09/17/2018,63.36,3.04
09/18/2018,63.27,3.04
09/18/2018,63.02,3.04
