AGNC,AGNC Investment Corp.,
Date,Price,Annualized Dividend
07/18/2019,14.220464940072317,2.1199999999999997
07/18/2019,14.285959243774414,2.1199999999999997
07/19/2019,14.285955190986753,2.1199999999999997
07/19/2019,14.195899963378906,2.1199999999999997
07/22/2019,14.24502204703107,2.1199999999999997
07/22/2019,14.335077285766602,2.1199999999999997
07/23/2019,14.335079172706259,2.1199999999999997
07/23/2019,14.359640121459961,2.1199999999999997
07/24/2019,14.343267210093188,2.1199999999999997
07/24/2019,14.277772903442383,2.1199999999999997
07/25/2019,14.21227693569954,2.1199999999999997
07/25/2019,14.08128833770752,2.1199999999999997
07/26/2019,14.05672905483901,2.1199999999999997
07/26/2019,14.253211975097656,2.1199999999999997
07/29/2019,14.269585919922601,2.1199999999999997
07/29/2019,14.277772903442383,2.1199999999999997
07/30/2019,14.294297218322754,2.0999999999999996
07/30/2019,14.294297218322754,2.0999999999999996
07/31/2019,14.27777157333276,2.0999999999999996
07/31/2019,14.162094116210938,2.0999999999999996
08/01/2019,14.129045640894422,2.0999999999999996
08/01/2019,14.120782852172852,2.0999999999999996
08/02/2019,14.10425446498262,2.0999999999999996
08/02/2019,14.20340633392334,2.0999999999999996
08/05/2019,14.137308047810329,2.0999999999999996
08/05/2019,13.939005851745605,2.0999999999999996
08/06/2019,13.963795677714135,2.0999999999999996
08/06/2019,14.046422004699707,2.0999999999999996
08/07/2019,13.988580556251943,2.0999999999999996
08/07/2019,14.029892921447754,2.0999999999999996
08/08/2019,14.038157667961285,2.0999999999999996
08/08/2019,14.195147514343262,2.0999999999999996
08/09/2019,14.195145725760254,2.0999999999999996
08/09/2019,14.104256629943848,2.0999999999999996
08/12/2019,14.087730663929158,2.0999999999999996
08/12/2019,13.922479629516602,2.0999999999999996
08/13/2019,13.930743029311007,2.0999999999999996
08/13/2019,13.856379508972168,2.0999999999999996
08/14/2019,13.798541697418704,2.0999999999999996
08/14/2019,13.360623359680176,2.0999999999999996
08/15/2019,13.401934274831685,2.0999999999999996
08/15/2019,13.335833549499512,2.0999999999999996
08/16/2019,13.385410470613186,2.0999999999999996
08/16/2019,13.410197257995605,2.0999999999999996
08/19/2019,13.476298977659859,2.0999999999999996
08/19/2019,13.49282455444336,2.0999999999999996
08/20/2019,13.468034546254746,2.0999999999999996
08/20/2019,13.393671035766602,2.0999999999999996
08/21/2019,13.410197941046162,2.0999999999999996
08/21/2019,13.137532234191895,2.0999999999999996
08/22/2019,13.178845387226781,2.0999999999999996
08/22/2019,13.137532234191895,2.0999999999999996
08/23/2019,13.121006553096503,2.0999999999999996
08/23/2019,12.9309663772583,2.0999999999999996
08/26/2019,12.939228328718322,2.0999999999999996
08/26/2019,12.848340034484863,2.0999999999999996
08/27/2019,12.906179393779343,2.0999999999999996
08/27/2019,12.459999084472656,2.0999999999999996
08/28/2019,12.410421053941981,2.0999999999999996
08/28/2019,12.418683052062988,2.0999999999999996
08/29/2019,12.460443685733436,2.0799999999999996
08/29/2019,12.376928329467773,2.0799999999999996
08/30/2019,12.393629721480886,2.0799999999999996
08/30/2019,12.418684005737305,2.0799999999999996
09/03/2019,12.326818616993716,2.0799999999999996
09/03/2019,12.301763534545898,2.0799999999999996
09/04/2019,12.293413311202093,2.0799999999999996
09/04/2019,12.427037239074707,2.0799999999999996
09/05/2019,12.50220095318624,2.0799999999999996
09/05/2019,12.602418899536133,2.0799999999999996
09/06/2019,12.594067514808442,2.0799999999999996
09/06/2019,12.577364921569824,2.0799999999999996
09/09/2019,12.610770919752518,2.0799999999999996
09/09/2019,12.811206817626953,2.0799999999999996
09/10/2019,12.83625907148235,2.0799999999999996
09/10/2019,13.128561973571777,2.0799999999999996
09/11/2019,13.170321430375106,2.0799999999999996
09/11/2019,13.228781700134277,2.0799999999999996
09/12/2019,13.170321965054491,2.0799999999999996
09/12/2019,13.061752319335938,2.0799999999999996
09/13/2019,13.136916178718877,2.0799999999999996
09/13/2019,13.23713493347168,2.0799999999999996
09/16/2019,13.195378090216682,2.0799999999999996
09/16/2019,13.178674697875977,2.0799999999999996
09/17/2019,13.212077757868743,2.0799999999999996
09/17/2019,13.161969184875488,2.0799999999999996
09/18/2019,13.195375991948154,2.0799999999999996
09/18/2019,13.262187957763672,2.0799999999999996
09/19/2019,13.270539703051371,2.0799999999999996
09/19/2019,13.437569618225098,2.0799999999999996
09/20/2019,13.437568452684385,2.0799999999999996
09/20/2019,13.579544067382812,2.0799999999999996
09/23/2019,13.571193076429486,2.0799999999999996
09/23/2019,13.621301651000977,2.0799999999999996
09/24/2019,13.629654195950547,2.0799999999999996
09/24/2019,13.429218292236328,2.0799999999999996
09/25/2019,13.420866407555204,2.0799999999999996
09/25/2019,13.512733459472656,2.0799999999999996
09/26/2019,13.512732040687323,2.0799999999999996
09/26/2019,13.537785530090332,2.0799999999999996
09/27/2019,13.579960642480787,2.0599999999999996
09/27/2019,13.512482643127441,2.0599999999999996
09/30/2019,13.512483475434127,2.0599999999999996
09/30/2019,13.571526527404785,2.0599999999999996
10/01/2019,13.537784158095866,2.0599999999999996
10/01/2019,13.33535099029541,2.0599999999999996
10/02/2019,13.310049143992245,2.0599999999999996
10/02/2019,13.343788146972656,2.0599999999999996
10/03/2019,13.352224074554725,2.0599999999999996
10/03/2019,13.402832984924316,2.0599999999999996
10/04/2019,13.411265431107068,2.0599999999999996
10/04/2019,13.529353141784668,2.0599999999999996
10/07/2019,13.529352545166379,2.0599999999999996
10/07/2019,13.512482643127441,2.0599999999999996
10/08/2019,13.461873319685829,2.0599999999999996
10/08/2019,13.411264419555664,2.0599999999999996
10/09/2019,13.487176895141602,2.0599999999999996
10/09/2019,13.487176895141602,2.0599999999999996
10/10/2019,13.478742780359417,2.0599999999999996
10/10/2019,13.546220779418945,2.0599999999999996
10/11/2019,13.579961178884952,2.0599999999999996
10/11/2019,13.714917182922363,2.0599999999999996
10/14/2019,13.672743203358822,2.0599999999999996
10/14/2019,13.647439956665039,2.0599999999999996
10/15/2019,13.647439421923483,2.0599999999999996
10/15/2019,13.596831321716309,2.0599999999999996
10/16/2019,13.655875503122862,2.0599999999999996
10/16/2019,13.664310455322266,2.0599999999999996
10/17/2019,13.714917359964243,2.0599999999999996
10/17/2019,13.782395362854004,2.0599999999999996
10/18/2019,13.816132131817287,2.0599999999999996
10/18/2019,13.858306884765625,2.0599999999999996
10/21/2019,13.91735366540293,2.0599999999999996
10/21/2019,14.043874740600586,2.0599999999999996
10/22/2019,14.010129578363433,2.0599999999999996
10/22/2019,14.035432815551758,2.0599999999999996
10/23/2019,14.035438585123794,2.0599999999999996
10/23/2019,14.153526306152344,2.0599999999999996
10/24/2019,14.128218578931083,2.0599999999999996
10/24/2019,14.001697540283203,2.0599999999999996
10/25/2019,13.99326491665179,2.0599999999999996
10/25/2019,13.951091766357422,2.0599999999999996
10/28/2019,14.027004178877707,2.0599999999999996
10/28/2019,14.052309036254883,2.0599999999999996
10/29/2019,14.05230969345413,2.0599999999999996
10/29/2019,14.043874740600586,2.0599999999999996
10/30/2019,14.009808712965896,2.0399999999999996
10/30/2019,14.035357475280762,2.0399999999999996
10/31/2019,14.103487436017215,2.0399999999999996
10/31/2019,14.520800590515137,2.0399999999999996
11/01/2019,14.520800444576407,2.0399999999999996
11/01/2019,14.444150924682617,2.0399999999999996
11/04/2019,14.512287152754606,2.0399999999999996
11/04/2019,14.495253562927246,2.0399999999999996
11/05/2019,14.503767514192907,2.0399999999999996
11/05/2019,14.461183547973633,2.0399999999999996
11/06/2019,14.435636812937698,2.0399999999999996
11/06/2019,14.57190227508545,2.0399999999999996
11/07/2019,14.614485714304891,2.0399999999999996
11/07/2019,14.648552894592285,2.0399999999999996
11/08/2019,14.622999511283412,2.0399999999999996
11/08/2019,14.742231369018555,2.0399999999999996
11/11/2019,14.750750047056206,2.0399999999999996
11/11/2019,14.776300430297852,2.0399999999999996
11/12/2019,14.818880884537498,2.0399999999999996
11/12/2019,14.742231369018555,2.0399999999999996
11/13/2019,14.699650121907625,2.0399999999999996
11/13/2019,14.81888198852539,2.0399999999999996
11/14/2019,14.793336756966722,2.0399999999999996
11/14/2019,14.699653625488281,2.0399999999999996
11/15/2019,14.733716458228441,2.0399999999999996
11/15/2019,14.776300430297852,2.0399999999999996
11/18/2019,14.784817376569338,2.0399999999999996
11/18/2019,14.835916519165039,2.0399999999999996
11/19/2019,14.852948543418446,2.0399999999999996
11/19/2019,14.733715057373047,2.0399999999999996
11/20/2019,14.725199406779414,2.0399999999999996
11/20/2019,14.742231369018555,2.0399999999999996
11/21/2019,14.776302220337916,2.0399999999999996
11/21/2019,14.682619094848633,2.0399999999999996
11/22/2019,14.716683084357838,2.0399999999999996
11/22/2019,14.750748634338379,2.0399999999999996
11/25/2019,14.83591510427292,2.0399999999999996
11/25/2019,14.810364723205566,2.0399999999999996
11/26/2019,14.801848086250665,2.0399999999999996
11/26/2019,14.869980812072754,2.0399999999999996
11/27/2019,14.878576278686522,2.0199999999999996
11/27/2019,14.878576278686523,2.0199999999999996
11/29/2019,14.82700445330674,2.0199999999999996
11/29/2019,14.887171745300293,2.0199999999999996
12/02/2019,14.87857770654129,2.0199999999999996
12/02/2019,14.921555519104004,2.0199999999999996
12/03/2019,14.835599253068747,2.0199999999999996
12/03/2019,14.869979858398438,2.0199999999999996
12/04/2019,14.869980887691696,2.0199999999999996
12/04/2019,14.801218032836914,2.0199999999999996
12/05/2019,14.827005769480557,2.0199999999999996
12/05/2019,14.792623519897461,2.0199999999999996
12/06/2019,14.835600109684025,2.0199999999999996
12/06/2019,14.878576278686523,2.0199999999999996
12/09/2019,14.90436277349199,2.0199999999999996
12/09/2019,14.895767211914062,2.0199999999999996
12/10/2019,14.912958525437128,2.0199999999999996
12/10/2019,14.878576278686523,2.0199999999999996
12/11/2019,14.844195387301442,2.0199999999999996
12/11/2019,14.904362678527832,2.0199999999999996
12/12/2019,14.91295788386208,2.0199999999999996
12/12/2019,14.99891185760498,2.0199999999999996
12/13/2019,14.9559360631805,2.0199999999999996
12/13/2019,15.050485610961914,2.0199999999999996
12/16/2019,15.067675281511294,2.0199999999999996
12/16/2019,14.947339057922363,2.0199999999999996
12/17/2019,15.007506488219931,2.0199999999999996
12/17/2019,15.145033836364746,2.0199999999999996
12/18/2019,15.196603775024414,2.0199999999999996
12/18/2019,15.196603775024414,2.0199999999999996
12/19/2019,15.179417319952458,2.0199999999999996
12/19/2019,15.205204010009766,2.0199999999999996
12/20/2019,15.239582252569818,2.0199999999999996
12/20/2019,15.222391128540039,2.0199999999999996
12/23/2019,15.239580248689819,2.0199999999999996
12/23/2019,15.230984687805176,2.0199999999999996
12/24/2019,15.256772541588363,2.0199999999999996
12/24/2019,15.359917640686035,2.0199999999999996
12/26/2019,15.342728355009216,2.0199999999999996
12/26/2019,15.488849639892578,2.0199999999999996
12/27/2019,15.497444152832033,2.0199999999999996
12/27/2019,15.497444152832031,2.0199999999999996
12/30/2019,15.558149242815041,1.9999999999999996
12/30/2019,15.358684539794922,1.9999999999999996
12/31/2019,15.350012393781498,1.9999999999999996
12/31/2019,15.332667350769043,1.9999999999999996
01/02/2020,15.358683978700345,1.9999999999999996
01/02/2020,15.419391632080078,1.9999999999999996
01/03/2020,15.393373103651117,1.9999999999999996
01/03/2020,15.376028060913086,1.9999999999999996
01/06/2020,15.393373103651117,1.9999999999999996
01/06/2020,15.376028060913086,1.9999999999999996
01/07/2020,15.419394936240794,1.9999999999999996
01/07/2020,15.549479484558105,1.9999999999999996
01/08/2020,15.471427474557137,1.9999999999999996
01/08/2020,15.506115913391113,1.9999999999999996
01/09/2020,15.514785775346501,1.9999999999999996
01/09/2020,15.558148384094238,1.9999999999999996
01/10/2020,15.636202430146868,1.9999999999999996
01/10/2020,15.575494766235352,1.9999999999999996
01/13/2020,15.592839243026097,1.9999999999999996
01/13/2020,15.636201858520508,1.9999999999999996
01/14/2020,15.653543479195363,1.9999999999999996
01/14/2020,15.696906089782715,1.9999999999999996
01/15/2020,15.714251079924145,1.9999999999999996
01/15/2020,15.748939514160156,1.9999999999999996
01/16/2020,15.826989356344695,1.9999999999999996
01/16/2020,15.792299270629883,1.9999999999999996
01/17/2020,15.818318558863922,1.9999999999999996
01/17/2020,15.826991081237793,1.9999999999999996
01/21/2020,15.861683653829155,1.9999999999999996
01/21/2020,16.017784118652344,1.9999999999999996
01/22/2020,16.009111914950207,1.9999999999999996
01/22/2020,15.92238998413086,1.9999999999999996
01/23/2020,15.939733502877035,1.9999999999999996
01/23/2020,15.9830961227417,1.9999999999999996
01/24/2020,15.974424239703174,1.9999999999999996
01/24/2020,15.913718223571777,1.9999999999999996
01/27/2020,15.87035242334175,1.9999999999999996
01/27/2020,15.84433650970459,1.9999999999999996
01/28/2020,15.887700583505687,1.9999999999999996
01/28/2020,15.965751647949219,1.9999999999999996
01/29/2020,16.000441285648172,1.9999999999999996
01/29/2020,16.251937866210938,1.9999999999999996
01/30/2020,16.339411503079038,1.9799999999999995
01/30/2020,16.164470672607422,1.9799999999999995
01/31/2020,16.16446925920746,1.9799999999999995
01/31/2020,16.26068687438965,1.9799999999999995
02/03/2020,16.243187992885872,1.9799999999999995
02/03/2020,16.295669555664062,1.9799999999999995
02/04/2020,16.356899990605296,1.9799999999999995
02/04/2020,16.435623168945312,1.9799999999999995
02/05/2020,16.479357770263842,1.9799999999999995
02/05/2020,16.79425048828125,1.9799999999999995
02/06/2020,16.77675563061134,1.9799999999999995
02/06/2020,16.811742782592773,1.9799999999999995
02/07/2020,16.82049054058266,1.9799999999999995
02/07/2020,16.785503387451172,1.9799999999999995
02/10/2020,16.92545752351894,1.9799999999999995
02/10/2020,16.645553588867188,1.9799999999999995
02/11/2020,16.671795985994795,1.9799999999999995
02/11/2020,16.60181999206543,1.9799999999999995
02/12/2020,16.584321661035478,1.9799999999999995
02/12/2020,16.610563278198242,1.9799999999999995
02/13/2020,16.645554302795762,1.9799999999999995
02/13/2020,16.72427749633789,1.9799999999999995
02/14/2020,16.75051631716604,1.9799999999999995
02/14/2020,16.916709899902344,1.9799999999999995
02/18/2020,16.916707339263606,1.9799999999999995
02/18/2020,17.09164810180664,1.9799999999999995
02/19/2020,17.091653223032306,1.9799999999999995
02/19/2020,17.004182815551758,1.9799999999999995
02/20/2020,17.004182327867,1.9799999999999995
02/20/2020,17.16162872314453,1.9799999999999995
02/21/2020,17.126640885387115,1.9799999999999995
02/21/2020,16.846736907958984,1.9799999999999995
02/24/2020,16.558082326490272,1.9799999999999995
02/24/2020,16.698034286499023,1.9799999999999995
02/25/2020,16.671792818724466,1.9799999999999995
02/25/2020,16.19070816040039,1.9799999999999995
02/26/2020,16.190707225565735,1.9799999999999995
02/26/2020,16.129478454589844,1.9799999999999995
02/27/2020,15.997124247284201,1.9599999999999995
02/27/2020,15.503005027770996,1.9599999999999995
02/28/2020,14.973590149000595,1.9599999999999995
02/28/2020,15.035356521606445,1.9599999999999995
03/02/2020,15.255948678668883,1.9599999999999995
03/02/2020,16.014774322509766,1.9599999999999995
03/03/2020,15.988301129578744,1.9599999999999995
03/03/2020,15.776534080505371,1.9599999999999995
03/04/2020,16.085359200849783,1.9599999999999995
03/04/2020,16.09418296813965,1.9599999999999995
03/05/2020,15.900063913229479,1.9599999999999995
03/05/2020,15.61771011352539,1.9599999999999995
03/06/2020,15.203001536900109,1.9599999999999995
03/06/2020,15.088295936584473,1.9599999999999995
03/09/2020,14.144176857601954,1.9599999999999995
03/09/2020,13.755939483642578,1.9599999999999995
03/10/2020,14.250059220090817,1.9599999999999995
03/10/2020,13.597115516662598,1.9599999999999995
03/11/2020,13.314757549785895,1.9599999999999995
03/11/2020,12.697108268737793,1.9599999999999995
03/12/2020,11.126516486725375,1.9599999999999995
03/12/2020,10.200042724609375,1.9599999999999995
03/13/2020,11.400047501696385,1.9599999999999995
03/13/2020,10.597103118896484,1.9599999999999995
03/16/2020,10.058864509996535,1.9599999999999995
03/16/2020,10.420631408691406,1.9599999999999995
03/17/2020,10.694161472764138,1.9599999999999995
03/17/2020,10.420631408691406,1.9599999999999995
03/18/2020,9.873568589912148,1.9599999999999995
03/18/2020,8.585328102111816,1.9599999999999995
03/19/2020,8.382387201324814,1.9599999999999995
03/19/2020,8.276504516601562,1.9599999999999995
03/20/2020,8.426504383381424,1.9599999999999995
03/20/2020,8.673563957214355,1.9599999999999995
03/23/2020,8.691213698118164,1.9599999999999995
03/23/2020,9.211803436279297,1.9599999999999995
03/24/2020,9.679451993040734,1.9599999999999995
03/24/2020,9.80298137664795,1.9599999999999995
03/25/2020,10.252984985081858,1.9599999999999995
03/25/2020,11.029458999633789,1.9599999999999995
03/26/2020,11.558871510931294,1.9599999999999995
03/26/2020,11.867695808410645,1.9599999999999995
03/27/2020,11.391224746559887,1.9599999999999995
03/27/2020,11.60299015045166,1.9599999999999995
03/30/2020,11.477937098252104,1.9399999999999997
03/30/2020,10.43286418914795,1.9399999999999997
03/31/2020,10.316745591785878,1.9399999999999997
03/31/2020,9.4503173828125,1.9399999999999997
04/01/2020,9.012637881941792,1.9399999999999997
04/01/2020,8.476702690124512,1.9399999999999997
04/02/2020,8.574958196605913,1.9399999999999997
04/02/2020,8.753602981567383,1.9399999999999997
04/03/2020,8.691075733833603,1.9399999999999997
04/03/2020,8.494566917419434,1.9399999999999997
04/06/2020,9.343130154847756,1.9399999999999997
04/06/2020,9.271672248840332,1.9399999999999997
04/07/2020,9.995182824114702,1.9399999999999997
04/07/2020,9.38779067993164,1.9399999999999997
04/08/2020,9.95052533354839,1.9399999999999997
04/08/2020,10.066644668579102,1.9399999999999997
04/09/2020,10.897340437340935,1.9399999999999997
04/09/2020,10.906272888183594,1.9399999999999997
04/13/2020,10.933069549393252,1.9399999999999997
04/13/2020,10.879476547241211,1.9399999999999997
04/14/2020,11.040255994525063,1.9399999999999997
04/14/2020,10.557914733886719,1.9399999999999997
04/15/2020,10.173829548446728,1.9399999999999997
04/15/2020,10.254219055175781,1.9399999999999997
04/16/2020,10.361406343238183,1.9399999999999997
04/16/2020,10.40606689453125,1.9399999999999997
04/17/2020,10.852681652492302,1.9399999999999997
04/17/2020,10.959869384765625,1.9399999999999997
04/20/2020,10.6383059573495,1.9399999999999997
04/20/2020,10.700831413269043,1.9399999999999997
04/21/2020,10.450727457692382,1.9399999999999997
04/21/2020,11.040255546569824,1.9399999999999997
04/22/2020,11.218903181874245,1.9399999999999997
04/22/2020,10.89734172821045,1.9399999999999997
04/23/2020,11.022391497857503,1.9399999999999997
04/23/2020,11.040255546569824,1.9399999999999997
04/24/2020,11.031326627312083,1.9399999999999997
04/24/2020,10.834816932678223,1.9399999999999997
04/27/2020,10.8794775676666,1.9399999999999997
04/27/2020,10.995596885681152,1.9399999999999997
04/28/2020,11.379681466725234,1.9399999999999997
04/28/2020,11.335020065307617,1.9399999999999997
04/29/2020,11.749827422618804,1.88
04/29/2020,11.488319396972656,1.88
04/30/2020,11.677688778758457,1.88
04/30/2020,11.199760437011719,1.88
05/01/2020,11.01039244688259,1.88
05/01/2020,11.064497947692871,1.88
05/04/2020,11.001372657953512,1.88
05/04/2020,11.190740585327148,1.88
05/05/2020,11.38912776579003,1.88
05/05/2020,11.52439022064209,1.88
05/06/2020,11.560460322786135,1.88
05/06/2020,11.262882232666016,1.88
05/07/2020,11.398144236272064,1.88
05/07/2020,11.335021018981934,1.88
05/08/2020,11.497336558718388,1.88
05/08/2020,11.46126651763916,1.88
05/11/2020,11.36207489466987,1.88
05/11/2020,11.100566864013672,1.88
05/12/2020,11.172705385412593,1.88
05/12/2020,10.857091903686523,1.88
05/13/2020,10.82102239744464,1.88
05/13/2020,10.57754898071289,1.88
05/14/2020,10.370146520033924,1.88
05/14/2020,11.190740585327148,1.88
05/15/2020,11.100566472277256,1.88
05/15/2020,11.217793464660645,1.88
05/18/2020,11.596528836248527,1.88
05/18/2020,11.632598876953125,1.88
05/19/2020,11.614565110969876,1.88
05/19/2020,11.713757514953613,1.88
05/20/2020,11.89410808079457,1.88
05/20/2020,11.948213577270508,1.88
05/21/2020,11.93919576797439,1.88
05/21/2020,11.767863273620605,1.88
05/22/2020,11.867056110939926,1.88
05/22/2020,11.876073837280273,1.88
05/26/2020,12.146599727429887,1.88
05/26/2020,12.10151195526123,1.88
05/27/2020,12.272840996595537,1.88
05/27/2020,12.164630889892578,1.88
05/28/2020,12.210124768341661,1.8399999999999999
05/28/2020,11.909875869750977,1.8399999999999999
05/29/2020,11.891678398495738,1.8399999999999999
05/29/2020,11.773398399353027,1.8399999999999999
06/01/2020,11.782497536482897,1.8399999999999999
06/01/2020,11.973565101623535,1.8399999999999999
06/02/2020,12.046353225802076,1.8399999999999999
06/02/2020,11.827990531921387,1.8399999999999999
06/03/2020,11.973565497733341,1.8399999999999999
06/03/2020,12.119140625,1.8399999999999999
06/04/2020,12.073648506285924,1.8399999999999999
06/04/2020,12.637752532958984,1.8399999999999999
06/05/2020,13.07447622333247,1.8399999999999999
06/05/2020,12.273812294006348,1.8399999999999999
06/08/2020,12.57406110202091,1.8399999999999999
06/08/2020,12.96529483795166,1.8399999999999999
06/09/2020,12.737834858983723,1.8399999999999999
06/09/2020,12.655948638916016,1.8399999999999999
06/10/2020,12.737837205947459,1.8399999999999999
06/10/2020,12.210126876831055,1.8399999999999999
06/11/2020,12.037254219330649,1.8399999999999999
06/11/2020,11.791596412658691,1.8399999999999999
06/12/2020,12.191928975352345,1.8399999999999999
06/12/2020,12.382996559143066,1.8399999999999999
06/15/2020,12.009957204499699,1.8399999999999999
06/15/2020,12.273812294006348,1.8399999999999999
06/16/2020,12.583160177106642,1.8399999999999999
06/16/2020,12.255616188049316,1.8399999999999999
06/17/2020,12.255616112952307,1.8399999999999999
06/17/2020,12.146434783935547,1.8399999999999999
06/18/2020,12.100945684896338,1.8399999999999999
06/18/2020,12.000862121582031,1.8399999999999999
06/19/2020,12.164634522095678,1.8399999999999999
06/19/2020,11.727909088134766,1.8399999999999999
06/22/2020,11.800695068489794,1.8399999999999999
06/22/2020,11.818891525268555,1.8399999999999999
06/23/2020,11.946270880638966,1.8399999999999999
06/23/2020,11.864384651184082,1.8399999999999999
06/24/2020,11.809793076560512,1.8399999999999999
06/24/2020,11.664217948913574,1.8399999999999999
06/25/2020,11.55503802151599,1.8399999999999999
06/25/2020,12.000862121582031,1.8399999999999999
06/26/2020,11.918975304159403,1.8399999999999999
06/26/2020,11.609627723693848,1.8399999999999999
06/29/2020,11.66473547928016,1.8000000000000003
06/29/2020,11.87598705291748,1.8000000000000003
06/30/2020,11.830063332981823,1.8000000000000003
06/30/2020,11.848432540893555,1.8000000000000003
07/01/2020,11.84843180909687,1.8000000000000003
07/01/2020,11.802508354187012,1.8000000000000003
07/02/2020,11.94027952103658,1.8000000000000003
07/02/2020,11.683104515075684,1.8000000000000003
07/06/2020,11.793323431752171,1.8000000000000003
07/06/2020,11.87598705291748,1.8000000000000003
07/07/2020,11.839248259059563,1.8000000000000003
07/07/2020,11.774953842163086,1.8000000000000003
07/08/2020,11.77495386918299,1.8000000000000003
07/08/2020,11.931096076965332,1.8000000000000003
07/09/2020,11.92191153772437,1.8000000000000003
07/09/2020,11.637182235717773,1.8000000000000003
07/10/2020,11.65555054833834,1.8000000000000003
07/10/2020,11.673920631408691,1.8000000000000003
07/13/2020,11.673919130085311,1.8000000000000003
07/13/2020,11.655549049377441,1.8000000000000003
07/14/2020,11.6647352617357,1.8000000000000003
07/14/2020,11.921910285949707,1.8000000000000003
07/15/2020,12.041313384594343,1.8000000000000003
07/15/2020,12.307673454284668,1.8000000000000003
07/16/2020,12.307674746499316,1.8000000000000003
07/16/2020,12.335229873657227,1.8000000000000003
07/17/2020,12.326043272448885,1.8000000000000003
07/17/2020,12.280118942260742,1.8000000000000003
07/20/2020,12.243381201665231,1.8000000000000003
07/20/2020,12.335229873657227,1.8000000000000003
07/21/2020,12.454631319768701,1.8000000000000003
07/21/2020,12.473000526428223,1.8000000000000003
07/22/2020,12.390338113631211,1.8000000000000003
07/22/2020,12.500555992126465,1.8000000000000003
07/23/2020,12.491369731983891,1.8000000000000003
07/23/2020,12.390336036682129,1.8000000000000003
07/24/2020,12.518927208845591,1.8000000000000003
07/24/2020,12.41789436340332,1.8000000000000003
07/27/2020,12.445447197674348,1.8000000000000003
07/27/2020,12.59240436553955,1.8000000000000003
07/28/2020,12.68425230414459,1.8000000000000003
07/28/2020,12.463815689086914,1.8000000000000003
07/29/2020,12.61077322270944,1.8000000000000003
07/29/2020,12.647513389587402,1.8000000000000003
07/30/2020,12.647513129799721,1.7600000000000002
07/30/2020,12.61971664428711,1.7600000000000002
07/31/2020,12.619716494221624,1.7600000000000002
07/31/2020,12.60118579864502,1.7600000000000002
08/03/2020,12.378811564701577,1.7600000000000002
08/03/2020,12.730903625488281,1.7600000000000002
08/04/2020,12.758701279940578,1.7600000000000002
08/04/2020,12.56412410736084,1.7600000000000002
08/05/2020,12.63824837810295,1.7600000000000002
08/05/2020,12.730903625488281,1.7600000000000002
08/06/2020,12.675310498946674,1.7600000000000002
08/06/2020,12.61971664428711,1.7600000000000002
08/07/2020,12.582654478598087,1.7600000000000002
08/07/2020,12.628982543945312,1.7600000000000002
08/10/2020,12.647512822390835,1.7600000000000002
08/10/2020,12.869887351989746,1.7600000000000002
08/11/2020,12.971808224620004,1.7600000000000002
08/11/2020,12.758700370788574,1.7600000000000002
08/12/2020,12.84208959109487,1.7600000000000002
08/12/2020,12.647512435913086,1.7600000000000002
08/13/2020,12.64751313544204,1.7600000000000002
08/13/2020,12.712372779846191,1.7600000000000002
08/14/2020,12.740168840890643,1.7600000000000002
08/14/2020,12.860621452331543,1.7600000000000002
08/17/2020,12.823558434274073,1.7600000000000002
08/17/2020,12.78649616241455,1.7600000000000002
08/18/2020,12.814293388910533,1.7600000000000002
08/18/2020,12.860621452331543,1.7600000000000002
08/19/2020,12.851356181705079,1.7600000000000002
08/19/2020,12.916214942932129,1.7600000000000002
08/20/2020,12.87915266742605,1.7600000000000002
08/20/2020,12.916214942932129,1.7600000000000002
08/21/2020,12.897683994029219,1.7600000000000002
08/21/2020,12.981074333190918,1.7600000000000002
08/24/2020,13.00886924823039,1.7600000000000002
08/24/2020,13.203446388244629,1.7600000000000002
08/25/2020,13.203447552825953,1.7600000000000002
08/25/2020,13.12932300567627,1.7600000000000002
08/26/2020,13.129323805648571,1.7600000000000002
08/26/2020,13.018136978149414,1.7600000000000002
08/27/2020,13.027402184711987,1.7600000000000002
08/27/2020,13.055198669433594,1.7600000000000002
08/28/2020,13.129960807143888,1.7200000000000006
08/28/2020,13.214067459106445,1.7200000000000006
08/31/2020,13.204721149767874,1.7200000000000006
08/31/2020,13.186030387878418,1.7200000000000006
09/01/2020,13.176686941042096,1.7200000000000006
09/01/2020,13.15799617767334,1.7200000000000006
09/02/2020,13.120614793216578,1.7200000000000006
09/02/2020,13.073888778686523,1.7200000000000006
09/03/2020,13.129961860258895,1.7200000000000006
09/03/2020,12.924367904663086,1.7200000000000006
09/04/2020,12.971092640090584,1.7200000000000006
09/04/2020,12.933712005615234,1.7200000000000006
09/08/2020,12.95240142039605,1.7200000000000006
09/08/2020,13.232756614685059,1.7200000000000006
09/09/2020,13.288826639780083,1.7200000000000006
09/09/2020,13.270135879516602,1.7200000000000006
09/10/2020,13.33555328003571,1.7200000000000006
09/10/2020,13.279481887817383,1.7200000000000006
09/11/2020,13.288827795821264,1.7200000000000006
09/11/2020,13.186030387878418,1.7200000000000006
09/14/2020,13.307517237626463,1.7200000000000006
09/14/2020,13.615907669067383,1.7200000000000006
09/15/2020,13.653288803878176,1.7200000000000006
09/15/2020,13.550492286682129,1.7200000000000006
09/16/2020,13.597220237129928,1.7200000000000006
09/16/2020,13.653290748596191,1.7200000000000006
