IBM,International Business Machines,
Date,Price,Annualized Dividend
04/25/2012,155.1,3.0
04/26/2012,154.97,3.0
04/26/2012,156.64,3.0
04/27/2012,157.31,3.0
04/27/2012,157.57,3.0
04/30/2012,157.5,3.0
04/30/2012,157.78,3.0
05/01/2012,157.85,3.0
05/01/2012,158.48,3.0
05/02/2012,157.69,3.0
05/02/2012,158.53,3.0
05/03/2012,158.69,3.0
05/03/2012,157.9,3.0
05/04/2012,157.31,3.0
05/04/2012,156.19,3.0
05/07/2012,155.4,3.0
05/07/2012,155.24,3.0
05/08/2012,154.89,3.1
05/08/2012,154.15,3.1
05/09/2012,153.01,3.1
05/09/2012,153.96,3.1
05/10/2012,153.79,3.1
05/10/2012,153.48,3.1
05/11/2012,152.99,3.1
05/11/2012,153.92,3.1
05/14/2012,152.96,3.1
05/14/2012,152.59,3.1
05/15/2012,152.59,3.1
05/15/2012,152.29,3.1
05/16/2012,152.58,3.1
05/16/2012,152.82,3.1
05/17/2012,152.77,3.1
05/17/2012,151.41,3.1
05/18/2012,152.09,3.1
05/18/2012,149.87,3.1
05/21/2012,149.95,3.1
05/21/2012,151.31,3.1
05/22/2012,151.52,3.1
05/22/2012,150.59,3.1
05/23/2012,149.6,3.1
05/23/2012,150.05,3.1
05/24/2012,149.95,3.1
05/24/2012,150.03,3.1
05/25/2012,149.28,3.1
05/25/2012,148.66,3.1
05/29/2012,149.37,3.1
05/29/2012,150.31,3.1
05/30/2012,149.04,3.1
05/30/2012,148.84,3.1
05/31/2012,148.51,3.1
05/31/2012,147.59,3.1
06/01/2012,145.46,3.1
06/01/2012,144.67,3.1
06/04/2012,144.1,3.1
06/04/2012,144.25,3.1
06/05/2012,143.78,3.1
06/05/2012,144.76,3.1
06/06/2012,145.97,3.1
06/06/2012,148.42,3.1
06/07/2012,149.41,3.1
06/07/2012,148.77,3.1
06/08/2012,148.21,3.1
06/08/2012,149.3,3.1
06/11/2012,150.42,3.1
06/11/2012,147.29,3.1
06/12/2012,147.01,3.1
06/12/2012,148.85,3.1
06/13/2012,148.71,3.1
06/13/2012,147.74,3.1
06/14/2012,147.67,3.1
06/14/2012,149.27,3.1
06/15/2012,150.02,3.1
06/15/2012,152.33,3.1
06/18/2012,151.16,3.1
06/18/2012,151.71,3.1
06/19/2012,152.13,3.1
06/19/2012,152.2,3.1
06/20/2012,152.03,3.1
06/20/2012,152.09,3.1
06/21/2012,152.31,3.1
06/21/2012,147.97,3.1
06/22/2012,148.33,3.1
06/22/2012,148.2,3.1
06/25/2012,147.27,3.1
06/25/2012,147.56,3.1
06/26/2012,148.08,3.1
06/26/2012,146.86,3.1
06/27/2012,147.01,3.1
06/27/2012,147.67,3.1
06/28/2012,146.31,3.1
06/28/2012,146.44,3.1
06/29/2012,148.85,3.1
06/29/2012,149.64,3.1
07/02/2012,150.24,3.1
07/02/2012,149.83,3.1
07/03/2012,149.55,3.1
07/03/2012,149.91,3.1
07/05/2012,149.11,3.1
07/05/2012,149.42,3.1
07/06/2012,148.37,3.1
07/06/2012,146.45,3.1
07/09/2012,145.95,3.1
07/09/2012,145.12,3.1
07/10/2012,145.6,3.1
07/10/2012,142.51,3.1
07/11/2012,142.48,3.1
07/11/2012,141.74,3.1
07/12/2012,140.97,3.1
07/12/2012,140.08,3.1
07/13/2012,140.37,3.1
07/13/2012,142.32,3.1
07/16/2012,141.99,3.1
07/16/2012,141.39,3.1
07/17/2012,142.1,3.1
07/17/2012,140.51,3.1
07/18/2012,140.9,3.1
07/18/2012,144.03,3.1
07/19/2012,147.97,3.1
07/19/2012,149.46,3.1
07/20/2012,148.5,3.1
07/20/2012,147.25,3.1
07/23/2012,145.2,3.1
07/23/2012,146.01,3.1
07/24/2012,146.08,3.1
07/24/2012,145.63,3.1
07/25/2012,145.61,3.1
07/25/2012,146.2,3.1
07/26/2012,148.04,3.1
07/26/2012,148.39,3.1
07/27/2012,149.27,3.1
07/27/2012,150.26,3.1
07/30/2012,150.21,3.1
07/30/2012,150.48,3.1
07/31/2012,150.34,3.1
07/31/2012,149.95,3.1
08/01/2012,150.7,3.1
08/01/2012,149.33,3.1
08/02/2012,148.55,3.1
08/02/2012,148.78,3.1
08/03/2012,150.33,3.1
08/03/2012,151.89,3.1
08/06/2012,152.07,3.1
08/06/2012,152.07,3.1
08/07/2012,152.59,3.1
08/07/2012,152.97,3.1
08/08/2012,152.35,3.2
08/08/2012,152.93,3.2
08/09/2012,152.62,3.2
08/09/2012,152.46,3.2
08/10/2012,152.04,3.2
08/10/2012,153.13,3.2
08/13/2012,152.82,3.2
08/13/2012,152.92,3.2
08/14/2012,152.82,3.2
08/14/2012,152.36,3.2
08/15/2012,152.83,3.2
08/15/2012,152.45,3.2
08/16/2012,152.73,3.2
08/16/2012,154.32,3.2
08/17/2012,154.51,3.2
08/17/2012,154.61,3.2
08/20/2012,154.21,3.2
08/20/2012,154.06,3.2
08/21/2012,154.44,3.2
08/21/2012,152.64,3.2
08/22/2012,152.63,3.2
08/22/2012,151.56,3.2
08/23/2012,151.4,3.2
08/23/2012,150.37,3.2
08/24/2012,149.8,3.2
08/24/2012,151.96,3.2
08/27/2012,152.11,3.2
08/27/2012,150.36,3.2
08/28/2012,150.26,3.2
08/28/2012,149.73,3.2
08/29/2012,149.93,3.2
08/29/2012,149.9,3.2
08/30/2012,149.66,3.2
08/30/2012,148.58,3.2
08/31/2012,149.3,3.2
08/31/2012,149.72,3.2
09/04/2012,151.07,3.2
09/04/2012,149.48,3.2
09/05/2012,149.38,3.2
09/05/2012,149.86,3.2
09/06/2012,150.8,3.2
09/06/2012,152.98,3.2
09/07/2012,153.0,3.2
09/07/2012,153.29,3.2
09/10/2012,153.21,3.2
09/10/2012,154.41,3.2
09/11/2012,154.1,3.2
09/11/2012,156.19,3.2
09/12/2012,156.38,3.2
09/12/2012,156.57,3.2
09/13/2012,157.04,3.2
09/13/2012,158.56,3.2
09/14/2012,158.47,3.2
09/14/2012,158.91,3.2
09/17/2012,157.94,3.2
09/17/2012,159.17,3.2
09/18/2012,158.96,3.2
09/18/2012,159.11,3.2
09/19/2012,159.48,3.2
09/19/2012,158.62,3.2
09/20/2012,158.17,3.2
09/20/2012,158.42,3.2
09/21/2012,159.33,3.2
09/21/2012,158.27,3.2
09/24/2012,157.53,3.2
09/24/2012,157.74,3.2
09/25/2012,157.98,3.2
09/25/2012,157.5,3.2
09/26/2012,157.56,3.2
09/26/2012,156.75,3.2
09/27/2012,157.03,3.2
09/27/2012,158.22,3.2
09/28/2012,158.02,3.2
09/28/2012,159.4,3.2
10/01/2012,159.83,3.2
10/01/2012,161.72,3.2
10/02/2012,162.1,3.2
10/02/2012,161.24,3.2
10/03/2012,161.31,3.2
10/03/2012,161.75,3.2
10/04/2012,161.57,3.2
10/04/2012,161.66,3.2
10/05/2012,162.24,3.2
10/05/2012,161.81,3.2
10/08/2012,161.38,3.2
10/08/2012,161.22,3.2
10/09/2012,161.32,3.2
10/09/2012,159.82,3.2
10/10/2012,159.68,3.2
10/10/2012,158.15,3.2
10/11/2012,158.72,3.2
10/11/2012,158.1,3.2
10/12/2012,158.01,3.2
10/12/2012,159.67,3.2
10/15/2012,160.5,3.2
10/15/2012,160.54,3.2
10/16/2012,161.31,3.2
10/16/2012,162.13,3.2
10/17/2012,154.61,3.2
10/17/2012,154.16,3.2
10/18/2012,153.61,3.2
10/18/2012,149.8,3.2
10/19/2012,150.06,3.2
10/19/2012,148.57,3.2
10/22/2012,148.84,3.2
10/22/2012,149.37,3.2
10/23/2012,148.7,3.2
10/23/2012,146.95,3.2
10/24/2012,147.87,3.2
10/24/2012,146.55,3.2
10/25/2012,147.08,3.2
10/25/2012,147.22,3.2
10/26/2012,147.14,3.2
10/26/2012,148.5,3.2
10/31/2012,149.68,3.2
10/31/2012,149.47,3.2
11/01/2012,149.59,3.2
11/01/2012,151.49,3.2
11/02/2012,151.78,3.2
11/02/2012,148.63,3.2
11/05/2012,147.81,3.2
11/05/2012,149.17,3.2
11/06/2012,150.03,3.2
11/06/2012,149.89,3.2
11/07/2012,149.22,3.3000000000000003
11/07/2012,147.53,3.3000000000000003
11/08/2012,147.71,3.3000000000000003
11/08/2012,146.71,3.3000000000000003
11/09/2012,146.52,3.3000000000000003
11/09/2012,146.35,3.3000000000000003
11/12/2012,146.65,3.3000000000000003
11/12/2012,146.05,3.3000000000000003
11/13/2012,145.39,3.3000000000000003
11/13/2012,145.33,3.3000000000000003
11/14/2012,145.97,3.3000000000000003
11/14/2012,143.17,3.3000000000000003
11/15/2012,143.41,3.3000000000000003
11/15/2012,143.43,3.3000000000000003
11/16/2012,143.8,3.3000000000000003
11/16/2012,144.27,3.3000000000000003
11/19/2012,145.57,3.3000000000000003
11/19/2012,146.9,3.3000000000000003
11/20/2012,146.54,3.3000000000000003
11/20/2012,146.01,3.3000000000000003
11/21/2012,146.09,3.3000000000000003
11/21/2012,146.85,3.3000000000000003
11/23/2012,147.4,3.3000000000000003
11/23/2012,149.32,3.3000000000000003
11/26/2012,148.52,3.3000000000000003
11/26/2012,148.85,3.3000000000000003
11/27/2012,148.24,3.3000000000000003
11/27/2012,147.58,3.3000000000000003
11/28/2012,147.39,3.3000000000000003
11/28/2012,148.16,3.3000000000000003
11/29/2012,148.75,3.3000000000000003
11/29/2012,147.81,3.3000000000000003
11/30/2012,147.98,3.3000000000000003
11/30/2012,146.69,3.3000000000000003
12/03/2012,147.22,3.3000000000000003
12/03/2012,146.23,3.3000000000000003
12/04/2012,146.41,3.3000000000000003
12/04/2012,146.14,3.3000000000000003
12/05/2012,145.87,3.3000000000000003
12/05/2012,145.59,3.3000000000000003
12/06/2012,145.99,3.3000000000000003
12/06/2012,146.4,3.3000000000000003
12/07/2012,146.74,3.3000000000000003
12/07/2012,148.14,3.3000000000000003
12/10/2012,148.31,3.3000000000000003
12/10/2012,148.65,3.3000000000000003
12/11/2012,149.09,3.3000000000000003
12/11/2012,149.87,3.3000000000000003
12/12/2012,150.18,3.3000000000000003
12/12/2012,148.91,3.3000000000000003
12/13/2012,148.31,3.3000000000000003
12/13/2012,148.17,3.3000000000000003
12/14/2012,147.94,3.3000000000000003
12/14/2012,147.99,3.3000000000000003
12/17/2012,147.99,3.3000000000000003
12/17/2012,149.42,3.3000000000000003
12/18/2012,149.6,3.3000000000000003
12/18/2012,151.02,3.3000000000000003
12/19/2012,150.84,3.3000000000000003
12/19/2012,150.55,3.3000000000000003
12/20/2012,150.08,3.3000000000000003
12/20/2012,150.31,3.3000000000000003
12/21/2012,149.02,3.3000000000000003
12/21/2012,149.27,3.3000000000000003
12/24/2012,148.98,3.3000000000000003
12/24/2012,148.48,3.3000000000000003
12/26/2012,148.34,3.3000000000000003
12/26/2012,148.14,3.3000000000000003
12/27/2012,147.81,3.3000000000000003
12/27/2012,148.72,3.3000000000000003
12/28/2012,147.49,3.3000000000000003
12/28/2012,146.5,3.3000000000000003
12/31/2012,146.04,3.3000000000000003
12/31/2012,147.83,3.3000000000000003
01/02/2013,149.79,3.3000000000000003
01/02/2013,151.53,3.3000000000000003
01/03/2013,151.01,3.3000000000000003
01/03/2013,150.7,3.3000000000000003
01/04/2013,149.86,3.3000000000000003
01/04/2013,149.71,3.3000000000000003
01/07/2013,149.25,3.3000000000000003
01/07/2013,149.05,3.3000000000000003
01/08/2013,148.88,3.3000000000000003
01/08/2013,148.85,3.3000000000000003
01/09/2013,149.32,3.3000000000000003
01/09/2013,148.42,3.3000000000000003
01/10/2013,148.68,3.3000000000000003
01/10/2013,148.85,3.3000000000000003
01/11/2013,149.83,3.3000000000000003
01/11/2013,150.07,3.3000000000000003
01/14/2013,148.81,3.3000000000000003
01/14/2013,148.65,3.3000000000000003
01/15/2013,147.64,3.3000000000000003
01/15/2013,148.56,3.3000000000000003
01/16/2013,148.17,3.3000000000000003
01/16/2013,148.63,3.3000000000000003
01/17/2013,149.6,3.3000000000000003
01/17/2013,149.45,3.3000000000000003
01/18/2013,149.74,3.3000000000000003
01/18/2013,150.08,3.3000000000000003
01/22/2013,150.0,3.3000000000000003
01/22/2013,151.32,3.3000000000000003
01/23/2013,157.05,3.3000000000000003
01/23/2013,157.99,3.3000000000000003
01/24/2013,157.37,3.3000000000000003
01/24/2013,157.76,3.3000000000000003
01/25/2013,157.78,3.3000000000000003
01/25/2013,158.18,3.3000000000000003
01/28/2013,158.09,3.3000000000000003
01/28/2013,158.15,3.3000000000000003
01/29/2013,157.7,3.3000000000000003
01/29/2013,157.36,3.3000000000000003
01/30/2013,157.2,3.3000000000000003
01/30/2013,157.06,3.3000000000000003
01/31/2013,156.91,3.3000000000000003
01/31/2013,156.72,3.3000000000000003
02/01/2013,157.94,3.3000000000000003
02/01/2013,158.35,3.3000000000000003
02/04/2013,157.58,3.3000000000000003
02/04/2013,157.27,3.3000000000000003
02/05/2013,157.67,3.3000000000000003
02/05/2013,156.5,3.3000000000000003
02/06/2013,155.3,3.4
02/06/2013,155.79,3.4
02/07/2013,155.48,3.4
02/07/2013,154.8,3.4
02/08/2013,154.97,3.4
02/08/2013,156.3,3.4
02/11/2013,155.76,3.4
02/11/2013,155.12,3.4
02/12/2013,155.01,3.4
02/12/2013,155.03,3.4
02/13/2013,155.5,3.4
02/13/2013,155.07,3.4
02/14/2013,154.79,3.4
02/14/2013,154.73,3.4
02/15/2013,154.98,3.4
02/15/2013,155.76,3.4
02/19/2013,155.46,3.4
02/19/2013,155.25,3.4
02/20/2013,155.48,3.4
02/20/2013,154.46,3.4
02/21/2013,153.94,3.4
02/21/2013,153.7,3.4
02/22/2013,154.4,3.4
02/22/2013,155.84,3.4
02/25/2013,156.29,3.4
02/25/2013,153.07,3.4
02/26/2013,153.94,3.4
02/26/2013,154.33,3.4
02/27/2013,154.14,3.4
02/27/2013,156.8,3.4
02/28/2013,156.69,3.4
02/28/2013,155.64,3.4
03/01/2013,155.5,3.4
03/01/2013,157.25,3.4
03/04/2013,157.01,3.4
03/04/2013,159.02,3.4
03/05/2013,159.54,3.4
03/05/2013,160.06,3.4
03/06/2013,160.45,3.4
03/06/2013,161.49,3.4
03/07/2013,161.42,3.4
03/07/2013,162.3,3.4
03/08/2013,162.63,3.4
03/08/2013,163.04,3.4
03/11/2013,162.78,3.4
03/11/2013,162.81,3.4
03/12/2013,162.28,3.4
03/12/2013,163.17,3.4
03/13/2013,162.9,3.4
03/13/2013,164.34,3.4
03/14/2013,164.41,3.4
03/14/2013,167.24,3.4
03/15/2013,166.92,3.4
03/15/2013,166.56,3.4
03/18/2013,165.0,3.4
03/18/2013,165.24,3.4
03/19/2013,165.95,3.4
03/19/2013,165.41,3.4
03/20/2013,166.44,3.4
03/20/2013,166.67,3.4
03/21/2013,165.04,3.4
03/21/2013,164.5,3.4
03/22/2013,164.46,3.4
03/22/2013,164.36,3.4
03/25/2013,164.72,3.4
03/25/2013,163.32,3.4
03/26/2013,164.12,3.4
03/26/2013,164.58,3.4
03/27/2013,163.49,3.4
03/27/2013,163.44,3.4
03/28/2013,162.62,3.4
03/28/2013,165.31,3.4
04/01/2013,164.92,3.4
04/01/2013,164.59,3.4
04/02/2013,165.01,3.4
04/02/2013,166.13,3.4
04/03/2013,166.1,3.4
04/03/2013,164.81,3.4
04/04/2013,164.89,3.4
04/04/2013,163.76,3.4
04/05/2013,162.05,3.4
04/05/2013,162.29,3.4
04/08/2013,162.03,3.4
04/08/2013,162.22,3.4
04/09/2013,162.41,3.4
04/09/2013,162.14,3.4
04/10/2013,164.19,3.4
04/10/2013,164.3,3.4
04/11/2013,163.91,3.4
04/11/2013,165.01,3.4
04/12/2013,163.36,3.4
04/12/2013,163.82,3.4
04/15/2013,163.09,3.4
04/15/2013,162.17,3.4
04/16/2013,163.4,3.4
04/16/2013,164.3,3.4
04/17/2013,163.16,3.4
04/17/2013,162.49,3.4
04/18/2013,162.83,3.4
04/18/2013,160.54,3.4
04/19/2013,151.7,3.4
04/19/2013,147.25,3.4
04/22/2013,148.14,3.4
04/22/2013,145.57,3.4
04/23/2013,146.68,3.4
04/23/2013,148.5,3.4
04/24/2013,148.92,3.4
04/24/2013,148.57,3.4
04/25/2013,149.33,3.4
04/25/2013,150.31,3.4
04/26/2013,150.47,3.4
04/26/2013,150.59,3.4
04/29/2013,150.95,3.4
04/29/2013,154.34,3.4
04/30/2013,154.32,3.4
04/30/2013,156.97,3.4
05/01/2013,156.45,3.4
05/01/2013,154.71,3.4
05/02/2013,155.09,3.4
05/02/2013,156.85,3.4
05/03/2013,158.05,3.4
05/03/2013,158.49,3.4
05/06/2013,157.94,3.4
05/06/2013,157.15,3.4
05/07/2013,157.18,3.4
05/07/2013,157.81,3.4
05/08/2013,158.01,3.5
05/08/2013,159.48,3.5
05/09/2013,159.38,3.5
05/09/2013,158.25,3.5
05/10/2013,158.35,3.5
05/10/2013,159.21,3.5
05/13/2013,158.98,3.5
05/13/2013,157.65,3.5
05/14/2013,157.35,3.5
05/14/2013,158.22,3.5
05/15/2013,157.48,3.5
05/15/2013,158.31,3.5
05/16/2013,158.84,3.5
05/16/2013,159.38,3.5
05/17/2013,159.81,3.5
05/17/2013,162.3,3.5
05/20/2013,161.97,3.5
05/20/2013,161.64,3.5
05/21/2013,161.36,3.5
05/21/2013,162.46,3.5
05/22/2013,162.34,3.5
05/22/2013,161.17,3.5
05/23/2013,159.99,3.5
05/23/2013,160.52,3.5
05/24/2013,159.38,3.5
05/24/2013,160.18,3.5
05/28/2013,161.52,3.5
05/28/2013,161.78,3.5
05/29/2013,160.57,3.5
05/29/2013,161.89,3.5
05/30/2013,161.15,3.5
05/30/2013,163.01,3.5
05/31/2013,162.41,3.5
05/31/2013,161.97,3.5
06/03/2013,162.15,3.5
06/03/2013,162.69,3.5
06/04/2013,162.42,3.5
06/04/2013,160.54,3.5
06/05/2013,159.74,3.5
06/05/2013,157.86,3.5
06/06/2013,158.06,3.5
06/06/2013,158.68,3.5
06/07/2013,159.5,3.5
06/07/2013,160.67,3.5
06/10/2013,161.15,3.5
06/10/2013,159.63,3.5
06/11/2013,158.19,3.5
06/11/2013,158.82,3.5
06/12/2013,159.3,3.5
06/12/2013,156.66,3.5
06/13/2013,156.51,3.5
06/13/2013,158.66,3.5
06/14/2013,158.82,3.5
06/14/2013,157.44,3.5
06/17/2013,158.4,3.5
06/17/2013,158.09,3.5
06/18/2013,158.08,3.5
06/18/2013,159.52,3.5
06/19/2013,159.18,3.5
06/19/2013,157.24,3.5
06/20/2013,156.25,3.5
06/20/2013,153.66,3.5
06/21/2013,154.56,3.5
06/21/2013,152.19,3.5
06/24/2013,151.05,3.5
06/24/2013,150.69,3.5
06/25/2013,152.07,3.5
06/25/2013,151.82,3.5
06/26/2013,152.59,3.5
06/26/2013,151.72,3.5
06/27/2013,152.65,3.5
06/27/2013,152.34,3.5
06/28/2013,149.29,3.5
06/28/2013,148.8,3.5
07/01/2013,149.61,3.5
07/01/2013,148.93,3.5
07/02/2013,148.55,3.5
07/02/2013,149.11,3.5
07/03/2013,148.7,3.5
07/03/2013,150.47,3.5
07/05/2013,151.43,3.5
07/05/2013,151.78,3.5
07/08/2013,152.3,3.5
07/08/2013,151.82,3.5
07/09/2013,149.4,3.5
07/09/2013,148.95,3.5
07/10/2013,149.11,3.5
07/10/2013,149.69,3.5
07/11/2013,150.88,3.5
07/11/2013,150.12,3.5
07/12/2013,150.33,3.5
07/12/2013,149.55,3.5
07/15/2013,149.82,3.5
07/15/2013,151.05,3.5
07/16/2013,151.08,3.5
07/16/2013,150.94,3.5
07/17/2013,151.61,3.5
07/17/2013,151.48,3.5
07/18/2013,154.38,3.5
07/18/2013,154.16,3.5
07/19/2013,154.1,3.5
07/19/2013,150.69,3.5
07/22/2013,150.59,3.5
07/22/2013,151.12,3.5
07/23/2013,151.22,3.5
07/23/2013,151.82,3.5
07/24/2013,152.57,3.5
07/24/2013,153.09,3.5
07/25/2013,152.84,3.5
07/25/2013,153.56,3.5
07/26/2013,153.07,3.5
07/26/2013,153.66,3.5
07/29/2013,153.26,3.5
07/29/2013,152.77,3.5
07/30/2013,153.38,3.5
07/30/2013,152.62,3.5
07/31/2013,151.43,3.5
07/31/2013,151.86,3.5
08/01/2013,153.12,3.5
08/01/2013,152.46,3.5
08/02/2013,152.22,3.5
08/02/2013,151.96,3.5
08/05/2013,151.96,3.5
08/05/2013,152.22,3.5
08/06/2013,149.7,3.5
08/06/2013,148.71,3.5
08/07/2013,148.36,3.5999999999999996
08/07/2013,147.55,3.5999999999999996
08/08/2013,148.25,3.5999999999999996
08/08/2013,147.06,3.5999999999999996
08/09/2013,147.11,3.5999999999999996
08/09/2013,146.97,3.5999999999999996
08/12/2013,146.31,3.5999999999999996
08/12/2013,147.97,3.5999999999999996
08/13/2013,148.32,3.5999999999999996
08/13/2013,147.44,3.5999999999999996
08/14/2013,147.57,3.5999999999999996
08/14/2013,146.75,3.5999999999999996
08/15/2013,145.73,3.5999999999999996
08/15/2013,145.38,3.5999999999999996
08/16/2013,145.19,3.5999999999999996
08/16/2013,145.03,3.5999999999999996
08/19/2013,145.0,3.5999999999999996
08/19/2013,144.16,3.5999999999999996
08/20/2013,144.27,3.5999999999999996
08/20/2013,144.42,3.5999999999999996
08/21/2013,144.51,3.5999999999999996
08/21/2013,144.66,3.5999999999999996
08/22/2013,145.27,3.5999999999999996
08/22/2013,144.91,3.5999999999999996
08/23/2013,145.03,3.5999999999999996
08/23/2013,145.09,3.5999999999999996
08/26/2013,144.98,3.5999999999999996
08/26/2013,144.56,3.5999999999999996
08/27/2013,143.69,3.5999999999999996
08/27/2013,143.0,3.5999999999999996
08/28/2013,142.95,3.5999999999999996
08/28/2013,142.54,3.5999999999999996
08/29/2013,142.39,3.5999999999999996
08/29/2013,142.92,3.5999999999999996
08/30/2013,143.0,3.5999999999999996
08/30/2013,142.63,3.5999999999999996
09/03/2013,143.69,3.5999999999999996
09/03/2013,143.95,3.5999999999999996
09/04/2013,143.65,3.5999999999999996
09/04/2013,143.3,3.5999999999999996
09/05/2013,143.47,3.5999999999999996
09/05/2013,144.1,3.5999999999999996
09/06/2013,144.49,3.5999999999999996
09/06/2013,143.22,3.5999999999999996
09/09/2013,143.73,3.5999999999999996
09/09/2013,144.75,3.5999999999999996
09/10/2013,146.49,3.5999999999999996
09/10/2013,146.02,3.5999999999999996
09/11/2013,146.2,3.5999999999999996
09/11/2013,149.23,3.5999999999999996
09/12/2013,149.43,3.5999999999999996
09/12/2013,149.25,3.5999999999999996
09/13/2013,149.62,3.5999999999999996
09/13/2013,150.38,3.5999999999999996
09/16/2013,151.57,3.5999999999999996
09/16/2013,151.14,3.5999999999999996
09/17/2013,151.35,3.5999999999999996
09/17/2013,150.37,3.5999999999999996
09/18/2013,150.71,3.5999999999999996
09/18/2013,152.14,3.5999999999999996
09/19/2013,151.95,3.5999999999999996
09/19/2013,151.33,3.5999999999999996
09/20/2013,151.78,3.5999999999999996
09/20/2013,148.69,3.5999999999999996
09/23/2013,148.72,3.5999999999999996
09/23/2013,149.45,3.5999999999999996
09/24/2013,149.41,3.5999999999999996
09/24/2013,148.65,3.5999999999999996
09/25/2013,148.79,3.5999999999999996
09/25/2013,148.26,3.5999999999999996
09/26/2013,148.76,3.5999999999999996
09/26/2013,148.85,3.5999999999999996
09/27/2013,147.79,3.5999999999999996
09/27/2013,146.27,3.5999999999999996
09/30/2013,145.2,3.5999999999999996
09/30/2013,144.91,3.5999999999999996
10/01/2013,145.03,3.5999999999999996
10/01/2013,145.85,3.5999999999999996
10/02/2013,145.19,3.5999999999999996
10/02/2013,144.73,3.5999999999999996
10/03/2013,144.53,3.5999999999999996
10/03/2013,143.87,3.5999999999999996
10/04/2013,144.12,3.5999999999999996
10/04/2013,144.06,3.5999999999999996
10/07/2013,142.3,3.5999999999999996
10/07/2013,142.43,3.5999999999999996
10/08/2013,142.33,3.5999999999999996
10/08/2013,139.85,3.5999999999999996
10/09/2013,140.36,3.5999999999999996
10/09/2013,141.89,3.5999999999999996
10/10/2013,143.33,3.5999999999999996
10/10/2013,144.59,3.5999999999999996
10/11/2013,144.96,3.5999999999999996
10/11/2013,145.67,3.5999999999999996
10/14/2013,145.09,3.5999999999999996
10/14/2013,146.31,3.5999999999999996
10/15/2013,145.34,3.5999999999999996
10/15/2013,144.5,3.5999999999999996
10/16/2013,145.09,3.5999999999999996
10/16/2013,146.12,3.5999999999999996
10/17/2013,136.03,3.5999999999999996
10/17/2013,136.81,3.5999999999999996
10/18/2013,136.78,3.5999999999999996
10/18/2013,135.99,3.5999999999999996
10/21/2013,136.49,3.5999999999999996
10/21/2013,135.27,3.5999999999999996
10/22/2013,135.65,3.5999999999999996
10/22/2013,136.92,3.5999999999999996
10/23/2013,137.01,3.5999999999999996
10/23/2013,137.54,3.5999999999999996
10/24/2013,138.06,3.5999999999999996
10/24/2013,139.13,3.5999999999999996
10/25/2013,139.62,3.5999999999999996
10/25/2013,138.39,3.5999999999999996
10/28/2013,138.54,3.5999999999999996
10/28/2013,138.78,3.5999999999999996
10/29/2013,138.99,3.5999999999999996
10/29/2013,142.51,3.5999999999999996
10/30/2013,142.18,3.5999999999999996
10/30/2013,140.97,3.5999999999999996
10/31/2013,140.58,3.5999999999999996
10/31/2013,140.23,3.5999999999999996
11/01/2013,140.7,3.5999999999999996
11/01/2013,140.25,3.5999999999999996
11/04/2013,140.77,3.5999999999999996
11/04/2013,141.06,3.5999999999999996
11/05/2013,140.49,3.5999999999999996
11/05/2013,139.17,3.5999999999999996
11/06/2013,139.96,3.7
11/06/2013,140.97,3.7
11/07/2013,141.29,3.7
11/07/2013,141.61,3.7
11/08/2013,140.69,3.7
11/08/2013,141.6,3.7
11/11/2013,141.76,3.7
11/11/2013,143.87,3.7
11/12/2013,143.6,3.7
11/12/2013,144.02,3.7
11/13/2013,143.4,3.7
11/13/2013,144.4,3.7
11/14/2013,141.99,3.7
11/14/2013,143.35,3.7
11/15/2013,143.48,3.7
11/15/2013,144.12,3.7
11/18/2013,144.38,3.7
11/18/2013,145.13,3.7
11/19/2013,145.25,3.7
11/19/2013,145.74,3.7
11/20/2013,145.72,3.7
11/20/2013,145.69,3.7
11/21/2013,145.97,3.7
11/21/2013,144.86,3.7
11/22/2013,144.36,3.7
11/22/2013,142.63,3.7
11/25/2013,141.81,3.7
11/25/2013,140.78,3.7
11/26/2013,140.56,3.7
11/26/2013,139.49,3.7
11/27/2013,139.9,3.7
11/27/2013,140.8,3.7
11/29/2013,140.99,3.7
11/29/2013,141.36,3.7
12/02/2013,141.18,3.7
12/02/2013,139.63,3.7
12/03/2013,139.25,3.7
12/03/2013,138.53,3.7
12/04/2013,137.97,3.7
12/04/2013,138.26,3.7
12/05/2013,138.58,3.7
12/05/2013,138.53,3.7
12/06/2013,139.01,3.7
12/06/2013,139.78,3.7
12/09/2013,140.03,3.7
12/09/2013,139.61,3.7
12/10/2013,139.17,3.7
12/10/2013,139.34,3.7
12/11/2013,139.25,3.7
12/11/2013,137.83,3.7
12/12/2013,137.72,3.7
12/12/2013,136.39,3.7
12/13/2013,136.51,3.7
12/13/2013,135.94,3.7
12/16/2013,136.28,3.7
12/16/2013,139.92,3.7
12/17/2013,139.53,3.7
12/17/2013,138.27,3.7
12/18/2013,138.82,3.7
12/18/2013,140.59,3.7
12/19/2013,139.94,3.7
12/19/2013,141.78,3.7
12/20/2013,141.7,3.7
12/20/2013,141.62,3.7
12/23/2013,142.44,3.7
12/23/2013,143.36,3.7
12/24/2013,143.15,3.7
12/24/2013,144.14,3.7
12/26/2013,144.41,3.7
12/26/2013,145.82,3.7
12/27/2013,146.2,3.7
12/27/2013,145.61,3.7
12/30/2013,145.79,3.7
12/30/2013,146.65,3.7
12/31/2013,146.72,3.7
12/31/2013,147.56,3.7
01/02/2014,147.28,3.7
