GPRE,"Green Plains, Inc.",
Date,Price,Annualized Dividend
09/28/2011,8.02,0.0
09/29/2011,8.27,0.0
09/29/2011,8.29,0.0
09/30/2011,8.14,0.0
09/30/2011,8.06,0.0
10/03/2011,7.99,0.0
10/03/2011,7.45,0.0
10/04/2011,7.43,0.0
10/04/2011,7.68,0.0
10/05/2011,7.72,0.0
10/05/2011,7.7,0.0
10/06/2011,7.67,0.0
10/06/2011,7.96,0.0
10/07/2011,8.02,0.0
10/07/2011,7.89,0.0
10/10/2011,8.08,0.0
10/10/2011,8.3,0.0
10/11/2011,8.2,0.0
10/11/2011,8.21,0.0
10/12/2011,8.54,0.0
10/12/2011,8.34,0.0
10/13/2011,8.27,0.0
10/13/2011,8.52,0.0
10/14/2011,8.62,0.0
10/14/2011,8.59,0.0
10/17/2011,8.55,0.0
10/17/2011,8.38,0.0
10/18/2011,8.4,0.0
10/18/2011,8.42,0.0
10/19/2011,8.39,0.0
10/19/2011,8.2,0.0
10/20/2011,8.21,0.0
10/20/2011,8.22,0.0
10/21/2011,8.32,0.0
10/21/2011,8.21,0.0
10/24/2011,8.21,0.0
10/24/2011,8.5,0.0
10/25/2011,8.5,0.0
10/25/2011,8.34,0.0
10/26/2011,8.53,0.0
10/26/2011,8.92,0.0
10/27/2011,9.41,0.0
10/27/2011,9.5,0.0
10/28/2011,9.46,0.0
10/28/2011,9.31,0.0
10/31/2011,9.12,0.0
10/31/2011,9.03,0.0
11/01/2011,8.68,0.0
11/01/2011,8.9,0.0
11/02/2011,9.12,0.0
11/02/2011,8.91,0.0
11/03/2011,9.06,0.0
11/03/2011,9.16,0.0
11/04/2011,9.1,0.0
11/04/2011,8.91,0.0
11/07/2011,8.87,0.0
11/07/2011,8.9,0.0
11/08/2011,8.98,0.0
11/08/2011,8.96,0.0
11/09/2011,8.85,0.0
11/09/2011,8.79,0.0
11/10/2011,8.97,0.0
11/10/2011,8.91,0.0
11/11/2011,9.03,0.0
11/11/2011,9.03,0.0
11/14/2011,8.97,0.0
11/14/2011,8.99,0.0
11/15/2011,8.93,0.0
11/15/2011,9.16,0.0
11/16/2011,9.03,0.0
11/16/2011,9.1,0.0
11/17/2011,9.1,0.0
11/17/2011,8.99,0.0
11/18/2011,9.01,0.0
11/18/2011,9.06,0.0
11/21/2011,8.86,0.0
11/21/2011,8.93,0.0
11/22/2011,8.92,0.0
11/22/2011,8.88,0.0
11/23/2011,8.79,0.0
11/23/2011,8.59,0.0
11/25/2011,8.53,0.0
11/25/2011,8.54,0.0
11/28/2011,8.76,0.0
11/28/2011,8.48,0.0
11/29/2011,8.48,0.0
11/29/2011,8.54,0.0
11/30/2011,8.86,0.0
11/30/2011,9.1,0.0
12/01/2011,9.05,0.0
12/01/2011,9.1,0.0
12/02/2011,9.27,0.0
12/02/2011,9.26,0.0
12/05/2011,9.42,0.0
12/05/2011,9.21,0.0
12/06/2011,9.23,0.0
12/06/2011,9.26,0.0
12/07/2011,9.3,0.0
12/07/2011,9.32,0.0
12/08/2011,9.23,0.0
12/08/2011,8.99,0.0
12/09/2011,9.03,0.0
12/09/2011,9.13,0.0
12/12/2011,9.07,0.0
12/12/2011,8.98,0.0
12/13/2011,9.04,0.0
12/13/2011,8.82,0.0
12/14/2011,8.71,0.0
12/14/2011,8.78,0.0
12/15/2011,8.92,0.0
12/15/2011,8.88,0.0
12/16/2011,8.97,0.0
12/16/2011,8.84,0.0
12/19/2011,8.9,0.0
12/19/2011,8.53,0.0
12/20/2011,8.71,0.0
12/20/2011,8.92,0.0
12/21/2011,8.89,0.0
12/21/2011,8.48,0.0
12/22/2011,8.55,0.0
12/22/2011,8.58,0.0
12/23/2011,8.59,0.0
12/23/2011,8.55,0.0
12/27/2011,8.48,0.0
12/27/2011,8.44,0.0
12/28/2011,8.45,0.0
12/28/2011,8.21,0.0
12/29/2011,8.27,0.0
12/29/2011,8.46,0.0
12/30/2011,8.47,0.0
12/30/2011,8.43,0.0
01/03/2012,8.65,0.0
01/03/2012,8.72,0.0
01/04/2012,8.66,0.0
01/04/2012,8.57,0.0
01/05/2012,8.54,0.0
01/05/2012,8.42,0.0
01/06/2012,8.4,0.0
01/06/2012,8.42,0.0
01/09/2012,8.43,0.0
01/09/2012,8.56,0.0
01/10/2012,8.63,0.0
01/10/2012,8.9,0.0
01/11/2012,8.88,0.0
01/11/2012,9.01,0.0
01/12/2012,9.02,0.0
01/12/2012,9.3,0.0
01/13/2012,9.19,0.0
01/13/2012,9.34,0.0
01/17/2012,9.39,0.0
01/17/2012,9.36,0.0
01/18/2012,9.37,0.0
01/18/2012,9.52,0.0
01/19/2012,9.58,0.0
01/19/2012,9.63,0.0
01/20/2012,9.6,0.0
01/20/2012,9.67,0.0
01/23/2012,9.68,0.0
01/23/2012,9.81,0.0
01/24/2012,9.77,0.0
01/24/2012,9.8,0.0
01/25/2012,9.76,0.0
01/25/2012,9.89,0.0
01/26/2012,9.9,0.0
01/26/2012,9.88,0.0
01/27/2012,9.86,0.0
01/27/2012,9.96,0.0
01/30/2012,9.89,0.0
01/30/2012,10.06,0.0
01/31/2012,10.13,0.0
01/31/2012,9.79,0.0
02/01/2012,9.92,0.0
02/01/2012,10.12,0.0
02/02/2012,10.11,0.0
02/02/2012,10.04,0.0
02/03/2012,10.14,0.0
02/03/2012,9.89,0.0
02/06/2012,9.86,0.0
02/06/2012,10.06,0.0
02/07/2012,10.05,0.0
02/07/2012,10.27,0.0
02/08/2012,10.27,0.0
02/08/2012,10.33,0.0
02/09/2012,9.52,0.0
02/09/2012,10.03,0.0
02/10/2012,9.97,0.0
02/10/2012,9.67,0.0
02/13/2012,9.7,0.0
02/13/2012,9.45,0.0
02/14/2012,9.45,0.0
02/14/2012,9.1,0.0
02/15/2012,9.12,0.0
02/15/2012,9.09,0.0
02/16/2012,9.09,0.0
02/16/2012,9.36,0.0
02/17/2012,9.41,0.0
02/17/2012,9.35,0.0
02/21/2012,9.4,0.0
02/21/2012,9.89,0.0
02/22/2012,9.84,0.0
02/22/2012,9.88,0.0
02/23/2012,9.92,0.0
02/23/2012,9.87,0.0
02/24/2012,9.84,0.0
02/24/2012,9.89,0.0
02/27/2012,9.92,0.0
02/27/2012,10.22,0.0
02/28/2012,10.24,0.0
02/28/2012,10.16,0.0
02/29/2012,10.17,0.0
02/29/2012,9.8,0.0
03/01/2012,9.03,0.0
03/01/2012,9.28,0.0
03/02/2012,9.33,0.0
03/02/2012,9.15,0.0
03/05/2012,9.15,0.0
03/05/2012,9.17,0.0
03/06/2012,9.03,0.0
03/06/2012,8.94,0.0
03/07/2012,9.0,0.0
03/07/2012,9.11,0.0
03/08/2012,9.16,0.0
03/08/2012,9.15,0.0
03/09/2012,9.18,0.0
03/09/2012,9.16,0.0
03/12/2012,9.16,0.0
03/12/2012,9.15,0.0
03/13/2012,9.24,0.0
03/13/2012,9.43,0.0
03/14/2012,9.4,0.0
03/14/2012,9.29,0.0
03/15/2012,9.34,0.0
03/15/2012,9.23,0.0
03/16/2012,9.29,0.0
03/16/2012,9.35,0.0
03/19/2012,9.36,0.0
03/19/2012,9.39,0.0
03/20/2012,9.29,0.0
03/20/2012,9.32,0.0
03/21/2012,9.36,0.0
03/21/2012,9.37,0.0
03/22/2012,9.28,0.0
03/22/2012,9.28,0.0
03/23/2012,9.28,0.0
03/23/2012,9.42,0.0
03/26/2012,9.49,0.0
03/26/2012,9.43,0.0
03/27/2012,9.42,0.0
03/27/2012,9.42,0.0
03/28/2012,9.41,0.0
03/28/2012,9.27,0.0
03/29/2012,9.16,0.0
03/29/2012,9.35,0.0
03/30/2012,9.41,0.0
03/30/2012,9.32,0.0
04/02/2012,9.28,0.0
04/02/2012,9.45,0.0
04/03/2012,9.4,0.0
04/03/2012,9.32,0.0
04/04/2012,9.22,0.0
04/04/2012,9.21,0.0
04/05/2012,9.16,0.0
04/05/2012,9.18,0.0
04/09/2012,9.05,0.0
04/09/2012,8.97,0.0
04/10/2012,8.96,0.0
04/10/2012,8.76,0.0
04/11/2012,8.87,0.0
04/11/2012,8.92,0.0
04/12/2012,8.91,0.0
04/12/2012,9.0,0.0
04/13/2012,8.96,0.0
04/13/2012,8.79,0.0
04/16/2012,8.78,0.0
04/16/2012,8.77,0.0
04/17/2012,8.85,0.0
04/17/2012,8.58,0.0
04/18/2012,8.56,0.0
04/18/2012,8.57,0.0
04/19/2012,8.09,0.0
04/19/2012,8.22,0.0
04/20/2012,8.29,0.0
04/20/2012,8.08,0.0
04/23/2012,8.02,0.0
04/23/2012,7.7,0.0
04/24/2012,7.72,0.0
04/24/2012,7.63,0.0
04/25/2012,7.73,0.0
04/25/2012,7.73,0.0
04/26/2012,7.41,0.0
04/26/2012,6.84,0.0
04/27/2012,6.88,0.0
04/27/2012,7.11,0.0
04/30/2012,7.06,0.0
04/30/2012,6.9,0.0
05/01/2012,6.92,0.0
05/01/2012,7.0,0.0
05/02/2012,6.99,0.0
05/02/2012,6.75,0.0
05/03/2012,6.78,0.0
05/03/2012,6.75,0.0
05/04/2012,6.7,0.0
05/04/2012,6.59,0.0
05/07/2012,6.56,0.0
05/07/2012,6.53,0.0
05/08/2012,6.5,0.0
05/08/2012,6.53,0.0
05/09/2012,6.49,0.0
05/09/2012,6.05,0.0
05/10/2012,6.13,0.0
05/10/2012,6.41,0.0
05/11/2012,6.37,0.0
05/11/2012,6.56,0.0
05/14/2012,6.47,0.0
05/14/2012,6.29,0.0
05/15/2012,6.28,0.0
05/15/2012,6.39,0.0
05/16/2012,6.42,0.0
05/16/2012,6.36,0.0
05/17/2012,6.36,0.0
05/17/2012,6.17,0.0
05/18/2012,6.21,0.0
05/18/2012,6.12,0.0
05/21/2012,6.19,0.0
05/21/2012,6.31,0.0
05/22/2012,6.31,0.0
05/22/2012,6.18,0.0
05/23/2012,6.1,0.0
05/23/2012,6.18,0.0
05/24/2012,6.2,0.0
05/24/2012,6.21,0.0
05/25/2012,6.21,0.0
05/25/2012,6.22,0.0
05/29/2012,6.22,0.0
05/29/2012,6.14,0.0
05/30/2012,6.08,0.0
05/30/2012,6.03,0.0
05/31/2012,6.04,0.0
05/31/2012,6.12,0.0
06/01/2012,6.0,0.0
06/01/2012,5.77,0.0
06/04/2012,5.79,0.0
06/04/2012,5.67,0.0
06/05/2012,5.65,0.0
06/05/2012,5.78,0.0
06/06/2012,5.82,0.0
06/06/2012,6.02,0.0
06/07/2012,6.14,0.0
06/07/2012,5.92,0.0
06/08/2012,5.89,0.0
06/08/2012,5.88,0.0
06/11/2012,5.97,0.0
06/11/2012,5.82,0.0
06/12/2012,5.85,0.0
06/12/2012,5.82,0.0
06/13/2012,5.8,0.0
06/13/2012,5.86,0.0
06/14/2012,5.86,0.0
06/14/2012,5.99,0.0
06/15/2012,5.99,0.0
06/15/2012,6.06,0.0
06/18/2012,6.0,0.0
06/18/2012,6.09,0.0
06/19/2012,6.13,0.0
06/19/2012,6.16,0.0
06/20/2012,6.15,0.0
06/20/2012,6.25,0.0
06/21/2012,6.27,0.0
06/21/2012,5.98,0.0
06/22/2012,5.99,0.0
06/22/2012,6.14,0.0
06/25/2012,6.05,0.0
06/25/2012,6.0,0.0
06/26/2012,6.02,0.0
06/26/2012,5.76,0.0
06/27/2012,5.77,0.0
06/27/2012,5.56,0.0
06/28/2012,5.54,0.0
06/28/2012,5.42,0.0
06/29/2012,5.55,0.0
06/29/2012,5.39,0.0
07/02/2012,5.36,0.0
07/02/2012,5.43,0.0
07/03/2012,5.48,0.0
07/03/2012,5.36,0.0
07/05/2012,5.36,0.0
07/05/2012,5.46,0.0
07/06/2012,5.39,0.0
07/06/2012,5.45,0.0
07/09/2012,5.43,0.0
07/09/2012,5.2,0.0
07/10/2012,5.23,0.0
07/10/2012,4.55,0.0
07/11/2012,4.55,0.0
07/11/2012,4.29,0.0
07/12/2012,4.26,0.0
07/12/2012,4.2,0.0
07/13/2012,4.24,0.0
07/13/2012,4.21,0.0
07/16/2012,4.18,0.0
07/16/2012,3.96,0.0
07/17/2012,3.97,0.0
07/17/2012,3.97,0.0
07/18/2012,3.96,0.0
07/18/2012,3.93,0.0
07/19/2012,3.96,0.0
07/19/2012,3.94,0.0
07/20/2012,3.9,0.0
07/20/2012,4.13,0.0
07/23/2012,4.04,0.0
07/23/2012,3.88,0.0
07/24/2012,3.9,0.0
07/24/2012,3.83,0.0
07/25/2012,3.86,0.0
07/25/2012,3.58,0.0
07/26/2012,3.65,0.0
07/26/2012,3.12,0.0
07/27/2012,3.12,0.0
07/27/2012,3.67,0.0
07/30/2012,3.67,0.0
07/30/2012,3.6,0.0
07/31/2012,3.58,0.0
07/31/2012,3.84,0.0
08/01/2012,3.87,0.0
08/01/2012,3.73,0.0
08/02/2012,3.7,0.0
08/02/2012,3.69,0.0
08/03/2012,3.8,0.0
08/03/2012,3.87,0.0
08/06/2012,3.89,0.0
08/06/2012,3.57,0.0
08/07/2012,3.58,0.0
08/07/2012,3.66,0.0
08/08/2012,3.65,0.0
08/08/2012,3.9,0.0
08/09/2012,3.88,0.0
08/09/2012,3.81,0.0
08/10/2012,3.79,0.0
08/10/2012,3.71,0.0
08/13/2012,3.71,0.0
08/13/2012,3.71,0.0
08/14/2012,3.74,0.0
08/14/2012,3.63,0.0
08/15/2012,3.61,0.0
08/15/2012,3.61,0.0
08/16/2012,3.64,0.0
08/16/2012,3.72,0.0
08/17/2012,3.7,0.0
08/17/2012,3.8,0.0
08/20/2012,3.8,0.0
08/20/2012,3.97,0.0
08/21/2012,3.98,0.0
08/21/2012,4.25,0.0
08/22/2012,4.26,0.0
08/22/2012,4.12,0.0
08/23/2012,4.13,0.0
08/23/2012,4.11,0.0
08/24/2012,4.09,0.0
08/24/2012,4.03,0.0
08/27/2012,4.03,0.0
08/27/2012,4.06,0.0
08/28/2012,4.05,0.0
08/28/2012,4.13,0.0
08/29/2012,4.15,0.0
08/29/2012,4.15,0.0
08/30/2012,4.14,0.0
08/30/2012,3.92,0.0
08/31/2012,3.97,0.0
08/31/2012,3.97,0.0
09/04/2012,3.96,0.0
09/04/2012,3.92,0.0
09/05/2012,3.93,0.0
09/05/2012,3.97,0.0
09/06/2012,3.99,0.0
09/06/2012,4.11,0.0
09/07/2012,4.13,0.0
09/07/2012,4.41,0.0
09/10/2012,4.41,0.0
09/10/2012,4.28,0.0
09/11/2012,4.32,0.0
09/11/2012,4.55,0.0
09/12/2012,4.58,0.0
09/12/2012,4.66,0.0
09/13/2012,4.66,0.0
09/13/2012,4.95,0.0
09/14/2012,4.96,0.0
09/14/2012,5.16,0.0
09/17/2012,5.15,0.0
09/17/2012,5.11,0.0
09/18/2012,5.12,0.0
09/18/2012,5.12,0.0
09/19/2012,5.12,0.0
09/19/2012,5.29,0.0
09/20/2012,5.28,0.0
09/20/2012,5.34,0.0
09/21/2012,5.4,0.0
09/21/2012,5.53,0.0
09/24/2012,5.49,0.0
09/24/2012,5.28,0.0
09/25/2012,5.29,0.0
09/25/2012,5.24,0.0
09/26/2012,5.22,0.0
09/26/2012,5.17,0.0
09/27/2012,5.2,0.0
09/27/2012,5.14,0.0
09/28/2012,5.09,0.0
09/28/2012,5.06,0.0
10/01/2012,5.08,0.0
10/01/2012,5.03,0.0
10/02/2012,5.01,0.0
10/02/2012,5.0,0.0
10/03/2012,5.0,0.0
10/03/2012,4.93,0.0
10/04/2012,4.95,0.0
10/04/2012,5.09,0.0
10/05/2012,5.1,0.0
10/05/2012,5.23,0.0
10/08/2012,5.1,0.0
10/08/2012,5.23,0.0
10/09/2012,5.22,0.0
10/09/2012,5.24,0.0
10/10/2012,5.22,0.0
10/10/2012,5.18,0.0
10/11/2012,5.21,0.0
10/11/2012,5.28,0.0
10/12/2012,5.27,0.0
10/12/2012,5.13,0.0
10/15/2012,5.16,0.0
10/15/2012,5.27,0.0
10/16/2012,5.28,0.0
10/16/2012,5.32,0.0
10/17/2012,5.32,0.0
10/17/2012,5.4,0.0
10/18/2012,5.39,0.0
10/18/2012,5.25,0.0
10/19/2012,5.24,0.0
10/19/2012,5.07,0.0
10/22/2012,5.04,0.0
10/22/2012,5.19,0.0
10/23/2012,5.11,0.0
10/23/2012,5.08,0.0
10/24/2012,5.12,0.0
10/24/2012,5.05,0.0
10/25/2012,5.12,0.0
10/25/2012,5.08,0.0
10/26/2012,5.1,0.0
10/26/2012,5.21,0.0
10/31/2012,5.43,0.0
10/31/2012,6.68,0.0
11/01/2012,6.56,0.0
11/01/2012,6.83,0.0
11/02/2012,6.75,0.0
11/02/2012,6.88,0.0
11/05/2012,6.84,0.0
11/05/2012,6.85,0.0
11/06/2012,6.86,0.0
11/06/2012,6.82,0.0
11/07/2012,6.87,0.0
11/07/2012,6.52,0.0
11/08/2012,6.48,0.0
11/08/2012,6.68,0.0
11/09/2012,6.64,0.0
11/09/2012,6.81,0.0
11/12/2012,6.82,0.0
11/12/2012,6.64,0.0
11/13/2012,6.61,0.0
11/13/2012,6.64,0.0
11/14/2012,6.68,0.0
11/14/2012,6.56,0.0
11/15/2012,6.53,0.0
11/15/2012,6.43,0.0
11/16/2012,6.4,0.0
11/16/2012,6.45,0.0
11/19/2012,6.56,0.0
11/19/2012,6.5,0.0
11/20/2012,6.46,0.0
11/20/2012,6.56,0.0
11/21/2012,6.6,0.0
11/21/2012,6.5,0.0
11/23/2012,6.56,0.0
11/23/2012,6.75,0.0
11/26/2012,6.76,0.0
11/26/2012,6.79,0.0
11/27/2012,6.81,0.0
11/27/2012,6.56,0.0
11/28/2012,6.55,0.0
11/28/2012,6.79,0.0
11/29/2012,6.86,0.0
11/29/2012,6.73,0.0
11/30/2012,6.75,0.0
11/30/2012,6.68,0.0
12/03/2012,6.69,0.0
12/03/2012,6.69,0.0
12/04/2012,6.58,0.0
12/04/2012,6.88,0.0
12/05/2012,6.93,0.0
12/05/2012,6.74,0.0
12/06/2012,6.74,0.0
12/06/2012,6.81,0.0
12/07/2012,6.87,0.0
12/07/2012,6.76,0.0
12/10/2012,6.8,0.0
12/10/2012,6.79,0.0
12/11/2012,6.81,0.0
12/11/2012,6.9,0.0
12/12/2012,6.95,0.0
12/12/2012,6.94,0.0
12/13/2012,6.93,0.0
12/13/2012,6.95,0.0
12/14/2012,6.88,0.0
12/14/2012,7.02,0.0
12/17/2012,7.07,0.0
12/17/2012,7.18,0.0
12/18/2012,7.26,0.0
12/18/2012,7.18,0.0
12/19/2012,7.13,0.0
12/19/2012,7.13,0.0
12/20/2012,7.12,0.0
12/20/2012,7.19,0.0
12/21/2012,7.08,0.0
12/21/2012,6.8,0.0
12/24/2012,6.76,0.0
12/24/2012,6.82,0.0
12/26/2012,6.82,0.0
12/26/2012,6.99,0.0
12/27/2012,7.02,0.0
12/27/2012,6.99,0.0
12/28/2012,6.97,0.0
12/28/2012,6.72,0.0
12/31/2012,6.75,0.0
12/31/2012,6.83,0.0
01/02/2013,7.07,0.0
01/02/2013,7.1,0.0
01/03/2013,7.08,0.0
01/03/2013,7.03,0.0
01/04/2013,7.07,0.0
01/04/2013,6.98,0.0
01/07/2013,6.88,0.0
01/07/2013,6.77,0.0
01/08/2013,6.73,0.0
01/08/2013,6.9,0.0
01/09/2013,6.96,0.0
01/09/2013,6.99,0.0
01/10/2013,7.0,0.0
01/10/2013,7.08,0.0
01/11/2013,7.07,0.0
01/11/2013,7.0,0.0
01/14/2013,7.03,0.0
01/14/2013,7.04,0.0
01/15/2013,7.0,0.0
01/15/2013,7.07,0.0
01/16/2013,7.08,0.0
01/16/2013,7.09,0.0
01/17/2013,7.13,0.0
01/17/2013,7.08,0.0
01/18/2013,7.06,0.0
01/18/2013,7.03,0.0
01/22/2013,7.01,0.0
01/22/2013,6.96,0.0
01/23/2013,6.96,0.0
01/23/2013,6.78,0.0
01/24/2013,6.77,0.0
01/24/2013,6.91,0.0
01/25/2013,6.91,0.0
01/25/2013,6.91,0.0
01/28/2013,6.92,0.0
01/28/2013,6.87,0.0
01/29/2013,6.88,0.0
01/29/2013,6.88,0.0
01/30/2013,7.01,0.0
01/30/2013,6.56,0.0
01/31/2013,6.58,0.0
01/31/2013,6.75,0.0
02/01/2013,6.82,0.0
02/01/2013,6.98,0.0
02/04/2013,6.93,0.0
02/04/2013,7.0,0.0
02/05/2013,7.01,0.0
02/05/2013,7.07,0.0
02/06/2013,7.04,0.0
02/06/2013,7.11,0.0
02/07/2013,7.38,0.0
02/07/2013,7.76,0.0
02/08/2013,7.6,0.0
02/08/2013,7.74,0.0
02/11/2013,7.77,0.0
02/11/2013,7.73,0.0
02/12/2013,7.75,0.0
02/12/2013,8.15,0.0
02/13/2013,8.21,0.0
02/13/2013,8.21,0.0
02/14/2013,8.21,0.0
02/14/2013,8.55,0.0
02/15/2013,8.58,0.0
02/15/2013,8.35,0.0
02/19/2013,8.35,0.0
02/19/2013,8.53,0.0
02/20/2013,8.48,0.0
02/20/2013,8.26,0.0
02/21/2013,8.24,0.0
02/21/2013,8.38,0.0
02/22/2013,8.42,0.0
02/22/2013,8.53,0.0
02/25/2013,8.61,0.0
02/25/2013,8.28,0.0
02/26/2013,8.35,0.0
02/26/2013,8.46,0.0
02/27/2013,8.4,0.0
02/27/2013,8.16,0.0
02/28/2013,8.11,0.0
02/28/2013,8.18,0.0
03/01/2013,8.1,0.0
03/01/2013,8.87,0.0
03/04/2013,8.9,0.0
03/04/2013,8.99,0.0
03/05/2013,9.06,0.0
03/05/2013,8.85,0.0
03/06/2013,8.93,0.0
03/06/2013,9.04,0.0
03/07/2013,9.07,0.0
03/07/2013,9.28,0.0
03/08/2013,9.5,0.0
03/08/2013,9.49,0.0
03/11/2013,9.54,0.0
03/11/2013,9.86,0.0
03/12/2013,9.86,0.0
03/12/2013,10.38,0.0
03/13/2013,10.38,0.0
03/13/2013,10.01,0.0
03/14/2013,10.01,0.0
03/14/2013,9.41,0.0
03/15/2013,9.26,0.0
03/15/2013,9.84,0.0
03/18/2013,9.67,0.0
03/18/2013,9.77,0.0
03/19/2013,9.74,0.0
03/19/2013,9.58,0.0
03/20/2013,9.6,0.0
03/20/2013,9.69,0.0
03/21/2013,9.65,0.0
03/21/2013,9.48,0.0
03/22/2013,9.54,0.0
03/22/2013,9.8,0.0
03/25/2013,9.9,0.0
03/25/2013,9.85,0.0
03/26/2013,9.92,0.0
03/26/2013,9.76,0.0
03/27/2013,9.76,0.0
03/27/2013,9.76,0.0
03/28/2013,9.86,0.0
03/28/2013,9.88,0.0
04/01/2013,9.85,0.0
04/01/2013,9.91,0.0
04/02/2013,9.91,0.0
04/02/2013,9.98,0.0
04/03/2013,9.93,0.0
04/03/2013,9.84,0.0
04/04/2013,9.89,0.0
04/04/2013,10.0,0.0
04/05/2013,9.79,0.0
04/05/2013,10.12,0.0
04/08/2013,10.15,0.0
04/08/2013,10.24,0.0
04/09/2013,10.26,0.0
04/09/2013,10.24,0.0
04/10/2013,10.28,0.0
04/10/2013,10.35,0.0
04/11/2013,10.32,0.0
04/11/2013,10.32,0.0
04/12/2013,10.22,0.0
04/12/2013,10.25,0.0
04/15/2013,10.12,0.0
04/15/2013,8.97,0.0
04/16/2013,9.12,0.0
04/16/2013,9.31,0.0
04/17/2013,9.22,0.0
04/17/2013,9.29,0.0
04/18/2013,9.24,0.0
04/18/2013,9.17,0.0
04/19/2013,9.24,0.0
04/19/2013,9.57,0.0
04/22/2013,9.62,0.0
04/22/2013,9.65,0.0
04/23/2013,9.71,0.0
04/23/2013,9.76,0.0
04/24/2013,9.8,0.0
04/24/2013,10.5,0.0
04/25/2013,10.51,0.0
04/25/2013,10.48,0.0
04/26/2013,10.45,0.0
04/26/2013,10.6,0.0
04/29/2013,10.71,0.0
04/29/2013,10.78,0.0
04/30/2013,10.74,0.0
04/30/2013,10.81,0.0
05/01/2013,11.23,0.0
05/01/2013,11.22,0.0
05/02/2013,11.23,0.0
05/02/2013,11.51,0.0
05/03/2013,11.59,0.0
05/03/2013,11.53,0.0
05/06/2013,11.6,0.0
05/06/2013,11.57,0.0
05/07/2013,11.51,0.0
05/07/2013,11.73,0.0
05/08/2013,11.66,0.0
05/08/2013,11.65,0.0
05/09/2013,11.68,0.0
05/09/2013,11.64,0.0
05/10/2013,11.63,0.0
05/10/2013,11.7,0.0
05/13/2013,11.7,0.0
05/13/2013,11.79,0.0
05/14/2013,11.78,0.0
05/14/2013,11.55,0.0
05/15/2013,11.48,0.0
05/15/2013,11.81,0.0
05/16/2013,11.83,0.0
05/16/2013,12.68,0.0
05/17/2013,12.72,0.0
05/17/2013,12.84,0.0
05/20/2013,12.75,0.0
05/20/2013,13.56,0.0
05/21/2013,13.6,0.0
05/21/2013,13.76,0.0
05/22/2013,13.78,0.0
05/22/2013,13.3,0.0
05/23/2013,13.06,0.0
05/23/2013,13.73,0.0
05/24/2013,13.72,0.0
05/24/2013,13.82,0.0
05/28/2013,14.03,0.0
05/28/2013,13.8,0.0
05/29/2013,13.96,0.0
05/29/2013,13.75,0.0
05/30/2013,13.76,0.0
05/30/2013,13.79,0.0
05/31/2013,13.73,0.0
05/31/2013,13.71,0.0
06/03/2013,13.74,0.0
06/03/2013,13.56,0.0
06/04/2013,13.53,0.0
06/04/2013,13.54,0.0
06/05/2013,13.4,0.0
06/05/2013,12.68,0.0
06/06/2013,12.87,0.0
06/06/2013,12.52,0.0
06/07/2013,12.7,0.0
06/07/2013,12.52,0.0
06/10/2013,12.64,0.0
06/10/2013,12.54,0.0
06/11/2013,12.49,0.0
06/11/2013,11.99,0.0
06/12/2013,12.1,0.0
06/12/2013,11.82,0.0
06/13/2013,11.77,0.0
06/13/2013,12.06,0.0
06/14/2013,12.07,0.0
06/14/2013,12.11,0.0
06/17/2013,12.28,0.0
06/17/2013,12.13,0.0
06/18/2013,12.14,0.0
06/18/2013,12.5,0.0
06/19/2013,12.5,0.0
06/19/2013,12.08,0.0
06/20/2013,11.93,0.0
06/20/2013,11.56,0.0
06/21/2013,11.6,0.0
06/21/2013,10.94,0.0
06/24/2013,10.94,0.0
06/24/2013,10.58,0.0
06/25/2013,10.75,0.0
06/25/2013,10.88,0.0
06/26/2013,10.99,0.0
06/26/2013,10.81,0.0
06/27/2013,10.94,0.0
06/27/2013,11.25,0.0
06/28/2013,11.13,0.0
06/28/2013,11.51,0.0
07/01/2013,11.59,0.0
07/01/2013,11.71,0.0
07/02/2013,11.69,0.0
07/02/2013,12.03,0.0
07/03/2013,12.04,0.0
07/03/2013,11.94,0.0
07/05/2013,12.03,0.0
07/05/2013,12.04,0.0
07/08/2013,12.14,0.0
07/08/2013,12.27,0.0
07/09/2013,12.45,0.0
07/09/2013,12.26,0.0
07/10/2013,12.29,0.0
07/10/2013,12.2,0.0
07/11/2013,12.41,0.0
07/11/2013,12.28,0.0
07/12/2013,12.34,0.0
07/12/2013,12.81,0.0
07/15/2013,12.93,0.0
07/15/2013,13.25,0.0
07/16/2013,13.27,0.0
07/16/2013,13.68,0.0
07/17/2013,13.91,0.0
07/17/2013,14.04,0.0
07/18/2013,14.17,0.0
07/18/2013,13.99,0.0
07/19/2013,13.89,0.0
07/19/2013,14.11,0.0
07/22/2013,14.16,0.0
07/22/2013,14.22,0.0
07/23/2013,14.37,0.0
07/23/2013,15.15,0.0
07/24/2013,15.26,0.0
07/24/2013,14.69,0.0
07/25/2013,14.74,0.0
07/25/2013,15.2,0.0
07/26/2013,15.0,0.0
07/26/2013,15.56,0.0
07/29/2013,15.62,0.0
07/29/2013,15.51,0.0
07/30/2013,15.4,0.0
07/30/2013,15.7,0.0
07/31/2013,15.63,0.0
07/31/2013,14.3,0.0
08/01/2013,14.5,0.0
08/01/2013,14.55,0.0
08/02/2013,14.56,0.0
08/02/2013,14.32,0.0
08/05/2013,14.38,0.0
08/05/2013,14.94,0.0
08/06/2013,14.94,0.0
08/06/2013,14.65,0.0
