PM,Philip Morris International Inc,
Date,Price,Annualized Dividend
03/16/2015,56.70779037475586,3.88
03/17/2015,56.620422411591214,3.88
03/17/2015,56.70779037475586,3.88
03/18/2015,56.4966638257998,3.88
03/18/2015,57.19559097290039,3.88
03/19/2015,57.25384104959406,3.88
03/19/2015,57.41401290893555,3.88
03/20/2015,57.392160551222716,3.88
03/20/2015,57.84354782104492,3.88
03/23/2015,57.84355243734389,3.88
03/23/2015,58.14205551147461,3.88
03/24/2015,58.149437002055436,3.94
03/24/2015,57.161476135253906,3.94
03/25/2015,57.36790967106382,3.94
03/25/2015,56.54952621459961,3.94
03/26/2015,56.44631780548094,3.94
03/26/2015,56.284114837646484,3.94
03/27/2015,56.23250067873773,3.94
03/27/2015,56.61589050292969,3.94
03/30/2015,56.955019925167214,3.94
03/30/2015,56.66748046875,3.94
03/31/2015,56.43156985091184,3.94
03/31/2015,55.539459228515625,3.94
04/01/2015,55.49520942648793,3.94
04/01/2015,56.08503723144531,3.94
04/02/2015,56.35783517249235,3.94
04/02/2015,56.962406158447266,3.94
04/06/2015,56.984521462663615,3.94
04/06/2015,57.65544509887695,3.94
04/07/2015,57.6480835406179,3.94
04/07/2015,57.31630325317383,3.94
04/08/2015,57.308938436688535,3.94
04/08/2015,56.94766616821289,3.94
04/09/2015,56.78546148938168,3.94
04/09/2015,57.404781341552734,3.94
04/10/2015,57.58908602154315,3.94
04/10/2015,57.43425750732422,3.94
04/13/2015,57.13935189283712,3.94
04/13/2015,57.058250427246094,3.94
04/14/2015,56.873939181377175,3.94
04/14/2015,57.58910369873047,3.94
04/15/2015,57.83240111625953,3.94
04/15/2015,57.60383987426758,3.94
04/16/2015,60.766783559707484,3.94
04/16/2015,62.63948059082031,3.94
04/17/2015,62.35195312723941,3.94
04/17/2015,62.860679626464844,3.94
04/20/2015,62.96388530724343,3.94
04/20/2015,62.65422821044922,3.94
04/21/2015,62.66160057509597,3.94
04/21/2015,61.96855926513672,3.94
04/22/2015,61.97593103361156,3.94
04/22/2015,61.70314025878906,3.94
04/23/2015,61.31974378531008,3.94
04/23/2015,61.59991455078125,3.94
04/24/2015,61.592547222145406,3.94
04/24/2015,61.010093688964844,3.94
04/27/2015,61.032202018294555,3.94
04/27/2015,60.523475646972656,3.94
04/28/2015,60.4718711314756,3.94
04/28/2015,61.105934143066406,3.94
04/29/2015,60.79628817388168,3.94
04/29/2015,60.995357513427734,3.94
04/30/2015,61.091174067853196,3.94
04/30/2015,61.540916442871094,3.94
05/01/2015,61.54093276573027,3.94
05/01/2015,61.48194885253906,3.94
05/04/2015,61.681023485684065,3.94
05/04/2015,61.3492431640625,3.94
05/05/2015,61.33447672333276,3.94
05/05/2015,61.05430603027344,3.94
05/06/2015,61.64415104425619,3.94
05/06/2015,61.835845947265625,3.94
05/07/2015,61.754724504298935,3.94
05/07/2015,61.93904495239258,3.94
05/08/2015,62.55100212856909,3.94
05/08/2015,62.80905532836914,3.94
05/11/2015,62.68370732432675,3.94
05/11/2015,62.02752685546875,3.94
05/12/2015,61.57041565807067,3.94
05/12/2015,62.02752685546875,3.94
05/13/2015,62.17499838101128,3.94
05/13/2015,62.322452545166016,3.94
05/14/2015,62.6689729783709,3.94
05/14/2015,63.98870849609375,3.94
05/15/2015,63.90760522523724,3.94
05/15/2015,63.82650375366211,3.94
05/18/2015,63.88548830792161,3.94
05/18/2015,63.42837142944336,3.94
05/19/2015,63.103959661855924,3.94
05/19/2015,63.155574798583984,3.94
05/20/2015,63.07447146176915,3.94
05/20/2015,62.97125244140625,3.94
05/21/2015,62.97127086776135,3.94
05/21/2015,62.77220153808594,3.94
05/22/2015,62.484642500541035,3.94
05/22/2015,62.042274475097656,3.94
05/26/2015,61.90957074504882,3.94
05/26/2015,61.725250244140625,3.94
05/27/2015,61.93168439853159,3.94
05/27/2015,62.09388732910156,3.94
05/28/2015,62.18973906677483,3.94
05/28/2015,62.12338638305664,3.94
05/29/2015,61.961170340999196,3.94
05/29/2015,61.24600601196289,3.94
06/01/2015,61.120679273515336,3.94
06/01/2015,61.33449172973633,3.94
06/02/2015,61.046943952599776,3.94
06/02/2015,61.15753173828125,3.94
06/03/2015,61.489308105297305,3.94
06/03/2015,60.76676940917969,3.94
06/04/2015,60.75940433377702,3.94
06/04/2015,60.33177947998047,3.94
06/05/2015,60.08848922953451,3.94
06/05/2015,58.76137924194336,3.94
06/08/2015,58.76138221045449,3.94
06/08/2015,59.093162536621094,3.94
06/09/2015,59.01205668864655,3.94
06/09/2015,59.535526275634766,3.94
06/10/2015,59.54289602206787,3.94
06/10/2015,60.670936584472656,3.94
06/11/2015,60.80365575148121,3.94
06/11/2015,60.64145278930664,3.94
06/12/2015,60.0884827552012,3.94
06/12/2015,60.353904724121094,3.94
06/15/2015,59.88940939634224,3.94
06/15/2015,59.91889572143555,3.94
06/16/2015,60.06636952172561,3.94
06/16/2015,60.32441711425781,3.94
06/17/2015,60.33177947998047,3.94
06/17/2015,60.33177947998047,3.94
06/18/2015,60.64144212079358,3.94
06/18/2015,61.27550506591797,3.94
06/19/2015,61.098565585723094,3.94
06/19/2015,60.9437370300293,3.94
06/22/2015,61.135420330307944,3.94
06/22/2015,61.29024887084961,3.94
06/23/2015,61.36488463493595,4.0
06/23/2015,60.71563720703125,4.0
06/24/2015,60.61862032854476,4.0
06/24/2015,60.3051872253418,4.0
06/25/2015,60.55146372944034,4.0
06/25/2015,60.670867919921875,4.0
06/26/2015,60.68578498421397,4.0
06/26/2015,60.70817184448242,4.0
06/29/2015,60.402192336047136,4.0
06/29/2015,59.790260314941406,4.0
06/30/2015,60.2380280448454,4.0
06/30/2015,59.82758331298828,4.0
07/01/2015,59.96938253460578,4.0
07/01/2015,60.670867919921875,4.0
07/02/2015,60.72310395786581,4.0
07/02/2015,60.573848724365234,4.0
07/06/2015,60.342511819238496,4.0
07/06/2015,60.59623718261719,4.0
07/07/2015,60.69323574931869,4.0
07/07/2015,61.521583557128906,4.0
07/08/2015,61.20068923907928,4.0
07/08/2015,60.87233352661133,4.0
07/09/2015,61.50666927707728,4.0
07/09/2015,60.62608337402344,4.0
07/10/2015,61.20070877244214,4.0
07/10/2015,61.31264877319336,4.0
07/13/2015,61.50666531319134,4.0
07/13/2015,61.47681427001953,4.0
07/14/2015,61.491747228244094,4.0
07/14/2015,61.70069885253906,4.0
07/15/2015,61.5215932950138,4.0
07/15/2015,61.69322967529297,4.0
07/16/2015,62.22309484400505,4.0
07/16/2015,63.64845275878906,4.0
07/17/2015,63.44695591319139,4.0
07/17/2015,64.05142974853516,4.0
07/20/2015,64.14095906239514,4.0
07/20/2015,63.88723373413086,4.0
07/21/2015,63.790225363910224,4.0
07/21/2015,63.834999084472656,4.0
07/22/2015,63.90215348677499,4.0
07/22/2015,63.820064544677734,4.0
07/23/2015,63.76036335323344,4.0
07/23/2015,63.752899169921875,4.0
07/24/2015,63.581264995200165,4.0
07/24/2015,63.17082595825195,4.0
07/27/2015,63.01411788077592,4.0
07/27/2015,63.827537536621094,4.0
07/28/2015,63.90213996617298,4.0
07/28/2015,63.87975311279297,4.0
07/29/2015,63.92454929683304,4.0
07/29/2015,63.76782989501953,4.0
07/30/2015,63.63349985247425,4.0
07/30/2015,63.723052978515625,4.0
07/31/2015,64.08872707319959,4.0
07/31/2015,63.827537536621094,4.0
08/03/2015,63.80514112152629,4.0
08/03/2015,63.92454528808594,4.0
08/04/2015,63.92456704850851,4.0
08/04/2015,64.05142974853516,4.0
08/05/2015,64.1782803598651,4.0
08/05/2015,64.09619140625,4.0
08/06/2015,64.17827659846085,4.0
08/06/2015,63.999176025390625,4.0
08/07/2015,63.89467888843568,4.0
08/07/2015,63.4991569519043,4.0
08/10/2015,63.85738070968467,4.0
08/10/2015,64.08126068115234,4.0
08/11/2015,63.53649377217354,4.0
08/11/2015,63.78276062011719,4.0
08/12/2015,63.551413463530885,4.0
08/12/2015,63.90961456298828,4.0
08/13/2015,63.84246910224394,4.0
08/13/2015,63.17829895019531,4.0
08/14/2015,63.1409769667972,4.0
08/14/2015,62.87978744506836,4.0
08/17/2015,62.6260477856827,4.0
08/17/2015,62.909629821777344,4.0
08/18/2015,62.90963325786604,4.0
08/18/2015,62.70067596435547,4.0
08/19/2015,62.40963316796722,4.0
08/19/2015,62.491722106933594,4.0
08/20/2015,61.984262917695915,4.0
08/20/2015,61.99919128417969,4.0
08/21/2015,61.74546816989263,4.0
08/21/2015,60.43205642700195,4.0
08/24/2015,58.312683598558394,4.0
08/24/2015,58.46193313598633,4.0
08/25/2015,59.67086848020389,4.0
08/25/2015,57.75298309326172,4.0
08/26/2015,58.76790862845776,4.0
08/26/2015,59.51416778564453,4.0
08/27/2015,59.94698071409082,4.0
08/27/2015,60.28279495239258,4.0
08/28/2015,59.820140130352435,4.0
08/28/2015,59.9619255065918,4.0
08/31/2015,59.60370197745935,4.0
08/31/2015,59.55146408081055,4.0
09/01/2015,58.36491702613661,4.0
09/01/2015,58.04402542114258,4.0
09/02/2015,58.5738580647977,4.0
09/02/2015,58.73057174682617,4.0
09/03/2015,59.07385407059439,4.0
09/03/2015,59.29026412963867,4.0
09/04/2015,58.47684530159186,4.0
09/04/2015,57.678348541259766,4.0
09/08/2015,58.812672210962425,4.0
09/08/2015,59.52162170410156,4.0
09/09/2015,59.74549128096732,4.0
09/09/2015,58.40968704223633,4.0
09/10/2015,58.20818988920982,4.0
09/10/2015,58.85743713378906,4.0
09/11/2015,58.902237103876196,4.0
09/11/2015,59.30521774291992,4.0
09/14/2015,59.461915479827965,4.0
09/14/2015,59.21564865112305,4.0
09/15/2015,59.342512443977874,4.0
09/15/2015,60.3051872253418,4.0
09/16/2015,60.40967274058649,4.0
09/16/2015,61.26787185668945,4.0
09/17/2015,61.446960548798664,4.0
09/17/2015,61.25293731689453,4.0
09/18/2015,60.663398183499545,4.0
09/18/2015,60.61116027832031,4.0
09/21/2015,60.96189574519048,4.0
09/21/2015,61.28278732299805,4.0
09/22/2015,60.529064410344375,4.0
09/22/2015,60.275333404541016,4.0
09/23/2015,60.335033831965944,4.0
09/23/2015,60.0216064453125,4.0
09/24/2015,59.70071825039138,4.0
09/24/2015,60.00668716430664,4.0
09/25/2015,60.26787217806543,4.0
09/25/2015,60.148468017578125,4.0
09/28/2015,59.70253230384889,4.02
09/28/2015,59.64207077026367,4.02
09/29/2015,59.57405592475071,4.02
09/29/2015,59.43800735473633,4.02
09/30/2015,59.95195857811279,4.02
09/30/2015,59.95951843261719,4.02
10/01/2015,60.22406344114418,4.02
10/01/2015,60.05778121948242,4.02
10/02/2015,59.57405199428991,4.02
10/02/2015,60.428131103515625,4.02
10/05/2015,60.76825700795301,4.02
10/05/2015,61.758384704589844,4.02
10/06/2015,61.69035522918321,4.02
10/06/2015,61.59209442138672,4.02
10/07/2015,61.65256160555257,4.02
10/07/2015,62.48396682739258,4.02
10/08/2015,62.47641629251002,4.02
10/08/2015,63.60259246826172,4.02
10/09/2015,63.549693187088785,4.02
10/09/2015,63.54213333129883,4.02
10/12/2015,63.65551078533664,4.02
10/12/2015,63.988075256347656,4.02
10/13/2015,63.88980560745943,4.02
10/13/2015,63.799110412597656,4.02
10/14/2015,63.98805735907943,4.02
10/14/2015,63.85200881958008,4.02
10/15/2015,64.690981499333,4.02
10/15/2015,65.05377960205078,4.02
10/16/2015,65.28052071571358,4.02
10/16/2015,66.34622955322266,4.02
10/19/2015,66.24797411752368,4.02
10/19/2015,66.8299560546875,4.02
10/20/2015,66.97356818440508,4.02
10/20/2015,67.05670928955078,4.02
10/21/2015,67.19276754781228,4.02
10/21/2015,67.25323486328125,4.02
10/22/2015,67.1398345264184,4.02
10/22/2015,67.68402862548828,4.02
10/23/2015,67.9788008986936,4.02
10/23/2015,67.74449157714844,4.02
10/26/2015,67.75962131830514,4.02
10/26/2015,67.79740905761719,4.02
10/27/2015,67.2683116850766,4.02
10/27/2015,67.13226318359375,4.02
10/28/2015,67.49506696741551,4.02
10/28/2015,67.57064819335938,4.02
10/29/2015,67.34393200377305,4.02
10/29/2015,67.4648666381836,4.02
10/30/2015,67.51775876921316,4.02
10/30/2015,66.8148422241211,4.02
11/02/2015,67.06427142887306,4.02
11/02/2015,67.1247329711914,4.02
11/03/2015,66.80729424543263,4.02
11/03/2015,66.76950073242188,4.02
11/04/2015,66.64098803165712,4.02
11/04/2015,66.5654067993164,4.02
11/05/2015,66.54275240400467,4.02
11/05/2015,66.63345336914062,4.02
11/06/2015,66.02879711848304,4.02
11/06/2015,65.28053283691406,4.02
11/09/2015,64.819462300098,4.02
11/09/2015,64.43399047851562,4.02
11/10/2015,64.46423656311735,4.02
11/10/2015,64.21481323242188,4.02
11/11/2015,64.45668086407485,4.02
11/11/2015,64.28284454345703,4.02
11/12/2015,63.88981304798187,4.02
11/12/2015,63.50434112548828,4.02
11/13/2015,63.38339916258318,4.02
11/13/2015,63.03572082519531,4.02
11/16/2015,63.03572693575665,4.02
11/16/2015,63.75375747680664,4.02
11/17/2015,63.71596260207058,4.02
11/17/2015,63.36827850341797,4.02
11/18/2015,63.549684209940686,4.02
11/18/2015,64.5700454711914,4.02
11/19/2015,64.75900746995947,4.02
11/19/2015,65.18982696533203,4.02
11/20/2015,65.52995110166395,4.02
11/20/2015,64.99331665039062,4.02
11/23/2015,65.16717941752384,4.02
11/23/2015,65.44683074951172,4.02
11/24/2015,65.06888520790967,4.02
11/24/2015,65.68110656738281,4.02
11/25/2015,65.46949302892565,4.02
11/25/2015,65.88519287109375,4.02
11/27/2015,65.8473910792363,4.02
11/27/2015,66.07413482666016,4.02
11/30/2015,66.44448430868616,4.02
11/30/2015,66.05145263671875,4.02
12/01/2015,66.08925216207844,4.02
12/01/2015,66.34622955322266,4.02
12/02/2015,66.17237727934652,4.02
12/02/2015,65.9834213256836,4.02
12/03/2015,66.17995409396656,4.02
12/03/2015,66.013671875,4.02
12/04/2015,66.06657720877412,4.02
12/04/2015,67.79740905761719,4.02
12/07/2015,67.45729751708278,4.02
12/07/2015,67.109619140625,4.02
12/08/2015,66.93576771245296,4.02
12/08/2015,67.09449005126953,4.02
12/09/2015,66.89799162185813,4.02
12/09/2015,66.52763366699219,4.02
12/10/2015,66.45204379896474,4.02
12/10/2015,66.30844116210938,4.02
12/11/2015,65.5752705962902,4.02
12/11/2015,65.24270629882812,4.02
12/14/2015,65.28807693083854,4.02
12/14/2015,65.87762451171875,4.02
12/15/2015,66.23285632322852,4.02
12/15/2015,66.3915786743164,4.02
12/16/2015,66.54273853506854,4.02
12/16/2015,68.13752746582031,4.02
12/17/2015,68.07706045522923,4.02
12/17/2015,67.32879638671875,4.02
12/18/2015,67.06428132948291,4.02
12/18/2015,65.69623565673828,4.02
12/21/2015,66.04802263308433,4.04
12/21/2015,66.24687194824219,4.04
12/22/2015,66.49161833268126,4.04
12/22/2015,67.04227447509766,4.04
12/23/2015,67.24110367302191,4.04
12/23/2015,68.1282730102539,4.04
12/24/2015,67.87590125763948,4.04
12/24/2015,67.96002960205078,4.04
12/28/2015,67.7229608400291,4.04
12/28/2015,67.75354766845703,4.04
12/29/2015,68.09768709827136,4.04
12/29/2015,68.34242248535156,4.04
12/30/2015,68.37302536780979,4.04
12/30/2015,68.05181121826172,4.04
12/31/2015,67.66941755400565,4.04
12/31/2015,67.23348236083984,4.04
01/04/2016,66.42276986593504,4.04
01/04/2016,66.53749084472656,4.04
01/05/2016,66.56045431124488,4.04
01/05/2016,67.20288848876953,4.04
01/06/2016,66.56044148445248,4.04
01/06/2016,67.18757629394531,4.04
01/07/2016,66.29276362545575,4.04
01/07/2016,66.72869873046875,4.04
01/08/2016,66.98110453113314,4.04
01/08/2016,66.31572723388672,4.04
01/11/2016,66.87401427511135,4.04
01/11/2016,68.19711303710938,4.04
01/12/2016,68.53362395406246,4.04
01/12/2016,68.13592529296875,4.04
01/13/2016,68.06710368443352,4.04
01/13/2016,67.53939056396484,4.04
01/14/2016,67.60056691344349,4.04
01/14/2016,67.21051788330078,4.04
01/15/2016,65.81093388401548,4.04
01/15/2016,65.9944839477539,4.04
01/19/2016,66.10921550313762,4.04
01/19/2016,66.89695739746094,4.04
01/20/2016,66.29275361664263,4.04
01/20/2016,65.66561889648438,4.04
01/21/2016,65.32912364680598,4.04
01/21/2016,65.6197509765625,4.04
01/22/2016,66.34630186914451,4.04
01/22/2016,66.43807983398438,4.04
01/25/2016,66.57574808572947,4.04
01/25/2016,66.29277038574219,4.04
01/26/2016,66.35394606669642,4.04
01/26/2016,66.77458190917969,4.04
01/27/2016,67.0346091681806,4.04
01/27/2016,67.3711166381836,4.04
01/28/2016,67.90649818778823,4.04
01/28/2016,68.11299133300781,4.04
01/29/2016,67.96002635808378,4.04
01/29/2016,68.83954620361328,4.04
02/01/2016,68.6712747817229,4.04
02/01/2016,68.38065338134766,4.04
02/02/2016,67.69235714001104,4.04
02/02/2016,68.33478546142578,4.04
02/03/2016,68.70951634344644,4.04
02/03/2016,68.67127990722656,4.04
02/04/2016,67.05757960543303,4.04
02/04/2016,68.14359283447266,4.04
02/05/2016,68.21241150934182,4.04
02/05/2016,68.48773956298828,4.04
02/08/2016,68.28123872225157,4.04
02/08/2016,68.61775207519531,4.04
02/09/2016,68.28889095632479,4.04
02/09/2016,68.8471908569336,4.04
02/10/2016,69.02308838699831,4.04
02/10/2016,68.24299621582031,4.04
02/11/2016,67.41703194279836,4.04
02/11/2016,67.56233978271484,4.04
02/12/2016,68.09004829853373,4.04
02/12/2016,68.11299133300781,4.04
02/16/2016,68.44949056522789,4.04
02/16/2016,68.92366790771484,4.04
02/17/2016,68.87779428406449,4.04
02/17/2016,69.77261352539062,4.04
02/18/2016,69.70376201421466,4.04
02/18/2016,70.09381103515625,4.04
02/19/2016,70.04027712241762,4.04
02/19/2016,70.31560516357422,4.04
02/22/2016,70.62151185085135,4.04
02/22/2016,70.77447509765625,4.04
02/23/2016,70.68272930942736,4.04
02/23/2016,70.3997573852539,4.04
02/24/2016,70.2467726693413,4.04
02/24/2016,69.94850158691406,4.04
02/25/2016,70.00204435159013,4.04
02/25/2016,70.70565795898438,4.04
02/26/2016,70.77449076713108,4.04
02/26/2016,69.94085693359375,4.04
02/29/2016,69.59667825058476,4.04
02/29/2016,69.61962127685547,4.04
03/01/2016,70.05557539611652,4.04
03/01/2016,70.00968933105469,4.04
03/02/2016,69.81849312896163,4.04
03/02/2016,70.02498626708984,4.04
03/03/2016,70.00969444864765,4.04
03/03/2016,71.32514953613281,4.04
03/04/2016,71.34807484363533,4.04
03/04/2016,72.26583099365234,4.04
03/07/2016,71.90638547012061,4.04
03/07/2016,71.81461334228516,4.04
03/08/2016,71.94461570715002,4.04
03/08/2016,72.23523712158203,4.04
03/09/2016,72.5564819778072,4.04
03/09/2016,73.42835235595703,4.04
03/10/2016,73.41301743686473,4.04
03/10/2016,74.06309509277344,4.04
03/11/2016,74.17784777434407,4.04
03/11/2016,73.79544830322266,4.04
03/14/2016,73.86428880040133,4.04
03/14/2016,73.75721740722656,4.04
03/15/2016,73.35187487092877,4.04
03/15/2016,73.75721740722656,4.04
03/16/2016,73.73425810223658,4.04
03/16/2016,74.32315063476562,4.04
03/17/2016,74.40728416907088,4.04
03/17/2016,75.63861083984375,4.04
03/18/2016,75.73803453108567,4.04
03/18/2016,75.08030700683594,4.04
03/21/2016,75.01146895267058,4.04
03/21/2016,75.4015121459961,4.04
03/22/2016,75.22376125650459,4.0600000000000005
03/22/2016,74.76008605957031,4.0600000000000005
03/23/2016,74.7601056007996,4.0600000000000005
03/23/2016,75.01512908935547,4.0600000000000005
03/24/2016,74.99193225956061,4.0600000000000005
03/24/2016,75.4015121459961,4.0600000000000005
03/28/2016,75.6256332397461,4.0600000000000005
03/28/2016,75.6256332397461,4.0600000000000005
03/29/2016,75.74927972100548,4.0600000000000005
03/29/2016,76.39842987060547,4.0600000000000005
03/30/2016,76.52979120532162,4.0600000000000005
03/30/2016,76.26704406738281,4.0600000000000005
03/31/2016,76.1433968542561,4.0600000000000005
03/31/2016,75.8188247680664,4.0600000000000005
04/01/2016,75.55606975446965,4.0600000000000005
04/01/2016,77.0862045288086,4.0600000000000005
04/04/2016,77.24849836496253,4.0600000000000005
04/04/2016,77.5576171875,4.0600000000000005
04/05/2016,77.27941093100603,4.0600000000000005
04/05/2016,77.48033905029297,4.0600000000000005
04/06/2016,77.53442670449945,4.0600000000000005
04/06/2016,78.1835708618164,4.0600000000000005
04/07/2016,78.12173601800414,4.0600000000000005
04/07/2016,77.72761535644531,4.0600000000000005
04/08/2016,77.90538492504552,4.0600000000000005
04/08/2016,77.95948028564453,4.0600000000000005
04/11/2016,78.268575773467,4.0600000000000005
04/11/2016,77.534423828125,4.0600000000000005
04/12/2016,77.64261686484717,4.0600000000000005
04/12/2016,78.53905487060547,4.0600000000000005
04/13/2016,78.73998058753304,4.0600000000000005
04/13/2016,77.534423828125,4.0600000000000005
04/14/2016,77.58852080671718,4.0600000000000005
04/14/2016,77.09393310546875,4.0600000000000005
04/15/2016,77.17894909615495,4.0600000000000005
04/15/2016,77.36441802978516,4.0600000000000005
04/18/2016,77.36442789053743,4.0600000000000005
04/18/2016,77.74309539794922,4.0600000000000005
04/19/2016,76.23613381692267,4.0600000000000005
04/19/2016,76.72299194335938,4.0600000000000005
04/20/2016,76.42159939210977,4.0600000000000005
04/20/2016,75.83427429199219,4.0600000000000005
04/21/2016,75.59471499118987,4.0600000000000005
04/21/2016,74.51280212402344,4.0600000000000005
04/22/2016,74.6519065709429,4.0600000000000005
04/22/2016,74.89920043945312,4.0600000000000005
04/25/2016,74.64417714887257,4.0600000000000005
04/25/2016,75.37060546875,4.0600000000000005
04/26/2016,75.67971410372222,4.0600000000000005
04/26/2016,75.146484375,4.0600000000000005
04/27/2016,75.24695422206891,4.0600000000000005
04/27/2016,75.16967010498047,4.0600000000000005
04/28/2016,74.65963277874151,4.0600000000000005
04/28/2016,75.23149871826172,4.0600000000000005
04/29/2016,75.28559397903217,4.0600000000000005
04/29/2016,75.82655334472656,4.0600000000000005
05/02/2016,76.05839712269167,4.0600000000000005
05/02/2016,76.16658782958984,4.0600000000000005
05/03/2016,76.10478982571622,4.0600000000000005
05/03/2016,76.13569641113281,4.0600000000000005
05/04/2016,75.6719978509186,4.0600000000000005
05/04/2016,76.33660125732422,4.0600000000000005
05/05/2016,76.74617490970549,4.0600000000000005
05/05/2016,76.64571380615234,4.0600000000000005
05/06/2016,76.68435260623038,4.0600000000000005
05/06/2016,77.52669525146484,4.0600000000000005
05/09/2016,77.54989807085053,4.0600000000000005
05/09/2016,77.580810546875,4.0600000000000005
05/10/2016,77.66579938368808,4.0600000000000005
05/10/2016,78.73998260498047,4.0600000000000005
05/11/2016,78.73227499084815,4.0600000000000005
05/11/2016,78.67045593261719,4.0600000000000005
05/12/2016,78.75545187980573,4.0600000000000005
05/12/2016,78.96410369873047,4.0600000000000005
05/13/2016,78.61635907698103,4.0600000000000005
05/13/2016,77.96720886230469,4.0600000000000005
05/16/2016,77.92856565442995,4.0600000000000005
05/16/2016,78.60089874267578,4.0600000000000005
05/17/2016,78.19132436376863,4.0600000000000005
05/17/2016,77.15577697753906,4.0600000000000005
05/18/2016,77.12484379110568,4.0600000000000005
05/18/2016,76.46796417236328,4.0600000000000005
05/19/2016,76.15114237860604,4.0600000000000005
05/19/2016,76.01203918457031,4.0600000000000005
05/20/2016,76.2515828305992,4.0600000000000005
05/20/2016,75.76472473144531,4.0600000000000005
05/23/2016,75.78017207249849,4.0600000000000005
05/23/2016,75.95018768310547,4.0600000000000005
05/24/2016,76.28249635929086,4.0600000000000005
05/24/2016,76.3829574584961,4.0600000000000005
05/25/2016,76.251569238093,4.0600000000000005
05/25/2016,76.54523468017578,4.0600000000000005
05/26/2016,76.54525573233188,4.0600000000000005
05/26/2016,76.51434326171875,4.0600000000000005
05/27/2016,76.58388886737316,4.0600000000000005
05/27/2016,76.64571380615234,4.0600000000000005
05/31/2016,76.75391087955114,4.0600000000000005
05/31/2016,76.25932312011719,4.0600000000000005
06/01/2016,76.25932216688537,4.0600000000000005
06/01/2016,76.81573486328125,4.0600000000000005
06/02/2016,76.61481262699326,4.0600000000000005
06/02/2016,76.70755004882812,4.0600000000000005
06/03/2016,76.93937289378661,4.0600000000000005
06/03/2016,78.14493560791016,4.0600000000000005
06/06/2016,78.22221104328025,4.0600000000000005
06/06/2016,77.52669525146484,4.0600000000000005
06/07/2016,77.63489532470703,4.0600000000000005
06/07/2016,77.63489532470703,4.0600000000000005
06/08/2016,77.47260385861948,4.0600000000000005
06/08/2016,78.60861206054688,4.0600000000000005
06/09/2016,78.26857887384827,4.0600000000000005
06/09/2016,78.65497589111328,4.0600000000000005
06/10/2016,78.15267050097646,4.0600000000000005
06/10/2016,78.28404998779297,4.0600000000000005
06/13/2016,77.95946632175223,4.0600000000000005
06/13/2016,77.71990203857422,4.0600000000000005
06/14/2016,77.38758783614122,4.0600000000000005
06/14/2016,77.19438934326172,4.0600000000000005
06/15/2016,77.3953080718673,4.0600000000000005
06/15/2016,77.0089111328125,4.0600000000000005
06/16/2016,76.98575998498974,4.0600000000000005
06/16/2016,77.39533996582031,4.0600000000000005
06/17/2016,77.55760809722267,4.0600000000000005
06/17/2016,77.84354400634766,4.0600000000000005
06/20/2016,78.28403538467951,4.0600000000000005
06/20/2016,78.47723388671875,4.0600000000000005
06/21/2016,78.75046125029812,4.08
06/21/2016,78.72704315185547,4.08
06/22/2016,78.84413561367882,4.08
06/22/2016,78.8675537109375,4.08
06/23/2016,79.36715848399443,4.08
06/23/2016,79.54670715332031,4.08
06/24/2016,77.39996474246554,4.08
06/24/2016,76.27584838867188,4.08
06/27/2016,75.98702425199549,4.08
06/27/2016,76.65837097167969,4.08
06/28/2016,77.212604159422,4.08
06/28/2016,76.92376708984375,4.08
06/29/2016,77.13453790482296,4.08
06/29/2016,76.98622131347656,4.08
06/30/2016,77.35313007570156,4.08
06/30/2016,79.40620422363281,4.08
07/01/2016,79.40619493660961,4.08
07/01/2016,79.06271362304688,4.08
07/05/2016,79.07833325969473,4.08
07/05/2016,79.81212615966797,4.08
07/06/2016,79.85897129602982,4.08
07/06/2016,79.90580749511719,4.08
07/07/2016,80.07754386180257,4.08
07/07/2016,79.45303344726562,4.08
07/08/2016,79.89019353394384,4.08
07/08/2016,80.47566986083984,4.08
07/11/2016,80.38980000025843,4.08
07/11/2016,80.7020492553711,4.08
07/12/2016,80.66301244588979,4.08
07/12/2016,80.32733917236328,4.08
07/13/2016,80.17122214071132,4.08
07/13/2016,80.59276580810547,4.08
07/14/2016,80.70205808074434,4.08
07/14/2016,80.55374145507812,4.08
07/15/2016,80.72548207023505,4.08
07/15/2016,80.897216796875,4.08
07/18/2016,80.78790494503941,4.08
07/18/2016,80.4053955078125,4.08
07/19/2016,78.45381844744684,4.08
07/19/2016,77.97763061523438,4.08
07/20/2016,78.36013576382953,4.08
07/20/2016,77.79027557373047,4.08
07/21/2016,77.88396175704715,4.08
07/21/2016,77.6107406616211,4.08
07/22/2016,77.53267862690882,4.08
07/22/2016,77.93860626220703,4.08
07/25/2016,77.92299802585416,4.08
07/25/2016,77.83712768554688,4.08
07/26/2016,77.94641270427348,4.08
07/26/2016,77.25164794921875,4.08
07/27/2016,77.26725890751997,4.08
07/27/2016,75.97920989990234,4.08
07/28/2016,76.00262809232987,4.08
07/28/2016,77.36093139648438,4.08
07/29/2016,77.5092624661555,4.08
07/29/2016,78.2664794921875,4.08
08/01/2016,77.86054738977042,4.08
08/01/2016,78.18061065673828,4.08
08/02/2016,78.1571965661113,4.08
08/02/2016,78.04010009765625,4.08
08/03/2016,77.76685210933222,4.08
08/03/2016,77.3062744140625,4.08
08/04/2016,77.56391948835825,4.08
08/04/2016,77.28289031982422,4.08
