BCE,"BCE, Inc.",
Date,Price,Dividend,Annualized Dividend
12/21/1988,0.5961056351661682,0.0,0.9199999999999999
12/22/1988,0.5961056351661682,0.0,0.9199999999999999
12/23/1988,0.5984993577003479,0.0,0.9199999999999999
12/27/1988,0.598499633700972,0.0,0.9199999999999999
12/28/1988,0.5984993577003479,0.0,0.9199999999999999
12/29/1988,0.6008933551311493,0.0,0.9199999999999999
12/30/1988,0.6008933551311493,0.0,0.9199999999999999
01/03/1989,0.5937116366313643,0.0,0.9199999999999999
01/04/1989,0.593711362838745,0.0,0.9199999999999999
01/05/1989,0.6008937574095196,0.0,0.9199999999999999
01/06/1989,0.6008934892954365,0.0,0.9199999999999999
01/09/1989,0.5937114953994751,0.0,0.9199999999999999
01/10/1989,0.5913177728652954,0.0,0.9199999999999999
01/11/1989,0.5889237737848692,0.0,0.9199999999999999
01/12/1989,0.5937116366313643,0.0,0.9199999999999999
01/13/1989,0.5961054933647956,0.0,0.9199999999999999
01/16/1989,0.5961054933647956,0.0,0.9199999999999999
01/17/1989,0.593711362838745,0.0,0.9199999999999999
01/18/1989,0.5984997369378686,0.0,0.9199999999999999
01/19/1989,0.6032875404056353,0.0,0.9199999999999999
01/20/1989,0.6080757545100318,0.0,0.9199999999999999
01/23/1989,0.6008937358856201,0.0,0.9199999999999999
01/24/1989,0.6008937358856201,0.0,0.9199999999999999
01/25/1989,0.6008937574095196,0.0,0.9199999999999999
01/26/1989,0.598499633700972,0.0,0.9199999999999999
01/27/1989,0.5984993577003479,0.0,0.9199999999999999
01/30/1989,0.598499633700972,0.0,0.9199999999999999
01/31/1989,0.5937117719457218,0.0,0.9199999999999999
02/01/1989,0.5913176380965605,0.0,0.9199999999999999
02/02/1989,0.5937117719457218,0.0,0.9199999999999999
02/03/1989,0.593711362838745,0.0,0.9199999999999999
02/06/1989,0.5984995440532096,0.0,0.9199999999999999
02/07/1989,0.6056813693139702,0.0,0.9199999999999999
02/08/1989,0.6152576335029457,0.0,0.9199999999999999
02/09/1989,0.6224396606209656,0.0,0.9199999999999999
02/10/1989,0.6176513568498194,0.0,0.9199999999999999
02/13/1989,0.6104693643283099,0.0,0.9199999999999999
02/14/1989,0.6176515817642212,0.0,0.9199999999999999
02/15/1989,0.6176516632315735,0.0,0.9199999999999999
02/16/1989,0.6200451973811197,0.0,0.9199999999999999
02/17/1989,0.6128633618354797,0.0,0.9199999999999999
02/21/1989,0.6104697369215057,0.0,0.9199999999999999
02/22/1989,0.605681733781123,0.0,0.9199999999999999
02/23/1989,0.6032877564430237,0.0,0.9199999999999999
02/24/1989,0.6032876307705799,0.0,0.9199999999999999
02/27/1989,0.5961053602695465,0.0,0.9199999999999999
02/28/1989,0.5984997369378686,0.0,0.9199999999999999
03/01/1989,0.6008933551311493,0.0,0.9199999999999999
03/02/1989,0.5984997420799075,0.0,0.9199999999999999
03/03/1989,0.6080755367580609,0.0,0.9199999999999999
03/06/1989,0.6080755367580609,0.0,0.9199999999999999
03/07/1989,0.6032875404056353,0.0,0.9199999999999999
03/08/1989,0.6032877564430237,0.0,0.9199999999999999
03/09/1989,0.6031898880392556,0.31,0.925
03/10/1989,0.60074782371521,0.0,0.925
03/13/1989,0.6007478213020665,0.0,0.925
03/14/1989,0.6031898856163025,0.0,0.925
03/15/1989,0.6031900019414963,0.0,0.925
03/16/1989,0.6056320667266846,0.0,0.925
03/17/1989,0.6056320667266846,0.0,0.925
03/20/1989,0.6031900707556277,0.0,0.925
03/21/1989,0.6031900019414963,0.0,0.925
03/22/1989,0.6056319451236342,0.0,0.925
03/23/1989,0.6080740142447746,0.0,0.925
03/27/1989,0.6056320667266846,0.0,0.925
03/28/1989,0.6080741315118728,0.0,0.925
03/29/1989,0.6080741315118728,0.0,0.925
03/30/1989,0.6056319499305386,0.0,0.925
03/31/1989,0.6056320667266846,0.0,0.925
04/03/1989,0.6056317653656006,0.0,0.925
04/04/1989,0.6105158925056458,0.0,0.925
04/05/1989,0.6105160737133409,0.0,0.925
04/06/1989,0.6080741315118728,0.0,0.925
04/07/1989,0.6056319451236342,0.0,0.925
04/10/1989,0.6080740094184875,0.0,0.925
04/11/1989,0.6080738289356232,0.0,0.925
04/12/1989,0.6105160737133409,0.0,0.925
04/13/1989,0.6080740094184875,0.0,0.925
04/14/1989,0.6080740094184875,0.0,0.925
04/17/1989,0.6080738289356232,0.0,0.925
04/18/1989,0.6129579560756684,0.0,0.925
04/19/1989,0.6129579560756684,0.0,0.925
04/20/1989,0.6105160737133409,0.0,0.925
04/21/1989,0.6080740094184875,0.0,0.925
04/24/1989,0.6031898880392556,0.0,0.925
04/25/1989,0.5983057593911644,0.0,0.925
04/26/1989,0.6007478213020665,0.0,0.925
04/27/1989,0.6007479371563081,0.0,0.925
04/28/1989,0.6105160642518357,0.0,0.925
05/01/1989,0.6178422570228577,0.0,0.925
05/02/1989,0.6154000196456909,0.0,0.925
05/03/1989,0.6080741315118728,0.0,0.925
05/04/1989,0.6080738289356232,0.0,0.925
05/05/1989,0.6129579560756684,0.0,0.925
05/08/1989,0.6105160737133409,0.0,0.925
05/09/1989,0.6056319499305386,0.0,0.925
05/10/1989,0.6031900019414963,0.0,0.925
05/11/1989,0.6080738289356232,0.0,0.925
05/12/1989,0.612958128508843,0.0,0.925
05/15/1989,0.6154000703026267,0.0,0.925
05/16/1989,0.620284197844711,0.0,0.925
05/17/1989,0.6202843189239502,0.0,0.925
05/18/1989,0.6178422546762181,0.0,0.925
05/19/1989,0.6202841941484681,0.0,0.925
05/22/1989,0.6276103891578375,0.0,0.925
05/23/1989,0.6251682043075562,0.0,0.925
05/24/1989,0.6227263831716823,0.0,0.925
05/25/1989,0.6178422546762181,0.0,0.925
05/26/1989,0.6202840777114034,0.0,0.925
05/30/1989,0.6227263831716823,0.0,0.925
05/31/1989,0.6202841941484681,0.0,0.925
06/01/1989,0.6251683216614482,0.0,0.925
06/02/1989,0.6300527985279376,0.0,0.925
06/05/1989,0.6349369287490845,0.0,0.925
06/06/1989,0.6324947421578155,0.0,0.925
06/07/1989,0.6373782740397886,0.0,0.925
06/08/1989,0.6447048723027947,0.0,0.925
06/09/1989,0.6569083513838522,0.31,1.235
06/12/1989,0.6618849298034268,0.0,1.235
06/13/1989,0.6618848179871182,0.0,1.235
06/14/1989,0.6593965291976929,0.0,1.235
06/15/1989,0.6569082474073983,0.0,1.235
06/16/1989,0.6544199585914612,0.0,1.235
06/19/1989,0.6544199585914612,0.0,1.235
06/20/1989,0.6544200518659052,0.0,1.235
06/21/1989,0.6519320708054763,0.0,1.235
06/22/1989,0.6469551585186487,0.0,1.235
06/23/1989,0.6494434735247196,0.0,1.235
06/26/1989,0.6519316697755241,0.0,1.235
06/27/1989,0.6569082404082676,0.0,1.235
06/28/1989,0.6593963232907382,0.0,1.235
06/29/1989,0.6569080352783203,0.0,1.235
06/30/1989,0.6544199516188424,0.0,1.235
07/03/1989,0.6593965291976929,0.0,1.235
07/05/1989,0.65939663289648,0.0,1.235
07/06/1989,0.6693496635919127,0.0,1.235
07/07/1989,0.6743262342480949,0.0,1.235
07/10/1989,0.6817910671234131,0.0,1.235
07/11/1989,0.6842796206474304,0.0,1.235
07/12/1989,0.6867679101770574,0.0,1.235
07/13/1989,0.6817910014719203,0.0,1.235
07/14/1989,0.686767578125,0.0,1.235
07/17/1989,0.6867674537699857,0.0,1.235
07/18/1989,0.6892558664515399,0.0,1.235
07/19/1989,0.6892556186233247,0.0,1.235
07/20/1989,0.6967204809188843,0.0,1.235
07/21/1989,0.6967204491014583,0.0,1.235
07/24/1989,0.6967204491014583,0.0,1.235
07/25/1989,0.7016973166920693,0.0,1.235
07/26/1989,0.7016973166920693,0.0,1.235
07/27/1989,0.7041856050491333,0.0,1.235
07/28/1989,0.7016970237378972,0.0,1.235
07/31/1989,0.6992087683507374,0.0,1.235
08/01/1989,0.7016974687576294,0.0,1.235
08/02/1989,0.7016973166920693,0.0,1.235
08/03/1989,0.7016974545858956,0.0,1.235
08/04/1989,0.7091620564460754,0.0,1.235
08/07/1989,0.709162465579003,0.0,1.235
08/08/1989,0.7141385898507875,0.0,1.235
08/09/1989,0.7216034531593323,0.0,1.235
08/10/1989,0.7166269421577454,0.0,1.235
08/11/1989,0.7141390442848206,0.0,1.235
08/14/1989,0.7116506099700928,0.0,1.235
08/15/1989,0.7091624478639011,0.0,1.235
08/16/1989,0.7091623211240434,0.0,1.235
08/17/1989,0.7066737685287209,0.0,1.235
08/18/1989,0.7066741585731506,0.0,1.235
08/21/1989,0.7066735983743362,0.0,1.235
08/22/1989,0.6992087683507374,0.0,1.235
08/23/1989,0.694232702255249,0.0,1.235
08/24/1989,0.694232451620877,0.0,1.235
08/25/1989,0.7016974687576294,0.0,1.235
08/28/1989,0.7016975799916495,0.0,1.235
08/29/1989,0.7091620781769356,0.0,1.235
08/30/1989,0.7166269201981394,0.0,1.235
08/31/1989,0.7091623211240434,0.0,1.235
09/01/1989,0.7091620564460754,0.0,1.235
09/05/1989,0.7041857576539331,0.0,1.235
09/06/1989,0.7016974687576294,0.0,1.235
09/07/1989,0.7016974687576294,0.0,1.235
09/08/1989,0.7016974687576294,0.0,1.235
09/11/1989,0.7041288041726662,0.31,1.24
09/12/1989,0.7041290402412415,0.0,1.24
09/13/1989,0.7041290985548109,0.0,1.24
09/14/1989,0.6990634202957153,0.0,1.24
09/15/1989,0.6990633591738614,0.0,1.24
09/18/1989,0.6965305209159851,0.0,1.24
09/19/1989,0.696530581816383,0.0,1.24
09/20/1989,0.6990633591738614,0.0,1.24
09/21/1989,0.6990634202957153,0.0,1.24
09/22/1989,0.6990634215867906,0.0,1.24
09/25/1989,0.7015962600708008,0.0,1.24
09/26/1989,0.7015959667475847,0.0,1.24
09/27/1989,0.7066618785154904,0.0,1.24
09/28/1989,0.7066618785154904,0.0,1.24
09/29/1989,0.7091943649210539,0.0,1.24
10/02/1989,0.7142601609230042,0.0,1.24
10/03/1989,0.7142602247251592,0.0,1.24
10/04/1989,0.7167930624014894,0.0,1.24
10/05/1989,0.7193255524186722,0.0,1.24
10/06/1989,0.7269248414847811,0.0,1.24
10/09/1989,0.7471873149985359,0.0,1.24
10/10/1989,0.7446542337332687,0.0,1.24
10/11/1989,0.7395886760397056,0.0,1.24
10/12/1989,0.7345227599143982,0.0,1.24
10/13/1989,0.7345228605236567,0.0,1.24
10/16/1989,0.7091946734322442,0.0,1.24
10/17/1989,0.7243912253230291,0.0,1.24
10/18/1989,0.7243912253230291,0.0,1.24
10/19/1989,0.7294573243131343,0.0,1.24
10/20/1989,0.7345227572332204,0.0,1.24
10/23/1989,0.7345227572332204,0.0,1.24
10/24/1989,0.7319899201393127,0.0,1.24
10/25/1989,0.7269245402680503,0.0,1.24
10/26/1989,0.7294574350743861,0.0,1.24
10/27/1989,0.7269245402680503,0.0,1.24
10/30/1989,0.7294573783874512,0.0,1.24
10/31/1989,0.7345227572332204,0.0,1.24
11/01/1989,0.7294570857080921,0.0,1.24
11/02/1989,0.737055594327128,0.0,1.24
11/03/1989,0.729457083045405,0.0,1.24
11/06/1989,0.7319899228112451,0.0,1.24
11/07/1989,0.7319899228112451,0.0,1.24
11/08/1989,0.734523475780422,0.0,1.24
11/09/1989,0.7421213962035637,0.0,1.24
11/10/1989,0.7395885586738586,0.0,1.24
11/13/1989,0.7395891549237352,0.0,1.24
11/14/1989,0.7446544766426086,0.0,1.24
11/15/1989,0.7471868515413341,0.0,1.24
11/16/1989,0.7649167090355353,0.0,1.24
11/17/1989,0.7573181986808777,0.0,1.24
11/20/1989,0.7573184926903208,0.0,1.24
11/21/1989,0.7522528171539307,0.0,1.24
11/22/1989,0.74971968832622,0.0,1.24
11/24/1989,0.7573184436125471,0.0,1.24
11/27/1989,0.7649168991806483,0.0,1.24
11/28/1989,0.7674497365951538,0.0,1.24
11/29/1989,0.764917079163225,0.0,1.24
11/30/1989,0.7725157155320536,0.0,1.24
12/01/1989,0.775048553943634,0.0,1.24
12/04/1989,0.7750482038386817,0.0,1.24
12/05/1989,0.7826467156410217,0.0,1.24
12/06/1989,0.780113693945571,0.0,1.24
12/07/1989,0.7775813356622473,0.0,1.24
12/08/1989,0.780113693945571,0.0,1.24
12/11/1989,0.7802593111991883,0.315,1.2449999999999999
12/12/1989,0.7776843619189765,0.0,1.2449999999999999
12/13/1989,0.79341347544801,0.315,1.5599999999999998
12/14/1989,0.7986508011817932,0.0,1.5599999999999998
12/15/1989,0.8012690544128418,0.0,1.5599999999999998
12/18/1989,0.8012689442226761,0.0,1.5599999999999998
12/19/1989,0.7934132814407349,0.0,1.5599999999999998
12/20/1989,0.7907947557594123,0.0,1.5599999999999998
12/21/1989,0.7907952195308248,0.0,1.5599999999999998
12/22/1989,0.7986508257136085,0.0,1.5599999999999998
12/26/1989,0.8169797128246676,0.0,1.5599999999999998
12/27/1989,0.811743071446052,0.0,1.5599999999999998
12/28/1989,0.8143615040916224,0.0,1.5599999999999998
12/29/1989,0.8195984621716152,0.0,1.5599999999999998
01/02/1990,0.8222171915902031,0.0,1.5599999999999998
01/03/1990,0.8274542844407611,0.0,1.5599999999999998
01/04/1990,0.8353098474348648,0.0,1.5599999999999998
01/05/1990,0.8222170813015094,0.0,1.5599999999999998
01/08/1990,0.8195984621716152,0.0,1.5599999999999998
01/09/1990,0.8248356070381384,0.0,1.5599999999999998
01/10/1990,0.822217175593743,0.0,1.5599999999999998
01/11/1990,0.8222175713904034,0.0,1.5599999999999998
01/12/1990,0.8065056139423,0.0,1.5599999999999998
01/15/1990,0.8117427563590139,0.0,1.5599999999999998
01/16/1990,0.806505706317988,0.0,1.5599999999999998
01/17/1990,0.8117430899050329,0.0,1.5599999999999998
01/18/1990,0.8038878556157721,0.0,1.5599999999999998
01/19/1990,0.7986508011817932,0.0,1.5599999999999998
01/22/1990,0.7986501942078272,0.0,1.5599999999999998
01/23/1990,0.7881762045898185,0.0,1.5599999999999998
01/24/1990,0.7750837802886963,0.0,1.5599999999999998
01/25/1990,0.7698465585708618,0.0,1.5599999999999998
01/26/1990,0.7672284841537476,0.0,1.5599999999999998
01/29/1990,0.7672279217880066,0.0,1.5599999999999998
01/30/1990,0.7541355490684509,0.0,1.5599999999999998
01/31/1990,0.7541354043143136,0.0,1.5599999999999998
02/01/1990,0.7672280157144946,0.0,1.5599999999999998
02/02/1990,0.7619908191006759,0.0,1.5599999999999998
02/05/1990,0.7593724387617864,0.0,1.5599999999999998
02/06/1990,0.7619914296544046,0.0,1.5599999999999998
02/07/1990,0.7619909814425877,0.0,1.5599999999999998
02/08/1990,0.7724651011955056,0.0,1.5599999999999998
02/09/1990,0.7777025814783776,0.0,1.5599999999999998
02/12/1990,0.7724649724486755,0.0,1.5599999999999998
02/13/1990,0.7672279217880066,0.0,1.5599999999999998
02/14/1990,0.7619909644126892,0.0,1.5599999999999998
02/15/1990,0.7593722939491272,0.0,1.5599999999999998
02/16/1990,0.7593722079451933,0.0,1.5599999999999998
02/20/1990,0.75675368309021,0.0,1.5599999999999998
02/21/1990,0.7462795836702762,0.0,1.5599999999999998
02/22/1990,0.7619907328001768,0.0,1.5599999999999998
02/23/1990,0.7515166333802431,0.0,1.5599999999999998
02/26/1990,0.7515166333802431,0.0,1.5599999999999998
02/27/1990,0.7567537687975784,0.0,1.5599999999999998
02/28/1990,0.7593724387617864,0.0,1.5599999999999998
03/01/1990,0.7593723457970031,0.0,1.5599999999999998
03/02/1990,0.7646095071520124,0.0,1.5599999999999998
03/05/1990,0.7672280328614371,0.0,1.5599999999999998
03/06/1990,0.7724651011955056,0.0,1.5599999999999998
03/07/1990,0.7829390428463617,0.0,1.5599999999999998
03/08/1990,0.7881762045898185,0.0,1.5599999999999998
03/09/1990,0.7962267398834227,0.315,1.565
03/12/1990,0.7935642981529235,0.0,1.565
03/13/1990,0.8098325379689534,0.315,1.88
03/14/1990,0.8071242445606297,0.0,1.88
03/15/1990,0.7989983985277072,0.0,1.88
03/16/1990,0.7908732501996889,0.0,1.88
03/19/1990,0.7773309000250367,0.0,1.88
03/20/1990,0.7800393597833042,0.0,1.88
03/21/1990,0.785456310129828,0.0,1.88
03/22/1990,0.7773309000250367,0.0,1.88
03/23/1990,0.780039370059967,0.0,1.88
03/26/1990,0.7827473351348984,0.0,1.88
03/27/1990,0.7719137246498433,0.0,1.88
03/28/1990,0.7583713617256219,0.0,1.88
03/29/1990,0.7610797624502863,0.0,1.88
03/30/1990,0.7610798478126526,0.0,1.88
04/02/1990,0.7556628246392522,0.0,1.88
04/03/1990,0.7637885808944702,0.0,1.88
04/04/1990,0.7610800759109929,0.0,1.88
04/05/1990,0.7692052721977234,0.0,1.88
04/06/1990,0.7719137414660252,0.0,1.88
04/09/1990,0.7719137414660252,0.0,1.88
04/10/1990,0.7719139559951351,0.0,1.88
04/11/1990,0.766496786231248,0.0,1.88
04/12/1990,0.7610797624502863,0.0,1.88
04/16/1990,0.7583713786033549,0.0,1.88
04/17/1990,0.7610798478126526,0.0,1.88
04/18/1990,0.7610800318474317,0.0,1.88
04/19/1990,0.7367036869463404,0.0,1.88
04/20/1990,0.7231613327073686,0.0,1.88
04/23/1990,0.7150358989320953,0.0,1.88
04/24/1990,0.7123274803161621,0.0,1.88
04/25/1990,0.7150361780850393,0.0,1.88
04/26/1990,0.7150360941886902,0.0,1.88
04/27/1990,0.7150358989320953,0.0,1.88
04/30/1990,0.7069105162420345,0.0,1.88
05/01/1990,0.7123274803161621,0.0,1.88
05/02/1990,0.7123274296179586,0.0,1.88
05/03/1990,0.709619054886011,0.0,1.88
05/04/1990,0.7096189603038219,0.0,1.88
05/07/1990,0.7069107669704365,0.0,1.88
05/08/1990,0.7231613648916358,0.0,1.88
05/09/1990,0.7231615891996419,0.0,1.88
05/10/1990,0.7204530835151672,0.0,1.88
05/11/1990,0.7204528953602064,0.0,1.88
05/14/1990,0.7258698000783814,0.0,1.88
05/15/1990,0.7231613397598267,0.0,1.88
05/16/1990,0.7258698091971294,0.0,1.88
05/17/1990,0.7258698000783814,0.0,1.88
05/18/1990,0.7285782786344321,0.0,1.88
05/21/1990,0.7285781758802908,0.0,1.88
05/22/1990,0.7285785299427104,0.0,1.88
05/23/1990,0.7204530835151672,0.0,1.88
05/24/1990,0.7177444193299731,0.0,1.88
05/25/1990,0.7096189856529236,0.0,1.88
05/29/1990,0.712327707713505,0.0,1.88
05/30/1990,0.7204528953602064,0.0,1.88
05/31/1990,0.7258698000783814,0.0,1.88
06/01/1990,0.7339954025605145,0.0,1.88
06/04/1990,0.7367038030694001,0.0,1.88
06/05/1990,0.7448292126620772,0.0,1.88
06/06/1990,0.7448292970657349,0.0,1.88
06/07/1990,0.7502461075782776,0.0,1.88
06/08/1990,0.747537682526303,0.0,1.88
06/11/1990,0.7449905099449577,0.315,1.8849999999999998
06/12/1990,0.750508910175619,0.0,1.8849999999999998
06/13/1990,0.7619195383261232,0.315,2.1999999999999997
06/14/1990,0.764730970501463,0.0,2.1999999999999997
06/15/1990,0.7675425205723385,0.0,2.1999999999999997
06/18/1990,0.7619190993132415,0.0,2.1999999999999997
06/19/1990,0.7591079873792359,0.0,2.1999999999999997
06/20/1990,0.7591082867401749,0.0,2.1999999999999997
06/21/1990,0.7506737502208397,0.0,2.1999999999999997
06/22/1990,0.7534848643599378,0.0,2.1999999999999997
06/25/1990,0.7450501507881916,0.0,2.1999999999999997
06/26/1990,0.7450503322962071,0.0,2.1999999999999997
06/27/1990,0.7506737502208397,0.0,2.1999999999999997
06/28/1990,0.756296080130118,0.0,2.1999999999999997
06/29/1990,0.7591075897216797,0.0,2.1999999999999997
07/02/1990,0.7534852623939514,0.0,2.1999999999999997
07/03/1990,0.7506736113679454,0.0,2.1999999999999997
07/05/1990,0.756296375047848,0.0,2.1999999999999997
07/06/1990,0.7478621208442832,0.0,2.1999999999999997
07/09/1990,0.7478621208442832,0.0,2.1999999999999997
07/10/1990,0.7422391380194022,0.0,2.1999999999999997
07/11/1990,0.7394276261329651,0.0,2.1999999999999997
07/12/1990,0.7394275856467912,0.0,2.1999999999999997
07/13/1990,0.7450501507881916,0.0,2.1999999999999997
07/16/1990,0.7450507258746162,0.0,2.1999999999999997
07/17/1990,0.7534852623939514,0.0,2.1999999999999997
07/18/1990,0.7478618429841174,0.0,2.1999999999999997
07/19/1990,0.7478621208442832,0.0,2.1999999999999997
07/20/1990,0.7478621208442832,0.0,2.1999999999999997
07/23/1990,0.7422391380194022,0.0,2.1999999999999997
07/24/1990,0.7394276261329651,0.0,2.1999999999999997
07/25/1990,0.7422391380194022,0.0,2.1999999999999997
07/26/1990,0.7338044443185725,0.0,2.1999999999999997
07/27/1990,0.7309929132461548,0.0,2.1999999999999997
07/30/1990,0.7309929132461548,0.0,2.1999999999999997
07/31/1990,0.7309929924156829,0.0,2.1999999999999997
08/01/1990,0.7366156207792687,0.0,2.1999999999999997
08/02/1990,0.7422391380194022,0.0,2.1999999999999997
08/03/1990,0.7366158191422771,0.0,2.1999999999999997
08/06/1990,0.7422389580653265,0.0,2.1999999999999997
08/07/1990,0.7366159356557406,0.0,2.1999999999999997
08/08/1990,0.7309926007733201,0.0,2.1999999999999997
08/09/1990,0.739427130782243,0.0,2.1999999999999997
08/10/1990,0.7422389381233303,0.0,2.1999999999999997
08/13/1990,0.7281813817892887,0.0,2.1999999999999997
08/14/1990,0.7309928936063101,0.0,2.1999999999999997
08/15/1990,0.7394276261329651,0.0,2.1999999999999997
08/16/1990,0.736616114246528,0.0,2.1999999999999997
08/17/1990,0.7338046023600909,0.0,2.1999999999999997
08/20/1990,0.739427130782243,0.0,2.1999999999999997
08/21/1990,0.7366159158648202,0.0,2.1999999999999997
08/22/1990,0.7366159356557406,0.0,2.1999999999999997
08/23/1990,0.7253700523149399,0.0,2.1999999999999997
08/24/1990,0.7141239047050476,0.0,2.1999999999999997
08/27/1990,0.7197467684745789,0.0,2.1999999999999997
08/28/1990,0.7197466304793896,0.0,2.1999999999999997
08/29/1990,0.7225583991949163,0.0,2.1999999999999997
08/30/1990,0.7225583595360896,0.0,2.1999999999999997
08/31/1990,0.7197466304793896,0.0,2.1999999999999997
09/04/1990,0.7225583595360896,0.0,2.1999999999999997
09/05/1990,0.7253698706626892,0.0,2.1999999999999997
09/06/1990,0.7197467280369179,0.0,2.1999999999999997
09/07/1990,0.7113125737444812,0.0,2.1999999999999997
09/10/1990,0.7086730524291837,0.315,2.205
09/11/1990,0.7172804250408281,0.0,2.205
09/12/1990,0.7263634523399446,0.315,2.52
09/13/1990,0.7263634523399446,0.0,2.52
09/14/1990,0.7234346917697362,0.0,2.52
09/17/1990,0.7205058336257935,0.0,2.52
09/18/1990,0.7205059140561575,0.0,2.52
09/19/1990,0.7351503701210023,0.0,2.52
09/20/1990,0.732221610603794,0.0,2.52
09/21/1990,0.7322214573741438,0.0,2.52
09/24/1990,0.7263634523399446,0.0,2.52
09/25/1990,0.7205056825630095,0.0,2.52
09/26/1990,0.7234346917697362,0.0,2.52
09/27/1990,0.7205058336257935,0.0,2.52
09/28/1990,0.7175769209861755,0.0,2.52
10/01/1990,0.7205058336257935,0.0,2.52
10/02/1990,0.7205060648341333,0.0,2.52
10/03/1990,0.7263634523399446,0.0,2.52
10/04/1990,0.7234349512765484,0.0,2.52
10/05/1990,0.7205057789067754,0.0,2.52
10/08/1990,0.7146480083465576,0.0,2.52
10/09/1990,0.7117189764976501,0.0,2.52
10/10/1990,0.70879023778634,0.0,2.52
10/11/1990,0.7175769481232496,0.0,2.52
10/12/1990,0.7234347191283373,0.0,2.52
10/15/1990,0.7205058336257935,0.0,2.52
10/16/1990,0.7175769481232496,0.0,2.52
10/17/1990,0.7175768936266664,0.0,2.52
10/18/1990,0.7175767976745421,0.0,2.52
10/19/1990,0.7292927241613788,0.0,2.52
10/22/1990,0.7263637123107911,0.0,2.52
10/23/1990,0.73222151078076,0.0,2.52
10/24/1990,0.7351504826829548,0.0,2.52
10/25/1990,0.7439368912018836,0.0,2.52
10/26/1990,0.7468657766003162,0.0,2.52
10/29/1990,0.7497948343439619,0.0,2.52
10/30/1990,0.7556524226298699,0.0,2.52
10/31/1990,0.7585814925589303,0.0,2.52
11/01/1990,0.755652573578146,0.0,2.52
11/02/1990,0.7585814797696266,0.0,2.52
11/05/1990,0.7702970962399401,0.0,2.52
11/06/1990,0.7790837812779555,0.0,2.52
11/07/1990,0.7849415277273915,0.0,2.52
11/08/1990,0.7761546373367308,0.0,2.52
11/09/1990,0.7790837812779555,0.0,2.52
11/12/1990,0.790799135232673,0.0,2.52
11/13/1990,0.7937280209187199,0.0,2.52
11/14/1990,0.7995857922908137,0.0,2.52
11/15/1990,0.7966569066047668,0.0,2.52
11/16/1990,0.7966569992009124,0.0,2.52
11/19/1990,0.7907994389533997,0.0,2.52
11/20/1990,0.7907993268610827,0.0,2.52
11/21/1990,0.7820119568727967,0.0,2.52
11/23/1990,0.7790835714694736,0.0,2.52
11/26/1990,0.7849413426835298,0.0,2.52
11/27/1990,0.7878704404653009,0.0,2.52
11/28/1990,0.784941554069519,0.0,2.52
11/29/1990,0.7878704404653009,0.0,2.52
11/30/1990,0.7878703935679061,0.0,2.52
12/03/1990,0.8025148246751163,0.0,2.52
12/04/1990,0.7966569992009124,0.0,2.52
12/05/1990,0.7966569541157156,0.0,2.52
12/06/1990,0.8113013834193132,0.0,2.52
12/07/1990,0.8113010804430187,0.0,2.52
12/10/1990,0.8175719363102015,0.32,2.21
12/11/1990,0.8235399404587729,0.0,2.21
12/12/1990,0.823539672138022,0.0,2.21
12/13/1990,0.8265237808227539,0.0,2.21
12/14/1990,0.8205557754938154,0.0,2.21
12/17/1990,0.8235398847406561,0.0,2.21
12/18/1990,0.8205557754938154,0.0,2.21
12/19/1990,0.8265237249027599,0.0,2.21
12/20/1990,0.8175722044164484,0.0,2.21
12/21/1990,0.8205561125410439,0.0,2.21
12/24/1990,0.8086207509040833,0.0,2.21
12/26/1990,0.8086208427393878,0.0,2.21
12/27/1990,0.8086208427393878,0.0,2.21
12/28/1990,0.8056368788375574,0.0,2.21
12/31/1990,0.8116044089907691,0.0,2.21
01/02/1991,0.8145882487297058,0.0,2.21
01/03/1991,0.8205555977612516,0.0,2.21
01/04/1991,0.8205560445785522,0.0,2.21
01/07/1991,0.8175722044164484,0.0,2.21
01/08/1991,0.8175720884686425,0.0,2.21
01/09/1991,0.8145879206866244,0.0,2.21
01/10/1991,0.8175722044164484,0.0,2.21
01/11/1991,0.8205555977612516,0.0,2.21
01/14/1991,0.8116045594215394,0.0,2.21
01/15/1991,0.805636946834735,0.0,2.21
01/16/1991,0.7966854252032379,0.0,2.21
01/17/1991,0.8086203347794628,0.0,2.21
01/18/1991,0.8056369104948431,0.0,2.21
01/21/1991,0.8086207191295485,0.0,2.21
01/22/1991,0.8116045594215394,0.0,2.21
01/23/1991,0.8116045594215394,0.0,2.21
01/24/1991,0.8205560445785522,0.0,2.21
01/25/1991,0.8205561000947919,0.0,2.21
01/28/1991,0.8265234538610431,0.0,2.21
01/29/1991,0.8235398847406561,0.0,2.21
01/30/1991,0.8205560445785522,0.0,2.21
01/31/1991,0.8235398847406561,0.0,2.21
02/01/1991,0.8235396146774292,0.0,2.21
02/04/1991,0.8235399953780635,0.0,2.21
02/05/1991,0.8354751467704772,0.0,2.21
02/06/1991,0.8354748173763877,0.0,2.21
02/07/1991,0.8503945426243107,0.0,2.21
02/08/1991,0.8593459409825942,0.0,2.21
02/11/1991,0.8623296845526922,0.0,2.21
02/12/1991,0.8802330123898167,0.0,2.21
02/13/1991,0.8862006938297476,0.0,2.21
02/14/1991,0.8921675982077916,0.0,2.21
02/15/1991,0.8981352744499842,0.0,2.21
02/19/1991,0.8951517066570244,0.0,2.21
02/20/1991,0.8832165973702657,0.0,2.21
