BEP,Brookfield Renewable Partners L,
Date,Price,Dividend,Annualized Dividend
03/11/2013,9.980483231901745,0.0,0.0
03/12/2013,9.947103344228916,0.0,0.0
03/13/2013,9.957118369928404,0.0,0.0
03/14/2013,9.933755726070398,0.0,0.0
03/15/2013,9.930416581822541,0.0,0.0
03/18/2013,9.830276855928473,0.0,0.0
03/19/2013,9.863656188025658,0.0,0.0
03/20/2013,9.773532157480401,0.0,0.0
03/21/2013,9.750162903979382,0.0,0.0
03/22/2013,9.643352010397974,0.0,0.0
03/25/2013,9.603294865260597,0.0,0.0
03/26/2013,9.546548780439013,0.0,0.0
03/27/2013,9.650026741743295,0.0,0.0
03/28/2013,9.666719007576942,0.0,0.0
04/01/2013,9.760179184005928,0.0,0.0
04/02/2013,9.790221445429442,0.0,0.0
04/03/2013,9.90371029999758,0.0,0.0
04/04/2013,9.86699284036797,0.0,0.0
04/05/2013,9.746825604330613,0.0,0.0
04/08/2013,9.873668667996437,0.0,0.0
04/09/2013,9.997173932357327,0.0,0.0
04/10/2013,10.047243975325763,0.0,0.0
04/11/2013,10.130694914243582,0.0,0.0
04/12/2013,10.147381473957115,0.0,0.0
04/15/2013,9.983821224917746,0.0,0.0
04/16/2013,9.93709312622145,0.0,0.0
04/17/2013,9.83695271347186,0.0,0.0
04/18/2013,9.887024611234546,0.0,0.0
04/19/2013,9.967132588558714,0.0,0.0
04/22/2013,9.977148010247284,0.0,0.0
04/23/2013,10.000510748995609,0.0,0.0
04/24/2013,10.157396049674459,0.0,0.0
04/25/2013,10.210805100828253,0.0,0.0
04/26/2013,10.224156789834378,0.0,0.0
04/29/2013,10.344322723671596,0.0,0.0
04/30/2013,10.307603243241148,0.0,0.0
05/01/2013,10.294253307514143,0.0,0.0
05/02/2013,10.531246128409505,0.0,0.0
05/03/2013,10.451134866300892,0.0,0.0
05/06/2013,10.274224733587197,0.0,0.0
05/07/2013,10.42109449051945,0.0,0.0
05/08/2013,10.461150388531799,0.0,0.0
05/09/2013,10.367687759702156,0.0,0.0
05/10/2013,10.314283195604155,0.0,0.0
05/13/2013,10.20412893411016,0.0,0.0
05/14/2013,10.160732355023429,0.0,0.0
05/15/2013,10.060594883579009,0.0,0.0
05/16/2013,10.217481679977109,0.0,0.0
05/17/2013,9.920401949429127,0.0,0.0
05/20/2013,10.093975887214102,0.0,0.0
05/21/2013,9.940429717846813,0.0,0.0
05/22/2013,10.110664067085224,0.0,0.0
05/23/2013,10.05725612241871,0.0,0.0
05/24/2013,10.130693492226726,0.0,0.0
05/28/2013,10.010528400098757,0.0,0.0
05/29/2013,9.997174668219253,0.0,0.0
05/30/2013,9.75684278513918,0.0,0.0
05/31/2013,9.680068975969213,0.0,0.0
06/03/2013,9.503158357057453,0.0,0.0
06/04/2013,9.456424513394587,0.0,0.0
06/05/2013,9.586606229959578,0.0,0.0
06/06/2013,9.526521993565616,0.0,0.0
06/07/2013,9.860318688759879,0.0,0.0
06/10/2013,9.816922158738151,0.0,0.0
06/11/2013,9.720124894701497,0.0,0.0
06/12/2013,9.806911880839154,0.0,0.0
06/13/2013,9.660039702523866,0.0,0.0
06/14/2013,9.559902304706249,0.0,0.0
06/17/2013,9.569916784736774,0.0,0.0
06/18/2013,9.696760410741168,0.0,0.0
06/19/2013,9.349613007257112,0.0,0.0
06/20/2013,9.079236505006902,0.0,0.0
06/21/2013,9.680068214113104,0.0,0.0
06/24/2013,9.346272546949942,0.0,0.0
06/25/2013,8.862270830408198,0.0,0.0
06/26/2013,9.301669114962746,0.193445,0.193445
06/27/2013,9.403141951338158,0.0,0.193445
06/28/2013,9.33549356096877,0.0,0.193445
07/01/2013,9.538438696889825,0.0,0.193445
07/02/2013,9.954476034183346,0.0,0.193445
07/03/2013,9.538437035130562,0.0,0.193445
07/05/2013,9.349024500509142,0.0,0.193445
07/08/2013,9.244166167640145,0.0,0.193445
07/09/2013,9.244166167640145,0.0,0.193445
07/10/2013,9.261079053200266,0.0,0.193445
07/11/2013,9.284755995481529,0.0,0.193445
07/12/2013,9.261080796801457,0.0,0.193445
07/15/2013,9.186664943399295,0.0,0.193445
07/16/2013,9.504615103429707,0.0,0.193445
07/17/2013,9.511377996854888,0.0,0.193445
07/18/2013,9.27122745734245,0.0,0.193445
07/19/2013,9.237403162849155,0.0,0.193445
07/22/2013,9.152839719962838,0.0,0.193445
07/23/2013,9.06151621781494,0.0,0.193445
07/24/2013,9.426819560703402,0.0,0.193445
07/25/2013,9.30843540361689,0.0,0.193445
07/26/2013,9.173132984796197,0.0,0.193445
07/29/2013,9.14269501685188,0.0,0.193445
07/30/2013,9.261078466271965,0.0,0.193445
07/31/2013,9.315198824997514,0.0,0.193445
08/01/2013,9.257698896831746,0.0,0.193445
08/02/2013,9.132546562487128,0.0,0.193445
08/05/2013,9.031072770116573,0.0,0.193445
08/06/2013,9.13593019894763,0.0,0.193445
08/07/2013,9.149459639004707,0.0,0.193445
08/08/2013,9.132545524389203,0.0,0.193445
08/09/2013,9.024308858289254,0.0,0.193445
08/12/2013,9.234019895358323,0.0,0.193445
08/13/2013,9.190047649255158,0.0,0.193445
08/14/2013,8.929602553180889,0.0,0.193445
08/15/2013,8.878866849385682,0.0,0.193445
08/16/2013,9.010779163668772,0.0,0.193445
08/19/2013,8.828129670081207,0.0,0.193445
08/20/2013,8.472972394046675,0.0,0.193445
08/21/2013,8.544005541811638,0.0,0.193445
08/22/2013,8.625184705282127,0.0,0.193445
08/23/2013,8.709743933605541,0.0,0.193445
08/26/2013,8.878864780785657,0.0,0.193445
08/27/2013,8.966808191752648,0.0,0.193445
08/28/2013,8.740187829506917,0.0,0.193445
08/29/2013,8.686068687580063,0.0,0.193445
08/30/2013,8.69283133123217,0.0,0.193445
09/03/2013,8.74356946007029,0.0,0.193445
09/04/2013,8.645477228240605,0.0,0.193445
09/05/2013,8.963426455701693,0.0,0.193445
09/06/2013,8.922838108267454,0.0,0.193445
09/09/2013,8.794303972315273,0.0,0.193445
09/10/2013,8.828128883028565,0.0,0.193445
09/11/2013,8.872100258893475,0.0,0.193445
09/12/2013,8.787541660551806,0.0,0.193445
09/13/2013,8.821365880113225,0.0,0.193445
09/16/2013,8.966808848130215,0.0,0.193445
09/17/2013,8.932984113047752,0.0,0.193445
09/18/2013,8.949897061839422,0.0,0.193445
09/19/2013,9.29828587311842,0.0,0.193445
09/20/2013,9.234019436419237,0.0,0.193445
09/23/2013,8.976955922702604,0.0,0.193445
09/24/2013,8.929601371442049,0.0,0.193445
09/25/2013,8.973572956200085,0.0,0.193445
09/26/2013,8.99911363380549,0.192912,0.386357
09/27/2013,8.951098295797637,0.0,0.386357
09/30/2013,8.99911533697454,0.0,0.386357
10/01/2013,9.222033881365029,0.0,0.386357
10/02/2013,9.156870035267705,0.0,0.386357
10/03/2013,9.342670830810068,0.192912,0.579269
10/04/2013,9.26272906310022,0.0,0.579269
10/07/2013,9.179312818540607,0.0,0.579269
10/08/2013,9.019430333974437,0.0,0.579269
10/09/2013,8.845646858215332,0.0,0.579269
10/10/2013,8.946442780998979,0.0,0.579269
10/11/2013,8.897783083699078,0.0,0.579269
10/14/2013,8.87345198940159,0.0,0.579269
10/15/2013,8.894306006911487,0.0,0.579269
10/16/2013,9.050711566663528,0.0,0.579269
10/17/2013,9.23492512852998,0.0,0.579269
10/18/2013,9.297486700549673,0.0,0.579269
10/21/2013,9.516454162068746,0.0,0.579269
10/22/2013,9.467794108599776,0.0,0.579269
10/23/2013,9.377428212007167,0.0,0.579269
10/24/2013,9.30443759086404,0.0,0.579269
10/25/2013,9.31138779060559,0.0,0.579269
10/28/2013,9.398279001107603,0.0,0.579269
10/29/2013,9.332242654156392,0.0,0.579269
10/30/2013,9.533832974983312,0.0,0.579269
10/31/2013,9.558166456662404,0.0,0.579269
11/01/2013,9.46432053164424,0.0,0.579269
11/04/2013,9.405231995925115,0.0,0.579269
11/05/2013,9.59639544829482,0.0,0.579269
11/06/2013,9.530357348122228,0.0,0.579269
11/07/2013,9.624200360677401,0.0,0.579269
11/08/2013,9.579016160044484,0.0,0.579269
11/11/2013,9.533833363193335,0.0,0.579269
11/12/2013,9.540784603185433,0.0,0.579269
11/13/2013,9.450416649926384,0.0,0.579269
11/14/2013,9.634628937650021,0.0,0.579269
11/15/2013,9.645057821654298,0.0,0.579269
11/18/2013,9.62420361091444,0.0,0.579269
11/19/2013,9.523405737322342,0.0,0.579269
11/20/2013,9.439987961991816,0.0,0.579269
11/21/2013,9.259254049040107,0.0,0.579269
11/22/2013,9.262729285761067,0.0,0.579269
11/25/2013,9.582495216067672,0.0,0.579269
11/26/2013,9.613773055857333,0.0,0.579269
11/27/2013,9.419136594710285,0.0,0.579269
11/29/2013,9.467791628082256,0.0,0.579269
12/02/2013,9.408706384944411,0.0,0.579269
12/03/2013,9.095895284607062,0.0,0.579269
12/04/2013,9.273159205832773,0.0,0.579269
12/05/2013,8.99857627435606,0.0,0.579269
12/06/2013,9.009001784457988,0.0,0.579269
12/09/2013,9.151506605736675,0.0,0.579269
12/10/2013,9.085469452982567,0.0,0.579269
12/11/2013,9.10284716070594,0.0,0.579269
12/12/2013,9.217547127643723,0.0,0.579269
12/13/2013,9.109801728003312,0.0,0.579269
12/16/2013,9.172360141183324,0.0,0.579269
12/17/2013,9.043761015134809,0.0,0.579269
12/18/2013,9.036807176183752,0.0,0.579269
12/19/2013,8.842168911021988,0.0,0.579269
12/20/2013,8.932535923926915,0.0,0.579269
12/23/2013,9.012480346036323,0.0,0.579269
12/24/2013,8.977723062575427,0.0,0.579269
12/26/2013,9.088941649846936,0.0,0.579269
12/27/2013,9.189540118378504,0.193445,0.772714
12/30/2013,9.06263865954587,0.0,0.772714
12/31/2013,9.2177369899168,0.0,0.772714
01/02/2014,9.288238321032434,0.0,0.772714
01/03/2014,9.305859490943414,0.0,0.772714
01/06/2014,9.446858779740047,0.0,0.772714
01/07/2014,9.41161158789266,0.0,0.772714
01/08/2014,9.309384715527397,0.0,0.772714
01/09/2014,9.210688293982274,0.0,0.772714
01/10/2014,9.242411244918872,0.0,0.772714
01/13/2014,9.249462173027105,0.0,0.772714
01/14/2014,9.178959265356815,0.0,0.772714
01/15/2014,9.080263459531151,0.0,0.772714
01/16/2014,9.016813441401721,0.0,0.772714
01/17/2014,9.094366221045973,0.0,0.772714
01/21/2014,9.182489365045491,0.0,0.772714
01/22/2014,9.1578110118325,0.0,0.772714
01/23/2014,9.097891027051444,0.0,0.772714
01/24/2014,9.027389526367188,0.0,0.772714
01/27/2014,9.080262002603432,0.0,0.772714
01/28/2014,9.207160693487069,0.0,0.772714
01/29/2014,9.154287746934665,0.0,0.772714
01/30/2014,9.083789251694364,0.0,0.772714
01/31/2014,9.097889865765158,0.0,0.772714
02/03/2014,9.348159917293978,0.0,0.772714
02/04/2014,9.094363369130852,0.0,0.772714
02/05/2014,9.020340917545155,0.0,0.772714
02/06/2014,9.288235802163983,0.0,0.772714
02/07/2014,9.65482892391457,0.0,0.772714
02/10/2014,9.859275560503045,0.0,0.772714
02/11/2014,9.834604591382313,0.0,0.772714
02/12/2014,9.81697697279112,0.0,0.772714
02/13/2014,9.922725356842797,0.0,0.772714
02/14/2014,10.014375599237482,0.0,0.772714
02/18/2014,10.074298142887354,0.0,0.772714
02/19/2014,9.806405067443848,0.0,0.772714
02/20/2014,9.764105672626009,0.0,0.772714
02/21/2014,9.742956544822079,0.0,0.772714
02/24/2014,9.735904207204134,0.0,0.772714
02/25/2014,9.795827044999784,0.0,0.772714
02/26/2014,9.862487918914859,0.13749,0.910204
02/27/2014,9.883836553766946,0.0,0.910204
02/28/2014,10.154234673344599,0.0,0.910204
03/03/2014,10.068843203262475,0.0,0.910204
03/04/2014,10.140000018970063,0.0,0.910204
03/05/2014,10.061729149354008,0.0,0.910204
03/06/2014,10.115097848707329,0.0,0.910204
03/07/2014,10.189811420293461,0.0,0.910204
03/10/2014,10.23250724360047,0.0,0.910204
03/11/2014,10.043939327639967,0.0,0.910204
03/12/2014,10.196929044184861,0.0,0.910204
03/13/2014,10.182695990250828,0.0,0.910204
03/14/2014,10.196928178793378,0.0,0.910204
03/17/2014,10.346362113952637,0.0,0.910204
03/18/2014,10.342801225062807,0.0,0.910204
03/19/2014,10.18269554749431,0.0,0.910204
03/20/2014,10.200485713350234,0.0,0.910204
03/21/2014,10.043939289713768,0.0,0.910204
03/24/2014,10.015473529807156,0.0,0.910204
03/25/2014,10.008360402443873,0.0,0.910204
03/26/2014,9.922967989393252,0.0,0.910204
03/27/2014,10.068846084693224,0.0,0.910204
03/28/2014,10.317897353151766,0.0,0.910204
03/31/2014,10.335686142782537,0.0,0.910204
04/01/2014,10.392611700112521,0.0,0.910204
04/02/2014,10.207603822161445,0.0,0.910204
04/03/2014,10.314338618466365,0.0,0.910204
04/04/2014,10.431749352827735,0.0,0.910204
04/07/2014,10.403286024208375,0.0,0.910204
04/08/2014,10.332129086329049,0.0,0.910204
04/09/2014,10.449538193199908,0.0,0.910204
04/10/2014,10.524255626363608,0.0,0.910204
04/11/2014,10.35347770634317,0.0,0.910204
04/14/2014,10.37482195221067,0.0,0.910204
04/15/2014,10.172023408271441,0.0,0.910204
04/16/2014,10.236066371338639,0.0,0.910204
04/17/2014,10.417517224173663,0.0,0.910204
04/21/2014,10.264526365204798,0.0,0.910204
04/22/2014,10.228949460548947,0.0,0.910204
04/23/2014,10.129329748838998,0.0,0.910204
04/24/2014,10.118654207914041,0.0,0.910204
04/25/2014,10.278759603799045,0.0,0.910204
04/28/2014,10.317898528971089,0.0,0.910204
04/29/2014,10.385498158716096,0.0,0.910204
04/30/2014,10.321454361405547,0.0,0.910204
05/01/2014,10.353475281751114,0.0,0.910204
05/02/2014,10.453097271808351,0.0,0.910204
05/05/2014,10.566949085499983,0.0,0.910204
05/06/2014,10.534929135709712,0.0,0.910204
05/07/2014,10.506465393184678,0.0,0.910204
05/08/2014,10.538488301385485,0.0,0.910204
05/09/2014,10.54204343289773,0.0,0.910204
05/12/2014,10.460213366698405,0.0,0.910204
05/13/2014,10.488678029217024,0.0,0.910204
05/14/2014,10.413961107537377,0.0,0.910204
05/15/2014,10.478004912205364,0.0,0.910204
05/16/2014,10.499349523865659,0.0,0.910204
05/19/2014,10.591855900905381,0.0,0.910204
05/20/2014,10.574064925205208,0.0,0.910204
05/21/2014,10.45665441850505,0.0,0.910204
05/22/2014,10.527809298588297,0.0,0.910204
05/23/2014,10.517139052311894,0.0,0.910204
05/27/2014,10.595413108799079,0.0,0.910204
05/28/2014,10.70592212115625,0.206768,1.116972
05/29/2014,10.633828526396837,0.0,1.116972
05/30/2014,10.439175588672306,0.0,1.116972
06/02/2014,10.31661542380053,0.0,1.116972
06/03/2014,10.323824882507324,0.0,1.116972
06/04/2014,10.305799438247282,0.0,1.116972
06/05/2014,10.24812496444685,0.0,1.116972
06/06/2014,10.356266801603907,0.0,1.116972
06/09/2014,10.352662723829788,0.0,1.116972
06/10/2014,10.363477364830246,0.0,1.116972
06/11/2014,10.345453247483789,0.0,1.116972
06/12/2014,10.334640820795455,0.0,1.116972
06/13/2014,10.316616694823649,0.0,1.116972
06/16/2014,10.331035482202836,0.0,1.116972
06/17/2014,10.424755085258239,0.0,1.116972
06/18/2014,10.41754867644694,0.0,1.116972
06/19/2014,10.48243188564917,0.0,1.116972
06/20/2014,10.453596746519947,0.0,1.116972
06/23/2014,10.619410196641592,0.0,1.116972
06/24/2014,10.612199607082388,0.0,1.116972
06/25/2014,10.59417867506358,0.0,1.116972
06/26/2014,10.590572846758409,0.0,1.116972
06/27/2014,10.626620451707552,0.0,1.116972
06/30/2014,10.630226141374234,0.0,1.116972
07/01/2014,10.745574612401693,0.0,1.116972
07/02/2014,10.705923557423544,0.0,0.923527
07/03/2014,10.666269315540342,0.0,0.923527
07/07/2014,10.73115553604668,0.0,0.923527
07/08/2014,10.66626958886909,0.0,0.923527
07/09/2014,10.63022518157959,0.0,0.923527
07/10/2014,10.659061748535091,0.0,0.923527
07/11/2014,10.633829104457215,0.0,0.923527
07/14/2014,10.59778339130432,0.0,0.923527
07/15/2014,10.504059618432802,0.0,0.923527
07/16/2014,10.511269389442274,0.0,0.923527
07/17/2014,10.486037253696155,0.0,0.923527
07/18/2014,10.46801312270256,0.0,0.923527
07/21/2014,10.471618979960413,0.0,0.923527
07/22/2014,10.496850790237165,0.0,0.923527
07/23/2014,10.417547449177723,0.0,0.923527
07/24/2014,10.626618204158174,0.0,0.923527
07/25/2014,10.604991241708301,0.0,0.923527
07/28/2014,10.468015215727045,0.0,0.923527
07/29/2014,10.540107249579977,0.0,0.923527
07/30/2014,10.486038678129225,0.0,0.923527
07/31/2014,10.309406581885636,0.0,0.923527
08/01/2014,10.273360582337654,0.0,0.923527
08/04/2014,10.327428839461097,0.0,0.923527
08/05/2014,10.302196978167235,0.0,0.923527
08/06/2014,10.20487107590452,0.0,0.923527
08/07/2014,10.442779103018337,0.0,0.923527
08/08/2014,10.482432037130499,0.0,0.923527
08/11/2014,10.453592175062902,0.0,0.923527
08/12/2014,10.554525202305445,0.0,0.923527
08/13/2014,10.547317016942376,0.0,0.923527
08/14/2014,10.511269572206865,0.0,0.923527
08/15/2014,10.619409258180697,0.0,0.923527
08/18/2014,10.677085092276704,0.0,0.923527
08/19/2014,10.659061099394116,0.0,0.923527
08/20/2014,10.6122007255543,0.0,0.923527
08/21/2014,10.579757044929798,0.0,0.923527
08/22/2014,10.561735322873671,0.0,0.923527
08/25/2014,10.705923227708013,0.0,0.923527
08/26/2014,10.65185260772705,0.0,0.923527
08/27/2014,10.724174668069416,0.206768,1.130295
08/28/2014,10.877588327884606,0.0,1.130295
08/29/2014,10.866629777467667,0.0,1.130295
09/02/2014,10.848364669663013,0.0,1.130295
09/03/2014,10.771659628334799,0.0,1.130295
09/04/2014,10.775314024720636,0.0,1.130295
09/05/2014,10.680343793578215,0.0,1.130295
09/08/2014,10.614594368827454,0.0,1.130295
09/09/2014,10.563458725046102,0.0,1.130295
09/10/2014,10.475796765542547,0.0,1.130295
09/11/2014,10.410048670676865,0.0,1.130295
09/12/2014,10.410044584045181,0.0,1.130295
09/15/2014,10.413700416024582,0.0,1.130295
09/16/2014,10.753394853212171,0.0,1.130295
09/17/2014,10.957942160280043,0.0,1.130295
09/18/2014,10.98351118503997,0.0,1.130295
09/19/2014,11.195365793884653,0.0,1.130295
09/22/2014,11.556977888542802,0.0,1.130295
09/23/2014,11.217281080363426,0.0,1.130295
09/24/2014,11.125967971231033,0.0,1.130295
09/25/2014,11.01638594293397,0.0,1.130295
09/26/2014,10.928724687723511,0.0,1.130295
09/29/2014,11.129617703931267,0.0,1.130295
09/30/2014,11.191712465878215,0.0,1.130295
10/01/2014,11.129621376691428,0.0,1.130295
10/02/2014,10.939679644766095,0.0,0.9373830000000001
10/03/2014,11.060218441378261,0.0,0.9373830000000001
10/06/2014,11.096744684595086,0.0,0.9373830000000001
10/07/2014,11.125965390054436,0.0,0.9373830000000001
10/08/2014,11.268416579106626,0.0,0.9373830000000001
10/09/2014,11.370693376229127,0.0,0.7444710000000001
10/10/2014,11.158842052182981,0.0,0.7444710000000001
10/13/2014,10.97986006968693,0.0,0.7444710000000001
10/14/2014,10.92872252482197,0.0,0.7444710000000001
10/15/2014,10.870282316850906,0.0,0.7444710000000001
10/16/2014,10.45387721737788,0.0,0.7444710000000001
10/17/2014,10.881240223479388,0.0,0.7444710000000001
10/20/2014,11.005428814437765,0.0,0.7444710000000001
10/21/2014,11.089437687532929,0.0,0.7444710000000001
10/22/2014,11.312249627076676,0.0,0.7444710000000001
10/23/2014,11.593506410608748,0.0,0.7444710000000001
10/24/2014,11.447397114686634,0.0,0.7444710000000001
10/27/2014,11.451050218875707,0.0,0.7444710000000001
10/28/2014,11.293988582607222,0.0,0.7444710000000001
10/29/2014,11.710389035054614,0.0,0.7444710000000001
10/30/2014,11.50949583924943,0.0,0.7444710000000001
10/31/2014,11.487578529947669,0.0,0.7444710000000001
11/03/2014,11.56063258108115,0.0,0.7444710000000001
11/04/2014,11.206324397712775,0.0,0.7444710000000001
11/05/2014,10.906807852765162,0.0,0.7444710000000001
11/06/2014,11.0017774059239,0.0,0.7444710000000001
11/07/2014,11.034651170902361,0.0,0.7444710000000001
11/10/2014,11.177100499753092,0.0,0.7444710000000001
11/11/2014,11.144228841820835,0.0,0.7444710000000001
11/12/2014,11.250154143449567,0.0,0.7444710000000001
11/13/2014,11.279377668416736,0.0,0.7444710000000001
11/14/2014,11.195366992189221,0.0,0.7444710000000001
11/17/2014,11.25380766894208,0.0,0.7444710000000001
11/18/2014,11.279374956046736,0.0,0.7444710000000001
11/19/2014,11.535060909266994,0.0,0.7444710000000001
11/20/2014,11.688476569997276,0.0,0.7444710000000001
11/21/2014,11.951462920149579,0.0,0.7444710000000001
11/24/2014,11.845538133373202,0.0,0.7444710000000001
11/25/2014,11.725001477677827,0.0,0.7444710000000001
11/26/2014,11.98929032357429,0.206768,0.9512390000000002
11/28/2014,11.723111088168617,0.0,0.9512390000000002
12/01/2014,11.545653105587753,0.0,0.9512390000000002
12/02/2014,11.368197100088425,0.0,0.9512390000000002
12/03/2014,11.516077444164187,0.0,0.9512390000000002
12/04/2014,11.67135153553152,0.0,0.9512390000000002
12/05/2014,11.553047897859473,0.0,0.9512390000000002
12/08/2014,11.190743572181658,0.0,0.9512390000000002
12/09/2014,10.972622976141437,0.0,0.9512390000000002
12/10/2014,11.187047303888118,0.0,0.9512390000000002
12/11/2014,10.699049170685344,0.0,0.9512390000000002
12/12/2014,10.628805206960678,0.0,0.9512390000000002
12/15/2014,10.883894170024245,0.0,0.9512390000000002
12/16/2014,10.525288781527381,0.0,0.9512390000000002
12/17/2014,10.547469874298475,0.0,0.9512390000000002
12/18/2014,10.883896668911143,0.0,0.9512390000000002
12/19/2014,10.972622300672839,0.0,0.9512390000000002
12/22/2014,11.235107117559021,0.0,0.9512390000000002
12/23/2014,10.998503836309363,0.0,0.9512390000000002
12/24/2014,11.150075317980187,0.0,0.9512390000000002
12/26/2014,11.164866341186714,0.0,0.9512390000000002
12/29/2014,11.090925711764699,0.0,0.9512390000000002
12/30/2014,11.331229209899902,0.0,0.9512390000000002
12/31/2014,11.37189552625726,0.0,0.9512390000000002
01/02/2015,11.479107917790964,0.0,0.7577940000000001
01/05/2015,11.564140153681217,0.0,0.7577940000000001
01/06/2015,11.830321145235347,0.0,0.7577940000000001
01/07/2015,11.737899473598226,0.0,0.7577940000000001
01/08/2015,11.645471313395866,0.0,0.7577940000000001
01/09/2015,11.36450173692878,0.0,0.7577940000000001
01/12/2015,11.371897168670454,0.0,0.7577940000000001
01/13/2015,11.49389600731232,0.0,0.7577940000000001
01/14/2015,11.183354087046972,0.0,0.7577940000000001
01/15/2015,11.60850220629422,0.0,0.7577940000000001
01/16/2015,11.74529323332687,0.0,0.7577940000000001
01/20/2015,12.078017065155525,0.0,0.7577940000000001
01/21/2015,11.882077267224854,0.0,0.7577940000000001
01/22/2015,11.652865422114447,0.0,0.7577940000000001
01/23/2015,11.612199583655933,0.0,0.7577940000000001
01/26/2015,11.645473060124962,0.0,0.7577940000000001
01/27/2015,11.77117327085143,0.0,0.7577940000000001
01/28/2015,11.907957600044764,0.0,0.7577940000000001
01/29/2015,11.726804534833208,0.0,0.7577940000000001
01/30/2015,11.737897844207588,0.0,0.7577940000000001
02/02/2015,12.004078191141085,0.0,0.7577940000000001
02/03/2015,12.041048830582575,0.0,0.7577940000000001
02/04/2015,11.52347089159216,0.0,0.7577940000000001
02/05/2015,11.386684822953637,0.0,0.7577940000000001
02/06/2015,11.560439789487475,0.0,0.7577940000000001
02/09/2015,11.57522922360916,0.0,0.7577940000000001
02/10/2015,11.61959423756746,0.0,0.7577940000000001
02/11/2015,11.41256049091708,0.0,0.7577940000000001
02/12/2015,11.556745456741973,0.0,0.7577940000000001
02/13/2015,11.578925181345506,0.0,0.7577940000000001
02/17/2015,11.667655223842912,0.0,0.7577940000000001
02/18/2015,11.619591001611564,0.0,0.7577940000000001
02/19/2015,11.663959037705018,0.0,0.7577940000000001
02/20/2015,11.630685918596345,0.0,0.7577940000000001
02/23/2015,11.5863208541031,0.0,0.7577940000000001
02/24/2015,11.590016813803047,0.0,0.7577940000000001
02/25/2015,11.611272404404737,0.221156,0.84146
02/26/2015,11.659979666710447,0.0,0.84146
02/27/2015,11.637498514384475,0.0,0.84146
03/02/2015,11.585043416151127,0.0,0.84146
03/03/2015,11.689955873613794,0.0,0.84146
03/04/2015,11.626260323630916,0.0,0.84146
03/05/2015,11.69370403337796,0.0,0.84146
03/06/2015,11.551322764065745,0.0,0.84146
03/09/2015,11.367734191588038,0.0,0.84146
03/10/2015,11.180392213677997,0.0,0.84146
03/11/2015,11.008040252624701,0.0,0.84146
03/12/2015,11.184138796369034,0.0,0.84146
03/13/2015,11.244088275170748,0.0,0.84146
03/16/2015,11.401453369818878,0.0,0.84146
03/17/2015,11.191633644713264,0.0,0.84146
03/18/2015,11.281554926708495,0.0,0.84146
03/19/2015,11.37147912416044,0.0,0.84146
03/20/2015,11.566310741760367,0.0,0.84146
03/23/2015,11.412692878681344,0.0,0.84146
03/24/2015,11.708687054806086,0.0,0.84146
03/25/2015,12.004685057546595,0.0,0.84146
03/26/2015,11.978456943269066,0.0,0.84146
03/27/2015,11.982201625284532,0.0,0.84146
03/30/2015,11.94098822331341,0.0,0.84146
03/31/2015,11.783625237866946,0.0,0.84146
04/01/2015,11.918511232526177,0.0,0.84146
04/02/2015,12.263215280187186,0.0,0.84146
04/06/2015,12.517996357793974,0.0,0.84146
04/07/2015,12.47303147005124,0.0,0.84146
04/08/2015,12.094604607260917,0.0,0.84146
04/09/2015,11.963466780513071,0.0,0.84146
04/10/2015,11.982204440141532,0.0,0.84146
04/13/2015,11.851067722679671,0.0,0.84146
04/14/2015,11.985950794570732,0.0,0.84146
04/15/2015,11.993443799252196,0.0,0.84146
04/16/2015,12.19576935752389,0.0,0.84146
04/17/2015,12.473032769365114,0.0,0.84146
04/20/2015,12.379365436059233,0.0,0.84146
04/21/2015,12.311921138589877,0.0,0.84146
04/22/2015,12.368120930158716,0.0,0.84146
04/23/2015,12.439314801670985,0.0,0.84146
04/24/2015,12.38311213073506,0.0,0.84146
04/27/2015,12.40934025399032,0.0,0.84146
04/28/2015,12.525486678820878,0.0,0.84146
04/29/2015,12.450553067216049,0.0,0.84146
04/30/2015,12.289439708319778,0.0,0.84146
05/01/2015,12.162048056600812,0.0,0.84146
05/04/2015,11.89602807629577,0.0,0.84146
05/05/2015,12.049644120070317,0.0,0.84146
05/06/2015,12.004683454403658,0.0,0.84146
05/07/2015,11.708688974917795,0.0,0.84146
05/08/2015,11.933495725073419,0.0,0.84146
05/11/2015,11.862305826064473,0.0,0.84146
05/12/2015,11.802360955188737,0.0,0.84146
05/13/2015,11.862308548989182,0.0,0.84146
05/14/2015,11.896029116218173,0.0,0.84146
05/15/2015,11.761142848616947,0.0,0.84146
05/18/2015,11.719926868177739,0.0,0.84146
05/19/2015,11.596284251017149,0.0,0.84146
05/20/2015,11.532587214740731,0.0,0.84146
05/21/2015,11.581298908069327,0.0,0.84146
05/22/2015,11.540083390378692,0.0,0.84146
05/26/2015,11.453906591784962,0.0,0.84146
05/27/2015,11.434366188887754,0.221156,0.855848
05/28/2015,11.350792763915413,0.0,0.855848
05/29/2015,11.28241482064218,0.0,0.855848
06/01/2015,11.529338576652592,0.0,0.855848
06/02/2015,11.650895169133529,0.0,0.855848
06/03/2015,11.76106130298363,0.0,0.855848
06/04/2015,11.46475680256602,0.0,0.855848
06/05/2015,10.917730059667038,0.0,0.855848
06/08/2015,10.739187945585813,0.0,0.855848
06/09/2015,10.837956769775653,0.0,0.855848
